ev_tdlam_before,EpRewMean,entropy,meankl,surrgain,TimestepsSoFar,entloss,EpisodesSoFar,optimgain,EpThisIter,EpTrueRewMean,TimeElapsed,EpLenMean
0.9377314895391464,867.3172,7.5534024,0.0096601825,0.10315825,627534,0.0,528,0.10315825,2,2639.8492983551014,1270.99990940094,795.85
0.9543482549488544,851.9126,7.5368805,0.009497885,0.10269522,629982,0.0,530,0.10269522,2,2593.012653986879,1277.3511998653412,780.425
0.5947064757347107,852.0936,7.528638,0.010957297,0.08312434,632982,0.0,531,0.08312434,1,2592.653938667316,1283.691998720169,780.425
0.9161688089370728,843.4342,7.5447874,0.009809268,0.09197793,636087,0.0,533,0.09197793,2,2572.1796560058947,1290.0412044525146,770.675
0.9040703922510147,828.32764,7.5522304,0.00905221,0.09743554,639969,0.0,535,0.09743554,2,2531.8182739104536,1296.3750002384186,753.025
0.20836704969406128,829.9079,7.5337653,0.009629324,0.08214332,642969,0.0,536,0.08214332,1,2544.338417041603,1302.7517461776733,754.65
0.11190921068191528,830.1691,7.5275865,0.012238355,0.08906826,645969,0.0,537,0.08906826,1,2553.977985078538,1309.0864427089691,754.65
0.8875615447759628,826.7443,7.54982,0.009675633,0.11895913,648330,0.0,538,0.11895913,1,2548.9018152300273,1315.4269621372223,749.325
0.9237374812364578,827.4129,7.541203,0.008945588,0.099447004,651330,0.0,539,0.099447004,1,2549.584628587363,1321.7531759738922,749.325
0.7557030767202377,825.61816,7.547376,0.011637298,0.11115256,654330,0.0,540,0.11115256,1,2551.3368156202428,1328.0496275424957,749.325
0.7913019210100174,810.61346,7.5025625,0.009784527,0.104154766,658137,0.0,542,0.104154766,2,2503.3712112477747,1334.3488545417786,735.075
0.7871386855840683,811.59094,7.481445,0.009462685,0.08929027,662877,0.0,544,0.08929027,2,2513.5213453466617,1340.6141469478607,736.7
0.9156752526760101,822.2131,7.47943,0.009088946,0.08848284,665796,0.0,545,0.08848284,1,2546.134142698994,1346.9305577278137,748.6
0.9181451499462128,831.8219,7.4666586,0.008965177,0.11115581,668547,0.0,546,0.11115581,1,2584.1850370540787,1353.2291610240936,758.85
0.9605396687984467,824.9884,7.4737587,0.010768326,0.10926758,672261,0.0,548,0.10926758,2,2566.6336515274766,1359.4725587368011,753.35
-0.09077978134155273,840.99493,7.495609,0.009446732,0.1553397,675261,0.0,549,0.1553397,1,2635.4681376068584,1365.7524073123932,766.775
0.766008660197258,846.634,7.484025,0.009497321,0.07460522,678144,0.0,550,0.07460522,1,2659.1112799315624,1372.0022413730621,774.2
0.1948879361152649,863.2529,7.4731436,0.008544033,0.07887936,681144,0.0,551,0.07887936,1,2725.150021742814,1378.2446732521057,790.625
0.9177885875105858,864.52454,7.483444,0.008857261,0.09380677,682287,0.0,552,0.09380677,1,2736.5600816971178,1384.5152320861816,791.475
0.5453080534934998,871.84064,7.525086,0.009574911,0.09047686,685287,0.0,553,0.09047686,1,2767.9766894008962,1390.780480146408,799.1
0.1528160572052002,871.0365,7.507004,0.009786006,0.08414397,688287,0.0,554,0.08414397,1,2769.7541988520907,1397.1397168636322,799.1
0.498673677444458,871.18555,7.4985356,0.01038634,0.09813277,691287,0.0,555,0.09813277,1,2777.7201280267013,1403.4499661922455,799.1
0.9475192129611969,864.4125,7.499821,0.010223862,0.10973394,693423,0.0,556,0.10973394,1,2747.346306978668,1409.8123953342438,791.9
0.36658579111099243,865.25323,7.4993773,0.009934505,0.076378,696423,0.0,557,0.076378,1,2739.806739310669,1416.156287431717,791.9
0.9050802513957024,857.76404,7.4998136,0.009172459,0.12531392,698481,0.0,558,0.12531392,1,2706.642138225624,1422.5136306285858,784.05
0.5550679564476013,856.5959,7.490292,0.008913847,0.074674875,701481,0.0,559,0.074674875,1,2701.8680097558336,1428.8860867023468,784.325
0.24476975202560425,856.03925,7.480423,0.010649077,0.07888547,704481,0.0,560,0.07888547,1,2702.869438370455,1435.199597120285,784.325
0.2659566402435303,855.3416,7.4614096,0.00997262,0.07094941,707481,0.0,561,0.07094941,1,2699.4434310134916,1441.552966117859,784.325
0.2336350679397583,873.16034,7.4531097,0.009610181,0.085909925,710481,0.0,562,0.085909925,1,2762.1397676252936,1447.9361882209778,802.45
0.27655553817749023,886.61584,7.453307,0.008817292,0.06541356,713481,0.0,563,0.06541356,1,2811.092601037069,1454.23113656044,816.55
0.3290720582008362,885.6121,7.4700356,0.008856909,0.07150631,716481,0.0,564,0.07150631,1,2803.2279978717206,1460.5333333015442,816.55
0.18810176849365234,888.338,7.4654055,0.009394236,0.0808328,719481,0.0,565,0.0808328,1,2802.028610923856,1466.7830276489258,819.8
0.25747430324554443,888.2506,7.4371305,0.009807286,0.092533365,722481,0.0,566,0.092533365,1,2805.7988012638007,1473.065946340561,819.8
0.8892339393496513,890.826,7.436951,0.010691846,0.11625842,727446,0.0,569,0.11625842,3,2807.4606251890937,1479.3585665225983,822.05
0.893532045185566,897.0457,7.4498296,0.009887774,0.10174066,729303,0.0,570,0.10174066,1,2825.213274411214,1485.6608679294586,827.675
0.19697624444961548,897.24646,7.470402,0.009732287,0.08356019,732303,0.0,571,0.08356019,1,2827.3371994338218,1491.9364907741547,827.675
0.9059909656643867,895.9791,7.449537,0.010750852,0.11355892,734253,0.0,572,0.11355892,1,2817.421603261635,1498.2829375267029,826.55
0.4597417116165161,913.06885,7.4338255,0.009609146,0.08666567,737253,0.0,573,0.08666567,1,2875.5106247804474,1504.5473582744598,843.05
0.17944347858428955,915.8592,7.435609,0.010405686,0.07597385,740253,0.0,574,0.07597385,1,2878.1323737619505,1511.0217003822327,846.675
0.9485542103648186,921.57764,7.4434366,0.0122516,0.12630679,742200,0.0,575,0.12630679,1,2896.144872707135,1517.2667305469513,851.925
0.22078841924667358,921.33887,7.4167023,0.009733716,0.078312114,745200,0.0,576,0.078312114,1,2893.2785470146932,1523.481460094452,851.925
0.5759829878807068,920.3649,7.414657,0.011189733,0.0870941,748200,0.0,577,0.0870941,1,2889.6202349644686,1529.7501411437988,851.925
0.9057912304997444,907.46423,7.4286346,0.009626842,0.102595314,749343,0.0,578,0.102595314,1,2833.765175425029,1536.1064059734344,841.775
0.8585272133350372,893.35803,7.4199667,0.011407395,0.09501898,750732,0.0,579,0.09501898,1,2783.7013066119453,1542.4696452617645,828.35
0.9410800114274025,879.8174,7.398743,0.010019739,0.10373526,752262,0.0,580,0.10373526,1,2727.8421603785164,1548.7904450893402,816.1
0.8137288242578506,861.59344,7.4003897,0.008783542,0.10701087,757170,0.0,583,0.10701087,3,2664.198882934422,1555.1276638507843,800.275
0.7685812413692474,864.52637,7.3665643,0.009979671,0.10528244,759147,0.0,584,0.10528244,1,2666.6733990805596,1561.4980022907257,802.25
0.13595765829086304,864.2949,7.3709264,0.00974375,0.07733813,762147,0.0,585,0.07733813,1,2667.490265001089,1567.8297500610352,802.925
0.9336763992905617,861.73987,7.3422284,0.012249438,0.10342172,764481,0.0,586,0.10342172,1,2652.4267012661244,1574.1978991031647,799.45
0.6128074526786804,869.34265,7.337997,0.010091206,0.10243833,767481,0.0,587,0.10243833,1,2670.846276506882,1580.535270690918,806.675
0.38025110960006714,881.7174,7.2978473,0.009055966,0.10048105,770481,0.0,588,0.10048105,1,2704.986672996528,1586.8572537899017,818.5
0.18594974279403687,881.14636,7.3018665,0.010733751,0.08774062,773481,0.0,589,0.08774062,1,2696.0159896495234,1593.1980292797089,818.5
0.20113873481750488,881.89905,7.293033,0.011584349,0.09832327,776481,0.0,590,0.09832327,1,2690.2937908937965,1599.5198512077332,819.475
0.9096215143799782,883.64465,7.2844234,0.009800061,0.10181702,780738,0.0,592,0.10181702,2,2681.683763733601,1605.8588404655457,820.425
0.8749150931835175,868.50665,7.286556,0.0115563385,0.12228946,784785,0.0,594,0.12228946,2,2620.312184669475,1612.2219293117523,804.15
0.4437534809112549,859.8584,7.29181,0.010401836,0.08304073,789042,0.0,596,0.08304073,2,2587.5937835918385,1618.5954449176788,796.825
0.017929434776306152,859.1315,7.2950435,0.009490233,0.07750793,792042,0.0,597,0.07750793,1,2585.3512827438835,1624.9751496315002,796.825
0.9380626305937767,864.60156,7.3054805,0.013550701,0.13766985,794772,0.0,598,0.13766985,1,2600.4036373947242,1631.3997304439545,802.425
0.5691367387771606,848.9935,7.2828813,0.011150538,0.11653698,798924,0.0,600,0.11653698,2,2535.80360185208,1637.823275566101,787.025
0.12024694681167603,849.1471,7.30464,0.010585788,0.07793545,801924,0.0,601,0.07793545,1,2530.954999145157,1644.2494580745697,787.025
0.9043919444084167,839.9372,7.2862377,0.009922424,0.115316235,803790,0.0,602,0.115316235,1,2499.637943086035,1650.6566140651703,777.575
0.7259439527988434,824.8768,7.260698,0.011372014,0.11219919,808032,0.0,604,0.11219919,2,2447.017622984403,1657.1206412315369,762.925
0.8091345131397247,824.6213,7.2559943,0.010079056,0.1190304,810855,0.0,605,0.1190304,1,2450.514208355328,1663.4708316326141,761.45
0.096260666847229,824.7562,7.2415156,0.01077515,0.09553923,813855,0.0,606,0.09553923,1,2447.741402168661,1669.8280415534973,761.45
0.008989393711090088,824.71106,7.251041,0.009591414,0.08055012,816855,0.0,607,0.08055012,1,2448.933177595571,1676.2382051944733,761.45
-0.15783309936523438,841.62634,7.238095,0.009896269,0.08924363,819855,0.0,608,0.08924363,1,2508.392579787619,1682.5827777385712,778.775
0.19977420568466187,856.04474,7.255494,0.009622145,0.08360329,822855,0.0,609,0.08360329,1,2553.5370820142807,1688.9351515769958,795.075
0.9198811203241348,837.2339,7.2484612,0.010718126,0.108202055,825405,0.0,611,0.108202055,2,2490.4560324698914,1695.3059792518616,775.85
0.9420624412596226,837.1165,7.2625155,0.010526204,0.1454034,827391,0.0,612,0.1454034,1,2486.2953290006794,1701.688655614853,776.15
0.18175894021987915,837.4422,7.247755,0.011199402,0.10088968,830391,0.0,613,0.10088968,1,2485.7896289338423,1708.028404712677,776.15
0.322435200214386,836.1149,7.2636275,0.0086481795,0.088759854,833391,0.0,614,0.088759854,1,2484.355576332057,1714.426635503769,776.15
0.7857974171638489,837.51886,7.2344937,0.013210598,0.18917678,835518,0.0,615,0.18917678,1,2490.757071972731,1720.7543122768402,777.65
0.8408935815095901,814.3877,7.2375646,0.010575942,0.11308123,838698,0.0,617,0.11308123,2,2401.009410438329,1727.122035741806,754.15
0.8744034171104431,820.0428,7.2193613,0.0130659435,0.116655014,841722,0.0,619,0.116655014,2,2414.971644588587,1733.4839198589325,758.25
0.870161771774292,796.8915,7.190661,0.01462774,0.10913502,843693,0.0,621,0.10913502,2,2336.3195173635227,1739.8075757026672,736.925
0.6355309188365936,820.0078,7.154863,0.010307658,0.1017218,848094,0.0,623,0.1017218,2,2411.683169699486,1746.2255330085754,757.7
0.9118369668722153,821.4377,7.1554093,0.009105755,0.11639801,850410,0.0,624,0.11639801,1,2419.852632299452,1752.6478598117828,760.525
0.5366482138633728,810.8221,7.156813,0.009527645,0.1146007,854496,0.0,626,0.1146007,2,2386.7462627701034,1759.040676832199,750.125
0.6231590807437897,803.39856,7.166551,0.013474122,0.3433469,856716,0.0,627,0.3433469,1,2361.8028288036994,1765.4427480697632,743.625
0.15440815687179565,804.0675,7.1790605,0.01306486,0.101716965,859716,0.0,628,0.101716965,1,2362.0952592841422,1771.8267199993134,743.625
0.726934939622879,783.2068,7.1813397,0.009251639,0.094448574,860340,0.0,629,0.094448574,1,2294.217872030526,1778.1514122486115,723.825
0.9161398038268089,757.3215,7.2024374,0.010390468,0.13005665,863184,0.0,631,0.13005665,2,2206.9376152047744,1784.478456735611,697.775
0.8383554667234421,763.5743,7.215014,0.010244009,0.1354437,867078,0.0,633,0.1354437,2,2218.804653547377,1790.7874336242676,704.95
0.12881118059158325,766.4442,7.219958,0.009674603,0.08601268,870078,0.0,634,0.08601268,1,2214.9511104414037,1797.1193249225616,710.775
0.8234567195177078,730.02136,7.2396283,0.010084002,0.11121681,873207,0.0,637,0.11121681,3,2099.2886945670234,1803.4296815395355,676.375
0.8708452433347702,700.9844,7.2468877,0.011946503,0.115473315,876981,0.0,640,0.115473315,3,2000.5930882454245,1809.801161289215,650.475
0.9401903860270977,685.36664,7.253966,0.010852748,0.12018196,880365,0.0,642,0.12018196,2,1942.6255696243775,1816.3674483299255,638.125
0.8662946820259094,681.48615,7.2567096,0.010227399,0.122787476,884064,0.0,644,0.122787476,2,1919.79070117202,1822.8223552703857,633.6
0.7793051451444626,668.8246,7.2630744,0.0102326535,0.14212033,885441,0.0,645,0.14212033,1,1872.0214479933893,1829.2523739337921,621.55
0.8308194279670715,638.81335,7.246782,0.009721462,0.10435007,887865,0.0,647,0.10435007,2,1766.3812560418169,1835.5333614349365,591.75
0.682687520980835,624.0338,7.2399282,0.009647842,0.09525114,891906,0.0,649,0.09525114,2,1714.8751695531864,1841.8591194152832,575.425
-0.0327378511428833,652.88965,7.248092,0.01100815,0.10773215,897906,0.0,651,0.10773215,2,1793.895352234146,1848.1784372329712,604.175
0.826044425368309,661.43176,7.2624955,0.010861907,0.12190474,900693,0.0,652,0.12190474,1,1826.56697325149,1854.4968729019165,610.85
0.8973099291324615,644.8701,7.293075,0.009843919,0.10779145,901836,0.0,653,0.10779145,1,1771.1880530667477,1860.8236451148987,595.375
0.7968850582838058,633.7972,7.3025556,0.010620753,0.15652435,903399,0.0,654,0.15652435,1,1730.254845381672,1867.11039352417,583.4
0.7122992277145386,628.16534,7.3176403,0.0089212945,0.089168996,907716,0.0,656,0.089168996,2,1706.4138012446597,1873.4568634033203,578.6
0.4630451798439026,645.88116,7.3154745,0.011065176,0.10928008,912096,0.0,658,0.10928008,2,1763.3141669320435,1879.7326538562775,597.15
0.22130107879638672,661.32263,7.320682,0.009947432,0.10406322,916416,0.0,660,0.10406322,2,1813.3412999071793,1886.0745632648468,613.075
0.1590029001235962,681.84973,7.286198,0.011570893,0.10204995,919416,0.0,661,0.10204995,1,1874.0127040168438,1892.3847243785858,631.025
0.18820935487747192,680.3757,7.2946944,0.010756673,0.09499475,922416,0.0,662,0.09499475,1,1862.0320277284507,1898.652984380722,631.025
0.7340717911720276,668.48517,7.3190174,0.011328509,0.12416104,924987,0.0,664,0.12416104,2,1824.8066770374323,1905.3121263980865,621.475
0.13911455869674683,678.6621,7.3228745,0.009831996,0.104397215,930987,0.0,666,0.104397215,2,1829.6619143459363,1911.520835161209,637.425
0.5230056941509247,669.5331,7.3381824,0.010069029,0.117154375,935286,0.0,668,0.117154375,2,1795.659736835923,1917.7832856178284,629.75
0.7203506231307983,670.58234,7.326904,0.011488377,0.11311666,937581,0.0,670,0.11311666,2,1800.555622209677,1924.0191268920898,630.45
0.7918664962053299,663.15643,7.3259144,0.010558195,0.111625396,940416,0.0,672,0.111625396,2,1771.6902626977433,1930.2167332172394,622.875
0.7469777166843414,673.00507,7.309583,0.011087499,0.12992351,942930,0.0,673,0.12992351,1,1804.2068594434663,1936.4359056949615,632.1
0.6671210527420044,676.26013,7.295728,0.010857191,0.11716216,945792,0.0,674,0.11716216,1,1823.6244830543874,1942.6536240577698,630.95
0.25713837146759033,688.69714,7.2965083,0.009184458,0.09350907,948792,0.0,675,0.09350907,1,1858.9344959994864,1948.9504735469818,642.3
0.8431253731250763,702.5164,7.293017,0.012000517,0.12879187,951285,0.0,676,0.12879187,1,1898.19337150701,1955.1964049339294,657.3
0.922211192548275,706.88153,7.2878423,0.010997741,0.12808947,952509,0.0,677,0.12808947,1,1908.211953254367,1961.4625053405762,660.85
0.8450668007135391,707.8338,7.2846103,0.0041526235,0.07670866,955227,0.0,679,0.07670866,2,1916.8497416131474,1967.7627747058868,661.45
0.9321720972657204,715.49817,7.27162,0.0112510305,0.12380546,958590,0.0,681,0.12380546,2,1940.1075293655194,1974.1099863052368,668.9
0.8908674418926239,716.6869,7.2458043,0.010749182,0.11842348,960798,0.0,682,0.11842348,1,1941.3634111521278,1980.4562902450562,670.275
0.7243270576000214,710.3143,7.2586703,0.010784084,0.119015664,964158,0.0,684,0.119015664,2,1925.6772615662799,1986.769070148468,667.45
0.21607911586761475,724.14,7.24724,0.010190488,0.101383306,967158,0.0,685,0.101383306,1,1969.6314983100328,1993.1661434173584,680.975
0.9245374947786331,736.6192,7.2436566,0.010733468,0.13475628,968916,0.0,686,0.13475628,1,2007.1221105388008,1999.4844357967377,690.475
0.056821584701538086,747.17346,7.258366,0.008993552,0.0841114,971916,0.0,687,0.0841114,1,2038.9881940513023,2005.8126873970032,700.425
0.8129356056451797,738.5993,7.2543206,0.010404434,0.105180465,973869,0.0,688,0.105180465,1,2015.570291142683,2012.1424570083618,691.7
0.9038629308342934,717.32,7.2677646,0.009517003,0.10894251,975642,0.0,690,0.10894251,2,1958.200644013648,2018.4817967414856,672.8
0.6449313163757324,708.7454,7.2675304,0.012162853,0.10086169,980451,0.0,692,0.10086169,2,1919.5786997749797,2024.8578879833221,664.65
0.77396659553051,709.29504,7.2544103,0.010635216,0.11703419,983418,0.0,694,0.11703419,2,1918.1553135364709,2031.2216835021973,666.825
-0.017882704734802246,709.6898,7.2577033,0.014852511,0.12885009,986418,0.0,695,0.12885009,1,1918.3313051544233,2037.5811486244202,666.825
0.028801679611206055,726.1847,7.26086,0.010454826,0.09072903,989418,0.0,696,0.09072903,1,1966.3644158754978,2043.9716491699219,680.85
0.11116194725036621,725.14716,7.223937,0.01081199,0.10367467,992418,0.0,697,0.10367467,1,1959.7440975907746,2051.236839056015,680.85
0.6223017573356628,725.0179,7.214726,0.01039416,0.1306557,993768,0.0,698,0.1306557,1,1956.936374599584,2059.0694074630737,680.6
0.945844367146492,694.0779,7.217343,0.009453538,0.1098896,997194,0.0,701,0.1098896,3,1856.0524552043535,2066.4403343200684,648.15
0.04629695415496826,695.07404,7.2127852,0.0099738855,0.08351299,1000194,0.0,702,0.08351299,1,1858.1088351808262,2073.586991786957,648.15
