meankl,EpTrueRewMean,entropy,ev_tdlam_before,EpRewMean,TimestepsSoFar,entloss,EpLenMean,TimeElapsed,optimgain,surrgain,EpThisIter,EpisodesSoFar
0.01038552,2117.184108863028,2.797373,0.9689899068325758,380.3681,198573,0.0,601.75,5034.134299039841,0.06559263,0.06559263,2,543
0.010404318,2151.7822683682934,2.803375,0.9724731296300888,385.84528,199579,0.0,611.625,5057.713102817535,0.07661307,0.07661307,2,545
0.010187062,2195.1492628116857,2.7791367,0.9097221717238426,392.73364,200568,0.0,623.55,5080.49991440773,0.060363263,0.060363263,2,547
0.010689738,2206.6004845540037,2.7194765,0.02233356237411499,393.41263,201568,0.0,627.025,5103.53248667717,0.04766491,0.04766491,1,548
0.010861977,2216.6204446872653,2.7146566,-0.1274116039276123,395.14273,202568,0.0,629.3,5128.110161781311,0.053626157,0.053626157,1,549
0.010428974,2190.105482419375,2.700056,0.7224516570568085,389.00018,204020,0.0,620.775,5150.533268690109,0.049856156,0.049856156,2,551
0.010418815,2230.7848647140295,2.6977332,0.9757288452237844,394.81378,205020,0.0,632.55,5174.33699297905,0.06621827,0.06621827,1,552
0.011822236,2287.030748838314,2.7667978,0.13071364164352417,401.83127,206020,0.0,649.3,5197.028912782669,0.050645836,0.050645836,1,553
0.010756363,2298.0684844546654,2.8056679,0.9730236828327179,403.69394,206442,0.0,652.65,5220.603600025177,0.06069261,0.06069261,1,554
0.011261778,2298.490655740522,2.8656027,-0.03289616107940674,402.45416,207442,0.0,652.65,5242.9965608119965,0.044987567,0.044987567,1,555
0.011056016,2179.266011813209,2.8600714,0.8994104117155075,385.27264,208321,0.0,619.45,5268.0791981220245,0.06674248,0.06674248,3,558
0.009600354,2263.3444446506746,2.895104,0.6058825552463531,395.11746,209937,0.0,644.325,5290.337829351425,0.050618354,0.050618354,2,560
0.013664653,2261.6156955254073,2.8669462,0.8261373043060303,392.49136,211100,0.0,644.525,5314.479924201965,0.06526151,0.06526151,2,562
0.009397242,2317.982046099103,2.8484557,0.1474905014038086,398.54205,212100,0.0,661.275,5337.006154298782,0.04861045,0.04861045,1,563
0.010020507,2325.950177494883,2.867676,0.03672754764556885,396.92175,213100,0.0,664.15,5360.529017210007,0.047265388,0.047265388,1,564
0.010843059,2364.7649605848733,2.8411982,-0.137123703956604,399.9953,214100,0.0,676.75,5384.179347753525,0.046791296,0.046791296,1,565
0.0092285685,2408.6577088724284,2.8330479,0.08460432291030884,404.01938,215100,0.0,690.175,5406.852333307266,0.05167591,0.05167591,1,566
0.010960187,2393.2243570598876,2.7877955,0.15367674827575684,398.8394,215787,0.0,686.925,5430.769597530365,0.053436875,0.053436875,1,567
0.011324351,2394.6917436094545,2.8464174,0.8472958952188492,397.11884,216972,0.0,688.75,5453.069843053818,0.068266645,0.068266645,2,569
0.009453022,2388.999963853924,2.9041708,0.0058661699295043945,392.36908,217892,0.0,688.35,5478.131870985031,0.04720339,0.04720339,1,570
0.009500209,2454.0129045877,2.911868,0.9316533878445625,400.24976,219571,0.0,706.375,5499.584748744965,0.07022581,0.07022581,2,572
0.008947079,2353.9861723624545,2.9341047,0.6829130947589874,383.55923,220476,0.0,679.0,5523.94729757309,0.053652517,0.053652517,2,574
0.010073542,2398.2280984088343,2.9157085,0.9807955157011747,390.47363,221786,0.0,691.2,5546.399836540222,0.06173437,0.06173437,2,576
0.00980399,2300.491119996224,2.9238608,0.9654349274933338,376.2492,222588,0.0,662.95,5568.967041254044,0.07523642,0.07523642,2,578
0.010866745,2280.2935012855,2.9019713,0.9800496324896812,372.6503,223648,0.0,657.525,5592.963004112244,0.07449693,0.07449693,3,581
0.010280868,2257.7955061151224,2.880014,0.9348767325282097,369.45197,224656,0.0,652.075,5615.44017457962,0.07715593,0.07715593,2,583
0.009521828,2239.4596234293176,2.9016783,0.9725676160305738,366.95328,225445,0.0,646.65,5638.733426332474,0.06707847,0.06707847,2,585
0.009173672,2183.0044636085568,2.9042792,0.9875322617590427,360.01596,226776,0.0,630.2,5662.917697668076,0.07190664,0.07190664,3,588
0.009517256,2094.231012567363,2.893529,0.9911880996078253,349.84604,228197,0.0,604.425,5685.902874946594,0.07262808,0.07262808,3,591
0.009801156,1976.1816598127473,2.8107684,0.9840859808027744,334.7684,229274,0.0,570.8,5707.932536840439,0.06362937,0.06362937,3,594
0.011285917,1941.414933361581,2.8022707,0.9913590969517827,331.83466,230546,0.0,559.075,5733.092618465424,0.06300324,0.06300324,3,597
0.010573267,1899.4957366806382,2.7636182,0.9829727318137884,330.3943,231753,0.0,545.4,5754.451480150223,0.081996426,0.081996426,3,600
0.010052388,1805.5151839757964,2.7930734,0.9875265937298536,324.07526,232779,0.0,516.975,5778.6593289375305,0.059165034,0.059165034,3,603
0.011439841,1647.1893587063173,2.7157116,0.9896772252395749,310.04126,233876,0.0,469.4,5801.236549139023,0.07356086,0.07356086,3,606
0.010581747,1578.3268601101247,2.7070334,0.981273639947176,304.10272,234915,0.0,448.575,5824.886019945145,0.059820406,0.059820406,3,609
0.010292914,1387.8402260142998,2.6696222,0.9834915529936552,281.21494,236130,0.0,395.0,5848.571878194809,0.07741352,0.07741352,4,613
0.010193704,1356.2294960446638,2.6158218,0.9911607084795833,278.7766,237178,0.0,384.8,5871.215911626816,0.07120393,0.07120393,3,616
0.011493233,1355.6606309459287,2.5795972,0.9902760535478592,278.1207,238177,0.0,384.05,5894.312808036804,0.0724795,0.0724795,3,619
0.010938776,1294.2706225320583,2.5478194,0.8133661448955536,268.94214,239565,0.0,366.625,5915.912499189377,0.058794588,0.058794588,5,624
0.009234875,1243.4603312328372,2.555837,0.9700462017208338,262.79776,240544,0.0,352.625,5941.186804056168,0.066141374,0.066141374,3,627
0.009883149,1229.6811668641687,2.525776,0.9880910227075219,259.93353,241596,0.0,348.35,5963.246784210205,0.062136374,0.062136374,3,630
0.012279412,1262.5779108459815,2.4979565,0.9835242349654436,265.79803,242478,0.0,357.025,5987.7289452552795,0.068438575,0.068438575,1,631
0.010967029,1300.074522952033,2.485297,0.986776215955615,270.8967,243494,0.0,366.475,6010.449558973312,0.07256403,0.07256403,2,633
0.009574314,1237.4842791166964,2.5125563,0.7765332013368607,259.48584,243835,0.0,350.225,6034.244110822678,0.061579145,0.061579145,2,635
0.01004483,1291.6646678906727,2.527589,-0.0012464523315429688,266.577,244835,0.0,366.425,6057.2740569114685,0.042108998,0.042108998,1,636
0.0100039765,1277.94278730941,2.5152848,0.9473452568054199,263.96524,245048,0.0,362.55,6080.798169851303,0.05776541,0.05776541,1,637
0.010380909,1286.5156692249145,2.5506275,0.9599391594529152,264.64886,245518,0.0,364.725,6104.009689569473,0.058363393,0.058363393,1,638
0.010368283,1312.6130692963657,2.4875891,0.9276668876409531,268.3647,246265,0.0,371.525,6127.546742677689,0.059881903,0.059881903,1,639
0.01032754,1368.2946999216688,2.469097,0.014195263385772705,274.95773,247265,0.0,387.8,6150.677118301392,0.04908829,0.04908829,1,640
0.0113978805,1422.9603325182939,2.457635,0.05161690711975098,281.53546,248265,0.0,404.25,6172.839606761932,0.050135676,0.050135676,1,641
0.010710519,1395.9685503593264,2.469858,0.9687731806188822,272.87717,249133,0.0,397.15,6197.9980363845825,0.056433305,0.056433305,3,644
0.010994302,1455.7163337561767,2.4636495,0.01534736156463623,280.4217,250133,0.0,414.65,6219.435387849808,0.048023656,0.048023656,1,645
0.011016888,1512.8079616181358,2.4533823,0.06796276569366455,286.77933,251133,0.0,431.425,6244.156560897827,0.04869412,0.04869412,1,646
0.008592209,1566.2338215726093,2.478728,0.24809443950653076,293.8126,252133,0.0,447.025,6266.268421888351,0.050296865,0.050296865,1,647
0.010851894,1617.7267183795636,2.468316,0.08738714456558228,300.03018,253133,0.0,462.475,6290.810605764389,0.054132856,0.054132856,1,648
0.010135218,1677.3392371153575,2.4722366,0.11880868673324585,307.1165,254133,0.0,480.45,6313.718996763229,0.048783932,0.048783932,1,649
0.009953868,1728.5384198629722,2.4654083,0.2236422896385193,313.12027,255133,0.0,495.925,6337.271127700806,0.04402245,0.04402245,1,650
0.010243023,1793.8570013303556,2.5325482,0.0772697925567627,321.21344,256133,0.0,515.275,6360.405357122421,0.047522094,0.047522094,1,651
0.010958553,1848.8633843508094,2.5496356,0.07890480756759644,328.09772,257133,0.0,532.0,6382.12452173233,0.05267459,0.05267459,1,652
0.011732581,1907.3680192814638,2.5284555,0.11035048961639404,334.81802,258133,0.0,550.075,6407.477704286575,0.057223693,0.057223693,1,653
0.010708119,1937.7023943797224,2.5277522,0.9365436062216759,337.68442,258840,0.0,558.925,6429.488574981689,0.065887764,0.065887764,1,654
0.0101836575,1996.8511995623085,2.5249164,0.023725688457489014,344.70517,259840,0.0,576.6,6454.810963869095,0.046402413,0.046402413,1,655
0.010559369,2046.3654556847825,2.5789125,0.15022999048233032,350.39252,260840,0.0,591.55,6476.449156284332,0.04986553,0.04986553,1,656
0.010311299,2097.6676116973604,2.59885,0.956285122781992,357.5853,261801,0.0,605.975,6501.197283744812,0.05928805,0.05928805,1,657
0.0100455275,2158.6318980035526,2.614295,0.9783904608339071,365.81006,262792,0.0,623.45,6523.869547367096,0.07363629,0.07363629,1,658
0.011164815,2218.0145383251,2.5644815,0.9465420097112656,373.34106,263792,0.0,640.375,6548.1937255859375,0.057200722,0.057200722,1,659
0.010825436,2234.4707943285443,2.540123,0.983821976929903,374.4765,264383,0.0,645.05,6570.879158496857,0.054595266,0.054595266,1,660
0.011557385,2236.4128744639866,2.5390894,0.9408667795360088,374.4803,264760,0.0,645.75,6592.177592992783,0.08339277,0.08339277,1,661
0.010430858,2295.317598265492,2.5570574,0.15644562244415283,381.98987,265760,0.0,663.325,6617.873743057251,0.038418427,0.038418427,1,662
0.010135697,2375.9852654773913,2.5678518,0.7061526775360107,393.73755,267010,0.0,686.125,6639.444041490555,0.056757957,0.056757957,2,664
0.009765143,2388.700239809753,2.6090448,0.975732434540987,394.86206,267791,0.0,689.575,6664.901282310486,0.059932426,0.059932426,2,666
0.010023474,2429.5757855900497,2.6302736,0.6562888026237488,398.8616,269044,0.0,701.95,6686.597110033035,0.04030548,0.04030548,2,668
0.011088194,2474.396301305876,2.613886,0.9181617274880409,404.82953,269890,0.0,714.975,6712.484437704086,0.059284568,0.059284568,1,669
0.0113620935,2527.9102653989735,2.6549904,0.9734452720731497,412.40656,270788,0.0,729.8,6733.926866531372,0.062185094,0.062185094,1,670
0.010734631,2443.568467073732,2.5817363,0.9854923402890563,399.31232,271783,0.0,707.225,6758.752373933792,0.064472586,0.064472586,3,673
0.012020808,2501.4752706907666,2.595331,0.9801104329526424,408.69214,272589,0.0,722.45,6781.502426147461,0.08917096,0.08917096,1,674
0.010983465,2536.403072903132,2.5725634,0.988157176412642,414.86124,274049,0.0,730.35,6804.979191541672,0.058211133,0.058211133,2,676
0.0104862675,2566.2413020568756,2.5657785,0.9856331860646605,420.78214,275055,0.0,738.425,6829.7863240242,0.05976398,0.05976398,2,678
0.010339319,2587.170742066287,2.5526807,0.9564700871706009,424.0252,276032,0.0,744.175,6851.540787935257,0.062280923,0.062280923,1,679
0.009906603,2528.4903028083336,2.556489,0.9645951874554157,416.62875,277284,0.0,725.475,6877.528819322586,0.065299466,0.065299466,2,681
0.012689519,2599.396950769466,2.5506403,0.8689002841711044,427.35773,278948,0.0,745.375,6898.588143587112,0.0469978,0.0469978,3,684
0.012003274,2434.290199055373,2.500312,0.9913420118391514,405.946,279996,0.0,696.575,6923.811674833298,0.070767164,0.070767164,3,687
0.009952662,2254.5719654035374,2.4297295,0.9909120416268706,382.2463,280844,0.0,642.775,6945.466464996338,0.061924778,0.061924778,3,690
0.010866029,2071.2043608413965,2.44065,0.9728423189371824,358.0185,281653,0.0,588.0,6971.513946533203,0.06475962,0.06475962,3,693
0.010266357,2079.1803607065217,2.4046981,0.9669333286583424,360.01138,282435,0.0,589.875,6992.810977220535,0.072149664,0.072149664,1,694
0.010317788,2029.5814302944814,2.37405,0.9756474941968918,354.8107,283797,0.0,573.925,7017.070733308792,0.06530264,0.06530264,2,696
0.010475757,2014.0585062628215,2.3394392,0.9714989345520735,352.9864,284570,0.0,569.225,7040.228969573975,0.048951168,0.048951168,1,697
0.010715142,1947.7882994340725,2.2943075,0.7064862549304962,343.0047,285843,0.0,551.275,7061.5463354587555,0.051958352,0.051958352,2,699
0.011339778,1980.1392403418074,2.240002,0.08529263734817505,347.08545,286843,0.0,561.5,7087.369715929031,0.04686803,0.04686803,1,700
0.011069562,2035.457363025016,2.2458582,0.9719309229403734,354.91214,287843,0.0,577.075,7108.1140377521515,0.0636494,0.0636494,1,701
0.012187085,2036.2311363066208,2.2256029,0.19730061292648315,355.17908,288843,0.0,577.075,7134.455236196518,0.04913087,0.04913087,1,702
0.010477851,2082.84646513299,2.1800334,0.11161631345748901,361.5654,289843,0.0,590.4,7155.406636476517,0.048350528,0.048350528,1,703
0.010654646,2098.380241751983,2.126692,0.061964452266693115,363.08682,290843,0.0,595.825,7180.868677854538,0.045632042,0.045632042,1,704
0.010155837,2138.703915159902,2.1146834,0.08622133731842041,368.43765,291843,0.0,608.075,7203.06104683876,0.040643137,0.040643137,1,705
0.010387324,2201.0810440008368,2.1242144,0.07877349853515625,376.88153,292843,0.0,626.3,7227.86505651474,0.037236832,0.037236832,1,706
0.010667801,2202.149238456717,2.117012,0.0744813084602356,377.27783,293843,0.0,626.3,7250.4477570056915,0.043273114,0.043273114,1,707
0.010896617,2214.6692113515383,2.0992792,0.6842341721057892,377.98654,295093,0.0,630.075,7272.810529947281,0.040369343,0.040369343,2,709
0.010689375,2215.5886223735624,2.0728185,0.7088581323623657,377.0309,296416,0.0,631.625,7297.64257311821,0.046675343,0.046675343,2,711
0.01027109,2286.755099590747,2.0681934,0.24927890300750732,386.7335,297416,0.0,651.675,7319.673928499222,0.048231065,0.048231065,1,712
0.010507657,2333.0678255725643,2.0455666,0.10843998193740845,392.26108,298416,0.0,665.825,7345.013545513153,0.052179154,0.052179154,1,713
0.010803758,2291.256960183794,2.025628,0.7016661167144775,385.1823,299730,0.0,655.175,7366.294755458832,0.047787163,0.047787163,2,715
0.009415808,2330.1965240845357,2.0666983,0.07686734199523926,390.29388,300730,0.0,667.025,7392.574817657471,0.03352718,0.03352718,1,716
0.010223176,2349.9855112940763,2.043026,0.5677695274353027,391.8037,301730,0.0,673.35,7413.482421398163,0.05427711,0.05427711,1,717
0.009686423,2350.4100685973926,2.0403118,0.9843196384608746,391.07944,301992,0.0,673.425,7438.9436910152435,0.062368736,0.062368736,1,718
0.010225484,2348.2811123669408,1.9953127,0.03229624032974243,389.76105,302992,0.0,674.0,7460.750801324844,0.04155175,0.04155175,1,719
0.011081048,2361.376151435202,1.9778091,0.9833512958139181,391.194,303531,0.0,677.6,7482.7462503910065,0.058730625,0.058730625,1,720
0.011354176,2349.379304055049,1.9366934,0.9741650931537151,389.0713,304261,0.0,674.425,7507.76472401619,0.056388557,0.056388557,1,721
0.01096434,2349.7128780434264,1.9042999,0.9330851063132286,390.29184,305233,0.0,673.725,7529.4479603767395,0.050389595,0.050389595,1,722
0.010982975,2354.927416802424,1.8902758,0.9667607620358467,389.66406,305953,0.0,675.125,7555.441285610199,0.05305802,0.05305802,2,724
0.010669007,2399.076988658645,1.8419838,0.06755274534225464,394.91217,306953,0.0,688.0,7576.584876537323,0.045423366,0.045423366,1,725
0.011328003,2459.0157188836447,1.8687354,0.1238817572593689,402.44638,307953,0.0,705.275,7602.3673095703125,0.047660746,0.047660746,1,726
0.010601344,2524.272567062273,1.8944865,0.13109493255615234,411.03662,308953,0.0,723.925,7624.2239463329315,0.03987604,0.03987604,1,727
0.011741072,2575.275756217049,1.8123883,0.9681028537452221,417.216,310085,0.0,737.775,7649.718744516373,0.061858393,0.061858393,2,729
0.011354533,2639.780161594389,1.8280239,0.1704201102256775,425.62344,311085,0.0,756.025,7670.497422218323,0.049290426,0.049290426,1,730
0.011143162,2722.9836928112336,1.820836,0.8064391165971756,436.53033,312840,0.0,779.675,7691.842206478119,0.053990513,0.053990513,3,733
0.011470133,2740.0272659115517,1.8174487,0.10622221231460571,437.6303,313840,0.0,785.125,7717.767250537872,0.041540183,0.041540183,1,734
0.011213152,2782.2759781411914,1.7909929,0.9780500438064337,443.18912,314751,0.0,796.675,7738.98396229744,0.0662461,0.0662461,1,735
0.009542368,2788.0558535249693,1.8245497,0.15625518560409546,442.99188,315751,0.0,798.85,7764.632918834686,0.040435012,0.040435012,1,736
0.010557346,2694.708311641899,1.807785,0.9610408134758472,429.36066,316447,0.0,771.925,7786.06387257576,0.062930316,0.062930316,2,738
0.010220749,2667.261668920282,1.792679,0.8734434247016907,425.42984,317407,0.0,764.1,7812.206821203232,0.05663947,0.05663947,2,740
0.010419199,2547.955601161872,1.8040788,0.9695991296321154,407.38922,318031,0.0,729.7,7833.761160135269,0.06885995,0.06885995,2,742
0.011103978,2510.1970515469134,1.7795373,0.8456795066595078,401.8366,319528,0.0,717.125,7858.543445110321,0.053843684,0.053843684,2,744
0.010266159,2511.8366137662897,1.8157531,0.14667201042175293,401.56122,320528,0.0,717.125,7881.460713624954,0.04011983,0.04011983,1,745
0.010157434,2449.750588718566,1.8535022,0.7208288609981537,391.6292,321802,0.0,698.975,7902.428416252136,0.054774564,0.054774564,2,747
0.011535499,2400.1336071457754,1.8706827,0.6205126643180847,383.42865,323487,0.0,684.85,7928.999622106552,0.06581062,0.06581062,3,750
0.010394195,2442.7121516867373,1.836998,0.9721470214426517,389.52762,324274,0.0,696.45,7950.136383056641,0.052529477,0.052529477,1,751
0.01129184,2398.689913788601,1.8078177,0.9655527137219906,382.67188,325709,0.0,682.325,7975.3691239356995,0.06734786,0.06734786,2,753
0.010952448,2391.075601692134,1.7643625,0.9196480959653854,380.86353,326932,0.0,680.05,7996.903394937515,0.069253296,0.069253296,2,755
0.011590415,2356.8876740505775,1.7760619,0.7838098257780075,375.28458,328507,0.0,669.425,8022.672976016998,0.05313738,0.05313738,2,757
0.010677611,2357.7859976106215,1.7792987,0.7851233631372452,374.98126,329789,0.0,669.925,8044.363032102585,0.045414235,0.045414235,2,759
0.010721801,2340.598033285707,1.7617018,0.9634944722056389,371.75195,330153,0.0,665.55,8067.364550590515,0.060425054,0.060425054,1,760
0.010546294,2314.1430791186053,1.7552736,0.9726956207305193,367.10077,330584,0.0,658.075,8091.110889434814,0.05760673,0.05760673,1,761
0.010578576,2313.987858831123,1.7931002,-0.12250328063964844,366.242,331584,0.0,658.775,8112.8611471652985,0.044356477,0.044356477,1,762
0.010221038,2368.0697680524822,1.7842923,0.5124177932739258,373.6954,332584,0.0,674.575,8139.055557250977,0.044923004,0.044923004,1,763
0.0114257755,2398.77703830345,1.7733289,0.3701583743095398,377.8539,333307,0.0,683.85,8160.459725379944,0.054370098,0.054370098,1,764
0.011076508,2398.294799408184,1.7650344,0.039821505546569824,377.54822,334307,0.0,683.85,8186.593806743622,0.047894828,0.047894828,1,765
0.010983685,2337.18704848161,1.8166564,0.7666413336992264,368.1508,335623,0.0,666.75,8207.497999429703,0.052971557,0.052971557,2,767
0.0096683595,2403.4103945125835,1.8852828,0.5354648530483246,376.70273,337541,0.0,686.4,8232.676099777222,0.041685894,0.041685894,2,769
0.011161931,2312.0605605544374,1.8833227,0.9685816392302513,363.06818,338508,0.0,660.575,8254.376066207886,0.062172085,0.062172085,2,771
0.010887643,2321.546911733417,1.8570536,0.7412444353103638,364.1578,340396,0.0,663.9,8277.941213846207,0.05793703,0.05793703,3,774
0.010851659,2319.5541476555522,1.8728304,0.9689438417553902,363.78107,341288,0.0,663.425,8301.240028142929,0.065598175,0.065598175,1,775
0.010956506,2308.3431199437655,1.8986713,0.9845393160358071,361.7457,342534,0.0,659.975,8323.710554361343,0.062469203,0.062469203,2,777
0.0099394545,2368.1663275133133,1.8615799,0.7667973935604095,369.79022,343534,0.0,677.175,8348.48519897461,0.051290356,0.051290356,1,778
0.010620871,2426.9336338066933,1.9023597,0.015640974044799805,378.13278,344534,0.0,693.625,8369.538945674896,0.046168175,0.046168175,1,779
0.011537905,2458.4030580179533,1.8963412,0.009449481964111328,381.85748,345534,0.0,703.175,8395.311036348343,0.05018718,0.05018718,1,780
0.0105916625,2516.079125786586,1.8995,0.10365325212478638,389.77158,346534,0.0,719.7,8416.42580151558,0.045762517,0.045762517,1,781
0.010212636,2525.111145534611,1.9002974,0.9851890737190843,390.94754,348400,0.0,721.8,8442.211342573166,0.061331455,0.061331455,3,784
0.011930559,2492.543122010525,1.8821908,0.9824214782565832,386.5044,349991,0.0,711.575,8463.261619091034,0.06068369,0.06068369,2,786
0.011384237,2499.5804961666086,1.9182432,0.7554157674312592,387.24622,351336,0.0,713.35,8486.819239854813,0.04408168,0.04408168,2,788
0.009938102,2546.9263919787127,1.9094182,0.01224517822265625,393.56396,352336,0.0,727.075,8510.273116588593,0.043237567,0.043237567,1,789
0.010934554,2616.524207687186,1.8808974,0.2673540711402893,403.59155,353336,0.0,746.225,8532.445948839188,0.04975468,0.04975468,1,790
0.010687965,2627.7442943052897,1.8485328,0.7158191502094269,404.96356,355288,0.0,750.35,8557.260381937027,0.04664148,0.04664148,2,792
0.0115471,2620.49888104551,1.8337306,0.7414213716983795,403.96417,356657,0.0,748.7,8579.158207893372,0.046538476,0.046538476,2,794
0.0114155505,2690.9377115924044,1.7586659,0.896311953663826,414.24673,357657,0.0,768.125,8604.290773391724,0.05482939,0.05482939,1,795
0.010140207,2690.999523847174,1.7410231,-0.004652500152587891,414.19687,358657,0.0,768.125,8625.33945775032,0.045236584,0.045236584,1,796
0.010014234,2727.589663029521,1.7390864,-0.09919381141662598,419.18408,359657,0.0,778.75,8651.33396434784,0.04072984,0.04072984,1,797
0.010300805,2665.205030854021,1.7310572,0.9592418298125267,410.01886,359946,0.0,760.975,8672.670594215393,0.053536914,0.053536914,1,798
0.0107466355,2671.7190850245406,1.7196761,0.9827626403421164,410.9921,360650,0.0,762.425,8696.50789308548,0.08130945,0.08130945,2,800
0.010878595,2720.0179333868637,1.6750195,0.03584182262420654,417.82315,361650,0.0,776.65,8719.725726127625,0.0462675,0.0462675,1,801
0.010606051,2717.823266235641,1.6624001,0.1357375979423523,417.2968,362650,0.0,776.65,8741.81513953209,0.04239944,0.04239944,1,802
0.013134296,2718.166532990872,1.6575582,-0.023796677589416504,416.77484,363650,0.0,776.65,8766.846282482147,0.054151043,0.054151043,1,803
0.010419158,2743.4218520078903,1.6490042,-0.023708105087280273,420.09473,364650,0.0,783.575,8789.201209783554,0.043581724,0.043581724,1,804
0.010190873,2742.9829007370886,1.6162463,0.0015475153923034668,419.80975,365650,0.0,783.575,8813.921446561813,0.04676481,0.04676481,1,805
0.011467956,2743.4679967996253,1.6386259,0.03812277317047119,419.63275,366650,0.0,783.575,8835.471444606781,0.044342965,0.044342965,1,806
0.01065052,2803.4472899291986,1.6822574,0.13814777135849,427.85724,367650,0.0,800.675,8860.63805603981,0.046506964,0.046506964,1,807
0.0110379215,2793.822697528688,1.6789273,0.9761732015758753,426.44562,368451,0.0,797.75,8882.119148731232,0.060430415,0.060430415,1,808
0.011455047,2816.9813314844696,1.7187412,0.7420849204063416,429.37167,370040,0.0,804.0,8906.883340835571,0.049035624,0.049035624,2,810
0.010199626,2830.9120931112566,1.7752159,0.9725785329937935,431.75153,370814,0.0,807.65,8930.218871116638,0.048712075,0.048712075,1,811
0.010330583,2796.356235686877,1.7584536,0.9931172551587224,426.69843,371401,0.0,797.325,8952.569683074951,0.06569684,0.06569684,1,812
0.010263022,2833.363079547183,1.7501804,0.14730453491210938,431.40054,372401,0.0,807.45,8976.905531167984,0.046679206,0.046679206,1,813
0.010616156,2895.74391744809,1.7391204,0.04064810276031494,439.5983,373401,0.0,825.125,8999.216282129288,0.04048576,0.04048576,1,814
0.010139122,2903.0450068465884,1.7120706,0.08109480142593384,440.27948,374401,0.0,827.825,9025.46127486229,0.040127043,0.040127043,1,815
0.013010043,2952.155134212501,1.6912614,0.11403012275695801,446.72925,375401,0.0,842.025,9034.599100351334,0.047192957,0.047192957,1,816
0.010321631,2966.802447464767,1.7413818,0.6744795143604279,448.26093,376401,0.0,846.675,9044.035610198975,0.052081607,0.052081607,1,817
0.010764919,2864.192155973248,1.7465117,0.9887737240642309,433.46613,377198,0.0,816.6,9053.372701644897,0.0627157,0.0627157,2,819
0.011829531,2733.9395601639544,1.6944705,0.9736366085708141,414.85187,378715,0.0,779.525,9063.322740793228,0.058045678,0.058045678,3,822
0.01102377,2764.889296786932,1.7021314,0.6437276899814606,418.46207,379953,0.0,788.825,9078.589418411255,0.055983104,0.055983104,2,824
0.011399399,2785.6191385867533,1.7114171,0.08955764770507812,420.13687,380953,0.0,795.5,9088.86046552658,0.041755076,0.041755076,1,825
0.012150885,2743.862560147845,1.7025297,0.9800721108913422,414.29395,381354,0.0,784.075,9098.512231826782,0.057856984,0.057856984,1,826
0.011353675,2743.25124112854,1.7165993,0.11923623085021973,413.21094,382354,0.0,784.075,9108.830402135849,0.039673924,0.039673924,1,827
0.010227414,2802.6407573780625,1.7625246,0.8920616060495377,421.4676,383354,0.0,800.45,9124.889497041702,0.058236726,0.058236726,1,828
0.011387462,2802.6466717458147,1.7709903,0.15122181177139282,420.99445,384354,0.0,800.45,9137.666685342789,0.047332644,0.047332644,1,829
0.0109341545,2804.6547105887,1.7551898,0.3553124666213989,419.9554,386354,0.0,800.45,9150.575690984726,0.042711444,0.042711444,2,831
0.010826972,2670.1115550495106,1.7675391,0.989285308867693,400.4502,387169,0.0,762.8,9159.888040542603,0.0587235,0.0587235,3,834
0.012693839,2496.5673808038146,1.8151389,0.9853336680680513,376.0457,388201,0.0,713.6,9169.377362966537,0.059915975,0.059915975,3,837
0.010301902,2559.631842560657,1.8749068,0.7242579162120819,384.61584,389201,0.0,731.375,9182.572216749191,0.046123393,0.046123393,1,838
0.012011092,2617.530594893292,1.8701829,0.9067442044615746,392.41653,390553,0.0,747.575,9194.75037741661,0.054474108,0.054474108,2,840
0.011664372,2606.6589274712,1.856636,0.9580710418522358,390.97098,391398,0.0,743.7,9210.818956375122,0.05220397,0.05220397,1,841
0.012100995,2490.2062919672535,1.8489274,0.9815450254827738,374.82764,392044,0.0,709.85,9226.120137691498,0.05765498,0.05765498,2,843
0.012276953,2426.453606447148,1.8359021,0.9461200423538685,365.8703,392322,0.0,691.8,9235.615696430206,0.07247165,0.07247165,1,844
0.011219981,2361.9531648210364,1.8327866,0.7140941619873047,356.4608,393578,0.0,673.2,9245.150557279587,0.044508908,0.044508908,2,846
0.010341086,2198.652011828478,1.8536376,0.9873388689011335,333.88086,394520,0.0,626.725,9254.727231740952,0.06448568,0.06448568,3,849
0.010823829,2234.906266321801,1.8638543,0.47157782316207886,338.32043,395520,0.0,637.0,9269.348298311234,0.05038158,0.05038158,1,850
0.010950603,2244.985185899799,1.8666774,0.9862365061417222,338.49094,396976,0.0,639.375,9278.766153812408,0.053815432,0.053815432,2,852
0.010986448,2246.6973118362907,1.8443677,0.8573858141899109,338.80396,397976,0.0,639.375,9288.632128238678,0.048225112,0.048225112,1,853
0.010559463,2246.323516250446,1.8052938,-0.04337120056152344,338.33978,398976,0.0,639.375,9298.045800447464,0.038498014,0.038498014,1,854
0.0111531,2188.2116187356028,1.7606516,0.9808876886963844,329.8022,399308,0.0,622.675,9307.469478845596,0.05416402,0.05416402,1,855
0.011306759,2188.7716974824443,1.7326115,0.2148604393005371,329.55978,400308,0.0,622.675,9320.01844215393,0.050268475,0.050268475,1,856
0.011052313,2187.7483340726585,1.7011291,0.10121065378189087,328.88687,401308,0.0,622.675,9333.064130067825,0.047940694,0.047940694,1,857
