entloss,EpisodesSoFar,ev_tdlam_before,EpThisIter,TimestepsSoFar,EpLenMean,entropy,TimeElapsed,meankl,EpRewMean,surrgain,optimgain,EpTrueRewMean
0.0,593,0.6758183240890503,2,514653,655.85,1.8841506,4225.1461391448975,0.009672266,215.43604,0.04327085,0.04327085,2312.415281880922
0.0,594,0.9216288030147552,1,515907,641.3,1.8674144,4249.995289802551,0.009903775,210.60709,0.052364685,0.052364685,2260.433257944821
0.0,595,-0.0009428262710571289,1,518907,651.55,1.8716985,4275.679265022278,0.010736171,213.6042,0.053361952,0.053361952,2291.8645316284737
0.0,596,0.9839104954153299,1,521766,654.7,1.94224,4300.362212896347,0.009650513,215.4855,0.053095467,0.053095467,2304.7858362886536
0.0,597,0.9249328225851059,1,522807,638.375,1.931775,4326.791637420654,0.0100593455,210.08301,0.053784803,0.053784803,2246.238776049172
0.0,598,0.8774786293506622,1,525807,656.075,1.9354925,4351.246509552002,0.009919298,215.33476,0.039880812,0.039880812,2306.494834347045
0.0,599,0.9603649936616421,1,528525,653.725,1.9652387,4376.8238224983215,0.009938731,215.09517,0.039281614,0.039281614,2303.3513619219293
0.0,600,0.9632209688425064,1,531135,672.125,1.9780873,4401.499109506607,0.009680864,221.69186,0.048405863,0.048405863,2373.6525361112945
0.0,601,-0.07555246353149414,1,534135,678.6,1.974207,4427.387933015823,0.012734767,223.60611,0.0508704,0.0508704,2396.0444837091845
0.0,603,0.974525211378932,2,536562,676.675,1.9232043,4452.043850898743,0.011169183,222.12271,0.052041147,0.052041147,2387.211654311961
0.0,606,0.8061888664960861,3,540471,651.875,1.8988665,4477.90317606926,0.01072294,213.69226,0.045224883,0.045224883,2294.3584650909065
0.0,608,0.7218116521835327,2,544125,634.675,1.8994101,4502.326567411423,0.010581605,207.62003,0.04307542,0.04307542,2230.0779491649196
0.0,609,-0.028984546661376953,1,547125,654.15,1.9513627,4528.462173461914,0.010595249,213.73026,0.030777061,0.030777061,2298.5572307213542
0.0,611,0.7995092123746872,2,551685,653.125,1.9808638,4553.158427476883,0.010127112,213.94746,0.0371842,0.0371842,2298.898390656052
0.0,612,-0.03362572193145752,1,554685,667.425,1.9534446,4578.757712602615,0.010613652,218.6375,0.04222931,0.04222931,2350.5449207077313
0.0,613,0.019197404384613037,1,557685,678.025,1.9603976,4603.274356126785,0.010824911,221.5936,0.040755525,0.040755525,2384.770500931741
0.0,614,0.9845778746530414,1,559707,678.325,1.9960215,4629.783243894577,0.010004872,221.64156,0.06272456,0.06272456,2385.6605168482197
0.0,615,0.9695530142635107,1,560751,675.325,2.0112917,4654.360045194626,0.0102387555,220.4974,0.050284803,0.050284803,2373.864108214531
0.0,616,0.8069650530815125,1,563058,682.65,1.9878129,4679.914213418961,0.010386854,222.95181,0.049689323,0.049689323,2400.3082188257627
0.0,617,-0.047870635986328125,1,566058,682.65,1.9313658,4704.568763971329,0.009593072,222.68657,0.03307747,0.03307747,2398.596405211276
0.0,618,0.9704674910753965,1,568134,692.425,1.9201804,4730.498265504837,0.009491694,226.14047,0.047775965,0.047775965,2436.508528097893
0.0,619,0.10959357023239136,1,571134,692.425,1.8794539,4755.366113185883,0.010524957,225.90556,0.04910502,0.04910502,2438.8236060915974
0.0,620,0.9611454159021378,1,573132,702.45,1.8372518,4780.844870090485,0.010437718,229.49545,0.050019287,0.050019287,2477.7980525851935
0.0,621,0.1272979974746704,1,576132,711.65,1.8387691,4805.866181850433,0.0112682,232.08472,0.039627597,0.039627597,2508.9576236484363
0.0,622,-0.039438486099243164,1,579132,730.125,1.9116231,4831.62585735321,0.010824074,237.64389,0.033754744,0.033754744,2572.410896284197
0.0,623,0.08781611919403076,1,582132,741.8,1.8982154,4856.163155794144,0.010316964,241.18156,0.03078533,0.03078533,2612.556603883192
0.0,624,0.923057846724987,1,584403,735.725,1.8723458,4881.598395586014,0.009903117,239.13428,0.04824874,0.04824874,2592.2779042119464
0.0,625,-0.03390789031982422,1,587403,738.375,1.8209231,4906.3426649570465,0.010310604,239.2666,0.034923,0.034923,2597.8207013808583
0.0,626,0.9365397542715073,1,588267,720.675,1.8258581,4932.254076242447,0.009497283,232.75542,0.04373251,0.04373251,2531.1597240987385
0.0,628,0.21962887048721313,2,593166,730.0,1.8088667,4957.051202297211,0.010276621,235.36162,0.03327283,0.03327283,2567.3424842460504
0.0,629,0.0749245285987854,1,596166,749.7,1.7663592,4981.958138227463,0.009888755,241.32886,0.038334064,0.038334064,2636.6346586672576
0.0,630,0.9809583816677332,1,598689,768.3,1.7622253,5007.5298907756805,0.009765853,247.63216,0.051066753,0.051066753,2707.139104440007
0.0,631,0.0004876255989074707,1,601689,768.3,1.7908925,5032.5339477062225,0.010467036,247.58923,0.032522444,0.032522444,2707.0673547971046
0.0,632,0.9863338759168983,1,604467,766.45,1.8127786,5058.158069849014,0.010526698,247.02689,0.05554465,0.05554465,2704.3400887057464
0.0,633,0.9582737721502781,1,606768,767.625,1.7988616,5082.599286556244,0.01085047,247.17862,0.043273907,0.043273907,2706.776811088813
0.0,634,-0.01581871509552002,1,609768,782.175,1.816989,5108.802201509476,0.010953408,251.4874,0.039816823,0.039816823,2758.4907499716983
0.0,635,-0.004169583320617676,1,612768,782.175,1.7993796,5133.138676643372,0.010355474,251.19571,0.03451879,0.03451879,2761.7701020210657
0.0,636,0.9642366543412209,1,615525,781.325,1.7935286,5159.093580245972,0.010855086,250.34726,0.049067646,0.049067646,2758.964248216186
0.0,637,0.9757848419249058,1,618021,793.45,1.8092928,5183.115444898605,0.009648108,254.23645,0.04652124,0.04652124,2804.2748224331726
0.0,638,0.04040992259979248,1,621021,793.45,1.7834789,5209.216108322144,0.011075966,254.17758,0.036160488,0.036160488,2805.595326161039
0.0,639,0.02047121524810791,1,624021,795.8,1.7805918,5233.754366636276,0.011332543,254.5374,0.032076605,0.032076605,2812.074326610571
0.0,641,0.9446739926934242,2,628635,787.5,1.7657049,5259.654073476791,0.010549585,251.75131,0.04522499,0.04522499,2783.122573263589
0.0,643,0.7712921649217606,2,632883,802.675,1.7569505,5284.602253437042,0.010870822,256.51358,0.039555352,0.039555352,2836.10398644243
