TimeElapsed,EpThisIter,EpRewMean,EpisodesSoFar,surrgain,EpLenMean,meankl,TimestepsSoFar,entropy,EpTrueRewMean,ev_tdlam_before,optimgain,entloss
888.3978323936462,11,60.168743,1885,0.25273955,84.65,0.013038218,127846,23.498554,410.3783579773326,0.7632562220096588,0.25273955,0.0
895.4897232055664,11,61.41112,1896,0.2655486,86.2,0.012238162,128854,23.502441,420.33892717613753,0.8529058694839478,0.2655486,0.0
902.525666475296,12,61.74248,1908,0.28514558,86.35,0.013591504,129894,23.511469,420.7474857291816,0.8470291793346405,0.28514558,0.0
909.6418285369873,12,62.758686,1920,0.28170913,89.375,0.013102633,130996,23.508123,431.5874728118514,0.807534322142601,0.28170913,0.0
916.6802687644958,12,65.40611,1932,0.26351768,90.8,0.014849666,132026,23.506586,441.60853635343966,0.8438370823860168,0.26351768,0.0
923.8019466400146,11,61.52726,1943,0.22624806,88.375,0.012255201,133003,23.505371,425.5066971734359,0.8253436088562012,0.22624806,0.0
930.8620972633362,13,63.374706,1956,0.28463054,85.125,0.01448299,134050,23.505777,418.37321097151823,0.8644960224628448,0.28463054,0.0
937.9454703330994,12,59.519447,1968,0.24625145,82.925,0.013174012,135053,23.50838,405.4520254286466,0.862134575843811,0.24625145,0.0
944.9880492687225,12,61.88571,1980,0.31909913,84.175,0.014027066,136119,23.507566,412.0505258326633,0.8117763251066208,0.31909913,0.0
952.0682883262634,10,64.203285,1990,0.28348756,87.575,0.012543583,137074,23.5048,430.3813460422183,0.8723564594984055,0.28348756,0.0
959.1867139339447,13,62.432777,2003,0.28866035,85.375,0.013775196,138066,23.51048,420.80628677758534,0.8713604658842087,0.28866035,0.0
966.4397609233856,12,60.923668,2015,0.3017911,85.35,0.013372906,139088,23.517157,423.6279491523493,0.8447166979312897,0.3017911,0.0
973.4771978855133,12,60.60592,2027,0.25336257,84.9,0.013117902,140135,23.514898,419.8503133012662,0.8621613532304764,0.25336257,0.0
981.1936447620392,12,60.155457,2039,0.2727054,84.975,0.014403769,141168,23.512209,420.54144763445913,0.8429286032915115,0.2727054,0.0
988.5817503929138,13,60.47171,2052,0.3035962,83.35,0.013813669,142211,23.514166,408.12919658977546,0.8713635504245758,0.3035962,0.0
995.961573600769,13,59.33843,2065,0.263326,83.5,0.012872165,143273,23.510807,406.712605756477,0.878984622657299,0.263326,0.0
1003.378276348114,12,57.408974,2077,0.289749,82.275,0.01367702,144283,23.511944,400.59310937394713,0.8205442726612091,0.289749,0.0
1010.9850287437439,12,56.57926,2089,0.26849994,81.975,0.013580533,145263,23.509945,397.1944257300098,0.8600691705942154,0.26849994,0.0
1018.6136429309845,10,56.903008,2099,0.26729903,86.925,0.011937726,146267,23.527266,420.57330518943263,0.8432872593402863,0.26729903,0.0
1025.8888573646545,11,56.60022,2110,0.27105927,88.175,0.013686288,147220,23.5214,427.2160576000162,0.8734841644763947,0.27105927,0.0
1033.1672222614288,10,59.75952,2120,0.27210423,92.725,0.013714091,148218,23.516535,448.79112724534025,0.8614704310894012,0.27210423,0.0
1040.3702158927917,12,61.186104,2132,0.36555916,93.125,0.014601741,149278,23.51203,453.6803647539935,0.8701210916042328,0.36555916,0.0
1047.709240913391,11,61.487446,2143,0.33366764,90.275,0.014350196,150271,23.512533,441.6824123604876,0.8569155037403107,0.33366764,0.0
1054.9464719295502,12,58.638752,2155,0.24518749,86.175,0.01263658,151227,23.5179,418.7162016671239,0.8546670526266098,0.24518749,0.0
1062.1555185317993,11,62.670372,2166,0.31164202,86.15,0.013739308,152208,23.527323,419.48728041056563,0.8191481530666351,0.31164202,0.0
1069.346925020218,12,64.84886,2178,0.2910247,86.7,0.013125183,153271,23.527102,422.11418377676426,0.8284734934568405,0.2910247,0.0
1076.6315722465515,13,65.03402,2191,0.25975704,84.575,0.014526147,154322,23.52735,417.0914321661529,0.798570841550827,0.25975704,0.0
1083.834109544754,13,64.06392,2204,0.26174924,83.525,0.014152227,155376,23.525145,416.5183784024815,0.7795232832431793,0.26174924,0.0
1091.0766642093658,10,65.75023,2214,0.19130349,85.1,0.0038631693,156317,23.516047,430.1272492008531,0.7086236476898193,0.19130349,0.0
1098.2599506378174,11,66.745895,2225,0.27512306,85.85,0.013989838,157321,23.513105,439.1277457013963,0.8142330646514893,0.27512306,0.0
1105.6341710090637,14,67.42769,2239,0.2843566,85.225,0.013200369,158385,23.512516,435.85246026599106,0.8412144780158997,0.2843566,0.0
1112.81263422966,11,67.25322,2250,0.2971826,85.275,0.013786345,159368,23.50617,433.50063963308696,0.776040643453598,0.2971826,0.0
1120.019160270691,12,68.666214,2262,0.26654112,84.9,0.014580352,160415,23.507013,428.3954966338118,0.8413165360689163,0.26654112,0.0
1127.2974982261658,12,71.76135,2274,0.29724562,86.675,0.014266502,161458,23.507975,436.6437420844257,0.8513907492160797,0.29724562,0.0
1134.5013935565948,11,72.26842,2285,0.28844643,89.325,0.014080262,162493,23.51325,450.11461658766314,0.8630916774272919,0.28844643,0.0
1141.6949894428253,13,66.271164,2298,0.28898165,85.975,0.014955724,163502,23.511164,429.1071741552934,0.8340025991201401,0.28898165,0.0
1148.8390016555786,14,59.76203,2312,0.23157638,82.875,0.013048527,164566,23.512873,412.4692436960868,0.8310388773679733,0.23157638,0.0
1155.9751358032227,12,55.174194,2324,0.24282235,78.5,0.014066155,165576,23.517168,391.758719673818,0.8484130203723907,0.24282235,0.0
1163.3660757541656,12,56.092144,2336,0.3270005,81.0,0.014933649,166594,23.5144,404.3663394836975,0.860824927687645,0.3270005,0.0
1170.6298611164093,12,58.599007,2348,0.27528584,85.275,0.01391646,167673,23.512291,427.0995992254187,0.8569322526454926,0.27528584,0.0
1177.783188343048,12,56.28533,2360,0.31001413,85.7,0.014914531,168679,23.516363,428.60168324528297,0.8150893896818161,0.31001413,0.0
1184.9653277397156,13,53.628246,2373,0.39934447,82.625,0.013957119,169688,23.521894,416.62864668457024,0.7963666766881943,0.39934447,0.0
1192.162380695343,11,53.574806,2384,0.16951278,83.6,0.0038788244,170664,23.523516,422.5166171521464,0.8074960261583328,0.16951278,0.0
1199.3065872192383,12,54.98755,2396,0.29659772,82.85,0.012931107,171654,23.52482,413.4149020609533,0.8627815246582031,0.29659772,0.0
1206.473266363144,12,58.940605,2408,0.2698682,85.775,0.0144637395,172697,23.530195,423.84343205549175,0.8552649766206741,0.2698682,0.0
1213.9069550037384,13,54.57365,2421,0.26010323,82.725,0.013510685,173716,23.532164,405.80115438930585,0.8787032663822174,0.26010323,0.0
1221.4272148609161,11,57.377003,2432,0.32203662,85.225,0.01324404,174738,23.54046,418.08059426563506,0.8436575084924698,0.32203662,0.0
1228.694617986679,11,56.855347,2443,0.27235866,86.7,0.013104891,175752,23.53753,426.15623180990406,0.8791648149490356,0.27235866,0.0
1236.0130355358124,12,57.24949,2455,0.26947626,87.3,0.013729255,176720,23.544353,426.426829501377,0.830857664346695,0.26947626,0.0
1243.345062971115,12,55.383446,2467,0.27837253,86.1,0.013584461,177745,23.546633,418.3280651068846,0.8811283931136131,0.27837253,0.0
1250.4420583248138,10,57.63747,2477,0.28588298,88.5,0.01411194,178733,23.547358,432.24393802554306,0.853226438164711,0.28588298,0.0
1257.5403561592102,13,58.937664,2490,0.14135669,86.875,0.0038286133,179783,23.551924,426.1580618459223,0.825565829873085,0.14135669,0.0
1265.5969727039337,11,60.84071,2501,0.30433112,89.9,0.013726303,180780,23.550558,444.3211018249464,0.8826348036527634,0.30433112,0.0
1273.0932710170746,10,59.733215,2511,0.30046016,89.95,0.014782479,181719,23.554508,443.43497709657504,0.8330226838588715,0.30046016,0.0
1280.2895517349243,13,58.570404,2524,0.26901355,85.625,0.014434953,182737,23.555098,421.86047409389755,0.8850387632846832,0.26901355,0.0
1287.311597108841,12,60.20199,2536,0.30060577,87.45,0.014214924,183834,23.553469,427.18882784226764,0.8146354258060455,0.30060577,0.0
1294.30943775177,11,62.785015,2547,0.31697604,90.65,0.01471558,184920,23.556803,445.9436905427965,0.8393622487783432,0.31697604,0.0
1301.4411554336548,10,67.40342,2557,0.26911542,93.275,0.013424218,185895,23.557066,457.24128110609735,0.8248850107192993,0.26911542,0.0
1308.588362455368,12,65.090454,2569,0.29994577,93.175,0.014276426,186939,23.554205,455.8398852993517,0.8758519217371941,0.29994577,0.0
1315.7013802528381,11,66.989746,2580,0.26865616,93.725,0.013319621,188003,23.55021,453.26897652888863,0.8702689707279205,0.26865616,0.0
1323.2433359622955,12,65.094635,2592,0.27854434,90.675,0.014951229,188999,23.553303,436.7974481194362,0.8734350651502609,0.27854434,0.0
1330.8361167907715,11,61.519997,2603,0.25372574,89.05,0.014191479,190006,23.543133,432.75845370299487,0.8522393107414246,0.25372574,0.0
1337.8170936107635,12,58.34658,2615,0.28559262,87.15,0.0143479295,191012,23.546938,426.4577894427588,0.8635926842689514,0.28559262,0.0
1345.1884846687317,11,56.159157,2626,0.13899893,87.35,0.0038136062,192019,23.545965,426.4842202271335,0.8290490210056305,0.13899893,0.0
1352.5437474250793,11,53.737286,2637,0.25875622,87.35,0.013474561,192972,23.540266,422.7923094565298,0.772414356470108,0.25875622,0.0
1359.5566456317902,10,55.463062,2647,0.14390866,89.95,0.003995114,193959,23.546383,432.3567556817681,0.8186341971158981,0.14390866,0.0
1367.387372970581,11,57.283203,2658,0.2622695,93.1,0.014642416,195022,23.546144,445.8117332317843,0.846395418047905,0.2622695,0.0
1374.849447965622,10,58.390034,2668,0.1411712,93.25,0.0038766344,195914,23.544195,442.9452623187129,0.8389484584331512,0.1411712,0.0
1381.9347503185272,10,63.260345,2678,0.3728031,97.45,0.013898471,196980,23.54539,471.9486482303811,0.7857275009155273,0.3728031,0.0
1388.907218694687,12,59.177082,2690,0.24294254,94.6,0.013151185,198000,23.539068,456.8653923248779,0.8724690228700638,0.24294254,0.0
1395.9826364517212,11,62.692646,2701,0.26691154,95.575,0.01433738,199083,23.53172,463.3061712012271,0.8512327522039413,0.26691154,0.0
1403.216453075409,12,60.453358,2713,0.3128006,94.725,0.014949634,200263,23.529764,464.62317386795473,0.8086797595024109,0.3128006,0.0
1410.2828328609467,10,63.230213,2723,0.25967705,96.6,0.014563837,201282,23.525633,478.90549667818505,0.8296322226524353,0.25967705,0.0
1417.328076839447,10,67.1147,2733,0.2635691,100.375,0.014214091,202330,23.526793,497.99895446744233,0.8702747672796249,0.2635691,0.0
1424.3907783031464,9,65.01422,2742,0.14117602,101.625,0.0038679028,203333,23.527765,500.6556438863962,0.8608796447515488,0.14117602,0.0
1431.2839095592499,11,67.659454,2753,0.30171132,102.45,0.014389897,204361,23.527899,499.92448778478683,0.8714101016521454,0.30171132,0.0
1438.5627501010895,10,62.706696,2763,0.28637367,101.325,0.013922108,205335,23.531248,489.4338787764782,0.8882169276475906,0.28637367,0.0
1445.6655540466309,12,60.99879,2775,0.1584543,93.7,0.004119371,206346,23.530195,456.3962748778358,0.8827401399612427,0.1584543,0.0
1453.0156908035278,11,61.251442,2786,0.14993389,94.475,0.004122749,207471,23.527164,457.6082802092625,0.8259636759757996,0.14993389,0.0
1460.2607431411743,12,58.711926,2798,0.13344164,90.1,0.00384325,208434,23.525324,432.85715044997653,0.8426075130701065,0.13344164,0.0
1467.3283298015594,9,62.677155,2807,0.13968539,91.9,0.0041317376,209386,23.525553,445.57464214372413,0.8594421595335007,0.13968539,0.0
1474.3839800357819,12,58.93036,2819,0.2547959,90.05,0.013705097,210401,23.528385,436.39907422464114,0.8509777933359146,0.2547959,0.0
1481.447849035263,11,61.71297,2830,0.41588527,88.4,0.01472468,211360,23.531559,432.53193987895,0.8799913376569748,0.41588527,0.0
1488.5542855262756,13,62.364025,2843,0.31968084,87.675,0.014611386,212438,23.533697,434.04268051675416,0.8788438811898232,0.31968084,0.0
1495.6919476985931,11,64.174934,2854,0.13602181,86.725,0.0038389694,213485,23.532698,432.79729591662834,0.9025245606899261,0.13602181,0.0
1502.9045038223267,11,69.50254,2865,0.1395936,91.775,0.0038081072,214549,23.529459,461.8707998792088,0.8580210208892822,0.1395936,0.0
1510.0456142425537,9,71.16871,2874,0.16658324,96.725,0.004088918,215574,23.527838,484.5365941684755,0.8530352562665939,0.16658324,0.0
1517.1377844810486,11,69.109634,2885,0.14371294,98.8,0.004049184,216629,23.526617,486.5393388962593,0.8911310955882072,0.14371294,0.0
1524.288484096527,10,71.794174,2895,0.3399618,100.5,0.014961954,217590,23.52694,496.16667951748457,0.8557767570018768,0.3399618,0.0
1531.7696604728699,12,72.41683,2907,0.14386505,96.375,0.0038170319,218623,23.524176,483.0494137965334,0.8742867559194565,0.14386505,0.0
1538.9376182556152,11,70.11644,2918,0.14239398,92.25,0.003783687,219656,23.523924,462.5520127142312,0.8914734348654747,0.14239398,0.0
1546.1039838790894,10,71.03605,2928,0.31721747,94.425,0.0149900345,220655,23.52376,475.59521294088756,0.8968314975500107,0.31721747,0.0
1553.2704083919525,10,70.54785,2938,0.27215207,95.65,0.014091952,221670,23.523258,483.015091384092,0.8804298490285873,0.27215207,0.0
1560.4358682632446,11,69.4809,2949,0.13779418,97.9,0.0037937353,222694,23.52344,491.1044219127758,0.9038129150867462,0.13779418,0.0
1567.572663784027,10,65.88097,2959,0.15879315,98.025,0.0040064426,223664,23.517576,487.68940100107704,0.8559235036373138,0.15879315,0.0
1574.7213141918182,10,64.46265,2969,0.15779871,96.525,0.0038755601,224690,23.51922,478.29544591576166,0.835513561964035,0.15779871,0.0
1581.9263834953308,11,60.39612,2980,0.14358473,95.4,0.0038223173,225676,23.5201,469.48814496655115,0.8959783688187599,0.14358473,0.0
1589.0914406776428,12,58.55893,2992,0.14761347,92.65,0.003980796,226689,23.520342,457.57442468608434,0.906346008181572,0.14761347,0.0
1596.2537295818329,10,59.95748,3002,0.15026848,94.55,0.0040086578,227690,23.520502,469.31999850491957,0.8285749405622482,0.15026848,0.0
1603.3484933376312,11,58.05525,3013,0.16056201,93.475,0.004525182,228776,23.517756,464.768215117617,0.8709741532802582,0.16056201,0.0
1610.422753572464,10,59.468525,3023,0.16047265,97.275,0.0043752366,229828,23.517092,484.876149668588,0.8630409687757492,0.16047265,0.0
1617.5234203338623,10,60.66739,3033,0.16908818,101.6,0.0039049871,230862,23.516119,503.0222652747552,0.8550961017608643,0.16908818,0.0
1624.587795495987,7,63.722878,3040,0.18935795,108.95,0.0046687084,231886,23.518866,536.7620025414866,0.7961160838603973,0.18935795,0.0
1631.655529975891,12,63.437855,3052,0.14320046,107.825,0.0040249717,233003,23.522379,537.0576095481103,0.867786779999733,0.14320046,0.0
1638.7594890594482,11,61.01881,3063,0.16031617,105.975,0.0038826633,234067,23.523355,523.9945554370818,0.9015815481543541,0.16031617,0.0
1645.8416714668274,12,56.40988,3075,0.15846625,99.875,0.0040858714,235070,23.523031,495.5271165873025,0.8846227899193764,0.15846625,0.0
1653.0420098304749,11,50.545647,3086,0.14441416,91.075,0.0037661134,236101,23.52319,456.47126801685783,0.8817035928368568,0.14441416,0.0
1660.1733486652374,11,50.935028,3097,0.14775604,92.275,0.003947806,237186,23.522482,460.4117723785201,0.844314694404602,0.14775604,0.0
1667.3155307769775,10,50.892387,3107,0.16938002,94.475,0.004283456,238183,23.522707,472.1375036642227,0.8590743243694305,0.16938002,0.0
1674.482190132141,11,51.633778,3118,0.14584512,95.15,0.0037942324,239145,23.523195,470.9099065239998,0.860368013381958,0.14584512,0.0
1681.6817615032196,10,52.97895,3128,0.16007578,98.725,0.0037878603,240264,23.527338,482.59809055450125,0.8220804333686829,0.16007578,0.0
1688.8684804439545,9,54.174072,3137,0.15281573,101.875,0.0041820947,241261,23.527323,498.3585175074115,0.8461122065782547,0.15281573,0.0
1696.1170284748077,8,56.244617,3145,0.1644276,106.9,0.004272167,242200,23.527103,523.8047308824318,0.8436971306800842,0.1644276,0.0
1703.3320894241333,10,58.009754,3155,0.180698,109.225,0.0043885834,243230,23.527021,543.7007207045693,0.8417369872331619,0.180698,0.0
1710.470406293869,11,56.256817,3166,0.14933342,105.8,0.0038926532,244274,23.526121,531.3179119009983,0.786339208483696,0.14933342,0.0
1717.6494798660278,10,54.85251,3176,0.14306381,104.525,0.0039983364,245295,23.52588,526.6101957601147,0.7980027794837952,0.14306381,0.0
1724.8409011363983,10,50.10125,3186,0.3297239,98.05,0.014985633,246286,23.531086,492.13592009675614,0.818039283156395,0.3297239,0.0
1732.0871090888977,8,53.125256,3194,0.14774644,102.75,0.0038942436,247259,23.533445,508.03015849110653,0.8715950846672058,0.14774644,0.0
1739.2879927158356,10,54.978333,3204,0.16099605,106.375,0.0041630156,248333,23.532537,527.6831116217666,0.8008512258529663,0.16099605,0.0
1746.4960641860962,9,55.721977,3213,0.1641382,106.7,0.0040125856,249258,23.532488,527.1553792292804,0.8204550892114639,0.1641382,0.0
1753.7285981178284,9,55.885643,3222,0.14851126,108.35,0.0037633132,250247,23.530252,527.5291882648195,0.8308920711278915,0.14851126,0.0
1760.9528501033783,12,51.851715,3234,0.1447096,101.075,0.0040765414,251302,23.532003,501.7970722169439,0.8123095780611038,0.1447096,0.0
1768.144561290741,11,50.618343,3245,0.1468707,96.925,0.0042686034,252344,23.53182,482.82317983916647,0.8322806805372238,0.1468707,0.0
1775.3566799163818,9,53.1733,3254,0.15547465,98.725,0.0040026163,253282,23.531492,493.7072121457533,0.8124987781047821,0.15547465,0.0
1782.565598487854,10,52.47981,3264,0.14922659,95.875,0.0042354157,254230,23.531246,479.5394502915771,0.8634265810251236,0.14922659,0.0
1789.7408049106598,9,55.951183,3273,0.16217671,98.85,0.0043125483,255165,23.532648,491.9570105469682,0.7794784158468246,0.16217671,0.0
1796.8929126262665,11,53.989098,3284,0.29170373,99.275,0.014551593,256227,23.53156,483.7819637410971,0.7534775286912918,0.29170373,0.0
1804.2563273906708,10,51.617207,3294,0.14399555,97.675,0.0038147469,257189,23.53229,471.9895261549392,0.8049341887235641,0.14399555,0.0
1812.1238005161285,11,52.802895,3305,0.17360094,98.25,0.004560033,258349,23.531576,481.5309977998304,0.7212425172328949,0.17360094,0.0
1820.167424917221,11,53.631176,3316,0.14346862,95.075,0.0040406217,259359,23.533445,467.849915963062,0.8161094039678574,0.14346862,0.0
1827.8127121925354,11,54.886524,3327,0.15383828,96.325,0.004097944,260360,23.53205,480.45323464335496,0.8269408941268921,0.15383828,0.0
1835.7577476501465,12,50.862038,3339,0.1376898,88.925,0.0043214816,261369,23.532698,440.5661990289652,0.8345015347003937,0.1376898,0.0
1842.9374163150787,11,51.753426,3350,0.15361002,89.875,0.00423821,262413,23.531733,443.89783867568786,0.8566362112760544,0.15361002,0.0
1850.2070162296295,11,54.8784,3361,0.14920048,91.725,0.003935441,263462,23.532454,452.64473297674306,0.8127213567495346,0.14920048,0.0
1857.5380370616913,10,58.417583,3371,0.14943495,95.75,0.0038214256,264544,23.532469,471.9737471996852,0.8082301169633865,0.14943495,0.0
1864.7542304992676,11,57.325035,3382,0.15612276,97.2,0.0047964863,265510,23.53367,483.3528994186557,0.7859991639852524,0.15612276,0.0
1871.7759444713593,11,57.3973,3393,0.14585996,97.825,0.0039736982,266583,23.53176,484.96907991176215,0.8498804271221161,0.14585996,0.0
1878.8590695858002,11,54.90813,3404,0.129386,95.775,0.003903521,267656,23.531271,474.93943156912644,0.8320411443710327,0.129386,0.0
1885.857709646225,11,56.96856,3415,0.1696854,96.825,0.004357451,268729,23.531755,484.76044068213685,0.8313599228858948,0.1696854,0.0
1892.9431285858154,9,59.37348,3424,0.15737006,98.9,0.0041742264,269711,23.531803,495.38439708303366,0.8254056721925735,0.15737006,0.0
1899.8884942531586,11,64.33424,3435,0.14338362,99.75,0.0040210644,270759,23.529623,499.88356573317935,0.8492529690265656,0.14338362,0.0
1906.8471744060516,10,67.48015,3445,0.14665094,99.7,0.004049601,271746,23.532648,496.82204000567344,0.8577426970005035,0.14665094,0.0
1913.8442587852478,11,66.80337,3456,0.13829705,99.425,0.0039784005,272783,23.53045,491.07176858212335,0.803601935505867,0.13829705,0.0
1920.8747510910034,10,65.19026,3466,0.1453026,97.6,0.00380718,273783,23.532633,483.4459444391976,0.7758948653936386,0.1453026,0.0
1927.9339723587036,11,63.338257,3477,0.14243887,95.85,0.0038676637,274782,23.53361,479.36038435464053,0.8101843595504761,0.14243887,0.0
1935.0281205177307,10,61.074097,3487,0.14014749,95.85,0.0040499875,275795,23.534674,484.06200223636336,0.8072892427444458,0.14014749,0.0
1942.101031780243,9,62.64158,3496,0.15338686,99.375,0.004505166,276758,23.536638,502.8271342208917,0.8549041301012039,0.15338686,0.0
1949.1896748542786,9,64.53296,3505,0.1564667,99.625,0.0038472726,277693,23.537579,498.3121712830807,0.8175427317619324,0.1564667,0.0
1956.3183908462524,9,68.55296,3514,0.15071365,104.375,0.0039106878,278681,23.53808,518.2225571670289,0.8161347806453705,0.15071365,0.0
1963.3619072437286,11,70.83332,3525,0.13925701,104.475,0.0038640897,279737,23.53913,514.5387208610508,0.874014675617218,0.13925701,0.0
1970.4289259910583,9,76.51335,3534,0.15207633,104.675,0.004113825,280726,23.538107,523.5183454868433,0.7505242377519608,0.15207633,0.0
1977.4681980609894,12,76.31659,3546,0.17105398,101.05,0.0043753837,281834,23.538822,509.88058436470726,0.8197091370820999,0.17105398,0.0
1984.4705755710602,9,76.58276,3555,0.14019963,101.9,0.0041677705,282836,23.538248,518.330262299906,0.8766526058316231,0.14019963,0.0
1991.5855236053467,9,78.00547,3564,0.15180668,105.275,0.0041388497,283857,23.537779,533.2011511544052,0.8367127031087875,0.15180668,0.0
1998.610731124878,11,75.34811,3575,0.14219144,101.75,0.0038895863,284907,23.538328,514.6448240227583,0.90950758010149,0.14219144,0.0
2005.7050697803497,10,77.26479,3585,0.3806674,103.6,0.01478097,285898,23.535234,526.1886265534328,0.8598151504993439,0.3806674,0.0
2012.7705199718475,9,80.18821,3594,0.1629158,106.525,0.0038653668,286977,23.542217,536.2706775991383,0.7705626487731934,0.1629158,0.0
2019.7912168502808,10,80.46574,3604,0.15549958,101.575,0.004372219,287920,23.542974,516.9712715000439,0.8817605525255203,0.15549958,0.0
2026.8405561447144,10,79.0681,3614,0.14684197,102.35,0.0042330073,288893,23.542904,516.1436164250912,0.860866904258728,0.14684197,0.0
2033.9272701740265,10,80.206436,3624,0.14112732,103.25,0.003986917,289911,23.54085,517.7022088684982,0.9139012768864632,0.14112732,0.0
2041.172134399414,10,77.37073,3634,0.14715788,98.275,0.0039936937,290908,23.539862,498.2557444799093,0.8826863542199135,0.14715788,0.0
2048.209852695465,11,75.22686,3645,0.15181085,98.925,0.0039935876,291945,23.539732,498.5770049166907,0.8743267357349396,0.15181085,0.0
2055.2107985019684,10,75.58296,3655,0.15006498,101.275,0.0049235458,293011,23.537764,511.6099106265052,0.8754163682460785,0.15006498,0.0
2062.2657804489136,9,77.16894,3664,0.15263143,101.525,0.003939073,293972,23.537848,515.9332985627768,0.9151492267847061,0.15263143,0.0
2069.2966842651367,11,75.99443,3675,0.13831142,100.475,0.0039836154,295020,23.53322,508.0345681876878,0.8691454976797104,0.13831142,0.0
2076.3739488124847,9,82.5239,3684,0.15421033,104.525,0.0041238214,296044,23.531473,528.806727395184,0.8537353128194809,0.15421033,0.0
2083.3676488399506,9,85.60051,3693,0.14283906,105.525,0.0042381925,297036,23.53298,535.6186175188607,0.8663831204175949,0.14283906,0.0
2090.362755060196,10,83.20142,3703,0.14665598,102.9,0.004029177,298004,23.532488,521.2036527145685,0.893514409661293,0.14665598,0.0
2097.265602827072,10,84.2968,3713,0.14197385,104.0,0.0043778988,299022,23.530352,530.3912010969519,0.86034095287323,0.14197385,0.0
2104.249499797821,11,80.59812,3724,0.15720204,103.4,0.004077331,300180,23.52883,529.1047735033042,0.9182095751166344,0.15720204,0.0
2111.1875150203705,10,76.34309,3734,0.1550372,100.225,0.0040915795,301190,23.528498,512.6922060201972,0.8620962649583817,0.1550372,0.0
2118.1709163188934,10,78.44561,3744,0.15223868,103.975,0.004592292,302255,23.526934,525.6144171761616,0.8398796766996384,0.15223868,0.0
2125.138789653778,11,74.18418,3755,0.14447527,99.025,0.0045776665,303310,23.527586,495.808353956299,0.8257759362459183,0.14447527,0.0
2132.166801929474,11,71.10122,3766,0.14245084,96.775,0.0040911315,304271,23.52785,480.3896295904677,0.8892442286014557,0.14245084,0.0
2139.1824214458466,11,70.09826,3777,0.14578986,95.625,0.0042826673,305317,23.527428,478.7132715300759,0.891837865114212,0.14578986,0.0
2146.274230480194,11,68.70738,3788,0.1428523,93.925,0.0037586046,306345,23.527094,472.4983972499749,0.9005011767148972,0.1428523,0.0
2153.6231937408447,11,68.625114,3799,0.16320819,94.8,0.004097661,307422,23.526857,479.53984701111403,0.8882972598075867,0.16320819,0.0
2160.7734282016754,11,71.70897,3810,0.1484486,95.675,0.0042520724,308459,23.529072,478.4910111630035,0.8990456908941269,0.1484486,0.0
2167.9022467136383,10,73.32884,3820,0.14078487,98.425,0.0039594164,309489,23.530193,488.2645174506636,0.8802255839109421,0.14078487,0.0
2175.03937625885,8,74.16322,3828,0.15722193,102.225,0.004327398,310434,23.527409,509.39577578173703,0.876280888915062,0.15722193,0.0
2182.188231229782,10,75.31004,3838,0.14970377,104.875,0.0040702997,311522,23.523436,523.5121057600225,0.9068228676915169,0.14970377,0.0
2189.2313616275787,10,76.07232,3848,0.15829009,106.375,0.004266304,312558,23.523703,537.2137401483685,0.8666980117559433,0.15829009,0.0
2196.3493127822876,10,75.74713,3858,0.14969468,107.7,0.0040595857,313624,23.524908,541.5801826594807,0.9179734215140343,0.14969468,0.0
2203.481003522873,11,72.12922,3869,0.14885682,102.325,0.00429544,314678,23.526854,512.2601318984989,0.8883610889315605,0.14885682,0.0
2210.5802793502808,9,72.50203,3878,0.1547494,103.6,0.003909399,315666,23.527102,516.6250255321941,0.8670472949743271,0.1547494,0.0
2217.775151014328,10,70.49483,3888,0.18428877,103.525,0.00435899,316699,23.52653,514.525424423195,0.8783823177218437,0.18428877,0.0
2224.930977344513,11,68.46357,3899,0.15218167,99.975,0.0042978115,317749,23.524664,501.8293712140585,0.8754204213619232,0.15218167,0.0
2232.0682661533356,10,69.73323,3909,0.16144067,104.6,0.00422931,318862,23.525862,526.0816924985454,0.9070205315947533,0.16144067,0.0
2239.407938480377,10,67.19542,3919,0.16573372,102.3,0.0039536757,319824,23.526613,517.9535147858321,0.873627170920372,0.16573372,0.0
2246.600147008896,10,65.423416,3929,0.14769256,100.125,0.0041571045,320810,23.526592,500.82384766229825,0.8664019405841827,0.14769256,0.0
2254.0908613204956,10,68.105225,3939,0.18153211,102.575,0.004158611,321852,23.52757,518.716959757842,0.805638775229454,0.18153211,0.0
2261.200707435608,10,68.428604,3949,0.1430202,102.1,0.0038978243,322946,23.527836,515.3030717188765,0.8363367468118668,0.1430202,0.0
2268.302150249481,11,68.55348,3960,0.14572154,102.075,0.00395817,323998,23.52814,513.4343110865599,0.886544831097126,0.14572154,0.0
2275.423991918564,11,67.6921,3971,0.17319578,100.675,0.0043590404,325119,23.528324,509.488747882399,0.9145600870251656,0.17319578,0.0
2282.5472972393036,9,70.035034,3980,0.15986155,105.025,0.004236561,326142,23.530048,533.1377034916286,0.8628519475460052,0.15986155,0.0
2289.7333290576935,9,67.86926,3989,0.17108494,103.775,0.004342537,327097,23.530355,528.4952629547903,0.8625540882349014,0.17108494,0.0
2296.929613351822,11,66.59648,4000,0.14641273,102.575,0.0041805757,328101,23.52889,525.2792036349347,0.8993714153766632,0.14641273,0.0
2304.1749045848846,10,65.60899,4010,0.1477322,102.675,0.003911171,329106,23.52712,518.3288660406273,0.8972870334982872,0.1477322,0.0
2311.351498603821,11,60.522484,4021,0.1447505,96.6,0.004198743,330108,23.525068,484.1723108584776,0.8810967281460762,0.1447505,0.0
