entloss,EpThisIter,meankl,TimestepsSoFar,entropy,EpisodesSoFar,EpTrueRewMean,ev_tdlam_before,EpRewMean,EpLenMean,optimgain,surrgain,TimeElapsed
0.0,2,0.0077565755,61774,3.9607239,157,656.3058217116568,0.10555362701416016,109.02158,569.35,0.10187244,0.10187244,1831.5304169654846
0.0,3,0.007894851,63058,3.9696906,160,657.3982753548762,0.16348683834075928,110.8406,562.65,0.09168746,0.09168746,1862.4208226203918
0.0,3,0.008696705,64236,3.965021,163,619.7599970929639,-0.045412540435791016,108.43034,517.1,0.113651596,0.113651596,1891.090326309204
0.0,3,0.0118942605,65081,3.9523375,166,602.6557400555072,0.309986412525177,105.9884,496.0,0.06653309,0.06653309,1920.6631364822388
0.0,2,0.008373225,65802,3.9439468,168,579.7442571302406,0.07393854856491089,105.57145,464.025,0.08813331,0.08813331,1949.821451663971
0.0,3,0.010546079,66828,3.939897,171,584.5123723217952,0.63805291056633,109.93772,460.0,0.091338694,0.091338694,1979.3357303142548
0.0,1,0.007924082,67413,3.9498441,172,581.5227469663654,0.047777414321899414,109.718,449.625,0.07239756,0.07239756,2009.6232151985168
0.0,3,0.008043321,68465,3.943025,175,557.1831491689508,0.5738824605941772,110.07041,420.225,0.06537825,0.06537825,2038.2130599021912
0.0,4,0.008073599,69778,3.9394133,179,553.2510499825022,0.5839788019657135,113.23287,402.15,0.07389666,0.07389666,2067.246450662613
0.0,2,0.0072930655,70495,3.927973,181,548.4193941292317,0.8571003973484039,114.74827,391.875,0.07098224,0.07098224,2095.917933702469
0.0,5,0.007999298,71334,3.929793,186,491.27774020164236,0.6426883041858673,109.66858,334.925,0.061308984,0.061308984,2126.1887719631195
0.0,6,0.0089326035,72488,3.9461172,192,482.17542533285615,0.7009024918079376,112.21144,312.45,0.0671944,0.0671944,2155.5901260375977
0.0,6,0.007873532,73610,3.9525015,198,454.05548492949185,0.7275958061218262,109.57362,280.375,0.06712896,0.06712896,2184.758605003357
0.0,7,0.008335056,74523,3.9577732,205,412.16603812489876,0.9710048120468855,104.945496,238.275,0.052132748,0.052132748,2214.763643026352
0.0,7,0.010139933,75509,3.9598734,212,368.83890938563917,0.9703841283917427,97.50022,202.4,0.07753415,0.07753415,2252.879374027252
0.0,10,0.008492705,76638,3.9503057,222,296.1251617678163,0.6939271092414856,79.62285,150.25,0.05817715,0.05817715,2276.936727285385
0.0,7,0.008625512,77700,3.9556067,229,292.8159337078508,0.9626903235912323,76.20418,143.075,0.079291545,0.079291545,2298.7001733779907
0.0,9,0.008509686,78771,3.9648476,238,275.2200184712141,0.6725747585296631,68.21325,129.025,0.05872476,0.05872476,2323.8291578292847
0.0,8,0.008347167,79794,3.9712903,246,279.4022318854848,0.8433344811201096,65.6331,128.45,0.0665455,0.0665455,2346.474617242813
0.0,8,0.008415811,80852,3.9814832,254,278.10304998043404,0.8135581016540527,62.72638,126.45,0.052963097,0.052963097,2370.61634850502
0.0,8,0.008669722,81921,3.9736712,262,296.9243666530961,0.9353003576397896,65.368835,132.075,0.067714304,0.067714304,2393.83242559433
0.0,7,0.009934273,82869,3.9630835,269,298.17279830447876,0.9723582752048969,66.25315,129.225,0.06373261,0.06373261,2418.0498156547546
0.0,8,0.008382851,83877,3.9445212,277,304.58544406093233,0.9711761698126793,68.64531,129.9,0.048663598,0.048663598,2441.1641557216644
0.0,8,0.008277001,84931,3.9462914,285,315.1142868957978,0.9560994543135166,70.94827,131.8,0.053184662,0.053184662,2465.242489337921
0.0,7,0.008442324,85850,3.9020255,292,323.94658133748555,0.9737766459584236,73.03593,131.9,0.05609667,0.05609667,2488.6809315681458
0.0,7,0.008848711,86760,3.9120655,299,330.48281977441513,0.979143925011158,74.845146,131.375,0.056820974,0.056820974,2511.877456665039
0.0,8,0.009335827,87769,3.9239786,307,330.5266317223608,0.9411192312836647,73.53684,129.425,0.04996568,0.04996568,2536.1254608631134
0.0,9,0.009991145,88806,3.941431,316,325.72855057259824,0.8958630487322807,70.717155,126.175,0.058012098,0.058012098,2557.4653811454773
0.0,8,0.008206699,89842,3.9296458,324,325.81851451898,0.9758163802325726,68.919106,125.15,0.053305857,0.053305857,2582.914151906967
0.0,7,0.00902207,90764,3.9513013,331,329.6832865024732,0.9746073056012392,68.1991,126.025,0.05708418,0.05708418,2605.2110691070557
0.0,8,0.009649263,91821,3.9308753,339,334.2615688353578,0.9835239853709936,68.14006,126.525,0.0692347,0.0692347,2630.0276260375977
0.0,8,0.009479167,92816,3.9141252,347,333.8713193878683,0.940536305308342,68.65013,126.175,0.05985502,0.05985502,2652.561223745346
0.0,8,0.00827125,93833,3.9206216,355,343.96126645948334,0.9035980626940727,75.28665,129.0,0.056757107,0.056757107,2677.2378108501434
0.0,8,0.008934849,94906,3.873133,363,347.7543507245332,0.9069238901138306,81.449615,129.8,0.06036996,0.06036996,2700.0580842494965
0.0,8,0.009653096,95911,3.798679,371,343.4786461281957,0.7821453213691711,88.92472,128.675,0.057497546,0.057497546,2724.872725009918
0.0,7,0.008895317,96882,3.7700388,378,349.44806356702986,0.9163947328925133,96.73205,130.1,0.06429915,0.06429915,2747.775627374649
0.0,8,0.010112323,97955,3.6936321,386,356.1559948275289,0.8806791007518768,106.458595,131.775,0.04784435,0.04784435,2770.8347339630127
0.0,7,0.00862922,98943,3.6772423,393,364.5510839130826,0.9870363939553499,114.523865,133.725,0.051089153,0.051089153,2794.970803976059
0.0,8,0.011030688,99922,3.663965,401,358.6834657590992,0.8292590528726578,118.56384,132.475,0.059510935,0.059510935,2816.704221010208
0.0,8,0.008835905,101004,3.6835227,409,359.492167689133,0.9554382637143135,121.70913,132.975,0.05081778,0.05081778,2842.3663613796234
0.0,7,0.010302102,101961,3.6713028,416,363.67541425946825,0.9816852528601885,125.13389,133.85,0.056832716,0.056832716,2864.339522123337
0.0,8,0.009705928,103079,3.638492,424,368.66165931827646,0.9851975766941905,125.15861,134.95,0.058559977,0.058559977,2889.6265285015106
0.0,8,0.008679543,104079,3.6447275,432,358.2799574578871,0.8920066952705383,119.738235,131.85,0.043246433,0.043246433,2912.3206629753113
0.0,7,0.00930915,105049,3.5752108,439,371.2428767931832,0.9885961888357997,121.20418,134.325,0.053885397,0.053885397,2937.347021341324
0.0,8,0.009966164,106149,3.5328066,447,378.52386683361607,0.9948807214386761,118.559715,135.4,0.05376892,0.05376892,2960.1152172088623
0.0,8,0.010035098,107258,3.50004,455,382.810948188693,0.9947679992765188,115.72902,135.95,0.05441426,0.05441426,2985.056051015854
0.0,7,0.009137291,108230,3.4408984,462,380.8189502462931,0.9918878497555852,112.934425,135.775,0.06717164,0.06717164,3007.51349401474
0.0,7,0.00970952,109193,3.4196622,469,390.93851553253324,0.9931859606876969,113.54175,138.425,0.067530274,0.067530274,3031.0560693740845
0.0,7,0.009461279,110160,3.4267046,476,390.7304687955393,0.9916631085798144,109.999794,138.125,0.060062304,0.060062304,3055.1153435707092
0.0,7,0.00956171,111138,3.3849263,483,391.42678200453145,0.9944893941283226,106.84641,138.525,0.05385523,0.05385523,3076.9619987010956
0.0,7,0.009399757,112115,3.358047,490,392.50177705508474,0.9958087271079421,104.28599,138.775,0.055442486,0.055442486,3102.8659794330597
0.0,8,0.008596951,113168,3.3746793,498,386.9231993903234,0.9422652684152126,98.59758,137.45,0.054028608,0.054028608,3124.5509192943573
0.0,8,0.0103243515,114228,3.417982,506,383.2342412546657,0.9637819081544876,93.36995,136.275,0.050446995,0.050446995,3149.8097853660583
0.0,7,0.009385656,115202,3.3246176,513,385.1786256291761,0.993999965954572,89.73317,136.4,0.053419687,0.053419687,3171.760989189148
0.0,7,0.010328961,116175,3.2972543,520,385.8130180417653,0.9914764473214746,85.49827,136.5,0.04864625,0.04864625,3196.74609208107
0.0,7,0.009466299,117127,3.330145,527,383.2303458208837,0.985709086060524,81.321655,135.8,0.04569825,0.04569825,3219.1784694194794
0.0,7,0.00987956,118112,3.2192075,534,388.0602196282863,0.9928785138763487,78.50201,136.75,0.052325882,0.052325882,3243.973601102829
0.0,8,0.0097255185,119239,3.2138598,542,398.2388193564784,0.9866852089762688,76.320816,139.3,0.04798323,0.04798323,3266.816073179245
0.0,7,0.009675503,120228,3.1661017,549,397.9393000649415,0.9906022036448121,72.66764,139.5,0.049889702,0.049889702,3290.0370757579803
0.0,8,0.009908079,121365,3.12772,557,399.44009870880603,0.9918952658772469,69.44177,140.225,0.056787334,0.056787334,3314.6577446460724
0.0,7,0.009059904,122404,3.1214235,564,402.8025053972416,0.9873178293928504,67.484634,142.1,0.056055922,0.056055922,3336.684693336487
0.0,7,0.009387527,123462,3.145556,571,406.3710602881847,0.9864888181909919,65.80766,144.45,0.05749741,0.05749741,3362.1982412338257
0.0,6,0.009973317,124376,3.0378628,577,407.98404869140484,0.9932651938870549,64.34977,145.75,0.051050585,0.051050585,3383.6096951961517
0.0,7,0.009863424,125478,2.9121823,584,414.8812767804531,0.9970741313882172,63.410297,149.05,0.048523307,0.048523307,3408.8393156528473
0.0,6,0.009437079,126461,2.886221,590,420.6540041270581,0.995606271084398,63.431103,152.275,0.062013045,0.062013045,3431.1082215309143
0.0,6,0.00965737,127448,2.8583257,596,428.3388054777216,0.9410696923732758,63.584118,155.775,0.056887012,0.056887012,3456.231774330139
0.0,6,0.009773328,128398,2.8429909,602,430.0435092114605,0.9867026749998331,62.233864,157.15,0.045567084,0.045567084,3478.933414697647
0.0,6,0.010516949,129515,2.8825052,608,447.8517367750299,0.9302447661757469,63.877563,162.675,0.061371177,0.061371177,3503.090878725052
0.0,5,0.009331001,130486,2.8786204,613,464.9013517453174,0.9255105927586555,65.20831,168.075,0.050400052,0.050400052,3526.1885170936584
0.0,6,0.010548093,131643,2.8553693,619,484.10934784746513,0.9538022093474865,67.409874,173.625,0.0576901,0.0576901,3549.0829906463623
0.0,5,0.009849329,132803,2.8777537,624,516.872899000779,0.9894943786785007,71.898575,183.125,0.04914349,0.04914349,3573.9282162189484
0.0,5,0.010124441,133905,2.8331122,629,541.3729042740464,0.9732854403555393,74.311295,190.125,0.056012355,0.056012355,3595.688831090927
0.0,4,0.010085376,134848,2.8465514,633,563.7544661722468,0.9854146204888821,77.03322,197.225,0.05548209,0.05548209,3620.8601319789886
0.0,5,0.00948155,135917,2.8365607,638,581.8414474560383,0.8954886198043823,79.488434,203.625,0.063770026,0.063770026,3642.0911462306976
0.0,5,0.009249431,136928,2.8105907,643,602.1160631613164,0.8532336205244064,82.36464,209.075,0.059752848,0.059752848,3667.713785648346
0.0,5,0.009020705,138065,2.8451667,648,617.22607926985,0.9863660559058189,83.8462,213.75,0.0969272,0.0969272,3689.158015012741
0.0,5,0.009910606,139167,2.8475668,653,626.7319239748674,0.958308432251215,83.87346,217.025,0.06549538,0.06549538,3714.061615228653
0.0,4,0.00943987,140107,2.8644419,657,634.3265001710979,0.9721768535673618,83.74669,219.425,0.06938216,0.06938216,3736.4143340587616
0.0,5,0.0093383435,141252,2.8935373,662,643.9535850801698,0.9760232008993626,83.81992,222.975,0.05293361,0.05293361,3759.8022067546844
0.0,4,0.009618963,142239,2.8861842,666,646.0170945741454,0.9847281016409397,83.35292,223.65,0.053904228,0.053904228,3783.836361885071
0.0,4,0.009257242,143204,2.8875673,670,654.7439158127725,0.9947806559503078,84.26772,226.475,0.06048216,0.06048216,3805.811299800873
0.0,4,0.009737021,144081,2.8675025,674,655.517189762014,0.9688962493091822,83.9514,225.475,0.062921725,0.062921725,3830.7899305820465
0.0,5,0.011268984,145192,2.847965,679,670.4258421869913,0.9118209183216095,85.7515,229.375,0.06283428,0.06283428,3852.7199018001556
0.0,4,0.009894726,146141,2.8494105,683,671.2219372597253,0.9841869305819273,85.08267,230.325,0.062590525,0.062590525,3877.757211446762
0.0,4,0.009666622,147064,2.8286633,687,671.4845034165261,0.9919927604496479,85.1808,230.4,0.05898257,0.05898257,3900.346680164337
0.0,5,0.009428453,148262,2.7830966,692,681.6469608357883,0.9932436258532107,87.01546,233.225,0.06518594,0.06518594,3925.4820895195007
0.0,5,0.0100615835,149474,2.8073745,697,685.3111459388024,0.9458703324198723,87.5327,234.175,0.06463517,0.06463517,3947.507164955139
0.0,3,0.00976718,150300,2.8402002,700,700.3123065043853,0.9732984825968742,89.8378,238.35,0.06622696,0.06622696,3972.900235891342
0.0,4,0.009771284,151396,2.8847213,704,709.9094804217356,0.9784792605787516,92.35191,240.9,0.068045035,0.068045035,3994.543792963028
0.0,4,0.009677814,152420,2.8549654,708,716.9342093332086,0.9781847782433033,93.60222,242.625,0.05485304,0.05485304,4018.831068754196
0.0,3,0.009834259,153369,2.8527224,711,736.6756871156138,0.9701048694550991,96.18223,248.375,0.060626704,0.060626704,4041.856368303299
0.0,4,0.009576999,154399,2.8308601,715,749.7869459342774,0.9720782916992903,98.07312,252.4,0.05799886,0.05799886,4064.401856660843
0.0,3,0.009468114,155196,2.8618243,718,764.8921574303529,0.9638202823698521,101.1604,255.475,0.06332634,0.06332634,4089.1474664211273
0.0,3,0.009336703,156186,2.8449621,721,787.7701584875052,0.9594711139798164,104.5698,262.225,0.07004274,0.07004274,4111.482501983643
0.0,4,0.010500008,157443,2.8518426,725,817.659406775517,0.9665499329566956,109.23273,271.1,0.0917513,0.0917513,4135.950396299362
0.0,3,0.009624913,158425,2.854687,728,842.1147162655267,0.8367217928171158,113.51963,277.575,0.07250427,0.07250427,4158.641535520554
0.0,4,0.0094960565,159455,2.8339674,732,854.3344995671748,0.9771696794778109,113.96953,279.825,0.053315334,0.053315334,4183.732510089874
0.0,4,0.009668323,160762,2.806696,736,881.8862165269314,0.8897490277886391,118.74274,286.55,0.04986547,0.04986547,4205.728422880173
0.0,3,0.009265659,161771,2.7363396,739,906.239869937512,0.8919059261679649,123.31283,293.075,0.05958116,0.05958116,4230.723788976669
0.0,2,0.009708286,162473,2.7398186,741,918.302859456521,0.8535305708646774,125.86621,296.025,0.06026208,0.06026208,4252.774324893951
0.0,3,0.010132158,163538,2.6919215,744,946.1489315588566,0.962099451571703,129.10744,303.55,0.061189014,0.061189014,4276.127949476242
0.0,3,0.009986531,164512,2.7506819,747,971.21791002644,0.9371448457241058,133.77814,310.65,0.06035754,0.06035754,4299.849111318588
0.0,3,0.009624176,165547,2.7685316,750,984.5950890242653,0.9643118418753147,135.9216,313.075,0.06640801,0.06640801,4323.066693782806
0.0,3,0.011091479,166545,2.8222523,753,996.9159886220001,0.9688042681664228,138.94304,315.225,0.07593019,0.07593019,4347.414705276489
0.0,3,0.00935551,167583,2.8537443,756,1030.9900219259625,0.9772632885724306,144.15434,323.775,0.062011667,0.062011667,4369.331591844559
0.0,3,0.009854109,168805,2.8858647,759,1059.5254661000265,0.9774568397551775,148.06506,331.45,0.059853397,0.059853397,4394.193929672241
0.0,3,0.009856531,169758,2.8889012,762,1057.6791490063667,0.9705360438674688,146.95683,330.9,0.06258181,0.06258181,4416.836318492889
0.0,3,0.010057309,170912,2.8637717,765,1082.6552480568923,0.9756497927010059,152.11044,336.725,0.07864035,0.07864035,4441.285129547119
0.0,3,0.010710879,171730,2.839106,768,1065.3291533812821,0.8336768001317978,150.53821,332.625,0.057581987,0.057581987,4464.275582075119
0.0,3,0.009446739,173017,2.7287638,771,1114.0474194376209,0.9824530594050884,158.8583,346.5,0.0663992,0.0663992,4488.229873180389
0.0,2,0.010119186,173958,2.6977708,773,1134.1300225288796,0.941211074590683,163.62735,352.725,0.08614888,0.08614888,4511.648363351822
0.0,2,0.010484992,174791,2.6833363,775,1147.009705799856,0.9697268102318048,167.99861,355.975,0.07002833,0.07002833,4534.64559841156
0.0,3,0.009657234,175851,2.6753767,778,1164.2612622417942,0.8437599539756775,170.88806,361.175,0.05900233,0.05900233,4558.28009223938
0.0,2,0.009804374,176472,2.721956,780,1163.3573169726233,0.9466738775372505,170.98845,360.325,0.07384077,0.07384077,4581.942986488342
0.0,3,0.009726739,177662,2.6886306,783,1163.8801520540237,0.7702326029539108,172.57407,360.975,0.05079256,0.05079256,4605.4449634552
0.0,2,0.009657742,178780,2.6398299,785,1206.3417126516201,0.9166611358523369,181.37204,373.55,0.056457285,0.056457285,4628.289566040039
0.0,3,0.010232482,179437,2.621765,788,1168.8577522310618,0.6128162145614624,176.14474,363.875,0.064404756,0.064404756,4653.245850563049
0.0,1,0.0113675725,180437,2.5938466,789,1220.5974151079306,0.265863835811615,185.29105,379.8,0.050307103,0.050307103,4675.464745998383
0.0,2,0.009771464,181216,2.5439358,791,1232.1933589482824,0.8510899990797043,187.53276,384.175,0.066003665,0.066003665,4700.562803983688
0.0,2,0.010164945,182178,2.5357628,793,1253.928853603792,0.9649736322462559,191.53183,390.825,0.06930586,0.06930586,4723.164998531342
0.0,1,0.011462968,182828,2.5406764,794,1276.2374161005016,0.9233215898275375,195.07101,397.25,0.07437641,0.07437641,4746.828595876694
0.0,2,0.010066016,183984,2.5074427,796,1316.8871840097063,0.7635885328054428,201.22209,410.025,0.050263602,0.050263602,4770.197916984558
0.0,2,0.010578014,185532,2.4937274,798,1392.329297563108,0.9133996292948723,212.80013,431.6,0.0644646,0.0644646,4793.456386566162
0.0,1,0.010258721,186435,2.4497013,799,1424.530946251807,0.8996703028678894,217.93047,440.75,0.059806176,0.059806176,4818.007082700729
0.0,1,0.009991537,187050,2.4451046,800,1446.2081072952183,0.8941468745470047,223.1283,446.0,0.08593632,0.08593632,4840.71444773674
0.0,2,0.00998943,188096,2.4397984,802,1489.7380424254748,0.9583717994391918,230.70244,458.45,0.068697475,0.068697475,4864.199654102325
0.0,1,0.009898086,188383,2.4638345,803,1480.014617093019,0.8047084212303162,229.24411,455.95,0.06539877,0.06539877,4887.573570966721
0.0,1,0.010054589,189383,2.4322128,804,1530.6513191112458,0.06587821245193481,236.69234,470.9,0.06811084,0.06811084,4911.801359415054
0.0,1,0.010210093,190330,2.42861,805,1581.1080302265716,0.9303246885538101,243.95029,485.45,0.070551485,0.070551485,4934.399188280106
0.0,2,0.00999386,191319,2.4551115,807,1630.3945036136865,0.9436521120369434,250.92998,498.2,0.056050897,0.056050897,4959.388170957565
0.0,1,0.010064839,191679,2.4494696,808,1634.3451215148118,0.8560150116682053,252.85507,498.725,0.09766181,0.09766181,4981.406545162201
0.0,1,0.010257623,192059,2.491805,809,1635.8870477018897,0.9495401680469513,253.0198,499.3,0.066225156,0.066225156,5005.992515563965
0.0,1,0.009496441,193055,2.4561427,810,1686.3397355716959,0.9032245799899101,259.763,513.625,0.06672792,0.06672792,5029.432187318802
0.0,2,0.00935735,193939,2.398033,812,1670.097300974845,0.9501187652349472,254.78935,508.525,0.057523586,0.057523586,5053.040761947632
0.0,2,0.008908741,195114,2.4690535,814,1699.74442266318,0.944429449737072,257.18173,517.875,0.062191837,0.062191837,5076.557365179062
0.0,2,0.009327495,196229,2.4741526,816,1725.8461742851766,0.9397643320262432,258.37213,526.075,0.05887992,0.05887992,5099.409092903137
0.0,1,0.010696895,197229,2.4752483,817,1778.0736454813334,0.5006721913814545,265.1894,541.525,0.05040568,0.05040568,5123.719757795334
0.0,2,0.009397459,198284,2.5023615,819,1822.4006188938424,0.928911529481411,270.74628,553.175,0.05955473,0.05955473,5146.547607898712
0.0,1,0.009998885,199284,2.5125978,820,1879.167114507524,-0.02819037437438965,279.1187,570.3,0.048768852,0.048768852,5170.623025417328
0.0,2,0.009773118,200777,2.5119438,822,1920.7930027928294,0.7906776964664459,282.58582,584.025,0.04529775,0.04529775,5193.477774858475
0.0,2,0.008960198,201911,2.5459063,824,1961.0467026807169,0.8013200014829636,287.93427,594.35,0.09193152,0.09193152,5217.641109466553
0.0,2,0.009895692,202661,2.5722542,826,1961.8730140793941,0.9055828154087067,288.84662,593.675,0.110489696,0.110489696,5239.702457904816
0.0,2,0.008855943,203713,2.5805037,828,2009.9799508789238,0.9414898380637169,296.5066,606.9,0.08924178,0.08924178,5264.794971704483
0.0,1,0.009319536,204713,2.620013,829,2009.3797567739325,0.3098132610321045,294.71606,606.9,0.039420106,0.039420106,5287.2719485759735
0.0,2,0.010573178,205726,2.5845754,831,2031.8276029032154,0.92833112180233,298.47052,612.75,0.06980135,0.06980135,5311.210385560989
0.0,3,0.009858399,206690,2.5669363,834,1972.3390228589135,0.8474337458610535,290.31927,596.55,0.05812893,0.05812893,5334.350173473358
0.0,4,0.010100124,208037,2.5667036,838,1857.2406505167753,0.8883790299296379,275.7734,562.625,0.066312775,0.066312775,5357.6333928108215
0.0,1,0.00976789,208500,2.5260859,839,1819.8277484269627,0.8808907195925713,271.36438,551.625,0.06420207,0.06420207,5381.519101142883
0.0,2,0.010003004,209592,2.5418966,841,1809.858477557867,0.9484787173569202,272.25555,548.85,0.06543249,0.06543249,5404.016430854797
0.0,3,0.010908557,210754,2.5336301,844,1760.0998211400024,0.9422829449176788,266.28546,534.275,0.06463991,0.06463991,5428.536581277847
0.0,3,0.0108257895,212063,2.5234442,847,1699.4449523948642,0.8001541048288345,261.47174,518.6,0.073696464,0.073696464,5450.809392690659
0.0,3,0.009791778,213174,2.4779527,850,1639.4012651495163,0.8647559583187103,254.69205,502.975,0.06703221,0.06703221,5476.105971813202
0.0,3,0.010150551,214660,2.400068,853,1644.1785800262855,0.9057339206337929,263.7337,504.275,0.06484756,0.06484756,5497.6504690647125
0.0,2,0.010333608,215823,2.3259742,855,1628.8937418037567,0.8590288311243057,269.18115,500.525,0.0622012,0.0622012,5522.640920877457
0.0,2,0.010678366,216785,2.2801645,857,1592.4745367872579,0.945571418851614,269.9976,488.9,0.07023144,0.07023144,5544.914441108704
0.0,3,0.010071944,217601,2.254836,860,1484.125732148904,0.936989352107048,259.43286,457.925,0.06106838,0.06106838,5568.130715608597
0.0,3,0.0105471695,218542,2.24527,863,1415.9861762435153,0.8045371621847153,255.03983,437.725,0.06380758,0.06380758,5592.213775396347
0.0,2,0.010330892,219649,2.2158067,865,1402.209504503646,0.9199700504541397,261.07822,434.425,0.07592933,0.07592933,5615.1026792526245
0.0,2,0.009896156,220570,2.1884682,867,1421.1259906217224,0.955431617796421,270.8237,440.325,0.059305485,0.059305485,5638.132843017578
0.0,2,0.01158909,221936,2.1564138,869,1389.8307694215578,0.8916015774011612,277.62906,430.575,0.09571058,0.09571058,5662.305627584457
0.0,2,0.010804677,222509,2.1079347,871,1351.2114423811809,0.9679587893188,275.52664,419.575,0.07176029,0.07176029,5685.761518478394
0.0,1,0.010206692,223130,2.0565948,872,1360.3817823231545,0.936110757291317,283.67206,422.2,0.053636335,0.053636335,5708.344647884369
0.0,2,0.010755927,224456,2.020027,874,1438.9269862778845,0.9526920728385448,304.82715,444.15,0.07543775,0.07543775,5733.044814348221
0.0,1,0.013317776,225456,2.0170805,875,1470.6052030825608,0.06910902261734009,316.27127,454.275,0.043248743,0.043248743,5754.4891793727875
0.0,3,0.00969614,226670,2.0048866,878,1511.9463614716028,0.9769115317612886,334.03574,465.825,0.07434899,0.07434899,5779.871809005737
0.0,2,0.010469434,227505,1.9977806,880,1508.1552359895072,0.9658717140555382,339.24454,465.0,0.07023235,0.07023235,5802.070331573486
0.0,2,0.011686226,228387,1.9658959,882,1498.7914170941126,0.9657608978450298,345.16046,462.275,0.06523606,0.06523606,5825.91969037056
0.0,2,0.010577966,229169,1.9364493,884,1492.3354643996383,0.960360761731863,353.55307,460.375,0.06598153,0.06598153,5849.515572547913
0.0,1,0.012222487,229747,1.9228966,885,1482.771870501528,0.961858194321394,357.39346,457.1,0.0633366,0.0633366,5872.48367357254
0.0,1,0.010255609,230747,1.9113609,886,1540.3194312952573,0.17228823900222778,372.63092,474.85,0.049124658,0.049124658,5896.7895567417145
0.0,3,0.01095111,231867,1.890257,889,1554.6073213935383,0.9687753152102232,389.14474,476.825,0.065080285,0.065080285,5920.177803277969
0.0,2,0.011299854,233238,1.8902416,891,1580.3098551049195,0.9845589809119701,403.22906,484.8,0.072430864,0.072430864,5943.370944738388
0.0,2,0.010655484,234374,1.8878143,893,1608.710324739411,0.9836004506796598,416.12265,492.85,0.063149914,0.063149914,5965.252618789673
0.0,2,0.010200595,235364,1.8511512,895,1593.9824263542419,0.9792613741010427,419.68182,488.525,0.07095343,0.07095343,5990.020181417465
0.0,3,0.010801223,236374,1.8115747,898,1573.5882448556727,0.9700042270123959,424.09464,482.175,0.093673274,0.093673274,6012.708518981934
0.0,3,0.010360284,237347,1.8367994,901,1585.252691472019,0.9712025187909603,433.8812,484.3,0.068528295,0.068528295,6037.769969701767
0.0,2,0.010892559,238221,1.8420305,903,1614.9010201451451,0.9814056009054184,445.4052,491.975,0.058864653,0.058864653,6060.403443813324
0.0,3,0.011528365,239203,1.8145187,906,1593.417228777395,0.9797305315732956,445.46124,484.225,0.07131877,0.07131877,6084.438628911972
0.0,2,0.011394053,240300,1.7987087,908,1537.548230701095,0.9856894137337804,435.67047,468.25,0.07156515,0.07156515,6107.704882383347
0.0,4,0.010520628,241513,1.7521288,912,1510.3835799878684,0.8476531505584717,427.4001,459.575,0.053383283,0.053383283,6132.672991275787
0.0,2,0.010672741,242473,1.7310342,914,1480.6869451161717,0.9876770433038473,422.6286,450.425,0.06517374,0.06517374,6155.692442417145
0.0,1,0.010090365,242988,1.7613604,915,1441.2051039131857,0.9366405382752419,412.4943,438.3,0.061395984,0.061395984,6179.621762514114
0.0,2,0.010340761,243844,1.7632979,917,1446.073323229994,0.9824873693287373,410.95126,439.275,0.055994365,0.055994365,6202.818500518799
0.0,2,0.011058303,244822,1.819596,919,1464.5772162873575,0.98823665920645,413.59824,444.375,0.0678673,0.0678673,6225.1072199344635
0.0,2,0.011083166,246120,1.8595164,921,1499.3043276919905,0.983609626069665,414.88614,454.775,0.07151365,0.07151365,6250.258576869965
0.0,2,0.010571491,247318,1.8307983,923,1528.8502374890245,0.9802145585417747,415.29974,463.525,0.085753985,0.085753985,6272.393776893616
0.0,2,0.010576747,248303,1.8291428,925,1530.830608624635,0.989897514693439,408.5797,463.9,0.06039443,0.06039443,6297.90615272522
0.0,3,0.010524204,249639,1.8114909,928,1498.7351880689243,0.991303438320756,393.26212,453.275,0.05610393,0.05610393,6319.472345590591
0.0,1,0.0107492,250639,1.8135711,929,1549.7433237720313,0.3595559000968933,397.4189,469.3,0.04418259,0.04418259,6344.736727714539
0.0,3,0.010613595,252248,1.8459328,932,1531.2877007279708,0.9754923600703478,380.51364,463.425,0.081280455,0.081280455,6367.2802522182465
0.0,2,0.010304323,253297,1.8788825,934,1523.9619382576134,0.9745261054486036,368.63885,461.6,0.06933493,0.06933493,6391.68984746933
0.0,2,0.011358104,254597,1.8426932,936,1558.749355479334,0.9852772681042552,366.07092,471.45,0.063145,0.063145,6414.833428144455
0.0,4,0.010406348,256096,1.8362817,940,1581.8038151856028,0.9758146516978741,357.04022,477.95,0.05584537,0.05584537,6439.492599487305
0.0,3,0.0108340625,257172,1.8412801,943,1568.829834616729,0.9906461108475924,343.30347,473.775,0.06027609,0.06027609,6462.870837926865
0.0,2,0.009877883,258051,1.8153188,945,1582.4713117612598,0.9731576722115278,337.4793,477.75,0.058620706,0.058620706,6484.526702880859
0.0,1,0.01051022,258716,1.8380679,946,1615.9106897262097,0.9709288515150547,339.57504,487.825,0.06078793,0.06078793,6509.946170091629
0.0,2,0.010733976,259927,1.8196267,948,1622.6285786450073,0.7388108372688293,328.63806,490.675,0.054496992,0.054496992,6532.054920434952
0.0,2,0.011488399,260910,1.8028269,950,1663.3337352989533,0.9761500414460897,331.216,501.7,0.069967575,0.069967575,6557.777449607849
0.0,2,0.011049659,261708,1.8617429,952,1675.1502065406123,0.981076767668128,325.7364,504.875,0.060578868,0.060578868,6579.648298501968
0.0,2,0.009815908,262810,1.8705122,954,1686.0462059161232,0.9926984868943691,317.82132,508.425,0.07538139,0.07538139,6605.646123170853
