ev_tdlam_before,surrgain,TimeElapsed,EpisodesSoFar,EpTrueRewMean,TimestepsSoFar,entropy,entloss,EpLenMean,EpThisIter,meankl,optimgain,EpRewMean
0.8977361917495728,0.4730113,974.6959156990051,2438,456.4009882061362,529842,23.55939,0.0,92.725,10,0.014823625,0.4730113,456.4009882061362
0.9347605779767036,0.14279309,980.4072005748749,2449,477.1797493144565,533145,23.558838,0.0,96.65,11,0.0038641146,0.14279309,477.1797493144565
0.8774388805031776,0.3095538,986.0716023445129,2460,479.67968665084027,536052,23.558615,0.0,96.375,11,0.014980396,0.3095538,479.67968665084027
0.9333798959851265,0.14007404,991.8198983669281,2471,464.7008496310842,538965,23.559553,0.0,93.15,11,0.004056368,0.14007404,464.7008496310842
0.8990719243884087,0.13718666,997.4845037460327,2481,449.8046055861305,541881,23.555502,0.0,91.125,10,0.0037759468,0.13718666,449.8046055861305
0.8644369393587112,0.15612221,1003.18159532547,2490,474.7115944519006,544932,23.550558,0.0,96.1,9,0.003784862,0.15612221,474.7115944519006
0.902913473546505,0.14048034,1008.9068508148193,2502,468.8572655393283,547980,23.55086,0.0,95.6,12,0.0037773773,0.14048034,468.8572655393283
0.9127321392297745,0.13746753,1014.6479630470276,2512,475.77900487972465,550881,23.554932,0.0,96.7,10,0.004115483,0.13746753,475.77900487972465
0.9369046315550804,0.15271054,1020.3585846424103,2522,484.64919480839,553812,23.560286,0.0,97.0,10,0.004473814,0.15271054,484.64919480839
0.9184355363249779,0.14443552,1026.1313769817352,2531,481.0583168709295,556707,23.565592,0.0,96.175,9,0.0039968346,0.14443552,481.0583168709295
0.9194282069802284,0.16941255,1031.856602191925,2542,494.2449340738569,559830,23.564447,0.0,98.75,11,0.003884576,0.16941255,494.2449340738569
0.9364670589566231,0.14951146,1037.5831894874573,2553,478.71878299471183,562686,23.56647,0.0,95.7,11,0.003909208,0.14951146,478.71878299471183
0.9136539846658707,0.3070907,1043.284126996994,2563,461.564719770811,565455,23.564373,0.0,93.7,10,0.014212572,0.3070907,461.564719770811
0.9111652970314026,0.27416724,1048.9307236671448,2575,436.10434339957646,568431,23.562239,0.0,89.675,12,0.013173941,0.27416724,436.10434339957646
0.907821387052536,0.37138343,1054.5984826087952,2586,437.5769650839744,571635,23.559324,0.0,89.95,11,0.014889258,0.37138343,437.5769650839744
0.9292363673448563,0.13911444,1060.2763230800629,2597,439.85719137319074,574509,23.55866,0.0,89.675,11,0.003840187,0.13911444,439.85719137319074
0.9014073088765144,0.15137237,1066.0429694652557,2608,449.04950352446997,577476,23.555887,0.0,89.25,11,0.003947495,0.15137237,449.04950352446997
0.9252360984683037,0.16069728,1071.738989830017,2618,464.18404138276753,580320,23.55876,0.0,92.25,10,0.004007361,0.16069728,464.18404138276753
0.9405683428049088,0.32498473,1077.407443523407,2628,466.5898927231515,583329,23.560484,0.0,92.65,10,0.013823424,0.32498473,466.5898927231515
0.9412648193538189,0.14288014,1083.3807139396667,2639,472.60227042644766,586488,23.563969,0.0,95.125,11,0.0040939823,0.14288014,472.60227042644766
0.9232131764292717,0.2923468,1089.0978982448578,2651,455.574311980408,589545,23.56502,0.0,92.625,12,0.0142666185,0.2923468,455.574311980408
0.9001274481415749,0.14622694,1094.8381769657135,2661,473.0526977286736,592776,23.565897,0.0,97.2,10,0.0038068716,0.14622694,473.0526977286736
0.89726372808218,0.1680465,1100.5397789478302,2671,489.008226698018,596127,23.563559,0.0,99.65,10,0.004202015,0.1680465,489.008226698018
0.8837523013353348,0.16010444,1106.366061925888,2680,502.53152648462367,599040,23.563982,0.0,102.025,9,0.0039481604,0.16010444,502.53152648462367
0.900447428226471,0.15011634,1112.1457755565643,2692,507.73007383137485,602211,23.566484,0.0,102.725,12,0.003951704,0.15011634,507.73007383137485
0.9255358651280403,0.14931852,1117.8249270915985,2702,501.4270028671317,605286,23.564447,0.0,101.625,10,0.0041950378,0.14931852,501.4270028671317
