meankl,TimeElapsed,EpLenMean,entropy,surrgain,EpisodesSoFar,EpTrueRewMean,EpRewMean,EpThisIter,optimgain,entloss,ev_tdlam_before,TimestepsSoFar
0.01316352,1432.2046875953674,90.3,23.527117,0.2745122,2724,436.95585619649444,53.763783,13,0.2745122,0.0,0.8334826976060867,204779
0.0037690173,1439.5655879974365,92.925,23.528242,0.1473423,2734,454.32976921685247,61.254066,10,0.1473423,0.0,0.7892820835113525,205766
0.0149846915,1446.7579488754272,95.6,23.526533,0.31828865,2744,468.3079525048859,66.004265,10,0.31828865,0.0,0.8720718324184418,206790
0.013397731,1454.2363014221191,96.475,23.529055,0.2580213,2753,473.48254404323995,69.556656,9,0.2580213,0.0,0.8188649117946625,207728
0.0039079282,1461.522432088852,102.7,23.528975,0.13479763,2764,503.55952889602787,75.05348,11,0.13479763,0.0,0.8310871869325638,208887
0.004007447,1468.559119462967,100.575,23.527325,0.1389758,2775,493.79887444172664,72.75531,11,0.1389758,0.0,0.8541547358036041,209866
0.013866984,1475.718755722046,99.875,23.535563,0.29574275,2786,490.4294918345443,70.86769,11,0.29574275,0.0,0.7795168310403824,210967
0.014374341,1482.8169393539429,91.7,23.53298,0.2691523,2798,449.416746711998,62.44004,12,0.2691523,0.0,0.8142385333776474,211962
0.0038274662,1489.9737408161163,89.9,23.534002,0.13534251,2808,437.2484966906256,58.85462,10,0.13534251,0.0,0.8303294479846954,212864
0.014714779,1497.1570646762848,90.95,23.531916,0.2669779,2819,444.4197464355049,60.084583,11,0.2669779,0.0,0.7656355798244476,213915
0.014795333,1504.3766350746155,91.325,23.5319,0.29576778,2830,448.56324913594005,59.38556,11,0.29576778,0.0,0.8349203020334244,214898
0.014686495,1511.5039298534393,94.15,23.531183,0.27948356,2840,467.50124178312126,62.939262,10,0.27948356,0.0,0.8634584248065948,215886
0.003995746,1518.7078766822815,98.775,23.52881,0.15742387,2848,489.48591601807857,66.00034,8,0.15742387,0.0,0.8342885822057724,216815
0.004053483,1525.87122964859,96.35,23.529867,0.14232631,2859,479.2973772042101,65.302345,11,0.14232631,0.0,0.8763352036476135,217769
0.014147224,1533.3532013893127,95.75,23.53156,0.35783708,2871,474.62397505878306,63.85015,12,0.35783708,0.0,0.8481920212507248,218862
0.014227869,1540.5414700508118,92.775,23.534016,0.2900537,2882,456.3426526329995,60.468994,11,0.2900537,0.0,0.8567482978105545,219838
0.0038116372,1547.8085768222809,91.85,23.535467,0.15035942,2892,451.26957737182755,57.293934,10,0.15035942,0.0,0.8330888450145721,220840
0.014709009,1554.98583650589,97.25,23.540998,0.32482785,2901,478.3972451169544,60.323334,9,0.32482785,0.0,0.7519085705280304,221827
0.004196245,1562.160930633545,97.7,23.544125,0.16124105,2912,483.6633323070875,62.898415,11,0.16124105,0.0,0.7926262617111206,222855
0.0038052886,1569.4077877998352,99.1,23.536312,0.1432808,2924,494.4110549288131,64.743546,12,0.1432808,0.0,0.8663438856601715,223980
0.0039730743,1576.5974638462067,97.95,23.533428,0.15616524,2934,490.7479630770231,66.288536,10,0.15616524,0.0,0.8827325850725174,224949
0.0040026875,1583.8149960041046,96.25,23.534847,0.1678391,2944,484.82840889678937,69.61398,10,0.1678391,0.0,0.8009779006242752,225933
0.014418093,1590.9881975650787,97.575,23.535711,0.27438396,2954,487.60127629297915,70.66875,10,0.27438396,0.0,0.8359483629465103,226971
0.0042206864,1598.1625859737396,100.625,23.533041,0.15612532,2964,505.3297999293027,73.1115,10,0.15612532,0.0,0.8717058151960373,228005
0.014424846,1605.2769315242767,100.775,23.529293,0.35008287,2975,499.0146453600737,71.54649,11,0.35008287,0.0,0.874700278043747,229072
0.0040124836,1612.3488388061523,100.35,23.526121,0.13849178,2985,494.66052693898894,69.91012,10,0.13849178,0.0,0.8618684858083725,230081
0.01450371,1619.433479309082,93.65,23.527262,0.28738803,2998,459.8523694020343,66.33702,13,0.28738803,0.0,0.8334729373455048,231139
0.0042589046,1626.530838727951,88.8,23.52344,0.15875864,3011,437.0991880434547,65.7148,13,0.15875864,0.0,0.8643365204334259,232207
0.004797958,1633.5903327465057,88.0,23.519773,0.15719123,3021,440.54836696827317,66.9281,10,0.15719123,0.0,0.8464334309101105,233252
0.003991507,1640.6379659175873,87.725,23.52049,0.17299381,3033,440.071058468272,67.36812,12,0.17299381,0.0,0.8705154657363892,234279
0.004145475,1647.7253968715668,88.925,23.519777,0.15425773,3046,444.73943981399617,67.86932,13,0.15425773,0.0,0.8251372128725052,235357
0.0044367276,1654.8796498775482,86.275,23.516668,0.14661554,3057,427.9590482835391,63.065712,11,0.14661554,0.0,0.8300863653421402,236348
0.004020092,1662.0539956092834,87.4,23.515215,0.15273479,3068,434.4836724878598,61.847248,11,0.15273479,0.0,0.8730743378400803,237328
0.0046163695,1669.1866133213043,88.675,23.514406,0.15551639,3079,444.9430166361793,62.669464,11,0.15551639,0.0,0.8831255882978439,238303
0.0047593564,1676.3247582912445,88.8,23.515863,0.16018048,3091,450.8374498158631,63.543396,12,0.16018048,0.0,0.8724018782377243,239389
0.004219113,1683.4855880737305,88.35,23.511541,0.15751204,3103,447.2082716753304,61.186596,12,0.15751204,0.0,0.7848189324140549,240411
0.0041205687,1690.6652171611786,88.925,23.511312,0.1502186,3115,452.59676224794305,61.209717,12,0.1502186,0.0,0.869594007730484,241495
0.01499271,1697.7825520038605,88.825,23.511656,0.34163904,3125,450.20175377564175,60.858204,10,0.34163904,0.0,0.8456985205411911,242440
0.0042277006,1704.9498226642609,90.975,23.510576,0.14757407,3137,455.7044593937577,61.020374,12,0.14757407,0.0,0.8507923930883408,243519
0.004290616,1712.1151201725006,90.9,23.508806,0.15867391,3148,457.84075857578716,62.215008,11,0.15867391,0.0,0.8945518806576729,244550
0.004412475,1719.3190462589264,90.225,23.508612,0.14564927,3160,456.0813610279657,60.41633,12,0.14564927,0.0,0.8468321263790131,245603
0.004506985,1726.4851727485657,94.1,23.508871,0.15314609,3171,475.52266553598895,62.1662,11,0.15314609,0.0,0.8789258375763893,246694
0.0041214866,1733.6569678783417,93.775,23.508528,0.14574838,3182,477.2372831301391,64.78834,11,0.14574838,0.0,0.8604935854673386,247761
0.0041493536,1740.8354394435883,95.25,23.50677,0.15129657,3193,479.34703602016816,64.50636,11,0.15129657,0.0,0.8847572430968285,248790
0.0045051025,1748.0260634422302,94.75,23.504393,0.1512813,3204,478.617159740018,64.11686,11,0.1512813,0.0,0.8670119792222977,249793
0.003916971,1755.1717755794525,92.675,23.507563,0.14720881,3215,463.0855068557292,59.58208,11,0.14720881,0.0,0.831028938293457,250811
0.0045912554,1762.3077554702759,95.875,23.50651,0.20670655,3224,479.35132600711313,60.53301,9,0.20670655,0.0,0.8338824510574341,251789
0.0043232096,1769.4874994754791,97.75,23.507635,0.16164422,3235,495.4433888791351,60.023865,11,0.16164422,0.0,0.8326384872198105,252848
0.004003362,1776.6676261425018,99.35,23.504557,0.14747228,3245,503.8822334644104,59.947033,10,0.14747228,0.0,0.864929735660553,253857
0.0042306073,1783.8393421173096,97.375,23.504213,0.16475114,3256,496.60567161647833,58.766014,11,0.16475114,0.0,0.7738063484430313,254828
0.0042344155,1791.0034596920013,98.125,23.503435,0.1564317,3266,495.59686877788937,58.838978,10,0.1564317,0.0,0.8607976734638214,255865
0.004548072,1798.122193813324,97.85,23.503351,0.1862438,3276,493.22607741671527,60.20095,10,0.1862438,0.0,0.8719145804643631,256835
0.0037988946,1805.6033103466034,96.075,23.501774,0.14369947,3287,484.1097109889759,59.017467,11,0.14369947,0.0,0.8715026080608368,257891
0.0038742607,1813.5202069282532,98.2,23.502115,0.14453024,3297,486.15852388516487,59.11543,10,0.14453024,0.0,0.8637697249650955,258875
0.004018565,1821.4349460601807,96.9,23.50389,0.14384823,3308,485.61771962996755,60.013885,11,0.14384823,0.0,0.8765776753425598,259922
0.003954817,1829.2729971408844,97.9,23.503885,0.26609987,3317,486.5083562233209,58.04728,9,0.26609987,0.0,0.8679094314575195,260938
0.0041704127,1836.8584394454956,99.375,23.504314,0.16327229,3328,495.69034918425695,58.478344,11,0.16327229,0.0,0.8275243937969208,261956
0.0042765336,1844.0415499210358,101.1,23.503176,0.14805856,3337,510.71025704727236,61.222572,9,0.14805856,0.0,0.8240470886230469,262919
0.0039489064,1851.3197441101074,107.05,23.503641,0.15081093,3344,535.7967470304427,63.33906,7,0.15081093,0.0,0.6630317568778992,263869
0.00402368,1858.6519136428833,106.825,23.500734,0.15277903,3354,533.905080999071,65.55276,10,0.15277903,0.0,0.8247548937797546,264848
0.004229715,1865.8670182228088,107.325,23.501467,0.1485438,3364,534.6782062709178,64.67881,10,0.1485438,0.0,0.8534500598907471,265891
0.004761527,1872.917750120163,104.775,23.50368,0.17459899,3375,522.96198226402,62.461647,11,0.17459899,0.0,0.79652139544487,266903
0.0041491855,1879.9795150756836,96.0,23.502422,0.15275349,3386,480.7329224745432,57.71934,11,0.15275349,0.0,0.8539943397045135,267902
0.014574647,1887.0076622962952,96.8,23.51188,0.33824128,3396,485.23852632858797,58.004845,10,0.33824128,0.0,0.8854011222720146,268932
0.0041343756,1894.0259685516357,92.6,23.509766,0.15475683,3407,471.37774768891984,56.964672,11,0.15475683,0.0,0.8660211116075516,269915
0.00390398,1901.0504415035248,95.225,23.511652,0.14992523,3418,478.8951889807351,59.836693,11,0.14992523,0.0,0.877117209136486,270977
0.004036609,1908.0616664886475,97.575,23.510172,0.14575888,3428,486.31155853110477,61.136284,10,0.14575888,0.0,0.8972692713141441,271995
0.004209997,1915.0332417488098,99.3,23.5117,0.15020144,3437,495.51510738628167,62.700844,9,0.15020144,0.0,0.8453148007392883,273043
0.0038196696,1922.0418157577515,100.875,23.510275,0.14971775,3448,499.7816088805921,65.72605,11,0.14971775,0.0,0.8826328217983246,274045
0.004216511,1929.1238372325897,102.05,23.50611,0.14884186,3458,506.7041829544261,66.94098,10,0.14884186,0.0,0.8549781143665314,275059
0.0039203865,1936.182080745697,100.05,23.504154,0.14714524,3469,496.988365882566,68.41039,11,0.14714524,0.0,0.87494195997715,276084
0.0042593107,1943.2071800231934,93.25,23.511896,0.14811884,3480,467.08356129250114,62.665424,11,0.14811884,0.0,0.8593128323554993,277071
0.004421757,1950.2840235233307,91.725,23.511225,0.18588944,3492,460.32900415956965,65.64347,12,0.18588944,0.0,0.8807173520326614,278128
0.004198026,1957.3255922794342,93.725,23.513935,0.17924142,3501,471.27537700245165,66.44728,9,0.17924142,0.0,0.8664836585521698,279095
0.004416246,1964.3982927799225,95.5,23.51489,0.16037059,3512,481.1764693660618,68.709,11,0.16037059,0.0,0.87070631980896,280184
0.0041723857,1971.469348192215,97.675,23.50806,0.15313882,3522,491.585023818085,70.618385,10,0.15313882,0.0,0.9099483862519264,281180
0.004022925,1978.5192394256592,104.2,23.507818,0.15015173,3531,520.9894553523376,73.42859,9,0.15015173,0.0,0.9057868793606758,282204
0.0042060716,1985.5813808441162,102.65,23.509342,0.14901677,3542,513.86054941065,73.5685,11,0.14901677,0.0,0.9064291194081306,283304
0.0043738238,1992.6729550361633,102.775,23.504396,0.16087292,3552,516.5646056145561,73.477554,10,0.16087292,0.0,0.8221683949232101,284295
0.004258843,1999.6802952289581,97.625,23.505634,0.14653271,3563,490.41404455039344,71.34367,11,0.14653271,0.0,0.848953127861023,285213
0.0040077716,2006.7665367126465,96.175,23.505795,0.160094,3573,480.10114742368717,70.1844,10,0.160094,0.0,0.8686462789773941,286295
0.0047857184,2013.8497297763824,95.075,23.499922,0.17276873,3584,474.3309869379682,71.490105,11,0.17276873,0.0,0.8545260280370712,287343
0.004158925,2020.9173574447632,94.85,23.498552,0.14462462,3596,472.7892502039369,71.33817,12,0.14462462,0.0,0.8749503642320633,288420
0.004471738,2027.9939503669739,93.65,23.49854,0.16184953,3607,469.8953001211733,71.59715,11,0.16184953,0.0,0.861415222287178,289441
0.004164929,2035.0582399368286,93.1,23.49896,0.14856336,3618,469.55026608896503,71.573,11,0.14856336,0.0,0.9082257598638535,290459
0.0042072665,2042.3671073913574,93.325,23.498114,0.1797758,3630,470.54210113318265,72.47899,12,0.1797758,0.0,0.9018542692065239,291593
0.0042612553,2049.417142391205,89.95,23.498026,0.14778082,3643,453.0574623716008,69.56754,13,0.14778082,0.0,0.8959285169839859,292648
0.004091114,2056.515923023224,89.425,23.495626,0.14571312,3655,453.2541345658918,67.49406,12,0.14571312,0.0,0.873441755771637,293733
0.0039871777,2063.589280605316,85.425,23.500181,0.14808673,3667,428.7002584545671,63.198753,12,0.14808673,0.0,0.9017289504408836,294756
0.0041173827,2070.599672794342,85.95,23.502703,0.1426008,3679,434.22182148576064,61.649803,12,0.1426008,0.0,0.9200166538357735,295825
0.0041745603,2077.628437757492,92.65,23.500017,0.1515907,3690,471.7276571432218,64.4011,11,0.1515907,0.0,0.9068742468953133,296950
0.004043934,2084.686805486679,95.225,23.49772,0.1562812,3700,481.11986103307026,65.43468,10,0.1562812,0.0,0.9162526056170464,298020
0.0041833567,2091.620125770569,97.8,23.497335,0.15003373,3712,498.23553785278744,63.855824,12,0.15003373,0.0,0.8723264634609222,299108
0.0042351214,2098.5676345825195,99.25,23.496845,0.15130731,3721,499.63440249066053,64.09822,9,0.15130731,0.0,0.9148641675710678,300057
0.0039387974,2105.578875541687,95.75,23.4978,0.14703166,3732,477.04130893917346,62.13911,11,0.14703166,0.0,0.9054677858948708,301020
0.004481978,2112.5335776805878,92.35,23.49959,0.17383114,3743,468.58019711313756,60.672157,11,0.17383114,0.0,0.863981157541275,301970
0.0040775305,2119.530492067337,90.825,23.501446,0.14738555,3755,466.6681430554845,60.357353,12,0.14738555,0.0,0.9203816205263138,303055
0.004183332,2126.4951314926147,91.3,23.500223,0.16520977,3765,466.2665523915862,60.90697,10,0.16520977,0.0,0.8190810084342957,304097
0.0041317465,2133.544417619705,92.575,23.501627,0.16026133,3776,475.0710907978779,60.275146,11,0.16026133,0.0,0.9171101972460747,305091
0.0049620364,2140.637716770172,97.75,23.501287,0.19214486,3785,500.10377843610365,62.683178,9,0.19214486,0.0,0.8960858210921288,306083
0.004413682,2147.7263972759247,90.625,23.504396,0.15347333,3798,461.81362789757776,57.076733,13,0.15347333,0.0,0.9202540591359138,307101
0.0038014832,2155.128983736038,91.825,23.505127,0.15070397,3810,464.18059690855114,58.062237,12,0.15070397,0.0,0.9206681847572327,308234
0.004284241,2162.2707104682922,88.625,23.502623,0.15219812,3821,445.0865182091944,57.31737,11,0.15219812,0.0,0.9151708632707596,309257
0.0046524284,2169.382918357849,94.325,23.500994,0.16207832,3831,476.8498726483047,61.752586,10,0.16207832,0.0,0.8868636339902878,310312
0.0042789355,2176.4888079166412,98.5,23.500895,0.15526769,3841,504.06486115658265,64.82199,10,0.15526769,0.0,0.8886661157011986,311368
0.0038567623,2183.589966773987,97.8,23.498213,0.13748804,3853,497.97939420353066,63.720642,12,0.13748804,0.0,0.8392348736524582,312439
0.0040189633,2190.661486387253,98.975,23.499506,0.13928568,3864,499.63481472162096,63.708588,11,0.13928568,0.0,0.8733781576156616,313536
0.0041002263,2197.757248401642,93.4,23.49903,0.15045413,3875,471.97855815879166,59.57372,11,0.15045413,0.0,0.8847275972366333,314519
0.0041007893,2204.925943374634,94.35,23.501139,0.15731353,3886,477.69298390691563,59.786377,11,0.15731353,0.0,0.9071118906140327,315574
0.004132211,2212.0570826530457,93.125,23.501467,0.1463111,3897,474.35660061498237,59.66929,11,0.1463111,0.0,0.9043713137507439,316614
0.0041789166,2219.211681842804,92.75,23.502197,0.15806268,3908,473.6847216453498,60.524525,11,0.15806268,0.0,0.8138159066438675,317624
0.003854804,2226.3546993732452,95.625,23.501959,0.14260809,3918,483.87523549548115,62.47101,10,0.14260809,0.0,0.8690106421709061,318618
0.0042500347,2233.4823446273804,99.225,23.50173,0.15957308,3927,504.54361921878035,64.336685,9,0.15957308,0.0,0.8762115687131882,319614
0.0044341916,2240.9470629692078,99.3,23.503986,0.16340491,3937,506.48493354236507,64.16551,10,0.16340491,0.0,0.8917208313941956,320586
0.0040309443,2248.2491109371185,99.875,23.504416,0.14733511,3948,508.13397198625387,63.042816,11,0.14733511,0.0,0.8961431235074997,321619
0.0042310217,2255.713856458664,99.825,23.503904,0.14650849,3958,505.7290524046939,63.36487,10,0.14650849,0.0,0.908314011991024,322611
0.004411958,2262.8158752918243,98.4,23.506025,0.15789428,3969,491.93804340821555,62.752403,11,0.15789428,0.0,0.8345739394426346,323723
0.0040761144,2269.9652738571167,100.475,23.50822,0.15724717,3978,502.59103383667843,65.35271,9,0.15724717,0.0,0.860111340880394,324695
0.0040925327,2277.1038162708282,104.025,23.50773,0.1404408,3988,516.1966228378757,69.721466,10,0.1404408,0.0,0.867376297712326,325780
0.0043702917,2284.3209989070892,101.9,23.507486,0.16455115,3999,513.5786295453626,69.18529,11,0.16455115,0.0,0.8923329412937164,326779
0.0041769603,2291.557271718979,101.3,23.508783,0.16350378,4009,509.24528331421936,69.50319,10,0.16350378,0.0,0.8765607476234436,327775
0.0051832497,2298.778793334961,97.6,23.50635,0.19814037,4020,496.28514197742516,66.01851,11,0.19814037,0.0,0.8832048624753952,328840
0.0043346426,2305.981887817383,99.075,23.508297,0.1526097,4030,502.0468972558359,66.54205,10,0.1526097,0.0,0.8854996711015701,329907
0.0041161086,2313.275897026062,98.4,23.504633,0.14904366,4041,494.0451753936295,64.83561,11,0.14904366,0.0,0.8853481411933899,330950
0.004958359,2320.5549466609955,99.55,23.503351,0.20547193,4052,497.83587195195486,66.72119,11,0.20547193,0.0,0.8545559942722321,332039
0.0039387634,2327.802679538727,94.85,23.501875,0.14545906,4064,474.4920096672007,61.617016,12,0.14545906,0.0,0.9002656862139702,333077
0.0042256545,2334.6511697769165,95.8,23.504131,0.15529107,4074,482.2726283761793,63.190422,10,0.15529107,0.0,0.8811049908399582,334057
0.0042363727,2341.490599632263,93.375,23.505209,0.15993088,4083,469.10352756689315,62.614513,9,0.15993088,0.0,0.8753149211406708,334959
0.004315034,2348.272502183914,96.025,23.505125,0.16295627,4094,477.475656416776,63.92444,11,0.16295627,0.0,0.885695107281208,336032
0.0046858676,2355.063371658325,101.225,23.506166,0.17832421,4104,504.9952616497732,68.2932,10,0.17832421,0.0,0.8815115913748741,337126
0.005011379,2361.913070678711,102.35,23.501287,0.16956097,4114,508.37677058690605,68.31673,10,0.16956097,0.0,0.8665753453969955,338151
0.0040895925,2368.841140985489,104.125,23.501871,0.16415995,4124,519.4203831325531,68.97926,10,0.16415995,0.0,0.8719899207353592,339227
0.0048263003,2375.6554045677185,106.65,23.502506,0.17306995,4133,539.602730064927,70.9865,9,0.17306995,0.0,0.9084479436278343,340207
0.0041155536,2382.4379756450653,103.0,23.503595,0.14681616,4144,527.428487659805,68.49421,11,0.14681616,0.0,0.868202418088913,341246
0.0038849888,2389.254431247711,102.75,23.502508,0.15300281,4154,523.5990635914548,67.80035,10,0.15300281,0.0,0.8497755378484726,342261
0.004608427,2395.905567884445,101.4,23.503176,0.15901339,4164,523.0895359023768,66.950645,10,0.15901339,0.0,0.9116352424025536,343283
0.0043997145,2402.889564037323,101.225,23.50511,0.15743032,4174,514.3689803175305,66.30863,10,0.15743032,0.0,0.8815196976065636,344357
0.0044966005,2410.211155653,103.25,23.505535,0.16792852,4184,521.8136477376911,67.97644,10,0.16792852,0.0,0.8507120609283447,345376
0.0044357143,2417.568880558014,105.775,23.508953,0.15570283,4194,535.5877513329114,69.74956,10,0.15570283,0.0,0.9112185165286064,346492
0.0041858465,2425.047779083252,104.825,23.508368,0.15225694,4205,528.5636642880652,68.89175,11,0.15225694,0.0,0.9083654582500458,347594
0.0041794335,2432.6116552352905,104.1,23.50848,0.15883777,4215,530.6260567449242,68.00357,10,0.15883777,0.0,0.90885791182518,348615
0.0049173655,2440.19580745697,99.225,23.513655,0.17774552,4226,508.82810709661373,65.126236,11,0.17774552,0.0,0.88028933852911,349626
0.004799519,2447.6902573108673,100.25,23.511473,0.16879225,4235,517.2161293468228,64.7657,9,0.16879225,0.0,0.896542452275753,350640
0.004295466,2455.208662033081,103.2,23.510176,0.15349212,4245,532.7067906161323,67.12413,10,0.15349212,0.0,0.9017781838774681,351722
0.004594987,2462.738353729248,101.875,23.508852,0.16318747,4256,527.8794597281305,67.05632,11,0.16318747,0.0,0.9085466712713242,352780
0.0044539627,2470.096542596817,104.425,23.508478,0.1540525,4265,543.1136251001965,69.29508,9,0.1540525,0.0,0.898976594209671,353705
0.0045167767,2477.0545647144318,102.3,23.510004,0.20732838,4275,532.7761815171483,69.937,10,0.20732838,0.0,0.894029974937439,354732
0.0042491984,2484.015677690506,101.325,23.510014,0.15265237,4285,521.6714357047694,68.01402,10,0.15265237,0.0,0.864125669002533,355775
0.0047366917,2490.9559054374695,106.525,23.510233,0.17490482,4293,545.3279586771516,72.5918,8,0.17490482,0.0,0.8796982392668724,356743
0.0045476337,2497.884744644165,108.45,23.512518,0.17081875,4302,548.4615830311053,72.28584,9,0.17081875,0.0,0.8207229375839233,357740
0.0042799325,2504.7926132678986,111.9,23.511883,0.15359247,4311,569.3338926662393,71.87679,9,0.15359247,0.0,0.900668166577816,358824
0.004282098,2511.7332680225372,109.85,23.5118,0.15807036,4322,555.6548941814665,71.00064,11,0.15807036,0.0,0.8714168071746826,359881
0.0040646885,2518.609034538269,106.75,23.51198,0.15185502,4332,537.6119423220509,68.653465,10,0.15185502,0.0,0.8817932605743408,360869
0.0041927365,2525.4543528556824,106.9,23.510479,0.15716475,4341,535.2687589270438,68.74303,9,0.15716475,0.0,0.8525614887475967,361933
0.0047694934,2532.26327419281,103.1,23.50999,0.18254645,4351,513.9477186408163,67.16476,10,0.18254645,0.0,0.8658059686422348,362948
0.004049834,2539.1398406028748,102.625,23.511248,0.14500383,4362,512.2271623258242,66.631516,11,0.14500383,0.0,0.9186627119779587,363986
0.0042923153,2546.205578804016,103.4,23.513105,0.15865153,4372,508.9888410523936,67.512436,10,0.15865153,0.0,0.8836738467216492,365005
0.0046687215,2553.0197780132294,98.275,23.512228,0.1556382,4383,490.1582278173479,63.405006,11,0.1556382,0.0,0.9022012874484062,366050
0.0043812706,2559.8299703598022,96.35,23.514711,0.16039948,4394,482.26240540421304,62.035484,11,0.16039948,0.0,0.8880448117852211,367105
0.0042158244,2566.7310457229614,99.65,23.511698,0.18977788,4403,502.2157485361178,62.78899,9,0.18977788,0.0,0.8766877204179764,368092
0.004331899,2573.6742651462555,101.75,23.512632,0.17722213,4412,520.0991192580796,63.11455,9,0.17722213,0.0,0.8445460945367813,369075
0.004200261,2580.8407056331635,103.05,23.511957,0.15448485,4424,520.4366868135501,65.00893,12,0.15448485,0.0,0.8694977164268494,370255
0.004709581,2588.0801136493683,100.575,23.511984,0.15325445,4435,504.2700486684822,63.888847,11,0.15325445,0.0,0.8838995695114136,371290
0.004401009,2595.252284049988,99.375,23.51032,0.15023753,4445,497.63490460826097,63.565163,10,0.15023753,0.0,0.8898273631930351,372372
0.0045658825,2602.430905342102,98.5,23.506998,0.14993837,4455,495.31641073586724,64.441444,10,0.14993837,0.0,0.8855054527521133,373361
0.004226324,2609.547051668167,100.325,23.50832,0.15271303,4466,509.4204272793089,63.60664,11,0.15271303,0.0,0.8515073508024216,374452
0.0046023466,2616.8278806209564,106.375,23.507547,0.16266121,4474,536.0909240842263,67.79282,8,0.16266121,0.0,0.8345469981431961,375436
0.0038008434,2624.0677318573,108.225,23.50828,0.14492889,4483,540.3080766358811,69.80236,9,0.14492889,0.0,0.8566551804542542,376480
0.0045387098,2631.2543478012085,107.05,23.506672,0.14890262,4493,532.11340843043,67.48128,10,0.14890262,0.0,0.8491166532039642,377479
0.0043323804,2638.4785058498383,109.425,23.507875,0.15237989,4503,542.5190512837087,68.860565,10,0.15237989,0.0,0.8769439533352852,378542
0.00423236,2645.628395795822,106.425,23.508541,0.15112568,4513,531.0464489342929,64.70039,10,0.15112568,0.0,0.8965022414922714,379587
0.004371634,2652.7754876613617,105.075,23.51058,0.17685685,4523,523.2895384498812,61.915527,10,0.17685685,0.0,0.739797055721283,380683
0.004523979,2660.002177000046,105.4,23.509527,0.16003661,4533,527.0328801410462,62.48937,10,0.16003661,0.0,0.9052622318267822,381695
0.0043581864,2667.2315282821655,106.2,23.509527,0.14985597,4542,522.7739301350991,64.70331,9,0.14985597,0.0,0.8671979606151581,382652
0.0041354382,2674.372926712036,102.525,23.510012,0.1517281,4551,503.10330047423747,64.11102,9,0.1517281,0.0,0.8775802850723267,383519
0.004948426,2681.601910829544,103.75,23.510984,0.1610341,4560,515.2456466875531,65.47249,9,0.1610341,0.0,0.903005488216877,384472
0.0040416764,2688.7879972457886,102.875,23.510763,0.15943573,4570,510.2890105010967,65.26396,10,0.15943573,0.0,0.8933491259813309,385521
0.0039841826,2695.9648859500885,102.5,23.512144,0.14447126,4581,516.5813441573226,64.188934,11,0.14447126,0.0,0.9050142094492912,386646
0.0040615844,2703.138970375061,103.625,23.513262,0.14430463,4591,526.0104420406321,64.33318,10,0.14430463,0.0,0.8827146664261818,387664
0.00460248,2710.2876069545746,102.825,23.511635,0.1558325,4601,524.51931525514,63.77589,10,0.1558325,0.0,0.8798744305968285,388706
0.004428546,2717.433617591858,100.875,23.509943,0.18106174,4611,511.4671624125611,60.943817,10,0.18106174,0.0,0.8694268018007278,389707
0.004341891,2724.5749258995056,101.5,23.507635,0.14600366,4621,513.5410853310098,61.984478,10,0.14600366,0.0,0.9003787487745285,390706
0.00462558,2731.6902191638947,103.0,23.509785,0.1753394,4631,520.8952185114571,61.90971,10,0.1753394,0.0,0.8865100145339966,391784
0.0041451454,2738.825148820877,105.75,23.508368,0.15355778,4639,535.9404752251173,65.29663,8,0.15355778,0.0,0.8636237382888794,392702
0.004110291,2745.938149690628,104.85,23.50749,0.1575183,4649,533.123517380324,65.44194,10,0.1575183,0.0,0.8913679420948029,393692
0.004675343,2753.113201379776,108.825,23.506283,0.15127367,4658,554.7424934490111,68.82735,9,0.15127367,0.0,0.9070849195122719,394757
0.00414027,2760.3496327400208,110.35,23.501688,0.15180334,4667,556.1079870308356,68.341354,9,0.15180334,0.0,0.8391453176736832,395717
0.003883861,2767.5001788139343,108.4,23.501886,0.14814821,4676,546.1433781430981,67.1299,9,0.14814821,0.0,0.8751112893223763,396749
0.0040041516,2774.687948703766,105.625,23.501776,0.14964142,4686,527.2343104868406,65.49152,10,0.14964142,0.0,0.8378841876983643,397666
0.0042555714,2781.883239507675,106.6,23.498945,0.15159644,4695,529.6074199827004,64.076035,9,0.15159644,0.0,0.8728885501623154,398688
0.0043196017,2789.0817289352417,107.35,23.500322,0.16296642,4705,535.3213237613301,64.46913,10,0.16296642,0.0,0.8467079848051071,399748
0.004326917,2796.297422885895,107.025,23.50049,0.17242718,4714,533.2604274592375,64.766014,9,0.17242718,0.0,0.8528808653354645,400856
0.0042233304,2803.4991822242737,109.35,23.500265,0.17232972,4725,547.8569439853078,66.074615,11,0.17232972,0.0,0.8335443139076233,401949
0.004413412,2810.689983844757,108.575,23.502607,0.15859248,4734,544.4049491419212,66.96272,9,0.15859248,0.0,0.8865115866065025,402958
0.0042416616,2817.860718727112,110.85,23.501642,0.16199382,4743,554.6447833041634,68.60773,9,0.16199382,0.0,0.8689248561859131,403948
0.0039289766,2825.0196192264557,106.2,23.502926,0.14364375,4752,529.5823080286318,64.41071,9,0.14364375,0.0,0.8538777977228165,404881
0.0043979767,2832.2388095855713,108.225,23.504377,0.16432047,4762,533.2678790693925,62.630257,10,0.16432047,0.0,0.8680833578109741,405965
0.0041546365,2839.33536696434,104.8,23.50122,0.16091704,4772,512.7334618470475,61.358997,10,0.16091704,0.0,0.841403529047966,406987
