entloss,EpisodesSoFar,entropy,EpTrueRewMean,EpThisIter,surrgain,EpRewMean,TimeElapsed,ev_tdlam_before,TimestepsSoFar,meankl,optimgain,EpLenMean
0.0,734,6.8529468,2242.323921109776,1,0.13217062,197.98837,7628.271426200867,0.850014254450798,896994,0.010972452,0.13217062,744.425
0.0,735,6.8277507,2301.666391469941,1,0.08437794,202.19345,7653.541024208069,-0.29354870319366455,899994,0.010777511,0.08437794,761.75
0.0,736,6.8336024,2291.9500339729066,1,0.102111414,201.12096,7680.2188012599945,0.15365862846374512,902994,0.010798838,0.102111414,761.75
0.0,738,6.8719625,2356.159939574936,2,0.1006138,205.17244,7704.741656780243,0.5503205358982086,908994,0.012372281,0.1006138,781.575
0.0,739,6.8930583,2424.5754928498086,1,0.094037056,210.42636,7730.515357255936,0.06273084878921509,911994,0.008870503,0.094037056,802.55
0.0,740,6.868211,2462.3478475784987,1,0.1022874,213.64177,7756.268718004227,-0.15219426155090332,914994,0.012538118,0.1022874,812.5
0.0,741,6.848679,2467.5668330815242,1,0.087814234,213.40535,7782.588272571564,0.0708572268486023,917994,0.012435699,0.087814234,812.5
0.0,742,6.7932215,2527.4698027245768,1,0.085858926,218.05408,7807.366972208023,0.02263695001602173,920994,0.010567939,0.085858926,829.85
0.0,744,6.7988195,2526.6211244951373,2,0.11484535,217.08676,7833.647988796234,0.5770359635353088,925212,0.011702491,0.11484535,827.95
0.0,745,6.7839804,2587.047237553217,1,0.08303894,220.88565,7858.53280878067,0.049420952796936035,928212,0.011168213,0.08303894,844.95
0.0,746,6.7793546,2630.7419054030693,1,0.10243675,224.5947,7885.106000900269,0.8852542713284492,931185,0.010798318,0.10243675,857.875
0.0,747,6.7630014,2653.7220458529127,1,0.08796212,225.63672,7910.610660076141,0.01132279634475708,934185,0.011464917,0.08796212,861.85
0.0,748,6.7270317,2646.2322061806854,1,0.10296531,224.6023,7936.291933059692,0.7457050681114197,936198,0.009247949,0.10296531,857.65
0.0,749,6.732255,2633.6786951780364,1,0.08848803,223.63306,7962.49653673172,0.005393266677856445,939198,0.009922047,0.08848803,857.65
0.0,750,6.7293234,2638.075723173054,1,0.1259383,223.55667,7988.538743495941,0.8144647181034088,942048,0.012125105,0.1259383,858.7
0.0,751,6.692307,2638.6191663412137,1,0.08215207,223.2968,8014.506445884705,0.023089051246643066,945048,0.009311149,0.08215207,858.7
0.0,752,6.6812143,2663.3906033134585,1,0.09273234,225.14351,8039.8229949474335,0.6515443027019501,946662,0.011666942,0.09273234,867.1
0.0,753,6.7013392,2659.7719208996023,1,0.082019515,224.56206,8065.81059551239,0.0118408203125,949662,0.011517317,0.082019515,867.1
0.0,755,6.672786,2657.8989124604377,2,0.11383627,223.85738,8091.341062545776,0.8370117098093033,953427,0.014025694,0.11383627,861.9
0.0,756,6.6911473,2732.893141152432,1,0.08824578,229.12724,8120.8578560352325,0.2578927278518677,956427,0.0106822,0.08824578,881.35
0.0,758,6.672391,2809.036748541391,2,0.08825299,233.82205,8146.877046108246,0.017898261547088623,962427,0.010065028,0.08825299,896.825
0.0,760,6.635129,2750.3177807251673,2,0.09374573,228.34416,8178.968565940857,0.27286577224731445,965766,0.010019674,0.09374573,874.65
0.0,762,6.6299133,2723.2268962516755,2,0.10007452,224.76338,8210.09487080574,0.03307920694351196,970137,0.011098318,0.10007452,861.075
0.0,763,6.609508,2733.4214146900513,1,0.119405165,224.344,8242.859292507172,-0.04309046268463135,973137,0.0097579975,0.119405165,861.075
0.0,764,6.6649547,2745.4289729199504,1,0.08775925,224.2231,8274.148110628128,0.02987593412399292,976137,0.011203434,0.08775925,861.075
0.0,765,6.677566,2692.9682488888257,1,0.17420408,220.51457,8307.292520046234,0.849045529961586,977031,0.011637315,0.17420408,843.525
0.0,766,6.724586,2750.4402605219884,1,0.09671373,224.32251,8338.489866495132,0.04881429672241211,980031,0.01308582,0.09671373,857.1
0.0,767,6.750619,2759.7266971035688,1,0.09730447,224.67001,8371.33743596077,0.20568764209747314,983031,0.011669333,0.09730447,857.1
0.0,770,6.71088,2752.2294712493613,3,0.09782694,223.54407,8404.20827627182,0.7026813328266144,988002,0.011850844,0.09782694,853.925
0.0,771,6.656368,2720.125946593789,1,0.10806103,220.88834,8435.344377994537,0.841179221868515,989649,0.013088921,0.10806103,842.65
0.0,772,6.6847124,2685.9729693089903,1,0.14299911,218.31458,8467.938305854797,0.8868729621171951,991251,0.011694736,0.14299911,831.0
0.0,774,6.677132,2679.8414613475243,2,0.10044405,217.13419,8498.837557077408,0.5673947334289551,995973,0.010636873,0.10044405,824.825
0.0,775,6.683339,2689.601880056745,1,0.089420065,217.25186,8531.642986536026,-0.0010921955108642578,998973,0.011691379,0.089420065,824.825
0.0,776,6.685291,2705.543317642196,1,0.10935721,217.96196,8561.817631483078,0.8365995734930038,1001973,0.01120653,0.10935721,824.825
