EpLenMean,surrgain,TimeElapsed,EpThisIter,meankl,EpTrueRewMean,entropy,ev_tdlam_before,EpRewMean,EpisodesSoFar,entloss,TimestepsSoFar,optimgain
980.925,0.064274676,845.4215245246887,1,0.008224601,998.7113667776069,4.031098,0.06367850303649902,690.41614,328,0.0,616014,0.064274676
980.925,0.042250097,849.7959704399109,1,0.008458555,999.0442147958081,4.0370784,-0.00414729118347168,690.90466,329,0.0,619014,0.042250097
980.925,0.05187369,854.0986483097076,1,0.009854812,999.267307312651,4.0331125,-0.04654967784881592,690.8666,330,0.0,622014,0.05187369
980.925,0.04397577,858.6821250915527,1,0.0092834,999.3794339320597,4.0289326,0.00017088651657104492,690.788,331,0.0,625014,0.04397577
980.925,0.05267705,863.0107514858246,1,0.009134244,999.3128678535143,4.018127,-1.3828277587890625e-05,690.70056,332,0.0,628014,0.05267705
980.925,0.042456243,867.3860580921173,1,0.008775001,998.905777767018,4.0482783,-2.5510787963867188e-05,690.41504,333,0.0,631014,0.042456243
980.925,0.039862607,871.7277889251709,1,0.008434023,998.7253409024343,4.0403996,-1.990795135498047e-05,690.31445,334,0.0,634014,0.039862607
980.925,0.03546706,876.1383781433105,1,0.008836093,998.505503472457,4.069238,-0.003990888595581055,690.04315,335,0.0,637014,0.03546706
980.925,0.049140897,880.4601511955261,1,0.009312331,998.3675785398718,4.070799,-0.0007259845733642578,689.74915,336,0.0,640014,0.049140897
980.925,0.04467129,884.8540539741516,1,0.0074916445,998.3644814031211,4.1011076,-0.0016933679580688477,689.66614,337,0.0,643014,0.04467129
980.925,0.047628544,889.2505030632019,1,0.0087407455,998.1974573547844,4.114006,-9.655952453613281e-06,689.60583,338,0.0,646014,0.047628544
980.925,0.042790435,893.5879836082458,1,0.008427359,997.8777047522129,4.1183453,-0.00299227237701416,689.7168,339,0.0,649014,0.042790435
988.0,0.044288382,897.8574647903442,1,0.007770778,1005.1279731376405,4.126337,4.947185516357422e-06,694.3884,340,0.0,652014,0.044288382
988.0,0.05064203,902.2567994594574,1,0.008355144,1005.2954009201645,4.1410584,4.696846008300781e-05,694.0067,341,0.0,655014,0.05064203
988.0,0.03640306,906.6186172962189,1,0.008629538,1005.4208178574039,4.1123047,-3.2186508178710938e-06,693.6498,342,0.0,658014,0.03640306
988.0,0.04338045,911.0436859130859,1,0.009942181,1005.3812447069552,4.113799,-7.164478302001953e-05,694.01135,343,0.0,661014,0.04338045
988.0,0.04317669,915.3897902965546,1,0.008064538,1004.6908145190406,4.114556,-0.017731070518493652,694.4142,344,0.0,664014,0.04317669
988.0,0.048954062,919.6663925647736,1,0.009122129,1004.7759696617534,4.1059575,-0.0030645132064819336,694.6588,345,0.0,667014,0.048954062
988.0,0.06606102,923.9995567798615,1,0.0072657494,1004.9154645131657,4.094786,0.03969264030456543,694.93555,346,0.0,670014,0.06606102
988.0,0.04897502,928.3541278839111,1,0.00953174,1004.4655282553227,4.0840473,-0.05709683895111084,694.9462,347,0.0,673014,0.04897502
988.0,0.04308131,932.7335395812988,1,0.009239415,1003.2522426134962,4.0947027,-0.011868715286254883,695.3306,348,0.0,676014,0.04308131
988.0,0.04268539,937.0557887554169,1,0.009145839,1003.4732799266725,4.109795,-0.0009922981262207031,695.6754,349,0.0,679014,0.04268539
988.0,0.051136006,941.367737531662,1,0.00814751,1002.8317596335539,4.104194,-0.004295468330383301,695.7191,350,0.0,682014,0.051136006
983.575,0.059355054,945.7401840686798,1,0.01014871,997.9202157393181,4.0831985,-0.0013598203659057617,692.57196,351,0.0,684483,0.059355054
983.575,0.0591465,950.114191532135,1,0.008327319,997.8170278436104,4.078613,-0.005167961120605469,692.3778,352,0.0,687483,0.0591465
983.575,0.04010886,954.4905371665955,1,0.009069037,997.6533600384325,4.08426,-0.015456557273864746,692.568,353,0.0,690483,0.04010886
983.575,0.045470946,958.8721163272858,1,0.007574355,997.3293370299107,4.0864887,-0.0005086660385131836,692.7013,354,0.0,693483,0.045470946
983.575,0.051908124,963.1412372589111,1,0.008224123,997.2113686936602,4.1002216,-0.00023245811462402344,692.71375,355,0.0,696483,0.051908124
983.575,0.0457578,967.5026350021362,1,0.0097272,997.4775776890237,4.1075215,-0.00010073184967041016,692.7632,356,0.0,699483,0.0457578
983.575,0.047424577,971.8349397182465,1,0.007445856,997.1443763499632,4.1083145,-1.3828277587890625e-05,692.46155,357,0.0,702483,0.047424577
983.575,0.04142066,976.2582349777222,1,0.009447749,996.2620208426677,4.1140466,-4.76837158203125e-07,691.92035,358,0.0,705483,0.04142066
983.575,0.059949547,980.6408159732819,1,0.00978179,996.641561774915,4.1351,0.012153863906860352,692.2046,359,0.0,708483,0.059949547
983.575,0.04187998,984.9687831401825,2,0.008657116,995.3034951337974,4.153537,-0.0036530494689941406,692.05536,361,0.0,714483,0.04187998
983.575,0.04976669,989.3443212509155,1,0.009506192,994.9989236757754,4.146485,0.0014012455940246582,692.1302,362,0.0,717483,0.04976669
983.575,0.04685793,993.7167313098907,1,0.008522016,994.5685512484021,4.1541743,-0.016098856925964355,692.26697,363,0.0,720483,0.04685793
964.575,0.05178512,998.0544447898865,1,0.00880672,974.161988790532,4.128135,0.9858084041625261,678.82825,364,0.0,721203,0.05178512
964.575,0.047279283,1002.3952991962433,1,0.008682964,973.75720496592,4.1235685,0.04070025682449341,679.05615,365,0.0,724203,0.047279283
976.575,0.062106535,1006.6986463069916,1,0.009288488,985.2955696823931,4.117217,-0.1322852373123169,687.2347,366,0.0,727203,0.062106535
976.575,0.042528994,1011.0427598953247,1,0.0104918275,985.0351859540322,4.122032,-0.008432388305664062,687.3146,367,0.0,730203,0.042528994
976.575,0.04393508,1015.4238600730896,1,0.008619104,984.447874622155,4.1378503,0.016248703002929688,686.9001,368,0.0,733203,0.04393508
976.575,0.0608567,1019.8035101890564,1,0.010239398,983.8055205595007,4.1289077,0.004196763038635254,686.9104,369,0.0,736203,0.0608567
976.575,0.05307408,1024.1653819084167,1,0.009867353,982.822865842087,4.1263056,-0.03748178482055664,687.006,370,0.0,739203,0.05307408
976.575,0.045643203,1028.5292851924896,1,0.009182617,982.97186646729,4.1336904,-0.009548783302307129,687.1081,371,0.0,742203,0.045643203
976.575,0.04530418,1032.8550431728363,1,0.009906027,983.0045070176835,4.1444926,-0.014082193374633789,687.2064,372,0.0,745203,0.04530418
976.575,0.055747494,1037.1342945098877,1,0.009601856,982.8282176651425,4.1276245,-0.29474079608917236,687.442,373,0.0,748203,0.055747494
976.575,0.052616365,1041.4909501075745,1,0.008927353,982.5866814672863,4.1117225,-0.011914610862731934,687.48944,374,0.0,751203,0.052616365
976.575,0.048235208,1045.788541316986,1,0.009731257,982.5971983964453,4.1105895,-0.005232572555541992,687.5261,375,0.0,754203,0.048235208
976.575,0.055962056,1050.1051349639893,1,0.010791988,982.1682033258758,4.0974107,-0.038033366203308105,687.6773,376,0.0,757203,0.055962056
976.575,0.05479452,1054.429582118988,1,0.00899084,981.7906460133581,4.0879593,-0.0006135702133178711,687.52234,377,0.0,760203,0.05479452
976.575,0.05926162,1058.7318134307861,1,0.009309424,981.469779252435,4.0734634,-0.006724715232849121,687.59973,378,0.0,763203,0.05926162
976.575,0.068107605,1063.0396761894226,1,0.0087435115,981.6360465491256,4.0742726,0.0006726384162902832,687.6633,379,0.0,766203,0.068107605
976.575,0.059775516,1067.3273930549622,1,0.008932675,981.1687364066281,4.0741944,-0.005582332611083984,688.64746,380,0.0,769203,0.059775516
976.575,0.049599476,1071.5899679660797,1,0.0085977595,981.5472233609983,4.0802007,-1.2278556823730469e-05,688.9162,381,0.0,772203,0.049599476
976.575,0.05843525,1075.8728120326996,1,0.007859637,980.7282064082658,4.0913935,0.01172727346420288,688.86316,382,0.0,775203,0.05843525
976.575,0.057445362,1080.1699318885803,1,0.010361718,979.3100076485949,4.0993323,0.07349985837936401,688.94965,383,0.0,778203,0.057445362
976.575,0.059322342,1084.5367114543915,1,0.008709128,979.5912443078553,4.100793,-0.0019373893737792969,688.5692,384,0.0,781203,0.059322342
976.575,0.05427734,1088.8930504322052,1,0.010686475,978.948651013555,4.1027827,-0.007114052772521973,688.37244,385,0.0,784203,0.05427734
976.575,0.047328047,1093.2802619934082,1,0.0083166,978.5139768545914,4.1098647,-0.0002840757369995117,687.9271,386,0.0,787203,0.047328047
936.35,0.04967237,1097.698812007904,3,0.009019795,935.1195619226198,4.108071,0.11376506090164185,659.25366,389,0.0,791376,0.04967237
936.35,0.05309737,1102.0584251880646,1,0.008856963,936.021074279306,4.1117477,-0.01665353775024414,659.3775,390,0.0,794376,0.05309737
940.775,0.0550692,1106.4122714996338,1,0.008495066,940.5810880036843,4.1407804,-0.03159940242767334,662.4328,391,0.0,797376,0.0550692
940.775,0.059085153,1110.8025765419006,1,0.00878394,940.6359292643526,4.1186585,-0.013686418533325195,662.7416,392,0.0,800376,0.059085153
940.775,0.0540827,1115.0958168506622,1,0.009023119,940.2244861194773,4.1248856,-0.01669621467590332,662.63165,393,0.0,803376,0.0540827
940.775,0.06732742,1119.4230906963348,1,0.008841084,940.4548479777244,4.1212783,0.022730648517608643,662.4741,394,0.0,806376,0.06732742
940.775,0.06211936,1123.8549618721008,1,0.009493078,940.6578503090053,4.121033,-0.0063332319259643555,662.1667,395,0.0,809376,0.06211936
940.775,0.05010257,1128.268575668335,1,0.009043365,940.3218788960748,4.1279316,-0.029220938682556152,662.0877,396,0.0,812376,0.05010257
940.775,0.0551175,1132.6313033103943,1,0.009507634,940.3484815707459,4.1331553,-0.01104879379272461,662.0048,397,0.0,815376,0.0551175
940.775,0.046325836,1137.033569097519,1,0.00896191,940.3611316133478,4.1263742,-0.0032044649124145508,661.82776,398,0.0,818376,0.046325836
940.775,0.06771907,1141.3945631980896,1,0.009969905,939.9286973892783,4.109399,0.0026353001594543457,661.628,399,0.0,821376,0.06771907
940.775,0.0670919,1145.7978575229645,1,0.010182232,939.8354085357489,4.1089163,-0.0007898807525634766,661.27795,400,0.0,824376,0.0670919
940.775,0.052006766,1150.1345567703247,1,0.009257806,940.5728704928417,4.1081862,-0.007642865180969238,661.52234,401,0.0,827376,0.052006766
940.775,0.045225784,1154.4677052497864,1,0.010283524,939.7759506859242,4.095396,-0.0002900362014770508,660.9833,402,0.0,830376,0.045225784
940.775,0.05730415,1158.8029072284698,1,0.007883962,939.2841235859025,4.090399,-0.06206107139587402,661.0844,403,0.0,833376,0.05730415
959.775,0.046537407,1163.1282150745392,1,0.008404313,959.0932467304847,4.076139,-0.003955841064453125,674.1108,404,0.0,836376,0.046537407
959.775,0.052574895,1167.4950671195984,1,0.009603628,959.2481072552262,4.051147,-0.026966333389282227,674.5565,405,0.0,839376,0.052574895
959.775,0.048290182,1171.9176762104034,1,0.008378841,959.0861207311466,4.058783,0.006620824337005615,674.7101,406,0.0,842376,0.048290182
959.775,0.040162552,1176.2524724006653,1,0.008537701,958.3385796221504,4.0660787,-0.006515383720397949,674.6972,407,0.0,845376,0.040162552
959.775,0.052428395,1180.6494534015656,1,0.007792959,959.2045011507322,4.0562363,-0.0014088153839111328,674.7922,408,0.0,848376,0.052428395
959.775,0.037201762,1185.0145268440247,1,0.008394271,959.2251626303168,4.0645137,-2.5033950805664062e-05,674.5804,409,0.0,851376,0.037201762
959.775,0.04112197,1189.3869400024414,1,0.0087795025,959.4170991306364,4.054741,-0.03808248043060303,674.55365,410,0.0,854376,0.04112197
959.775,0.042537905,1193.7314593791962,1,0.009383678,959.593249805114,4.0632606,-0.000263214111328125,674.70105,411,0.0,857376,0.042537905
947.0,0.058330428,1198.1005866527557,2,0.008637718,946.647015543221,4.0819464,0.2122604250907898,665.5846,413,0.0,861843,0.058330428
947.0,0.04262892,1202.4714968204498,1,0.009871849,946.6080893053031,4.0929017,-0.018492460250854492,665.5912,414,0.0,864843,0.04262892
947.0,0.05969417,1206.9023761749268,1,0.008696664,946.4525992227394,4.0785294,-0.0008541345596313477,665.5655,415,0.0,867843,0.05969417
947.0,0.05784654,1211.3036930561066,1,0.00921504,946.0522800680322,4.078524,-0.1822141408920288,665.49475,416,0.0,870843,0.05784654
947.0,0.071148485,1215.6662075519562,1,0.0080497,945.7277580803933,4.0723205,0.2691912055015564,665.74963,417,0.0,873843,0.071148485
947.0,0.050246164,1220.064558506012,1,0.008781161,945.944117564509,4.071905,-0.007981538772583008,665.5935,418,0.0,876843,0.050246164
947.0,0.05043069,1224.401180267334,1,0.009286521,945.6597369912236,4.0636654,0.007445693016052246,666.0881,419,0.0,879843,0.05043069
947.0,0.057006456,1228.714784860611,1,0.009978396,946.3096506318554,4.056154,0.012902319431304932,665.23236,420,0.0,882843,0.057006456
947.0,0.043868605,1233.0883564949036,1,0.009917345,945.7883485283652,4.0397577,-0.04051792621612549,665.2855,421,0.0,885843,0.043868605
947.0,0.06383109,1237.4928064346313,1,0.0076119904,945.8542141291055,4.0326905,0.08318322896957397,665.3414,422,0.0,888843,0.06383109
947.0,0.054339886,1241.878403186798,1,0.009964043,947.1312330232025,4.015839,-0.000687718391418457,665.0394,423,0.0,891843,0.054339886
947.0,0.05076081,1246.201214313507,1,0.008955196,947.0935507348756,4.025542,-0.004610300064086914,664.9066,424,0.0,894843,0.05076081
947.0,0.048476577,1250.6275815963745,1,0.0094193835,947.9159774659558,4.01648,-0.01124429702758789,664.9144,425,0.0,897843,0.048476577
944.825,0.061319694,1255.0347561836243,1,0.007359583,944.8767165074803,4.0339046,0.906537689268589,664.1309,426,0.0,900582,0.061319694
944.825,0.045669537,1259.3744442462921,1,0.008508999,945.6142610965317,4.0531235,-0.0852426290512085,663.89246,427,0.0,903582,0.045669537
965.325,0.049042452,1263.7310390472412,1,0.009036114,968.368233975911,4.0631485,0.13398343324661255,678.21985,428,0.0,906582,0.049042452
985.05,0.052045375,1268.1174399852753,1,0.010229757,989.0758186373962,4.0630164,-0.005801081657409668,692.3933,429,0.0,909582,0.052045375
985.05,0.052724667,1272.4528849124908,1,0.008214437,989.1314574539986,4.073235,0.00012493133544921875,692.0596,430,0.0,912582,0.052724667
985.05,0.05871684,1276.7540080547333,1,0.008961601,989.0350745988256,4.049141,0.011938214302062988,691.93774,431,0.0,915582,0.05871684
985.05,0.044977274,1281.148356437683,1,0.008412419,988.9097867635262,4.0409303,-0.0006608963012695312,692.04675,432,0.0,918582,0.044977274
985.05,0.042718116,1285.5419294834137,1,0.008142724,989.1548889979133,4.039833,-0.0023473501205444336,692.07745,433,0.0,921582,0.042718116
963.7,0.058164187,1289.9069139957428,2,0.009097418,967.7060007227665,4.046265,0.22367918491363525,677.5303,435,0.0,925020,0.058164187
963.7,0.06946729,1294.485431432724,1,0.007541509,967.4657258262654,4.045653,-0.140039324760437,677.5802,436,0.0,928020,0.06946729
963.7,0.050613306,1298.8027346134186,1,0.007948469,967.5504290553505,4.045258,-0.0072509050369262695,677.61005,437,0.0,931020,0.050613306
963.7,0.04414445,1303.146476507187,1,0.008305967,967.561249334957,4.0666833,-0.006047606468200684,677.7409,438,0.0,934020,0.04414445
963.7,0.054231435,1307.513043642044,1,0.008482707,967.8627557631277,4.0710163,-0.0006476640701293945,677.70996,439,0.0,937020,0.054231435
963.7,0.0422823,1311.8728034496307,1,0.008312603,968.2619558218175,4.081236,0.00044858455657958984,677.7428,440,0.0,940020,0.0422823
963.7,0.054964114,1316.1944811344147,1,0.007416378,967.6705629595648,4.0685797,-0.0025445222854614258,677.4208,441,0.0,943020,0.054964114
945.875,0.0541317,1320.5558235645294,2,0.007210236,950.1020719504522,4.074339,0.016604244709014893,664.60657,443,0.0,946881,0.0541317
945.875,0.06130472,1324.8730871677399,1,0.008955967,950.02080153876,4.057829,-0.05312669277191162,665.2723,444,0.0,949881,0.06130472
945.875,0.05089021,1329.1443319320679,1,0.009843757,950.1902953842397,4.058464,0.0019037723541259766,664.72675,445,0.0,952881,0.05089021
945.875,0.043591928,1333.5595252513885,1,0.010883417,950.0592250741247,4.05175,-0.0019540786743164062,664.472,446,0.0,955881,0.043591928
945.875,0.045315973,1337.9318153858185,1,0.009044075,951.1101063693264,4.0452876,-0.002646803855895996,664.58484,447,0.0,958881,0.045315973
945.875,0.044850312,1342.1603920459747,1,0.008607284,951.3287713816189,4.0539474,0.0009322762489318848,664.7038,448,0.0,961881,0.044850312
945.875,0.051812988,1346.4946627616882,1,0.008148171,951.2003196993634,4.0494103,-0.0018290281295776367,664.5742,449,0.0,964881,0.051812988
945.875,0.0431164,1350.7573561668396,1,0.009038322,951.3114281067213,4.0620346,-0.0038280487060546875,664.5448,450,0.0,967881,0.0431164
945.875,0.046087034,1355.023133277893,1,0.0098246,950.6403607794375,4.064752,0.000891268253326416,664.60095,451,0.0,970881,0.046087034
945.875,0.04358834,1359.2597224712372,1,0.009199822,950.2235475149143,4.0675955,-0.0014472007751464844,664.68274,452,0.0,973881,0.04358834
958.65,0.05566772,1363.588777065277,1,0.009195472,963.4931910324347,4.0649433,-0.0005068778991699219,674.0043,453,0.0,976881,0.05566772
958.65,0.05678221,1367.9032464027405,1,0.009131452,964.0600177510344,4.085411,-0.0011097192764282227,674.2019,454,0.0,979881,0.05678221
958.65,0.063530065,1372.2019970417023,1,0.01129576,963.9589991066111,4.079832,-0.0008604526519775391,674.3467,455,0.0,982881,0.063530065
958.65,0.058099177,1376.395972251892,1,0.00897534,964.2992535714509,4.081566,-0.001441359519958496,674.91925,456,0.0,985881,0.058099177
958.65,0.045675125,1380.6686627864838,1,0.008568324,964.7222345599855,4.08738,0.0015257000923156738,674.8085,457,0.0,988881,0.045675125
958.65,0.051429056,1384.9167420864105,1,0.00894401,964.6731914605978,4.09223,-0.03063178062438965,674.99005,458,0.0,991881,0.051429056
958.65,0.040526655,1388.7758059501648,1,0.0077035604,964.4480511722046,4.0817947,-2.1696090698242188e-05,674.14044,459,0.0,994881,0.040526655
958.65,0.044461384,1394.6940529346466,1,0.008788666,964.8952873181066,4.0665507,-4.279613494873047e-05,674.04376,460,0.0,997881,0.044461384
958.65,0.055755183,1400.099148273468,1,0.009110526,965.1427060397627,4.0702753,-0.14905011653900146,673.7926,461,0.0,1000881,0.055755183
