TimeElapsed,optimgain,TimestepsSoFar,surrgain,ev_tdlam_before,EpLenMean,EpRewMean,EpTrueRewMean,EpThisIter,entropy,EpisodesSoFar,meankl,entloss
687.2969393730164,0.08778276,451971,0.08778276,0.779238685965538,651.675,656.26874,2162.603949417467,2,6.9098516,461,0.009154204,0.0
691.737343788147,0.09230134,454971,0.09230134,0.13281071186065674,669.775,672.50165,2229.676433544575,1,6.9135084,462,0.009580331,0.0
696.1381990909576,0.092443556,457173,0.092443556,0.9272174686193466,678.775,682.57837,2265.2743505386743,1,6.9097466,463,0.008805685,0.0
700.5587313175201,0.13894409,460074,0.13894409,0.7623810172080994,697.2,702.4136,2344.3196346173077,1,6.91789,464,0.008345494,0.0
705.0294070243835,0.10824274,462435,0.10824274,0.8581303954124451,693.875,696.7981,2312.0319909361615,2,6.8996725,466,0.008583279,0.0
709.4925518035889,0.092136316,464958,0.092136316,0.9285393953323364,704.6,709.0449,2359.1282073397574,1,6.896074,467,0.008886421,0.0
713.9461641311646,0.09291114,467958,0.09291114,-0.06296205520629883,713.725,716.9048,2393.380451372575,1,6.8640003,468,0.009612421,0.0
718.3549082279205,0.09296339,471468,0.09296339,0.8833625763654709,703.2,705.4715,2350.6307529112496,3,6.874333,471,0.008213875,0.0
722.7829642295837,0.081944555,474468,0.081944555,0.558624267578125,722.775,723.6161,2417.6827665214832,1,6.8731647,472,0.0084518045,0.0
727.1373801231384,0.12118378,476598,0.12118378,0.7895492166280746,726.275,726.7379,2426.0616689935823,1,6.862613,473,0.010176105,0.0
731.5660154819489,0.0820984,479598,0.0820984,0.11036479473114014,735.925,737.0659,2478.065140983047,1,6.8154893,474,0.008156449,0.0
735.9214916229248,0.07695025,482598,0.07695025,0.1978360414505005,743.775,743.68604,2514.2479714607334,1,6.777038,475,0.009848958,0.0
740.2716546058655,0.09346411,486357,0.09346411,0.961149949580431,729.95,730.22687,2473.112023515226,2,6.765611,477,0.009287817,0.0
744.6726319789886,0.085790716,489369,0.085790716,0.8631465584039688,707.875,703.01056,2345.763421555657,2,6.8120737,479,0.008919242,0.0
749.0561928749084,0.092744455,491550,0.092744455,0.8862008601427078,707.25,700.5651,2332.5230496590175,1,6.808945,480,0.008378204,0.0
753.4492778778076,0.07997957,496089,0.07997957,0.6335233747959137,709.075,702.23615,2345.344751563503,2,6.7705865,482,0.010378214,0.0
757.8997066020966,0.10364701,498480,0.10364701,0.9055897444486618,724.425,716.85925,2401.3917181271754,1,6.770389,483,0.00936947,0.0
762.3323097229004,0.090444215,501480,0.090444215,0.4054796099662781,724.425,716.3775,2396.1081388628213,1,6.7586637,484,0.009444388,0.0
766.7375981807709,0.06502022,504480,0.06502022,-0.06979799270629883,724.425,714.683,2395.019596788198,1,6.7568316,485,0.0093122795,0.0
771.0749223232269,0.07170731,507480,0.07170731,0.0927121639251709,730.6,719.6482,2421.882190944948,1,6.8115244,486,0.008643433,0.0
775.5233955383301,0.10279276,509865,0.10279276,0.9143242835998535,741.425,731.3243,2470.732505690653,1,6.7923417,487,0.00886031,0.0
779.917563199997,0.09115265,512877,0.09115265,0.8465247005224228,723.1,711.12854,2380.6777691348902,2,6.796634,489,0.00906143,0.0
