EpThisIter,EpLenMean,TimeElapsed,EpisodesSoFar,surrgain,meankl,EpRewMean,EpTrueRewMean,TimestepsSoFar,entropy,ev_tdlam_before,entloss,optimgain
10,102.95,2077.7938144207,3652,0.14683992,0.004070682,58.63761,512.2836364872076,296784,23.376448,0.8864187747240067,0.0,0.14683992
9,103.55,2084.8888108730316,3661,0.14997533,0.0038968362,59.197,516.0221261305202,297760,23.376875,0.867805004119873,0.0,0.14997533
10,103.875,2091.8183012008667,3671,0.17553927,0.004475104,59.023254,518.3029601224209,298774,23.375814,0.8735746741294861,0.0,0.17553927
10,104.25,2098.826724767685,3681,0.15525573,0.0038802642,57.850227,522.5671454247571,299834,23.376154,0.8278895765542984,0.0,0.15525573
10,104.725,2105.854560613632,3691,0.18316999,0.004566271,57.79912,533.3937689303158,300862,23.376791,0.8587466776371002,0.0,0.18316999
9,106.275,2112.891007423401,3700,0.16239432,0.0042156046,60.283653,541.7442052785913,301886,23.378496,0.7672865986824036,0.0,0.16239432
11,103.25,2119.8826518058777,3711,0.13529286,0.0040350314,60.166237,524.9373887613849,302904,23.381168,0.8752254247665405,0.0,0.13529286
12,98.95,2126.9146978855133,3723,0.1502175,0.0039320486,58.86782,502.15064105585526,303991,23.385027,0.8580866456031799,0.0,0.1502175
9,99.25,2133.992368221283,3732,0.13195252,0.0037675472,57.931835,497.0573174283322,304968,23.384115,0.7786899358034134,0.0,0.13195252
12,94.025,2141.1037759780884,3744,0.15316822,0.0038895647,54.502472,462.0887824124772,306035,23.384256,0.8314610868692398,0.0,0.15316822
9,96.825,2148.513425588608,3753,0.31423706,0.014941362,54.10833,470.2520695343095,306978,23.387453,0.8476185500621796,0.0,0.31423706
10,100.45,2155.6775364875793,3763,0.14310306,0.004089218,56.162804,491.92319675042853,308009,23.38672,0.812696099281311,0.0,0.14310306
11,98.125,2162.8062782287598,3774,0.14802149,0.004270727,56.049934,485.4900498459043,309075,23.389225,0.8415959924459457,0.0,0.14802149
12,96.325,2170.0148277282715,3786,0.15046701,0.004170282,53.81065,483.1794060545344,310101,23.38745,0.8544439077377319,0.0,0.15046701
10,97.825,2177.2012333869934,3796,0.1567719,0.004234123,55.4859,495.4841282251615,311119,23.386393,0.8234712183475494,0.0,0.1567719
10,95.75,2184.385576248169,3806,0.14150092,0.003833393,54.627026,481.8426035785416,312094,23.387125,0.8015175461769104,0.0,0.14150092
11,94.225,2191.4576621055603,3817,0.14480343,0.0043391464,54.15221,472.6129955941195,313135,23.386225,0.8358317762613297,0.0,0.14480343
11,97.975,2198.591030359268,3828,0.141868,0.004032698,58.84063,489.616656260062,314176,23.384787,0.8377458155155182,0.0,0.141868
11,97.375,2205.7496066093445,3839,0.14593264,0.0040321755,59.225544,483.3198742791029,315285,23.382002,0.8874243274331093,0.0,0.14593264
11,94.475,2212.875800848007,3850,0.14556502,0.0040016165,57.000805,475.15170935525896,316277,23.381346,0.8372607529163361,0.0,0.14556502
12,94.325,2220.0560755729675,3862,0.14930841,0.0043750256,57.664307,476.25644296341727,317366,23.382242,0.8535103499889374,0.0,0.14930841
10,94.825,2227.181967020035,3872,0.15612209,0.0040339977,59.30404,482.8149330615257,318351,23.380354,0.848702147603035,0.0,0.15612209
11,94.65,2234.3329422473907,3883,0.14470674,0.003919849,58.614502,477.8322052781085,319427,23.377193,0.7990966290235519,0.0,0.14470674
10,95.8,2241.7286293506622,3893,0.1489478,0.003974915,59.479088,480.17582356467256,320382,23.376713,0.875662624835968,0.0,0.1489478
9,99.725,2248.9697880744934,3902,0.14534077,0.004017338,63.01819,500.13160153856825,321355,23.378595,0.8710489720106125,0.0,0.14534077
11,97.45,2256.3263449668884,3913,0.15517691,0.004180569,62.078186,490.26787203178156,322376,23.378645,0.871383011341095,0.0,0.15517691
11,96.4,2263.4506771564484,3924,0.15927176,0.0045901597,63.480305,487.1098238797387,323379,23.381166,0.8377786129713058,0.0,0.15927176
11,97.375,2270.585170030594,3935,0.14368132,0.004330394,60.668438,488.34337241841604,324486,23.381025,0.8848274648189545,0.0,0.14368132
13,93.725,2277.7050125598907,3948,0.1394816,0.004213075,58.829517,470.034473442481,325611,23.380863,0.897485263645649,0.0,0.1394816
10,93.175,2284.8406274318695,3958,0.15378502,0.0037698601,59.339275,460.9389198727152,326621,23.38239,0.8605244904756546,0.0,0.15378502
11,93.6,2292.050066947937,3969,0.15548506,0.0038499006,61.920635,462.2679576936351,327705,23.391829,0.8231650590896606,0.0,0.15548506
11,95.175,2299.264237642288,3980,0.15459093,0.004552054,64.151,475.4525901440237,328717,23.390863,0.8169949948787689,0.0,0.15459093
10,98.475,2306.5009684562683,3990,0.15121259,0.0040431516,68.756454,497.3585677944461,329732,23.389647,0.8751150295138359,0.0,0.15121259
9,101.825,2313.6870214939117,3999,0.14947343,0.004174687,68.53523,516.0983382486559,330791,23.38991,0.8484819978475571,0.0,0.14947343
12,99.925,2320.9422891139984,4011,0.28517553,0.014720415,69.14215,504.9648859212481,331894,23.392153,0.8799822926521301,0.0,0.28517553
12,96.775,2328.190082550049,4023,0.15221661,0.0044131624,71.092735,480.49848365992483,332917,23.390947,0.8656175136566162,0.0,0.15221661
10,94.5,2335.0851154327393,4033,0.14538378,0.004290497,69.92438,464.2903831743641,333893,23.390379,0.8717160820960999,0.0,0.14538378
10,93.225,2341.857663631439,4043,0.17048505,0.004184286,70.889206,456.44926960977375,334913,23.392557,0.8681592494249344,0.0,0.17048505
10,98.525,2348.6243641376495,4053,0.1772518,0.0050093895,73.059204,485.62502632676876,335988,23.392412,0.8719483613967896,0.0,0.1772518
11,101.15,2355.416656970978,4064,0.15452284,0.0042419173,75.03585,497.6789931972329,337082,23.392572,0.8598087131977081,0.0,0.15452284
11,101.95,2362.2187378406525,4075,0.15741259,0.0039986763,74.26909,497.43074091076903,338173,23.390608,0.9212572500109673,0.0,0.15741259
11,99.175,2369.07129406929,4086,0.32664597,0.014933664,71.385185,483.9481309511887,339241,23.396221,0.8779913410544395,0.0,0.32664597
10,98.55,2375.844907283783,4096,0.143378,0.004260258,70.67853,479.9037867547586,340273,23.393045,0.8407814800739288,0.0,0.143378
9,101.4,2382.5997154712677,4105,0.18005884,0.0043340484,68.3427,495.87935897643877,341253,23.394548,0.8564784824848175,0.0,0.18005884
11,100.15,2389.3407924175262,4116,0.16252144,0.004205054,70.138145,491.76322247930386,342266,23.394125,0.8494366854429245,0.0,0.16252144
11,96.8,2396.0310294628143,4127,0.15183228,0.004508253,66.6152,474.9847665029104,343230,23.393866,0.8771873116493225,0.0,0.15183228
11,93.15,2402.783329486847,4138,0.15219955,0.004196575,64.64982,459.8100591363128,344280,23.393736,0.8936936110258102,0.0,0.15219955
11,93.825,2409.945882320404,4149,0.15883061,0.0045458255,66.646774,464.49113260592003,345414,23.39411,0.8864283338189125,0.0,0.15883061
11,95.8,2417.2499260902405,4160,0.15202633,0.0043973187,66.860214,478.32366688422405,346485,23.391596,0.8324391543865204,0.0,0.15202633
10,99.3,2424.717660188675,4170,0.14337412,0.0040041115,68.88847,491.158701793902,347478,23.393559,0.9184670001268387,0.0,0.14337412
9,100.775,2432.2648673057556,4179,0.15422139,0.0038622168,69.09517,494.8676014925935,348465,23.397478,0.8708812296390533,0.0,0.15422139
11,98.25,2439.650041818619,4190,0.16070014,0.0043615093,64.46124,485.2476897740959,349518,23.397528,0.8656552284955978,0.0,0.16070014
9,103.725,2447.126718044281,4199,0.1671348,0.0044930307,67.43305,512.9293027239494,350538,23.394938,0.8050243407487869,0.0,0.1671348
10,103.725,2454.613234758377,4209,0.14520732,0.0038728716,66.103775,513.1378457724396,351557,23.394693,0.8551829010248184,0.0,0.14520732
10,102.075,2462.1102950572968,4219,0.14534101,0.003934175,62.53385,507.458172649453,352548,23.394842,0.8499958664178848,0.0,0.14534101
12,99.55,2469.5269496440887,4231,0.16794218,0.0047944477,61.61963,491.9103029728638,353567,23.399248,0.883228525519371,0.0,0.16794218
9,96.85,2476.4075503349304,4240,0.17806856,0.004235116,58.925697,478.14346595469016,354529,23.399664,0.8833627849817276,0.0,0.17806856
8,101.625,2483.2907571792603,4248,0.15805563,0.004072345,60.665382,501.46314222881574,355508,23.399736,0.8721092492341995,0.0,0.15805563
11,102.375,2490.167499065399,4259,0.15507273,0.0041948883,62.17217,505.64335776828045,356643,23.407488,0.8686754405498505,0.0,0.15507273
10,106.175,2497.0507185459137,4269,0.14483759,0.004204926,63.772682,523.2061617321342,357669,23.409895,0.8647785782814026,0.0,0.14483759
9,111.575,2503.897827386856,4278,0.15591437,0.00419581,67.01265,550.9609323388802,358715,23.412664,0.8440871238708496,0.0,0.15591437
11,100.6,2510.783256292343,4289,0.14382835,0.0040652016,61.531517,496.8904354225244,359668,23.399397,0.8748684227466583,0.0,0.14382835
10,101.225,2517.5808033943176,4299,0.1424252,0.003787263,60.186535,499.21418675024563,360692,23.396994,0.8663397133350372,0.0,0.1424252
11,98.55,2524.3404943943024,4310,0.15372238,0.004378194,59.98014,491.06762046165215,361737,23.397154,0.8533907979726791,0.0,0.15372238
9,97.45,2531.060248374939,4319,0.1481667,0.003804281,58.73394,485.3303455211755,362687,23.395185,0.847913846373558,0.0,0.1481667
8,104.125,2538.03755569458,4327,0.1491648,0.0041095414,62.963337,519.7696009503672,363639,23.393332,0.8807382807135582,0.0,0.1491648
10,105.525,2544.834007024765,4337,0.15926674,0.0042299763,64.68028,530.2644841481739,364703,23.38997,0.8659911900758743,0.0,0.15926674
10,106.7,2551.597233772278,4347,0.178776,0.005147253,64.85425,533.3333230796275,365747,23.389711,0.8025430738925934,0.0,0.178776
9,109.95,2558.355132818222,4356,0.15155905,0.0047930963,68.108826,557.8189882940527,366792,23.390314,0.8500155955553055,0.0,0.15155905
9,109.275,2565.186558008194,4365,0.1478312,0.0038492065,66.58862,548.6707626619834,367771,23.389643,0.8127052932977676,0.0,0.1478312
10,107.525,2572.026419401169,4375,0.16126215,0.0041492726,65.388626,542.3710408267799,368824,23.390448,0.8214244097471237,0.0,0.16126215
10,107.175,2579.0379111766815,4385,0.15246192,0.0043665916,64.82582,540.5650178822394,369805,23.384272,0.8852630853652954,0.0,0.15246192
9,109.5,2586.202579498291,4394,0.148027,0.004106477,65.78605,552.7205671893059,370890,23.386555,0.8270785212516785,0.0,0.148027
10,106.7,2593.2612960338593,4404,0.17094767,0.0041130623,66.84398,546.0088378632611,371929,23.387386,0.8474996238946915,0.0,0.17094767
11,103.525,2600.292296409607,4415,0.14339298,0.004066648,65.892654,529.2576673378622,372965,23.385496,0.8734995871782303,0.0,0.14339298
10,105.225,2607.3503906726837,4425,0.14440131,0.003985293,67.82451,541.2483342571411,374014,23.380861,0.8637742251157761,0.0,0.14440131
11,95.85,2614.5489225387573,4436,0.13639516,0.003780784,60.464832,488.048530411763,375021,23.379805,0.8580583930015564,0.0,0.13639516
10,99.025,2621.710027694702,4446,0.14587158,0.0041031353,61.671337,499.9796332369074,376055,23.379902,0.8893669471144676,0.0,0.14587158
10,100.425,2628.81320476532,4456,0.1485654,0.0039061164,61.98876,500.44522828495354,377100,23.38177,0.8884701132774353,0.0,0.1485654
11,99.65,2635.9176239967346,4467,0.16393664,0.004636185,63.30078,495.1861450400782,378132,23.381815,0.8667407780885696,0.0,0.16393664
11,98.25,2642.9036180973053,4478,0.15819573,0.004189094,63.019127,493.5512640554428,379172,23.382832,0.8633017987012863,0.0,0.15819573
9,102.45,2649.960393190384,4487,0.20684074,0.0048992233,66.500046,517.2884577425024,380242,23.382402,0.8285053372383118,0.0,0.20684074
9,104.675,2657.050621986389,4496,0.15027274,0.003940494,67.97471,524.0385011563267,381287,23.38289,0.911245696246624,0.0,0.15027274
9,111.225,2664.1462745666504,4505,0.145901,0.0041011386,72.04573,562.1347844924381,382338,23.378656,0.9055515602231026,0.0,0.145901
9,113.375,2671.2223460674286,4514,0.15513404,0.004352819,72.38898,570.2698979342136,383358,23.381414,0.8526693284511566,0.0,0.15513404
10,111.5,2678.2512238025665,4524,0.1494506,0.0042671133,69.90345,556.8602683703302,384394,23.383795,0.913423553109169,0.0,0.1494506
9,114.775,2685.3214406967163,4533,0.15601967,0.0042929854,72.27079,579.8898244309296,385484,23.38312,0.870864138007164,0.0,0.15601967
11,108.825,2692.3758783340454,4544,0.15992686,0.0044068983,69.933395,555.3288360899371,386567,23.378668,0.8030404299497604,0.0,0.15992686
10,104.85,2699.4492647647858,4554,0.13983053,0.0044209966,67.255554,535.8369030260191,387552,23.375998,0.8726508170366287,0.0,0.13983053
9,106.475,2706.49502325058,4563,0.14994861,0.0042295987,70.471924,543.7959355128189,388539,23.37604,0.869513601064682,0.0,0.14994861
10,100.775,2713.5974428653717,4573,0.14442,0.004068441,67.00503,510.85276257067943,389515,23.376547,0.8611395210027695,0.0,0.14442
11,99.425,2720.613318681717,4584,0.15772873,0.0042705303,65.871506,501.3431187435892,390544,23.37966,0.8917640447616577,0.0,0.15772873
10,99.65,2727.6727170944214,4594,0.14710648,0.004057455,71.01808,499.0588514548901,391538,23.374823,0.9059833958745003,0.0,0.14710648
10,97.525,2734.7985496520996,4604,0.15381269,0.0040818937,70.758156,489.9083464151694,392531,23.377277,0.8883483707904816,0.0,0.15381269
11,94.375,2741.85999751091,4615,0.15353945,0.004296493,68.63698,473.5817792253483,393489,23.37702,0.9039306864142418,0.0,0.15353945
11,96.175,2748.8779084682465,4626,0.15858741,0.0041793287,72.70601,488.9489785753673,394614,23.376703,0.8492691516876221,0.0,0.15858741
10,97.675,2755.9970376491547,4636,0.3046857,0.014952646,71.63195,493.63094634835727,395608,23.379377,0.890585757791996,0.0,0.3046857
10,97.625,2763.1802039146423,4646,0.16636603,0.0042679757,72.58424,493.36962232403386,396605,23.377768,0.8757843524217606,0.0,0.16636603
9,103.675,2770.2904500961304,4655,0.17162797,0.0043872315,78.591324,525.0954517496937,397636,23.377619,0.8393983989953995,0.0,0.17162797
11,101.7,2777.437434196472,4666,0.15491587,0.0047164597,72.428215,508.228949455755,398682,23.379412,0.8897891268134117,0.0,0.15491587
10,102.35,2784.485212802887,4676,0.16232051,0.004657245,71.321075,514.3543808423962,399702,23.37736,0.8675787150859833,0.0,0.16232051
9,103.725,2791.6802880764008,4685,0.14286031,0.00411088,71.94368,517.1547237617037,400672,23.380388,0.8917454406619072,0.0,0.14286031
10,101.675,2798.83412361145,4695,0.15434805,0.004226274,70.5237,506.0767146432546,401703,23.379656,0.9046188071370125,0.0,0.15434805
10,103.05,2805.9548738002777,4705,0.15696156,0.0047111874,73.4884,518.3786616506593,402715,23.3786,0.8894412815570831,0.0,0.15696156
10,101.65,2813.0569438934326,4715,0.15066776,0.004172936,72.51818,506.52480740631626,403689,23.37884,0.891345351934433,0.0,0.15066776
8,107.1,2820.202066421509,4723,0.15785763,0.0043730754,79.1037,543.5219776951194,404726,23.37995,0.857578307390213,0.0,0.15785763
8,109.325,2827.30956697464,4731,0.17274888,0.0041441256,79.7501,553.359335987467,405720,23.381918,0.8508369624614716,0.0,0.17274888
9,112.775,2834.461356163025,4740,0.1559169,0.004289263,80.31847,572.6135041021986,406736,23.37982,0.8723915368318558,0.0,0.1559169
11,114.875,2841.5032756328583,4751,0.13462988,0.0038193187,80.90414,578.1233869264166,407848,23.376791,0.884900763630867,0.0,0.13462988
10,107.4,2848.6790885925293,4761,0.1449996,0.0040283664,73.96633,538.2460697536708,408812,23.377031,0.873920127749443,0.0,0.1449996
9,108.1,2856.2023243904114,4770,0.15483534,0.0046390574,72.470245,537.9199362071882,409866,23.377619,0.9080705866217613,0.0,0.15483534
10,103.4,2863.441764831543,4780,0.17082314,0.004097185,69.6167,513.3592548340159,410872,23.378168,0.8981720432639122,0.0,0.17082314
9,104.9,2870.645285844803,4789,0.15494512,0.004526029,69.86296,525.4097206380482,411828,23.37673,0.8941332399845123,0.0,0.15494512
11,105.975,2877.7816801071167,4800,0.15410997,0.004140756,69.12375,529.375136281917,412955,23.376707,0.9185468405485153,0.0,0.15410997
11,102.875,2885.0313065052032,4811,0.15992783,0.004534847,67.67179,518.8453569541225,414048,23.375166,0.8982931897044182,0.0,0.15992783
11,100.725,2892.2062356472015,4822,0.15213868,0.00450995,65.89816,510.3858566220482,415124,23.373844,0.9073835611343384,0.0,0.15213868
12,97.05,2899.3703038692474,4834,0.17976475,0.004429913,62.592155,494.15687038048065,416239,23.373358,0.8711649477481842,0.0,0.17976475
9,99.025,2906.6036319732666,4843,0.16270249,0.004381079,64.34918,506.3786345325805,417183,23.372866,0.8583426028490067,0.0,0.16270249
11,96.825,2913.7698464393616,4854,0.15130591,0.00444916,60.579597,491.91734381394417,418217,23.371744,0.8815975412726402,0.0,0.15130591
10,99.7,2920.9764909744263,4864,0.16651912,0.0047242986,64.18495,510.7480449846944,419290,23.37005,0.864831417798996,0.0,0.16651912
10,102.425,2928.1727051734924,4874,0.16498332,0.004752309,64.79264,526.2852636612373,420336,23.370443,0.8772497475147247,0.0,0.16498332
8,105.425,2935.3136291503906,4882,0.15858302,0.0043574427,65.47945,540.4814617454637,421327,23.37182,0.8762574717402458,0.0,0.15858302
9,107.875,2942.4513306617737,4891,0.17244682,0.0043356568,67.31515,555.7617158258663,422304,23.37354,0.8258089274168015,0.0,0.17244682
9,113.45,2949.519467115402,4900,0.1570467,0.004434127,71.11395,581.7913288520934,423359,23.3728,0.8928970322012901,0.0,0.1570467
11,110.925,2956.701687335968,4911,0.15228981,0.0040396266,67.733986,561.9657713356473,424443,23.373842,0.8530650585889816,0.0,0.15228981
10,106.5,2963.979820251465,4921,0.17082226,0.0045461482,65.892105,540.1069806353119,425491,23.37337,0.8796016052365303,0.0,0.17082226
10,103.55,2971.1965656280518,4931,0.14960577,0.004305505,62.735435,527.4339289085576,426446,23.375242,0.8713118880987167,0.0,0.14960577
10,100.6,2978.3335824012756,4941,0.15579367,0.0040789004,58.819508,509.9762722790621,427516,23.374334,0.8467737585306168,0.0,0.15579367
10,104.175,2985.5803711414337,4951,0.18563817,0.0047095506,61.702354,530.6555322137891,428610,23.373129,0.8561287969350815,0.0,0.18563817
9,106.75,2992.7653427124023,4960,0.16272296,0.0044589173,63.266277,546.2732445659109,429666,23.377377,0.8700338304042816,0.0,0.16272296
8,111.575,2999.983109474182,4968,0.1469244,0.0043098507,64.98039,565.0506270396138,430635,23.375566,0.8598492592573166,0.0,0.1469244
9,114.2,3007.228199005127,4977,0.1670838,0.0042691273,66.38933,578.0151722907202,431681,23.373041,0.8112600296735764,0.0,0.1670838
8,118.15,3014.45001411438,4985,0.13906172,0.004034934,69.225334,597.6590721658226,432645,23.374434,0.8471029698848724,0.0,0.13906172
10,116.7,3021.6919615268707,4995,0.15071554,0.0042529292,66.39892,590.6999471974547,433698,23.375711,0.8960756286978722,0.0,0.15071554
9,115.625,3028.9678337574005,5004,0.1677343,0.0044257557,66.404495,586.4134967119893,434747,23.367514,0.864506721496582,0.0,0.1677343
10,107.65,3036.1499235630035,5014,0.15808132,0.004595423,64.668045,545.8502004745258,435746,23.366129,0.8267545402050018,0.0,0.15808132
10,108.825,3043.70365357399,5024,0.17156327,0.0042844783,66.74624,554.4412559060045,436907,23.364664,0.8663741499185562,0.0,0.17156327
11,105.525,3050.862334728241,5035,0.14933404,0.0041962843,65.53367,528.0071522957049,437919,23.364809,0.8487611711025238,0.0,0.14933404
10,102.5,3058.142760038376,5045,0.15132816,0.004306197,63.039673,511.5281864409711,438949,23.361307,0.8773491680622101,0.0,0.15132816
10,101.55,3065.396240711212,5055,0.16449264,0.0045391037,61.053345,509.7267872431292,439976,23.361654,0.8521135896444321,0.0,0.16449264
9,102.425,3072.648722887039,5064,0.17138034,0.004491482,63.072975,509.17967585582437,441004,23.359394,0.7737852185964584,0.0,0.17138034
11,104.225,3079.79306268692,5075,0.1631388,0.0044923807,65.11332,519.5242894639692,442088,23.364504,0.8462511748075485,0.0,0.1631388
10,104.0,3086.8995242118835,5085,0.1599729,0.0043804967,66.54928,522.9612676470613,443109,23.361814,0.8708883225917816,0.0,0.1599729
10,107.825,3094.071345090866,5095,0.16672347,0.004450702,69.12408,533.4614972652512,444289,23.363688,0.830434262752533,0.0,0.16672347
8,111.8,3101.2064185142517,5103,0.17267762,0.004440685,70.20071,550.9111204254284,445355,23.365728,0.8906476721167564,0.0,0.17267762
9,116.575,3108.3590133190155,5112,0.17217857,0.0042481925,74.610115,573.1790966555427,446464,23.366697,0.8860393166542053,0.0,0.17217857
10,119.65,3115.5146839618683,5122,0.15183888,0.0046209577,77.599686,596.9023791560833,447579,23.366926,0.8909118473529816,0.0,0.15183888
10,112.4,3122.6683762073517,5132,0.16048136,0.0043812715,74.41331,563.8153530229816,448516,23.368166,0.900925025343895,0.0,0.16048136
9,112.35,3129.8412227630615,5141,0.1723932,0.004653289,75.680916,569.1249156636864,449581,23.36491,0.8323572278022766,0.0,0.1723932
10,105.875,3136.9169883728027,5151,0.14998236,0.004328952,71.75375,535.9788878382112,450586,23.36418,0.9004216566681862,0.0,0.14998236
10,102.9,3144.1088421344757,5161,0.15872967,0.004325783,70.80788,516.8844321637067,451591,23.365057,0.900670662522316,0.0,0.15872967
10,105.475,3151.233641386032,5171,0.15675995,0.004228656,72.06761,525.5649287459216,452612,23.36603,0.8565917909145355,0.0,0.15675995
8,109.15,3158.4111964702606,5179,0.15930423,0.004133717,74.313156,543.0842949988491,453618,23.367594,0.859055757522583,0.0,0.15930423
9,108.75,3165.5567631721497,5188,0.1566078,0.004655363,74.47258,545.6289561786925,454608,23.3659,0.8809886053204536,0.0,0.1566078
11,109.95,3172.740527868271,5199,0.1665071,0.0050587878,75.09968,553.6853812153444,455805,23.365234,0.9003379046916962,0.0,0.1665071
11,109.125,3179.8866896629333,5210,0.14278758,0.004221582,74.71118,548.7420899369985,456866,23.36157,0.9107677787542343,0.0,0.14278758
9,106.3,3187.0734872817993,5219,0.15692708,0.004632539,71.22017,533.0766280425867,457870,23.369867,0.8467037975788116,0.0,0.15692708
9,106.55,3194.204574584961,5228,0.1557239,0.0042781886,70.18368,528.7212163209981,458870,23.370916,0.9178955852985382,0.0,0.1557239
9,106.825,3201.4039657115936,5237,0.17032433,0.003955378,71.24648,530.457256376542,459875,23.366522,0.8540349006652832,0.0,0.17032433
9,108.7,3208.6177175045013,5246,0.15157111,0.0043708305,71.3678,543.6363067707782,460868,23.367914,0.8734515607357025,0.0,0.15157111
9,109.925,3215.8556435108185,5255,0.15148726,0.0042171124,72.999374,553.5783369318121,461859,23.366945,0.8872414231300354,0.0,0.15148726
10,108.775,3222.979469060898,5265,0.16079836,0.004435681,74.11881,550.8342436659161,462924,23.365484,0.8731541931629181,0.0,0.16079836
9,106.8,3230.271879196167,5274,0.14842315,0.004111712,72.22361,536.4354329376253,463911,23.3655,0.893144004046917,0.0,0.14842315
9,109.825,3237.3950629234314,5283,0.1965808,0.005165318,75.23366,551.8972296222479,464893,23.3658,0.8453943580389023,0.0,0.1965808
9,110.7,3244.537035703659,5292,0.14834914,0.00433014,76.229546,555.2483873708449,465965,23.368242,0.8849975690245628,0.0,0.14834914
11,109.6,3251.695801973343,5303,0.14460202,0.003994491,76.002686,545.1688110310688,467045,23.369387,0.9140942022204399,0.0,0.14460202
10,108.775,3258.8574991226196,5313,0.15238416,0.0038141422,74.167496,537.8824765625279,468117,23.369795,0.9198255985975266,0.0,0.15238416
9,108.15,3266.0062267780304,5322,0.15619963,0.0041136234,74.24554,534.2052782318623,469108,23.368963,0.9199049398303032,0.0,0.15619963
9,108.075,3273.15762591362,5331,0.14809325,0.004091119,73.16111,533.662256794038,470180,23.368406,0.9049937054514885,0.0,0.14809325
12,105.075,3280.200742006302,5343,0.14336883,0.0042133415,70.3668,522.938600129718,471248,23.369791,0.9067745432257652,0.0,0.14336883
8,107.275,3287.333684682846,5351,0.16396755,0.004619045,73.31134,543.0540902775145,472216,23.367922,0.8741874396800995,0.0,0.16396755
9,108.275,3294.5214841365814,5360,0.15746188,0.0049070464,74.63487,547.9316293259851,473216,23.367598,0.9178095981478691,0.0,0.15746188
10,104.775,3301.667957544327,5370,0.18161479,0.004622401,72.140465,533.193328036987,474293,23.367598,0.8861621767282486,0.0,0.18161479
9,109.425,3308.7497329711914,5379,0.15572573,0.004070407,76.35516,560.5319248583844,475305,23.363346,0.859990194439888,0.0,0.15572573
9,110.45,3316.0242159366608,5388,0.14790604,0.0040284144,75.57011,560.0278795920904,476281,23.366617,0.9088122844696045,0.0,0.14790604
9,111.125,3323.163855791092,5397,0.1702448,0.0050192433,74.86051,563.7038404440548,477356,23.365717,0.8965471014380455,0.0,0.1702448
10,110.0,3330.4595432281494,5407,0.142088,0.0039361846,72.31854,555.7824153345355,478415,23.366034,0.8958596661686897,0.0,0.142088
9,114.925,3337.73774933815,5416,0.13838185,0.0039615333,72.89864,576.1600976151756,479503,23.363104,0.9076959192752838,0.0,0.13838185
10,111.725,3344.898649454117,5426,0.16456908,0.004193482,71.628006,560.8060177817085,480544,23.363531,0.8507149815559387,0.0,0.16456908
11,106.825,3352.168878555298,5437,0.1427203,0.004126735,68.4656,528.168351088829,481629,23.3659,0.9025973156094551,0.0,0.1427203
8,110.875,3359.291440010071,5445,0.1771173,0.004531889,71.85097,556.4881401074356,482600,23.368387,0.9136629328131676,0.0,0.1771173
9,108.725,3366.459909915924,5454,0.14928904,0.004263518,69.31227,542.3855440964345,483627,23.367674,0.861128568649292,0.0,0.14928904
10,106.65,3373.589653491974,5464,0.13468367,0.0041181142,68.04321,532.9365871087427,484637,23.36556,0.8840033262968063,0.0,0.13468367
9,111.55,3380.74836397171,5473,0.15642063,0.0040886584,69.5847,549.5899874312979,485705,23.361004,0.8897901773452759,0.0,0.15642063
9,110.65,3387.867598772049,5482,0.15146384,0.0040840646,68.30324,548.8232553990404,486720,23.361086,0.9116757735610008,0.0,0.15146384
10,107.525,3395.028787136078,5492,0.1733287,0.004553641,66.87561,533.081054012107,487722,23.361347,0.8903133720159531,0.0,0.1733287
8,112.225,3402.2369384765625,5500,0.15535936,0.004363646,70.02686,557.074617452076,488721,23.361591,0.9188462346792221,0.0,0.15535936
8,115.5,3409.35862159729,5508,0.14880615,0.0041836035,70.607765,577.1278639381013,489744,23.359457,0.8911173343658447,0.0,0.14880615
8,120.375,3416.494590997696,5516,0.17580321,0.004488578,71.59294,602.027150534074,490855,23.358072,0.8858692422509193,0.0,0.17580321
10,121.65,3423.620624065399,5526,0.21028699,0.00512048,72.9847,609.6117300060371,491992,23.358158,0.9067476019263268,0.0,0.21028699
8,123.0,3430.7622470855713,5534,0.16272876,0.004576576,73.06827,615.1405526224505,492892,23.358477,0.8616386204957962,0.0,0.16272876
10,117.675,3437.853967666626,5544,0.17685467,0.004674401,70.125946,591.3920518336063,494017,23.36037,0.9138515591621399,0.0,0.17685467
11,109.925,3445.0003983974457,5555,0.1502916,0.0042556985,66.55317,553.7397818993975,495086,23.361004,0.9388540424406528,0.0,0.1502916
10,107.125,3452.114170074463,5565,0.15131475,0.0043224017,64.01559,539.706718930501,496161,23.35986,0.9160037562251091,0.0,0.15131475
9,109.375,3459.2316634655,5574,0.1630122,0.004853411,64.44207,552.9893852451872,497267,23.36082,0.8828870728611946,0.0,0.1630122
10,106.8,3466.3355810642242,5584,0.1513701,0.0044557173,62.667225,542.1559730432139,498289,23.359455,0.8819599524140358,0.0,0.1513701
9,108.85,3473.4780910015106,5593,0.15315253,0.004216655,64.02059,552.7856945217276,499264,23.361017,0.9096053466200829,0.0,0.15315253
11,106.05,3480.7084193229675,5604,0.15194747,0.0039268727,63.062157,532.3148078861489,500297,23.361391,0.8914466723799706,0.0,0.15194747
11,104.0,3487.86976647377,5615,0.17715764,0.0047284164,63.199043,523.0100898645632,501515,23.360418,0.8444294929504395,0.0,0.17715764
