ev_tdlam_before,EpLenMean,TimestepsSoFar,EpTrueRewMean,optimgain,EpisodesSoFar,entloss,EpThisIter,meankl,entropy,EpRewMean,TimeElapsed,surrgain
0.8529947400093079,106.95,830001,537.3956206409215,0.14666107,3307,0.0,10,0.004506406,23.212563,73.024765,1818.0182387828827,0.14666107
0.771896094083786,111.275,832959,563.8422439973829,0.18134266,3315,0.0,8,0.004453635,23.211832,76.1416,1824.6529145240784,0.18134266
0.8471942991018295,111.55,835947,561.5397418053723,0.15988076,3325,0.0,10,0.0042792875,23.211893,75.12006,1831.3324155807495,0.15988076
0.8501796573400497,110.0,839346,556.5232359671305,0.14557645,3335,0.0,10,0.003840188,23.211184,74.27121,1838.086876630783,0.14557645
0.882109060883522,110.6,842448,558.1433004942826,0.14238684,3345,0.0,10,0.004038803,23.211983,73.88749,1844.9350819587708,0.14238684
0.8899390324950218,104.0,845439,523.3667468390842,0.14818467,3355,0.0,10,0.004045983,23.210514,68.65108,1851.4725992679596,0.14818467
0.8971989825367928,101.975,849060,513.5252011693498,0.15857698,3366,0.0,11,0.004078068,23.210207,66.10434,1858.216228723526,0.15857698
0.8623677790164948,104.825,852228,526.373519920744,0.15229419,3376,0.0,10,0.0043236753,23.210203,70.296875,1864.7482039928436,0.15229419
0.8686939030885696,104.975,855330,528.7580333647504,0.15496066,3386,0.0,10,0.0040256856,23.209223,69.62672,1871.304526090622,0.15496066
0.8929083496332169,105.2,858063,533.7185114324815,0.160801,3395,0.0,9,0.004444883,23.20832,71.26544,1877.9981005191803,0.160801
0.8609074652194977,103.625,861144,519.0473655127088,0.15543109,3405,0.0,10,0.0042369803,23.204348,71.47848,1884.838530778885,0.15543109
0.8887103646993637,102.475,864348,513.771002570748,0.14406584,3415,0.0,10,0.0037730108,23.203619,71.675354,1891.5916421413422,0.14406584
0.863250732421875,103.75,867225,519.9389773449009,0.15774944,3424,0.0,9,0.0043125376,23.203146,73.48894,1898.21945810318,0.15774944
0.8695480972528458,109.525,870438,546.7615344170038,0.1478447,3433,0.0,9,0.004283718,23.204165,76.98916,1904.8539271354675,0.1478447
0.8607078343629837,111.825,873507,557.5005388663137,0.29465365,3441,0.0,8,0.014459329,23.202864,77.10148,1911.6169126033783,0.29465365
0.9044959768652916,113.65,876618,576.7486528817499,0.16903259,3451,0.0,10,0.0043765483,23.204367,77.24634,1918.214008808136,0.16903259
0.8573989719152451,108.775,879549,552.5964956356498,0.16773914,3462,0.0,11,0.004263941,23.203352,76.315895,1925.0861241817474,0.16773914
0.8041085004806519,102.475,882735,519.8333565063266,0.19542961,3473,0.0,11,0.0042141094,23.20286,71.98697,1931.779575586319,0.19542961
0.8721089214086533,99.1,885978,504.3281982409224,0.17547442,3483,0.0,10,0.0048804604,23.201578,69.94415,1938.411224603653,0.17547442
0.8986437097191811,97.25,889128,495.39264240075,0.15282337,3494,0.0,11,0.0041639633,23.200434,67.0414,1944.9982118606567,0.15282337
0.8771085292100906,100.2,892089,512.0375883109574,0.14979102,3504,0.0,10,0.0039492594,23.204266,66.67149,1951.5279655456543,0.14979102
0.9174083471298218,101.825,894954,519.3577604495897,0.14140038,3513,0.0,9,0.0038018143,23.202473,68.68483,1958.202210187912,0.14140038
0.8527087420225143,104.05,898077,528.4631871367205,0.16253142,3522,0.0,9,0.004454554,23.201576,70.49643,1964.7334232330322,0.16253142
0.9198347255587578,108.7,901338,548.8900479353046,0.31938723,3531,0.0,9,0.014847929,23.201422,74.42459,1971.4358417987823,0.31938723
0.8703403919935226,113.4,904473,567.5282530216062,0.15822512,3540,0.0,9,0.0044709328,23.19915,78.623985,1978.1829950809479,0.15822512
0.8413088023662567,116.05,907347,577.329443955469,0.16820827,3548,0.0,8,0.004259483,23.19847,80.0363,1984.827047586441,0.16820827
0.8062559515237808,119.4,910155,590.7207423201244,0.14884779,3556,0.0,8,0.00393179,23.196602,80.74898,1991.5343270301819,0.14884779
0.8445950299501419,115.85,913107,577.1322469882672,0.16652675,3565,0.0,9,0.004536683,23.196287,79.5531,1998.1241555213928,0.16652675
0.8283715397119522,116.275,916059,588.8655128605275,0.14335069,3573,0.0,8,0.003908836,23.196043,78.39821,2004.7687520980835,0.14335069
0.8343993276357651,117.65,919149,591.0215140173715,0.14982617,3582,0.0,9,0.004050607,23.196352,78.22415,2011.417726278305,0.14982617
0.8269929885864258,116.475,922140,587.804043193945,0.14721465,3590,0.0,8,0.0037739715,23.196114,78.05946,2018.129884004593,0.14721465
0.8550976812839508,111.725,925314,564.8305526832834,0.1589581,3601,0.0,11,0.00448628,23.193052,75.87317,2025.1135308742523,0.1589581
0.9045034423470497,108.0,928512,548.5450023946227,0.1724787,3611,0.0,10,0.0049259267,23.19045,76.753296,2031.8112289905548,0.1724787
0.8790439516305923,107.65,931683,551.5505329157098,0.16033916,3621,0.0,10,0.004302309,23.187675,75.928345,2038.4872777462006,0.16033916
0.8973801881074905,105.175,934761,540.2180466063832,0.14965618,3630,0.0,9,0.004511127,23.18799,72.902794,2045.187480688095,0.14965618
0.9149730578064919,105.775,938007,544.2050105648589,0.14696413,3641,0.0,11,0.0044029197,23.188414,73.41653,2051.8536632061005,0.14696413
0.8048870116472244,105.425,940596,536.7160145936489,0.14093159,3649,0.0,8,0.0039737863,23.187033,72.02663,2058.430192232132,0.14093159
0.8687418699264526,109.075,943557,552.6741572735884,0.16632675,3657,0.0,8,0.004262709,23.187262,73.35588,2065.1097643375397,0.16632675
0.8809642046689987,110.875,946593,556.552702670641,0.14132619,3666,0.0,9,0.00385724,23.181576,75.853386,2071.756409406662,0.14132619
0.9095773547887802,110.375,949785,556.5658205152747,0.148853,3676,0.0,10,0.0038500633,23.180338,76.2247,2078.50586438179,0.148853
0.883658841252327,107.425,952737,540.4636866587571,0.14934883,3686,0.0,10,0.0037792507,23.181969,73.48537,2085.2168419361115,0.14934883
0.8917765021324158,107.025,955950,538.3206017838536,0.15124038,3696,0.0,10,0.0041085877,23.181334,74.91263,2091.888312101364,0.15124038
