TimeElapsed,surrgain,TimestepsSoFar,EpTrueRewMean,EpThisIter,EpRewMean,EpisodesSoFar,EpLenMean,entloss,meankl,entropy,optimgain,ev_tdlam_before
4957.205645799637,0.04370968,589542,2921.615048784605,1,254.10457,447,828.075,0.0,0.010719406,2.1579096,0.04370968,0.029090046882629395
4981.530040979385,0.035272136,592542,2920.219638660157,1,253.68729,448,828.075,0.0,0.010256888,2.1714098,0.035272136,0.02948373556137085
5007.0575358867645,0.039107427,595542,2920.489711067468,1,253.7864,449,828.075,0.0,0.010383252,2.1083336,0.039107427,0.03511685132980347
5032.211418628693,0.03576319,598542,2960.1656580519475,1,256.74252,450,839.775,0.0,0.00940343,2.141653,0.03576319,-0.021145939826965332
5057.795015573502,0.03811075,601542,2959.679586801822,1,256.2076,451,839.775,0.0,0.009824509,2.1466658,0.03811075,0.012394905090332031
5081.63919711113,0.035901885,604542,2988.738163321464,1,258.4516,452,848.75,0.0,0.010049681,2.1525433,0.035901885,0.02913576364517212
5107.7204682827,0.048352763,606513,2958.837380855458,1,255.97539,453,840.175,0.0,0.009809278,2.1076145,0.048352763,0.968351736664772
5132.068053245544,0.04033716,609513,2978.9812068266046,1,257.5346,454,846.5,0.0,0.010677398,2.1260664,0.04033716,0.010438978672027588
5157.9149305820465,0.043040633,612513,3015.570842089429,1,260.2687,455,857.275,0.0,0.009467669,2.1052074,0.043040633,0.023804306983947754
5181.701399803162,0.031343266,615513,3014.6441080587997,1,259.48053,456,857.275,0.0,0.009997052,2.1324923,0.031343266,-0.029691696166992188
5207.679677724838,0.049328275,620241,2978.369259921539,2,255.93582,458,846.675,0.0,0.011920043,2.059611,0.049328275,0.7431762218475342
5232.315694332123,0.03368871,623241,3019.8350784979475,1,258.82904,459,859.075,0.0,0.009092923,2.0840235,0.03368871,0.724996954202652
5257.994684934616,0.038748693,626241,3056.598531545972,1,261.2302,460,870.45,0.0,0.010891078,2.1683528,0.038748693,0.013386189937591553
5282.190000295639,0.038172007,629241,3092.378854989477,1,263.81583,461,881.075,0.0,0.009894123,2.1241362,0.038172007,-0.024686217308044434
5307.619595050812,0.038728207,632241,3118.796292517817,1,265.30267,462,889.225,0.0,0.009730432,2.1657507,0.038728207,-0.02821063995361328
5332.037889480591,0.038357604,635241,3134.5286463389,1,266.0468,463,894.55,0.0,0.01057832,2.0687027,0.038357604,-0.12771093845367432
5357.807210683823,0.045528326,638241,3172.073159487799,1,268.813,464,905.325,0.0,0.010591436,1.9989538,0.045528326,-0.009279847145080566
5382.05921125412,0.037750307,641241,3171.845161626621,1,268.48837,465,905.325,0.0,0.01056974,2.000365,0.037750307,-0.006471753120422363
5408.027794837952,0.043920428,644241,3170.214942817044,1,268.13885,466,905.325,0.0,0.0099958405,2.0195882,0.043920428,-0.07266449928283691
5432.886402845383,0.034180805,647241,3168.21352889998,1,267.45273,467,905.325,0.0,0.009815063,2.0212023,0.034180805,-0.07140529155731201
5458.389732122421,0.056214485,649809,3156.2365116187966,1,266.25635,468,901.725,0.0,0.009555487,2.036175,0.056214485,0.9563842192292213
5483.089644432068,0.034049116,652809,3155.0076753637904,1,265.8255,469,901.725,0.0,0.011773675,2.0524404,0.034049116,-0.009512782096862793
5508.417479515076,0.06696995,656424,3086.617710331586,2,260.26923,471,881.85,0.0,0.010508843,2.0922453,0.06696995,0.9631111845374107
5533.49887752533,0.07132089,658113,3047.101797934276,1,256.61053,472,870.925,0.0,0.014374659,2.037241,0.07132089,0.9730317033827305
5558.176861286163,0.03200099,661113,3045.7682819683328,1,255.90279,473,870.925,0.0,0.009121501,2.0594923,0.03200099,0.0069228410720825195
5583.793217182159,0.055861853,666393,3045.8766952900437,3,255.74031,476,871.05,0.0,0.01068912,2.0951312,0.055861853,0.8927744552493095
5607.692663431168,0.053669848,668850,2944.8094435398,2,247.59863,478,842.775,0.0,0.010235177,2.0422475,0.053669848,0.9657220430672169
5633.811709403992,0.038183004,671850,2997.2257978018797,1,251.92932,479,858.25,0.0,0.010925706,2.0154994,0.038183004,0.13676011562347412
5658.027052640915,0.03882821,674850,3059.9809253106487,1,257.2926,480,876.675,0.0,0.009811812,2.0099614,0.03882821,-0.011672258377075195
5683.724176168442,0.048182167,679095,3008.1310055311005,2,253.45499,482,862.05,0.0,0.011801105,1.9540282,0.048182167,0.7628738880157471
5707.92506980896,0.06233817,680847,3004.83258666845,1,253.65524,483,860.875,0.0,0.01024144,1.9995507,0.06233817,0.9860150329768658
5734.115121841431,0.043326933,683847,3005.447208631,1,253.92769,484,860.875,0.0,0.010217057,1.9744387,0.043326933,0.025217771530151367
5758.627515792847,0.05950348,686382,2906.026325981823,2,246.45732,486,832.0,0.0,0.010370693,2.0052042,0.05950348,0.9786159973591566
5783.987639427185,0.04108884,689382,2905.9967405584757,1,246.49858,487,832.0,0.0,0.0103821345,2.062147,0.04108884,0.5507185459136963
5808.59046459198,0.04908158,690957,2866.3831699693155,1,243.70908,488,820.125,0.0,0.011418037,2.0124667,0.04908158,0.9775419980287552
5834.625796318054,0.049794864,694596,2798.693106413325,2,238.1746,490,800.45,0.0,0.010211654,2.050828,0.049794864,0.9806661326438189
5859.205405473709,0.033118095,697596,2799.5978682124387,1,238.39262,491,800.45,0.0,0.01081708,2.044554,0.033118095,0.28243905305862427
5884.594685077667,0.04977024,698967,2753.060186246217,1,234.6906,492,786.875,0.0,0.010427615,2.0098002,0.04977024,0.9177083820104599
5909.217840194702,0.053784616,701967,2781.7114376158984,1,236.75969,493,795.45,0.0,0.010535741,1.9572694,0.053784616,0.5569449365139008
5934.632812738419,0.044538766,706107,2726.8828570942705,2,232.40556,495,779.95,0.0,0.010657588,1.8798425,0.044538766,0.7409763038158417
5959.309498786926,0.04395679,709107,2726.743062864336,1,232.7618,496,779.95,0.0,0.013531601,1.9057696,0.04395679,-0.009009599685668945
5984.532090425491,0.04397539,711864,2722.3966184432684,1,232.71184,497,777.925,0.0,0.009782436,1.9019432,0.04397539,0.9698987416923046
6009.081411600113,0.038957685,714864,2758.74203583363,1,235.56348,498,788.525,0.0,0.010459774,1.8744948,0.038957685,0.09534168243408203
6034.846157550812,0.04092168,717864,2759.6500535318473,1,235.8942,499,788.525,0.0,0.010895041,1.8142922,0.04092168,0.019676685333251953
6059.648834228516,0.04048575,720864,2761.056528786702,1,236.28922,500,788.525,0.0,0.011701392,1.7528268,0.04048575,0.022852838039398193
6084.627248764038,0.039463326,723864,2762.129954872311,1,236.47725,501,788.525,0.0,0.009786436,1.7461929,0.039463326,0.09554344415664673
6109.505176782608,0.045325913,728022,2711.320085356292,2,232.89713,503,773.175,0.0,0.011064565,1.7362404,0.045325913,0.6930004060268402
6135.108097791672,0.044649415,731022,2711.669527197917,1,232.72124,504,773.175,0.0,0.011012507,1.7385328,0.044649415,0.12263303995132446
6159.627196788788,0.040424056,734022,2711.6966927825147,1,232.40816,505,773.175,0.0,0.010749448,1.6922452,0.040424056,0.1645830273628235
6185.035825252533,0.055960715,735249,2661.672491780416,1,229.05112,506,758.4,0.0,0.009274488,1.7233821,0.055960715,0.9590384587645531
6209.417761802673,0.040047705,738249,2662.1812094205115,1,228.94185,507,758.4,0.0,0.009319963,1.6920598,0.040047705,-0.0261305570602417
6235.337739229202,0.057888463,741249,2588.6081074747904,2,224.00864,509,737.0,0.0,0.0103211915,1.6638252,0.057888463,0.9665492735803127
6259.3519876003265,0.05901271,746133,2579.112056566516,3,224.5452,512,733.5,0.0,0.010636571,1.7129743,0.05901271,0.9897386794909835
6284.317961215973,0.040817216,750258,2526.143293925465,2,220.69083,514,717.875,0.0,0.010344182,1.7105827,0.040817216,0.7253048419952393
6308.915829181671,0.03445201,753258,2595.827708671907,1,226.29411,515,737.675,0.0,0.009679759,1.6959057,0.03445201,0.4148109555244446
6333.972008466721,0.058439203,756258,2635.364945034087,1,229.49442,516,748.875,0.0,0.010533876,1.6630524,0.058439203,-0.06929910182952881
6359.146525382996,0.055009726,760644,2695.9579575649354,2,234.94388,518,764.95,0.0,0.010009356,1.6230412,0.055009726,0.9918809365481138
6383.221979856491,0.036320373,765756,2676.390350474111,2,233.4515,520,757.55,0.0,0.00967202,1.5568488,0.036320373,0.7344696223735809
6408.757437467575,0.05970997,769059,2599.508924611516,3,227.30484,523,735.1,0.0,0.00979587,1.567154,0.05970997,0.987618706189096
6433.510447740555,0.067016006,771492,2535.2849868808535,2,222.42221,525,716.375,0.0,0.011355941,1.5238645,0.067016006,0.9682829417288303
6458.899662256241,0.053444978,773832,2581.521868076069,1,226.4042,526,728.75,0.0,0.009989513,1.615014,0.053444978,0.9636015817523003
6483.329705238342,0.03677131,776832,2583.5172121716023,1,227.04073,527,728.75,0.0,0.009343113,1.6627511,0.03677131,0.060379743576049805
6508.90744972229,0.05296551,779334,2612.8522553923717,1,229.4954,528,736.475,0.0,0.010097171,1.6186159,0.05296551,0.9859715756028891
6533.409337520599,0.040908106,782334,2651.4477539255968,1,232.46367,529,747.375,0.0,0.0101734465,1.6049107,0.040908106,-0.0680776834487915
6559.467351913452,0.06614914,785583,2605.255437143532,2,229.5312,531,733.225,0.0,0.00990716,1.6219729,0.06614914,0.961077868938446
6583.32195520401,0.05853213,787164,2612.33965349203,1,230.57022,532,734.975,0.0,0.010491574,1.5815114,0.05853213,0.9866901161149144
6609.114136457443,0.04206948,790164,2615.726157681256,1,230.8497,533,734.975,0.0,0.010113761,1.5350333,0.04206948,0.06045728921890259
6633.156672239304,0.06383869,791310,2563.3889038409525,1,226.94662,534,719.525,0.0,0.010446905,1.5249511,0.06383869,0.9538422152400017
6659.4490513801575,0.047420748,795666,2573.0025576328603,2,227.84966,536,721.325,0.0,0.01013823,1.4907544,0.047420748,0.7183172702789307
6683.105342388153,0.041935034,798666,2579.2021907901894,1,228.10025,537,723.35,0.0,0.009909499,1.4648458,0.041935034,0.10095292329788208
6709.013223409653,0.04360899,801666,2581.174544413783,1,228.05447,538,723.35,0.0,0.012442018,1.4837079,0.04360899,0.005309164524078369
6733.5168607234955,0.052917678,804270,2572.1983718307574,1,227.77478,539,720.05,0.0,0.010512764,1.4960374,0.052917678,0.9685827605426311
6759.263026475906,0.037598953,807270,2574.1329478593825,1,227.73064,540,720.05,0.0,0.010743424,1.5131778,0.037598953,0.10165077447891235
6783.571713209152,0.03891965,810270,2575.4975483277776,1,227.531,541,720.05,0.0,0.011553636,1.4737499,0.03891965,0.382396399974823
6809.365410089493,0.06770844,811803,2499.0983056932505,2,223.1278,543,698.175,0.0,0.0108536,1.4529084,0.06770844,0.95737474411726
6833.641843318939,0.07130166,814554,2495.0511318080016,1,223.60019,544,696.1,0.0,0.009803255,1.382497,0.07130166,0.9747640546411276
6859.573417663574,0.05904243,817314,2455.108280235957,2,221.44534,546,683.875,0.0,0.0108000785,1.4009026,0.05904243,0.9884090228006244
6883.773434638977,0.058468424,820695,2416.1616078735815,2,219.30615,548,671.575,0.0,0.0104057845,1.3955309,0.058468424,0.9694781210273504
6909.238407611847,0.058658257,824658,2417.3635098138298,2,219.42534,550,671.6,0.0,0.010783665,1.3536149,0.058658257,0.9882730040699244
6934.0458381175995,0.056552265,827658,2475.393759721716,1,224.3251,551,687.775,0.0,0.009302821,1.3486005,0.056552265,0.9497051686048508
6960.107431173325,0.055610526,829113,2489.7319240442002,1,225.30313,552,691.5,0.0,0.011841589,1.32862,0.055610526,0.9700710792094469
6984.207459688187,0.05316949,831537,2477.083292505745,1,224.7623,553,686.7,0.0,0.010185061,1.3028384,0.05316949,0.9867508225142956
7009.668718576431,0.05582915,835143,2466.6508669688205,2,224.14346,555,682.375,0.0,0.01024827,1.3227035,0.05582915,0.9654087796807289
7034.6565663814545,0.060094126,836985,2434.2555908500467,1,221.69353,556,672.725,0.0,0.010189179,1.3176821,0.060094126,0.9832630809396505
7060.356628417969,0.052231643,839451,2375.1342481844727,2,216.79463,558,656.725,0.0,0.009629314,1.3181143,0.052231643,0.9912143433466554
7084.826350688934,0.03939198,842451,2375.0435374763247,1,217.12216,559,656.725,0.0,0.010835948,1.3012475,0.03939198,0.02266150712966919
7110.239020586014,0.059953913,846762,2411.6873831677303,2,219.97021,561,666.125,0.0,0.010294441,1.3290938,0.059953913,0.9765602517873049
7135.1352705955505,0.03785969,849762,2466.0650628190124,1,224.25943,562,681.65,0.0,0.010940088,1.3199773,0.03785969,-0.009031891822814941
7160.639349937439,0.045076765,852762,2521.6343971686583,1,228.79106,563,697.525,0.0,0.010580134,1.2842416,0.045076765,-0.21845734119415283
7184.969692707062,0.04629027,855762,2579.413860140184,1,233.38498,564,713.775,0.0,0.014299183,1.246395,0.04629027,0.1308559775352478
7210.479860067368,0.0578813,858495,2620.5076182603716,1,236.8678,565,725.025,0.0,0.010542331,1.2154199,0.0578813,0.9739183187484741
7235.145009279251,0.057220217,862758,2588.7178940885265,2,234.04033,567,716.05,0.0,0.010772346,1.2670407,0.057220217,0.8502686619758606
7260.433951616287,0.053491775,865758,2602.9292907316744,1,235.19356,568,720.2,0.0,0.009649994,1.2914653,0.053491775,0.8940987884998322
7284.816816568375,0.037448924,868758,2602.9876982956057,1,235.42688,569,720.2,0.0,0.009839133,1.3287009,0.037448924,0.1401621699333191
7309.058324813843,0.057381798,871677,2645.4029558276043,1,238.81763,570,731.65,0.0,0.010908161,1.3229676,0.057381798,0.9707485008984804
7334.589410305023,0.034307584,874677,2682.013364553808,1,241.27707,571,742.45,0.0,0.01023397,1.3016781,0.034307584,0.13051903247833252
7358.859406471252,0.0441958,877677,2722.243933645173,1,243.97461,572,754.275,0.0,0.010678856,1.2719995,0.0441958,-0.07952415943145752
7384.446211576462,0.06387961,882426,2649.583529569952,3,239.05852,575,734.3,0.0,0.011903854,1.2437124,0.06387961,0.9679874144494534
7408.535108089447,0.061932057,885426,2699.6563966991207,1,243.45454,576,748.0,0.0,0.010422051,1.272984,0.061932057,0.9713752325624228
7434.352873086929,0.04342572,888426,2698.2895381649164,1,243.80322,577,748.0,0.0,0.010892566,1.2328874,0.04342572,0.025429129600524902
7459.278734207153,0.06193327,890577,2673.364392532829,1,242.24155,578,740.925,0.0,0.011108018,1.2521404,0.06193327,0.9715006705373526
7484.358740568161,0.059671618,894009,2606.578475713179,2,237.06055,580,722.825,0.0,0.010765003,1.2198788,0.059671618,0.8904647827148438
7509.145033359528,0.054110974,896718,2600.61116723261,1,237.27469,581,720.4,0.0,0.010634762,1.2470294,0.054110974,0.9858982935547829
7535.381464719772,0.033274822,901593,2701.4376961216562,2,244.34756,583,748.25,0.0,0.011655617,1.2361274,0.033274822,0.7313120663166046
7560.067617893219,0.05218944,904128,2694.312610840636,1,243.38748,584,746.45,0.0,0.01044224,1.2001859,0.05218944,0.9761285446584225
7585.208328008652,0.03895776,907128,2739.43604896952,1,246.62427,585,759.3,0.0,0.009669965,1.2135049,0.03895776,0.3769991397857666
7609.565649986267,0.0432433,910128,2788.525342210646,1,249.99878,586,773.45,0.0,0.010557546,1.1816877,0.0432433,-0.11595404148101807
7635.649977684021,0.059360743,912117,2793.308844715421,1,250.12936,587,774.8,0.0,0.0108382795,1.1523656,0.059360743,0.9714222624897957
7660.371103286743,0.044687726,915117,2835.472248265679,1,252.84155,588,786.85,0.0,0.008757404,1.168204,0.044687726,0.1493206024169922
7685.902802467346,0.038329776,918117,2843.4944958646843,1,252.7546,589,789.3,0.0,0.012263775,1.1686764,0.038329776,0.03706902265548706
7710.085404872894,0.06959338,919410,2844.6835711807057,1,252.4753,590,789.6,0.0,0.010996959,1.1746167,0.06959338,0.912030816078186
7736.144512653351,0.03127315,922410,2845.255275940394,1,251.44698,591,789.6,0.0,0.010592685,1.2043753,0.03127315,-0.006653785705566406
7760.436349391937,0.03466823,925410,2890.463945297288,1,254.44388,592,802.475,0.0,0.010639708,1.2474743,0.03466823,0.11787110567092896
7785.708868980408,0.037548184,929958,2896.247443930535,2,253.92976,594,805.05,0.0,0.010701289,1.2324535,0.037548184,0.7296411991119385
7810.341429233551,0.053929705,932958,2930.8727805554504,1,256.27606,595,815.125,0.0,0.010159321,1.1570741,0.053929705,-0.01365506649017334
7836.261046886444,0.041673075,935958,2963.815726843064,1,258.21817,596,824.775,0.0,0.010500588,1.1630074,0.041673075,0.06759071350097656
7860.854107379913,0.08681799,937119,2961.6242030693347,1,258.4128,597,824.275,0.0,0.010620307,1.1070291,0.08681799,0.9608544558286667
7886.321615934372,0.03431321,940119,3014.0246325054354,1,262.22095,598,838.9,0.0,0.011597314,1.1083273,0.03431321,-0.006300210952758789
7910.9145839214325,0.03290289,943119,3014.3221584799358,1,261.53253,599,838.9,0.0,0.011256767,1.0931758,0.03290289,0.06276017427444458
7935.996165752411,0.06415486,945381,2998.6548350292396,1,260.3337,600,834.9,0.0,0.012285383,1.0961272,0.06415486,0.976685643196106
7961.366077423096,0.047610838,948381,3040.4714441192805,1,263.67758,601,846.825,0.0,0.013376673,1.1066179,0.047610838,0.055361032485961914
7986.202383041382,0.08993954,951606,2961.4578195452477,2,258.38617,603,823.7,0.0,0.01184517,1.0970119,0.08993954,0.9368325844407082
8011.109799861908,0.11387821,953799,2939.207741727306,1,257.164,604,816.975,0.0,0.012757008,1.090412,0.11387821,0.9597706533968449
8036.567357301712,0.06631956,956466,2807.0803430897004,3,246.73941,607,780.9,0.0,0.010253188,1.0926379,0.06631956,0.8895698934793472
8061.385317564011,0.034956254,959466,2806.0850173348326,1,246.15764,608,780.9,0.0,0.009367734,1.1273593,0.034956254,0.07112348079681396
8084.521947383881,0.06167911,964725,2788.1987814327804,2,244.44942,610,775.4,0.0,0.010321956,1.140759,0.06167911,0.9241366386413574
8107.777539968491,0.06237444,966585,2666.171879758379,2,234.86865,612,740.9,0.0,0.010647066,1.1477901,0.06237444,0.9502286016941071
8130.339484453201,0.05872425,968715,2659.4728298342825,1,233.76152,613,738.35,0.0,0.011220213,1.1018184,0.05872425,0.9619379863142967
8155.202529907227,0.040358514,972933,2716.1176382919034,2,237.71382,615,754.225,0.0,0.010598555,1.1045963,0.040358514,0.7350130081176758
8177.959759712219,0.06100416,976518,2647.120095486561,2,231.1052,617,734.1,0.0,0.010305832,1.1336535,0.06100416,0.9808095954358578
8201.980467319489,0.040341914,979518,2673.1451133783135,1,233.23526,618,741.175,0.0,0.010971189,1.1070881,0.040341914,-0.029381155967712402
8223.231287240982,0.033191726,984018,2707.9411221678497,2,235.91208,620,750.075,0.0,0.009718168,1.0760335,0.033191726,0.7686150968074799
8245.416134119034,0.053455032,985485,2670.506241509343,1,232.63411,621,739.725,0.0,0.010717216,1.0840058,0.053455032,0.972488721832633
8264.683348178864,0.056224138,987342,2638.804987661966,1,229.483,622,730.2,0.0,0.01130653,1.0920529,0.056224138,0.9832335375249386
8283.366950273514,0.058507267,989160,2637.5127488426933,1,228.94156,623,729.725,0.0,0.012948661,1.1240549,0.058507267,0.9869372826069593
8300.875176668167,0.06001707,991644,2547.907617115565,2,221.04575,625,704.3,0.0,0.010399795,1.1360183,0.06001707,0.986306581646204
8318.353704452515,0.05694466,994263,2540.0375460515047,1,220.4314,626,701.125,0.0,0.010907164,1.1563147,0.05694466,0.9679720848798752
8337.37044596672,0.050450265,998538,2519.1029481049213,2,218.20068,628,695.175,0.0,0.011061412,1.154613,0.050450265,0.9206507503986359
8355.232708454132,0.050930757,1001538,2518.0281867588546,1,218.14546,629,695.175,0.0,0.009385887,1.1545218,0.050930757,0.8181516230106354
