EpisodesSoFar,optimgain,EpThisIter,TimestepsSoFar,EpRewMean,entropy,ev_tdlam_before,EpLenMean,surrgain,TimeElapsed,meankl,EpTrueRewMean,entloss
671,0.10707171,2,233025,206.74805,7.667297,0.7910792976617813,378.325,0.10707171,962.0006051063538,0.010740028,946.0159105402374,0.0
674,0.10213314,3,233855,202.30586,7.6735682,0.8852811232209206,376.475,0.10213314,966.3497080802917,0.009694359,934.642141724395,0.0
677,0.11423646,3,234784,190.10075,7.676942,0.9213737025856972,361.275,0.11423646,970.7061171531677,0.009455874,890.1394296233908,0.0
681,0.105951965,4,235952,178.2338,7.6770053,0.8928792774677277,356.2,0.105951965,975.0571007728577,0.009669268,860.5764335989024,0.0
684,0.11537063,3,236785,170.69756,7.676452,0.8704709559679031,349.225,0.11537063,979.4349527359009,0.010545053,835.2105152618176,0.0
687,0.13900356,3,237911,170.75162,7.689379,0.9187538847327232,349.075,0.13900356,983.7990384101868,0.011156386,843.5785810613821,0.0
691,0.10647732,4,239254,169.06047,7.69464,0.8865019977092743,346.575,0.10647732,988.1563086509705,0.010282416,846.9487977543913,0.0
695,0.10957819,4,240584,164.0876,7.6853647,0.836866557598114,338.95,0.10957819,992.5469522476196,0.010113445,826.9263612273189,0.0
697,0.1039199,2,241703,171.42123,7.6562495,0.8614591807126999,353.8,0.1039199,996.915041923523,0.0101485755,867.0378920214218,0.0
699,0.112675235,2,242847,177.14336,7.651123,0.8987208157777786,364.55,0.112675235,1001.2671778202057,0.010138325,893.219411991907,0.0
701,0.09534283,2,244129,184.76169,7.611268,0.8529374897480011,375.5,0.09534283,1005.603328704834,0.009935085,933.4081481793343,0.0
704,0.1536817,3,245261,190.06975,7.6039467,0.7881076633930206,379.9,0.1536817,1009.9637629985809,0.0104603,956.950633437139,0.0
706,0.107691176,2,246563,194.55704,7.605212,0.8667844384908676,391.7,0.107691176,1014.3317995071411,0.009734834,985.0113956678273,0.0
709,0.10556056,3,247450,187.24731,7.6090217,0.8593609780073166,381.15,0.10556056,1018.7085826396942,0.009842457,945.823533091768,0.0
711,0.17643838,2,248540,191.52551,7.630433,0.5940460860729218,387.875,0.17643838,1023.0036029815674,0.009826555,950.5013394553122,0.0
714,0.108214125,3,249690,199.68681,7.636157,0.9194992110133171,395.875,0.108214125,1027.2982957363129,0.009401244,980.178964190966,0.0
715,0.09708688,1,250445,207.01013,7.655887,0.868040457367897,408.325,0.09708688,1031.5958511829376,0.010016689,1023.7921830590182,0.0
718,0.11726919,3,251456,208.4354,7.658817,0.8832045421004295,406.1,0.11726919,1035.8815529346466,0.010422514,1026.861907243503,0.0
721,0.12529531,3,252382,211.44649,7.6372833,0.8524757027626038,410.75,0.12529531,1040.2091369628906,0.010199738,1042.3453326771494,0.0
723,0.109095424,2,253424,218.48645,7.617916,0.8002269715070724,419.2,0.109095424,1044.5090627670288,0.009657979,1074.7465229407644,0.0
726,0.228037,3,254724,227.31165,7.57764,0.8815735206007957,427.825,0.228037,1048.8521058559418,0.0108983405,1099.5553540971541,0.0
728,0.11814433,2,255922,236.74536,7.52452,0.8852353394031525,439.95,0.11814433,1053.200864315033,0.010658342,1146.6147377362768,0.0
730,0.105906285,2,256760,234.40742,7.5594487,0.863850548863411,444.425,0.105906285,1057.5412209033966,0.009793241,1145.3768374358092,0.0
732,0.14425471,2,257506,234.71269,7.5219717,0.9090905487537384,446.45,0.14425471,1061.907706975937,0.010944402,1142.627290828747,0.0
735,0.15659137,3,258744,237.64099,7.5545526,0.8581664115190506,454.0,0.15659137,1066.2535285949707,0.010060838,1159.8541992317673,0.0
737,0.13368684,2,259626,232.09607,7.537277,0.8703076988458633,448.075,0.13368684,1070.6282470226288,0.009584083,1120.5127267103737,0.0
740,0.11658173,3,260695,227.57031,7.554318,0.8742075860500336,432.375,0.11658173,1074.9581925868988,0.0102943545,1086.2443042928357,0.0
742,0.10485785,2,261501,219.85506,7.542603,0.8630243390798569,421.025,0.10485785,1079.3031876087189,0.0106625315,1044.7316013529796,0.0
745,0.13004717,3,262762,217.74785,7.5167856,0.9277188628911972,416.925,0.13004717,1083.6804978847504,0.011745714,1033.1643897816134,0.0
748,0.12464021,3,264041,219.20346,7.520797,0.8934482112526894,417.35,0.12464021,1088.019799232483,0.012152119,1039.878942088221,0.0
751,0.12927726,3,265016,217.66373,7.5350466,0.7707941681146622,411.9,0.12927726,1092.40877699852,0.009460581,1035.2830561442902,0.0
754,0.105555,3,266287,217.60603,7.514042,0.7664795368909836,414.925,0.105555,1096.7758028507233,0.009708602,1036.2809590775244,0.0
757,0.11904269,3,267243,216.64873,7.481018,0.9431412257254124,402.2,0.11904269,1101.1175010204315,0.0095218755,1010.2482681577636,0.0
760,0.11157812,3,268136,213.22974,7.4709015,0.8591890037059784,398.2,0.11157812,1105.4309380054474,0.010371992,993.2690468729585,0.0
764,0.08780043,4,269201,202.60115,7.4638186,0.7111393809318542,380.475,0.08780043,1109.7357892990112,0.009057429,945.5971399758419,0.0
767,0.09748535,3,270202,196.61665,7.413681,0.9352559074759483,367.65,0.09748535,1114.0527393817902,0.010653384,912.2674018683076,0.0
769,0.099826865,2,271105,195.57321,7.3718863,0.9404251761734486,366.15,0.099826865,1118.3515911102295,0.010493598,903.1728248252842,0.0
773,0.11848376,4,272243,188.78328,7.3865957,0.8961750790476799,351.65,0.11848376,1122.6745071411133,0.011161131,870.9411513311003,0.0
776,0.11942206,3,273185,193.63658,7.368849,0.8614985644817352,352.925,0.11942206,1127.012616634369,0.010953177,888.9202050828208,0.0
778,0.12243231,2,274497,201.59406,7.3781734,0.8207024186849594,365.125,0.12243231,1131.3220539093018,0.0096724,937.4188827953878,0.0
781,0.10616917,3,275679,196.96884,7.397994,0.9100325256586075,361.075,0.10616917,1135.6455855369568,0.009450628,921.1518958255901,0.0
783,0.10884517,2,276428,197.74268,7.4067516,0.9240314140915871,361.075,0.10884517,1139.9489035606384,0.009761663,926.5371763224537,0.0
786,0.13026085,3,277753,199.53743,7.4024496,0.8658071458339691,363.825,0.13026085,1144.2584199905396,0.010301019,943.9773500805088,0.0
788,0.114964694,2,278751,200.29279,7.4204226,0.8289374113082886,367.75,0.114964694,1148.5643110275269,0.013904786,954.39983762253,0.0
791,0.106053084,3,279917,199.95465,7.424942,0.844081237912178,372.525,0.106053084,1152.8773605823517,0.010966625,966.7582323897047,0.0
793,0.1768828,2,280944,199.32004,7.40724,0.7967186868190765,374.125,0.1768828,1157.2517478466034,0.011039641,967.697550302714,0.0
796,0.123674005,3,281932,199.9331,7.3849616,0.8649943023920059,375.025,0.123674005,1161.6193742752075,0.010793798,977.0017631809912,0.0
798,0.11792731,2,282635,198.45985,7.3345203,0.9365816712379456,377.475,0.11792731,1165.9711375236511,0.009807529,984.1048884900076,0.0
800,0.115881704,2,283414,201.26945,7.3146524,0.92525614798069,381.95,0.115881704,1170.2767860889435,0.010460135,1002.6379046630291,0.0
803,0.122997075,3,284321,200.70035,7.3312345,0.8674736320972443,384.475,0.122997075,1174.5888235569,0.011327866,1010.13292805935,0.0
806,0.13921735,3,285428,199.9866,7.341659,0.9143596664071083,388.25,0.13921735,1178.9058017730713,0.010395612,1021.0496151382238,0.0
810,0.10224219,4,286453,189.80331,7.2823644,0.8422768861055374,378.225,0.10224219,1183.2477014064789,0.011265117,988.1287736259917,0.0
813,0.14022766,3,287270,187.62488,7.2887444,0.8706481009721756,375.675,0.14022766,1187.5523059368134,0.010690371,979.3174609361973,0.0
817,0.1260688,4,288436,177.97789,7.306017,0.9206940680742264,357.975,0.1260688,1191.8862459659576,0.010099139,938.2965319362145,0.0
821,0.11152221,4,289608,173.93253,7.3167887,0.9345950037240982,348.225,0.11152221,1196.2438809871674,0.0099128075,916.0636030934384,0.0
825,0.13393992,4,290865,169.57852,7.31543,0.9251129627227783,338.675,0.13393992,1200.5348732471466,0.011727726,885.5017192870766,0.0
828,0.0948595,3,291979,168.62045,7.312943,0.9280035421252251,330.7,0.0948595,1204.8379366397858,0.009893667,869.0819968244901,0.0
831,0.11301534,3,293010,169.99979,7.2938876,0.9265673384070396,327.325,0.11301534,1209.133398771286,0.010455307,868.5384537499297,0.0
834,0.0923515,3,294671,172.22067,7.283708,0.5695774853229523,336.6,0.0923515,1213.411878824234,0.010993544,891.0445378889592,0.0
838,0.119040124,4,295934,167.7433,7.2933316,0.9164326190948486,332.475,0.119040124,1217.695021867752,0.010913381,867.9645456287637,0.0
842,0.10782479,4,297012,165.27927,7.287288,0.8862763047218323,323.525,0.10782479,1221.9660000801086,0.01164987,845.221509115727,0.0
845,0.107844174,3,298121,169.50105,7.247685,0.9463770128786564,328.35,0.107844174,1226.2463500499725,0.010631643,861.2825731173249,0.0
846,0.12294093,1,298615,171.05737,7.2521205,0.8726801723241806,329.675,0.12294093,1230.543641090393,0.010131299,865.9763522897222,0.0
848,0.10868858,2,299299,178.53667,7.214644,0.9065504744648933,328.35,0.10868858,1234.8315160274506,0.010466706,894.2489286011056,0.0
852,0.09708549,4,300357,183.46283,7.2174063,0.9007746651768684,335.125,0.09708549,1239.1279561519623,0.009585453,914.7788433983955,0.0
854,0.124033384,2,301161,185.53015,7.176989,0.9372883960604668,341.3,0.124033384,1243.4595596790314,0.010693191,927.1191053491877,0.0
855,0.16423391,1,301722,188.83827,7.2309737,0.8422781825065613,346.3,0.16423391,1247.7652487754822,0.010417137,943.6233922058061,0.0
857,0.1262346,2,302444,190.83984,7.2146473,0.9208615943789482,350.2,0.1262346,1252.0738456249237,0.010028439,958.8172733816239,0.0
860,0.32219452,3,303624,193.77034,7.2377896,0.8871985077857971,358.625,0.32219452,1256.3829600811005,0.011147268,985.5370522339426,0.0
863,0.12875414,3,304581,192.90799,7.183476,0.9501794390380383,358.175,0.12875414,1260.788910150528,0.011355581,983.9492241000877,0.0
866,0.100894436,3,305426,190.52837,7.191346,0.8713490217924118,355.05,0.100894436,1265.1437494754791,0.010220362,982.237752286667,0.0
870,0.17247814,4,306510,186.74586,7.180038,0.9450819194316864,346.575,0.17247814,1269.5088069438934,0.010845952,967.744278189426,0.0
873,0.10635794,3,307609,181.6749,7.153072,0.8972431644797325,329.775,0.10635794,1273.8286771774292,0.009755822,938.7254072080252,0.0
876,0.121906996,3,308703,182.26277,7.1382284,0.9126385375857353,333.125,0.121906996,1278.2090103626251,0.011561809,952.0660815990207,0.0
879,0.12478696,3,309715,183.90276,7.1358023,0.9399758987128735,338.675,0.12478696,1282.550101518631,0.010076736,971.8136928332872,0.0
881,0.119444594,2,310724,185.98569,7.17592,0.9034045860171318,348.675,0.119444594,1286.9080836772919,0.010253192,1000.2528889966852,0.0
883,0.107629865,2,311882,192.78409,7.107242,0.9057398363947868,364.3,0.107629865,1291.2621319293976,0.0103037935,1052.196610020235,0.0
886,0.113679826,3,313082,187.25777,7.128297,0.7872268259525299,361.675,0.113679826,1295.6208260059357,0.010584578,1029.5221214303235,0.0
888,0.17092708,2,314492,192.45337,7.149793,0.9263300523161888,379.825,0.17092708,1300.2277810573578,0.012581244,1075.3964650659127,0.0
891,0.10814706,3,315582,194.19438,7.108952,0.8990000635385513,387.675,0.10814706,1304.6147530078888,0.01052862,1100.8692358664132,0.0
895,0.20260295,4,316761,185.76216,7.127689,0.8242766708135605,375.975,0.20260295,1308.9880228042603,0.010745089,1059.449663262219,0.0
897,0.11362882,2,317857,190.1576,7.148071,0.8926014378666878,385.325,0.11362882,1313.347885131836,0.01105885,1088.335977924106,0.0
900,0.11334386,3,318934,188.61577,7.18889,0.9465969949960709,382.75,0.11334386,1317.7076621055603,0.009661132,1075.310029483461,0.0
901,0.1392747,1,319677,193.90898,7.2006707,0.8154520392417908,393.375,0.1392747,1322.0059666633606,0.011046227,1106.7091553761452,0.0
904,0.107755475,3,320771,198.95181,7.2068963,0.9367237165570259,401.15,0.107755475,1326.3476161956787,0.010252912,1134.682338920123,0.0
907,0.10870607,3,321968,200.2877,7.171692,0.9632390402257442,404.875,0.10870607,1330.6744759082794,0.010299535,1142.5494450996637,0.0
910,0.068928905,3,323023,201.49828,7.16139,0.908272996544838,412.825,0.068928905,1335.0041060447693,0.0038346725,1155.112058544882,0.0
913,0.124798425,3,324036,203.19487,7.1169915,0.8639649003744125,410.675,0.124798425,1339.3599035739899,0.012564996,1155.7540507119088,0.0
916,0.12331604,3,325198,204.87878,7.0826983,0.9365351349115372,412.375,0.12331604,1343.7220554351807,0.011145359,1160.3921319112317,0.0
918,0.1259494,2,325848,202.96405,7.1226163,0.8695468008518219,411.175,0.1259494,1348.0417566299438,0.010339482,1153.1575296543688,0.0
920,0.12287079,2,326462,202.74298,7.080321,0.8802014067769051,405.425,0.12287079,1352.4022364616394,0.010120421,1138.1466964259616,0.0
923,0.10929127,3,327442,195.11314,7.0572376,0.9277305230498314,389.0,0.10929127,1356.7422108650208,0.009777874,1081.3384658137043,0.0
927,0.13901749,4,328713,186.6077,7.044386,0.9256388321518898,370.3,0.13901749,1361.0904495716095,0.010207026,1025.6099582107831,0.0
930,0.105389886,3,329703,181.57744,7.0347857,0.863958477973938,361.75,0.105389886,1365.3836059570312,0.011973253,989.461899657301,0.0
933,0.14536548,3,330796,183.54324,7.0469403,0.9404405020177364,359.875,0.14536548,1369.6848666667938,0.010270508,987.8567713913055,0.0
935,0.117017396,2,331641,188.68837,7.0668173,0.9096687808632851,372.0,0.117017396,1373.9579820632935,0.0111781545,1014.8213334401796,0.0
938,0.12705341,3,332837,187.53215,7.0490727,0.918342687189579,366.275,0.12705341,1378.232305765152,0.009584267,1002.6437544145641,0.0
941,0.106994204,3,334031,177.59401,7.039934,0.8464138507843018,358.85,0.106994204,1382.5174238681793,0.01060258,956.0823817137409,0.0
943,0.10862404,2,334700,174.94196,7.035078,0.8077048510313034,358.225,0.10862404,1386.8374104499817,0.010415796,945.8587997025497,0.0
946,0.10166306,3,335282,166.68779,6.9854565,0.8250347971916199,341.725,0.10166306,1391.1428949832916,0.01071698,899.7550836956991,0.0
948,0.37907952,2,336094,168.09106,6.997066,0.8733067810535431,341.775,0.37907952,1395.5012605190277,0.011622043,902.806685585193,0.0
950,0.09723705,2,337273,168.82425,7.0247974,0.9136522114276886,356.25,0.09723705,1399.8407862186432,0.011016756,919.6101718486007,0.0
953,0.11984198,3,338544,172.45201,7.055678,0.9334012195467949,362.7,0.11984198,1404.1797845363617,0.010353104,945.567701068084,0.0
956,0.10476889,3,339425,168.90024,7.0982065,0.9489229209721088,355.675,0.10476889,1408.5102787017822,0.0098819,925.6820413673507,0.0
959,0.10822728,3,340379,169.70718,7.0959506,0.9215717017650604,353.675,0.10822728,1412.8677225112915,0.011340383,927.4220056984074,0.0
962,0.10290065,3,341146,169.8952,7.076115,0.9099591076374054,353.0,0.10290065,1417.2111721038818,0.01024645,930.2907732015594,0.0
964,0.10544749,2,342266,173.08832,7.0778975,0.9233792498707771,362.825,0.10544749,1421.5209345817566,0.0105494,947.2390773200793,0.0
968,0.11155709,4,343424,172.81812,7.091295,0.7806178778409958,356.225,0.11155709,1425.8700113296509,0.01301112,945.04182398222,0.0
969,0.13475344,1,343911,175.65768,7.1012135,0.9105598405003548,363.3,0.13475344,1430.2256469726562,0.010902442,962.7148574355691,0.0
971,0.11696855,2,344966,177.73872,7.0724444,0.9011571481823921,373.45,0.11696855,1434.5374808311462,0.011241503,983.8676188586738,0.0
972,0.17007767,1,345371,178.58162,7.0794635,0.9384157247841358,376.075,0.17007767,1438.9044048786163,0.013121705,994.9774882722808,0.0
975,0.124781966,3,346165,174.8289,7.089616,0.9506138376891613,363.1,0.124781966,1443.2366969585419,0.010522595,974.0232673624541,0.0
977,0.10872877,2,347218,171.96333,7.064209,0.6953189671039581,366.425,0.10872877,1447.5183172225952,0.010557717,964.6146043706125,0.0
981,0.107317284,4,348494,175.42282,7.0535274,0.9270105585455894,361.575,0.107317284,1451.8183951377869,0.010912242,980.1656246332483,0.0
984,0.15094465,3,349738,180.44263,7.0257397,0.9607712216675282,367.9,0.15094465,1456.121572971344,0.011182992,1011.776903729465,0.0
987,0.1207133,3,350635,184.45314,7.0474286,0.9638330787420273,372.825,0.1207133,1460.4193167686462,0.010833645,1036.146109902136,0.0
990,0.12687875,3,351659,185.92583,7.0488925,0.9600856117904186,359.65,0.12687875,1464.7039659023285,0.011347291,1033.4453514259976,0.0
993,0.10733355,3,352785,180.41437,7.047359,0.9512322433292866,356.025,0.10733355,1468.9881010055542,0.011630736,1014.2228805608345,0.0
996,0.12913117,3,353911,184.57169,7.026364,0.9533849619328976,362.15,0.12913117,1473.3452606201172,0.012657282,1038.211118066783,0.0
999,0.1382514,3,354945,187.4128,7.005049,0.9293735027313232,364.15,0.1382514,1477.6742339134216,0.011017999,1055.5014763193378,0.0
1003,0.102981165,4,355950,183.32285,6.9665484,0.9220168963074684,350.375,0.102981165,1482.0520794391632,0.010173523,1041.271273239343,0.0
1006,0.18182835,3,356818,181.23958,7.024535,0.9480916857719421,348.725,0.18182835,1486.3921823501587,0.010687996,1037.5158745859492,0.0
1009,0.1403151,3,357763,180.9554,7.0352335,0.9233407452702522,346.3,0.1403151,1490.729394197464,0.010777036,1036.5939887984014,0.0
1012,0.12483311,3,358770,176.6805,7.0239086,0.9305949583649635,334.975,0.12483311,1495.068237066269,0.010614201,1012.8616354987068,0.0
1016,0.09726254,4,359922,175.08682,7.024187,0.9562399387359619,329.175,0.09726254,1499.4520032405853,0.01092725,1014.3072388139623,0.0
1019,0.11288096,3,360908,172.88248,7.008487,0.9649210795760155,323.7,0.11288096,1503.8176038265228,0.012586502,998.8299696009577,0.0
1022,0.11814019,3,361980,174.57956,7.005416,0.9276884645223618,327.25,0.11814019,1508.1242458820343,0.010579875,1012.9330438440069,0.0
1025,0.12536779,3,363018,172.77242,7.037535,0.9098812714219093,322.625,0.12536779,1512.4590091705322,0.010192999,1001.3562125903125,0.0
1029,0.1222148,4,363947,167.39267,7.0102396,0.9624422900378704,313.125,0.1222148,1516.7969508171082,0.013447699,972.5722108148345,0.0
1033,0.11953068,4,365213,168.61282,7.0032344,0.9410011954605579,310.7,0.11953068,1521.1413445472717,0.011110386,973.6693235022237,0.0
1037,0.124532536,4,366740,165.89726,7.001239,0.9642561189830303,310.6,0.124532536,1525.5000240802765,0.0122966245,963.0121046700039,0.0
1038,0.14297606,1,367700,169.02287,7.0164924,0.9061632752418518,327.45,0.14297606,1529.7893159389496,0.012324379,986.880416406157,0.0
1041,0.11161812,3,368989,170.96318,7.036939,0.9492923505604267,337.4,0.11161812,1534.083606004715,0.01029466,999.4911705488903,0.0
1044,0.16527756,3,369988,173.30914,7.032027,0.9086742103099823,344.575,0.16527756,1538.3867223262787,0.013593331,1020.831766802508,0.0
1048,0.10222302,4,371037,170.35239,7.0084705,0.9127301126718521,337.2,0.10222302,1542.7005970478058,0.01042323,999.5956027498339,0.0
1052,0.13118178,4,372080,169.16759,7.0136585,0.9420604147017002,332.75,0.13118178,1547.2155957221985,0.010800032,997.4995308543297,0.0
1056,0.12692736,4,373908,177.39558,7.0547323,0.9725219402462244,349.65,0.12692736,1551.51993393898,0.011152686,1044.0327738569642,0.0
1059,0.12182656,3,374787,175.94864,7.0442667,0.9324925765395164,346.975,0.12182656,1555.809674024582,0.011410549,1040.719247271188,0.0
1063,0.21408494,4,375914,168.99228,7.078169,0.9384800791740417,334.675,0.21408494,1560.0960066318512,0.011603069,992.0221832661898,0.0
1068,0.10391191,5,377217,167.48643,7.0814657,0.8967360407114029,337.075,0.10391191,1564.3886682987213,0.011279795,991.7337433442332,0.0
1071,0.109193295,3,378605,171.005,7.07509,0.8977067545056343,347.325,0.109193295,1568.7238943576813,0.010851313,1013.4529184691876,0.0
1074,0.14003083,3,379603,168.03159,7.057356,0.9129388481378555,337.55,0.14003083,1573.0711498260498,0.012511143,995.567561140638,0.0
1076,0.13809572,2,380534,173.77579,7.06342,0.9325031712651253,349.9,0.13809572,1577.4020218849182,0.0107022505,1034.7687012872927,0.0
1078,0.14034179,2,381409,173.57932,7.037416,0.8802252411842346,342.725,0.14034179,1581.7168657779694,0.0115117915,1041.273512756158,0.0
1082,0.1138333,4,382343,163.05042,7.0288653,0.7335048913955688,323.3,0.1138333,1586.0319213867188,0.01245674,975.5999113312282,0.0
1086,0.103587665,4,383702,159.15796,6.99554,0.8809175565838814,325.575,0.103587665,1590.4327507019043,0.014060209,956.2957129288413,0.0
1087,0.10735864,1,384358,160.66975,6.998837,0.9404282458126545,337.875,0.10735864,1594.8552434444427,0.011173855,973.8756826457144,0.0
1090,0.112969965,3,385327,163.21101,6.9917645,0.8854778409004211,343.275,0.112969965,1599.1879978179932,0.011708384,992.7197055897441,0.0
1092,0.14093444,2,386629,171.39378,6.999742,0.9414007589221001,363.725,0.14093444,1603.5813572406769,0.010077932,1045.3459337703475,0.0
1095,0.10579562,3,388393,171.7591,6.980364,0.7894781976938248,371.8,0.10579562,1607.9289417266846,0.012126343,1042.3985053391928,0.0
1097,0.12188719,2,389115,170.77795,6.9662485,0.8636898845434189,368.275,0.12188719,1612.209793806076,0.01161525,1028.2990692969913,0.0
1099,0.11798693,2,390510,182.06038,6.947026,0.8940369859337807,393.075,0.11798693,1616.5121715068817,0.011645708,1094.3234438725074,0.0
1101,0.09292476,2,391919,190.46973,6.8890214,0.5783754885196686,411.525,0.09292476,1620.811339378357,0.011624643,1146.1705351948228,0.0
1102,0.07741885,1,392919,195.12071,6.920353,0.027099668979644775,431.05,0.07741885,1625.1089594364166,0.011490477,1174.4175325326864,0.0
1103,0.08531268,1,393919,200.89232,6.915771,0.10590970516204834,450.125,0.08531268,1629.4273257255554,0.010709703,1213.3541655469337,0.0
1105,0.10560757,2,394828,199.5795,6.898442,0.8440019488334656,452.625,0.10560757,1633.7492933273315,0.0104559455,1200.6662591132408,0.0
1106,0.12984549,1,395598,206.75626,6.889907,0.8874006792902946,466.95,0.12984549,1638.0980503559113,0.012405601,1247.1153268073024,0.0
1107,0.07861312,1,396598,211.74594,6.8667,0.12272179126739502,488.9,0.07861312,1642.402710199356,0.009958564,1278.5873924110472,0.0
1110,0.114660256,3,397894,212.35722,6.884583,0.8685194849967957,494.625,0.114660256,1646.7015347480774,0.011612107,1281.9747918114354,0.0
1112,0.12484904,2,398670,211.41714,6.863524,0.8120075911283493,497.075,0.12484904,1651.0500211715698,0.012284277,1278.1387374211358,0.0
1114,0.090591155,2,400104,213.30302,6.8796954,0.5758987665176392,512.525,0.090591155,1655.3677806854248,0.010975057,1295.4516876024609,0.0
1116,0.13599801,2,400867,210.5834,6.8882613,0.8924221098423004,508.325,0.13599801,1659.6996493339539,0.012640297,1273.280102660269,0.0
1118,0.15083529,2,401717,211.59453,6.884505,0.9235297739505768,507.7,0.15083529,1664.0059061050415,0.011610137,1264.4281782132025,0.0
1120,0.10878347,2,403120,220.87993,6.904925,0.6587019264698029,525.425,0.10878347,1668.2845849990845,0.011168598,1320.4257617565866,0.0
1123,0.13679597,3,403772,224.17102,6.916017,0.7804013639688492,515.675,0.13679597,1672.6181778907776,0.01121312,1321.3756918733102,0.0
1124,0.15439051,1,404046,226.37456,6.9125967,0.8189681470394135,515.7,0.15439051,1676.9138169288635,0.010004327,1327.6630040508655,0.0
1127,0.16181333,3,404793,232.20251,6.933302,0.9387041181325912,510.875,0.16181333,1681.244964838028,0.011629702,1339.7947907602695,0.0
1129,0.11541904,2,405783,235.09396,6.914411,0.9311284720897675,518.45,0.11541904,1685.5804088115692,0.011714654,1353.1030379272026,0.0
1131,0.1446394,2,406836,237.76973,6.9012594,0.89542455971241,514.525,0.1446394,1689.9161069393158,0.012847519,1356.635833233143,0.0
1134,0.09681918,3,407974,234.3009,6.903438,0.899743065237999,496.5,0.09681918,1694.2622888088226,0.011587952,1338.0911240463279,0.0
1136,0.22282186,2,408921,238.4856,6.888309,0.886378675699234,505.55,0.22282186,1698.6269328594208,0.014698453,1363.3326739197482,0.0
1138,0.10165296,2,410423,244.60861,6.890029,0.2279067039489746,510.35,0.10165296,1702.9529778957367,0.011436511,1400.0667416424408,0.0
1141,0.116102904,3,411386,237.32706,6.858521,0.9204643219709396,486.675,0.116102904,1707.2778561115265,0.011852111,1349.9106955477569,0.0
1144,0.113512844,3,413133,237.62105,6.816591,0.9265457838773727,471.275,0.113512844,1711.6008703708649,0.013126679,1359.5847624729936,0.0
1146,0.10544902,2,414637,238.78159,6.8123026,0.8101163357496262,475.975,0.10544902,1715.924278497696,0.009870094,1384.0106282801382,0.0
1148,0.118912905,2,415736,240.05615,6.829454,0.9331337437033653,469.0,0.118912905,1720.2302854061127,0.0123404665,1402.7338229880625,0.0
1150,0.12517938,2,417193,249.46098,6.8207393,0.8608476519584656,482.475,0.12517938,1724.553165435791,0.010518913,1476.3866552725626,0.0
1151,0.11066912,1,417634,249.61874,6.864261,0.912081852555275,480.775,0.11066912,1728.9037177562714,0.011635254,1479.3446522061658,0.0
1155,0.12370534,4,418923,247.16072,6.84692,0.9107625186443329,461.675,0.12370534,1733.4527904987335,0.011089157,1460.787647986694,0.0
1156,0.08738758,1,419923,251.92436,6.897518,-0.011844038963317871,476.4,0.08738758,1737.7365999221802,0.010211669,1507.2150470399042,0.0
1158,0.10896292,2,420841,252.02707,6.8929305,0.8590280711650848,478.1,0.10896292,1742.0387816429138,0.010482602,1525.1757907398128,0.0
1159,0.07617065,1,421841,251.629,6.86067,-0.03827393054962158,478.1,0.07617065,1746.3024065494537,0.010338346,1536.2852174878276,0.0
1161,0.11789196,2,422530,253.07088,6.9017158,0.9017613679170609,481.025,0.11789196,1750.5867850780487,0.011738318,1553.6165782169235,0.0
1164,0.120761596,3,423319,249.77641,6.8962417,0.8211355209350586,481.825,0.120761596,1754.8971905708313,0.012310605,1548.5897748223451,0.0
1165,0.07665315,1,424319,257.19897,6.9077153,0.153103768825531,502.4,0.07665315,1759.2001731395721,0.011144942,1609.2768554128495,0.0
1169,0.0851364,4,426250,258.04672,6.8518033,0.8532244712114334,511.675,0.0851364,1763.4584789276123,0.010329121,1631.6945032964013,0.0
1170,0.1301648,1,426525,255.58159,6.83748,0.8734003901481628,507.7,0.1301648,1767.7374913692474,0.010978849,1619.3376981428944,0.0
1172,0.09436779,2,427732,252.93094,6.8387585,0.640079528093338,514.525,0.09436779,1771.9996945858002,0.011665868,1622.075712260164,0.0
1173,0.1067573,1,428064,250.75821,6.865557,0.8314830958843231,513.35,0.1067573,1776.2827942371368,0.010894736,1615.1372916139615,0.0
1174,0.08500996,1,429064,258.2462,6.9149947,-0.08270227909088135,527.25,0.08500996,1780.55859375,0.0110030975,1666.7026891807684,0.0
1175,0.20239133,1,429873,264.76785,6.940019,0.8719352334737778,541.2,0.20239133,1784.7568261623383,0.011139233,1716.4278674363857,0.0
1178,0.1302872,3,431291,252.53003,6.9658337,0.9381337091326714,521.7,0.1302872,1788.9981682300568,0.013016345,1646.0066170418984,0.0
1180,0.13421686,2,432484,256.3676,6.9929676,0.9248296022415161,533.2,0.13421686,1793.2613596916199,0.011341634,1680.4150081213597,0.0
1181,0.13900106,1,433356,264.63385,7.0179305,0.9503558352589607,549.25,0.13900106,1797.543795824051,0.0112997135,1737.858811341365,0.0
1183,0.10028975,2,434959,265.00076,7.003008,0.9329323843121529,560.5,0.10028975,1801.8168828487396,0.01167506,1754.8368921486567,0.0
1184,0.10434888,1,435337,262.5774,7.0014634,0.9074483439326286,555.1,0.10434888,1806.081703901291,0.011385912,1736.4331123946627,0.0
1185,0.1137599,1,436158,261.7985,7.028886,0.8548598140478134,553.825,0.1137599,1810.3885622024536,0.012338639,1726.1678416950206,0.0
1186,0.12531966,1,436802,263.8416,7.0129223,0.9366126507520676,554.125,0.12531966,1814.7391564846039,0.011841228,1732.8503296317972,0.0
