ev_tdlam_before,entropy,meankl,EpTrueRewMean,TimestepsSoFar,EpLenMean,optimgain,EpThisIter,EpisodesSoFar,EpRewMean,entloss,surrgain,TimeElapsed
0.8593935966491699,23.361555,0.014253542,508.80205503095885,205813,100.775,0.31610096,11,2730,61.779854,0.0,0.31610096,1425.5932331085205
0.8871322050690651,23.361814,0.003974972,486.61886919733877,206879,96.925,0.14934596,11,2741,58.49761,0.0,0.14934596,1432.8806233406067
0.8777993991971016,23.372087,0.014744502,510.0954041340494,207877,101.75,0.4254995,9,2750,61.419434,0.0,0.4254995,1439.9468264579773
0.8223355114459991,23.368082,0.0040830458,495.8074821550946,208869,99.525,0.15198532,10,2760,60.01351,0.0,0.15198532,1447.0480782985687
0.8720705360174179,23.369635,0.013782082,511.9220521267069,209853,103.225,0.34842852,9,2769,64.49463,0.0,0.34842852,1454.4575736522675
0.863951101899147,23.367598,0.014195569,532.2212272902352,210889,107.425,0.29069102,9,2778,67.70087,0.0,0.29069102,1461.7271792888641
0.9085033535957336,23.367184,0.0038809106,524.755781518794,212023,106.15,0.14404112,11,2789,67.484634,0.0,0.14404112,1468.764867067337
0.8799319639801979,23.367674,0.0040884716,524.8340307087461,213108,105.975,0.1445429,11,2800,68.90018,0.0,0.1445429,1475.7947392463684
0.8536669611930847,23.366209,0.0039131297,527.5392652990967,214152,105.175,0.15059796,10,2810,67.97327,0.0,0.15059796,1482.8563423156738
0.8449417501688004,23.365965,0.0048685446,505.9097884823279,215062,100.7,0.17180249,9,2819,63.852173,0.0,0.17180249,1489.9627668857574
0.8596018999814987,23.366693,0.0039451364,510.41949849536996,216118,102.375,0.15328723,10,2829,65.943504,0.0,0.15328723,1497.0375068187714
0.9005308821797371,23.369219,0.014677022,519.8534034856982,217109,103.9,0.30011338,9,2838,65.11247,0.0,0.30011338,1504.1990313529968
0.9143075793981552,23.36774,0.014891855,525.562208394367,218099,106.25,0.28734592,9,2847,66.23924,0.0,0.28734592,1511.324420452118
0.8746170401573181,23.366518,0.0043185437,533.0963558208529,219110,108.425,0.16714032,10,2857,69.13497,0.0,0.16714032,1518.4826593399048
0.8938607200980186,23.367983,0.0037726858,533.9740652706125,220137,108.375,0.14523768,9,2866,70.84643,0.0,0.14523768,1525.7973728179932
0.8638566881418228,23.366693,0.0041534165,521.8803590479256,221145,106.0,0.14925122,10,2876,70.25761,0.0,0.14925122,1533.0005667209625
0.8864898756146431,23.369646,0.0042979387,510.15691087798797,222179,102.0,0.14896184,11,2887,68.19269,0.0,0.14896184,1540.142009973526
0.8628341108560562,23.369608,0.004032488,522.5348537547884,223196,104.475,0.14119032,9,2896,66.98053,0.0,0.14119032,1547.2221221923828
0.8592775464057922,23.366032,0.0041397456,493.94564248465196,224227,98.5,0.15685792,11,2907,62.560658,0.0,0.15685792,1554.4027862548828
0.8573674410581589,23.363691,0.0039230557,504.39699616213545,225209,101.6,0.13761905,9,2916,65.204636,0.0,0.13761905,1561.569321155548
0.8554671257734299,23.365297,0.00434979,519.0060959989764,226211,105.225,0.16191433,9,2925,68.34192,0.0,0.16191433,1568.729728937149
0.8365932554006577,23.366632,0.004172438,537.8785610564015,227254,109.425,0.15727451,9,2934,71.30376,0.0,0.15727451,1575.8339500427246
0.8865636214613914,23.367437,0.013831289,533.2374975223695,228281,109.025,0.31019646,10,2944,68.80631,0.0,0.31019646,1582.9775066375732
0.8643545508384705,23.364744,0.014594178,526.6481469462749,229367,106.675,0.31739512,11,2955,66.81775,0.0,0.31739512,1590.119925737381
0.863553062081337,23.364996,0.0041320613,510.09327312119603,230351,103.5,0.14752519,10,2965,63.88772,0.0,0.14752519,1597.2091896533966
0.8673204928636551,23.363276,0.0040105027,495.7650494243502,231382,100.75,0.14255759,10,2975,63.801037,0.0,0.14255759,1604.264677286148
0.8661177158355713,23.363703,0.0039885035,508.04784914151514,232396,102.875,0.13613197,9,2984,63.94338,0.0,0.13613197,1611.3081471920013
0.8776045590639114,23.365496,0.003965896,509.30660174507983,233348,104.475,0.14922324,9,2993,63.55536,0.0,0.14922324,1618.3628480434418
0.8544544130563736,23.363935,0.0040976647,497.89896631638965,234360,102.75,0.14537197,11,3004,60.5573,0.0,0.14537197,1625.4114813804626
0.8233048915863037,23.361639,0.004217594,487.7571590227356,235405,100.575,0.15148515,11,3015,57.800743,0.0,0.15148515,1632.4304099082947
0.8838742971420288,23.357157,0.0040745605,481.7682057508831,236364,99.2,0.15825546,9,3024,57.88279,0.0,0.15825546,1639.4946057796478
0.8160387724637985,23.357666,0.0043743453,506.2907953234414,237410,103.25,0.1733078,8,3032,61.041767,0.0,0.1733078,1646.5337302684784
0.8192271590232849,23.355795,0.0038022841,526.7904446543664,238434,107.55,0.14312005,9,3041,65.07274,0.0,0.14312005,1653.637985944748
0.9032848924398422,23.35034,0.0038040418,554.5195017898144,239530,113.225,0.13743073,10,3051,66.9178,0.0,0.13743073,1660.822158575058
0.872277021408081,23.351381,0.0042136037,556.9435561192468,240594,113.475,0.17757887,10,3061,68.25967,0.0,0.17757887,1667.848586320877
0.8506215661764145,23.353495,0.0038914606,520.2094495567627,241674,106.6,0.14516945,11,3072,63.33468,0.0,0.14516945,1674.9338915348053
0.8043281137943268,23.3528,0.0038158204,528.6753641744724,242727,107.325,0.14567868,9,3081,63.92278,0.0,0.14567868,1682.0705864429474
0.8089258670806885,23.351969,0.0039098477,522.7498590025054,243757,105.675,0.16132638,10,3091,65.27142,0.0,0.16132638,1689.1439752578735
0.8489440977573395,23.353762,0.0040052608,552.9850636225051,244749,111.075,0.1532633,8,3099,67.38142,0.0,0.1532633,1696.2461473941803
0.8905782252550125,23.354494,0.0141243925,540.1909418396475,245798,107.975,0.32610017,11,3110,67.05664,0.0,0.32610017,1703.383089542389
0.8171970695257187,23.353334,0.0037520858,540.5923762106194,246896,107.7,0.14404419,10,3120,65.69515,0.0,0.14404419,1710.4481489658356
0.8713966757059097,23.3528,0.0038816521,539.2587684071768,247869,107.5,0.14434996,9,3129,65.41607,0.0,0.14434996,1717.4906153678894
0.821140930056572,23.352472,0.0038516938,514.5899194409725,248856,102.675,0.13915008,10,3139,63.733593,0.0,0.13915008,1724.5926728248596
0.8857923522591591,23.3528,0.004140783,532.6688657601829,249825,105.65,0.14250356,9,3148,65.044876,0.0,0.14250356,1731.6474709510803
0.8658800274133682,23.355307,0.003793029,529.2586287695701,250786,104.8,0.14066307,9,3157,64.53093,0.0,0.14066307,1738.80135512352
0.885375089943409,23.354475,0.0040295045,548.5143346391466,251736,108.85,0.15014988,8,3165,67.20575,0.0,0.15014988,1745.8972296714783
0.8862305283546448,23.349543,0.014904429,532.6858914926305,252721,107.0,0.27965617,10,3175,64.518,0.0,0.27965617,1753.0172591209412
0.8392316997051239,23.3493,0.004051253,554.5822798455049,253738,111.975,0.14696187,8,3183,68.11134,0.0,0.14696187,1760.0852131843567
0.8781678378582001,23.347654,0.004105527,562.9175242681733,254788,114.1,0.1502352,9,3192,70.335335,0.0,0.1502352,1767.225817680359
0.8542856425046921,23.34611,0.0042707007,529.0311540763471,255797,107.575,0.15414114,11,3203,65.70857,0.0,0.15414114,1774.3132243156433
0.8564005345106125,23.347477,0.0038552375,532.1168027505186,256788,107.525,0.14847651,10,3213,67.93906,0.0,0.14847651,1781.4251527786255
0.8637686520814896,23.347235,0.0038599072,479.2635158879706,257867,97.25,0.1366585,12,3225,61.33844,0.0,0.1366585,1788.4920630455017
0.8414659947156906,23.348406,0.0041794507,478.9649705853288,258863,96.325,0.15326405,9,3234,62.43928,0.0,0.15326405,1795.5684452056885
0.8492653518915176,23.348894,0.0039931554,507.8615578209889,259891,102.35,0.16500746,9,3243,65.979065,0.0,0.16500746,1802.6862080097198
0.8122562170028687,23.349543,0.0042201914,533.4941665323313,260925,106.85,0.1563414,9,3252,68.71666,0.0,0.1563414,1810.274833202362
0.8759036809206009,23.348715,0.0037899502,544.5421590378761,261944,108.5,0.13477813,10,3262,69.31688,0.0,0.13477813,1818.4125592708588
0.8397659510374069,23.349371,0.0041092155,557.1089001763339,262948,110.75,0.14505263,9,3271,70.687096,0.0,0.14505263,1825.9689977169037
0.8493759036064148,23.351057,0.004209875,546.2900690783315,264014,108.1,0.15381144,10,3281,67.096634,0.0,0.15381144,1833.913877248764
0.8664115518331528,23.351053,0.004523836,534.5504223779777,264953,105.475,0.17146683,9,3290,66.21043,0.0,0.17146683,1841.2038180828094
0.8024331629276276,23.349615,0.004337634,546.5404643434849,266054,107.95,0.15240748,9,3299,69.6741,0.0,0.15240748,1848.4154279232025
0.8905824050307274,23.349546,0.004243084,559.4707689874181,267149,110.3,0.14164156,10,3309,72.15814,0.0,0.14164156,1855.5085742473602
0.8840014785528183,23.346926,0.004577285,548.8238101771846,268108,107.8,0.15472405,10,3319,70.17336,0.0,0.15472405,1862.7122445106506
0.8269937932491302,23.346674,0.0047341688,566.3256487152848,269108,110.9,0.15983686,9,3328,72.624985,0.0,0.15983686,1869.7747509479523
0.8540844321250916,23.347593,0.0041067614,519.2956837649124,270135,102.025,0.14779031,11,3339,67.4777,0.0,0.14779031,1876.8102586269379
0.8413793444633484,23.347086,0.0041282335,513.2392152255354,271173,100.6,0.15233174,10,3349,66.002014,0.0,0.15233174,1883.7893569469452
0.8489742577075958,23.34627,0.0044352696,522.3681898680819,272193,102.125,0.16651407,10,3359,67.800476,0.0,0.16651407,1890.7715363502502
0.8486716151237488,23.344301,0.004481113,501.7360211957871,273192,98.15,0.17101735,11,3370,66.87362,0.0,0.17101735,1897.7338325977325
0.8189531117677689,23.343487,0.003929743,509.9733385228548,274216,99.65,0.13986264,10,3380,65.93077,0.0,0.13986264,1904.6773903369904
0.8675448000431061,23.3431,0.004497458,492.6721105904251,275293,96.7,0.15077944,11,3391,64.30823,0.0,0.15077944,1911.5801360607147
0.8787155821919441,23.341974,0.0039173546,512.8889490946991,276279,100.55,0.15893859,9,3400,69.16063,0.0,0.15893859,1918.5266544818878
0.8698636144399643,23.340155,0.004356401,540.3761492749243,277394,105.05,0.1542202,10,3410,68.42778,0.0,0.1542202,1925.5334687232971
0.8615672737360001,23.338362,0.004450514,547.0395017858384,278377,106.425,0.15456413,9,3419,70.09247,0.0,0.15456413,1932.5258831977844
0.8320259004831314,23.33885,0.0041414485,584.4446828668093,279409,113.725,0.1532279,8,3427,75.02463,0.0,0.1532279,1939.5293476581573
0.7689238935709,23.339865,0.004713013,589.709571323278,280420,115.3,0.22497006,9,3436,74.14732,0.0,0.22497006,1946.531011581421
0.8369448482990265,23.339373,0.004142912,573.4794082281221,281449,112.625,0.16098891,10,3446,72.69112,0.0,0.16098891,1953.591534614563
0.8772454261779785,23.340069,0.0042282026,561.5221928786189,282403,111.4,0.1407495,9,3455,72.23488,0.0,0.1407495,1960.667362689972
0.8234480321407318,23.337969,0.0043246048,522.9192894926148,283355,103.2,0.15969047,10,3465,65.87892,0.0,0.15969047,1967.700047492981
0.8441407233476639,23.353266,0.014276242,507.52772363701035,284344,102.25,0.2886045,9,3474,65.58943,0.0,0.2886045,1974.7636151313782
0.8716704249382019,23.352276,0.00450252,514.9187225234214,285451,103.8,0.15590845,10,3484,66.87997,0.0,0.15590845,1981.7910544872284
0.838701456785202,23.35052,0.003922629,517.273751460944,286396,104.575,0.1417018,9,3493,68.52972,0.0,0.1417018,1988.8992586135864
0.8243447840213776,23.343279,0.0143009685,517.2902356930929,287485,106.2,0.3189478,11,3504,69.79739,0.0,0.3189478,1995.9428403377533
0.8157876878976822,23.342548,0.003817908,519.0993525566305,288557,105.325,0.13984042,10,3514,70.13009,0.0,0.13984042,2003.008261680603
0.8110121488571167,23.344404,0.0042226133,531.0750752909704,289578,106.675,0.14541489,9,3523,72.04329,0.0,0.14541489,2010.0690574645996
0.8522821664810181,23.3431,0.0042363196,528.1863830639309,290604,105.2,0.14036404,10,3533,70.5756,0.0,0.14036404,2017.139219045639
0.823263019323349,23.343927,0.0043714414,541.2613756374401,291674,107.2,0.15034434,10,3543,71.29114,0.0,0.15034434,2024.2147314548492
0.8346551060676575,23.343283,0.0046171704,542.4372349294417,292672,105.725,0.19369948,10,3553,71.05256,0.0,0.19369948,2031.5649600028992
0.8396439552307129,23.340082,0.0044092396,534.7361242003691,293662,104.975,0.15588528,9,3562,69.21468,0.0,0.15588528,2038.604290008545
0.8349744230508804,23.340643,0.003919712,545.0929887225224,294737,107.95,0.13745582,9,3571,70.94471,0.0,0.13745582,2045.7617681026459
0.8618147224187851,23.341047,0.014221825,557.2840796097814,295766,110.775,0.3038719,9,3580,73.22657,0.0,0.3038719,2052.8006269931793
0.8438561707735062,23.344305,0.0038226587,539.5619933154175,296731,107.925,0.14662062,10,3590,70.88922,0.0,0.14662062,2059.8692061901093
0.8507578670978546,23.338135,0.0039912,538.2603744244868,297752,107.65,0.15294771,10,3600,68.49538,0.0,0.15294771,2066.9268884658813
0.881400540471077,23.338556,0.0042381072,524.8626738816617,298781,103.25,0.15310776,10,3610,65.688675,0.0,0.15310776,2073.9788019657135
0.8335890024900436,23.338137,0.003959886,516.4833570600078,299851,102.125,0.1435537,10,3620,62.81892,0.0,0.1435537,2080.9950108528137
0.8455205410718918,23.338133,0.0047938586,530.1061570101758,300938,105.175,0.176256,10,3630,64.81847,0.0,0.176256,2088.0658786296844
0.8612994253635406,23.337164,0.004073893,523.5932018582143,301984,103.6,0.14734617,11,3641,65.04645,0.0,0.14734617,2095.030581474304
0.8200240433216095,23.338705,0.004385476,518.4282310127729,303032,102.725,0.16141576,10,3651,64.78233,0.0,0.16141576,2102.0101370811462
0.8512059599161148,23.340643,0.0044145626,546.8865404420206,303989,108.625,0.14933546,7,3658,70.14702,0.0,0.14933546,2109.045220851898
0.8723184466362,23.3418,0.0043557202,545.4755499498057,304918,107.1,0.15995301,9,3667,70.86443,0.0,0.15995301,2116.071958065033
0.7888283282518387,23.343832,0.0045098057,572.0249353558079,305917,112.625,0.18532279,8,3675,74.1875,0.0,0.18532279,2123.0646748542786
0.8771354928612709,23.342596,0.004230521,580.1906113621221,306886,114.0,0.14892852,9,3684,74.49275,0.0,0.14892852,2130.056368112564
0.8266000747680664,23.341959,0.004471177,589.4628487270613,307870,115.6,0.1700491,9,3693,76.07341,0.0,0.1700491,2137.1167175769806
0.8679206073284149,23.341818,0.004420489,566.8496231330862,308896,111.7,0.16474296,9,3702,73.091644,0.0,0.16474296,2144.5134184360504
0.8698562234640121,23.34245,0.004712453,571.274054454133,309890,112.225,0.15339269,9,3711,72.771675,0.0,0.15339269,2151.6422131061554
0.8478153198957443,23.339434,0.004102487,580.9574195417969,311018,113.9,0.15001154,9,3720,75.63277,0.0,0.15001154,2158.780933856964
0.7801075428724289,23.340088,0.0047709746,590.0969648837472,312168,116.1,0.15576963,10,3730,76.97157,0.0,0.15576963,2165.9492740631104
0.8857494294643402,23.341719,0.004113771,588.8478139495115,313096,116.85,0.15156797,8,3738,77.36644,0.0,0.15156797,2173.0900382995605
0.8666448593139648,23.342043,0.004410151,581.262708741624,314176,116.2,0.15550636,10,3748,76.908714,0.0,0.15550636,2180.2151873111725
0.8681966811418533,23.34186,0.0041309567,579.7501474632352,315276,115.525,0.14364912,9,3757,75.22662,0.0,0.14364912,2187.3386249542236
0.8443666398525238,23.342306,0.0045484835,550.8095527622866,316247,110.45,0.1501582,10,3767,71.42259,0.0,0.1501582,2194.390250682831
0.8051951825618744,23.34344,0.0040108105,550.5083078365969,317276,111.25,0.13696417,9,3776,70.961655,0.0,0.13696417,2201.5824089050293
0.7797872126102448,23.344545,0.004174253,551.284618334261,318342,111.05,0.1522865,10,3786,70.52134,0.0,0.1522865,2208.696016550064
0.853533923625946,23.344906,0.0042908275,555.5968536472316,319415,111.85,0.16165961,8,3794,72.46593,0.0,0.16165961,2215.8943390846252
0.8543749898672104,23.346357,0.0047625396,573.617636994431,320458,115.675,0.17982125,9,3803,74.808556,0.0,0.17982125,2223.0211107730865
0.8745703846216202,23.341572,0.003930456,559.5732532291198,321486,112.325,0.14327082,10,3813,74.70267,0.0,0.14327082,2230.147235393524
0.8803698122501373,23.34173,0.0045924378,577.3895957378766,322561,114.675,0.16589098,10,3823,78.88385,0.0,0.16589098,2237.272470474243
0.870020180940628,23.342218,0.004341958,540.1963875182255,323625,107.5,0.15575704,10,3833,74.77553,0.0,0.15575704,2244.659252166748
0.8854183852672577,23.34113,0.0039425697,549.978459735233,324715,108.775,0.15015432,9,3842,77.343445,0.0,0.15015432,2252.0427329540253
0.823845237493515,23.340887,0.0043971813,556.6169744484757,325790,110.025,0.19101986,10,3852,77.62048,0.0,0.19101986,2259.3351027965546
0.8795637860894203,23.341558,0.004575722,567.6783246005991,326977,112.675,0.16407534,10,3862,78.40922,0.0,0.16407534,2266.5066068172455
0.896457739174366,23.341816,0.005378126,558.8413299888565,328049,110.6,0.1629349,11,3873,77.370316,0.0,0.1629349,2273.618264913559
0.8841349557042122,23.338846,0.004160703,536.4475471737035,329190,106.575,0.14878212,11,3884,74.21488,0.0,0.14878212,2280.804131269455
0.9024246856570244,23.339762,0.0038471213,500.9051536545332,330159,99.875,0.1403872,10,3894,70.20162,0.0,0.1403872,2288.002382993698
0.8127826601266861,23.336424,0.0049085114,517.1611671943404,331217,102.475,0.17506295,9,3903,72.998276,0.0,0.17506295,2295.208930015564
0.8740546256303787,23.335772,0.0042130966,506.17083798502836,332297,101.35,0.15119867,11,3914,71.184235,0.0,0.15119867,2302.514533519745
0.8841926828026772,23.33787,0.0042451997,527.3559169909711,333338,105.4,0.14698157,9,3923,73.04997,0.0,0.14698157,2309.7192895412445
0.8715602606534958,23.337828,0.004191841,557.0471956710198,334285,110.2,0.15178727,8,3931,76.455894,0.0,0.15178727,2316.9469056129456
0.86676986515522,23.336264,0.0040292153,558.4115276552327,335297,110.75,0.15230301,9,3940,75.21407,0.0,0.15230301,2324.2145869731903
0.9090367555618286,23.338068,0.0045806477,567.7096762638097,336368,111.525,0.15176252,10,3950,76.05412,0.0,0.15176252,2331.3191452026367
0.905643954873085,23.34035,0.004732875,559.0775695911391,337429,109.75,0.15281926,10,3960,74.39537,0.0,0.15281926,2338.1865549087524
0.8242713063955307,23.339682,0.004205105,560.6839635654305,338430,109.65,0.15583831,9,3969,75.220116,0.0,0.15583831,2345.0078933238983
0.9047862738370895,23.340984,0.003931527,570.4976842762458,339439,112.2,0.15432316,8,3977,74.334885,0.0,0.15432316,2351.8759529590607
0.8691597729921341,23.343832,0.0041691624,566.2796835365922,340385,111.925,0.15235758,9,3986,75.4697,0.0,0.15235758,2358.694727897644
0.9204726964235306,23.34471,0.0042448146,550.561543043375,341486,109.6,0.15825091,11,3997,74.070175,0.0,0.15825091,2365.4817757606506
0.887418158352375,23.342207,0.004032163,533.0395690192486,342470,106.25,0.16438583,10,4007,72.741585,0.0,0.16438583,2372.3203206062317
0.8664715737104416,23.34324,0.0040812828,519.8567676785111,343395,103.525,0.16546564,8,4015,72.45398,0.0,0.16546564,2379.09152841568
0.8399789333343506,23.343525,0.0042828303,548.7691121540207,344468,109.05,0.17544106,8,4023,75.84776,0.0,0.17544106,2385.87181019783
0.9000167697668076,23.345037,0.004495659,564.1149310970102,345549,110.5,0.14937079,10,4033,77.30374,0.0,0.14937079,2392.6574285030365
0.912399135529995,23.34619,0.004083705,572.5146785376061,346610,112.775,0.14807911,10,4043,79.0099,0.0,0.14807911,2399.1229984760284
0.9212058261036873,23.346457,0.004434929,588.9036154904958,347679,115.65,0.15715873,9,4052,81.49794,0.0,0.15715873,2406.3546595573425
0.8770091682672501,23.34538,0.004337164,562.9078695725872,348679,110.825,0.14452194,9,4061,78.865524,0.0,0.14452194,2413.5941541194916
0.8546616584062576,23.34521,0.0038368804,536.9409974108396,349732,107.175,0.156508,11,4072,75.5296,0.0,0.156508,2420.957278728485
0.8854453340172768,23.344904,0.0048566815,531.1007358505196,350717,107.275,0.17668217,9,4081,74.12374,0.0,0.17668217,2428.4540491104126
0.8986373469233513,23.343588,0.0043558045,542.8210168319698,351754,108.625,0.153532,9,4090,74.14606,0.0,0.153532,2435.8706827163696
0.9041383340954781,23.343267,0.0041486863,532.8656101657622,352719,107.175,0.14706536,9,4099,72.8381,0.0,0.14706536,2443.3361353874207
0.92486272752285,23.344244,0.0043234127,554.5414112458706,353771,109.75,0.15533996,10,4109,74.96492,0.0,0.15533996,2450.783306837082
0.8768504336476326,23.34521,0.004624427,586.0675789978316,354804,115.175,0.14975077,7,4116,77.52134,0.0,0.14975077,2458.2994384765625
0.9221451580524445,23.346373,0.0040790173,562.5290405672843,355861,111.575,0.14661884,11,4127,75.79823,0.0,0.14661884,2465.882525205612
0.8734756708145142,23.34448,0.004346832,550.5813362579545,356911,110.25,0.15242505,10,4137,73.460556,0.0,0.15242505,2472.980011701584
0.8902380466461182,23.344488,0.00465328,567.8019463849489,357860,113.35,0.16148338,8,4145,75.971375,0.0,0.16148338,2479.837158203125
0.9019178822636604,23.346357,0.0046160324,545.9628299161947,358836,108.1,0.16313078,9,4154,71.51643,0.0,0.16313078,2486.649727344513
0.8809205293655396,23.347246,0.004577049,541.0987417488434,359886,107.225,0.15647992,10,4164,70.73399,0.0,0.15647992,2493.493645429611
0.8721642792224884,23.342287,0.0045634136,556.5016335411863,360912,110.675,0.15031001,9,4173,72.98934,0.0,0.15031001,2500.436684370041
0.8363052010536194,23.344221,0.0045360457,552.7750431142831,362030,112.15,0.16034356,10,4183,73.0927,0.0,0.16034356,2507.3196580410004
0.8895841762423515,23.340982,0.004301387,527.2037863784727,363085,108.925,0.15645994,10,4193,69.78172,0.0,0.15645994,2514.252610206604
0.9147528260946274,23.338133,0.0040900293,546.4396672642517,364104,112.725,0.14650093,9,4202,72.14509,0.0,0.14650093,2521.088278055191
0.9137658849358559,23.339842,0.0040144473,549.7860910471585,365166,112.675,0.14803486,10,4212,71.42372,0.0,0.14803486,2527.9087858200073
0.919559083878994,23.333256,0.0041565606,543.7414522544113,366217,109.175,0.14172047,9,4221,69.38816,0.0,0.14172047,2534.9801177978516
0.9243565872311592,23.333723,0.0049817,558.2212822397665,367228,111.95,0.15057233,9,4230,70.37606,0.0,0.15057233,2541.812284708023
0.8887840807437897,23.334408,0.0043745036,569.445513681462,368290,113.95,0.15905331,9,4239,71.90141,0.0,0.15905331,2548.6377086639404
0.9171484112739563,23.334406,0.0038058234,557.8602824799682,369292,112.25,0.13816126,9,4248,70.63861,0.0,0.13816126,2555.4391770362854
0.8920906856656075,23.334635,0.0044389814,559.4090244002748,370248,112.95,0.15266189,9,4257,70.36692,0.0,0.15266189,2562.3137352466583
0.8646285086870193,23.336649,0.0043279217,553.9364617996152,371309,112.15,0.16049948,9,4266,70.04875,0.0,0.16049948,2569.232719182968
0.8578470051288605,23.337336,0.0047086417,567.793394743339,372249,114.025,0.16356319,8,4274,70.59161,0.0,0.16356319,2576.217882871628
0.8791434094309807,23.335917,0.004305679,562.238335271279,373353,112.725,0.1774571,10,4284,69.58357,0.0,0.1774571,2583.3649690151215
0.889805480837822,23.338446,0.004141168,561.0031177401981,374402,112.55,0.15700102,10,4294,68.77104,0.0,0.15700102,2590.4451508522034
0.8658960908651352,23.340334,0.004497096,558.0533027153378,375448,111.6,0.16324025,9,4303,68.94975,0.0,0.16324025,2597.637006521225
0.8477090150117874,23.343443,0.00446176,551.2207382931149,376467,109.95,0.15775676,9,4312,67.86415,0.0,0.15775676,2604.8112869262695
0.9170654937624931,23.344545,0.004271662,555.2852721907954,377456,110.775,0.14825246,9,4321,69.39936,0.0,0.14825246,2611.9326441287994
0.8828504234552383,23.343443,0.014402827,540.6363687113206,378454,107.65,0.29044127,10,4331,66.597275,0.0,0.29044127,2619.1528124809265
0.8825274258852005,23.344173,0.004682879,557.8893947447787,379457,110.7,0.1656391,8,4339,68.725586,0.0,0.1656391,2626.349895477295
0.8588639199733734,23.344805,0.0041693,569.114619944502,380462,113.6,0.1585046,8,4347,69.20789,0.0,0.1585046,2633.598368167877
0.860918402671814,23.34279,0.0042534927,564.0842750709,381417,112.375,0.18762994,9,4356,68.87381,0.0,0.18762994,2640.7817254066467
0.8906314969062805,23.344488,0.004673417,587.7451683986818,382446,117.45,0.15601696,8,4364,72.596344,0.0,0.15601696,2647.857075691223
0.8719467520713806,23.34424,0.0047879657,584.0885904371569,383459,116.125,0.17748512,10,4374,71.837364,0.0,0.17748512,2655.036184310913
0.8882798328995705,23.344154,0.003853802,590.9904434310911,384545,117.6,0.13397145,9,4383,72.46569,0.0,0.13397145,2662.2251121997833
0.9023078083992004,23.34324,0.0048926435,602.1395842892595,385494,119.125,0.17688373,7,4390,75.013306,0.0,0.17688373,2669.4437317848206
0.9026764035224915,23.341959,0.004215202,599.8687560029657,386548,119.45,0.14630921,9,4399,74.57686,0.0,0.14630921,2676.598048686981
0.8721046894788742,23.342306,0.0042155515,601.3219408742008,387529,119.45,0.1562671,8,4407,74.50761,0.0,0.1562671,2683.687386035919
0.9055675268173218,23.341326,0.005006278,612.7830193361272,388481,122.15,0.16735195,8,4415,77.5778,0.0,0.16735195,2690.85382604599
0.837537556886673,23.341244,0.004263684,630.6972640711974,389436,125.125,0.15847287,7,4422,79.80259,0.0,0.15847287,2698.0167677402496
0.8946078345179558,23.339924,0.0040174667,601.7788867473737,390422,120.475,0.14857836,9,4431,76.021645,0.0,0.14857836,2705.1867060661316
0.8845734000205994,23.340067,0.004199596,607.2852886862019,391480,120.825,0.15154031,9,4440,76.926254,0.0,0.15154031,2712.3082361221313
0.8604513704776764,23.340803,0.0044438345,609.3880023119306,392474,120.925,0.1634337,8,4448,78.263145,0.0,0.1634337,2719.421382188797
0.8882720470428467,23.343264,0.0040881457,580.2222185412604,393618,116.725,0.15220158,10,4458,73.13531,0.0,0.15220158,2726.5359423160553
0.8972431495785713,23.345232,0.004181984,557.6205177284892,394577,111.85,0.1603784,10,4468,71.05778,0.0,0.1603784,2733.6118619441986
0.879764124751091,23.341875,0.004351438,567.314793433699,395654,113.6,0.1504453,9,4477,71.725784,0.0,0.1504453,2740.7719707489014
0.8516695201396942,23.342997,0.0044888286,573.7707101237507,396671,115.325,0.17137654,8,4485,72.71379,0.0,0.17137654,2747.864474773407
0.8996050804853439,23.34588,0.0039851936,561.2524165824561,397771,111.6,0.14127864,10,4495,69.317566,0.0,0.14127864,2755.063857793808
0.8935229107737541,23.347479,0.004124348,581.3885916261663,398750,115.775,0.13762598,8,4503,70.6332,0.0,0.13762598,2762.2992067337036
0.9129982441663742,23.345682,0.004700369,601.7481256096555,399782,118.925,0.1637379,9,4512,73.62986,0.0,0.1637379,2769.460454940796
0.8814459666609764,23.343931,0.004680418,617.3276801321875,400826,121.975,0.18758292,8,4520,74.7171,0.0,0.18758292,2776.6039946079254
0.9041760042309761,23.343489,0.0043958044,609.8303189085813,401933,119.2,0.16376984,9,4529,73.47383,0.0,0.16376984,2783.6979761123657
0.8584728091955185,23.3435,0.0046030004,596.5942830876435,402904,116.85,0.1625058,9,4538,73.92624,0.0,0.1625058,2790.8685002326965
0.8098488450050354,23.343082,0.004569025,599.3411629148884,403832,117.225,0.15768422,8,4546,76.58269,0.0,0.15768422,2798.004603624344
0.8131440877914429,23.341635,0.0045204917,618.3602576048219,404869,120.7,0.15239826,8,4554,80.66254,0.0,0.15239826,2805.175139427185
0.876790925860405,23.34133,0.004248846,569.4657406014223,405777,111.6,0.15936959,9,4563,75.636986,0.0,0.15936959,2812.2465987205505
0.8929884880781174,23.339115,0.003910105,577.7540462626079,406826,114.175,0.14734358,9,4572,79.14822,0.0,0.14734358,2819.4899842739105
0.9017512425780296,23.342108,0.0042449604,571.6209469054181,407806,114.2,0.1598069,9,4581,78.938515,0.0,0.1598069,2826.6499633789062
