entloss,entropy,EpTrueRewMean,surrgain,TimestepsSoFar,meankl,EpisodesSoFar,EpLenMean,ev_tdlam_before,EpRewMean,TimeElapsed,EpThisIter,optimgain
0.0,1.0736675,2508.8334885897466,0.04305562,822783,0.011830108,1491,716.075,0.09147405624389648,314.64713,13433.847475290298,1,0.04305562
0.0,1.0906061,2587.641089784177,0.044817463,824783,0.010688119,1493,739.05,0.11467713117599487,322.853,13444.061300039291,2,0.044817463
0.0,1.0969356,2637.147090900734,0.05106487,825783,0.010884412,1494,753.35,0.04429435729980469,328.81067,13453.608588695526,1,0.05106487
0.0,1.0735875,2674.0069752595673,0.046765037,826783,0.011698478,1495,764.05,0.1577821969985962,333.03116,13463.083601236343,1,0.046765037
0.0,1.0847081,2673.4416403835653,0.05165027,827783,0.011698356,1496,764.05,0.4329296946525574,332.24512,13472.649064302444,1,0.05165027
0.0,1.1003045,2677.1279289336903,0.038964294,828783,0.010533538,1497,766.05,0.064572274684906,332.00983,13482.254393100739,1,0.038964294
0.0,1.1030093,2741.3405142569386,0.03572385,829783,0.011348934,1498,784.875,0.08079516887664795,339.43866,13491.935180425644,1,0.03572385
0.0,1.0964195,2809.1529258754817,0.05723769,830778,0.010245215,1499,803.45,0.9422120526432991,347.8586,13501.553656339645,1,0.05723769
0.0,1.1382865,2811.9384631576286,0.04452789,831778,0.010027559,1500,805.225,0.08391571044921875,347.15216,13511.232588529587,1,0.04452789
0.0,1.1381212,2778.8316939038864,0.054629263,833564,0.011077972,1503,793.4,0.9731044936925173,343.56113,13520.759322404861,3,0.054629263
0.0,1.1757516,2808.8110697489356,0.045791525,834564,0.011197001,1504,802.4,0.07368844747543335,346.5288,13530.424560308456,1,0.045791525
0.0,1.1732329,2809.060363929736,0.055993535,835532,0.011037772,1505,801.6,0.9864595495164394,345.78384,13539.892313241959,1,0.055993535
0.0,1.1841859,2827.0345723390806,0.0586622,837258,0.014903135,1508,807.375,0.7024399936199188,346.7772,13549.554731369019,3,0.0586622
0.0,1.1799976,2827.6328296033194,0.044142585,838258,0.013096697,1509,807.375,0.1546415090560913,345.90546,13559.11664390564,1,0.044142585
0.0,1.1751598,2867.4103890474157,0.040311478,839258,0.011242998,1510,819.35,0.08477747440338135,349.4939,13568.562541007996,1,0.040311478
0.0,1.1629311,2908.1156348772543,0.050757747,841188,0.0102461465,1513,830.7,0.8592201769351959,352.70673,13578.173459529877,3,0.050757747
0.0,1.1697198,2942.1320404434905,0.046324298,842188,0.010729615,1514,840.3,0.31874293088912964,356.5087,13587.650204181671,1,0.046324298
0.0,1.1531558,2909.284696496901,0.056976788,842938,0.010742571,1516,831.275,0.9884762754663825,352.2525,13597.116536140442,2,0.056976788
0.0,1.1399573,2795.094562369896,0.05148086,843613,0.010965966,1518,799.35,0.9740803111344576,337.97443,13606.665647983551,2,0.05148086
0.0,1.1450368,2732.905738893827,0.06753414,844649,0.011150023,1520,782.05,0.9890633039176464,329.92902,13616.521066904068,2,0.06753414
0.0,1.1518174,2728.5360943437904,0.05585843,845548,0.011579106,1521,779.525,0.9779159799218178,329.21414,13626.099206447601,1,0.05585843
0.0,1.1263553,2674.7273225790095,0.058352806,847032,0.011962403,1524,761.575,0.9891809783875942,323.02914,13635.688626527786,3,0.058352806
0.0,1.125384,2657.340714967673,0.059553206,847784,0.010941306,1525,755.375,0.9813242945820093,320.8789,13645.136034727097,1,0.059553206
0.0,1.1338383,2658.467042748932,0.036533237,848784,0.012055296,1526,755.375,0.07174015045166016,320.4457,13654.725380659103,1,0.036533237
0.0,1.1327487,2539.4230142510514,0.059787855,849366,0.01139824,1528,719.925,0.9860722562298179,305.88974,13664.346176862717,2,0.059787855
0.0,1.1318973,2544.993216447196,0.055661798,850553,0.011299056,1530,719.25,0.971830528229475,307.26447,13677.455789089203,2,0.055661798
0.0,1.1411928,2503.7377819955414,0.055752944,851059,0.011106571,1531,706.9,0.9685377664864063,302.22867,13687.037404060364,1,0.055752944
0.0,1.1501471,2487.5901636731533,0.058453813,851821,0.011696996,1532,700.95,0.988263919018209,300.67212,13696.493021011353,1,0.058453813
0.0,1.1711432,2489.033136152154,0.051545233,852821,0.011512141,1533,700.95,0.9518405459821224,300.72876,13705.993341445923,1,0.051545233
0.0,1.1646637,2490.1404350068774,0.039786976,853821,0.012215022,1534,700.95,0.06247889995574951,300.88458,13715.598069190979,1,0.039786976
0.0,1.1867028,2389.450875380863,0.05602576,854632,0.0113880215,1536,671.225,0.9766426347196102,288.6698,13725.314143419266,2,0.05602576
0.0,1.2171488,2389.7939117334267,0.04032606,855632,0.010394677,1537,671.225,0.08773678541183472,288.41943,13735.086615562439,1,0.04032606
0.0,1.1803883,2391.3887815250096,0.042576935,856632,0.011405123,1538,671.225,-0.0040361881256103516,288.62897,13744.794280529022,1,0.042576935
0.0,1.1952866,2343.08259813097,0.05280317,858035,0.010454012,1540,656.425,0.9796365685760975,282.53116,13754.335654973984,2,0.05280317
0.0,1.1930496,2351.2803693019714,0.049663104,859967,0.011738095,1543,660.075,0.8189067542552948,282.0235,13763.867075681686,3,0.049663104
0.0,1.1982769,2342.2297262298866,0.06069383,860818,0.010766934,1544,656.35,0.9829548634588718,281.327,13773.347506284714,1,0.06069383
0.0,1.193997,2341.6565989105998,0.048646033,861818,0.014093588,1545,657.15,0.13358420133590698,281.39178,13782.912464380264,1,0.048646033
0.0,1.191775,2333.5486293666736,0.046797626,863235,0.011879376,1547,654.5,0.7697232067584991,280.58795,13792.530036687851,2,0.046797626
0.0,1.1886102,2403.772017431603,0.050452095,864235,0.011316806,1548,674.425,0.043719589710235596,289.53925,13802.033179998398,1,0.050452095
0.0,1.1856118,2378.784140264165,0.054505914,864942,0.0112350965,1549,667.1,0.9655928127467632,286.55804,13811.504939556122,1,0.054505914
0.0,1.182108,2296.0516285245685,0.052516814,865955,0.010220906,1551,642.425,0.9778386522084475,278.19708,13821.030707359314,2,0.052516814
0.0,1.1736664,2352.7529888105914,0.057467133,866828,0.0117565375,1552,657.1,0.9576723389327526,285.29745,13830.573749780655,1,0.057467133
0.0,1.1637869,2291.759366032676,0.066646874,868033,0.010837446,1555,639.675,0.9878642940893769,278.85132,13840.13575387001,3,0.066646874
0.0,1.1901103,2289.348899347747,0.06680134,868516,0.011242741,1556,639.45,0.9857916012406349,278.37653,13849.942261695862,1,0.06680134
0.0,1.1824694,2353.68235770497,0.060415644,869420,0.010932582,1557,656.3,0.9936500410549343,286.51797,13859.760105133057,1,0.060415644
0.0,1.1921204,2402.28098246952,0.06867931,870420,0.0110107865,1558,670.175,0.8800336122512817,292.52017,13869.259716510773,1,0.06867931
0.0,1.180024,2403.9109753811417,0.0573607,871095,0.010649778,1559,670.5,0.9620240777730942,292.55032,13878.790062189102,1,0.0573607
0.0,1.1580175,2458.047745202765,0.058221705,872095,0.014335911,1560,686.15,-0.03293740749359131,299.0489,13888.426425933838,1,0.058221705
0.0,1.1384001,2458.486047878525,0.060407065,873508,0.010662902,1562,686.275,0.9538182243704796,299.2402,13898.092687606812,2,0.060407065
0.0,1.1364402,2524.0174752484977,0.06030253,875224,0.0122051835,1564,704.8,0.7384830117225647,307.22247,13907.532061576843,2,0.06030253
0.0,1.1456856,2542.0813357963452,0.051419742,876224,0.010131429,1565,711.0,0.05072516202926636,309.07608,13919.16976594925,1,0.051419742
0.0,1.1468977,2543.7410609913845,0.056255817,877204,0.010573855,1566,710.5,0.934233084321022,309.46014,13930.215909719467,1,0.056255817
0.0,1.1418333,2608.491522222912,0.049955543,878204,0.010844249,1567,729.0,0.6824240386486053,317.62314,13939.74270606041,1,0.049955543
0.0,1.1208955,2666.4916753196403,0.060560293,879204,0.012061087,1568,745.95,0.1447954773902893,324.51083,13949.23640203476,1,0.060560293
0.0,1.1177605,2677.022744468429,0.04310043,880204,0.0116779655,1569,750.1,0.008833885192871094,325.83218,13958.718487501144,1,0.04310043
0.0,1.1256591,2730.473579202023,0.040304225,881204,0.011680397,1570,766.275,0.02725750207901001,331.94598,13968.355108976364,1,0.040304225
0.0,1.1540357,2772.062552678275,0.037708245,882204,0.011654812,1571,778.625,0.05146592855453491,337.01746,13977.928954839706,1,0.037708245
0.0,1.1638647,2791.293021196811,0.0609695,883204,0.013842124,1572,784.575,0.6911514699459076,339.28137,13987.335703849792,1,0.0609695
0.0,1.1832019,2792.40405055935,0.04161574,884204,0.010451513,1573,784.575,0.01712656021118164,340.181,13996.86017870903,1,0.04161574
0.0,1.1850228,2791.3136916650824,0.050485097,885204,0.011514395,1574,784.575,0.05351334810256958,339.60703,14006.590151309967,1,0.050485097
0.0,1.1876155,2823.8986112959988,0.044539444,886204,0.0114110075,1575,794.625,0.05094212293624878,342.45978,14016.128945112228,1,0.044539444
0.0,1.1624008,2891.9109216949064,0.049774364,887204,0.009568739,1576,814.3,0.032915353775024414,349.86514,14025.660947322845,1,0.049774364
0.0,1.1765617,2891.209347288876,0.038897265,888204,0.010844959,1577,814.3,0.03892749547958374,349.06372,14035.387226581573,1,0.038897265
0.0,1.1702346,2889.8103562271017,0.04204976,889204,0.012468562,1578,814.3,0.0647737979888916,347.952,14044.91874074936,1,0.04204976
0.0,1.1706753,2926.2579071185814,0.054846726,890204,0.010145698,1579,825.575,0.052536725997924805,351.83762,14054.460232973099,1,0.054846726
0.0,1.1929752,2934.4723517137195,0.0446441,891204,0.011018817,1580,829.225,0.0733223557472229,352.1476,14063.974790811539,1,0.0446441
0.0,1.2320309,2934.383987337703,0.032037523,892204,0.011473575,1581,829.225,0.07660818099975586,351.8581,14073.638708353043,1,0.032037523
0.0,1.2490584,2985.2161999890727,0.044625025,893204,0.010933408,1582,844.425,0.08078420162200928,357.20703,14083.219549417496,1,0.044625025
0.0,1.2734126,3023.0136605995126,0.039398815,894204,0.011626628,1583,855.925,0.10774111747741699,360.54434,14092.918790340424,1,0.039398815
0.0,1.2754668,2972.6775015761978,0.066915676,894495,0.01079555,1584,841.925,0.8601198941469193,355.13873,14102.345678567886,1,0.066915676
0.0,1.2895051,2972.6374670136283,0.037096612,895495,0.009964935,1585,841.925,0.07826513051986694,354.19254,14111.979000091553,1,0.037096612
0.0,1.2905768,2974.815154756444,0.055367723,896495,0.012280383,1586,841.925,0.41896194219589233,353.99457,14121.50278377533,1,0.055367723
0.0,1.278058,3024.3320223887254,0.04178892,897495,0.011361373,1587,856.5,0.07052266597747803,359.50644,14131.064086675644,1,0.04178892
0.0,1.2983366,3026.3722485899984,0.050368395,898495,0.01161099,1588,856.5,-0.0012812614440917969,359.79242,14140.564821004868,1,0.050368395
0.0,1.2775754,3015.7433037726246,0.068930276,899616,0.012178458,1590,852.3,0.9373867586255074,360.41144,14150.126983642578,2,0.068930276
0.0,1.2711805,3028.088015784594,0.05324377,901084,0.011612276,1592,856.4,0.5855238735675812,362.2605,14160.428503036499,2,0.05324377
0.0,1.2907776,3075.9690164925364,0.04433178,902084,0.01259847,1593,869.925,0.07354092597961426,368.14847,14172.90953707695,1,0.04433178
0.0,1.3061656,3128.505534756051,0.07819009,903011,0.0121530965,1594,884.25,0.9859300591051579,374.86383,14182.550938606262,1,0.07819009
0.0,1.319213,3181.2879879218845,0.03804078,904011,0.01172886,1595,899.45,0.03193938732147217,380.82617,14192.123353004456,1,0.03804078
0.0,1.3435515,3141.763770386494,0.055894323,905002,0.011250197,1597,889.55,0.9654733240604401,376.83508,14201.56307554245,2,0.055894323
0.0,1.3270631,3136.9696956770626,0.06109191,905909,0.011022581,1598,887.225,0.9736782740801573,377.04135,14211.174525976181,1,0.06109191
0.0,1.3431878,3041.245395972686,0.05578565,906514,0.010537084,1600,860.475,0.960750587284565,366.1888,14221.07170510292,2,0.05578565
0.0,1.3416812,3048.3245010035507,0.034588527,907514,0.0109480815,1601,862.925,0.05365878343582153,366.2303,14230.53353047371,1,0.034588527
0.0,1.3424048,3046.757519643945,0.06600216,908946,0.011671983,1603,860.95,0.9892746172845364,366.10077,14239.959124565125,2,0.06600216
0.0,1.3261822,2949.8376583969416,0.05433114,909563,0.010505742,1605,833.475,0.9844469493255019,355.32477,14249.620960474014,2,0.05433114
0.0,1.3122948,2893.217804381396,0.067497425,910857,0.011392597,1607,816.325,0.990274983458221,349.0549,14259.090770483017,2,0.067497425
0.0,1.3200291,2801.987859037753,0.07105636,911749,0.011538339,1609,788.625,0.9867001930251718,339.00604,14268.578443527222,2,0.07105636
0.0,1.3024254,2724.6779414570574,0.061148163,912780,0.010370531,1611,764.4,0.9838254246860743,329.6474,14278.420264959335,2,0.061148163
0.0,1.2994756,2651.5165184723496,0.044748735,913997,0.011503114,1613,744.825,0.7272949814796448,319.36923,14288.008832454681,2,0.044748735
0.0,1.2819176,2571.6442341303073,0.06465643,914999,0.011243257,1615,719.875,0.9860542472451925,311.07056,14297.408629655838,2,0.06465643
0.0,1.2868081,2490.300772846172,0.07187405,915987,0.011478529,1617,694.575,0.9879229953512549,303.70215,14306.8775537014,2,0.07187405
0.0,1.310073,2493.7150056017554,0.053281363,916987,0.011034832,1618,694.575,0.5852084755897522,304.53754,14316.633875608444,1,0.053281363
0.0,1.3085173,2403.508387263707,0.07668169,917891,0.0110675795,1620,667.175,0.9760706275701523,295.57886,14326.336438655853,2,0.07668169
0.0,1.288047,2368.4599457883455,0.04522857,919428,0.011420805,1622,655.6,0.6826930344104767,291.72955,14335.810590028763,2,0.04522857
0.0,1.2863439,2365.7243883804977,0.060410038,920634,0.009912947,1624,653.475,0.9775828253477812,291.02075,14345.384103298187,2,0.060410038
0.0,1.2946955,2318.068639834809,0.058553323,921986,0.010393294,1626,637.275,0.9785602353513241,286.64023,14354.961949110031,2,0.058553323
0.0,1.3179151,2258.148636355849,0.0684835,923222,0.011001263,1628,618.175,0.9850745927542448,280.13788,14364.58309173584,2,0.0684835
0.0,1.3188739,2134.924122558567,0.067552775,923984,0.012589191,1631,584.2,0.976926164701581,265.2653,14374.119205474854,3,0.067552775
0.0,1.3122686,2103.1981486275313,0.043650206,925127,0.011355037,1633,576.075,0.734216958284378,259.57407,14383.60558795929,2,0.043650206
0.0,1.3100619,2069.0631313494127,0.058840565,926648,0.011390766,1635,565.925,0.8323689699172974,254.70654,14393.227677822113,2,0.058840565
0.0,1.3245128,2088.6772203094615,0.105538964,927823,0.011134138,1637,570.525,0.9660214073956013,255.20853,14403.177860021591,2,0.105538964
0.0,1.3365897,2076.3990584230323,0.056171864,928622,0.012043436,1638,567.825,0.97569190710783,251.89038,14415.712562561035,1,0.056171864
0.0,1.3291475,2129.6365583157467,0.061600506,929786,0.0120155495,1640,581.8,0.9769353996962309,256.8786,14425.30345582962,2,0.061600506
0.0,1.3281125,2082.3884928288235,0.05912569,930242,0.011135572,1641,568.2,0.9783571250736713,252.02657,14434.918462514877,1,0.05912569
0.0,1.3618479,2061.698413392055,0.06599013,930807,0.010816773,1642,562.55,0.9795368909835815,249.58012,14444.42581319809,1,0.06599013
0.0,1.3777666,2106.2047816069216,0.045799248,932230,0.0132105,1644,575.4,0.7710694521665573,253.75674,14454.067113399506,2,0.045799248
0.0,1.3826972,2138.7722971593917,0.086541854,932893,0.011367154,1645,583.25,0.9827049411833286,257.62802,14463.758748292923,1,0.086541854
0.0,1.397512,2137.807441636761,0.061275713,933606,0.010325957,1646,582.9,0.9832291677594185,257.50748,14473.209206819534,1,0.061275713
0.0,1.4024918,2200.3241023851333,0.040276643,935332,0.010058076,1648,600.65,0.8321277499198914,264.88403,14482.774131774902,2,0.040276643
0.0,1.4033328,2243.7668492713333,0.053327404,936844,0.010186937,1650,613.65,0.7210354804992676,270.27237,14492.437262773514,2,0.053327404
0.0,1.3984185,2207.5949868571784,0.07437428,938062,0.011752606,1653,601.625,0.9743698164820671,268.545,14501.851471185684,3,0.07437428
0.0,1.3881358,2226.706597822205,0.057875432,939062,0.01100455,1654,607.625,0.9127129092812538,271.7561,14511.3637342453,1,0.057875432
0.0,1.3903693,2227.349518419435,0.06876041,939307,0.011365692,1655,607.7,0.9542579017579556,272.25055,14520.886940956116,1,0.06876041
0.0,1.3866231,2223.1314194738907,0.072365776,941198,0.01183365,1658,605.275,0.9793766997754574,274.03287,14530.535153150558,3,0.072365776
0.0,1.392134,2261.473231619784,0.04703098,942554,0.011472365,1660,616.575,0.7386661469936371,279.67715,14540.065783500671,2,0.04703098
0.0,1.3981534,2229.393110514125,0.061976664,943745,0.01182207,1662,607.925,0.739010363817215,278.57245,14549.560304403305,2,0.061976664
0.0,1.4019347,2273.6875154637587,0.049300343,945454,0.013175405,1664,620.5,0.3668849468231201,285.2462,14559.254106760025,2,0.049300343
0.0,1.4074545,2256.1313262586805,0.06430204,945932,0.011238434,1665,615.85,0.9802927635610104,283.40057,14569.068614959717,1,0.06430204
0.0,1.4223099,2219.4227136042036,0.059176743,946757,0.013175967,1667,606.95,0.9843461606651545,280.99188,14578.60700583458,2,0.059176743
0.0,1.4225876,2263.9787369130154,0.04590157,948228,0.010700457,1669,620.375,0.7802082002162933,287.68848,14588.158469438553,2,0.04590157
0.0,1.413064,2338.631873851281,0.040690094,949228,0.01159949,1670,641.175,0.004945099353790283,296.53992,14597.76676607132,1,0.040690094
0.0,1.4188876,2392.820151289602,0.05806256,950228,0.0114537105,1671,656.1,0.9727527089416981,303.60223,14607.318134784698,1,0.05806256
0.0,1.4356368,2420.259435137036,0.06390616,951591,0.010439234,1673,661.6,0.9716850146651268,309.22504,14616.78021979332,2,0.06390616
0.0,1.4380234,2257.6212867178933,0.06967638,952195,0.011834516,1676,618.225,0.9737644828855991,292.55573,14626.32311630249,3,0.06967638
0.0,1.4627048,2281.9713039725148,0.058694683,952782,0.010897193,1677,623.975,0.9503122456371784,296.68158,14635.86801147461,1,0.058694683
0.0,1.4707367,2248.7941489229215,0.06516196,953943,0.011229826,1679,614.175,0.9808316230773926,294.56845,14645.414674520493,2,0.06516196
0.0,1.469467,2245.818327758746,0.067571625,954830,0.0103346035,1681,614.7,0.8955523446202278,294.1034,14658.208253622055,2,0.067571625
0.0,1.46669,2276.5926564007073,0.05444716,955744,0.010662187,1682,623.425,0.9812041036784649,298.11435,14668.137576580048,1,0.05444716
0.0,1.4743156,2257.502908212626,0.063126095,956956,0.010487097,1684,618.15,0.8710814714431763,297.54047,14677.750439882278,2,0.063126095
0.0,1.4868773,2212.2157125094113,0.06601392,957867,0.011360034,1686,606.525,0.9564900659024715,292.9037,14687.347382545471,2,0.06601392
0.0,1.4777077,2211.102602194035,0.06484662,958867,0.013192589,1687,606.525,0.70538330078125,293.3272,14697.129354476929,1,0.06484662
0.0,1.4828749,2230.874748146334,0.04544824,959867,0.010378672,1688,613.375,-0.03308987617492676,295.52896,14706.88598203659,1,0.04544824
0.0,1.479535,2187.573370076426,0.059378337,961472,0.011086933,1691,602.85,0.819953203201294,290.7601,14716.505857229233,3,0.059378337
0.0,1.4852668,2232.2318244124517,0.049174014,962472,0.011465083,1692,616.125,0.7497841417789459,296.77515,14726.041268825531,1,0.049174014
0.0,1.48495,2292.535723625753,0.061784297,964388,0.010570998,1694,633.15,0.9640000015497208,303.37076,14735.67092180252,2,0.061784297
0.0,1.4777061,2304.934183857336,0.07417492,964780,0.01123893,1695,636.825,0.9603875204920769,304.73578,14745.17376422882,1,0.07417492
0.0,1.4941322,2304.96433117039,0.04806179,966254,0.011513005,1697,638.25,0.7199419438838959,304.49048,14754.656775951385,2,0.04806179
0.0,1.484619,2305.649879174973,0.0639852,966759,0.011245862,1698,639.025,0.9697753414511681,304.87088,14764.186850309372,1,0.0639852
0.0,1.4944106,2258.8672457579996,0.076180704,967212,0.011605253,1699,625.35,0.9666564948856831,298.79395,14773.770506620407,1,0.076180704
0.0,1.4739649,2315.530222748775,0.06552467,968212,0.010361155,1700,641.45,0.8790545985102654,305.28665,14783.374855041504,1,0.06552467
0.0,1.4607263,2314.1571864865946,0.04374723,969212,0.010247857,1701,641.45,-0.16673791408538818,304.37402,14793.069677114487,1,0.04374723
0.0,1.4842175,2387.1176932664266,0.053470194,970212,0.011043396,1702,661.675,0.7179585993289948,313.5226,14803.954191207886,1,0.053470194
0.0,1.4715323,2407.405961784607,0.049320452,971212,0.011121608,1703,668.95,0.0328105092048645,316.7121,14818.762820720673,1,0.049320452
0.0,1.4892178,2345.6399930944453,0.10536039,971496,0.011836031,1704,651.05,0.9656851999461651,309.76703,14828.186783790588,1,0.10536039
0.0,1.5109471,2350.5835334089543,0.060206797,972878,0.012075026,1707,653.025,0.8007376343011856,310.2674,14837.657339811325,3,0.060206797
0.0,1.5050737,2256.9138664054126,0.04975778,974297,0.010204406,1710,626.725,0.7646568268537521,300.08585,14847.269122838974,3,0.04975778
0.0,1.5158582,2252.4240291510905,0.047292262,975297,0.010749732,1711,626.725,0.46998006105422974,299.73895,14856.783960342407,1,0.047292262
0.0,1.5092728,2269.264679056454,0.036807053,976297,0.010013316,1712,632.3,-0.006080508232116699,301.2755,14866.256697893143,1,0.036807053
0.0,1.4987075,2301.757955538801,0.05293931,977297,0.013957631,1713,642.65,-0.01354372501373291,305.65012,14875.781332015991,1,0.05293931
0.0,1.5261143,2310.1180033238466,0.065966375,977544,0.012708387,1714,644.675,0.9876654436811805,307.6773,14886.169632911682,1,0.065966375
0.0,1.528496,2446.9150555807055,0.061490722,979428,0.012128565,1716,680.825,0.9684747271239758,326.27994,14895.64788389206,2,0.061490722
0.0,1.5190215,2441.771699457535,0.063735545,979967,0.010546139,1717,679.625,0.9817134831100702,325.91675,14910.681429386139,1,0.063735545
0.0,1.5349658,2448.990189186456,0.058184337,980967,0.010844599,1718,682.575,0.5019721388816833,326.77097,14923.037728309631,1,0.058184337
0.0,1.5507134,2514.045204783781,0.06599817,982776,0.010808988,1721,698.65,0.9855890264734626,338.01855,14932.10472869873,3,0.06599817
0.0,1.5826354,2464.3606909895584,0.08093844,983144,0.011502394,1722,685.0,0.9721096605062485,332.27786,14944.699871301651,1,0.08093844
0.0,1.5895317,2427.885916267031,0.091714546,983937,0.012373365,1724,674.525,0.9824043661355972,329.42505,14956.11064338684,2,0.091714546
0.0,1.5841432,2427.8886697443763,0.062762305,984845,0.011041476,1726,674.45,0.9726047292351723,331.0229,14965.289433956146,2,0.062762305
0.0,1.5911349,2284.5349473423717,0.070876315,986140,0.010785541,1729,631.825,0.9753860905766487,316.54556,14974.372719287872,3,0.070876315
0.0,1.5584705,2362.6867391782844,0.080194265,987551,0.01130976,1731,651.975,0.9863978372886777,327.74722,14983.251437187195,2,0.080194265
0.0,1.5762546,2360.5808003909597,0.117881924,988477,0.012981911,1732,650.125,0.9760525524616241,327.69775,14992.19657921791,1,0.117881924
0.0,1.5615871,2328.941833609994,0.06619702,990011,0.012545275,1734,640.575,0.9811317641288042,324.24835,15001.09130692482,2,0.06619702
0.0,1.545231,2380.0713131774646,0.057299525,991885,0.012837777,1736,652.625,0.9874939722940326,331.56686,15010.099257469177,2,0.057299525
0.0,1.5427549,2400.3959692457083,0.079158455,993101,0.011326717,1738,658.55,0.9776231590658426,334.2791,15018.997981071472,2,0.079158455
0.0,1.5338334,2452.400979753901,0.06964743,994088,0.010588892,1739,671.9,0.9770539235323668,341.7313,15030.040971755981,1,0.06964743
0.0,1.5376039,2347.392703976098,0.05899478,994885,0.010967649,1741,641.825,0.9666797704994678,330.50305,15042.21283364296,2,0.05899478
0.0,1.5268356,2313.4652098491533,0.056947015,996734,0.011456512,1744,630.95,0.9599476456642151,326.92227,15051.552908658981,3,0.056947015
0.0,1.5239277,2312.2585668908555,0.05032726,997930,0.012957711,1746,630.925,0.6870426535606384,326.68008,15060.829808950424,2,0.05032726
0.0,1.5099794,2383.6105960188424,0.05269804,998930,0.010598734,1747,651.3,0.005968749523162842,335.23016,15069.90995812416,1,0.05269804
0.0,1.5193654,2383.6344346548767,0.042475183,999930,0.011467919,1748,651.3,0.06379145383834839,335.8881,15079.003026485443,1,0.042475183
0.0,1.4988195,2480.9346555532475,0.045616876,1001457,0.014783345,1750,679.0,0.699984610080719,347.84787,15088.008808374405,2,0.045616876
