meankl,ev_tdlam_before,entloss,EpisodesSoFar,optimgain,EpLenMean,EpTrueRewMean,EpThisIter,entropy,TimestepsSoFar,surrgain,TimeElapsed,EpRewMean
0.007815574,-0.040615200996398926,0.0,423,0.051793702,800.825,824.5728192242244,1,4.492045,863733,0.051793702,1031.8837132453918,782.0259
0.009042954,0.01596158742904663,0.0,424,0.055691287,800.825,825.478635907828,1,4.4968243,866733,0.055691287,1035.7728471755981,782.4919
0.008919094,0.6406279504299164,0.0,426,0.06465008,803.075,827.9763036602126,2,4.4881334,872241,0.06465008,1039.549548625946,783.787
0.00820365,0.0031104683876037598,0.0,427,0.05015167,803.075,830.4998640199362,1,4.4887476,875241,0.05015167,1043.3368997573853,783.70105
0.007332553,-0.016005516052246094,0.0,428,0.04160651,803.075,828.0784512531789,1,4.4949965,878241,0.04160651,1047.1447920799255,783.86694
0.007866372,-0.0052994489669799805,0.0,429,0.0548053,803.075,828.4031235153732,1,4.4662685,881241,0.0548053,1051.0469391345978,783.9437
0.008650644,-0.013677358627319336,0.0,430,0.057796936,803.075,827.0337566713182,1,4.4944515,884241,0.057796936,1054.9123628139496,782.13586
0.01003301,0.004141390323638916,0.0,431,0.055958517,803.075,828.704259569908,1,4.513678,887241,0.055958517,1058.6907842159271,781.6258
0.008952699,-0.057381391525268555,0.0,432,0.048609365,823.4,847.2854308560736,1,4.507529,890241,0.048609365,1062.5576226711273,800.1832
0.008758074,-0.002009749412536621,0.0,433,0.06490827,828.6,854.2685272861523,1,4.5173745,893241,0.06490827,1066.3396158218384,803.49493
0.009757731,-0.00672459602355957,0.0,434,0.051045723,828.6,857.3018802761886,1,4.493047,896241,0.051045723,1070.1423852443695,805.968
0.008008458,0.4586257338523865,0.0,435,0.068015814,824.675,853.7316445361264,1,4.4884386,898770,0.068015814,1074.0077300071716,801.1205
0.008487833,0.028389453887939453,0.0,436,0.055596925,824.675,854.131730512507,1,4.4885645,901770,0.055596925,1077.8650262355804,801.1097
0.00755077,-0.12497639656066895,0.0,437,0.04884521,845.875,875.5733243243205,1,4.495849,904770,0.04884521,1081.5538492202759,821.9412
0.007791796,-0.025795459747314453,0.0,438,0.053553067,862.4,887.742331308614,1,4.4935703,907770,0.053553067,1085.311965227127,830.45734
0.007387035,-0.005552768707275391,0.0,439,0.04540539,862.4,886.7893235707255,1,4.4960394,910770,0.04540539,1089.1711473464966,830.66785
0.00965758,-0.011981725692749023,0.0,440,0.045153007,881.475,905.800301862181,1,4.4883437,913770,0.045153007,1092.8731484413147,848.5602
0.007861234,0.23836195468902588,0.0,442,0.05647423,864.35,888.0377626603571,2,4.4970026,917715,0.05647423,1096.7339794635773,831.77405
0.008076953,-0.03880167007446289,0.0,443,0.050612394,864.35,888.0124021815657,1,4.4979315,920715,0.050612394,1100.5607612133026,831.93005
0.009535741,-0.06846868991851807,0.0,444,0.06369158,880.925,904.9811178189699,1,4.484166,923715,0.06369158,1104.3619475364685,847.496
0.009259537,0.016563475131988525,0.0,446,0.0630532,871.175,895.3074606357623,2,4.4842176,928545,0.0630532,1108.166443824768,837.02637
0.007591078,0.4768350124359131,0.0,447,0.05992381,885.75,908.0117650105216,1,4.491584,931545,0.05992381,1112.1634290218353,850.8382
0.007535695,-0.014387249946594238,0.0,449,0.050145607,906.375,929.8666492469474,2,4.501975,937545,0.050145607,1115.918621301651,869.1793
0.0070044296,0.5781082808971405,0.0,450,0.058906786,899.875,923.0179906276871,1,4.491062,939765,0.058906786,1119.7372679710388,863.1981
0.0075155855,-0.010195136070251465,0.0,451,0.04023562,911.25,934.5491511616908,1,4.510166,942765,0.04023562,1123.6044557094574,873.71765
0.0075879293,-0.048081040382385254,0.0,452,0.059780303,911.25,933.3354183171475,1,4.515905,945765,0.059780303,1127.4279985427856,872.98486
0.007887196,-0.03721821308135986,0.0,453,0.049701296,918.875,940.960035054573,1,4.511205,948765,0.049701296,1131.2305307388306,879.6613
0.008471372,-0.07691323757171631,0.0,454,0.051148362,918.875,940.398090349049,1,4.5051813,951765,0.051148362,1135.009657382965,879.49725
0.007893676,-0.026386618614196777,0.0,455,0.058977522,928.825,950.6754842315802,1,4.4989605,954765,0.058977522,1138.7992451190948,889.24414
0.01077831,0.0024872422218322754,0.0,456,0.07073468,928.825,949.3235276026828,1,4.4976463,957765,0.07073468,1142.5731463432312,889.3656
0.008884486,-0.00031375885009765625,0.0,457,0.06216027,928.825,948.0608100470472,1,4.5008936,960765,0.06216027,1146.3258082866669,889.8395
0.007750865,0.0011266469955444336,0.0,458,0.04802663,928.825,948.7879501389974,1,4.501899,963765,0.04802663,1150.0652749538422,891.22675
0.008252712,0.6763755083084106,0.0,459,0.04695066,928.825,950.6146545769595,1,4.4903293,966765,0.04695066,1153.944477558136,891.45374
0.008011321,-0.0006476640701293945,0.0,460,0.04652886,940.85,963.4456261941829,1,4.4823065,969765,0.04652886,1157.7292485237122,902.445
0.008395586,-1.4662742614746094e-05,0.0,462,0.050014317,958.6,976.5186727576238,2,4.4841366,975765,0.050014317,1161.606910943985,911.96765
0.0082687335,-0.0008500814437866211,0.0,463,0.05668453,958.6,977.7217918800637,1,4.512473,978765,0.05668453,1165.4072692394257,912.2738
0.0067867385,-0.004049897193908691,0.0,464,0.050994493,958.6,975.6061343885142,1,4.5111065,981765,0.050994493,1169.1954772472382,911.56366
0.009080806,5.8591365814208984e-05,0.0,465,0.058673702,958.6,973.9371062525281,1,4.5109596,984765,0.058673702,1173.0557327270508,912.244
0.007905995,0.0017135143280029297,0.0,466,0.055079445,962.7,977.9192144117903,1,4.5223947,987765,0.055079445,1176.8248109817505,916.1587
0.008409572,0.0244026780128479,0.0,467,0.057069965,962.7,976.4215538154909,1,4.5233765,990765,0.057069965,1180.6340200901031,915.75977
0.0079684295,-0.0034215450286865234,0.0,468,0.04762173,962.7,976.3772248162164,1,4.528478,993765,0.04762173,1184.3991024494171,915.28845
0.0096645905,-0.00015628337860107422,0.0,469,0.051517054,962.7,976.0820657780547,1,4.5215855,996765,0.051517054,1188.2281379699707,915.7562
0.008092146,0.7749409079551697,0.0,470,0.05124148,962.7,977.8441927577162,1,4.5225773,999765,0.05124148,1192.2487452030182,916.6984
0.0104388315,-0.09680485725402832,0.0,471,0.055093087,962.7,976.6979268289518,1,4.536126,1002765,0.055093087,1196.3487164974213,916.7707
