EpThisIter,optimgain,EpRewMean,meankl,EpisodesSoFar,EpTrueRewMean,ev_tdlam_before,entropy,entloss,surrgain,TimeElapsed,EpLenMean,TimestepsSoFar
1,0.042060513,514.00244,0.01031653,559,2755.7948433494907,0.559887021780014,2.1558225,0.0,0.042060513,1233.647696018219,803.775,880830
1,0.050782986,514.50574,0.010126857,560,2757.069331912483,0.9657538793981075,2.1746209,0.0,0.050782986,1237.9384081363678,804.0,883830
3,0.055243675,485.88388,0.010474053,563,2588.1607152286488,0.9795440807938576,2.140422,0.0,0.055243675,1242.2846195697784,755.6,886068
1,0.042618595,484.96494,0.009968901,564,2588.499754167916,-0.02516341209411621,2.218126,0.0,0.042618595,1246.5960056781769,755.6,889068
1,0.061650265,482.59775,0.012433143,565,2576.446001919607,0.9643328115344048,2.174136,0.0,0.061650265,1250.8376688957214,752.55,890067
1,0.039845712,482.72943,0.011904297,566,2575.8126776119016,0.060808539390563965,2.1029825,0.0,0.039845712,1255.0341849327087,752.55,893067
1,0.0448986,492.82388,0.013018377,567,2636.5995678822037,-0.013820886611938477,2.1164248,0.0,0.0448986,1259.272623538971,770.35,896067
1,0.037840247,492.72382,0.009660405,568,2636.9515877387157,0.056690871715545654,2.0981615,0.0,0.037840247,1263.5137073993683,770.35,899067
1,0.03835181,492.44635,0.01093936,569,2637.546042050772,0.033641517162323,2.0673072,0.0,0.03835181,1267.7807414531708,770.35,902067
1,0.039310075,493.38397,0.010266037,570,2654.965592971011,0.0648343563079834,2.040699,0.0,0.039310075,1272.1050176620483,775.8,905067
1,0.042981394,499.95468,0.009829663,571,2696.9336279766367,0.07005923986434937,2.078186,0.0,0.042981394,1276.442096233368,788.375,908067
1,0.03754956,499.36288,0.010006977,572,2697.3821611744843,0.06283760070800781,2.1237478,0.0,0.03754956,1280.7579758167267,788.375,911067
2,0.05926936,501.55844,0.011053485,574,2692.9047862269204,0.9554753378033638,2.1144068,0.0,0.05926936,1285.0125930309296,786.65,915483
2,0.03927826,498.4572,0.012761863,576,2677.102870768382,0.5958536267280579,2.1258044,0.0,0.03927826,1289.3151257038116,782.75,919311
2,0.035391763,496.4296,0.009974394,578,2667.927035595504,0.3871232271194458,2.1422155,0.0,0.035391763,1293.9099113941193,781.425,922995
1,0.05426378,485.89713,0.01086476,579,2604.297636675658,0.9646179489791393,2.1458707,0.0,0.05426378,1298.17778134346,762.975,923781
2,0.052934974,470.2177,0.010477942,581,2513.0569750985405,0.9786150492727757,2.16371,0.0,0.052934974,1302.4398260116577,736.6,926616
1,0.0645496,471.6832,0.010713961,582,2526.040082773292,0.9204107373952866,2.165986,0.0,0.0645496,1306.6755757331848,741.25,929616
1,0.05099156,464.15097,0.010295266,583,2482.338768618782,0.9662734158337116,2.1250474,0.0,0.05099156,1310.9343509674072,728.275,931059
1,0.061907105,458.67523,0.011865999,584,2447.087586096224,0.9644581526517868,2.101793,0.0,0.061907105,1315.1473484039307,717.575,932775
2,0.038586903,465.80933,0.011841964,586,2490.4154248206555,0.7512519657611847,2.0983,0.0,0.038586903,1319.4290134906769,729.625,937821
2,0.05238943,452.39804,0.010476476,588,2411.663003658319,0.9784160535782576,2.0249166,0.0,0.05238943,1323.687121629715,706.625,941061
2,0.048909884,450.84637,0.010515418,590,2404.787083394007,0.7322203516960144,1.9953002,0.0,0.048909884,1327.9011144638062,704.65,944664
1,0.04120711,451.4921,0.009907927,591,2405.3054988407885,-0.041401028633117676,1.9433784,0.0,0.04120711,1332.1632516384125,704.65,947664
1,0.03875482,455.30957,0.010119783,592,2426.001380782186,-0.013759016990661621,1.9649498,0.0,0.03875482,1336.4431891441345,711.225,950664
3,0.0519574,461.80762,0.01037108,595,2435.274557500886,0.9780327025800943,1.9883153,0.0,0.0519574,1340.6914229393005,712.25,955098
1,0.052047037,463.0663,0.010087538,596,2436.4818844942574,0.09893572330474854,2.0154302,0.0,0.052047037,1344.9641180038452,712.25,958098
1,0.058934927,471.2915,0.010702459,597,2461.7836179157375,0.9751101229339838,2.0231166,0.0,0.058934927,1349.3015730381012,718.475,961047
2,0.043885805,464.6127,0.010641618,599,2412.5296685520298,0.6336867809295654,2.0184972,0.0,0.043885805,1353.6652326583862,703.525,965253
2,0.05413305,461.0042,0.010175174,601,2388.969252758408,0.936374194920063,1.9883385,0.0,0.05413305,1358.1052870750427,697.0,968271
2,0.041480184,479.91513,0.010661999,603,2489.80795981718,0.7334129810333252,1.8996927,0.0,0.041480184,1362.534367799759,725.225,973095
1,0.041212644,481.5992,0.010527028,604,2491.2476289098386,-0.001222372055053711,1.8556069,0.0,0.041212644,1366.9093573093414,725.225,976095
1,0.034156136,493.0848,0.010326342,605,2550.7957479662227,0.22135049104690552,1.9430532,0.0,0.034156136,1371.4115540981293,741.9,979095
2,0.058376472,487.1565,0.009977306,607,2486.3870497454063,0.9895769990980625,1.939041,0.0,0.058376472,1375.8900244235992,721.75,982677
2,0.06229431,478.90933,0.010082817,609,2418.7069024749835,0.9893782744184136,1.9566231,0.0,0.06229431,1380.238908290863,701.05,986193
2,0.045139417,476.2444,0.011104561,611,2380.5367490543917,0.7578479051589966,1.9322997,0.0,0.045139417,1384.5770137310028,688.55,990693
2,0.0522498,467.5621,0.011028989,613,2316.0721732839856,0.9678674750030041,1.9278412,0.0,0.0522498,1388.617425918579,668.95,993828
1,0.046583153,473.63788,0.010676932,614,2349.319633261854,0.1561461091041565,1.9647818,0.0,0.046583153,1392.1838612556458,677.875,996828
1,0.0533688,473.7902,0.011482202,615,2333.4891181023413,0.9759031292051077,1.9219362,0.0,0.0533688,1395.7272698879242,671.725,999090
2,0.07412453,488.05118,0.011440104,617,2396.53199444096,0.9858057852834463,1.9040865,0.0,0.07412453,1400.2009136676788,687.95,1002549
