optimgain,TimestepsSoFar,surrgain,entropy,EpThisIter,TimeElapsed,EpLenMean,EpRewMean,EpTrueRewMean,entloss,EpisodesSoFar,ev_tdlam_before,meankl
0.112915665,218109,0.112915665,8.006058,3,308.33150243759155,594.3,313.17477,1089.7846634233938,0.0,333,0.8438545763492584,0.0077604726
0.094657496,221529,0.094657496,8.011478,3,312.67325735092163,577.95,310.29816,1085.5250993092,0.0,336,0.8534772098064423,0.0070336103
0.11469028,225045,0.11469028,7.9894524,2,317.0491168498993,584.95,318.4457,1114.661026725526,0.0,338,0.7495353817939758,0.0075796596
0.09807786,227448,0.09807786,7.9742436,2,321.4024176597595,587.925,324.61688,1133.1101414719408,0.0,340,0.8460112661123276,0.0078056864
0.09517972,230508,0.09517972,7.9724236,2,325.79468178749084,589.425,327.29318,1146.8044656898187,0.0,342,0.7525092959403992,0.0073489705
0.08716291,233715,0.08716291,7.9520226,2,330.19215989112854,592.35,332.0782,1168.3724266453114,0.0,344,0.7657275050878525,0.0061939955
0.14180653,236715,0.14180653,7.929458,1,334.55165219306946,592.35,341.40396,1200.2328385075975,0.0,345,0.741926908493042,0.007773091
0.08867036,240390,0.08867036,7.929074,3,338.9494264125824,561.7,326.7514,1155.6332788189025,0.0,348,0.7784029841423035,0.0070720087
0.09824936,244911,0.09824936,7.926818,2,343.3586299419403,562.5,329.89166,1161.0583426259027,0.0,350,0.7190076410770416,0.006958019
0.09838343,249129,0.09838343,7.9383426,3,347.7352020740509,542.95,320.60236,1135.7571321967403,0.0,353,0.8552816063165665,0.006991552
0.10878062,251328,0.10878062,7.92023,1,352.17649841308594,546.525,326.96326,1153.2642997632756,0.0,354,0.5404527485370636,0.0073720003
0.08915135,255672,0.08915135,7.906246,2,356.60468220710754,545.15,327.2833,1150.0380746029641,0.0,356,0.5764839351177216,0.0076743267
0.08460137,258672,0.08460137,7.9055777,1,361.0008318424225,559.425,336.86832,1187.5714163901248,0.0,357,0.13141804933547974,0.0067658057
0.1090858,261546,0.1090858,7.902663,2,365.45605087280273,555.4,340.30658,1190.653525136695,0.0,359,0.8365085422992706,0.007870607
0.10374732,264684,0.10374732,7.8874364,3,369.90583777427673,536.675,330.22488,1154.0736059964254,0.0,362,0.7892748564481735,0.0074489443
0.10304515,268074,0.10304515,7.8774266,2,374.34059619903564,529.45,327.2251,1148.7917520241283,0.0,364,0.834313154220581,0.007066209
0.10656955,271587,0.10656955,7.871509,3,378.77980160713196,514.425,321.6797,1119.4357057942775,0.0,367,0.7469549179077148,0.0072640153
0.10289726,274440,0.10289726,7.8649144,2,383.1976079940796,519.875,334.43063,1147.3880527488695,0.0,369,0.6041301190853119,0.007019578
0.089878574,277023,0.089878574,7.8581667,2,387.671324968338,510.625,326.264,1114.61697171443,0.0,371,0.8744144290685654,0.0074246684
0.113310605,279276,0.113310605,7.8795624,1,392.12213706970215,518.525,338.70712,1143.1287560340377,0.0,372,0.4331713318824768,0.00761587
0.09363499,281775,0.09363499,7.868423,2,396.47922229766846,523.3,337.802,1144.5455443852304,0.0,374,0.8197301626205444,0.007870408
0.115525045,285567,0.115525045,7.855576,2,400.8827178478241,533.65,351.9549,1184.5955180185733,0.0,376,0.7893494963645935,0.0075602634
0.10117513,288540,0.10117513,7.853332,2,405.28577613830566,529.125,352.19208,1178.1053326338565,0.0,378,0.8020990937948227,0.007826153
0.08570016,293664,0.08570016,7.842106,3,409.6560597419739,532.975,359.57404,1194.510792791959,0.0,381,0.8378962725400925,0.007109957
0.1073025,296694,0.1073025,7.8303103,2,414.03213000297546,533.65,363.48395,1205.3127837965578,0.0,383,0.7953451126813889,0.0073594702
0.098932594,299814,0.098932594,7.818161,2,418.43516182899475,525.825,363.81232,1194.9225537793056,0.0,385,0.8518636077642441,0.008427936
0.10199956,302574,0.10199956,7.8077383,1,422.82234263420105,533.9,376.5991,1231.2005310885415,0.0,386,0.7549578696489334,0.007691755
0.099536255,305022,0.099536255,7.820618,2,427.23461270332336,538.6,379.2209,1228.5811830664516,0.0,388,0.9227047711610794,0.007941108
0.11091656,306681,0.11091656,7.811764,1,431.58350563049316,527.425,375.50134,1214.3046065577564,0.0,389,0.9048900008201599,0.007699254
0.10188621,310272,0.10188621,7.808109,2,435.9717195034027,526.475,379.2526,1219.743395669761,0.0,391,0.9143694788217545,0.0087016225
0.0965648,313593,0.0965648,7.790345,3,440.36763858795166,518.875,379.25958,1210.332531782266,0.0,394,0.919221892952919,0.008197362
0.10212317,317103,0.10212317,7.775147,2,444.783109664917,511.925,386.33197,1222.116266872685,0.0,396,0.7389241755008698,0.0073422175
0.09022698,321171,0.09022698,7.7632413,2,449.21726083755493,508.775,387.5827,1221.4342280294336,0.0,398,0.5203163921833038,0.008490346
0.08981944,324573,0.08981944,7.7592154,3,453.94234895706177,507.4,386.96948,1217.2584768492773,0.0,401,0.9029824063181877,0.008432811
0.07516083,328746,0.07516083,7.759278,2,458.3588721752167,523.425,397.3876,1256.7328380448475,0.0,403,0.5617950260639191,0.0076733157
0.09192732,331980,0.09192732,7.7608647,3,462.76496744155884,517.225,393.22815,1240.616733641894,0.0,406,0.8857756406068802,0.008098964
0.11401366,333630,0.11401366,7.7420034,2,467.1474153995514,505.975,385.61368,1212.2770614075362,0.0,408,0.8614278733730316,0.008594732
0.095546454,338244,0.095546454,7.7265744,2,471.61006474494934,518.05,408.71454,1260.115187547776,0.0,410,0.7566981911659241,0.008274382
0.08220949,339483,0.08220949,7.7285285,1,476.1147747039795,520.5,412.38678,1269.0958600474507,0.0,411,0.8606642335653305,0.008249492
0.1055514,343188,0.1055514,7.708676,2,480.48406410217285,517.75,407.2608,1270.5240103969013,0.0,413,0.7690343111753464,0.00831003
0.08711262,345144,0.08711262,7.6663814,2,484.8192367553711,506.15,395.3677,1233.433752086058,0.0,415,0.9153885617852211,0.00849231
0.11617987,347628,0.11617987,7.665298,1,489.28793454170227,517.175,408.4726,1273.8121763898453,0.0,416,0.8249016106128693,0.008463765
0.10387144,350352,0.10387144,7.6503305,1,493.6963384151459,525.05,416.08658,1301.9322206279157,0.0,417,0.38586437702178955,0.0076732556
0.10318407,354573,0.10318407,7.645614,2,498.1070041656494,532.075,424.97528,1331.7352756280895,0.0,419,0.8038549572229385,0.0087730065
0.10442473,358752,0.10442473,7.649097,3,502.52723360061646,531.275,426.37173,1339.9105373723803,0.0,422,0.7314886152744293,0.008002721
0.09497127,361464,0.09497127,7.6260343,1,506.9274423122406,539.75,441.3622,1380.7045780113144,0.0,423,0.8322074115276337,0.007971874
0.09741674,364077,0.09741674,7.6260953,2,511.2987892627716,535.525,433.72885,1366.5208664961835,0.0,425,0.7979529500007629,0.008828533
0.21755877,367956,0.21755877,7.6401334,2,515.7399845123291,534.25,436.29688,1376.973662722485,0.0,427,0.8114539086818695,0.008949689
0.09067835,370968,0.09067835,7.629703,2,520.1144640445709,535.725,440.35425,1399.0005610077683,0.0,429,0.8171543329954147,0.009281706
0.09882584,375432,0.09882584,7.629224,2,524.4894878864288,543.0,453.76642,1442.3442495554937,0.0,431,0.3085471987724304,0.008133903
0.09369005,378951,0.09369005,7.625473,2,528.9662165641785,552.85,463.7835,1483.2869068457026,0.0,433,0.8772280886769295,0.008522167
0.10603106,381333,0.10603106,7.630062,2,533.4455561637878,553.275,463.6092,1483.0836605376135,0.0,435,0.9107037112116814,0.008290616
0.08067314,384333,0.08067314,7.619494,1,537.9216241836548,560.25,466.91953,1503.49643916799,0.0,436,0.3067951798439026,0.008407043
0.0855524,386793,0.0855524,7.6072965,1,542.3112893104553,555.75,466.47626,1505.711143232608,0.0,437,0.8436810076236725,0.008460814
0.10044958,389808,0.10044958,7.6006594,2,546.6896336078644,562.975,472.91275,1526.6448992841447,0.0,439,0.8191248029470444,0.008777055
0.08233112,392505,0.08233112,7.592115,2,551.0985398292542,566.1,477.83856,1543.6864236999772,0.0,441,0.8550368547439575,0.008411867
0.09347069,395754,0.09347069,7.5718346,3,555.4996342658997,554.15,471.20987,1527.0706607950094,0.0,444,0.8759430423378944,0.008480299
0.11300314,400599,0.11300314,7.5555267,2,559.930805683136,571.825,487.17706,1584.6379587190922,0.0,446,0.8997287005186081,0.00806554
0.10660872,403839,0.10660872,7.575455,2,564.3143110275269,585.075,495.01895,1621.8445513795361,0.0,448,0.6859091222286224,0.008894853
0.089691535,408852,0.089691535,7.5485225,3,568.747353553772,578.075,474.27277,1588.6128008372132,0.0,451,0.7700680941343307,0.009841071
0.097362936,411192,0.097362936,7.5450397,1,573.1466550827026,582.675,485.10605,1620.365840710086,0.0,452,0.8582243919372559,0.008409126
0.09684414,414192,0.09684414,7.528316,1,577.5765450000763,591.7,496.44418,1654.8654679983706,0.0,453,0.47969406843185425,0.008768868
0.10001765,416931,0.10001765,7.5163565,1,581.9642722606659,609.475,517.4933,1731.497496237044,0.0,454,0.8892950862646103,0.009242995
0.09436323,419865,0.09436323,7.5061197,1,586.3676979541779,622.675,533.15125,1784.6394434061153,0.0,455,0.802550420165062,0.008431548
0.10112985,423219,0.10112985,7.4945693,3,590.8599252700806,582.775,497.28964,1672.1126347153986,0.0,458,0.7655250132083893,0.009579982
0.19648501,426150,0.19648501,7.4789395,2,595.2975716590881,577.9,495.19058,1667.7406582072574,0.0,460,0.8272918909788132,0.009204715
0.09562344,430074,0.09562344,7.488695,2,599.7354295253754,594.35,510.69727,1736.8479692060166,0.0,462,0.6499044299125671,0.009109316
0.09037626,433026,0.09037626,7.479675,2,604.1751210689545,585.15,499.44385,1713.3940958947983,0.0,464,0.8770113885402679,0.008294724
0.09347888,437319,0.09347888,7.4813848,3,608.6213896274567,578.025,488.42596,1692.7447636581721,0.0,467,0.7331022620201111,0.008287953
0.104156695,441393,0.104156695,7.4663043,2,613.0739352703094,586.875,500.37646,1743.4850609966247,0.0,469,0.5650981068611145,0.009675926
0.094570644,445116,0.094570644,7.445573,3,617.510146856308,565.15,473.4375,1656.126541151417,0.0,472,0.8680230230093002,0.007917389
0.108439244,448290,0.108439244,7.43298,2,621.9522368907928,567.475,476.85757,1675.5597884575625,0.0,474,0.9064652621746063,0.009161968
0.11069315,451908,0.11069315,7.403011,2,626.4239990711212,563.125,475.69614,1679.4459987472571,0.0,476,0.8368833512067795,0.0095348
0.08849914,453891,0.08849914,7.4035068,1,630.9244606494904,559.15,471.39664,1667.1781290483566,0.0,477,0.7624440938234329,0.009360671
0.10398582,455703,0.10398582,7.383057,1,635.3423478603363,561.65,477.029,1685.437003943955,0.0,478,0.6488801538944244,0.009325009
0.08356747,458703,0.08356747,7.34644,1,639.8260440826416,574.125,490.2403,1739.2306686214156,0.0,479,-0.11800277233123779,0.00868896
0.09731269,462666,0.09731269,7.337357,3,644.2281467914581,574.175,489.9458,1752.3001528647685,0.0,482,0.8945872858166695,0.008874745
0.13446094,465666,0.13446094,7.347762,1,648.6185066699982,589.95,504.8636,1817.6295048456152,0.0,483,0.3865719437599182,0.009874355
0.10164826,468666,0.10164826,7.3432455,1,653.0724592208862,607.6,521.95593,1884.7192039979273,0.0,484,0.0527004599571228,0.009606632
0.091926426,472911,0.091926426,7.2928457,3,657.5625722408295,596.425,514.1487,1854.4409218155292,0.0,487,0.8642064332962036,0.008966742
0.08339568,475911,0.08339568,7.280958,1,661.9774105548859,600.6,518.41406,1884.9324242320422,0.0,488,0.036962687969207764,0.009075275
0.0755731,478365,0.0755731,7.2893686,1,666.4063954353333,596.05,512.67566,1875.0297589503912,0.0,489,0.6658603549003601,0.009068502
0.09457849,480756,0.09457849,7.2938876,2,670.853907585144,599.2,519.1434,1902.3185452020214,0.0,491,0.9026158899068832,0.008949864
0.10412943,486138,0.10412943,7.2816205,2,675.3324341773987,599.55,515.2611,1917.5811274721793,0.0,493,0.8670049458742142,0.008683455
0.087826915,487476,0.087826915,7.271789,2,679.7169661521912,563.425,475.5384,1774.196377806734,0.0,495,0.9225082471966743,0.0100312345
0.098814376,491454,0.098814376,7.2667975,3,684.1477308273315,568.625,477.5595,1788.3137855726345,0.0,498,0.8556614369153976,0.0098420875
0.09101635,494109,0.09101635,7.25371,1,688.6127197742462,577.175,486.4178,1830.3693448866984,0.0,499,0.8719632625579834,0.009466775
0.11613279,496455,0.11613279,7.243546,2,692.9822187423706,560.875,469.21826,1760.5181078917808,0.0,501,0.9057885259389877,0.009320589
0.13170755,498792,0.13170755,7.238024,1,697.3598611354828,572.65,479.25067,1800.8690402142893,0.0,502,0.8423880785703659,0.009575406
0.10056391,500514,0.10056391,7.236998,1,701.7581021785736,574.575,479.7251,1806.2506344376059,0.0,503,0.7152154445648193,0.0088785775
0.084813535,503514,0.084813535,7.238221,1,706.1503260135651,587.4,490.3129,1860.0146551460834,0.0,504,-0.09245681762695312,0.009265674
0.102128804,506397,0.102128804,7.253923,2,710.4840695858002,587.425,491.6518,1869.453374100419,0.0,506,0.9011765867471695,0.0095438985
0.10519753,509865,0.10519753,7.259657,2,714.9130215644836,579.55,481.51935,1828.8928374549498,0.0,508,0.8422652631998062,0.00883026
0.13220137,512235,0.13220137,7.241654,1,719.3726546764374,590.35,491.71875,1875.099531583482,0.0,509,0.8825970143079758,0.0099427905
0.11958893,514785,0.11958893,7.217603,1,723.7739727497101,601.25,500.86523,1917.9350494877078,0.0,510,0.8722076863050461,0.009463578
0.08319052,518883,0.08319052,7.223616,2,728.225380897522,614.725,516.098,1993.7814771774247,0.0,512,0.6902776956558228,0.009222533
0.08159222,521883,0.08159222,7.191585,1,732.6569128036499,620.825,520.27454,2023.9428737126661,0.0,513,-0.10202896595001221,0.009790366
0.10619977,523971,0.10619977,7.1827846,1,737.0640902519226,630.675,528.71173,2063.700100929241,0.0,514,0.7989955395460129,0.00938694
0.07752538,526971,0.07752538,7.170976,1,741.5725026130676,642.325,536.6293,2109.7939380647413,0.0,515,0.17706042528152466,0.009573111
0.080884695,529971,0.080884695,7.1899285,1,745.9341824054718,650.525,543.5314,2145.42358939414,0.0,516,-0.04593300819396973,0.009858738
0.0829749,532779,0.0829749,7.175534,2,750.3660447597504,642.3,532.0294,2090.3610956652033,0.0,518,0.9036696255207062,0.008477494
0.10021957,535155,0.10021957,7.183959,1,754.8646357059479,637.1,526.5386,2072.8772512225987,0.0,519,0.9253217503428459,0.009359252
0.08872474,540408,0.08872474,7.171949,2,759.2214431762695,664.45,549.85095,2175.854224984389,0.0,521,0.5848648250102997,0.00923993
0.10478469,541863,0.10478469,7.151124,1,763.676011800766,659.975,547.18976,2166.993065555537,0.0,522,0.8593675494194031,0.008436184
0.08526568,546453,0.08526568,7.096679,2,768.0833387374878,648.225,536.5623,2133.43490917453,0.0,524,0.5633170902729034,0.010343663
0.09832738,549627,0.09832738,7.1155353,2,772.5485439300537,646.325,535.1401,2130.717257939642,0.0,526,0.8890649378299713,0.009362752
0.10315642,552627,0.10315642,7.097093,1,776.9919273853302,664.3,552.8063,2213.205678641157,0.0,527,0.5051970183849335,0.010015508
0.08574356,555123,0.08574356,7.0693364,1,781.4340541362762,660.1,549.6364,2200.882101384376,0.0,528,0.9320360943675041,0.008640212
0.10308504,555876,0.10308504,7.0688314,1,785.880083322525,645.925,538.45435,2147.9731889725635,0.0,529,0.7819430828094482,0.009315618
0.10313822,558876,0.10313822,7.056227,1,790.3128147125244,657.9,548.6127,2202.2280554353615,0.0,530,-0.648043155670166,0.009762843
0.08717665,560712,0.08717665,7.0349894,1,794.7535433769226,666.3,555.3158,2235.719850456234,0.0,531,0.920106790959835,0.009017552
0.08890455,563721,0.08890455,7.011488,2,799.1416554450989,646.525,537.2746,2155.5627189508186,0.0,533,0.9207540601491928,0.008855049
0.13265845,565239,0.13265845,7.0244184,1,803.6098701953888,654.725,546.0783,2190.2977433564874,0.0,534,0.7094512581825256,0.009566525
0.10729502,567675,0.10729502,7.0389843,1,808.047833442688,668.325,557.48065,2243.3083686739,0.0,535,0.6990594863891602,0.009118849
0.12905174,569550,0.12905174,7.056581,1,812.5221123695374,667.85,556.9603,2247.6168727430663,0.0,536,0.9081420674920082,0.009310313
0.08208722,574176,0.08208722,7.0474257,2,816.9141302108765,689.35,574.85144,2336.2254651101644,0.0,538,0.6157902181148529,0.009288298
0.07366754,577176,0.07366754,7.046147,1,821.2914698123932,692.225,574.846,2340.370656297143,0.0,539,0.2154213786125183,0.009551944
0.08004856,580176,0.08004856,7.0464344,1,825.7115902900696,706.425,585.65063,2399.6408967491525,0.0,540,0.27030080556869507,0.010434028
0.107039034,583176,0.107039034,6.983703,2,830.0986695289612,703.2,584.14594,2404.2493700643454,0.0,542,0.8374755829572678,0.009794192
0.105242915,587160,0.105242915,6.993056,2,834.4573113918304,697.05,579.0824,2381.5770562043244,0.0,544,0.9299621134996414,0.009246832
0.12906252,590160,0.12906252,6.9789295,1,838.8393895626068,709.325,589.03284,2430.373872658671,0.0,545,0.7375525534152985,0.010478724
0.09502991,594987,0.09502991,6.965502,3,843.2308094501495,709.35,588.7943,2438.9187240849997,0.0,548,0.8259903341531754,0.009207573
0.096918926,598947,0.096918926,6.968215,2,847.6114811897278,701.35,580.17834,2411.108049672535,0.0,550,0.7015414237976074,0.010045767
0.1076249,601560,0.1076249,6.960737,2,851.9973773956299,688.975,570.24347,2363.3444699791617,0.0,552,0.9156410023570061,0.0096759815
0.08877427,604560,0.08877427,6.9775968,1,856.3468585014343,688.975,569.5538,2359.678648738785,0.0,553,0.14749985933303833,0.008343756
0.07718557,607560,0.07718557,6.9603105,1,860.6944406032562,696.575,575.1245,2392.6041112998473,0.0,554,0.25474458932876587,0.010245923
0.11288462,610188,0.11288462,6.957396,2,865.1742815971375,668.475,551.2735,2281.814656548163,0.0,556,0.7808652371168137,0.009589849
0.103572845,614421,0.103572845,6.9406085,2,869.6693530082703,680.35,562.1579,2364.8114794666817,0.0,558,0.7347605526447296,0.009604942
