TimeElapsed,entropy,EpisodesSoFar,entloss,EpLenMean,TimestepsSoFar,ev_tdlam_before,optimgain,meankl,EpThisIter,EpTrueRewMean,surrgain,EpRewMean
656.9822788238525,3.8404255,259,0.0,868.575,485205,0.004010677337646484,0.047168702,0.00829212,1,924.7843455167164,0.047168702,631.0006
661.230583190918,3.8411314,260,0.0,868.575,488205,-0.01568734645843506,0.056784555,0.007205917,1,924.2789346652413,0.056784555,631.4374
665.5267200469971,3.841913,261,0.0,868.575,491205,-0.00811004638671875,0.05082812,0.008921636,1,926.5088924521773,0.05082812,631.36835
669.821711063385,3.833376,262,0.0,868.575,494205,0.004154980182647705,0.04158432,0.00933175,1,928.3068228211478,0.04158432,631.60187
674.1132438182831,3.8322833,263,0.0,868.575,497205,0.0214536190032959,0.052991137,0.007506799,1,929.1107841541386,0.052991137,631.59766
678.3659362792969,3.842401,264,0.0,892.125,500205,0.004261612892150879,0.047383163,0.008409298,1,953.3372959994103,0.047383163,648.0477
682.620932340622,3.8594134,266,0.0,879.1,504642,0.3265461325645447,0.09036207,0.0101659205,2,943.220584735968,0.09036207,641.46875
686.8157596588135,3.8491817,267,0.0,879.975,507642,-0.0012607574462890625,0.049065918,0.008504966,1,944.2259314186191,0.049065918,641.84106
691.1074655056,3.8541949,268,0.0,879.975,510642,0.0019044876098632812,0.058335524,0.0073976372,1,945.3218527409648,0.058335524,642.1344
695.3393402099609,3.8531265,269,0.0,879.975,513642,-0.011847496032714844,0.053952985,0.009016566,1,945.2042037495719,0.053952985,642.1969
699.561437368393,3.8602297,270,0.0,879.975,516642,-0.010337233543395996,0.06544746,0.007512182,1,945.7836853492048,0.06544746,642.0338
703.8410322666168,3.8523846,271,0.0,879.975,519642,-0.02974379062652588,0.039001048,0.009721007,1,946.0772457470746,0.039001048,641.88025
708.0640215873718,3.8492355,272,0.0,879.975,522642,-0.0015985965728759766,0.05766788,0.009678221,1,945.4084801201174,0.05766788,642.1243
712.3499226570129,3.8555605,273,0.0,879.975,525642,-0.06405973434448242,0.05110573,0.008823747,1,944.8826781317728,0.05110573,642.1608
