meankl,entropy,EpisodesSoFar,ev_tdlam_before,optimgain,entloss,EpLenMean,EpRewMean,surrgain,TimeElapsed,EpTrueRewMean,TimestepsSoFar,EpThisIter
0.003857206,23.003727,3710,0.8793846890330315,0.14517504,0.0,115.75,71.61487,0.14517504,2034.755567073822,576.0357342629442,948369,10
0.014232357,22.99886,3720,0.8720269054174423,0.28087735,0.0,108.225,65.61186,0.28087735,2041.4877400398254,538.4847439440418,951516,10
0.003929601,22.996088,3729,0.7989390939474106,0.1527054,0.0,107.125,67.05626,0.1527054,2048.2183623313904,532.8435128576102,954579,9
0.014287431,22.992271,3739,0.8416605740785599,0.30712083,0.0,105.7,68.937294,0.30712083,2054.93372964859,522.6294158192502,957456,10
0.014413977,22.99219,3748,0.8661624938249588,0.29026183,0.0,106.6,68.22969,0.29026183,2061.5494899749756,523.000490973053,960399,9
0.0038660052,22.990788,3758,0.8611960262060165,0.16179624,0.0,105.575,71.22714,0.16179624,2068.2159340381622,525.1070884408242,963498,10
0.0042740563,22.991217,3768,0.902034766972065,0.19981839,0.0,102.0,72.30421,0.19981839,2074.96901345253,511.5575281751679,966468,10
0.003999912,22.989481,3777,0.8871060535311699,0.17599417,0.0,105.4,74.6149,0.17599417,2081.737046480179,532.2074954276687,969588,9
0.003992597,22.990902,3787,0.874566063284874,0.15289895,0.0,103.95,74.85368,0.15289895,2088.485650062561,526.9764478946714,972624,10
0.0038357787,22.989815,3795,0.8658552914857864,0.15147792,0.0,109.025,76.05231,0.15147792,2095.24085021019,548.1987568310815,975789,8
0.003849564,22.990496,3805,0.8887998759746552,0.15600315,0.0,110.225,73.46267,0.15600315,2102.0200407505035,550.8271368226159,978795,10
0.0037955919,22.990484,3817,0.8493013232946396,0.1488215,0.0,103.3,67.61243,0.1488215,2108.816376686096,512.0943075034431,981984,12
0.0040056547,22.99015,3825,0.8861624225974083,0.14954618,0.0,108.675,71.15036,0.14954618,2115.5810573101044,539.1548513951607,984969,8
0.004463848,22.989496,3834,0.8918209299445152,0.15618458,0.0,105.875,70.3784,0.15618458,2122.2566447257996,528.6034815135547,987921,9
0.004275265,22.988361,3844,0.9250490218400955,0.166801,0.0,104.925,69.58065,0.166801,2129.021475791931,524.3422290455215,990954,10
0.003868125,22.988197,3853,0.9188705831766129,0.14794692,0.0,109.475,71.04055,0.14794692,2135.695127248764,549.0926576642488,994146,9
0.0041544414,22.987772,3863,0.9035168811678886,0.16399917,0.0,110.575,71.09544,0.16399917,2142.402411222458,560.6267472826337,997269,10
0.004011606,22.989237,3870,0.8664203137159348,0.18418138,0.0,111.1,71.59802,0.18418138,2149.1213524341583,560.5484990229686,1000116,7
