EpTrueRewMean,TimeElapsed,entloss,meankl,entropy,surrgain,EpRewMean,EpLenMean,EpThisIter,EpisodesSoFar,optimgain,ev_tdlam_before,TimestepsSoFar
716.8657767172298,850.8023238182068,0.0,0.011927247,3.4911275,0.059184622,482.46515,648.0,2,369,0.059184622,0.625291109085083,604038
713.4528422218425,855.1084377765656,0.0,0.009652568,3.4953303,0.066816315,480.41788,645.475,2,371,0.066816315,-0.030886411666870117,607725
718.9634764267591,859.6502616405487,0.0,0.009925584,3.5078409,0.057145182,483.72705,649.875,1,372,0.057145182,0.12943172454833984,609975
731.445964151252,863.9959831237793,0.0,0.010266701,3.527496,0.080165066,490.7124,659.2,1,373,0.080165066,0.943801324814558,611199
741.9711928658501,868.3264489173889,0.0,0.012261551,3.492861,0.07324586,500.30508,674.375,2,375,0.07324586,0.087954580783844,616713
743.1940124662121,872.6359927654266,0.0,0.010939164,3.499543,0.06103628,500.94247,674.375,1,376,0.06103628,-0.0740656852722168,619713
741.3299591706153,877.0134687423706,0.0,0.009298576,3.4809332,0.044029184,500.6577,674.375,1,377,0.044029184,0.0003679990768432617,622713
733.3667856158223,881.3797850608826,0.0,0.012050449,3.4063418,0.08043985,491.94083,662.5,2,379,0.08043985,0.9477265439927578,624984
733.2601859124219,885.7669267654419,0.0,0.010531442,3.3695657,0.04800049,492.0279,662.5,1,380,0.04800049,-0.11072731018066406,627984
750.2175692354895,890.1141629219055,0.0,0.009411968,3.3862894,0.044011265,505.3955,683.3,1,381,0.044011265,0.007057547569274902,630984
762.9787336064854,894.4568076133728,0.0,0.00924176,3.401633,0.034211136,514.88025,697.4,1,382,0.034211136,0.010149657726287842,633984
761.3253046901561,898.7717809677124,0.0,0.010656156,3.401161,0.053612463,514.8695,697.4,1,383,0.053612463,-0.024457335472106934,636984
757.8688435998668,903.1093971729279,0.0,0.010175601,3.4103916,0.062240146,514.24854,697.4,1,384,0.062240146,-0.09155845642089844,639984
755.1826874129911,907.4594118595123,0.0,0.00819771,3.4087837,0.043827616,514.287,697.4,1,385,0.043827616,-0.0035387277603149414,642984
756.3239446540513,911.8396556377411,0.0,0.009920459,3.3543322,0.0441996,514.19415,697.4,1,386,0.0441996,0.017559587955474854,645984
797.2413252304297,916.1938815116882,0.0,0.008886047,3.379752,0.043793984,542.91223,741.25,2,388,0.043793984,0.010170698165893555,651984
797.6785298736962,920.6087119579315,0.0,0.010235719,3.4147267,0.048008285,543.71906,741.25,1,389,0.048008285,0.021877646446228027,654984
798.7179214158011,925.0252032279968,0.0,0.011566382,3.4106057,0.047939714,543.8741,741.25,1,390,0.047939714,0.03710442781448364,657984
798.2104550429422,929.3438410758972,0.0,0.00808193,3.4567027,0.037870012,544.1974,741.25,1,391,0.037870012,0.029586851596832275,660984
800.365521953335,933.6587378978729,0.0,0.009712584,3.4513028,0.06809348,544.3574,741.25,1,392,0.06809348,0.5263469815254211,663984
807.4549918203744,938.0452888011932,0.0,0.009522162,3.4357994,0.0547512,550.2077,751.45,1,393,0.0547512,-0.014217972755432129,666984
831.4433160460103,942.3854248523712,0.0,0.011164645,3.4414282,0.07526975,566.0933,774.3,1,394,0.07526975,0.8537663966417313,669984
829.7517247797566,946.7387638092041,0.0,0.010187183,3.4079196,0.056987103,567.5884,779.0,2,396,0.056987103,0.08344733715057373,673257
820.9585991714314,951.113461971283,0.0,0.010181476,3.3967896,0.06039087,560.16455,770.5,2,398,0.06039087,0.6312729716300964,676653
822.2933351618937,955.4729511737823,0.0,0.009198116,3.438723,0.037702315,561.5644,774.375,1,399,0.037702315,0.09267956018447876,679653
832.9538043974972,959.7925801277161,0.0,0.009523351,3.4552696,0.04435202,572.4382,789.9,1,400,0.04435202,0.22046571969985962,682647
834.8949099895677,964.1998653411865,0.0,0.010906417,3.4278958,0.05256603,572.3117,789.9,1,401,0.05256603,-0.09011471271514893,685647
837.4439609790691,968.5256431102753,0.0,0.008870858,3.4432156,0.0681563,571.4339,789.9,1,402,0.0681563,-0.03972363471984863,688647
851.9402954196705,972.7823383808136,0.0,0.011279424,3.4824133,0.071096204,582.67395,807.625,1,403,0.071096204,-0.09304976463317871,691647
868.2327280889656,977.0852885246277,0.0,0.0093178265,3.4841223,0.054936685,594.88116,826.9,1,404,0.054936685,-0.012025117874145508,694647
867.984436558842,981.3914229869843,0.0,0.008234543,3.4339223,0.038126905,593.96387,826.9,1,405,0.038126905,-0.0008149147033691406,697647
886.7330605472974,985.686639547348,0.0,0.009770432,3.4334433,0.04609584,605.8297,846.65,1,406,0.04609584,-0.04580974578857422,700647
897.252313038188,990.0279142856598,0.0,0.010196216,3.4310846,0.06496686,613.95825,858.975,1,407,0.06496686,0.02158302068710327,703647
897.2387543281957,994.3152592182159,0.0,0.010859929,3.444007,0.08560999,613.97504,858.975,1,408,0.08560999,0.687342494726181,706647
916.0408594232147,998.7061696052551,0.0,0.008913271,3.4330666,0.039818734,627.7207,880.075,1,409,0.039818734,-0.08861935138702393,709647
903.3145419744342,1003.0085253715515,0.0,0.009075999,3.4287112,0.050657548,616.6536,864.775,1,410,0.050657548,0.07710444927215576,710811
923.288468221944,1007.3074476718903,0.0,0.011071648,3.4711068,0.08631911,629.52356,884.05,1,411,0.08631911,0.08958333730697632,713811
940.5740333489164,1011.6898255348206,0.0,0.011617694,3.4506614,0.06835021,639.80414,899.2,2,413,0.06835021,-0.01869368553161621,719103
943.4917286897628,1016.0221807956696,0.0,0.0083654225,3.4582129,0.054997366,639.52167,899.2,1,414,0.054997366,-0.02767157554626465,722103
952.1717996683568,1020.2967410087585,0.0,0.0088215135,3.474426,0.066245124,642.88104,903.25,1,415,0.066245124,-0.0469743013381958,725103
953.795092807551,1024.6054058074951,0.0,0.009630917,3.4374082,0.051221326,641.99945,903.25,1,416,0.051221326,-0.0812978744506836,728103
957.8857606128429,1028.8953211307526,0.0,0.008799223,3.443047,0.059190925,642.40906,903.25,1,417,0.059190925,-0.010212421417236328,731103
969.6744676548476,1033.1957521438599,0.0,0.008767842,3.4478452,0.055174805,651.5046,915.475,1,418,0.055174805,-0.013464808464050293,734103
984.361266671927,1037.4801104068756,0.0,0.010755549,3.4208982,0.061785992,663.82385,934.325,1,419,0.061785992,-0.0012347698211669922,737103
985.2021738332963,1041.7411975860596,0.0,0.011931254,3.3872674,0.05729522,663.9677,934.325,1,420,0.05729522,-0.0034346580505371094,740103
969.3166732834322,1046.0852718353271,0.0,0.009869672,3.3952096,0.107662216,652.13965,916.9,2,422,0.107662216,-0.028075098991394043,744012
971.2282618420146,1050.3571560382843,0.0,0.0075993664,3.40326,0.045299068,651.9044,916.9,1,423,0.045299068,-0.024983525276184082,747012
962.0842134381322,1054.5869314670563,0.0,0.010500468,3.3868477,0.058885142,643.91956,905.825,2,425,0.058885142,0.47879326343536377,751683
963.9496245319397,1058.8643124103546,0.0,0.009171216,3.3794773,0.048686553,643.97345,905.825,1,426,0.048686553,-0.09193408489227295,754683
949.7409752108845,1063.16672372818,0.0,0.00961923,3.4150612,0.057615373,635.1353,892.95,1,427,0.057615373,0.5129665434360504,756138
947.4319237155007,1067.43044424057,0.0,0.008255962,3.4186993,0.046095494,632.3856,889.325,1,428,0.046095494,0.04210728406906128,758703
902.8707916167132,1071.6770195960999,0.0,0.009687476,3.4212575,0.076254606,600.75494,844.825,2,430,0.076254606,0.3533726930618286,759363
902.9939581582785,1075.9190199375153,0.0,0.009086069,3.4544656,0.049714766,600.5983,844.825,1,431,0.049714766,-0.0298386812210083,762363
902.3104037039387,1080.2112131118774,0.0,0.009239351,3.4620383,0.049708255,600.36383,844.825,1,432,0.049708255,0.0030045509338378906,765363
885.3534868235463,1084.5345876216888,0.0,0.010983073,3.484925,0.08132273,587.5613,826.5,1,433,0.08132273,0.7632295936346054,766164
884.7568614783698,1088.8514261245728,0.0,0.008480863,3.4773872,0.04998724,587.2816,826.5,1,434,0.04998724,-0.04904615879058838,769164
886.1381943071734,1093.186368227005,0.0,0.009030083,3.468346,0.061423797,587.308,826.5,1,435,0.061423797,-0.044872283935546875,772164
908.7318322312389,1097.4949793815613,0.0,0.009757126,3.4620378,0.05207251,603.4662,849.225,1,436,0.05207251,-0.1075979471206665,775164
907.1737582143487,1101.8852496147156,0.0,0.010680338,3.480532,0.04274591,602.9772,849.225,1,437,0.04274591,-0.013632535934448242,778164
928.6663582395337,1106.2108623981476,0.0,0.008891908,3.5149622,0.060655627,618.2396,870.925,1,438,0.060655627,0.11954224109649658,781164
929.8409847996782,1110.4682557582855,0.0,0.008926528,3.5398796,0.0498425,618.2043,870.925,1,439,0.0498425,-0.00452423095703125,784164
920.2221942603658,1114.7851405143738,0.0,0.009434459,3.5038676,0.0483969,608.80475,857.7,1,440,0.0483969,-0.024171113967895508,785571
920.396036767612,1119.156239271164,0.0,0.009843271,3.4935586,0.04731515,608.56433,857.7,1,441,0.04731515,-0.043477535247802734,788571
920.466166449956,1123.4679691791534,0.0,0.009793978,3.47779,0.054512158,608.60706,857.7,1,442,0.054512158,-0.0431978702545166,791571
920.641719732182,1127.7898519039154,0.0,0.010329678,3.5285342,0.047630683,608.4948,857.7,1,443,0.047630683,-0.004241466522216797,794571
923.1432102139821,1132.2128207683563,0.0,0.009657911,3.49353,0.051516496,608.7367,857.7,1,444,0.051516496,-0.033162713050842285,797571
926.4046521261926,1136.5091741085052,0.0,0.01027878,3.5252144,0.062257178,609.4762,857.7,1,445,0.062257178,0.005547821521759033,800571
925.4326515158367,1140.8599603176117,0.0,0.009831306,3.5341117,0.050543226,608.95135,857.7,1,446,0.050543226,-0.007226467132568359,803571
886.7125063563174,1145.1903522014618,0.0,0.008704861,3.5321023,0.067812376,584.8524,823.65,2,448,0.067812376,0.2045043706893921,805485
890.2378419931081,1149.5663344860077,0.0,0.010302031,3.5328434,0.08454332,586.0384,823.65,1,449,0.08454332,-0.37128734588623047,808485
908.9181313374065,1153.8948831558228,0.0,0.008602446,3.505432,0.06257041,596.6719,838.95,1,450,0.06257041,0.025240659713745117,811485
909.9212640267885,1158.154294013977,0.0,0.007893587,3.5135734,0.061095238,596.48944,838.95,1,451,0.061095238,-0.21481776237487793,814485
913.5405723664483,1162.4556560516357,0.0,0.010899838,3.518463,0.07069251,597.31287,838.95,1,452,0.07069251,0.3572891354560852,817485
918.9498100627582,1166.7301161289215,0.0,0.008826029,3.5061653,0.050649777,600.5956,844.85,1,453,0.050649777,-0.0063114166259765625,820485
918.5242995920693,1171.0450162887573,0.0,0.010558416,3.5107641,0.053086247,600.4774,844.85,1,454,0.053086247,-0.162650465965271,823485
917.7455455906842,1175.4708724021912,0.0,0.010339091,3.4689047,0.073094904,600.5206,844.85,1,455,0.073094904,-0.35969746112823486,826485
900.3217926090889,1179.801745891571,0.0,0.01176796,3.476136,0.061921895,589.44446,830.4,2,457,0.061921895,0.44974642992019653,830751
900.4440667482704,1184.0873630046844,0.0,0.009285603,3.445831,0.06083513,588.41736,830.4,1,458,0.06083513,-0.04620850086212158,833751
907.6635225501875,1188.3355901241302,0.0,0.011653114,3.4017615,0.06224127,592.1996,830.4,1,459,0.06224127,-0.005223870277404785,836751
910.8976407911839,1192.6398434638977,0.0,0.014540666,3.4000463,0.04464882,592.43585,830.4,1,460,0.04464882,-0.09348118305206299,839751
914.79647058347,1196.8987758159637,0.0,0.0095390435,3.4101326,0.056332663,592.467,830.4,1,461,0.056332663,-0.036766886711120605,842751
912.8142405053775,1201.1723458766937,0.0,0.009933135,3.4242241,0.061283566,589.04816,825.2,2,463,0.061283566,0.07864177227020264,846036
904.0819161102612,1205.4660885334015,0.0,0.010580756,3.4037697,0.07334168,581.52966,813.3,1,464,0.07334168,0.4958142638206482,847608
918.8972743008995,1209.7683272361755,0.0,0.010422014,3.4082618,0.061973833,589.7965,824.375,1,465,0.061973833,0.06280571222305298,850608
922.0965788328431,1214.0786545276642,0.0,0.010642927,3.4482725,0.05803647,591.19543,824.375,1,466,0.05803647,-0.006833910942077637,853608
940.8225147352592,1218.4207530021667,0.0,0.010642151,3.426058,0.05789625,600.76624,837.25,1,467,0.05789625,-0.020065665245056152,856608
947.6505704547992,1222.7552032470703,0.0,0.010008806,3.4066465,0.04471639,603.56213,840.875,1,468,0.04471639,-0.009372591972351074,859608
972.6585689078347,1227.1112232208252,0.0,0.009518681,3.4226296,0.06342347,619.2794,863.475,1,469,0.06342347,-0.008899092674255371,862608
999.1845817587906,1231.3654294013977,0.0,0.0091404915,3.4347007,0.050030876,635.6452,885.375,1,470,0.050030876,-0.0020215511322021484,865608
1004.0838675535222,1235.6907901763916,0.0,0.010058203,3.4070504,0.04530517,636.34735,885.375,1,471,0.04530517,-0.0003418922424316406,868608
1006.2060208066054,1240.0435371398926,0.0,0.0094195735,3.4233391,0.043566495,636.12225,885.375,1,472,0.043566495,-0.0004448890686035156,871608
1025.0634564473692,1244.4177749156952,0.0,0.009088838,3.440948,0.050307184,648.7801,903.7,1,473,0.050307184,0.007990896701812744,874608
1026.371860830589,1248.7706952095032,0.0,0.009802695,3.4540102,0.057401303,648.7049,903.7,1,474,0.057401303,-0.1230306625366211,877608
1029.0175365742818,1253.0847177505493,0.0,0.009504403,3.454947,0.051420078,649.18225,903.7,1,475,0.051420078,-0.03659319877624512,880608
1033.8083993853731,1257.4183189868927,0.0,0.010634335,3.4735105,0.055499077,649.0125,903.7,1,476,0.055499077,-0.009817719459533691,883608
1040.8549627821928,1261.7184150218964,0.0,0.008992009,3.4704962,0.06252104,651.4552,903.7,1,477,0.06252104,0.07264316082000732,886608
1018.048147408522,1266.0487751960754,0.0,0.010153428,3.4689353,0.05756427,634.7673,880.55,2,479,0.05756427,0.06569242477416992,889830
1033.7438549870726,1270.3365347385406,0.0,0.011254546,3.4692366,0.056287594,643.92365,893.825,1,480,0.056287594,0.030812382698059082,892830
1039.5355500754017,1274.6062886714935,0.0,0.0101256985,3.4814742,0.07368917,644.70734,893.825,1,481,0.07368917,-0.13287198543548584,895830
1044.2199170632862,1278.9439752101898,0.0,0.011027866,3.4857488,0.06946577,645.0029,893.75,1,482,0.06946577,0.11226695775985718,898821
1048.798170868778,1283.356826543808,0.0,0.010610892,3.523643,0.06508834,645.5374,893.75,1,483,0.06508834,-0.04024767875671387,901821
1032.6239949241692,1287.6724741458893,0.0,0.009541406,3.5305464,0.066315204,632.9273,876.0,2,485,0.066315204,0.08379179239273071,905691
1025.696645496331,1292.204134941101,0.0,0.0094657615,3.5658944,0.05990836,625.89294,864.475,2,487,0.05990836,0.045057713985443115,909018
1057.1590725274925,1296.4789657592773,0.0,0.011425573,3.5406206,0.08846395,644.66907,887.775,1,488,0.08846395,-0.6252093315124512,912018
1034.3847022963882,1300.78351187706,0.0,0.009547205,3.5278013,0.070197985,630.4852,863.675,2,490,0.070197985,0.7252439260482788,915126
1038.3712943664111,1305.1204054355621,0.0,0.009392845,3.563112,0.056842394,630.92664,863.675,1,491,0.056842394,-0.03518319129943848,918126
1037.0516163087655,1309.449499130249,0.0,0.010067051,3.5207193,0.05728796,629.9136,863.675,1,492,0.05728796,0.0010491609573364258,921126
1014.0500060817237,1313.7649054527283,0.0,0.010542717,3.5069582,0.06935547,614.2951,841.425,2,494,0.06935547,0.086070716381073,924456
1020.6213966504154,1318.0487186908722,0.0,0.009835123,3.544137,0.061304905,615.60254,841.425,1,495,0.061304905,0.02204352617263794,927456
1039.5149921923169,1322.3204698562622,0.0,0.011689978,3.516717,0.08278638,623.3651,844.6,2,497,0.08278638,0.36405134201049805,932103
1028.4839509709923,1326.5727443695068,0.0,0.010003497,3.4928045,0.08212629,615.3501,830.6,1,498,0.08212629,0.6052473187446594,933423
1014.0727765494718,1330.8767778873444,0.0,0.010693645,3.48626,0.061550066,602.0021,812.3,2,500,0.061550066,0.40769296884536743,937227
999.5589782620991,1335.1731524467468,0.0,0.012059519,3.445779,0.08490633,591.9769,797.0,1,501,0.08490633,0.8281632512807846,938391
1017.7837149474906,1339.517939567566,0.0,0.009853743,3.4454718,0.06499645,599.32874,806.9,2,503,0.06499645,0.407192587852478,942864
1029.777833833165,1343.7527861595154,0.0,0.009546778,3.4232476,0.046591982,606.3309,818.8,1,504,0.046591982,0.01324385404586792,945864
1030.5382175332375,1348.031456232071,0.0,0.009531412,3.412475,0.08800241,605.75256,818.8,1,505,0.08800241,-0.080940842628479,948864
1035.8829234291345,1352.3290553092957,0.0,0.009128123,3.4497154,0.05521492,605.04675,818.8,1,506,0.05521492,-0.029726386070251465,951864
1011.9164998597029,1356.6100375652313,0.0,0.010667566,3.4289572,0.09619802,590.4017,793.8,2,508,0.09619802,0.8256468772888184,954864
1019.6535791059829,1360.879286289215,0.0,0.0112162065,3.4660952,0.05124674,591.0657,793.8,1,509,0.05124674,-0.006458282470703125,957864
1023.0206418697093,1365.1176471710205,0.0,0.010294077,3.490838,0.07149809,590.40106,793.8,1,510,0.07149809,-0.03798329830169678,960864
1025.2163738984502,1369.3360266685486,0.0,0.010670256,3.4906397,0.05602023,590.2363,793.8,1,511,0.05602023,0.07682818174362183,963864
1029.486804443481,1373.6377532482147,0.0,0.003975005,3.4756098,0.04122645,584.9366,782.05,2,513,0.04122645,0.41752928495407104,968454
1034.318131643807,1377.8244445323944,0.0,0.0098580355,3.4886866,0.0728145,585.0206,782.05,1,514,0.0728145,0.4433244466781616,971454
1034.777097278249,1382.215448141098,0.0,0.012024481,3.456796,0.052315786,581.52673,776.725,2,516,0.052315786,0.497050404548645,976815
1032.8464533452322,1386.1828165054321,0.0,0.010637692,3.4610288,0.05052197,579.08624,776.725,1,517,0.05052197,0.028181731700897217,979815
1034.5853679875097,1390.7385742664337,0.0,0.012342301,3.4440846,0.043875128,579.0778,776.725,1,518,0.043875128,0.0022858381271362305,982815
1056.2638751967716,1396.3638443946838,0.0,0.011654995,3.454949,0.05626405,590.4397,789.3,2,520,0.05626405,0.44579267501831055,987546
1058.7178253397522,1401.787414073944,0.0,0.010821329,3.383728,0.06444228,590.6874,789.3,1,521,0.06444228,-0.01838207244873047,990546
1056.93715062936,1407.3804523944855,0.0,0.011773027,3.36014,0.051191337,590.41223,789.375,1,522,0.051191337,0.037832558155059814,993546
1056.2690305201445,1413.0478675365448,0.0,0.0044994345,3.3776767,0.03295942,590.1456,789.375,1,523,0.03295942,-0.011431217193603516,996546
1054.205398046754,1418.1867969036102,0.0,0.004846848,3.3750908,0.026829297,590.0698,789.375,1,524,0.026829297,-0.01808464527130127,999546
1048.7407786520112,1422.837022304535,0.0,0.0104686115,3.329836,0.06596853,586.3014,785.55,2,526,0.06596853,0.589728057384491,1002957
