TimeElapsed,ev_tdlam_before,EpLenMean,TimestepsSoFar,EpRewMean,EpTrueRewMean,meankl,surrgain,EpThisIter,entloss,optimgain,EpisodesSoFar,entropy
5076.798230648041,0.9549660347402096,488.725,619662,134.53159,1722.9857992303441,0.009576825,0.0672856,1,0.0,0.0672856,783,3.2551494
5102.716536283493,0.33147794008255005,498.2,622662,136.97285,1756.0070163998892,0.009764475,0.053176634,1,0.0,0.053176634,784,3.2325664
5126.82798075676,0.9651753194630146,502.7,625206,138.14401,1774.7291588061512,0.009618311,0.07274102,2,0.0,0.07274102,786,3.25153
5152.9877734184265,0.9793185237795115,511.65,628620,140.67517,1808.686174681834,0.0097601805,0.063797474,2,0.0,0.063797474,788,3.2475934
5176.733629703522,0.9639792181551456,490.375,632235,136.37221,1728.3670014512427,0.010064617,0.060012057,4,0.0,0.060012057,792,3.2008405
5202.7832181453705,0.9755638223141432,481.875,635715,134.77536,1700.1484961880658,0.010870695,0.06562256,3,0.0,0.06562256,795,3.1586301
5227.119919061661,0.9799874778836966,480.35,638883,134.24062,1695.0963010967378,0.0111104315,0.06250951,2,0.0,0.06250951,797,3.1727295
5253.60181927681,0.9691288135945797,449.675,640434,126.83223,1589.247178540253,0.009777369,0.06617518,2,0.0,0.06617518,799,3.159371
5277.494718074799,0.95752077922225,446.8,643089,125.688736,1579.4875490245322,0.010434207,0.06949242,1,0.0,0.06949242,800,3.1015203
5303.62469959259,0.3811103105545044,431.725,647280,122.37599,1527.736339430167,0.009796714,0.05418862,2,0.0,0.05418862,802,3.060602
5327.735954284668,0.8415943384170532,459.825,651642,129.5759,1633.94353760496,0.011076763,0.055994473,2,0.0,0.055994473,804,3.0486236
5353.71701836586,0.8667146265506744,446.875,653379,125.58285,1582.4856164602775,0.012952718,0.065677956,3,0.0,0.065677956,807,3.0083067
5377.732966661453,-0.17211508750915527,438.025,653655,122.66852,1546.67763072593,0.011074177,0.064504325,1,0.0,0.064504325,808,2.9282343
5403.920004367828,0.9144360348582268,460.475,657774,127.01796,1628.7188931056583,0.010434115,0.06665669,2,0.0,0.06665669,810,2.8728616
5427.906512498856,0.5400286316871643,480.25,661626,130.9433,1698.6207975796729,0.010501583,0.051129654,2,0.0,0.051129654,812,2.9134161
5453.792089223862,0.952223252505064,479.5,665886,129.59297,1695.9358219809023,0.010354173,0.07395516,3,0.0,0.07395516,815,2.9188166
5478.155421972275,0.7853722721338272,497.225,669462,133.0021,1757.8515406067017,0.01129037,0.0652076,2,0.0,0.0652076,817,2.9549596
5503.433655738831,0.43535900115966797,515.3,672462,137.08296,1821.0985418850535,0.010908074,0.04661784,1,0.0,0.04661784,818,2.9528048
5528.3928735256195,0.9557846672832966,513.75,674601,136.80273,1816.3596439200169,0.010231006,0.07671994,2,0.0,0.07671994,820,2.9695148
5552.993292570114,0.985069066286087,474.075,679551,128.43265,1676.459334633957,0.010786425,0.070845634,4,0.0,0.070845634,824,2.9977756
5578.434210300446,0.9455176591873169,488.15,682551,131.5202,1727.2168844358341,0.010526913,0.069130376,1,0.0,0.069130376,825,2.9691458
5603.045199394226,0.9563708119094372,484.25,684999,129.63055,1711.510056665734,0.011729157,0.07013184,2,0.0,0.07013184,827,2.9558318
5629.131086111069,0.9429882988333702,484.075,686709,128.89178,1710.0069572312102,0.013162216,0.098910876,1,0.0,0.098910876,828,2.909538
5653.698675870895,0.4080048203468323,495.825,689709,131.00241,1753.0620875493933,0.011040919,0.042825863,1,0.0,0.042825863,829,2.9003065
5679.057003498077,0.34557169675827026,517.1,692709,135.34232,1829.1854750222642,0.010761967,0.051027294,1,0.0,0.051027294,830,2.9251528
5703.557238101959,0.9669791124761105,518.725,694482,135.41898,1832.9901301625673,0.010203048,0.06794569,2,0.0,0.06794569,832,2.9101992
5729.649032115936,0.9774548728018999,526.225,698016,137.11063,1859.2138318469217,0.01041548,0.06538097,2,0.0,0.06538097,834,2.9516275
5753.921858787537,0.9864921858534217,523.525,700515,137.15262,1850.3313914462124,0.010068491,0.076631084,2,0.0,0.076631084,836,2.955048
5779.339244365692,0.7377803325653076,512.575,701397,134.80127,1805.9313017554832,0.008561159,0.06564248,2,0.0,0.06564248,838,2.9271905
5803.823487281799,0.7051486968994141,528.05,706455,137.827,1860.513058552469,0.009802032,0.04952559,2,0.0,0.04952559,840,2.8952184
5829.698479413986,0.9263998791575432,525.725,710367,137.8366,1853.1881645805377,0.009291416,0.06506868,2,0.0,0.06506868,842,2.905659
5854.052412509918,0.9647183604538441,519.5,712620,135.71053,1833.079652757823,0.0116871875,0.072115265,1,0.0,0.072115265,843,2.8696828
5879.363368034363,0.9589054398238659,513.725,713289,134.65884,1811.2239667453352,0.009556961,0.060975518,1,0.0,0.060975518,844,2.8479807
5903.981632232666,0.9682379737496376,530.175,716448,139.11177,1873.4611650392449,0.010310908,0.06733446,2,0.0,0.06733446,846,2.8930683
5929.264477014542,0.9722008015960455,532.675,721695,139.24919,1882.3258165794002,0.010961315,0.0715888,4,0.0,0.0715888,850,2.8644354
5954.243427038193,0.7915182858705521,518.925,726015,135.54825,1829.7366067587652,0.01065782,0.057054132,3,0.0,0.057054132,853,2.9050941
5979.276180744171,0.9715126361697912,515.9,726987,134.979,1818.8746702720994,0.00959535,0.07622335,1,0.0,0.07622335,854,2.926933
6003.877370834351,0.9764659702777863,479.625,730017,126.355446,1688.2064529591976,0.009823196,0.06510936,4,0.0,0.06510936,858,2.930606
6029.530806064606,0.9792150985449553,456.575,732918,119.38612,1600.69344874993,0.0108783925,0.06036067,4,0.0,0.06036067,862,2.936289
6054.5765590667725,0.9782065637409687,429.65,735981,111.234314,1502.3953793241442,0.010950565,0.07513447,4,0.0,0.07513447,866,2.9717505
6079.507207155228,0.97123883664608,397.525,740412,103.15747,1383.8141156739243,0.010121349,0.060748428,4,0.0,0.060748428,870,2.9701884
