meankl,optimgain,TimeElapsed,EpLenMean,entloss,EpTrueRewMean,EpRewMean,EpisodesSoFar,entropy,ev_tdlam_before,EpThisIter,surrgain,TimestepsSoFar
0.0038730663,0.14246467,2827.732582807541,107.55,0.0,545.3457588746236,66.983665,4779,23.532536,0.903445303440094,9,0.14246467,405181
0.0041957377,0.15137671,2834.9405505657196,109.525,0.0,556.8474764492202,66.06046,4788,23.531757,0.9164062216877937,9,0.15137671,406163
0.0045202766,0.18586396,2842.0752255916595,109.075,0.0,549.9640290474038,65.57584,4797,23.532145,0.870922788977623,9,0.18586396,407155
0.0041732723,0.15581809,2849.309095621109,110.975,0.0,559.5596368980865,65.53188,4806,23.530941,0.9201342761516571,9,0.15581809,408112
0.0041733733,0.14182004,2856.5091230869293,108.05,0.0,540.9243449831023,63.92699,4816,23.533693,0.9122073873877525,10,0.14182004,409193
0.0040351627,0.15801847,2863.8088235855103,108.875,0.0,541.8376235188297,64.907104,4825,23.527811,0.86589115858078,9,0.15801847,410129
0.004052079,0.14426988,2871.3379530906677,108.075,0.0,535.2378103089397,63.878853,4835,23.527594,0.8801672384142876,10,0.14426988,411267
0.0042212363,0.14788046,2878.595540523529,106.475,0.0,516.6824567452064,62.056385,4846,23.529364,0.8786383867263794,11,0.14788046,412371
0.004344032,0.14542623,2885.8859860897064,105.425,0.0,515.143228385318,60.71361,4856,23.52923,0.889090858399868,10,0.14542623,413410
0.0046012425,0.16312599,2893.1627531051636,103.175,0.0,507.3532635747495,58.399525,4867,23.532293,0.8960405886173248,11,0.16312599,414518
0.004381167,0.15137845,2900.457239627838,98.8,0.0,492.0092498535134,56.934772,4878,23.536638,0.903580330312252,11,0.15137845,415553
0.0046714544,0.14632869,2907.7804028987885,103.7,0.0,520.9816527097464,60.080223,4886,23.539774,0.9051140993833542,8,0.14632869,416519
0.0041438285,0.15503018,2915.04865193367,104.05,0.0,520.693947128038,61.049335,4895,23.536116,0.8805549666285515,9,0.15503018,417490
0.0044684717,0.16910835,2922.330687046051,104.8,0.0,521.9409828622718,61.115124,4905,23.537863,0.9154342785477638,10,0.16910835,418527
0.0042648762,0.14564523,2929.535069465637,106.7,0.0,526.2007277770688,61.948975,4914,23.535177,0.8813696950674057,9,0.14564523,419470
0.004757454,0.15848535,2936.718851327896,106.425,0.0,525.930401018418,60.334522,4924,23.534243,0.9071338400244713,10,0.15848535,420507
0.0043521924,0.16751693,2943.9582653045654,101.95,0.0,505.78444611687064,57.571068,4935,23.53369,0.8937427699565887,11,0.16751693,421568
0.0042149425,0.14111951,2951.1744158267975,101.15,0.0,497.43422528445944,55.748035,4945,23.53929,0.8320709615945816,10,0.14111951,422573
0.004832647,0.16067684,2958.4703154563904,103.775,0.0,516.5095843231951,56.969383,4954,23.539873,0.8900505676865578,9,0.16067684,423621
0.004735436,0.16637477,2965.734283208847,103.925,0.0,515.2098349757364,58.08019,4963,23.539309,0.8782783821225166,9,0.16637477,424576
0.004462775,0.16417882,2972.978108882904,111.325,0.0,557.1459414429539,63.58306,4971,23.538351,0.842554971575737,8,0.16417882,425588
0.004180558,0.15978321,2980.2046144008636,113.125,0.0,567.7254203849365,64.72433,4980,23.53664,0.8515712767839432,9,0.15978321,426584
0.0043192385,0.1620627,2987.4144134521484,115.45,0.0,578.6519334098259,66.58488,4990,23.53742,0.9265904650092125,10,0.1620627,427735
0.0044099265,0.15068032,2994.7182376384735,108.775,0.0,545.099278714224,61.625053,5002,23.537596,0.8761482760310173,12,0.15068032,428832
0.0044609867,0.15475029,3001.978490829468,102.175,0.0,509.96776136302833,57.002483,5012,23.53737,0.8797295466065407,10,0.15475029,429832
0.0043828506,0.15467003,3009.228193759918,99.775,0.0,506.21800549508237,57.595104,5022,23.539549,0.8539123982191086,10,0.15467003,430869
0.004409681,0.14572822,3016.530318260193,97.275,0.0,496.62191442285786,56.776886,5033,23.54199,0.8820711523294449,11,0.14572822,431967
0.004171331,0.15486115,3023.6926970481873,104.05,0.0,532.33717986087,60.84623,5041,23.542475,0.8534121513366699,8,0.15486115,432906
0.004432732,0.16593279,3030.9960448741913,107.025,0.0,547.5858824507425,63.10978,5050,23.53953,0.8286437541246414,9,0.16593279,433945
0.00412417,0.14587992,3038.3107736110687,106.7,0.0,536.819176172673,63.729656,5061,23.533281,0.9075962603092194,11,0.14587992,435052
0.0044867815,0.15968126,3045.555167198181,109.575,0.0,552.4890502182809,64.90239,5070,23.531574,0.8736505508422852,9,0.15968126,436059
0.0042869356,0.15635379,3052.776427745819,108.275,0.0,539.637945239227,63.567177,5079,23.530275,0.8351067453622818,9,0.15635379,437011
0.004482244,0.16139437,3060.3063864707947,107.775,0.0,540.2657871129408,63.194714,5088,23.532389,0.8011661767959595,9,0.16139437,438073
0.0042862254,0.14817989,3067.501381635666,108.075,0.0,544.3000610799224,63.745594,5098,23.531511,0.8775428533554077,10,0.14817989,439045
0.0041006384,0.16998595,3074.7458691596985,105.675,0.0,530.2827888883885,60.729156,5108,23.533468,0.9000075981020927,10,0.16998595,440101
0.0048200423,0.17981371,3081.939254283905,105.75,0.0,532.9601627709496,60.74198,5117,23.534584,0.732791393995285,9,0.17981371,441034
0.0040903455,0.16007948,3089.041311979294,100.75,0.0,503.5949565088551,59.37964,5126,23.539057,0.9109418839216232,9,0.16007948,441939
0.0041305525,0.14559211,3096.1757066249847,101.875,0.0,506.0142799643239,60.278698,5137,23.535894,0.8310138881206512,11,0.14559211,442988
0.004758018,0.16211759,3103.3092787265778,99.075,0.0,490.5391154763591,60.989784,5148,23.539082,0.8240447491407394,11,0.16211759,444064
0.004096208,0.19514307,3110.507072687149,98.15,0.0,487.9974523847729,60.291615,5158,23.540936,0.8848944455385208,10,0.19514307,445063
0.0049122637,0.18272714,3117.728677034378,99.45,0.0,497.9088550745995,60.628845,5167,23.541037,0.8411113768815994,9,0.18272714,445996
0.0041323537,0.17167908,3124.942389011383,105.7,0.0,532.6247182380698,64.63653,5175,23.541487,0.8473535776138306,8,0.17167908,446967
0.0042494237,0.18045723,3132.164769887924,108.425,0.0,546.5365092486297,65.0522,5185,23.540447,0.9334152862429619,10,0.18045723,448084
0.0047351476,0.17268819,3139.3227059841156,109.225,0.0,551.5625318407813,68.19643,5195,23.538351,0.8880361318588257,10,0.17268819,449196
0.004079055,0.15624952,3146.5091836452484,110.8,0.0,554.7896431509325,71.172455,5205,23.539553,0.8195834457874298,10,0.15624952,450246
0.0043507703,0.15875827,3153.6988356113434,109.6,0.0,548.2397558659388,69.885994,5215,23.538328,0.8464938551187515,10,0.15875827,451351
0.005001524,0.17175876,3160.83318066597,103.675,0.0,521.1635574472526,66.5209,5227,23.53929,0.8498977869749069,12,0.17175876,452416
0.004082641,0.1600176,3168.0650894641876,100.025,0.0,501.3376388220363,64.67125,5237,23.542646,0.842383548617363,10,0.1600176,453479
0.004411958,0.15966395,3175.3322281837463,98.75,0.0,498.9104650566222,64.80968,5247,23.547873,0.8558636605739594,10,0.15966395,454450
0.004260944,0.15343846,3182.5059332847595,96.125,0.0,483.6240261176852,64.70089,5258,23.547869,0.8890537396073341,11,0.15343846,455480
0.0045196884,0.1670286,3189.568440914154,95.9,0.0,485.65135431735536,67.71445,5269,23.549578,0.8703822642564774,11,0.1670286,456513
0.004581595,0.17707852,3196.808761358261,97.375,0.0,492.00984242576277,67.27986,5278,23.552427,0.8520865589380264,9,0.17707852,457495
0.004235707,0.16797376,3203.9768686294556,96.5,0.0,488.09092151109434,68.02909,5289,23.551922,0.8841610252857208,11,0.16797376,458535
0.0051413197,0.18090066,3211.176053762436,100.375,0.0,512.7169146284313,71.3741,5299,23.5493,0.8468352407217026,10,0.18090066,459612
0.004499688,0.17485975,3218.4340217113495,103.6,0.0,526.958198757176,72.10817,5308,23.549803,0.84598308801651,9,0.17485975,460565
0.004237359,0.14140648,3225.646680355072,98.1,0.0,495.9679203331987,70.07259,5320,23.549238,0.8825238645076752,12,0.14140648,461627
0.004881422,0.16255365,3232.847805738449,103.175,0.0,517.8280761879441,72.71794,5329,23.550783,0.8679478168487549,9,0.16255365,462662
0.004835749,0.15829611,3239.990151166916,106.975,0.0,530.2020862356513,73.013626,5337,23.550844,0.8771792277693748,8,0.15829611,463705
0.0044537215,0.16867998,3247.157381296158,106.95,0.0,530.7960003224155,71.948265,5347,23.551004,0.8377579599618912,10,0.16867998,464766
0.004305456,0.17705303,3254.289205789566,111.7,0.0,556.6390695168406,73.9017,5357,23.549238,0.8705979436635971,10,0.17705303,465805
0.005056384,0.1972681,3261.4260852336884,109.9,0.0,548.5127238216321,70.76396,5367,23.551939,0.9123248755931854,10,0.1972681,466878
0.004525497,0.1784023,3268.584763288498,106.175,0.0,532.1367623293511,67.06352,5377,23.552225,0.8759446442127228,10,0.1784023,467952
0.004842877,0.16833872,3275.756060361862,105.125,0.0,524.2226019285824,64.689316,5387,23.550314,0.8476995676755905,10,0.16833872,468971
0.0040475894,0.1651398,3282.8790521621704,105.5,0.0,525.5069164987929,64.102516,5397,23.552263,0.8399228304624557,10,0.1651398,470025
0.0041615274,0.15253359,3290.0149326324463,99.375,0.0,493.5281383682328,61.089092,5408,23.551924,0.8521483838558197,11,0.15253359,471006
0.0042101215,0.16839418,3297.214865207672,98.375,0.0,493.7600258930073,60.29136,5419,23.552313,0.9055395275354385,11,0.16839418,472121
0.0039652823,0.1387119,3304.362990140915,95.7,0.0,476.46311146799064,59.31098,5430,23.556803,0.8731900155544281,11,0.1387119,473153
0.0044902386,0.14599387,3311.619045495987,96.625,0.0,481.6241248811715,59.870373,5440,23.561785,0.8523365706205368,10,0.14599387,474131
0.0051174625,0.2024038,3318.901383161545,100.2,0.0,499.48436633190767,61.430397,5449,23.563055,0.7981854230165482,9,0.2024038,475147
0.0045530284,0.16222675,3326.1647696495056,100.05,0.0,496.90454208178323,60.99125,5459,23.556803,0.8700334131717682,10,0.16222675,476123
0.0043183183,0.15951729,3333.481098651886,104.875,0.0,526.3176145572036,64.46234,5468,23.557049,0.8880145698785782,9,0.15951729,477156
0.004231965,0.16670257,3340.77832698822,106.075,0.0,529.3747611891818,64.16653,5478,23.55737,0.8809518292546272,10,0.16670257,478167
0.0049425885,0.17319396,3348.0758357048035,107.9,0.0,538.6309833971463,66.65176,5488,23.557209,0.807750478386879,10,0.17319396,479164
0.0051611285,0.19932684,3355.281039237976,106.3,0.0,526.4565725510327,66.41438,5497,23.55493,0.8599681556224823,9,0.19932684,480202
0.0052348953,0.16923355,3362.470577955246,108.7,0.0,538.3269361393711,67.58879,5506,23.55461,0.8767633587121964,9,0.16923355,481274
0.004566568,0.16576004,3369.582911014557,110.275,0.0,549.4848368610294,70.05162,5515,23.554506,0.8546939492225647,9,0.16576004,482255
0.004617848,0.17420743,3376.786110162735,110.55,0.0,554.3747953005665,72.76212,5525,23.551693,0.8521164804697037,10,0.17420743,483314
0.0045712604,0.1574808,3384.002582550049,115.175,0.0,579.5279319409544,72.6876,5534,23.547873,0.8788092732429504,9,0.1574808,484369
0.0045832926,0.15693691,3391.1449246406555,115.875,0.0,585.0408486182768,73.74569,5542,23.548521,0.8589205741882324,8,0.15693691,485307
0.004800651,0.17551847,3398.3864278793335,110.925,0.0,555.9581250409867,70.82005,5551,23.547918,0.8551658093929291,9,0.17551847,486293
0.004251219,0.1512526,3405.5451271533966,113.15,0.0,572.9438409315571,73.10057,5561,23.546951,0.8831489980220795,10,0.1512526,487344
0.00536828,0.17166439,3412.6085307598114,110.325,0.0,563.8690190020794,73.05762,5571,23.548094,0.9014398604631424,10,0.17166439,488345
0.0043729446,0.14855663,3419.761207342148,97.4,0.0,497.42844192788664,67.04569,5583,23.549807,0.8899550586938858,12,0.14855663,489396
0.004512247,0.15326503,3426.8504066467285,99.05,0.0,510.98830414164274,69.90225,5593,23.54915,0.9134923294186592,10,0.15326503,490490
0.0047982964,0.15653625,3434.0121710300446,100.05,0.0,511.5817114302316,67.8666,5603,23.548162,0.8860961273312569,10,0.15653625,491579
0.004814646,0.15818554,3441.1463918685913,102.275,0.0,521.1731731821676,68.02273,5612,23.550314,0.8364073038101196,9,0.15818554,492510
0.0043425886,0.15215278,3448.288962364197,105.875,0.0,542.5465026239824,70.44359,5622,23.550543,0.9119318425655365,10,0.15215278,493555
0.0044237855,0.17716855,3455.4109275341034,109.775,0.0,558.2337037377275,71.143745,5631,23.550543,0.8899951055645943,9,0.17716855,494623
0.004872632,0.18026969,3462.5388762950897,108.425,0.0,553.8843048798487,71.26474,5640,23.551188,0.9049292877316475,9,0.18026969,495612
0.004142793,0.15688606,3469.6549565792084,111.375,0.0,567.4431023985284,74.08474,5649,23.547201,0.9154101088643074,9,0.15688606,496675
0.005417726,0.16889247,3476.764224290848,110.225,0.0,560.8746152594838,73.5999,5659,23.544113,0.9047278240323067,10,0.16889247,497670
0.0046628993,0.15054722,3484.01203083992,111.575,0.0,566.6129781376319,73.831985,5667,23.539957,0.8684709668159485,8,0.15054722,498597
0.0042584473,0.16605523,3491.2665746212006,114.95,0.0,582.7505286861617,76.51051,5676,23.53752,0.8759767189621925,9,0.16605523,499705
0.0046898574,0.14958203,3498.4296383857727,107.925,0.0,545.1454040102825,72.27214,5687,23.535906,0.863918200135231,11,0.14958203,500767
0.0046150098,0.1640574,3505.577874183655,106.275,0.0,539.0007351000377,69.8705,5697,23.536848,0.8922654241323471,10,0.1640574,501759
0.004749858,0.15952802,3512.744807243347,100.2,0.0,513.0261601594244,66.48693,5708,23.535908,0.9077926874160767,11,0.15952802,502806
0.0049297623,0.15797232,3519.868302822113,100.225,0.0,515.4851315448617,66.60683,5718,23.535467,0.8800577595829964,10,0.15797232,503882
0.004523294,0.17584139,3527.0063638687134,100.175,0.0,518.0728061814212,66.850876,5728,23.536543,0.8868053629994392,10,0.17584139,504856
0.004849657,0.17016453,3534.2155063152313,104.7,0.0,537.4430696238281,69.9391,5737,23.536154,0.842366635799408,9,0.17016453,505947
0.0047012623,0.16231218,3541.351109266281,107.35,0.0,546.3907709959234,71.63716,5746,23.53443,0.8869502395391464,9,0.16231218,506954
0.004328076,0.15638545,3548.489730119705,111.675,0.0,567.3319087755547,74.41936,5755,23.537275,0.885208748281002,9,0.15638545,507975
0.0049602482,0.18175098,3555.689625263214,113.075,0.0,574.1316522926725,74.521805,5763,23.538393,0.8758843764662743,8,0.18175098,508919
0.0047540944,0.15150818,3562.8076989650726,108.475,0.0,549.4567843153839,71.17091,5773,23.536642,0.9144529327750206,10,0.15150818,509908
0.0051907124,0.17332056,3570.248240709305,113.925,0.0,574.5607505923575,74.86052,5781,23.536943,0.8787444606423378,8,0.17332056,510856
0.004302062,0.15725484,3577.4070370197296,113.075,0.0,564.926667976036,73.324776,5790,23.536623,0.8267307728528976,9,0.15725484,511876
0.004815178,0.17094526,3584.5493116378784,109.8,0.0,549.8961058975965,71.91511,5800,23.538021,0.8676075637340546,10,0.17094526,512983
0.004671513,0.18733169,3592.088236808777,112.225,0.0,562.252285843615,74.0674,5808,23.539324,0.9082122445106506,8,0.18733169,513935
0.00583894,0.24191329,3599.2849361896515,115.175,0.0,581.3930071029163,75.55003,5817,23.540281,0.8760182186961174,9,0.24191329,514995
0.00529757,0.27111736,3606.5422270298004,109.8,0.0,556.493512986046,74.10567,5828,23.541014,0.8501990586519241,11,0.27111736,516109
0.0050144037,0.16602376,3613.729080915451,111.775,0.0,565.4068849911991,74.66378,5837,23.542074,0.8873893022537231,9,0.16602376,517155
0.004386714,0.15369222,3620.9420127868652,110.975,0.0,557.3747559279849,72.64027,5847,23.544193,0.9081761315464973,10,0.15369222,518248
0.004567321,0.15400152,3628.157685279846,111.625,0.0,558.1722721574155,73.019516,5856,23.54053,0.9084513112902641,9,0.15400152,519359
0.004825111,0.15772128,3635.3288979530334,113.25,0.0,569.1066912714397,71.85944,5866,23.538084,0.9174559488892555,10,0.15772128,520457
0.005017639,0.22238593,3642.4981491565704,115.625,0.0,582.3449742727773,73.1546,5875,23.53776,0.8998351246118546,9,0.22238593,521524
0.004416537,0.16871896,3649.5938963890076,117.475,0.0,594.9388893388367,74.2484,5883,23.536444,0.8675866723060608,8,0.16871896,522468
0.0045000697,0.15419886,3656.764513015747,115.9,0.0,591.845030434023,72.641335,5892,23.539812,0.9038127288222313,9,0.15419886,523520
0.0045095785,0.15423204,3663.918518781662,116.95,0.0,595.9268611023115,71.68848,5901,23.540506,0.8869424089789391,9,0.15423204,524567
0.004663822,0.15477118,3671.1517474651337,113.55,0.0,581.8636400242498,69.0096,5911,23.540836,0.9081655815243721,10,0.15477118,525589
0.005342344,0.19695005,3678.2567086219788,114.275,0.0,586.3310366732283,68.74049,5920,23.539,0.9159537926316261,9,0.19695005,526624
0.0049952613,0.16433452,3685.438013315201,112.4,0.0,578.1124228478739,69.066826,5929,23.54059,0.8948701247572899,9,0.16433452,527687
0.004739888,0.1604017,3692.5508465766907,109.3,0.0,561.0981310507159,69.518845,5939,23.540531,0.9061202257871628,10,0.1604017,528749
0.0048383474,0.18481569,3699.6535828113556,109.925,0.0,564.772429843,70.166214,5949,23.541033,0.8786945044994354,10,0.18481569,529795
0.0049953484,0.16843748,3706.883586883545,110.575,0.0,564.6680769331925,71.248344,5958,23.539774,0.9159195423126221,9,0.16843748,530801
0.0049195364,0.17235966,3714.066822528839,114.25,0.0,586.189244994577,74.54826,5966,23.541765,0.8672346025705338,8,0.17235966,531864
0.0043655103,0.15194106,3721.342484474182,109.875,0.0,555.3355013193004,69.589806,5977,23.545652,0.8833538219332695,11,0.15194106,532938
0.004777897,0.15809242,3728.5632240772247,111.55,0.0,567.9669466898193,71.25502,5986,23.545904,0.8811948448419571,9,0.15809242,533954
0.0043351017,0.14821026,3735.808653831482,118.55,0.0,599.3034968888718,71.662125,5993,23.546648,0.9109639674425125,7,0.14821026,534974
0.004699731,0.16543521,3743.00115442276,113.175,0.0,572.4656710219784,68.92405,6003,23.546568,0.907839410007,10,0.16543521,535944
0.0050196922,0.16326755,3750.274799823761,112.5,0.0,566.8503674221847,68.323715,6012,23.547123,0.9039050042629242,9,0.16326755,536926
0.005059663,0.17404875,3757.421638250351,110.375,0.0,557.1209592022947,67.36189,6021,23.546938,0.8904627040028572,9,0.17404875,537891
0.0047956947,0.15730485,3764.5737307071686,109.075,0.0,549.8023488038855,65.62766,6030,23.548895,0.9186982810497284,9,0.15730485,538907
0.0061466824,0.23271833,3771.7212216854095,111.275,0.0,566.1611913089015,68.13151,6039,23.548113,0.8238775432109833,9,0.23271833,539998
0.005370398,0.15513317,3778.9162373542786,109.225,0.0,553.4683598248816,65.461266,6049,23.546955,0.8940842673182487,10,0.15513317,540964
0.0051386277,0.1654084,3786.126163482666,110.85,0.0,560.1682351319611,65.58858,6058,23.547588,0.9062314033508301,9,0.1654084,542032
0.0051062414,0.1726527,3793.3225297927856,108.85,0.0,548.7612811806645,64.46963,6068,23.5449,0.8763090893626213,10,0.1726527,543056
0.0043659694,0.15635568,3800.484820127487,108.925,0.0,552.2576693222458,64.988525,6076,23.546223,0.9110628589987755,8,0.15635568,544016
0.004823128,0.17077199,3807.7791695594788,114.675,0.0,584.0203302650159,67.16528,6083,23.548029,0.9121873453259468,7,0.17077199,544967
0.0052326513,0.19753224,3814.9723932743073,119.45,0.0,616.1890462977977,70.9613,6091,23.550959,0.8571039587259293,8,0.19753224,545960
0.004371548,0.16159146,3822.19039106369,118.6,0.0,611.4568909758284,71.085434,6100,23.552732,0.8969131484627724,9,0.16159146,546965
0.0048506497,0.1595813,3829.4800641536713,123.525,0.0,635.7240364885298,73.96344,6108,23.55218,0.8562889844179153,8,0.1595813,547997
0.0049302527,0.18624803,3836.6645669937134,122.0,0.0,629.5578408452711,72.8515,6117,23.551535,0.8508108556270599,9,0.18624803,549019
0.0046961796,0.16270468,3843.831207513809,115.325,0.0,592.0587995825312,69.77152,6126,23.551516,0.9158145934343338,9,0.16270468,550007
0.0047043264,0.1722418,3851.095221757889,115.45,0.0,588.8571147732935,68.96532,6135,23.552654,0.8791536465287209,9,0.1722418,550980
0.00485225,0.18559986,3858.282567024231,117.075,0.0,598.8816816441903,71.55943,6143,23.552427,0.8227106481790543,8,0.18559986,551958
0.004365113,0.1672897,3865.5191764831543,114.2,0.0,578.3351885485966,70.66604,6152,23.555601,0.8701032847166061,9,0.1672897,553006
0.004308583,0.1722742,3872.7609479427338,116.575,0.0,585.6803570870272,72.83482,6160,23.552755,0.853087306022644,8,0.1722742,554025
0.004797598,0.16851111,3879.917629003525,122.55,0.0,620.3092727024889,76.56379,6166,23.552572,0.9051275998353958,6,0.16851111,554909
0.00436594,0.15111911,3887.1482939720154,122.6,0.0,615.1457021989006,76.67739,6175,23.55029,0.8695275485515594,9,0.15111911,555884
0.004936418,0.16523325,3894.359461784363,125.125,0.0,628.8535804473331,75.4102,6183,23.548277,0.8665238916873932,8,0.16523325,556963
0.004251742,0.15735766,3901.5281641483307,129.8,0.0,655.5038064746375,77.16769,6191,23.548506,0.868102490901947,8,0.15735766,558051
0.0046634013,0.15997474,3908.6715581417084,122.175,0.0,615.3388538511235,71.440895,6201,23.549788,0.8613551408052444,10,0.15997474,559055
0.0043450287,0.14488047,3915.844553232193,118.275,0.0,590.1940056590414,69.05061,6210,23.550554,0.8996632769703865,9,0.14488047,560086
0.005061334,0.16700225,3922.9375405311584,119.9,0.0,608.2299879649865,71.34476,6219,23.550787,0.8351410329341888,9,0.16700225,561198
0.0042187795,0.14570874,3930.1616191864014,111.6,0.0,558.5926296012015,67.003334,6228,23.545904,0.915955662727356,9,0.14570874,562124
0.0045269253,0.15764715,3937.3555059432983,112.425,0.0,563.5310935056032,70.05415,6237,23.545897,0.8661741614341736,9,0.15764715,563160
0.0046365475,0.1710363,3944.563115119934,114.15,0.0,579.5114936948406,72.96743,6247,23.549055,0.9019000306725502,10,0.1710363,564269
0.004554752,0.16330664,3951.760451555252,113.575,0.0,577.027025842481,74.890976,6256,23.548098,0.877982072532177,9,0.16330664,565325
0.0045818975,0.20235477,3958.9193952083588,115.525,0.0,592.6680834486775,75.1277,6264,23.550043,0.8820052891969681,8,0.20235477,566352
0.005132706,0.18348217,3966.076218366623,115.15,0.0,592.602706100424,76.774025,6274,23.549742,0.9119147881865501,10,0.18348217,567406
0.0048677837,0.1700344,3973.206009864807,113.575,0.0,583.4901329466286,75.253296,6284,23.54738,0.9117517918348312,10,0.1700344,568524
0.0048331106,0.16702336,3980.320566892624,111.5,0.0,565.458235232287,75.15845,6294,23.546453,0.8731299787759781,10,0.16702336,569596
0.0047065113,0.1552764,3987.479347229004,108.925,0.0,549.803060508015,71.63766,6303,23.549074,0.8953990936279297,9,0.1552764,570605
0.0047238907,0.17013565,3994.678876399994,115.45,0.0,583.9257038785493,74.38949,6311,23.550276,0.833845779299736,8,0.17013565,571690
0.004728352,0.17117745,4001.8811571598053,115.825,0.0,577.5130123632878,71.90028,6320,23.551252,0.8497042655944824,9,0.17117745,572765
0.0045763804,0.17502643,4009.053568124771,114.6,0.0,573.1295725715861,71.73622,6330,23.549883,0.8965048566460609,10,0.17502643,573795
0.0048619215,0.1632264,4016.217301607132,116.05,0.0,585.7231283773506,72.68681,6338,23.551203,0.87332683801651,8,0.1632264,574684
0.0047020074,0.15881845,4023.4649007320404,116.575,0.0,586.4227903835833,72.72716,6347,23.549055,0.8668073117733002,9,0.15881845,575797
0.0047639054,0.17009848,4030.6419882774353,110.225,0.0,558.416671772619,72.17881,6356,23.551825,0.8562675416469574,9,0.17009848,576731
0.004865098,0.1802479,4037.7953646183014,113.175,0.0,579.204882632818,73.365654,6364,23.552982,0.9192762598395348,8,0.1802479,577739
0.005218503,0.18666844,4044.8870899677277,110.525,0.0,565.1358550049741,71.83158,6374,23.552656,0.8589304983615875,10,0.18666844,578758
0.0048183044,0.166806,4052.0623581409454,109.3,0.0,558.7486709256871,70.56804,6383,23.555109,0.900122657418251,9,0.166806,579701
0.0048349733,0.15057227,4059.213142156601,113.475,0.0,581.5078191512781,72.859085,6391,23.55475,0.8825555145740509,8,0.15057227,580695
0.0058130724,0.33539808,4066.4202835559845,112.75,0.0,575.2573516578134,72.745605,6400,23.554705,0.8288146108388901,9,0.33539808,581682
0.0054739336,0.20014918,4073.574151992798,113.225,0.0,586.1211246622115,74.24074,6409,23.552734,0.897088423371315,9,0.20014918,582765
0.0051483246,0.16286719,4081.090162038803,113.125,0.0,585.4128900996559,74.04209,6418,23.553202,0.9199109077453613,9,0.16286719,583791
0.0046078665,0.19468993,4089.122555732727,117.9,0.0,605.0490250212657,74.63224,6426,23.552423,0.8777628988027573,8,0.19468993,584757
0.0044675167,0.16115996,4096.27694272995,109.2,0.0,560.4366410224729,67.7269,6437,23.554441,0.8929307982325554,11,0.16115996,585773
0.0053038644,0.16122627,4103.062839746475,105.175,0.0,537.79404673758,64.83134,6448,23.554197,0.9158125892281532,11,0.16122627,586839
0.0050450033,0.17633262,4109.921869754791,106.05,0.0,539.445099838996,65.34032,6456,23.5507,0.9174060598015785,8,0.17633262,587837
0.005215329,0.16245443,4116.91695523262,104.725,0.0,537.1840584859319,65.94794,6465,23.551105,0.9206561222672462,9,0.16245443,588810
0.0052387305,0.17968698,4123.894458532333,111.675,0.0,577.631667461389,69.872345,6473,23.551207,0.8598522841930389,8,0.17968698,589847
0.004492781,0.15557006,4130.869265794754,114.85,0.0,589.4744674844551,70.701294,6482,23.550459,0.8871606066823006,9,0.15557006,590843
0.004768778,0.17398062,4137.854727506638,116.05,0.0,592.3345863734723,71.388466,6491,23.551271,0.8818012103438377,9,0.17398062,591828
0.004750549,0.16076791,4144.863454580307,117.375,0.0,599.0341241783648,71.28151,6499,23.551004,0.904511108994484,8,0.16076791,592865
0.0042026723,0.1652295,4151.844001293182,117.7,0.0,595.9018169801441,70.51125,6508,23.552977,0.8898151963949203,9,0.1652295,593869
0.004212628,0.14963719,4158.893133401871,114.725,0.0,574.9359148104152,69.67765,6518,23.563475,0.8951991945505142,10,0.14963719,595008
0.004931557,0.15414068,4165.966693639755,116.025,0.0,577.1585447329759,70.836914,6527,23.555403,0.8684274852275848,9,0.15414068,596011
0.004619973,0.1727186,4173.0481951236725,123.55,0.0,616.9783031392437,74.45878,6533,23.554422,0.8921530097723007,6,0.1727186,596988
0.004313295,0.14963157,4180.026712179184,119.825,0.0,595.258794968046,71.67651,6542,23.550798,0.8805641680955887,9,0.14963157,598036
0.0050344523,0.15750179,4187.041456460953,124.025,0.0,620.3254618157413,73.1006,6550,23.545588,0.9049145728349686,8,0.15750179,599136
0.004304997,0.16820177,4194.082592725754,126.3,0.0,636.6474416910386,73.591125,6559,23.54315,0.8753416761755943,9,0.16820177,600197
0.0051975613,0.17412372,4201.060026407242,130.7,0.0,664.6738183976952,75.83408,6566,23.542807,0.8720346093177795,7,0.17412372,601170
0.0048730643,0.16175674,4208.069018602371,128.05,0.0,652.9866037476523,73.80354,6575,23.54246,0.8692828565835953,9,0.16175674,602277
0.0047707073,0.16876394,4215.087231636047,119.325,0.0,612.476263036393,67.32295,6584,23.541033,0.8949980437755585,9,0.16876394,603134
0.0043898043,0.15734822,4222.112726926804,119.675,0.0,611.1188299698006,65.12157,6592,23.541521,0.896216131746769,8,0.15734822,604148
0.005461598,0.2193154,4229.083593606949,120.95,0.0,615.2577673054882,64.95417,6600,23.539717,0.8290506899356842,8,0.2193154,605205
0.0051229554,0.16941606,4236.10578083992,116.125,0.0,585.2664730662955,61.751453,6609,23.538641,0.8928797468543053,9,0.16941606,606255
0.0040430455,0.14339557,4243.111835002899,117.925,0.0,585.1176004256425,61.57832,6618,23.53937,0.9101920202374458,9,0.14339557,607283
0.0045129983,0.16681671,4250.083270549774,119.5,0.0,598.352667259612,63.29066,6627,23.542234,0.8141301274299622,9,0.16681671,608327
