TimeElapsed,surrgain,EpTrueRewMean,EpLenMean,EpisodesSoFar,entloss,optimgain,EpThisIter,ev_tdlam_before,TimestepsSoFar,EpRewMean,entropy,meankl
6453.3184933662415,0.26957026,487.24195911639765,92.6,2957,0.0,0.26957026,12,0.8057671934366226,687099,15.09284,23.444904,0.014268042
6482.171878814697,0.14368346,496.3812487566191,95.3,2967,0.0,0.14368346,10,0.7440404295921326,690225,14.686076,23.44679,0.0037951025
6509.5877249240875,0.33381408,504.89441473358255,96.3,2977,0.0,0.33381408,10,0.7671773135662079,693279,15.503085,23.448128,0.014421746
6538.4314551353455,0.13764928,498.27562559824173,94.9,2989,0.0,0.13764928,12,0.8061122596263885,696357,16.470476,23.44969,0.003824506
6566.512209177017,0.14014341,518.1716585804534,98.5,3000,0.0,0.14014341,11,0.791377916932106,699567,17.453684,23.448917,0.0038463848
6595.946115016937,0.30819082,483.76089516188284,92.425,3011,0.0,0.30819082,11,0.7898701876401901,702564,16.482052,23.44625,0.013649418
6622.991318225861,0.1579917,495.6367235937707,93.8,3021,0.0,0.1579917,10,0.821706548333168,705468,16.476665,23.446903,0.0038720428
6652.6885051727295,0.29270068,509.71300381814234,95.7,3030,0.0,0.29270068,9,0.7645788639783859,708237,16.522974,23.44614,0.014563378
6681.895697116852,0.2623366,500.08318867539185,93.1,3043,0.0,0.2623366,13,0.8852536305785179,711513,15.299227,23.445263,0.014979752
6709.547961950302,0.29739755,488.2721747929854,90.35,3054,0.0,0.29739755,11,0.8188918381929398,714324,14.535429,23.443943,0.014959001
6738.817823171616,0.2664294,493.844111479011,91.45,3064,0.0,0.2664294,10,0.6947728991508484,717447,14.757391,23.442019,0.014711415
6766.9240629673,0.15971082,504.7109100428788,93.55,3074,0.0,0.15971082,10,0.731388658285141,720462,15.7185135,23.443434,0.003773029
6795.94634270668,0.14983748,509.88095389178534,96.1,3085,0.0,0.14983748,11,0.8293903768062592,723507,16.449024,23.442162,0.0039192173
6823.178439855576,0.14605957,509.1033174505218,96.725,3095,0.0,0.14605957,10,0.7917705774307251,726633,16.136423,23.447737,0.0040439507
6852.391709089279,0.32245028,504.159637769765,96.325,3107,0.0,0.32245028,12,0.7380688488483429,729879,16.090786,23.448826,0.014161832
6880.829500198364,0.13674414,498.77122533955423,95.3,3117,0.0,0.13674414,10,0.7441453635692596,732867,15.886075,23.449892,0.004042536
6909.894313573837,0.33527133,510.0787422059508,97.075,3128,0.0,0.33527133,11,0.8299596607685089,735876,16.074806,23.447544,0.014970873
6937.977791786194,0.321776,504.41325521020536,96.05,3137,0.0,0.321776,9,0.8268881887197495,738810,15.862948,23.440203,0.014662744
6966.7130670547485,0.15186584,519.3846970550223,98.65,3148,0.0,0.15186584,11,0.7844617962837219,742101,16.290718,23.438168,0.0038020844
6996.019052267075,0.2684993,521.0050437272491,99.1,3158,0.0,0.2684993,10,0.8515700101852417,745068,16.2809,23.4339,0.0144541375
7023.4756190776825,0.1496031,527.5939781587333,100.425,3169,0.0,0.1496031,11,0.8357809484004974,748185,16.426706,23.432465,0.004067421
7052.870740413666,0.29626754,502.5858812627581,94.55,3181,0.0,0.29626754,12,0.7728476673364639,751275,16.733418,23.430418,0.014194321
7080.728695631027,0.17139821,495.5950033023105,93.4,3191,0.0,0.17139821,10,0.8098379075527191,754191,15.885821,23.428545,0.004091035
7110.17005944252,0.14959438,498.38187734648756,93.425,3201,0.0,0.14959438,10,0.7843971997499466,757221,16.16718,23.431059,0.0038274545
7137.338275909424,0.14601392,513.3306759442298,96.9,3211,0.0,0.14601392,10,0.8719564825296402,760320,16.01522,23.43065,0.0038214228
