surrgain,EpRewMean,EpLenMean,TimestepsSoFar,optimgain,EpThisIter,meankl,EpisodesSoFar,EpTrueRewMean,ev_tdlam_before,entropy,TimeElapsed,entloss
0.3166247,461.2038864512482,93.15,582891,0.3166247,10,0.014919127,2607,461.2038864512482,0.9090900421142578,23.239923,1719.7585587501526,0.0
0.1373083,469.17190186866765,94.475,585975,0.1373083,12,0.003947926,2619,469.17190186866765,0.9257796183228493,23.239725,1728.8600964546204,0.0
0.31017715,475.58414266083474,95.475,589155,0.31017715,10,0.014536943,2629,475.58414266083474,0.9069238975644112,23.241537,1737.6682314872742,0.0
0.14814118,484.5767894297067,97.65,592005,0.14814118,9,0.003996356,2638,484.5767894297067,0.9130701944231987,23.242756,1746.5614666938782,0.0
0.28076228,480.71317740651614,97.25,594870,0.28076228,10,0.01453303,2648,480.71317740651614,0.9182310998439789,23.24105,1755.406878232956,0.0
0.14892721,490.37597458694364,99.7,597939,0.14892721,11,0.0041300575,2659,490.37597458694364,0.9137662351131439,23.243813,1764.1919252872467,0.0
0.14166987,480.6779801765912,97.7,600879,0.14166987,10,0.0042325724,2669,480.6779801765912,0.921879731118679,23.244879,1773.070927619934,0.0
0.1381675,466.2811312750153,94.25,604170,0.1381675,12,0.0039315936,2681,466.2811312750153,0.9141966253519058,23.244804,1781.9206428527832,0.0
0.15072417,478.6111500395673,96.225,607134,0.15072417,10,0.0042336085,2691,478.6111500395673,0.9308136031031609,23.247313,1790.71275472641,0.0
0.15146986,481.2370350590539,97.375,610392,0.15146986,11,0.0038394416,2702,481.2370350590539,0.9000961109995842,23.246584,1799.568903207779,0.0
0.17428836,477.32897569910494,96.5,613296,0.17428836,10,0.0039795237,2712,477.32897569910494,0.8852039724588394,23.249247,1808.4046399593353,0.0
0.16143677,480.5326249735805,97.425,616443,0.16143677,11,0.0042557437,2723,480.5326249735805,0.9214485287666321,23.244696,1817.6464929580688,0.0
0.15134141,474.84819843033637,96.325,619344,0.15134141,10,0.004142683,2733,474.84819843033637,0.8810146898031235,23.245672,1826.5576751232147,0.0
0.14249352,468.4800346954471,94.05,622239,0.14249352,10,0.003804571,2743,468.4800346954471,0.8700845837593079,23.244955,1835.5532920360565,0.0
0.16233516,492.6546215664347,99.3,625521,0.16233516,10,0.004336072,2753,492.6546215664347,0.9153136238455772,23.238443,1844.5243451595306,0.0
0.17288306,493.2743511382114,99.375,628614,0.17288306,11,0.003986991,2764,493.2743511382114,0.904978334903717,23.240484,1853.4486367702484,0.0
0.14245254,495.83342531056786,100.425,631395,0.14245254,9,0.0038666488,2773,495.83342531056786,0.9349275156855583,23.23773,1862.3520803451538,0.0
0.13897017,481.73958826955095,97.95,634482,0.13897017,11,0.004048355,2784,481.73958826955095,0.9036660045385361,23.239996,1871.078776359558,0.0
0.14441523,464.9144606501644,94.125,637329,0.14441523,11,0.0039049513,2795,464.9144606501644,0.9201838225126266,23.23773,1879.8157227039337,0.0
0.16043656,466.92788437263505,94.825,640347,0.16043656,10,0.0038095056,2805,466.92788437263505,0.9229322671890259,23.23503,1888.605933189392,0.0
0.14980362,474.1039308098478,95.275,643350,0.14980362,10,0.004297903,2815,474.1039308098478,0.9379087947309017,23.235039,1897.457890033722,0.0
0.1496411,472.59532517288545,94.675,646089,0.1496411,10,0.0038850168,2825,472.59532517288545,0.9154838472604752,23.232443,1906.2834341526031,0.0
0.19887489,477.7274637461338,96.025,649188,0.19887489,11,0.004000144,2836,477.7274637461338,0.9056542962789536,23.232183,1915.2623972892761,0.0
0.2780949,472.0725118284445,95.175,652155,0.2780949,10,0.013979707,2846,472.0725118284445,0.9224778786301613,23.22923,1924.2103354930878,0.0
0.14634813,468.15704475626626,93.6,655185,0.14634813,11,0.003819032,2857,468.15704475626626,0.9529087655246258,23.226238,1933.1021156311035,0.0
0.14418752,470.94929365073983,94.8,658440,0.14418752,11,0.003973754,2868,470.94929365073983,0.9457895122468472,23.227959,1942.0666511058807,0.0
0.3672955,496.9028353258065,99.6,661404,0.3672955,9,0.014673751,2877,496.9028353258065,0.9051823765039444,23.225565,1950.985583305359,0.0
0.15138263,489.28575735244374,97.975,664395,0.15138263,11,0.0038392884,2888,489.28575735244374,0.9132508859038353,23.22608,1959.955263376236,0.0
1.0816629,476.37338725746787,96.825,667470,1.0816629,11,0.014675595,2899,476.37338725746787,0.940100759267807,23.22581,1968.9371700286865,0.0
0.14345239,490.34696496387414,99.375,670581,0.14345239,10,0.0039774454,2909,490.34696496387414,0.9360690787434578,23.223627,1977.8939430713654,0.0
0.13838921,471.02645710056277,95.775,673425,0.13838921,10,0.0039994475,2919,471.02645710056277,0.9246019273996353,23.222673,1986.8619947433472,0.0
0.14973581,487.6908535350682,98.85,676257,0.14973581,9,0.0039989967,2928,487.6908535350682,0.9150360822677612,23.22492,1995.8415923118591,0.0
0.15774426,503.0821955084492,101.425,679641,0.15774426,11,0.0040021343,2939,503.0821955084492,0.9205670803785324,23.227718,2004.78457570076,0.0
0.14156798,505.5265733358503,101.525,683061,0.14156798,11,0.0040959287,2950,505.5265733358503,0.9238646775484085,23.22736,2013.8093268871307,0.0
0.14489925,513.1915499209754,103.3,686121,0.14489925,10,0.004234423,2960,513.1915499209754,0.9138085767626762,23.229311,2022.8242826461792,0.0
0.29812288,511.35959638362874,104.075,689190,0.29812288,9,0.01413997,2969,511.35959638362874,0.8790772035717964,23.227068,2031.7917490005493,0.0
0.32646102,491.36361352234314,100.225,692370,0.32646102,12,0.014471831,2981,491.36361352234314,0.9279696717858315,23.227373,2040.7867102622986,0.0
0.14260474,503.2345459662092,102.375,695346,0.14260474,9,0.0038497234,2990,503.2345459662092,0.9138165339827538,23.229088,2049.793135166168,0.0
0.15256989,499.370806504938,100.325,698460,0.15256989,11,0.0041616773,3001,499.370806504938,0.9357375800609589,23.228022,2058.7127079963684,0.0
0.13911211,484.229166810445,97.25,701655,0.13911211,11,0.0037814644,3012,484.229166810445,0.9002426490187645,23.22918,2067.7296006679535,0.0
0.14026299,488.0866261883351,97.8,704778,0.14026299,11,0.0039045666,3023,488.0866261883351,0.9348706603050232,23.225992,2076.943250656128,0.0
0.2999178,486.4192173034065,97.575,707907,0.2999178,10,0.0144488,3033,486.4192173034065,0.9049705788493156,23.227781,2086.515944480896,0.0
0.31899595,498.62430402106554,101.825,710679,0.31899595,8,0.014042108,3041,498.62430402106554,0.9337887912988663,23.226385,2096.13018655777,0.0
0.22797415,507.9406870444248,103.125,713802,0.22797415,10,0.00424926,3051,507.9406870444248,0.9102688059210777,23.224297,2106.350743532181,0.0
0.14564618,500.9314500927276,101.8,716994,0.14564618,12,0.0037895772,3063,500.9314500927276,0.9151143431663513,23.224363,2115.558653831482,0.0
0.14375818,489.53002301884845,99.5,719847,0.14375818,10,0.00393117,3073,489.53002301884845,0.932271771132946,23.222662,2124.6709475517273,0.0
0.15749533,469.6488192002051,94.1,723042,0.15749533,11,0.004110774,3084,469.6488192002051,0.9310776591300964,23.223875,2133.8621690273285,0.0
0.14693066,480.6754168659314,96.95,726282,0.14693066,10,0.0037877832,3094,480.6754168659314,0.9332740902900696,23.2242,2143.1675188541412,0.0
0.14257947,495.8812714955417,99.075,729471,0.14257947,11,0.003973863,3105,495.8812714955417,0.9438986741006374,23.224184,2152.7152931690216,0.0
0.14244813,486.9834878226631,97.8,732693,0.14244813,12,0.0041341903,3117,486.9834878226631,0.9467602223157883,23.224932,2162.0245921611786,0.0
0.15497431,498.10780449687684,99.975,735675,0.15497431,9,0.0043625897,3126,498.10780449687684,0.8917882442474365,23.22341,2171.2263312339783,0.0
0.15892622,513.3104441663374,101.275,738936,0.15892622,10,0.0040229084,3136,513.3104441663374,0.9142760410904884,23.220781,2180.4601032733917,0.0
0.14615369,508.5981133082836,101.55,741885,0.14615369,10,0.0041285595,3146,508.5981133082836,0.9139882102608681,23.22217,2189.7158279418945,0.0
0.29625112,522.2721109003769,105.0,744795,0.29625112,9,0.0141789485,3155,522.2721109003769,0.9194449558854103,23.22243,2199.0124464035034,0.0
0.148488,535.4149761220212,108.1,747807,0.148488,9,0.0038311565,3164,535.4149761220212,0.9296131953597069,23.226398,2208.2260472774506,0.0
0.13893661,519.6080100768879,105.425,750948,0.13893661,10,0.00396511,3174,519.6080100768879,0.8755005076527596,23.227072,2217.3798112869263,0.0
0.14932637,522.7816107101723,105.625,754008,0.14932637,10,0.004113338,3184,522.7816107101723,0.9287167489528656,23.224615,2226.5346035957336,0.0
0.13932613,517.4496421475992,103.075,757164,0.13932613,11,0.0037790611,3195,517.4496421475992,0.9242914319038391,23.219992,2235.7479391098022,0.0
0.15480697,509.83002483197015,101.125,760197,0.15480697,10,0.0042584753,3205,509.83002483197015,0.9033703207969666,23.220781,2244.9608533382416,0.0
0.15148947,506.37768977652894,100.6,763230,0.15148947,10,0.0039091436,3215,506.37768977652894,0.914768248796463,23.218996,2254.1566545963287,0.0
0.29481846,500.39734209327963,100.825,766365,0.29481846,10,0.01449921,3225,500.39734209327963,0.9321460276842117,23.219728,2263.4112763404846,0.0
0.14375353,509.43143638461834,102.65,769161,0.14375353,9,0.0038632613,3234,509.43143638461834,0.9459031634032726,23.220476,2272.596300840378,0.0
0.15376146,515.6605994258432,103.95,772425,0.15376146,10,0.004380645,3244,515.6605994258432,0.9312094897031784,23.219725,2281.7638936042786,0.0
0.15170878,527.8642636676144,105.475,775605,0.15170878,10,0.0038258473,3254,527.8642636676144,0.933927483856678,23.21729,2291.0049109458923,0.0
0.14735508,515.9222156179205,101.725,778572,0.14735508,11,0.004047311,3265,515.9222156179205,0.9371967986226082,23.216291,2300.216877222061,0.0
0.13900729,499.98220243740127,98.95,781620,0.13900729,10,0.003856617,3275,499.98220243740127,0.9364696964621544,23.212957,2309.4219658374786,0.0
0.14084387,508.0945595962956,101.475,784602,0.14084387,9,0.003976814,3284,508.0945595962956,0.9302357509732246,23.210943,2318.696961402893,0.0
0.17450835,499.5516681538187,100.55,787671,0.17450835,10,0.0043434277,3294,499.5516681538187,0.9184589684009552,23.209455,2327.896609067917,0.0
0.13883519,507.6677615027811,102.625,790644,0.13883519,10,0.0040126992,3304,507.6677615027811,0.9446723870933056,23.211489,2337.1216146945953,0.0
0.15419392,507.840637632043,103.05,793764,0.15419392,10,0.004187937,3314,507.840637632043,0.9131326153874397,23.213118,2346.311879634857,0.0
0.15385088,495.42349556454064,100.0,796929,0.15385088,11,0.003975393,3325,495.42349556454064,0.9327788576483727,23.212826,2355.4952263832092,0.0
0.14835677,496.9514579537299,99.875,800001,0.14835677,10,0.0042518014,3335,496.9514579537299,0.9429859407246113,23.212889,2364.580516576767,0.0
0.1459703,510.73606194777796,102.625,802959,0.1459703,9,0.004137862,3344,510.73606194777796,0.90830148011446,23.213213,2373.774600505829,0.0
0.14693983,507.7900170621635,101.125,805899,0.14693983,10,0.0041524908,3354,507.7900170621635,0.9223979413509369,23.212225,2382.9797291755676,0.0
0.16567141,525.8921848516454,104.925,808902,0.16567141,9,0.004147525,3363,525.8921848516454,0.9369735866785049,23.21232,2392.1773982048035,0.0
0.16014038,520.6120859203254,104.25,812118,0.16014038,11,0.004291824,3374,520.6120859203254,0.9487783014774323,23.211098,2401.396499156952,0.0
0.15974449,513.9561707548941,101.525,815142,0.15974449,10,0.004286748,3384,513.9561707548941,0.9287101998925209,23.210691,2410.6068136692047,0.0
0.1572364,514.605298213514,103.1,818016,0.1572364,9,0.0040431647,3393,514.605298213514,0.8903975263237953,23.212078,2419.7820835113525,0.0
0.15941647,512.6378145012452,102.45,820944,0.15941647,9,0.0042619384,3402,512.6378145012452,0.9210061579942703,23.209309,2428.9936084747314,0.0
0.15674594,524.9885997866647,104.075,824061,0.15674594,10,0.0046443297,3412,524.9885997866647,0.901691198348999,23.20825,2438.2512896060944,0.0
0.16573015,530.3798491726232,106.25,826962,0.16573015,9,0.004303594,3421,530.3798491726232,0.8901494741439819,23.209229,2447.3046338558197,0.0
0.15940812,516.1419853017236,102.775,829818,0.15940812,10,0.0040349816,3431,516.1419853017236,0.8662146925926208,23.209738,2456.489804983139,0.0
0.14032358,508.98339599970825,102.2,832938,0.14032358,10,0.003908349,3441,508.98339599970825,0.8876874968409538,23.20799,2465.6957302093506,0.0
0.14276093,494.7374494485204,99.4,835989,0.14276093,11,0.0038061193,3452,494.7374494485204,0.942091204226017,23.206766,2474.8472576141357,0.0
0.16461968,491.20380666058975,98.375,839100,0.16461968,10,0.0043839673,3462,491.20380666058975,0.9249386042356491,23.204588,2483.995780467987,0.0
0.26731294,481.3469254795967,96.25,842076,0.26731294,11,0.014616449,3473,481.3469254795967,0.9381377622485161,23.202372,2493.119291305542,0.0
0.14226648,476.9002520565642,95.775,845046,0.14226648,10,0.00394651,3483,476.9002520565642,0.9352566227316856,23.201494,2502.2589480876923,0.0
0.1468371,474.81479751878516,95.275,848052,0.1468371,11,0.0042996015,3494,474.81479751878516,0.9561210982501507,23.201351,2511.4117891788483,0.0
0.15401632,485.85855764269155,97.225,851331,0.15401632,10,0.0044480697,3504,485.85855764269155,0.9301146194338799,23.20075,2520.606719017029,0.0
0.14289045,494.0648714187607,99.95,854511,0.14289045,11,0.0040237717,3515,494.0648714187607,0.9377412535250187,23.202143,2529.833761692047,0.0
0.15847017,507.55791927649534,101.525,857724,0.15847017,10,0.0043296074,3525,507.55791927649534,0.9187291488051414,23.203793,2539.1018216609955,0.0
0.16256517,526.7301524860686,104.875,860637,0.16256517,9,0.0044330857,3534,526.7301524860686,0.9386489726603031,23.20588,2548.2376267910004,0.0
0.1611813,523.710675351193,104.1,863823,0.1611813,10,0.0042117108,3544,523.710675351193,0.9294024258852005,23.204573,2557.3159008026123,0.0
0.14466937,532.5891187593027,105.675,866700,0.14466937,9,0.003983544,3553,532.5891187593027,0.9411615170538425,23.206305,2566.4827377796173,0.0
0.1564779,523.6488523731452,103.225,869505,0.1564779,10,0.0038477136,3563,523.6488523731452,0.9048058837652206,23.202702,2575.679382801056,0.0
0.17511775,516.7096337644562,102.175,872658,0.17511775,10,0.004270467,3573,516.7096337644562,0.9341192096471786,23.202946,2584.833790540695,0.0
0.18004346,503.2365582811065,99.75,875538,0.18004346,10,0.0044004335,3583,503.2365582811065,0.9423644691705704,23.203634,2594.2040758132935,0.0
0.16139044,490.18269060669854,97.15,878709,0.16139044,11,0.003912151,3594,490.18269060669854,0.9389507584273815,23.202387,2603.419513940811,0.0
0.1490714,507.0480268973689,100.725,882093,0.1490714,11,0.004231143,3605,507.0480268973689,0.9513757713139057,23.198736,2612.619609117508,0.0
0.15481871,491.82314218318595,98.575,884892,0.15481871,9,0.0041385293,3614,491.82314218318595,0.8878456205129623,23.197573,2621.8625168800354,0.0
0.1669435,505.79397164165573,100.525,887892,0.1669435,10,0.00456095,3624,505.79397164165573,0.9269494414329529,23.198954,2631.0871522426605,0.0
0.2832988,507.3621723406977,100.65,890787,0.2832988,10,0.01428614,3634,507.3621723406977,0.9438481777906418,23.199953,2640.2946248054504,0.0
0.14605214,503.7946995939731,101.6,894027,0.14605214,10,0.004211642,3644,503.7946995939731,0.909501314163208,23.20046,2649.3428177833557,0.0
0.15175153,519.2382501195073,103.625,897327,0.15175153,10,0.004117114,3654,519.2382501195073,0.9320691898465157,23.200663,2658.4107201099396,0.0
0.93579775,523.8153086748678,105.475,900549,0.93579775,10,0.004664064,3664,523.8153086748678,0.898390382528305,23.200768,2667.444700717926,0.0
0.16563508,529.6433136002072,107.1,903639,0.16563508,10,0.004525255,3674,529.6433136002072,0.8847718834877014,23.201254,2676.5563476085663,0.0
0.15920758,545.9493344970931,108.65,906564,0.15920758,9,0.0043955036,3683,545.9493344970931,0.918367475271225,23.19969,2685.617654800415,0.0
0.15815698,541.460440785777,107.725,909567,0.15815698,9,0.004407049,3692,541.460440785777,0.9236276894807816,23.199787,2694.684451818466,0.0
0.14786729,532.4985578533613,106.575,912417,0.14786729,9,0.0040908926,3701,532.4985578533613,0.9228606969118118,23.195393,2703.8524272441864,0.0
0.13825732,542.828171700083,108.0,915621,0.13825732,10,0.0042308476,3711,542.828171700083,0.9264381676912308,23.194109,2712.982277393341,0.0
0.14226028,531.9766721933104,106.95,918804,0.14226028,10,0.004080041,3721,531.9766721933104,0.9299584627151489,23.191586,2722.186874628067,0.0
0.1525425,519.6109748214399,104.9,921549,0.1525425,9,0.004426154,3730,519.6109748214399,0.9273508936166763,23.190184,2731.768829345703,0.0
0.1657182,517.5956284498232,103.5,924540,0.1657182,10,0.0042450693,3740,517.5956284498232,0.8571083396673203,23.189278,2740.9747087955475,0.0
0.15709656,502.86667085278896,100.35,927663,0.15709656,11,0.0046589593,3751,502.86667085278896,0.9392594583332539,23.187033,2750.211658716202,0.0
0.15108274,498.19585121250805,98.45,930915,0.15108274,11,0.0041964897,3762,498.19585121250805,0.9325544163584709,23.187494,2759.445494890213,0.0
0.15068069,508.35722485916887,100.875,933654,0.15068069,8,0.003898696,3770,508.35722485916887,0.9330962970852852,23.185057,2768.749466896057,0.0
0.16568707,510.04944654372423,101.675,936741,0.16568707,10,0.00429713,3780,510.04944654372423,0.9277792796492577,23.181965,2778.0893547534943,0.0
0.14471233,520.6674679139176,103.375,939750,0.14471233,10,0.004288666,3790,520.6674679139176,0.9290565624833107,23.183168,2787.383994579315,0.0
0.15945193,536.9388714115455,106.35,943098,0.15945193,10,0.0045196656,3800,536.9388714115455,0.8886193931102753,23.184576,2796.6468613147736,0.0
0.1512182,540.1705479846125,107.0,946494,0.1512182,10,0.0041437093,3810,540.1705479846125,0.9174546897411346,23.184088,2805.8967180252075,0.0
0.14690831,537.1689686058504,106.35,949503,0.14690831,10,0.0044727027,3820,537.1689686058504,0.9377633109688759,23.184835,2815.0871398448944,0.0
0.20247948,557.9373678791374,110.9,952764,0.20247948,9,0.004573335,3829,557.9373678791374,0.8954622000455856,23.184507,2824.263786792755,0.0
0.15279835,537.380280175579,106.975,955722,0.15279835,10,0.0043887584,3839,537.380280175579,0.9376158677041531,23.184002,2833.483787059784,0.0
0.15800434,561.2848713088212,112.85,958683,0.15800434,7,0.0046543083,3846,561.2848713088212,0.9175727143883705,23.184263,2842.690639257431,0.0
0.14783469,561.047882953772,111.225,961968,0.14783469,11,0.004202498,3857,561.047882953772,0.9421118944883347,23.182066,2851.8659257888794,0.0
0.1381126,555.8682837306613,111.35,965121,0.1381126,10,0.004130219,3867,555.8682837306613,0.9338130950927734,23.18213,2861.2043623924255,0.0
0.16040184,545.171909271932,108.5,968169,0.16040184,10,0.004319377,3877,545.171909271932,0.9192217290401459,23.183592,2870.518731355667,0.0
0.14413342,512.6475582868667,102.425,971340,0.14413342,10,0.0043366877,3887,512.6475582868667,0.928345687687397,23.182293,2879.796223640442,0.0
0.1431086,510.23963469907596,103.175,974652,0.1431086,11,0.0039106593,3898,510.23963469907596,0.9066493138670921,23.18001,2888.983418941498,0.0
0.15045518,509.77139915702446,101.275,977529,0.15045518,10,0.0043815854,3908,509.77139915702446,0.9467732980847359,23.180098,2898.117616176605,0.0
0.15504903,492.2183234763464,97.725,980553,0.15504903,11,0.0047307974,3919,492.2183234763464,0.9064516350626945,23.178705,2907.392433643341,0.0
0.14911352,506.13861360647843,99.925,983628,0.14911352,9,0.004123986,3928,506.13861360647843,0.924946166574955,23.180504,2916.6285741329193,0.0
0.15402444,508.5660527933969,100.125,986889,0.15402444,11,0.004403578,3939,508.5660527933969,0.9229716509580612,23.183771,2925.824316263199,0.0
0.14295077,498.17745572407375,98.575,990165,0.14295077,12,0.004158292,3951,498.17745572407375,0.9417584128677845,23.182634,2934.9951214790344,0.0
0.15188265,498.09782544644594,99.7,993384,0.15188265,11,0.0045507634,3962,498.09782544644594,0.9206780642271042,23.181232,2944.215636253357,0.0
0.15115303,479.09431282449424,94.525,996492,0.15115303,11,0.004348444,3973,479.09431282449424,0.9272097125649452,23.181158,2953.4445209503174,0.0
0.14318578,488.1032059811423,96.7,999573,0.14318578,10,0.0044118976,3983,488.1032059811423,0.9409316591918468,23.180908,2962.610332965851,0.0
0.15125406,510.52519440143806,101.4,1002663,0.15125406,9,0.0042147697,3992,510.52519440143806,0.9420418478548527,23.181803,2971.7662794589996,0.0
