surrgain,EpisodesSoFar,TimeElapsed,entropy,EpRewMean,TimestepsSoFar,meankl,entloss,optimgain,EpTrueRewMean,EpThisIter,ev_tdlam_before,EpLenMean
0.09113763,349,431.7667896747589,7.7485347,731.6402479941146,205008,0.007801676,0.0,0.09113763,731.6402479941146,4,0.8264199048280716,416.6
0.075113654,350,438.00949907302856,7.7662315,778.6708793840965,208008,0.00689616,0.0,0.075113654,778.6708793840965,1,0.0319635272026062,436.3
0.08300692,353,444.3195426464081,7.7679453,762.9279761465915,210222,0.00687957,0.0,0.08300692,762.9279761465915,3,0.7703998982906342,415.4
0.09502656,355,450.6533555984497,7.751633,761.3429914073768,212586,0.00750793,0.0,0.09502656,761.3429914073768,2,0.7303163111209869,415.825
0.08412331,357,456.89353108406067,7.757507,773.414956169356,216267,0.0069337795,0.0,0.08412331,773.414956169356,2,0.7430189251899719,433.6
0.1221337,360,463.1215078830719,7.7560415,775.8958434683752,220341,0.0073759463,0.0,0.1221337,775.8958434683752,3,0.7984724938869476,427.025
0.10071133,361,469.42305278778076,7.749454,792.9641867738867,222948,0.0070559112,0.0,0.10071133,792.9641867738867,1,0.6852388679981232,431.625
0.09173185,362,475.6726002693176,7.746827,801.6255790649251,224307,0.007665281,0.0,0.09173185,801.6255790649251,1,0.6993626356124878,434.925
0.08787893,365,481.8728885650635,7.7363744,812.4461978520574,228492,0.0076240217,0.0,0.08787893,812.4461978520574,3,0.8153157830238342,439.95
0.096481845,368,488.144727230072,7.73451,802.6302919307176,230943,0.0077683926,0.0,0.096481845,802.6302919307176,3,0.8462918400764465,427.275
0.090111986,370,494.39222979545593,7.7453,809.5459511174455,233670,0.0078058676,0.0,0.090111986,809.5459511174455,2,0.6483709216117859,420.85
0.113190986,372,500.6596517562866,7.7457128,835.6426494834413,236970,0.0070908107,0.0,0.113190986,835.6426494834413,2,0.662494033575058,427.075
0.121869735,374,506.94540572166443,7.745667,826.2587878133272,239043,0.0077773975,0.0,0.121869735,826.2587878133272,2,0.7736199051141739,411.5
0.09036683,376,513.2668297290802,7.7485967,824.1869558610717,242310,0.0073490264,0.0,0.09036683,824.1869558610717,2,0.8866950571537018,414.8
0.10682689,377,519.5105385780334,7.754807,826.810935060486,243192,0.007625827,0.0,0.10682689,826.810935060486,1,0.6174336671829224,416.2
0.10434621,378,525.7588939666748,7.7599525,856.2138685871438,245496,0.0070209163,0.0,0.10434621,856.2138685871438,1,0.760782390832901,425.425
0.10204696,381,532.0364601612091,7.755795,861.279215495799,248925,0.008050937,0.0,0.10204696,861.279215495799,3,0.8703244626522064,428.05
0.09818354,383,538.2330939769745,7.760513,880.0687118609178,252054,0.00767696,0.0,0.09818354,880.0687118609178,2,0.8236339390277863,433.05
0.08425587,385,544.5211796760559,7.764355,896.7425842698874,254124,0.0073215994,0.0,0.08425587,896.7425842698874,2,0.8872568011283875,438.65
0.07724311,386,550.8232538700104,7.7696505,911.8562274207541,256260,0.0072635543,0.0,0.07724311,911.8562274207541,1,0.9009677693247795,445.525
0.088373795,389,557.048173904419,7.7804694,934.4384973341494,259563,0.009195606,0.0,0.088373795,934.4384973341494,3,0.9043776020407677,454.625
0.09294991,391,563.2179117202759,7.7669106,910.1489729680743,261918,0.0077324635,0.0,0.09294991,910.1489729680743,2,0.8342706859111786,443.325
0.09783959,393,569.463317155838,7.7720327,938.0585321921526,264780,0.008212429,0.0,0.09783959,938.0585321921526,2,0.8821332603693008,454.65
0.12140396,394,575.7450506687164,7.7669106,948.6532722729874,265878,0.007842615,0.0,0.12140396,948.6532722729874,1,0.7579550594091415,456.4
0.07659565,395,581.9602334499359,7.7651367,985.0661331512863,268878,0.006968322,0.0,0.07659565,985.0661331512863,1,-0.1489638090133667,469.1
0.08753297,397,588.2395825386047,7.76543,1005.8725475748913,272049,0.007065272,0.0,0.08753297,1005.8725475748913,2,0.8587217628955841,464.85
0.089746386,398,594.5997216701508,7.7685666,1015.7214478968901,274662,0.0076436168,0.0,0.089746386,1015.7214478968901,1,0.7517339736223221,465.175
0.10935223,400,600.7889947891235,7.7564707,1092.1890745326214,279078,0.007533796,0.0,0.10935223,1092.1890745326214,2,0.7644340842962265,489.475
0.09612412,401,607.0358803272247,7.7557364,1067.0720979767611,280047,0.008574701,0.0,0.09612412,1067.0720979767611,1,0.9215590134263039,475.825
0.081846915,403,613.2774140834808,7.7624507,1082.4605520980276,283995,0.007357224,0.0,0.081846915,1082.4605520980276,2,0.5850279629230499,476.3
0.10021206,405,619.5370099544525,7.7655177,1146.7292946243135,287589,0.0078056753,0.0,0.10021206,1146.7292946243135,2,0.8176241517066956,492.475
0.1019959,407,625.8279013633728,7.7470217,1183.6942043438823,290511,0.008278346,0.0,0.1019959,1183.6942043438823,2,0.6813604533672333,503.775
0.09292909,410,632.094450712204,7.7343144,1205.4456920474372,294147,0.0076240436,0.0,0.09292909,1205.4456920474372,3,0.9067549630999565,503.975
