optimgain,EpThisIter,EpRewMean,surrgain,EpTrueRewMean,meankl,entropy,entloss,ev_tdlam_before,TimeElapsed,TimestepsSoFar,EpisodesSoFar,EpLenMean
0.034500726,1,870.58417,0.034500726,970.5164415027233,0.0073461384,4.8019457,0.0,-0.015537858009338379,748.6136629581451,613878,331,924.225
0.043114774,1,871.28455,0.043114774,970.0245898580622,0.00658836,4.808595,0.0,0.0069544315338134766,752.4211418628693,616878,332,924.225
0.039189026,1,871.4061,0.039189026,969.8184250147353,0.007899707,4.8096976,0.0,0.011820495128631592,756.4313228130341,619878,333,924.225
0.033900283,1,870.9227,0.033900283,969.7097036559396,0.008329011,4.821508,0.0,-0.006971001625061035,760.2575454711914,622878,334,924.225
0.041460603,1,870.4155,0.041460603,969.3964489161672,0.008821789,4.7853374,0.0,-0.0010439157485961914,764.0959832668304,625878,335,924.225
0.050419472,1,871.07794,0.050419472,969.0394582829706,0.008537574,4.7699523,0.0,0.009761393070220947,767.9044156074524,628878,336,924.225
0.037907198,1,870.6714,0.037907198,968.9034408870397,0.007962221,4.7656665,0.0,0.012270092964172363,771.8073348999023,631878,337,924.225
0.04168372,1,870.5571,0.04168372,968.6798447952999,0.009304562,4.7637534,0.0,0.01589149236679077,775.6099963188171,634878,338,924.225
0.039883304,1,870.3353,0.039883304,968.198955546691,0.007966848,4.7680917,0.0,0.022975564002990723,779.4053010940552,637878,339,924.225
0.04379572,1,869.66034,0.04379572,967.7847343439164,0.007922872,4.7623897,0.0,-0.0012035369873046875,783.2624733448029,640878,340,924.225
0.030989652,1,869.47003,0.030989652,967.5827909856935,0.009673055,4.762511,0.0,-0.0008292198181152344,787.0702259540558,643878,341,924.225
0.038129825,1,869.9076,0.038129825,967.2761142740968,0.006444743,4.7637377,0.0,0.0024828314781188965,790.8887758255005,646878,342,924.225
0.043304082,2,868.603,0.043304082,966.5657351378519,0.0074805818,4.762243,0.0,0.015011787414550781,794.6978566646576,652878,344,924.225
0.038343247,1,868.93243,0.038343247,966.2373752997955,0.009573532,4.7575684,0.0,-0.0026171207427978516,798.5189890861511,655878,345,924.225
0.03946675,1,868.40674,0.03946675,965.8758331108056,0.008530355,4.7555494,0.0,-0.0026836395263671875,802.3753809928894,658878,346,924.225
0.048848335,1,868.48303,0.048848335,965.5072736662602,0.008658044,4.759973,0.0,0.00041413307189941406,806.144392490387,661878,347,924.225
0.04244696,1,868.57306,0.04244696,965.1989693628523,0.008391384,4.7650743,0.0,-0.01024174690246582,810.0289170742035,664878,348,924.225
0.046309456,1,869.7762,0.046309456,964.8027556380817,0.009196969,4.725,0.0,-0.000844120979309082,813.914012670517,667878,349,924.225
0.03422357,1,891.5711,0.03422357,988.4407364967585,0.0068214107,4.752848,0.0,0.022578656673431396,817.7443902492523,670878,350,947.75
0.044802524,1,913.116,0.044802524,1012.192747103504,0.008764558,4.7286973,0.0,0.01874518394470215,821.6818516254425,673878,351,971.425
0.040812325,1,913.84766,0.040812325,1011.6888298817063,0.0070814537,4.7231646,0.0,0.020983219146728516,825.5397799015045,676878,352,971.425
0.040613655,1,914.50323,0.040613655,1011.3047913462975,0.008210677,4.7479234,0.0,0.017373979091644287,829.267246723175,679878,353,971.425
0.045219876,1,915.516,0.045219876,1011.113558498981,0.0074868915,4.739622,0.0,-0.05202376842498779,833.1420745849609,682878,354,971.425
0.04034697,1,915.24805,0.04034697,1010.8875822393,0.0066270065,4.774957,0.0,0.02261662483215332,837.0035083293915,685878,355,971.425
0.034605347,1,915.05566,0.034605347,1010.6506076301924,0.0072782207,4.7978315,0.0,0.012076020240783691,840.8634347915649,688878,356,971.425
0.040737614,1,915.39374,0.040737614,1010.1120058996809,0.009587061,4.8049316,0.0,0.016198396682739258,844.7125964164734,691878,357,971.425
0.061428867,2,894.08044,0.061428867,985.6480287438986,0.008887827,4.811273,0.0,-0.008485078811645508,848.6166844367981,695025,359,947.65
0.038575076,1,894.25995,0.038575076,985.5288449106735,0.007912075,4.8019423,0.0,0.008968055248260498,852.5035538673401,698025,360,947.65
0.032918,1,895.21954,0.032918,985.3275649193844,0.009431368,4.8122754,0.0,-0.014171361923217773,856.3796384334564,701025,361,947.65
0.05615188,1,895.9637,0.05615188,985.5069220342039,0.010239467,4.8049865,0.0,-0.009584665298461914,860.2448647022247,704025,362,947.65
0.05885075,1,895.2365,0.05885075,983.6485046274281,0.009132524,4.821655,0.0,0.6968892216682434,864.0258338451385,706836,363,946.075
0.039982855,1,895.3314,0.039982855,983.33983084867,0.00783201,4.8094487,0.0,0.02040278911590576,867.873806476593,709836,364,946.075
0.04989464,1,895.58594,0.04989464,985.6855204444216,0.0075550294,4.801554,0.0,-0.2087000608444214,871.6850874423981,712836,365,951.3
0.045055732,1,895.9702,0.045055732,985.392734241925,0.009124772,4.817022,0.0,0.0054923295974731445,875.5690681934357,715836,366,951.3
0.03893863,1,896.6709,0.03893863,985.1156364057424,0.007832585,4.8035216,0.0,0.016818881034851074,879.4056963920593,718836,367,951.3
0.038389336,1,896.6204,0.038389336,985.1429231599665,0.007903799,4.8215394,0.0,0.018453657627105713,883.2246520519257,721836,368,951.3
0.04459878,1,896.2152,0.04459878,985.1741602376391,0.008945622,4.8309135,0.0,0.008686661720275879,886.9782907962799,724836,369,951.3
0.040345732,1,918.45935,0.040345732,1008.7649863026705,0.00729513,4.8218145,0.0,0.021378278732299805,890.8307161331177,727836,370,974.65
0.04278453,1,919.14355,0.04278453,1008.6889820519898,0.0081938375,4.8316665,0.0,0.016642391681671143,894.7248206138611,730836,371,974.65
0.04728461,1,919.29767,0.04728461,1008.8823335997646,0.006479938,4.8358827,0.0,-0.050024986267089844,898.5155050754547,733836,372,974.65
0.04036285,1,919.0555,0.04036285,1008.9473409947266,0.0073885256,4.8398857,0.0,-0.0034276247024536133,902.338481426239,736836,373,974.65
0.04661328,1,919.6139,0.04661328,1008.5964376504346,0.0082828775,4.8483524,0.0,-0.0007619857788085938,906.2033791542053,739836,374,974.65
0.041131224,1,921.1626,0.041131224,1008.611340897172,0.008220665,4.844567,0.0,-0.0016187429428100586,910.0363032817841,742836,375,974.65
0.050442167,1,921.26776,0.050442167,1008.6135022219212,0.008007897,4.8472276,0.0,-0.08693850040435791,913.9052498340607,745836,376,974.65
0.037199125,1,922.8662,0.037199125,1008.5346559509429,0.008284971,4.893207,0.0,-0.006642818450927734,917.7582306861877,748836,377,974.65
0.04365775,1,923.99646,0.04365775,1008.3473742963488,0.008104107,4.8937745,0.0,-0.007149934768676758,921.5246894359589,751836,378,974.65
0.06361839,1,923.94617,0.06361839,1008.3848993831019,0.008840967,4.8838563,0.0,0.23333007097244263,925.3160200119019,754836,379,974.65
0.04475463,1,924.3968,0.04475463,1008.4287045709785,0.006806505,4.9105206,0.0,-0.0008161067962646484,929.1124722957611,757836,380,974.65
0.048816588,1,924.35144,0.048816588,1008.3650677245354,0.008186106,4.892214,0.0,-0.0017511844635009766,932.9255411624908,760836,381,974.65
0.034885608,1,924.15564,0.034885608,1008.0241557771009,0.008358132,4.896386,0.0,-1.71661376953125e-05,936.6270558834076,763836,382,974.65
0.055908594,1,923.81445,0.055908594,1007.8114974136631,0.007641617,4.872534,0.0,8.726119995117188e-05,940.4838898181915,766836,383,974.65
0.04748536,1,924.04724,0.04748536,1007.5942332417457,0.008377986,4.867773,0.0,-0.0009303092956542969,944.312520980835,769836,384,974.65
0.046984274,1,924.73926,0.046984274,1007.6130324758824,0.009274624,4.8904414,0.0,-0.0005996227264404297,948.2410805225372,772836,385,974.65
0.05695971,2,903.9797,0.05695971,983.61217262586,0.0072788326,4.8774166,0.0,0.1605958342552185,952.08513879776,776040,387,951.35
0.03894118,1,904.1716,0.03894118,983.2849701719491,0.007825734,4.8739204,0.0,-0.0007655620574951172,955.8206424713135,779040,388,951.35
0.039094225,1,903.87823,0.039094225,983.5563892909889,0.009445315,4.880573,0.0,-0.009280681610107422,959.6395585536957,782040,389,951.35
0.066722795,1,903.1434,0.066722795,983.6761322348153,0.008197773,4.863281,0.0,-0.13162589073181152,963.4332513809204,785040,390,951.35
0.041319154,1,902.77795,0.041319154,983.6838585176614,0.008013791,4.8768687,0.0,0.014532983303070068,967.2885007858276,788040,391,951.35
0.045456,1,902.9767,0.045456,983.8671187782495,0.008730688,4.8556166,0.0,-0.0002397298812866211,971.1626091003418,791040,392,951.35
0.03653429,1,903.07434,0.03653429,983.9286307220342,0.008921569,4.8650575,0.0,-7.510185241699219e-06,974.974705696106,794040,393,951.35
0.04280028,1,903.084,0.04280028,983.7272066387966,0.007851617,4.8837266,0.0,-0.00078582763671875,978.7349896430969,797040,394,951.35
0.05831925,2,885.79865,0.05831925,963.2870395754159,0.0086025745,4.885479,0.0,0.049205660820007324,982.5709154605865,800655,396,931.475
0.04446281,1,887.3444,0.04446281,962.6951194017571,0.008434774,4.8963604,0.0,-0.003075838088989258,986.369149684906,803655,397,931.475
0.04473955,1,887.2936,0.04473955,962.4477549059345,0.0090158135,4.8800044,0.0,-0.006131291389465332,990.2463114261627,806655,398,931.475
0.051960573,1,909.10547,0.051960573,986.5493440133363,0.0075887493,4.8958364,0.0,-0.0022944211959838867,994.1593108177185,809655,399,955.25
0.043455683,1,909.76855,0.043455683,986.6596680157654,0.009238025,4.890265,0.0,-0.022684931755065918,997.9738402366638,812655,400,955.25
0.046917908,1,909.0568,0.046917908,986.5269929709633,0.009208218,4.8760014,0.0,-0.0015021562576293945,1001.8228557109833,815655,401,955.25
0.050940737,1,908.93555,0.050940737,986.2546196381652,0.00839616,4.8895464,0.0,0.004016995429992676,1005.6222434043884,818655,402,955.25
0.048795708,1,911.1478,0.048795708,987.747150671059,0.006880457,4.8679194,0.0,-0.018013834953308105,1009.3947577476501,821655,403,956.825
0.059934393,2,908.94434,0.059934393,985.519937451056,0.007437106,4.8789725,0.0,-0.05376839637756348,1013.2486355304718,827469,405,955.275
0.051098123,1,908.3994,0.051098123,985.5598701411243,0.007876583,4.8781176,0.0,-0.10290122032165527,1016.9729497432709,830469,406,955.275
0.0583728,1,908.4845,0.0583728,985.3683522826183,0.008033259,4.877034,0.0,0.08307015895843506,1020.7513000965118,833469,407,955.275
0.046477914,1,908.3485,0.046477914,985.0798218553537,0.009740615,4.894085,0.0,-0.03583967685699463,1024.572786808014,836469,408,955.275
0.046835937,1,888.5541,0.046835937,963.1587672833568,0.010149398,4.9054546,0.0,0.7687879651784897,1028.467758655548,836829,409,933.275
0.062449157,2,887.9209,0.062449157,962.6932673409519,0.009519185,4.902368,0.0,0.004240274429321289,1032.3076128959656,842829,411,933.275
0.052468702,1,888.29083,0.052468702,962.5350089139436,0.008826254,4.8913326,0.0,-0.007109522819519043,1036.0760605335236,845829,412,933.275
0.046459064,1,888.2303,0.046459064,962.3604841176144,0.008426402,4.890747,0.0,-0.005585074424743652,1039.814857006073,848829,413,933.275
0.03976605,1,888.73596,0.03976605,962.41559917679,0.008061495,4.920509,0.0,0.007823348045349121,1043.6845541000366,851829,414,933.275
0.03970252,1,887.7329,0.03970252,962.3918609898617,0.0074259806,4.9140077,0.0,0.012234091758728027,1047.4393198490143,854829,415,933.275
0.038556166,1,886.7534,0.038556166,962.2773714783555,0.008105138,4.9034224,0.0,0.02781999111175537,1051.2910141944885,857829,416,933.275
0.03428614,1,886.3301,0.03428614,962.2377118447417,0.0069280965,4.90769,0.0,0.008220672607421875,1055.0439960956573,860829,417,933.275
0.03875619,1,886.21027,0.03875619,962.3248152446646,0.00843134,4.9090824,0.0,0.012641847133636475,1058.781368970871,863829,418,933.275
0.042174973,1,885.8988,0.042174973,962.2389866578312,0.009395119,4.904474,0.0,-0.0014233589172363281,1062.6015930175781,866829,419,933.275
0.056080397,1,885.80505,0.056080397,962.2647167820356,0.0075991014,4.914002,0.0,0.032192885875701904,1066.424201965332,869829,420,933.275
0.048973903,1,886.5184,0.048973903,961.8123304708027,0.008626612,4.9233956,0.0,-0.0795203447341919,1070.2005722522736,872829,421,933.275
0.0442953,1,885.4867,0.0442953,961.5093421496977,0.0076255044,4.9438496,0.0,-0.025045394897460938,1073.97491979599,875829,422,933.275
0.044113785,1,886.80273,0.044113785,961.8168945335522,0.0064608483,4.9531803,0.0,-0.03634607791900635,1077.7386157512665,878829,423,933.275
0.052742235,1,886.2477,0.052742235,961.8031534038726,0.0078309905,4.938048,0.0,0.009086668491363525,1081.5322134494781,881829,424,933.275
0.040384337,1,885.20294,0.040384337,961.4189396234939,0.0076927715,4.9391055,0.0,-0.014282464981079102,1085.2994663715363,884829,425,933.275
0.058346502,1,883.8963,0.058346502,961.6073061323907,0.0077583045,4.940429,0.0,0.0031838417053222656,1089.1255445480347,887829,426,933.275
0.051237322,2,885.9342,0.051237322,964.7278940855571,0.0075482978,4.9346514,0.0,0.4687800407409668,1093.0039970874786,891180,428,934.5
0.054789454,2,867.8244,0.054789454,945.3302262304303,0.0073054903,4.919928,0.0,0.7246720790863037,1096.8183507919312,894771,430,914.425
0.07703607,4,819.93054,0.07703607,892.4489147600085,0.009768142,4.902464,0.0,0.16038793325424194,1100.6528549194336,900279,434,860.325
0.046087947,1,819.632,0.046087947,892.6423446656867,0.009177123,4.903321,0.0,0.007819414138793945,1104.4340722560883,903279,435,860.325
0.044338338,3,802.8807,0.044338338,876.9676429621128,0.00789075,4.899818,0.0,0.6328165233135223,1108.197735786438,907308,438,838.775
0.035576127,1,802.32874,0.035576127,876.5905107462946,0.0077656247,4.9307876,0.0,0.005083918571472168,1111.8933203220367,910308,439,838.775
0.05575267,1,801.42786,0.05575267,876.6874576729999,0.008306924,4.9298115,0.0,0.006951630115509033,1115.7723863124847,913308,440,838.775
0.041139536,1,803.1176,0.041139536,877.0998710054234,0.0074798204,4.985432,0.0,0.008541226387023926,1119.5678939819336,916308,441,838.775
0.058454663,1,802.5823,0.058454663,877.5451394941704,0.008053277,5.000714,0.0,0.01815873384475708,1123.35849070549,919308,442,838.775
0.04305906,1,802.20526,0.04305906,877.9389550734368,0.009078459,5.008845,0.0,0.03511720895767212,1127.1662681102753,922308,443,838.775
0.03860291,1,803.16516,0.03860291,878.3407940277702,0.007948972,5.0234604,0.0,0.008962035179138184,1130.8856356143951,925308,444,838.775
0.043544427,1,804.6984,0.043544427,879.9775283598104,0.007586099,5.033855,0.0,0.01784151792526245,1134.6847088336945,928308,445,840.325
0.047890887,1,804.2545,0.047890887,880.1528537900103,0.0075043943,5.043335,0.0,0.016813695430755615,1138.6885418891907,931308,446,840.325
0.04400748,1,804.4808,0.04400748,880.5473981132182,0.008281611,5.0418696,0.0,0.011815071105957031,1142.441418647766,934308,447,840.325
0.052943625,1,805.17114,0.052943625,880.8070131528566,0.0065740105,5.0276065,0.0,-0.10390639305114746,1146.2676968574524,937308,448,840.325
0.04422323,1,826.55194,0.04422323,902.6184322049033,0.0063814567,5.0425653,0.0,-0.012471914291381836,1150.0319571495056,940308,449,862.325
0.05901425,1,825.60583,0.05901425,902.4812463451608,0.007883767,5.025141,0.0,-0.2826087474822998,1153.764432668686,943308,450,862.325
0.04665362,1,825.57263,0.04665362,902.505414591031,0.008013908,5.0481553,0.0,0.00671541690826416,1157.5872495174408,946308,451,862.325
0.05340589,1,822.09503,0.05340589,899.6405383926478,0.0077647828,5.04586,0.0,0.15018469095230103,1161.4746615886688,948999,452,859.75
0.054806158,1,821.7824,0.054806158,899.7521283279802,0.008131145,5.049903,0.0,-0.06966328620910645,1165.0684502124786,951999,453,859.75
0.061731912,2,788.7093,0.061731912,863.8690030378687,0.0072164503,5.097126,0.0,0.5992889404296875,1168.584290266037,953514,455,822.375
0.05052103,1,789.5146,0.05052103,863.6516845667323,0.008875301,5.1032295,0.0,0.01703643798828125,1172.2558043003082,956514,456,822.375
0.0423312,1,789.28485,0.0423312,863.9384063101397,0.007942932,5.097816,0.0,-0.004774570465087891,1176.0241870880127,959514,457,822.375
0.039734766,1,790.73694,0.039734766,863.6793470864346,0.008926467,5.117835,0.0,-0.00947880744934082,1179.8006205558777,962514,458,822.375
0.05253724,1,792.08594,0.05253724,863.7478072288002,0.00703968,5.1317806,0.0,0.0033355355262756348,1183.4309527873993,965514,459,822.375
0.060731143,1,792.71454,0.060731143,864.064961792595,0.009148405,5.1333666,0.0,0.009423911571502686,1186.9583439826965,968514,460,822.375
0.06504719,1,776.15295,0.06504719,846.414314214584,0.0076614376,5.1415954,0.0,0.9429098889231682,1190.6268277168274,969093,461,802.2
0.050317056,2,776.64667,0.050317056,847.3311426218334,0.008002993,5.1387386,0.0,2.9087066650390625e-05,1194.298035621643,975093,463,802.2
0.038314175,1,776.88086,0.038314175,847.3279074579939,0.008656401,5.130776,0.0,-0.006771683692932129,1197.9594912528992,978093,464,802.2
0.05213078,1,778.2352,0.05213078,847.4836904731795,0.008711977,5.1296196,0.0,-0.00446164608001709,1201.6866490840912,981093,465,802.2
0.0412411,1,780.5719,0.0412411,847.4925036638579,0.007220708,5.138634,0.0,-4.291534423828125e-06,1205.1195840835571,984093,466,802.2
0.04602606,1,780.59686,0.04602606,847.3603521707759,0.006869478,5.1411357,0.0,0.004500269889831543,1208.4430105686188,987093,467,802.2
0.045660637,1,799.1373,0.045660637,867.9180130746906,0.009312535,5.1244283,0.0,-0.033173441886901855,1211.9692828655243,990093,468,824.275
0.04604896,1,799.57654,0.04604896,867.7451901155885,0.007993994,5.1010118,0.0,-0.008861780166625977,1215.7323126792908,993093,469,824.275
0.046228513,1,819.45245,0.046228513,886.5750523048267,0.007722697,5.1175313,0.0,-0.0010502338409423828,1219.2785820960999,996093,470,844.35
0.048215907,1,819.099,0.048215907,886.696868634304,0.0080829095,5.079223,0.0,-0.0016815662384033203,1223.0683631896973,999093,471,844.35
0.047005814,1,835.7635,0.047005814,905.4382675669394,0.006946705,5.0732374,0.0,-0.00012230873107910156,1226.9798619747162,1002093,472,865.85
