EpTrueRewMean,EpisodesSoFar,TimestepsSoFar,ev_tdlam_before,entropy,entloss,surrgain,TimeElapsed,EpThisIter,meankl,EpRewMean,optimgain,EpLenMean
132.7249266810009,168,37713,0.8845703080296516,8.08998,0.0,0.0553365,54.249016761779785,5,0.006137129,119.4702,0.0553365,165.55
160.93237630487573,173,40800,0.8662359416484833,8.141158,0.0,0.062088918,58.59511065483093,5,0.006476609,128.68452,0.062088918,179.15
171.07270883978373,177,43503,0.9089673608541489,8.104122,0.0,0.06434941,62.984041929244995,4,0.0071032615,130.05869,0.06434941,185.35
207.11685766304163,181,46620,0.927721306681633,8.070604,0.0,0.06669333,67.35635638237,4,0.006318962,137.84506,0.06669333,197.85
235.32494395872777,185,49554,0.9297053515911102,8.044315,0.0,0.06598936,71.72549653053284,4,0.0057934383,144.25125,0.06598936,207.525
249.04920329787555,189,52377,0.8489424735307693,7.998532,0.0,0.06381419,76.09675455093384,4,0.006688742,145.00516,0.06381419,215.25
274.5420473758277,192,55281,0.939931508153677,8.015578,0.0,0.0616625,80.45997786521912,3,0.006139146,151.30928,0.0616625,228.5
277.96641354011933,195,57753,0.9264340698719025,8.007689,0.0,0.06812043,84.83793950080872,3,0.006709972,150.43762,0.06812043,235.45
302.7160650624329,198,60852,0.9349706470966339,7.9811363,0.0,0.06992291,89.24196910858154,3,0.006465423,156.26395,0.06992291,250.95
334.58325969378024,201,65289,0.7252295017242432,7.983201,0.0,0.057914186,93.56702733039856,3,0.0070255324,162.61899,0.057914186,272.875
352.03668017664904,203,68790,0.9285356402397156,7.9799767,0.0,0.07210159,97.95427799224854,2,0.006993971,166.3389,0.07210159,286.625
377.0007760083563,205,72252,0.9562443047761917,7.924573,0.0,0.07030417,102.3273491859436,2,0.005878178,171.54741,0.07030417,304.775
404.0586099410515,208,77448,0.8313631266355515,7.9025116,0.0,0.06977144,106.74320459365845,3,0.006250361,177.30145,0.06977144,331.125
417.14485833955825,212,80991,0.9214196503162384,7.893112,0.0,0.071780466,111.10868406295776,4,0.006805172,177.17345,0.071780466,339.475
436.87242895946383,214,85197,0.4281923174858093,7.8687596,0.0,0.048692837,115.45941281318665,2,0.0063083316,181.044,0.048692837,362.575
457.78284048884495,217,88485,0.9123014658689499,7.8508916,0.0,0.067188606,119.79779314994812,3,0.0068589244,185.2189,0.067188606,374.85
458.97224223041337,220,90900,0.8700449168682098,7.8163605,0.0,0.06433508,124.19254207611084,3,0.0061565,181.98892,0.06433508,373.725
476.1064400089892,221,93900,0.4408150911331177,7.8010855,0.0,0.071233645,128.5825617313385,1,0.007172645,186.53955,0.071233645,394.0
484.21470042481326,223,96405,0.8069567382335663,7.785037,0.0,0.07375707,132.97496438026428,2,0.0069210776,187.08057,0.07375707,400.3
487.9385269741468,226,98832,0.8417735993862152,7.767338,0.0,0.077043965,137.3117938041687,3,0.0068387487,186.34627,0.077043965,401.725
498.19455593892917,227,99897,-0.028198957443237305,7.7631254,0.0,0.096430495,141.6994185447693,1,0.0060801683,189.6359,0.096430495,402.45
516.7502061302417,229,101820,0.8536023944616318,7.746716,0.0,0.06487317,146.05858492851257,2,0.0066856677,197.08115,0.06487317,412.025
515.7544756827326,231,104451,0.9347033426165581,7.7105675,0.0,0.073277,150.38090562820435,2,0.006947315,195.7605,0.073277,418.575
535.7972896002395,234,107805,0.9570689909160137,7.7193475,0.0,0.08326827,154.7053337097168,3,0.0067731743,199.58826,0.08326827,426.675
521.9543981860476,239,111999,0.8788021504878998,7.692675,0.0,0.0814273,159.09511923789978,5,0.0072110984,191.32861,0.0814273,401.225
512.2733140980414,243,115107,0.8813517019152641,7.694638,0.0,0.10247618,163.5091953277588,4,0.0059859464,186.15962,0.10247618,385.975
499.138653482679,246,119433,0.9229537174105644,7.6928062,0.0,0.098553255,167.94052743911743,3,0.0066182604,179.4875,0.098553255,370.45
519.6122978718928,249,123390,0.5635769069194794,7.663818,0.0,0.116286054,172.37942695617676,3,0.006481765,186.8602,0.116286054,370.275
531.4772165908391,252,125967,0.8720429986715317,7.6450353,0.0,0.06722264,176.758474111557,3,0.0061978586,187.3363,0.06722264,374.8
530.154929512055,254,128460,0.6830485463142395,7.6320925,0.0,0.09404129,181.23340940475464,2,0.0071516493,187.73898,0.09404129,360.525
534.0723750352465,257,130863,0.8524413108825684,7.6376348,0.0,0.0884827,185.58681416511536,3,0.0072055114,185.46497,0.0884827,353.15
555.1711788925058,259,134334,0.7171057164669037,7.6264524,0.0,0.09281479,189.97939777374268,2,0.006887149,192.06412,0.09281479,366.45
550.6490932857166,262,137952,0.8116103410720825,7.6198735,0.0,0.11480296,194.40737795829773,3,0.007990528,189.34866,0.11480296,351.4
579.4670274359723,264,142413,0.5333539247512817,7.608505,0.0,0.10681762,198.77805471420288,2,0.0067392536,195.84969,0.10681762,377.175
618.4609142504919,265,145275,0.8066432476043701,7.6140785,0.0,0.08703652,203.19305205345154,1,0.006232831,208.44641,0.08703652,391.325
606.4719718009268,268,147093,0.6561087369918823,7.604813,0.0,0.09697902,207.56397581100464,3,0.007106671,199.73914,0.09697902,383.825
642.039297813751,270,150234,0.7382224202156067,7.6055946,0.0,0.1026062,211.97243475914001,2,0.0066557527,212.08492,0.1026062,396.6
653.3600983121138,273,152820,0.7522128373384476,7.585018,0.0,0.09050152,216.4052290916443,3,0.007360666,216.68681,0.09050152,380.4
664.9252939302036,274,155820,0.22821301221847534,7.5682945,0.0,0.08024378,220.8338861465454,1,0.0070463093,218.55278,0.08024378,400.125
692.2586685958449,275,158631,0.7663949877023697,7.5813475,0.0,0.0935635,225.27064085006714,1,0.007320695,225.28177,0.0935635,410.2
707.3699963728649,276,160233,0.7184148132801056,7.5766726,0.0,0.08783299,229.67102217674255,1,0.0069987653,228.96396,0.08783299,419.5
732.5862278444049,278,163062,0.9356556311249733,7.5449953,0.0,0.074436374,234.03862643241882,2,0.0076870276,235.12317,0.074436374,434.2
756.7522641960935,280,165444,0.8426615297794342,7.551818,0.0,0.09341881,238.44712948799133,2,0.007342724,243.9686,0.09341881,437.875
820.5644379267147,283,170331,0.9172241613268852,7.5545645,0.0,0.10587833,242.8267104625702,3,0.0079862885,265.35345,0.10587833,460.2
830.7116247998176,286,173691,0.9128716662526131,7.550289,0.0,0.09212735,247.2127869129181,3,0.0075394954,265.64716,0.09212735,452.15
870.4219312352943,288,176928,0.6824991703033447,7.5401573,0.0,0.09152542,251.5810306072235,2,0.0074078473,279.3228,0.09152542,460.875
873.7436056166105,291,179757,0.889961265027523,7.522091,0.0,0.08146395,255.96353673934937,3,0.0074390694,275.3773,0.08146395,456.575
894.6462400825097,294,183510,0.8587257862091064,7.521664,0.0,0.105636045,260.3857727050781,3,0.007849066,280.01822,0.105636045,458.75
947.7046294307293,295,186477,0.7300623655319214,7.524716,0.0,0.09780358,264.78423619270325,1,0.008397102,298.33426,0.09780358,475.6
980.391518698964,297,190581,0.8074052035808563,7.5160065,0.0,0.104609065,269.21633982658386,2,0.007335513,307.3566,0.104609065,497.65
994.4424621828541,299,193716,0.7007998824119568,7.5039825,0.0,0.113184795,273.57560181617737,2,0.00742398,312.2032,0.113184795,494.85
1009.0838542602017,302,197499,0.8511862307786942,7.51018,0.0,0.10417235,277.9260210990906,3,0.0070110224,316.06308,0.10417235,496.225
1002.7974745914071,304,200097,0.8835493996739388,7.511597,0.0,0.09964688,282.31225752830505,2,0.00850054,313.63898,0.09964688,480.7
1016.1601280560947,307,203781,0.943164736032486,7.50679,0.0,0.097143576,286.6867997646332,3,0.00794361,317.9605,0.097143576,477.225
1032.3762041937348,310,207696,0.9330502972006798,7.489623,0.0,0.09670977,291.0662622451782,3,0.007558209,320.67255,0.09670977,478.85
1048.610650470831,312,209910,0.9288906306028366,7.4794436,0.0,0.103276,295.4384288787842,2,0.0074329227,324.10458,0.103276,485.95
1007.4625307292332,316,213819,0.8834727481007576,7.475236,0.0,0.10061735,299.78953766822815,4,0.007548867,310.0722,0.10061735,446.55
1011.1788231926336,319,216939,0.9480406083166599,7.4517956,0.0,0.101597816,304.1581189632416,3,0.0077829068,310.33026,0.101597816,439.65
997.7031052275934,321,220071,0.9029845595359802,7.4572787,0.0,0.09253198,308.48241901397705,2,0.007673206,301.08542,0.09253198,435.975
1000.1143954453094,323,222102,0.874049961566925,7.4411745,0.0,0.09909434,312.8144021034241,2,0.0074377833,302.03223,0.09909434,431.425
1040.6542033980263,325,225090,0.7888872623443604,7.437072,0.0,0.09931349,317.11314868927,2,0.007502184,318.68707,0.09931349,441.1
1057.1696178607824,327,228873,0.7547028660774231,7.4207306,0.0,0.095663495,321.4481198787689,2,0.007777842,320.6298,0.095663495,444.45
1066.2931925309967,330,232383,0.8323082625865936,7.431962,0.0,0.10026784,325.85752511024475,3,0.007829357,323.5336,0.10026784,446.9
1085.2360682596354,333,236133,0.9188756197690964,7.437484,0.0,0.089114204,330.2749111652374,3,0.0073382985,326.78656,0.089114204,450.65
1055.0779016806937,336,239805,0.8615390360355377,7.43872,0.0,0.09970972,334.74312472343445,3,0.008303967,314.403,0.09970972,433.45
1020.6572884637784,339,242802,0.7500261962413788,7.4230957,0.0,0.08490968,339.18470573425293,3,0.0074882433,301.6623,0.08490968,409.05
1043.014435782572,342,246651,0.9212901741266251,7.4152384,0.0,0.10389681,343.6124475002289,3,0.007761743,307.62872,0.10389681,409.6
1037.5371583889926,345,249969,0.8507864475250244,7.3978405,0.0,0.096407205,347.9830651283264,3,0.008064832,303.57388,0.096407205,404.4
1051.5861412849474,347,252747,0.876997247338295,7.39244,0.0,0.094429955,352.37594389915466,2,0.007967813,306.75427,0.094429955,408.05
1053.4597188739945,349,255387,0.8542932420969009,7.388598,0.0,0.087575905,356.789742231369,2,0.007675276,304.55423,0.087575905,411.325
1046.0860857024243,351,257538,0.8857297524809837,7.3834968,0.0,0.116700135,361.15439653396606,2,0.0075987047,300.45447,0.116700135,407.125
1078.5181026659134,353,260604,0.925626628100872,7.3626866,0.0,0.09674959,365.5512387752533,2,0.008230263,309.63177,0.09674959,414.0
1098.2242413184763,355,263355,0.8977469801902771,7.366822,0.0,0.089670636,369.88418984413147,2,0.008323521,312.8579,0.089670636,419.6
1127.7402831921013,357,266172,0.9390790946781635,7.3555336,0.0,0.09735954,374.3139109611511,2,0.007613614,319.7437,0.09735954,428.375
1139.0544451876706,359,268977,0.8702310770750046,7.3612537,0.0,0.10518875,378.7304241657257,2,0.008054547,320.65472,0.10518875,433.65
1128.8017459904167,362,272436,0.8683977127075195,7.3411875,0.0,0.09355653,383.0755331516266,3,0.008259959,315.1353,0.09355653,427.45
1099.452033431105,365,275973,0.8889932185411453,7.336869,0.0,0.12446081,387.437157869339,3,0.008098034,302.024,0.12446081,424.025
1080.1363055287125,366,277929,0.8298092931509018,7.327336,0.0,0.09589136,391.81882667541504,1,0.0074366927,292.80502,0.09589136,418.125
1109.8973925523585,369,281892,0.9420049972832203,7.322326,0.0,0.10234789,396.19019508361816,3,0.008273881,301.33685,0.10234789,424.325
1121.3265555719113,372,286029,0.9059894010424614,7.319165,0.0,0.104941145,400.53473472595215,3,0.008106483,303.28516,0.104941145,426.225
1141.3453473679097,374,288876,0.8709202408790588,7.292313,0.0,0.09792897,404.91368675231934,2,0.00822141,309.51828,0.09792897,429.15
1182.258473225084,376,292263,0.8366044610738754,7.2855096,0.0,0.116702355,409.3249213695526,2,0.008479448,321.53326,0.116702355,437.15
1178.3101934361089,379,294960,0.8313382118940353,7.2945523,0.0,0.10473892,413.7154788970947,3,0.008361021,318.7469,0.10473892,434.65
1233.3062183670195,381,298629,0.9075872525572777,7.2944493,0.0,0.099819474,418.0899431705475,2,0.008212186,330.4384,0.099819474,446.65
1231.5602620609266,383,301554,0.9051093757152557,7.3075404,0.0,0.11986516,422.4159719944,2,0.008745614,327.9721,0.11986516,444.15
1285.0108638295892,385,305355,0.8779847621917725,7.3172483,0.0,0.10717963,426.85761284828186,2,0.008389119,338.2553,0.10717963,461.55
1281.1789301760368,387,308055,0.9094331339001656,7.3227053,0.0,0.09268873,431.2254922389984,2,0.009032074,334.66904,0.09268873,460.9
1352.8369734008393,388,311055,0.13653677701950073,7.319706,0.0,0.0896296,435.6090111732483,1,0.0094188005,350.86423,0.0896296,476.225
1399.4806272234157,389,314055,0.16050595045089722,7.2783246,0.0,0.07021393,440.04721117019653,1,0.008699839,359.5898,0.07021393,488.9
1429.4340222664416,390,316098,0.9097456857562065,7.297664,0.0,0.12602466,444.7759277820587,1,0.0108249765,365.88583,0.12602466,495.95
1431.4666126435889,392,318801,0.8905415534973145,7.258528,0.0,0.11660173,449.21375012397766,2,0.008695688,366.4412,0.11660173,493.675
1426.000079960146,395,322146,0.8099924921989441,7.2569623,0.0,0.08970918,453.6054539680481,3,0.008468834,363.35916,0.08970918,489.925
1401.0091000494388,398,325440,0.7503358572721481,7.25763,0.0,0.11570163,457.94440484046936,3,0.0088439025,357.21198,0.11570163,479.85
1448.6789606611176,401,330057,0.9157535880804062,7.2516446,0.0,0.096010484,462.27948355674744,3,0.009262091,366.00494,0.096010484,489.375
1480.8114167468257,404,333726,0.9452532045543194,7.248153,0.0,0.09896442,466.68107628822327,3,0.008629743,375.09692,0.09896442,494.1
1518.4213109381926,406,337611,0.9129879027605057,7.2075067,0.0,0.10538265,471.09095454216003,2,0.00929643,381.45786,0.10538265,497.35
1512.0974251616049,409,340971,0.9372491613030434,7.173524,0.0,0.08634894,475.4990656375885,3,0.008130644,377.76196,0.08634894,492.325
1544.9515494223735,411,345054,0.6948117911815643,7.1491246,0.0,0.0774209,479.85408306121826,2,0.008670984,380.87842,0.0774209,500.925
1517.4834948011267,415,350139,0.8404269218444824,7.1499066,0.0,0.0935106,484.19690918922424,4,0.009173441,366.61026,0.0935106,494.15
1550.9074628433334,418,354636,0.9392264895141125,7.1145635,0.0,0.105529115,488.61799573898315,3,0.008990844,373.6787,0.105529115,504.25
1614.512628325804,419,357405,0.7863021939992905,7.112736,0.0,0.12872976,492.9851505756378,1,0.009403743,387.72327,0.12872976,520.375
1571.9778678301575,420,358785,0.9142759814858437,7.089479,0.0,0.11947714,497.3385784626007,1,0.008641194,376.91376,0.11947714,509.425
1633.759095308523,421,361785,-0.08592593669891357,7.1187124,0.0,0.088624194,501.727742433548,1,0.009047655,388.71954,0.088624194,526.3
1660.9027644104092,422,363846,0.8907895609736443,7.1021256,0.0,0.12194036,506.1127552986145,1,0.0097148,392.6728,0.12194036,531.725
1637.3466300391533,424,367032,0.8851131722331047,7.124987,0.0,0.17838614,510.5467321872711,2,0.008631551,386.27756,0.17838614,522.475
1680.2131401613601,426,370440,0.9402799904346466,7.1315145,0.0,0.1046889,514.8979008197784,2,0.008151935,394.36722,0.1046889,530.15
1713.4220066175822,427,372555,0.9072268828749657,7.1604133,0.0,0.113860145,519.3348512649536,1,0.00917306,400.57993,0.113860145,537.5
1576.5037422605549,431,377499,0.9475429430603981,7.1630406,0.0,0.123921975,523.7220513820648,4,0.008652635,369.3116,0.123921975,498.025
1597.9950647625042,433,380703,0.9442901760339737,7.147932,0.0,0.09816247,528.1545231342316,2,0.008865604,371.8519,0.09816247,503.375
1625.97604428745,436,384429,0.8778623938560486,7.150985,0.0,0.101562664,532.6040213108063,3,0.0089958655,378.41898,0.101562664,511.825
1646.5969986968769,437,386430,0.842019647359848,7.1543536,0.0,0.1005328,537.0970504283905,1,0.008776866,382.0817,0.1005328,518.625
1699.8132540772124,438,389430,-0.16942834854125977,7.1312995,0.0,0.077461004,541.5179505348206,1,0.008947808,391.93134,0.077461004,533.25
1694.7433463293473,440,393276,0.6022142469882965,7.141357,0.0,0.08351528,545.9577341079712,2,0.008580351,389.47217,0.08351528,534.35
1760.532424988188,441,396276,0.004767775535583496,7.118282,0.0,0.07541243,550.3307745456696,1,0.00956817,401.8361,0.07541243,551.825
1755.383511277556,442,397089,0.7762598693370819,7.117537,0.0,0.11446822,554.7430341243744,1,0.009404132,402.46783,0.11446822,550.325
1787.1432602881832,443,399468,0.9188352599740028,7.132643,0.0,0.09899925,559.122038602829,1,0.00872739,407.79825,0.09899925,558.525
1843.0537806856075,444,402468,0.20973044633865356,7.111999,0.0,0.078957334,563.4392673969269,1,0.008501733,418.3917,0.078957334,572.85
1906.0535356219862,446,408468,0.7762776017189026,7.1134634,0.0,0.08095564,567.8197433948517,2,0.008152995,427.7989,0.08095564,590.475
1946.919294197969,447,411039,0.9453781060874462,7.121761,0.0,0.1186636,572.203691482544,1,0.009006202,437.23154,0.1186636,600.875
1937.2247627262793,450,415728,0.7240895926952362,7.1120768,0.0,0.09494326,576.6128029823303,3,0.0093419505,434.54755,0.09494326,597.975
2001.1644430313172,451,418728,0.5157084763050079,7.12024,0.0,0.09430958,581.0306503772736,1,0.008703079,446.17862,0.09430958,613.95
2017.342711619513,452,421713,0.9082304909825325,7.0691357,0.0,0.1002243,585.4271152019501,1,0.009385579,449.7337,0.1002243,618.075
2037.3782384540445,454,424584,0.8831643834710121,7.0948925,0.0,0.105579525,589.7918102741241,2,0.009439675,455.46503,0.105579525,624.2
2115.380811632603,455,427584,0.08377015590667725,7.099671,0.0,0.09146305,594.1963403224945,1,0.009099873,470.0992,0.09146305,645.375
