EpThisIter,optimgain,EpTrueRewMean,EpisodesSoFar,TimeElapsed,TimestepsSoFar,EpLenMean,EpRewMean,surrgain,entropy,entloss,meankl,ev_tdlam_before
1,0.026326645,669.7614400725687,142,109.13859152793884,88626,555.05,637.3329,0.026326645,3.6979916,0.0,0.008279063,-0.010416626930236816
1,0.03775169,686.3444474379733,143,112.83872747421265,91626,573.125,652.5076,0.03775169,3.6796026,0.0,0.007615634,-0.00452113151550293
1,0.036743987,704.1282661721614,144,116.56347918510437,94626,592.65,670.16785,0.036743987,3.6647346,0.0,0.0065622805,-0.010239005088806152
1,0.036063418,721.2438754891062,145,120.16788148880005,97626,610.5,685.1331,0.036063418,3.6474526,0.0,0.006140276,0.0011456608772277832
1,0.03467174,738.362012727413,146,123.88907742500305,100626,629.6,701.91327,0.03467174,3.6828022,0.0,0.0069083087,0.0068964362144470215
1,0.02905123,756.2740131653205,147,127.69745326042175,103626,649.025,718.66895,0.02905123,3.7067034,0.0,0.0062728114,0.004434764385223389
1,0.041909397,777.0630373161772,148,131.44391250610352,106626,669.9,737.8959,0.041909397,3.7109048,0.0,0.0069641797,-0.00010848045349121094
2,0.04676345,804.8502837928986,150,135.086266040802,111333,700.525,765.68445,0.04676345,3.7081912,0.0,0.006664081,0.040386855602264404
1,0.05907987,817.0365111022072,151,138.87538981437683,113454,713.525,777.03156,0.05907987,3.7054992,0.0,0.005746746,0.4703354835510254
1,0.038382307,833.7696865517288,152,142.6479709148407,116454,731.125,791.9686,0.038382307,3.712889,0.0,0.0076611442,-0.0015412569046020508
1,0.029870966,850.1952636748604,153,146.32946801185608,119454,748.2,805.6499,0.029870966,3.658541,0.0,0.007816776,-0.022494077682495117
1,0.0384026,868.5012985379944,154,150.05106854438782,122454,767.45,822.35974,0.0384026,3.6478274,0.0,0.006150416,-0.02446424961090088
1,0.034386836,873.5651530163007,155,153.77785420417786,125454,777.325,826.9874,0.034386836,3.7029047,0.0,0.0075554727,-0.005620598793029785
2,0.043144993,885.2106089600195,157,157.55396103858948,128943,793.0,837.9332,0.043144993,3.7036722,0.0,0.0061368523,0.009776055812835693
1,0.063478164,877.7793039203743,158,161.2351152896881,129390,789.125,831.4943,0.063478164,3.7089827,0.0,0.006597929,0.7319860458374023
1,0.045632746,897.1164924940622,159,164.94832682609558,132390,808.675,849.25995,0.045632746,3.7051983,0.0,0.0064651784,-0.18042659759521484
2,0.05141124,912.58865246965,161,168.61280584335327,137067,828.475,862.26044,0.05141124,3.7054446,0.0,0.0058468673,0.05886119604110718
1,0.035241142,911.4446685158797,162,172.38897156715393,140067,828.475,855.8292,0.035241142,3.7181172,0.0,0.008106906,-0.005285024642944336
1,0.04790455,911.4374251619771,163,176.0886926651001,143067,828.475,849.82404,0.04790455,3.7449722,0.0,0.006800427,-0.001781463623046875
1,0.04969716,927.5313517799461,164,179.89043760299683,146067,847.0,865.4943,0.04969716,3.71145,0.0,0.006263438,-0.0001729726791381836
1,0.03288351,925.5562089517268,165,183.59389066696167,149067,847.0,860.7291,0.03288351,3.7304988,0.0,0.006953178,-8.082389831542969e-05
1,0.04558159,940.3847851575495,166,187.27841877937317,152067,862.4,872.9225,0.04558159,3.7276382,0.0,0.00837402,-0.0002549886703491211
1,0.038116176,959.8430474409419,167,190.9849455356598,155067,881.75,890.04944,0.038116176,3.750236,0.0,0.0085948175,-0.0005044937133789062
1,0.036839947,959.0113292870547,168,194.73808765411377,158067,881.75,885.818,0.036839947,3.755333,0.0,0.0069982777,-8.26120376586914e-05
1,0.040177085,958.3401449234354,169,198.4679992198944,161067,881.75,882.3346,0.040177085,3.7302475,0.0,0.00773605,-0.0012750625610351562
1,0.04777586,958.2077680373379,170,202.1451256275177,164067,881.75,879.5778,0.04777586,3.7024617,0.0,0.007633546,-0.020917415618896484
1,0.038480762,980.5988474041296,171,205.93595337867737,167067,902.85,899.5426,0.038480762,3.6888144,0.0,0.00799739,-2.7418136596679688e-05
1,0.046614952,981.6120102134826,172,209.60802578926086,170067,902.85,897.2928,0.046614952,3.6839232,0.0,0.008172056,-0.004570484161376953
1,0.048362013,1001.5553669494769,173,213.4131202697754,173067,922.45,915.4847,0.048362013,3.694572,0.0,0.0077333087,-0.014075279235839844
1,0.06271149,993.7570803503211,174,217.17086744308472,175149,914.8,905.2269,0.06271149,3.7116318,0.0,0.0076259538,0.277662992477417
2,0.0625421,981.1878557354382,176,220.8591673374176,180123,906.25,891.38055,0.0625421,3.719665,0.0,0.0067438544,0.52440345287323
2,0.05108026,967.3091109452491,178,224.52287340164185,183678,892.1,875.04706,0.05108026,3.7316892,0.0,0.0071549444,0.019214630126953125
1,0.034581743,967.9572573213543,179,228.16739130020142,186678,892.1,873.7435,0.034581743,3.7598898,0.0,0.007781306,-0.07348096370697021
1,0.046042502,967.6279586176006,180,231.86844301223755,189678,892.1,872.1756,0.046042502,3.7560751,0.0,0.007759448,-0.011992335319519043
1,0.0827,966.7902541806513,181,235.56832361221313,192678,892.1,870.7621,0.0827,3.7477434,0.0,0.00815542,-0.22395670413970947
1,0.05638275,965.5119071521752,182,239.21703672409058,195678,892.1,869.5775,0.05638275,3.7595217,0.0,0.007730917,-0.5929677486419678
2,0.047470562,965.7861028227311,184,242.8636462688446,201678,892.1,867.4451,0.047470562,3.7545476,0.0,0.008239585,-0.3364659547805786
1,0.04272001,965.1400713113719,185,246.5407485961914,204678,892.1,866.7726,0.04272001,3.7642827,0.0,0.008128817,0.008513808250427246
2,0.046884425,965.3934795529167,187,250.2203335762024,210678,892.1,864.86835,0.046884425,3.737207,0.0,0.007799332,-0.022138476371765137
1,0.047477726,965.6655035530275,188,253.85757756233215,213678,892.1,864.6325,0.047477726,3.7736435,0.0,0.007827055,-0.004029035568237305
1,0.045235932,964.7401200379503,189,257.4730041027069,216678,892.1,863.9762,0.045235932,3.7615335,0.0,0.008424835,-0.0002454519271850586
1,0.039777305,975.4073678915005,190,261.1610813140869,219678,902.875,872.9922,0.039777305,3.789848,0.0,0.0076071657,-0.0203094482421875
1,0.0345868,983.1508126774439,191,264.84747314453125,222678,910.2,879.7462,0.0345868,3.8030095,0.0,0.007461171,-0.057850003242492676
1,0.060772922,981.5703980505405,192,268.6040804386139,225558,909.2,878.24414,0.060772922,3.7800276,0.0,0.00820948,0.06582391262054443
1,0.042440478,981.1303485922705,193,272.3149847984314,228558,909.2,878.0537,0.042440478,3.7877827,0.0,0.007318738,-0.050099849700927734
1,0.03360973,980.2056614992832,194,276.0095660686493,231558,909.2,877.3532,0.03360973,3.7615964,0.0,0.0075310543,-0.009376883506774902
1,0.073690265,978.6820445641775,195,279.75366735458374,234558,909.2,876.7316,0.073690265,3.7637405,0.0,0.007726511,0.08665525913238525
1,0.058309738,976.6474532354865,196,283.43406558036804,237558,909.2,875.56866,0.058309738,3.7673583,0.0,0.0071264766,0.17401570081710815
1,0.036071535,998.1946129463901,197,287.1971664428711,240558,930.125,895.255,0.036071535,3.802606,0.0,0.008731807,-0.0295867919921875
2,0.062421083,1000.7573980523284,199,290.8517336845398,244203,931.775,896.23145,0.062421083,3.8192441,0.0,0.008332098,0.39736759662628174
1,0.040724654,999.3436744076196,200,294.51191091537476,247203,931.775,895.72034,0.040724654,3.8073118,0.0,0.007924996,-0.03339540958404541
1,0.080793455,1002.1608827567874,201,298.1854918003082,249297,935.25,898.75616,0.080793455,3.825874,0.0,0.0076944046,0.6837653517723083
2,0.056154884,978.2836951522784,203,301.9402801990509,252735,913.9,877.7246,0.056154884,3.8399067,0.0,0.006499756,0.15839916467666626
2,0.045757383,953.5099701570798,205,305.61381340026855,256146,892.325,856.10144,0.045757383,3.854096,0.0,0.0070693344,0.10413962602615356
2,0.052850887,927.1935633054763,207,309.3470938205719,259533,870.55,834.7516,0.052850887,3.84339,0.0,0.007899156,0.49256736040115356
1,0.04915335,926.0395317331131,208,312.96603322029114,262533,870.55,834.2919,0.04915335,3.8506474,0.0,0.006616488,-0.024118781089782715
2,0.04727645,907.5261008438563,210,316.7197277545929,266778,855.925,819.26697,0.04727645,3.869356,0.0,0.008003951,0.45822060108184814
1,0.052732635,905.6781593849398,211,320.37623834609985,269778,855.925,818.4415,0.052732635,3.8536067,0.0,0.0072977054,-0.0030177831649780273
1,0.03668848,903.4344647417117,212,324.0939381122589,272778,855.925,818.60266,0.03668848,3.8337934,0.0,0.007008613,-0.001007080078125
1,0.043642133,902.5738202187383,213,327.8293504714966,275778,855.925,817.93536,0.043642133,3.834688,0.0,0.007280916,-0.010680675506591797
2,0.04304741,896.6092360399601,215,331.4895975589752,280296,851.225,813.02966,0.04304741,3.811981,0.0,0.0076178648,0.29062020778656006
2,0.06209748,879.5853260598124,217,335.20551896095276,283221,834.15,798.6792,0.06209748,3.7927241,0.0,0.007127177,0.5385402739048004
2,0.054175764,877.9083756626871,219,338.8511002063751,286575,832.475,797.1951,0.054175764,3.7914104,0.0,0.0063715656,0.8236777633428574
2,0.06432338,858.8532504302724,221,342.5757303237915,290493,815.125,780.3639,0.06432338,3.7876894,0.0,0.008180734,0.312031090259552
1,0.10999295,859.3900288085912,222,346.311030626297,293367,814.075,780.07684,0.10999295,3.7792964,0.0,0.007456188,0.8188188076019287
2,0.055788722,835.7286345962215,224,349.9812710285187,296757,792.325,759.4784,0.055788722,3.7709043,0.0,0.010976809,0.7888456284999847
1,0.052023634,835.5040599602358,225,353.6316020488739,299757,792.325,759.3334,0.052023634,3.7627566,0.0,0.009155734,-0.0896221399307251
1,0.06865236,834.506834117505,226,357.2684314250946,302757,792.325,759.26776,0.06865236,3.76191,0.0,0.0080227945,0.12490779161453247
1,0.03421615,833.8683102870115,227,360.97916197776794,305757,792.325,758.3886,0.03421615,3.7783206,0.0,0.007377275,-0.0502166748046875
1,0.037099715,831.7275090438101,228,364.60949325561523,308757,792.325,757.28906,0.037099715,3.7637553,0.0,0.007874406,-0.023899316787719727
1,0.036531657,830.7984388954894,229,368.1756739616394,311757,792.325,757.6759,0.036531657,3.7943952,0.0,0.008150966,-0.004148364067077637
1,0.039004367,829.4119922306593,230,371.8733866214752,314757,792.325,757.4037,0.039004367,3.810632,0.0,0.008319031,-0.006275534629821777
1,0.03481704,827.9618651823572,231,375.85942578315735,317757,792.325,756.32416,0.03481704,3.8123171,0.0,0.008359145,-0.009775280952453613
1,0.046979398,828.6094478871153,232,379.54213643074036,320757,793.325,757.06165,0.046979398,3.8092425,0.0,0.006995069,0.01028209924697876
1,0.053581733,826.2342763517688,233,383.3329782485962,323757,793.325,756.71533,0.053581733,3.8173907,0.0,0.009248447,0.05124551057815552
1,0.059324265,822.3646965344712,234,387.04730224609375,326547,791.575,755.5962,0.059324265,3.7860417,0.0,0.0075358255,0.675923228263855
1,0.039496846,821.4150344253991,235,390.81015253067017,329547,791.575,754.72394,0.039496846,3.7969298,0.0,0.0075363517,-0.013015985488891602
1,0.024356069,821.1784508213692,236,394.549809217453,332547,791.575,754.6499,0.024356069,3.837683,0.0,0.008335218,-0.001965761184692383
1,0.045026466,820.8734594081677,237,398.2071797847748,335547,791.575,754.97156,0.045026466,3.8537965,0.0,0.009237328,-0.13394618034362793
2,0.06396684,833.3184420923137,239,401.8735737800598,341007,806.7,769.5498,0.06396684,3.8580608,0.0,0.006664088,0.6077940464019775
1,0.044718593,832.9009998694777,240,405.58397221565247,344007,806.7,769.4093,0.044718593,3.8634875,0.0,0.0072384486,-0.10626113414764404
1,0.030082926,840.700522184401,241,409.3924641609192,347007,814.25,775.94806,0.030082926,3.8803957,0.0,0.0074543064,-0.0028455257415771484
1,0.042485952,845.3973644357669,242,413.1479334831238,350007,819.1,779.6003,0.042485952,3.8806837,0.0,0.00799644,0.0012150406837463379
1,0.032574393,862.0750112621921,243,416.8193144798279,353007,835.6,795.11755,0.032574393,3.9050295,0.0,0.00750019,-0.00043320655822753906
2,0.051058546,867.5533054547853,245,420.4592456817627,356976,840.25,799.91815,0.051058546,3.9205022,0.0,0.007972708,0.38022327423095703
1,0.033785447,868.0540650887142,246,424.24097776412964,359976,840.25,799.9007,0.033785447,3.912659,0.0,0.0079312725,-0.02081584930419922
1,0.03952539,891.0169407652814,247,427.85380935668945,362976,862.025,820.66583,0.03952539,3.9238951,0.0,0.008709677,-0.06696677207946777
1,0.043443616,890.934902292491,248,431.60159277915955,365976,862.025,820.6675,0.043443616,3.951301,0.0,0.0076681674,-0.008388280868530273
2,0.03994781,906.011895378635,250,435.4640827178955,371976,876.65,834.56055,0.03994781,3.983183,0.0,0.008071356,0.00012356042861938477
1,0.051747866,905.8127597425391,251,439.1867048740387,374976,876.65,835.1325,0.051747866,4.002014,0.0,0.009703524,-0.024335145950317383
1,0.027311986,905.5793076959446,252,442.8502757549286,377976,876.65,834.5205,0.027311986,4.04184,0.0,0.0070087006,-0.009763598442077637
2,0.02995563,904.3347415573968,254,446.61735010147095,383976,876.65,835.04456,0.02995563,4.0783696,0.0,0.0073409006,0.002642035484313965
1,0.042036414,915.4153963593305,255,450.40860986709595,386976,889.0,846.743,0.042036414,4.057808,0.0,0.008198762,0.019108235836029053
1,0.05495148,920.5457675538048,256,454.14957547187805,389901,897.2,852.5941,0.05495148,4.0820923,0.0,0.0077611497,0.4335728883743286
1,0.04689873,936.8563340796587,257,457.8989953994751,392901,914.0,868.0881,0.04689873,4.087152,0.0,0.008200496,-0.12277209758758545
1,0.03673014,947.7418588192977,258,461.626886844635,395901,926.225,880.2455,0.03673014,4.070921,0.0,0.0074948715,-0.10732090473175049
1,0.034896385,955.7309298848762,259,465.35746121406555,398901,936.05,888.3997,0.034896385,4.068391,0.0,0.007840944,-0.007917404174804688
1,0.03711769,959.1985179309444,260,469.0573425292969,401901,940.45,892.2855,0.03711769,4.042634,0.0,0.0080253575,0.013888716697692871
1,0.048055634,972.1113163553098,261,472.8049371242523,404901,953.4,904.44745,0.048055634,4.0372543,0.0,0.008266976,0.005087912082672119
1,0.049450867,970.1172437504229,262,476.52089285850525,407901,954.45,905.2471,0.049450867,3.9964275,0.0,0.008587932,-0.07706761360168457
1,0.03852097,968.495689117939,263,480.2631480693817,410901,955.175,905.41,0.03852097,4.0079665,0.0,0.007900702,-0.05034947395324707
1,0.034898132,988.7347564690724,264,483.94265484809875,413901,976.2,924.8309,0.034898132,4.0068684,0.0,0.00897027,-0.0022443532943725586
1,0.03784824,987.6854377271253,265,487.6451828479767,416901,976.2,924.54846,0.03784824,4.0211415,0.0,0.008421325,-0.01219940185546875
1,0.07649482,987.0272706323187,266,491.38175320625305,419901,976.2,924.93933,0.07649482,4.0468445,0.0,0.007184754,-0.6217266321182251
1,0.036561176,986.0520075184384,267,495.20453906059265,422901,976.2,925.8373,0.036561176,4.0654373,0.0,0.0070005106,0.006915748119354248
1,0.052545123,985.7470533853364,268,498.9504249095917,425901,976.2,925.9422,0.052545123,4.0429096,0.0,0.007387069,-0.026598334312438965
1,0.049800735,985.2582547556676,269,502.7163186073303,428901,976.2,925.63245,0.049800735,4.042352,0.0,0.009171229,-0.03159499168395996
1,0.035666987,985.2591405866958,270,506.4304919242859,431901,976.2,926.1317,0.035666987,4.060396,0.0,0.007597994,0.005536198616027832
1,0.048169784,984.8058234901749,271,510.18639373779297,434901,976.2,926.7362,0.048169784,4.0355854,0.0,0.0075246086,-0.06305372714996338
1,0.041384134,983.9105171903266,272,513.9438319206238,437901,976.2,927.1672,0.041384134,4.0371165,0.0,0.007941455,-0.027366995811462402
1,0.035840195,984.4521149009666,273,517.7077097892761,440901,976.2,927.195,0.035840195,4.0453434,0.0,0.008390082,-0.006042599678039551
1,0.053840574,986.575179663703,274,521.4926104545593,443901,977.95,928.4066,0.053840574,4.0398803,0.0,0.008100711,0.008825302124023438
1,0.034606453,986.2093126467047,275,525.200706243515,446901,977.95,928.56726,0.034606453,4.0258555,0.0,0.008210216,-0.00014328956604003906
1,0.032929152,985.8937524570662,276,528.9423687458038,449901,977.95,928.7498,0.032929152,4.046969,0.0,0.008646091,-0.0107194185256958
1,0.06651017,972.2761296555261,277,532.6871049404144,451515,966.4,918.1125,0.06651017,4.050667,0.0,0.008079883,0.7851354777812958
1,0.045006335,971.2987531814063,278,536.4445796012878,454515,966.4,917.5543,0.045006335,4.0446477,0.0,0.006425897,-0.00015664100646972656
1,0.034160547,974.7919190079356,279,540.0888028144836,457515,970.9,921.66974,0.034160547,4.0326777,0.0,0.009747808,-0.0008052587509155273
1,0.035349905,974.2908676469967,280,543.7938513755798,460515,970.9,921.7611,0.035349905,4.0470867,0.0,0.008806023,-0.00019097328186035156
1,0.04534509,973.4670190846557,281,547.5379583835602,463515,970.9,921.775,0.04534509,4.073487,0.0,0.007201006,-0.0009232759475708008
1,0.031387508,972.7406140277893,282,551.240284204483,466515,970.9,921.61444,0.031387508,4.107032,0.0,0.008525721,-1.990795135498047e-05
1,0.034847513,972.2373608583581,283,554.9342863559723,469515,970.9,921.8289,0.034847513,4.1328444,0.0,0.007388052,-0.0009914636611938477
1,0.04143632,971.5511363932886,284,558.6593308448792,472515,970.9,921.95233,0.04143632,4.138,0.0,0.008637695,-0.00011968612670898438
1,0.052913085,987.7454130389236,285,562.3786981105804,475515,987.825,937.25116,0.052913085,4.1781025,0.0,0.00824711,-0.0003000497817993164
1,0.036053497,987.3286116947569,286,566.0824134349823,478515,987.825,936.9303,0.036053497,4.173395,0.0,0.007518841,-0.0017644166946411133
1,0.045972683,986.1980787778815,287,569.8225746154785,481515,987.825,936.7621,0.045972683,4.148493,0.0,0.01055007,-0.0008853673934936523
1,0.043176997,986.044243683949,288,573.6036801338196,484515,987.825,937.1952,0.043176997,4.138888,0.0,0.0075364346,-0.0003644227981567383
1,0.03256777,985.0959720359135,289,577.3991913795471,487515,987.825,936.2163,0.03256777,4.1277404,0.0,0.008854356,-0.0003432035446166992
1,0.033941127,984.4076244440166,290,581.0565643310547,490515,987.825,935.5167,0.033941127,4.116849,0.0,0.0081718825,-2.4199485778808594e-05
1,0.038174964,983.7451522682343,291,584.7031247615814,493515,987.825,935.0537,0.038174964,4.104158,0.0,0.00954405,-0.04083132743835449
1,0.04641617,982.9932047546175,292,588.4344689846039,496515,987.825,934.2887,0.04641617,4.1294484,0.0,0.008315833,-0.00010693073272705078
