EpLenMean,EpTrueRewMean,surrgain,EpisodesSoFar,TimeElapsed,entropy,TimestepsSoFar,EpRewMean,EpThisIter,meankl,entloss,optimgain,ev_tdlam_before
200.0,200.0,0.0063675568,3080,2822.7244868278503,0.34254032,581507,107.81624,5,0.007647461,0.0,0.0063675568,0.7429126501083374
200.0,200.0,0.0116423555,3085,2827.4313049316406,0.35176024,582507,105.952774,5,0.009523507,0.0,0.0116423555,0.7450203001499176
200.0,200.0,0.008049689,3090,2832.3446543216705,0.3194003,583507,103.0154,5,0.0065307897,0.0,0.008049689,0.7522893846035004
200.0,200.0,0.007791568,3095,2837.7608082294464,0.32785955,584507,101.24923,5,0.006384337,0.0,0.007791568,0.8741287589073181
200.0,200.0,0.009723511,3101,2842.5004258155823,0.33458203,585707,102.516945,6,0.008414285,0.0,0.009723511,0.8048549592494965
200.0,200.0,0.013752451,3106,2847.5250232219696,0.35705099,586707,104.285324,5,0.009298665,0.0,0.013752451,0.8498568385839462
200.0,200.0,0.0072529064,3111,2852.7862961292267,0.31866667,587707,106.0115,5,0.006558341,0.0,0.0072529064,0.8388340622186661
200.0,200.0,0.0071812407,3116,2857.8697276115417,0.29325026,588707,110.45724,5,0.007665713,0.0,0.0071812407,0.8352845460176468
200.0,200.0,0.007876091,3121,2863.119631767273,0.27724898,589707,115.91599,5,0.008706707,0.0,0.007876091,0.8868556097149849
200.0,200.0,0.0056093084,3126,2868.194467306137,0.2629969,590707,124.44524,5,0.007513786,0.0,0.0056093084,0.9257586970925331
200.0,200.0,0.0078083524,3131,2873.435950756073,0.2602877,591707,131.1073,5,0.009761486,0.0,0.0078083524,0.8746658116579056
199.725,199.725,0.0055348254,3137,2878.370447874069,0.26800394,592896,138.55391,6,0.0058091,0.0,0.0055348254,0.9413878060877323
199.325,199.325,0.007921644,3142,2883.637300014496,0.2586158,593880,143.88037,5,0.007474197,0.0,0.007921644,0.9377443604171276
199.325,199.325,0.0156049915,3147,2888.368197441101,0.26008224,594880,149.42021,5,0.009285344,0.0,0.0156049915,0.952032383531332
199.075,199.075,0.009403691,3152,2892.8921077251434,0.23059204,595870,155.03085,5,0.007232718,0.0,0.009403691,0.9677134938538074
199.075,199.075,0.008649686,3157,2897.804840564728,0.2324424,596870,158.82515,5,0.0077289566,0.0,0.008649686,0.9758159331977367
199.075,199.075,0.01545978,3162,2902.3401732444763,0.23483545,597870,162.30888,5,0.009266218,0.0,0.01545978,0.9875231422483921
199.075,199.075,0.012424633,3167,2907.7521810531616,0.2176768,598870,164.21829,5,0.008623026,0.0,0.012424633,0.9921934730373323
199.075,199.075,0.007611039,3172,2912.207276582718,0.21316043,599870,165.94304,5,0.006536143,0.0,0.007611039,0.9940386149100959
199.6,199.6,0.013468498,3178,2917.534138441086,0.2151343,601070,166.74553,6,0.00901746,0.0,0.013468498,0.9917873218655586
199.75,199.75,0.011836698,3183,2922.580472946167,0.22571684,602070,167.85736,5,0.007524628,0.0,0.011836698,0.9918823074549437
199.75,199.75,0.010082099,3188,2927.6649420261383,0.22165191,603070,166.90475,5,0.0083803665,0.0,0.010082099,0.9964902692008764
200.0,200.0,0.017516714,3193,2932.9714572429657,0.2223764,604070,166.30591,5,0.008671539,0.0,0.017516714,0.9935805588029325
200.0,200.0,0.013100546,3198,2938.348198413849,0.25252545,605070,166.29736,5,0.008844611,0.0,0.013100546,0.9934853906743228
200.0,200.0,0.0066097183,3203,2943.7476811408997,0.23546079,606070,164.74619,5,0.0076402193,0.0,0.0066097183,0.9957546000368893
200.0,200.0,0.01008722,3208,2948.9947035312653,0.24150655,607070,163.40637,5,0.0082929,0.0,0.01008722,0.996635876595974
200.0,200.0,0.0154764615,3213,2953.5738775730133,0.24009508,608070,161.91139,5,0.007935509,0.0,0.0154764615,0.9957628916017711
200.0,200.0,0.017082537,3219,2958.0878400802612,0.2307272,609270,159.47401,6,0.0059810765,0.0,0.017082537,0.9952222006395459
200.0,200.0,0.008421082,3224,2962.7130591869354,0.23316446,610270,156.01263,5,0.0047510313,0.0,0.008421082,0.9948597131296992
200.0,200.0,0.009300911,3229,2967.678744316101,0.22359589,611270,153.36401,5,0.00694319,0.0,0.009300911,0.9925708556547761
200.0,200.0,0.004887089,3234,2973.0206615924835,0.20637232,612270,150.56696,5,0.005340638,0.0,0.004887089,0.9937459756620228
200.0,200.0,0.009870259,3239,2977.1908009052277,0.21661311,613270,147.98352,5,0.009872045,0.0,0.009870259,0.992954540066421
200.0,200.0,0.01746783,3244,2982.2512061595917,0.2194042,614270,146.1259,5,0.009629369,0.0,0.01746783,0.9923403635621071
200.0,200.0,0.0071316864,3249,2988.7955775260925,0.21391852,615270,144.61148,5,0.009362163,0.0,0.0071316864,0.9809134602546692
200.0,200.0,0.010568398,3254,2994.2628540992737,0.23662563,616270,143.12544,5,0.0074982764,0.0,0.010568398,0.9900577776134014
200.0,200.0,0.009101458,3260,2999.0720269680023,0.22862458,617470,142.69675,6,0.0074926876,0.0,0.009101458,0.9734461382031441
200.0,200.0,0.007757159,3265,3004.188226699829,0.23867235,618470,143.27448,5,0.0063116923,0.0,0.007757159,0.9813736621290445
200.0,200.0,0.008148506,3270,3008.339725971222,0.24331187,619470,143.255,5,0.008119095,0.0,0.008148506,0.9794216845184565
200.0,200.0,0.008338644,3275,3012.933614730835,0.2411777,620470,146.00208,5,0.006731458,0.0,0.008338644,0.7743918746709824
200.0,200.0,0.017726572,3280,3017.9616084098816,0.27792302,621470,147.76582,5,0.008069768,0.0,0.017726572,0.9481810070574284
200.0,200.0,0.010538807,3285,3023.4522635936737,0.27790317,622470,149.20093,5,0.0066310717,0.0,0.010538807,0.7949113100767136
200.0,200.0,0.012582554,3290,3028.8686079978943,0.2901308,623470,148.2098,5,0.009238293,0.0,0.012582554,0.7811043709516525
200.0,200.0,0.008154974,3295,3034.187887430191,0.24265581,624470,145.17496,5,0.008763158,0.0,0.008154974,0.5042871236801147
200.0,200.0,0.0047699222,3300,3040.0330069065094,0.23934019,625470,138.33076,5,0.006817677,0.0,0.0047699222,0.5055447220802307
200.0,200.0,0.009021233,3306,3044.1607048511505,0.24891554,626670,127.00877,6,0.008622393,0.0,0.009021233,0.5692403614521027
200.0,200.0,0.006593873,3311,3049.290495157242,0.30932283,627670,116.72917,5,0.0074536586,0.0,0.006593873,0.5224190354347229
200.0,200.0,0.018589934,3316,3054.2789714336395,0.29726452,628670,104.2572,5,0.009398658,0.0,0.018589934,0.3004900813102722
200.0,200.0,0.0111943865,3321,3058.7144737243652,0.28199816,629670,91.75076,5,0.00649622,0.0,0.0111943865,0.4244194030761719
200.0,200.0,0.0061850213,3326,3063.6750173568726,0.2991853,630670,79.98869,5,0.008674422,0.0,0.0061850213,0.582287073135376
200.0,200.0,0.00949765,3331,3068.8866817951202,0.3097001,631670,73.87681,5,0.008509752,0.0,0.00949765,0.5734698474407196
200.0,200.0,0.011597013,3336,3074.221867799759,0.3417654,632670,72.36129,5,0.008634072,0.0,0.011597013,0.4898737668991089
200.0,200.0,0.0066789603,3341,3079.346241235733,0.33348948,633670,70.70369,5,0.00953351,0.0,0.0066789603,0.44848382472991943
200.0,200.0,0.0063999374,3347,3084.371192216873,0.39969197,634870,71.898766,6,0.0065649226,0.0,0.0063999374,0.3097568154335022
200.0,200.0,0.008973416,3352,3089.252628803253,0.38786042,635870,73.87715,5,0.008043187,0.0,0.008973416,0.5232256054878235
200.0,200.0,0.006297195,3357,3093.916496992111,0.44282025,636870,78.668495,5,0.008191707,0.0,0.006297195,0.44589483737945557
200.0,200.0,0.008258733,3362,3098.6143469810486,0.45597544,637870,84.581985,5,0.0055583753,0.0,0.008258733,0.6165785491466522
200.0,200.0,0.021103337,3367,3103.2506217956543,0.43244213,638870,90.89398,5,0.008222088,0.0,0.021103337,0.7324206233024597
200.0,200.0,0.0073197354,3372,3108.7910706996918,0.4614647,639870,101.62286,5,0.008026497,0.0,0.0073197354,0.5722927451133728
200.0,200.0,0.0061120293,3377,3114.116881608963,0.44381955,640870,108.92859,5,0.0043241214,0.0,0.0061120293,0.6032211482524872
200.0,200.0,0.006587931,3382,3119.506757259369,0.4339357,641870,125.63773,5,0.005255559,0.0,0.006587931,0.6969612240791321
200.0,200.0,0.006435141,3388,3124.7382111549377,0.49585986,643070,145.91003,6,0.0062467465,0.0,0.006435141,0.8333267420530319
200.0,200.0,0.015097075,3393,3130.4284176826477,0.50159645,644070,163.54678,5,0.008162791,0.0,0.015097075,0.9413976408541203
200.0,200.0,0.015343212,3398,3135.808901786804,0.48974764,645070,173.37439,5,0.008851927,0.0,0.015343212,0.8800589889287949
200.0,200.0,0.0078077577,3403,3140.7592363357544,0.4799823,646070,182.20914,5,0.009737264,0.0,0.0078077577,0.9507432095706463
200.0,200.0,0.014622194,3408,3145.441422224045,0.44580853,647070,189.06668,5,0.008559449,0.0,0.014622194,0.9571807570755482
200.0,200.0,0.012182764,3413,3150.7312531471252,0.49346158,648070,188.34314,5,0.010117384,0.0,0.012182764,0.9679990708827972
200.0,200.0,0.011053413,3418,3155.925728559494,0.48115396,649070,186.19962,5,0.004666091,0.0,0.011053413,0.9816652964800596
200.0,200.0,0.005866299,3423,3160.757289171219,0.48037213,650070,179.12311,5,0.008496901,0.0,0.005866299,0.956806804984808
200.0,200.0,0.011003533,3428,3165.263838291168,0.45152193,651070,171.41809,5,0.009115063,0.0,0.011003533,0.9836939554661512
200.0,200.0,0.008508995,3434,3170.08353972435,0.50028825,652270,158.87465,6,0.00491615,0.0,0.008508995,0.9876468274742365
200.0,200.0,0.014037852,3439,3175.288818359375,0.50716853,653270,152.96094,5,0.009919964,0.0,0.014037852,0.9817184451967478
200.0,200.0,0.009329289,3444,3179.9188628196716,0.47786748,654270,146.2223,5,0.0047721895,0.0,0.009329289,0.9863526206463575
200.0,200.0,0.009234855,3449,3184.398052930832,0.48594552,655270,141.2775,5,0.0053323777,0.0,0.009234855,0.9847178980708122
200.0,200.0,0.014855394,3454,3189.3343346118927,0.46994168,656270,136.57555,5,0.009540733,0.0,0.014855394,0.9881019266322255
200.0,200.0,0.009667688,3459,3194.4648611545563,0.44650123,657270,133.49768,5,0.008077106,0.0,0.009667688,0.9725816417485476
200.0,200.0,0.010254221,3464,3199.8667891025543,0.45491064,658270,132.57578,5,0.008281238,0.0,0.010254221,0.9647140167653561
200.0,200.0,0.028230287,3469,3205.7999136447906,0.4095056,659270,135.64119,5,0.0069091283,0.0,0.028230287,0.8276019841432571
200.0,200.0,0.013237367,3475,3210.761709690094,0.3823595,660470,136.54234,6,0.01334838,0.0,0.013237367,0.8594333827495575
200.0,200.0,0.010958634,3480,3216.006841659546,0.42040724,661470,136.87971,5,0.011286054,0.0,0.010958634,0.9510472156107426
200.0,200.0,0.014020977,3485,3221.492585659027,0.42235053,662470,136.1506,5,0.0075546457,0.0,0.014020977,0.9067281484603882
200.0,200.0,0.011058011,3490,3226.609884738922,0.3705994,663470,132.5726,5,0.008167217,0.0,0.011058011,0.7634484618902206
200.0,200.0,0.008270749,3495,3231.372572183609,0.36325523,664470,127.86922,5,0.008660178,0.0,0.008270749,0.6368350088596344
200.0,200.0,0.0068098577,3500,3237.3933329582214,0.36594415,665470,121.43386,5,0.0077348026,0.0,0.0068098577,0.1913367509841919
200.0,200.0,0.0045980904,3505,3242.626991033554,0.3148742,666470,112.8323,5,0.008310683,0.0,0.0045980904,0.12319248914718628
200.0,200.0,0.010163485,3510,3247.5452167987823,0.31332648,667470,99.87136,5,0.0068444097,0.0,0.010163485,0.32974594831466675
200.0,200.0,0.0137867825,3516,3252.3652498722076,0.3804147,668670,87.7639,6,0.008783547,0.0,0.0137867825,0.40263617038726807
200.0,200.0,0.010782583,3521,3257.462294816971,0.3601437,669670,78.84795,5,0.0073826113,0.0,0.010782583,-0.36556482315063477
200.0,200.0,0.009812839,3526,3262.816025018692,0.38335848,670670,69.760056,5,0.009976498,0.0,0.009812839,-0.1425095796585083
200.0,200.0,0.0054041566,3531,3268.367700815201,0.40212613,671670,63.291588,5,0.007922041,0.0,0.0054041566,0.12835514545440674
200.0,200.0,0.0065885964,3536,3273.491665840149,0.3722055,672670,57.542213,5,0.008478923,0.0,0.0065885964,-0.08706331253051758
200.0,200.0,0.010660293,3541,3278.5739946365356,0.35152686,673670,52.425232,5,0.007206642,0.0,0.010660293,0.03386402130126953
200.0,200.0,0.010879204,3546,3283.4261593818665,0.39921618,674670,49.291912,5,0.01049666,0.0,0.010879204,0.026395440101623535
200.0,200.0,0.012520833,3551,3288.605060338974,0.44978493,675670,47.006508,5,0.009100594,0.0,0.012520833,0.3447993993759155
200.0,200.0,0.0051344745,3556,3294.2072994709015,0.42158952,676670,44.800564,5,0.0057096523,0.0,0.0051344745,0.27405351400375366
200.0,200.0,0.0044211443,3562,3299.4058151245117,0.3744713,677870,44.063927,6,0.0075969175,0.0,0.0044211443,0.047629594802856445
200.0,200.0,0.009676991,3567,3303.740971326828,0.34695336,678870,43.64408,5,0.0051509133,0.0,0.009676991,0.5575283467769623
200.0,200.0,0.005859893,3572,3308.6965038776398,0.39740092,679870,43.69834,5,0.006482507,0.0,0.005859893,0.4225926995277405
200.0,200.0,0.006925392,3577,3313.6379091739655,0.43977267,680870,44.41658,5,0.0077603827,0.0,0.006925392,0.22195810079574585
200.0,200.0,0.009193326,3582,3319.0076520442963,0.4625963,681870,45.453022,5,0.009390438,0.0,0.009193326,0.4312193989753723
200.0,200.0,0.0047735507,3587,3325.0725820064545,0.4135131,682870,46.546715,5,0.006510486,0.0,0.0047735507,0.11521482467651367
200.0,200.0,0.007015601,3592,3329.999128818512,0.46237466,683870,47.340523,5,0.0071782125,0.0,0.007015601,0.03398221731185913
200.0,200.0,0.0050351596,3597,3334.7448966503143,0.48271108,684870,48.657482,5,0.0052626366,0.0,0.0050351596,0.04629063606262207
200.0,200.0,0.01767823,3603,3340.3338029384613,0.4987745,686070,49.613907,6,0.009930309,0.0,0.01767823,-0.020344257354736328
200.0,200.0,0.005269468,3608,3345.132679462433,0.4889912,687070,51.31256,5,0.0031644749,0.0,0.005269468,-0.01749742031097412
200.0,200.0,0.009036023,3613,3350.1918358802795,0.50821507,688070,52.641457,5,0.010174932,0.0,0.009036023,-0.10731911659240723
200.0,200.0,0.013181591,3618,3355.404173374176,0.54721117,689070,56.578533,5,0.009232506,0.0,0.013181591,-0.1948012113571167
200.0,200.0,0.005791253,3623,3360.505705833435,0.5426506,690070,62.02251,5,0.008724853,0.0,0.005791253,-0.005064129829406738
200.0,200.0,0.014406985,3628,3364.845368862152,0.5445764,691070,72.880005,5,0.008278757,0.0,0.014406985,-0.11469101905822754
200.0,200.0,0.0109140705,3633,3369.6235134601593,0.56700265,692070,89.146545,5,0.0077960626,0.0,0.0109140705,-0.05557215213775635
200.0,200.0,0.010005091,3638,3374.8956825733185,0.55017614,693070,107.50423,5,0.006474224,0.0,0.010005091,0.06734216213226318
199.95,199.95,0.014333496,3644,3380.3093070983887,0.5437414,694268,134.79889,6,0.0077109663,0.0,0.014333496,0.16840922832489014
197.725,197.725,0.021695044,3649,3385.6583502292633,0.50514615,695179,160.17375,5,0.007562445,0.0,0.021695044,0.2584646940231323
196.925,196.925,0.018456709,3654,3390.997672557831,0.52886486,696147,186.056,5,0.0062595773,0.0,0.018456709,0.2983531951904297
196.925,196.925,0.01926073,3659,3396.384984970093,0.5134004,697147,210.41,5,0.007759393,0.0,0.01926073,0.4802805781364441
196.925,196.925,0.008953469,3665,3401.596826314926,0.5404116,698347,224.75606,6,0.0043663625,0.0,0.008953469,0.4662330746650696
194.6,194.6,0.0073254923,3670,3407.0857214927673,0.49215952,699254,233.57964,5,0.005253179,0.0,0.0073254923,0.652567446231842
194.425,194.425,0.028527744,3675,3411.7606887817383,0.52326655,700247,238.80147,5,0.007975882,0.0,0.028527744,0.8385822474956512
194.425,194.425,0.013085658,3680,3417.314246892929,0.5245835,701247,241.84602,5,0.007736816,0.0,0.013085658,0.8604691326618195
195.5,195.5,0.010829717,3686,3422.470017194748,0.5354843,702447,231.85425,6,0.008762063,0.0,0.010829717,0.9011726975440979
197.5,197.5,0.010697866,3691,3427.775363445282,0.4927979,703447,224.00288,5,0.0074879937,0.0,0.010697866,0.9296449571847916
197.5,197.5,0.011202531,3696,3432.9290823936462,0.52142084,704447,212.14853,5,0.004699223,0.0,0.011202531,0.9576052315533161
197.5,197.5,0.008638187,3701,3437.3114931583405,0.53039944,705447,203.39551,5,0.0076355776,0.0,0.008638187,0.975977934896946
197.5,197.5,0.007556597,3706,3442.510952949524,0.49392518,706447,197.36093,5,0.007647451,0.0,0.007556597,0.963025163859129
200.0,200.0,0.021674508,3711,3447.455977201462,0.5176922,707447,190.74008,5,0.009090785,0.0,0.021674508,0.982145082205534
199.775,199.775,0.007584622,3716,3452.676676750183,0.4928135,708438,182.29677,5,0.00746982,0.0,0.007584622,0.9838619790971279
199.775,199.775,0.014376529,3721,3457.6301641464233,0.5256238,709438,174.49715,5,0.0062056696,0.0,0.014376529,0.9746219385415316
198.375,198.375,0.010720465,3727,3463.1012959480286,0.46516982,710582,165.503,6,0.009763647,0.0,0.010720465,0.9814681392163038
198.375,198.375,0.015951315,3732,3467.801794528961,0.53192747,711582,158.28226,5,0.010286931,0.0,0.015951315,0.9857252407819033
198.0,198.0,0.013278464,3737,3473.021728992462,0.48592943,712567,152.70874,5,0.009667927,0.0,0.013278464,0.9879480432718992
198.0,198.0,0.010958136,3742,3478.2767004966736,0.47151253,713567,147.41513,5,0.0064683976,0.0,0.010958136,0.98163334839046
198.0,198.0,0.0089526605,3747,3483.858075618744,0.49448758,714567,142.91245,5,0.008234156,0.0,0.0089526605,0.9796453136950731
198.0,198.0,0.010327794,3753,3488.5049700737,0.46670365,715767,138.76558,6,0.009553308,0.0,0.010327794,0.9881220273673534
198.225,198.225,0.009943069,3758,3493.906283378601,0.52878964,716767,136.77151,5,0.007998401,0.0,0.009943069,0.9827735908329487
199.275,199.275,0.010465329,3763,3499.6915645599365,0.520005,717767,136.1808,5,0.00629419,0.0,0.010465329,0.9834545142948627
199.625,199.625,0.0133123705,3768,3504.7292025089264,0.50085807,718767,136.72348,5,0.0077943606,0.0,0.0133123705,0.9587312564253807
199.625,199.625,0.014229486,3773,3509.209244251251,0.5177732,719767,137.7585,5,0.008382147,0.0,0.014229486,0.9291972219944
200.0,200.0,0.011337947,3778,3514.212243080139,0.5227724,720767,139.36456,5,0.008596092,0.0,0.011337947,0.9070658311247826
200.0,200.0,0.0087140165,3783,3518.727412223816,0.49193108,721767,140.80876,5,0.00803283,0.0,0.0087140165,0.9381926842033863
200.0,200.0,0.015975416,3788,3523.977107524872,0.49319062,722767,139.56552,5,0.01121366,0.0,0.015975416,0.5814370214939117
200.0,200.0,0.008605685,3794,3529.0034987926483,0.44502792,723967,134.686,6,0.006232311,0.0,0.008605685,0.7433681488037109
200.0,200.0,0.006530761,3799,3534.237386703491,0.47657147,724967,128.97604,5,0.0066085598,0.0,0.006530761,0.6458470523357391
200.0,200.0,0.010661799,3804,3539.214590549469,0.53828305,725967,126.069214,5,0.008736523,0.0,0.010661799,0.44242358207702637
200.0,200.0,0.011967068,3809,3544.4243166446686,0.46125263,726967,117.245155,5,0.007134283,0.0,0.011967068,0.2960891127586365
200.0,200.0,0.0076361247,3814,3549.6490836143494,0.52760553,727967,110.083824,5,0.008229749,0.0,0.0076361247,0.7098612189292908
200.0,200.0,0.004612173,3819,3554.640170812607,0.4937438,728967,103.807785,5,0.0063479,0.0,0.004612173,0.675879567861557
200.0,200.0,0.0063450076,3824,3559.639673233032,0.4630735,729967,96.883835,5,0.0053401385,0.0,0.0063450076,0.5713436305522919
200.0,200.0,0.0018275881,3829,3565.239807844162,0.48691833,730967,94.22286,5,0.004084275,0.0,0.0018275881,0.7835187464952469
200.0,200.0,0.009758396,3834,3570.290855407715,0.43786407,731967,92.358536,5,0.008032616,0.0,0.009758396,0.7261838316917419
200.0,200.0,0.020151636,3840,3574.862578392029,0.4793533,733167,92.064995,6,0.0056814766,0.0,0.020151636,0.6327180564403534
200.0,200.0,0.008638471,3845,3580.1030538082123,0.4696489,734167,90.07979,5,0.0034303383,0.0,0.008638471,0.36054563522338867
200.0,200.0,0.010098968,3850,3585.2128381729126,0.47047728,735167,92.117966,5,0.007911008,0.0,0.010098968,0.3474664092063904
200.0,200.0,0.012113458,3855,3590.152441740036,0.4323125,736167,89.82931,5,0.009285169,0.0,0.012113458,-0.03970813751220703
200.0,200.0,0.009812042,3860,3595.222321987152,0.40933436,737167,86.40839,5,0.007272521,0.0,0.009812042,0.10154211521148682
200.0,200.0,0.010743926,3865,3600.423243522644,0.43059736,738167,83.79192,5,0.0078344215,0.0,0.010743926,0.8047589510679245
200.0,200.0,0.0051569697,3870,3605.074700117111,0.45491815,739167,79.49785,5,0.005767842,0.0,0.0051569697,0.48630398511886597
200.0,200.0,0.008466404,3875,3609.827042579651,0.481857,740167,77.68483,5,0.009221095,0.0,0.008466404,0.615371972322464
200.0,200.0,0.009103026,3881,3615.0665423870087,0.4489348,741367,77.88055,6,0.0064470232,0.0,0.009103026,0.6569311916828156
200.0,200.0,0.00918466,3886,3620.7785959243774,0.44855475,742367,72.755455,5,0.007711002,0.0,0.00918466,0.3078491687774658
200.0,200.0,0.014674428,3891,3625.8303835392,0.43465662,743367,80.71373,5,0.0077895774,0.0,0.014674428,0.14438021183013916
200.0,200.0,0.017209679,3896,3631.5241627693176,0.4470909,744367,87.439896,5,0.0084956465,0.0,0.017209679,0.6342023611068726
200.0,200.0,0.006891999,3901,3636.1988685131073,0.4338848,745367,91.06472,5,0.00733772,0.0,0.006891999,0.007776618003845215
200.0,200.0,0.011280525,3906,3641.4077637195587,0.43983305,746367,110.96401,5,0.008561458,0.0,0.011280525,0.143768310546875
200.0,200.0,0.0118355015,3911,3646.7859256267548,0.46963948,747367,127.89711,5,0.0047420347,0.0,0.0118355015,0.36560696363449097
199.025,199.025,0.015017036,3917,3652.2657628059387,0.4212297,748528,142.20107,6,0.009226447,0.0,0.015017036,0.3115939497947693
199.025,199.025,0.01269331,3922,3657.9394657611847,0.3966493,749528,152.1506,5,0.009090306,0.0,0.01269331,0.40531206130981445
199.025,199.025,0.014262675,3927,3662.7669310569763,0.4361675,750528,160.62314,5,0.0084724575,0.0,0.014262675,0.5926030874252319
199.025,199.025,0.011152312,3932,3667.8091111183167,0.45709574,751528,172.8717,5,0.0050665135,0.0,0.011152312,0.8253843933343887
199.025,199.025,0.0066538844,3937,3673.2852849960327,0.4664028,752528,183.19742,5,0.0052687977,0.0,0.0066538844,0.7243227362632751
199.025,199.025,0.017786184,3942,3677.7835054397583,0.46199137,753528,187.4775,5,0.00922879,0.0,0.017786184,0.8869615793228149
198.25,198.25,0.018282233,3947,3682.9544565677643,0.45049712,754497,180.37473,5,0.0055798953,0.0,0.018282233,0.9228458032011986
198.25,198.25,0.0051913466,3953,3687.805414915085,0.43021768,755697,172.7969,6,0.0059234127,0.0,0.0051913466,0.9541719295084476
199.225,199.225,0.00897765,3958,3692.80127453804,0.4573637,756697,168.06766,5,0.0073579,0.0,0.00897765,0.9787057861685753
199.225,199.225,0.023384463,3963,3697.480199098587,0.4404497,757697,167.45035,5,0.010269303,0.0,0.023384463,0.9663891419768333
199.225,199.225,0.006590781,3968,3701.8150515556335,0.41715315,758697,162.21638,5,0.008367572,0.0,0.006590781,0.9367051646113396
199.225,199.225,0.017867208,3973,3706.248460292816,0.40482584,759697,153.6555,5,0.008868247,0.0,0.017867208,0.9598141089081764
199.225,199.225,0.013259394,3978,3710.9829335212708,0.41076458,760697,148.54276,5,0.007628781,0.0,0.013259394,0.9646724723279476
199.225,199.225,0.007876486,3983,3716.638872385025,0.41592282,761697,144.38362,5,0.006027178,0.0,0.007876486,0.9499617964029312
200.0,200.0,0.008316215,3988,3721.728269100189,0.42601204,762697,140.76709,5,0.00711775,0.0,0.008316215,0.961844440549612
200.0,200.0,0.011236938,3994,3726.448260307312,0.38917243,763897,137.99222,6,0.008291859,0.0,0.011236938,0.9286742955446243
200.0,200.0,0.008942515,3999,3731.82376909256,0.39703524,764897,135.41127,5,0.0076709217,0.0,0.008942515,0.9274645373225212
200.0,200.0,0.011603912,4004,3737.4860973358154,0.37717205,765897,130.17398,5,0.009575857,0.0,0.011603912,0.7190002501010895
200.0,200.0,0.019816296,4009,3741.7122945785522,0.4019332,766897,127.57683,5,0.0075850477,0.0,0.019816296,0.8807419836521149
200.0,200.0,0.0026825694,4014,3747.509221792221,0.35556144,767897,120.35933,5,0.004456287,0.0,0.0026825694,0.8424290418624878
200.0,200.0,0.012721222,4019,3752.091394662857,0.4291682,768897,112.79319,5,0.008936102,0.0,0.012721222,0.6361907422542572
199.575,199.575,0.0078095905,4024,3757.7434871196747,0.36762738,769880,104.71214,5,0.005887691,0.0,0.0078095905,0.7574373632669449
199.575,199.575,0.015745968,4029,3763.365860939026,0.38954324,770880,96.760315,5,0.007917544,0.0,0.015745968,0.8045586198568344
199.3,199.3,0.012376934,4035,3767.6733763217926,0.38453895,772069,87.1212,6,0.00697863,0.0,0.012376934,0.5032817721366882
199.3,199.3,0.012012794,4040,3772.2826273441315,0.3843796,773069,78.927475,5,0.0085976515,0.0,0.012012794,0.4909072518348694
199.3,199.3,0.008861335,4045,3777.2658281326294,0.39859796,774069,75.9505,5,0.007890586,0.0,0.008861335,0.5673750936985016
199.3,199.3,0.015786787,4050,3782.2163891792297,0.4522636,775069,72.82324,5,0.010256923,0.0,0.015786787,0.6199609339237213
199.3,199.3,0.005728894,4055,3787.22873210907,0.406348,776069,73.09794,5,0.0057670316,0.0,0.005728894,0.3429352641105652
199.725,199.725,0.008769746,4060,3792.69078373909,0.4457123,777069,72.987854,5,0.006316679,0.0,0.008769746,0.34916961193084717
199.725,199.725,0.005033782,4065,3798.03311085701,0.42745298,778069,77.21832,5,0.0050760196,0.0,0.005033782,0.5537558495998383
199.725,199.725,0.003186517,4070,3803.082573890686,0.43819016,779069,80.15495,5,0.0043622823,0.0,0.003186517,0.5753269195556641
200.0,200.0,0.016011512,4076,3808.179491043091,0.43300217,780269,85.39546,6,0.008781178,0.0,0.016011512,0.5345525741577148
200.0,200.0,0.008793429,4081,3812.965632915497,0.42800897,781269,90.47971,5,0.0070529957,0.0,0.008793429,-0.20350515842437744
200.0,200.0,0.012078548,4086,3817.538679599762,0.40907425,782269,95.86049,5,0.009051934,0.0,0.012078548,0.1351689100265503
200.0,200.0,0.0077567603,4091,3822.585431575775,0.42196584,783269,100.97951,5,0.00785766,0.0,0.0077567603,0.27353113889694214
200.0,200.0,0.010044573,4096,3827.5891542434692,0.4260565,784269,110.86043,5,0.006168399,0.0,0.010044573,0.5571074485778809
200.0,200.0,0.010000459,4101,3832.611919403076,0.40588582,785269,119.02319,5,0.006474394,0.0,0.010000459,0.5277377068996429
200.0,200.0,0.004403,4106,3837.986836910248,0.4018037,786269,131.83838,5,0.0074636713,0.0,0.004403,0.6367912888526917
200.0,200.0,0.00895828,4111,3843.191449403763,0.38240075,787269,143.9618,5,0.0056817103,0.0,0.00895828,0.6915701329708099
200.0,200.0,0.0068244087,4117,3848.3907446861267,0.37475455,788469,153.90247,6,0.005232146,0.0,0.0068244087,0.5757178366184235
200.0,200.0,0.005184461,4122,3853.6540291309357,0.40867966,789469,161.7472,5,0.0048027886,0.0,0.005184461,0.7269684374332428
200.0,200.0,0.014698797,4127,3858.9909200668335,0.42197382,790469,166.98502,5,0.008653125,0.0,0.014698797,0.8425222784280777
200.0,200.0,0.007845588,4132,3864.177129507065,0.42742085,791469,166.944,5,0.007864452,0.0,0.007845588,0.8453660309314728
200.0,200.0,0.005299923,4137,3869.5168902873993,0.40675676,792469,166.04282,5,0.0054354277,0.0,0.005299923,0.883954219520092
