EpTrueRewMean,EpLenMean,ev_tdlam_before,optimgain,TimestepsSoFar,EpRewMean,entloss,surrgain,meankl,EpThisIter,entropy,EpisodesSoFar,TimeElapsed
2756.2041494253162,755.825,0.9877806212753057,0.054460462,601779,255.82402,0.0,0.054460462,0.010390843,2,1.5301476,483,4986.092935323715
2779.706911996175,763.4,0.5894665420055389,0.046819434,604779,258.46573,0.0,0.046819434,0.011563006,1,1.5108889,484,5010.891018867493
2803.7795495984997,769.575,0.9862243523821235,0.05581814,606873,260.63647,0.0,0.05581814,0.010262629,1,1.5291705,485,5035.624661922455
2800.9227649344484,768.775,0.9698069803416729,0.048675895,610443,260.7281,0.0,0.048675895,0.009854639,2,1.5123544,487,5061.634920120239
2810.6892680772,772.375,0.11826735734939575,0.042070806,613443,261.93594,0.0,0.042070806,0.010108424,1,1.4837359,488,5085.585587501526
2811.2727462504254,772.375,0.13378411531448364,0.041640893,616443,262.05267,0.0,0.041640893,0.010351745,1,1.4723729,489,5111.806273698807
2877.8317436895427,791.45,0.09104365110397339,0.032929827,619443,268.59015,0.0,0.032929827,0.009769853,1,1.4843119,490,5136.324103116989
2807.357003720954,771.625,0.7545614391565323,0.03982544,623064,262.1502,0.0,0.03982544,0.009794214,2,1.5021046,492,5162.11613035202
2849.7429203652887,783.225,0.9744097013026476,0.04893194,626742,266.13968,0.0,0.04893194,0.00992486,2,1.4929464,494,5186.464772224426
2848.444724399452,782.125,0.9874910274520516,0.056162495,629610,266.01428,0.0,0.056162495,0.010967237,1,1.5053242,495,5212.398000955582
2872.3322239930594,789.875,-0.10562539100646973,0.03832784,632610,268.5175,0.0,0.03832784,0.010718458,1,1.5681268,496,5236.858218193054
2920.200019628412,804.15,-0.01414787769317627,0.048666924,635610,273.13556,0.0,0.048666924,0.010903303,1,1.5331302,497,5262.8406138420105
2854.697935036199,783.8,0.9877101834863424,0.055260867,639168,266.60736,0.0,0.055260867,0.009998986,2,1.5502739,499,5287.617775917053
2785.522638550967,764.125,0.9900875063613057,0.05535408,641694,259.60654,0.0,0.05535408,0.011038082,2,1.5242703,501,5313.1394810676575
2675.799565463328,733.25,0.9813320115208626,0.059508104,645321,248.6375,0.0,0.059508104,0.00978522,3,1.4984457,504,5337.813968896866
2627.674182475177,718.975,0.9844566863030195,0.05744848,646608,243.6978,0.0,0.05744848,0.010626831,1,1.4736114,505,5363.406426906586
2604.8780108890032,712.05,0.9842140022665262,0.0574728,648777,241.74182,0.0,0.0574728,0.0098500205,1,1.4393024,506,5387.830477237701
2602.5236869967293,712.05,0.04733914136886597,0.043887187,651777,242.20688,0.0,0.043887187,0.0105138915,1,1.4590827,507,5413.578574895859
2586.2039809857033,706.55,0.9772510845214128,0.062457148,654117,240.75342,0.0,0.062457148,0.010235565,1,1.4478151,508,5438.549344301224
2576.127021297768,704.425,0.6760999858379364,0.053418618,656862,240.44136,0.0,0.053418618,0.010590888,1,1.4254181,509,5463.445264101028
2565.766695496049,700.9,0.9727086778730154,0.060508862,659439,239.00131,0.0,0.060508862,0.010172739,1,1.4351846,510,5488.343310832977
2624.3319551193913,718.175,0.7981143593788147,0.04218892,664113,244.10434,0.0,0.04218892,0.010461919,2,1.4322253,512,5513.736602306366
2583.9207224275174,706.425,0.9869736153632402,0.052698005,666987,239.49072,0.0,0.052698005,0.010552742,2,1.4255792,514,5538.708879232407
2629.645333439058,720.2,0.773623064160347,0.040755942,669987,243.64192,0.0,0.040755942,0.010060297,1,1.4204341,515,5563.910048484802
2628.5784330564675,720.2,0.8865800872445107,0.046271265,672987,243.8711,0.0,0.046271265,0.010566045,1,1.393429,516,5588.836102724075
2580.444280080408,707.275,0.9652428813278675,0.056618027,676737,239.8252,0.0,0.056618027,0.011970988,2,1.4357785,518,5614.3647611141205
2643.215697547249,725.425,-0.05146634578704834,0.041723795,679737,245.62166,0.0,0.041723795,0.010062158,1,1.4081372,519,5639.356154203415
2641.6327464236733,726.475,-0.15121984481811523,0.051637128,682737,245.68611,0.0,0.051637128,0.013614402,1,1.3825669,520,5664.40344452858
2642.3085908895914,727.625,0.7843266874551773,0.03472254,687921,246.25345,0.0,0.03472254,0.010428408,2,1.4078224,522,5689.8139135837555
2693.683054527645,742.85,0.025767207145690918,0.043773256,690921,251.32085,0.0,0.043773256,0.010603442,1,1.4090157,523,5714.386082649231
2693.032856626789,742.85,-0.307725191116333,0.06075857,693921,251.13785,0.0,0.06075857,0.011177197,1,1.4438125,524,5739.638581991196
2716.404206047714,749.7,0.9633053429424763,0.04724951,696837,253.51462,0.0,0.04724951,0.010025128,1,1.4750177,525,5764.6377375125885
2730.4535456528197,755.025,0.9079623147845268,0.052745115,701046,255.05112,0.0,0.052745115,0.010567406,2,1.4808178,527,5789.770258188248
2646.1930887635544,730.925,0.9821474067866802,0.053031012,704154,246.85686,0.0,0.053031012,0.0107489815,2,1.4687861,529,5814.571471691132
2568.9226017052397,708.375,0.9699538834393024,0.04962928,708069,238.90169,0.0,0.04962928,0.009735677,3,1.4574414,532,5839.956158876419
2582.5566823249055,713.425,0.0661318302154541,0.04359068,711069,240.0455,0.0,0.04359068,0.010173273,1,1.4358022,533,5864.162501573563
2574.602236476206,712.425,0.7473417520523071,0.045406684,715101,239.00322,0.0,0.045406684,0.0110129295,2,1.4561243,535,5889.668550014496
2573.033298949641,712.425,-0.04450833797454834,0.038895547,718101,239.09518,0.0,0.038895547,0.010286945,1,1.416512,536,5914.736312150955
2571.779976372335,712.425,0.7183956205844879,0.039871953,721101,238.95879,0.0,0.039871953,0.011268167,1,1.4821844,537,5940.109522104263
2584.7328039906633,716.05,0.9822869170457125,0.051530316,723237,240.04196,0.0,0.051530316,0.010255933,1,1.420506,538,5965.016638278961
2614.3585287736832,725.575,0.030209600925445557,0.043625854,726237,242.699,0.0,0.043625854,0.009894321,1,1.4055426,539,5990.581944465637
2671.7008340574766,742.525,-0.052361369132995605,0.043409746,729237,248.28995,0.0,0.043409746,0.011443665,1,1.4416246,540,6015.71933722496
2711.303844526531,754.525,-0.08734619617462158,0.038685057,732237,252.09497,0.0,0.038685057,0.010479774,1,1.4483539,541,6041.450001001358
2753.8614529040196,767.55,0.007253408432006836,0.0402055,735237,256.16653,0.0,0.0402055,0.010517003,1,1.39778,542,6066.0339477062225
2794.3940889912374,779.275,0.9715149980038404,0.057367805,737838,260.04974,0.0,0.057367805,0.010528309,1,1.3586806,543,6091.939633607864
2851.1348790572256,795.975,0.011264383792877197,0.04492691,740838,265.3971,0.0,0.04492691,0.012868661,1,1.3213482,544,6116.798424243927
2898.763291941909,810.25,0.02110058069229126,0.041408245,743838,269.93768,0.0,0.041408245,0.011183276,1,1.3141041,545,6142.690779924393
2919.4845204750886,817.175,0.015568792819976807,0.040052168,746838,271.53317,0.0,0.040052168,0.010593697,1,1.360099,546,6167.154891014099
2919.602684099476,817.175,0.03879445791244507,0.043807596,749838,270.72665,0.0,0.043807596,0.010027537,1,1.342825,547,6193.274693965912
2934.55864375279,822.675,-0.0006952285766601562,0.034183748,752838,271.92816,0.0,0.034183748,0.0108714355,1,1.3565367,548,6217.656230688095
2942.875999737975,824.8,0.06150895357131958,0.04031858,755838,271.9079,0.0,0.04031858,0.009484898,1,1.4153177,549,6243.669317960739
2926.1490191045486,820.35,0.9600550085306168,0.053013567,757881,270.57556,0.0,0.053013567,0.010053749,1,1.4166512,550,6267.538992404938
2926.7995781357117,820.35,-0.009354472160339355,0.034082297,760881,269.7481,0.0,0.034082297,0.010027731,1,1.4270205,551,6293.392784357071
2961.7209852398287,831.4,-0.019225597381591797,0.042598754,763881,272.643,0.0,0.042598754,0.010979259,1,1.3647946,552,6318.28657746315
3014.434715768676,846.85,0.010512053966522217,0.04049406,766881,277.20978,0.0,0.04049406,0.011009248,1,1.3978229,553,6343.658482313156
3049.683644760412,857.45,0.03363996744155884,0.048649054,769881,280.0307,0.0,0.048649054,0.013636024,1,1.3953028,554,6368.252993345261
3049.126528634609,857.45,0.024451792240142822,0.036146652,775881,278.10455,0.0,0.036146652,0.010346628,2,1.3843328,556,6393.625620603561
3066.54978382565,863.35,0.017897486686706543,0.042098835,778881,279.21082,0.0,0.042098835,0.011024902,1,1.3734531,557,6418.584248542786
3081.482423094084,866.75,0.5836820006370544,0.04245037,783747,280.45206,0.0,0.04245037,0.010646339,2,1.3933886,559,6443.89797949791
3081.6958454055552,866.75,0.014232814311981201,0.046676572,786747,279.69922,0.0,0.046676572,0.010869371,1,1.3592569,560,6468.402774333954
3083.0488800885164,866.75,0.019080758094787598,0.053112563,789747,279.00937,0.0,0.053112563,0.01036248,1,1.3342657,561,6493.372996807098
3104.0062232622345,873.55,0.00811237096786499,0.030482203,792747,280.54874,0.0,0.030482203,0.010324527,1,1.294984,562,6518.600167274475
3104.5433994715013,873.55,0.09074944257736206,0.038111255,795747,280.18512,0.0,0.038111255,0.010784399,1,1.2758397,563,6543.916536331177
3104.9223159815933,874.25,0.08872461318969727,0.04361107,801747,279.53378,0.0,0.04361107,0.011385595,2,1.3304806,565,6568.5791602134705
3104.106450735796,874.25,-0.04029214382171631,0.03733322,804747,278.94864,0.0,0.03733322,0.010017057,1,1.279514,566,6593.527715682983
3155.155435448038,889.175,0.00253981351852417,0.033868123,807747,283.07925,0.0,0.033868123,0.010260352,1,1.2924305,567,6619.109919309616
3209.4861918366337,904.55,0.35303574800491333,0.04432011,810747,288.01706,0.0,0.04432011,0.010326623,1,1.3309474,568,6643.987112522125
3233.933981193005,911.3,0.9562566392123699,0.05841337,813510,290.70306,0.0,0.05841337,0.010446262,1,1.3557644,569,6669.324819564819
3251.9502674385644,916.875,0.0006906390190124512,0.045527942,816510,291.53818,0.0,0.045527942,0.010717442,1,1.3679242,570,6694.124338150024
3260.9583604877753,919.5,0.9699849560856819,0.07071638,817584,292.7759,0.0,0.07071638,0.010366837,1,1.3490589,571,6719.507235765457
3288.3867288184074,927.425,0.9503804557025433,0.055177227,819360,295.44543,0.0,0.055177227,0.010429444,1,1.3639776,572,6744.512570858002
3282.126882420495,924.3,0.9296555891633034,0.053612858,824985,294.15518,0.0,0.053612858,0.01035299,2,1.3794637,574,6769.946174383163
3338.95820512075,940.7,-0.03805255889892578,0.04361247,827985,299.06738,0.0,0.04361247,0.011198562,1,1.3548173,575,6794.446349620819
3340.4147959404486,940.7,0.3384643793106079,0.05040978,830985,298.32706,0.0,0.05040978,0.010492389,1,1.3450681,576,6820.435025691986
3299.2220947652677,928.45,0.9909027367830276,0.057570495,832515,294.5625,0.0,0.057570495,0.010292893,1,1.393504,577,6845.2914979457855
3265.5462348587,919.025,0.5619488060474396,0.04014098,836520,291.36285,0.0,0.04014098,0.010091791,2,1.3933457,579,6870.985202550888
3265.353363857008,919.025,-0.026595234870910645,0.04213615,839520,290.61914,0.0,0.04213615,0.0110044405,1,1.3806176,580,6895.553597688675
3266.4769966046924,919.025,0.006009578704833984,0.04361252,842520,290.02768,0.0,0.04361252,0.0102900285,1,1.3277559,581,6921.694721460342
3218.2463403747233,904.35,0.9776611570268869,0.0810858,843759,286.16205,0.0,0.0810858,0.009602282,1,1.3333586,582,6946.469192028046
3228.356557806061,907.675,0.03264570236206055,0.037884224,846759,286.7237,0.0,0.037884224,0.01101251,1,1.3156537,583,6972.340670108795
3063.740202445806,859.55,0.982834892347455,0.05665392,849984,273.6307,0.0,0.05665392,0.010474483,3,1.3115205,586,6997.03487610817
2979.871169343158,834.225,0.9811064060777426,0.05572014,852945,267.03815,0.0,0.05572014,0.010875223,2,1.340886,588,7023.039697885513
2958.8246296717048,827.975,0.7171621024608612,0.040983662,857238,264.9531,0.0,0.040983662,0.010909681,2,1.3328923,590,7047.69962477684
2962.0221415615824,827.825,0.9840225074440241,0.06249441,860220,265.43262,0.0,0.06249441,0.009909956,1,1.312266,591,7073.273037195206
2962.2914152106327,827.825,-0.014740586280822754,0.0340221,863220,265.0423,0.0,0.0340221,0.011056851,1,1.3481387,592,7098.10303401947
2897.566144270898,808.575,0.975768655538559,0.06434183,866910,259.62018,0.0,0.06434183,0.011722639,2,1.2994462,594,7123.997197389603
2854.4490080834585,795.825,0.9834025222808123,0.066233784,868380,256.05157,0.0,0.066233784,0.009641133,1,1.2881576,595,7148.372268915176
2762.189006530979,769.25,0.9253874644637108,0.057479315,871191,248.40706,0.0,0.057479315,0.01001285,2,1.276739,597,7173.985955476761
2761.8583051085643,769.25,0.8270442485809326,0.05928755,874191,247.67139,0.0,0.05928755,0.012475068,1,1.2363702,598,7198.177677869797
2699.8404716959026,751.775,0.986276195384562,0.0644463,876960,241.71875,0.0,0.0644463,0.011039851,2,1.2214985,600,7224.025192737579
2655.5503475768774,738.825,0.9856238877400756,0.058950216,878406,237.90125,0.0,0.058950216,0.010094196,1,1.2317544,601,7248.532428979874
2512.790716121129,698.3,0.8249145895242691,0.053973272,882543,224.53203,0.0,0.053973272,0.010352304,3,1.2183934,604,7274.656289577484
2480.101680926446,689.5,0.926548682153225,0.050439116,884487,221.07687,0.0,0.050439116,0.010267808,1,1.2161494,605,7299.088537931442
2323.5128909715013,645.425,0.6331107318401337,0.059937164,885198,207.79208,0.0,0.059937164,0.009864374,2,1.1773115,607,7324.9387810230255
2321.2731706846366,645.425,0.013066887855529785,0.052344523,888198,206.79668,0.0,0.052344523,0.010912516,1,1.1568326,608,7349.772643327713
2324.403144826612,647.4,0.0469510555267334,0.033687506,891198,206.41086,0.0,0.033687506,0.009834509,1,1.2031201,609,7375.606609582901
2251.809750529023,627.25,0.9482863694429398,0.06844231,891780,200.82172,0.0,0.06844231,0.010650896,1,1.2028098,610,7400.201297521591
2217.314704438269,618.15,0.720234215259552,0.046762735,896538,196.76599,0.0,0.046762735,0.010274007,3,1.1663686,613,7425.806789636612
2224.9963200807874,621.275,0.03411287069320679,0.026526064,899538,197.28972,0.0,0.026526064,0.0056269085,1,1.1738054,614,7450.636616706848
2223.2343180199296,621.275,-0.007923483848571777,0.04625188,902538,197.22574,0.0,0.04625188,0.0110838795,1,1.1782123,615,7476.7323706150055
2222.4002668794806,621.275,0.05383884906768799,0.035286,905538,197.4945,0.0,0.035286,0.010230383,1,1.1846628,616,7501.2058165073395
2262.96301024034,633.525,-0.030825018882751465,0.061658822,908538,200.05399,0.0,0.061658822,0.009352327,1,1.2081399,617,7526.926814556122
2319.1192552458274,650.15,0.017405450344085693,0.038720176,911538,203.80074,0.0,0.038720176,0.010654594,1,1.2276803,618,7551.962291002274
2255.1106374787596,632.3,0.6198587417602539,0.044768315,915396,198.5851,0.0,0.044768315,0.0102225,2,1.2353226,620,7578.730931043625
2254.2271923005283,632.525,0.6208020150661469,0.041439738,919662,198.5376,0.0,0.041439738,0.014368018,2,1.2130313,622,7603.105621099472
2253.2998662386212,632.525,0.007669925689697266,0.04035397,922662,198.37727,0.0,0.04035397,0.010540901,1,1.260477,623,7628.851672172546
2305.6180127927464,647.45,0.22083067893981934,0.040985238,925662,202.49841,0.0,0.040985238,0.010733525,1,1.2585295,624,7653.709734201431
2367.6873018807687,665.55,-0.00798189640045166,0.041161343,928662,207.1167,0.0,0.041161343,0.009680461,1,1.2696286,625,7679.432325363159
2419.624548751836,680.65,0.09990054368972778,0.05011208,931662,210.99756,0.0,0.05011208,0.013506756,1,1.2780685,626,7703.781005382538
2448.734087145144,689.65,0.867251917719841,0.05117964,933747,213.11185,0.0,0.05117964,0.011412287,1,1.2492791,627,7729.713842153549
2478.3931365110143,698.35,0.7606841623783112,0.06269372,936747,216.33809,0.0,0.06269372,0.010235813,1,1.2688713,628,7754.330034255981
2406.819762062681,678.875,0.9785792268812656,0.069169536,938703,211.23447,0.0,0.069169536,0.0098516075,2,1.2664609,630,7780.489873886108
2403.4380447927842,679.025,-0.08266580104827881,0.032278985,941703,211.14145,0.0,0.032278985,0.01020265,1,1.2653618,631,7805.101586103439
2405.131405034973,679.025,0.7835333496332169,0.055511545,944703,211.87871,0.0,0.055511545,0.009835263,1,1.2488519,632,7831.548919200897
2328.6198534053347,658.0,0.9663882777094841,0.054358773,949299,207.71457,0.0,0.054358773,0.009951868,4,1.2756311,636,7856.178241014481
2391.406201898003,675.9,0.009303510189056396,0.053365536,952299,212.88445,0.0,0.053365536,0.012440748,1,1.260131,637,7881.412056207657
2390.7886393250337,675.9,-0.15321123600006104,0.03973111,955299,213.44336,0.0,0.03973111,0.0096575245,1,1.2845527,638,7906.165513277054
2429.407703760884,686.25,0.962947204709053,0.059982862,959310,217.69016,0.0,0.059982862,0.010032745,2,1.3224435,640,7931.164828300476
2465.0966790335083,695.975,0.9863999681547284,0.056374274,961923,221.18802,0.0,0.056374274,0.011847427,1,1.2571222,641,7957.07400560379
2472.9947721119543,698.925,0.003872692584991455,0.037559405,964923,222.46611,0.0,0.037559405,0.0100662615,1,1.2322806,642,7982.283528804779
2560.3186785709013,722.175,0.9574869386851788,0.05777212,967923,229.88847,0.0,0.05777212,0.010021173,1,1.1924363,643,8007.682080507278
2609.637112293446,736.5,0.8916941806674004,0.04617067,970923,234.29614,0.0,0.04617067,0.010730516,1,1.1761819,644,8032.836261034012
2642.334960170597,744.425,0.9297956675291061,0.057228338,973818,237.90347,0.0,0.057228338,0.010236626,1,1.1631039,645,8058.204195976257
2712.044723146134,764.35,-0.05513906478881836,0.050975695,976920,243.52078,0.0,0.050975695,0.008956179,2,1.1953586,647,8081.303547620773
2713.2557217437106,764.35,-0.03532075881958008,0.03856229,979920,243.71948,0.0,0.03856229,0.011257901,1,1.214747,648,8105.835301876068
2763.460874306088,776.875,0.6346902847290039,0.03841781,985005,247.43466,0.0,0.03841781,0.010054188,2,1.2369107,650,8128.7853355407715
2770.072099335416,778.125,0.6721657812595367,0.043792985,989112,248.39804,0.0,0.043792985,0.010642795,2,1.2155772,652,8153.034639120102
2834.016316268598,796.45,0.004763245582580566,0.037227824,992112,253.36523,0.0,0.037227824,0.011046152,1,1.2353536,653,8176.138832569122
2834.3698370757106,796.45,-0.0184934139251709,0.038640454,995112,252.69026,0.0,0.038640454,0.011703985,1,1.2152852,654,8200.199075937271
2836.690087581917,796.45,0.011223018169403076,0.037829917,998112,252.66772,0.0,0.037829917,0.010947106,1,1.2164437,655,8221.58554315567
2837.9206020509673,796.45,0.504185825586319,0.05745376,1001112,252.44351,0.0,0.05745376,0.009511158,1,1.2075243,656,8243.757920503616
