surrgain,TimestepsSoFar,ev_tdlam_before,EpRewMean,meankl,entropy,EpTrueRewMean,EpLenMean,entloss,optimgain,EpThisIter,TimeElapsed,EpisodesSoFar
0.07394725,771600,0.9746297057718039,191.30508,0.01051458,1.8616636,847.4220430872032,263.075,0.0,0.07394725,4,1077.6853592395782,775
0.08923698,774657,0.966341782361269,194.88603,0.010274238,1.9022979,859.6252046706552,265.45,0.0,0.08923698,4,1082.0057446956635,779
0.07011042,777351,0.9174086302518845,194.77628,0.010321813,1.8701057,853.0719018210672,263.7,0.0,0.07011042,4,1086.2966666221619,783
0.07877639,781224,0.9685766808688641,204.81812,0.010943529,1.8840628,896.4905734619166,276.45,0.0,0.07877639,3,1090.6636891365051,786
0.06840342,784470,0.9675599224865437,202.40382,0.010053314,1.9079933,882.4353879617396,273.6,0.0,0.06840342,4,1095.0036158561707,790
0.07195911,787746,0.9876625575125217,201.97942,0.010284703,1.9081308,879.5582389690419,273.15,0.0,0.07195911,4,1099.4250493049622,794
0.07268755,791508,0.8979465663433075,203.37561,0.011271954,1.9202615,887.9541824298991,277.575,0.0,0.07268755,4,1103.787514448166,798
0.07817167,795006,0.9880193695425987,205.45923,0.010288064,1.9531853,893.8801487923774,279.575,0.0,0.07817167,4,1108.1712520122528,802
0.07736987,798294,0.9521610178053379,210.35127,0.01130692,1.9217837,916.9063963715195,287.825,0.0,0.07736987,3,1112.5136187076569,805
0.07375854,800799,0.9837965331971645,210.06174,0.011129222,1.9267415,913.0031436369197,286.35,0.0,0.07375854,3,1116.8719050884247,808
0.073395655,804432,0.9729408603161573,219.82903,0.010877107,1.9121431,954.777713066958,299.075,0.0,0.073395655,3,1121.2334432601929,811
0.06686735,806556,0.832837387919426,222.14507,0.010026274,1.9214163,972.3277106954054,304.7,0.0,0.06686735,2,1125.5891244411469,813
0.079247706,809133,0.972268670797348,228.02446,0.010616021,1.8899039,999.2533812639158,312.775,0.0,0.079247706,2,1129.938398361206,815
0.06801824,812031,0.9455895833671093,236.22661,0.010561961,1.8434142,1037.398864303413,324.075,0.0,0.06801824,2,1134.2951271533966,817
0.07351892,815004,0.9662195444107056,245.5138,0.011192375,1.8559997,1078.6349387871778,336.225,0.0,0.07351892,2,1138.6222095489502,819
0.06183566,819336,0.9745413698256016,248.81046,0.011054368,1.8212552,1078.9242979051978,336.325,0.0,0.06183566,5,1142.9347305297852,824
0.06993264,822789,0.942109901458025,253.78271,0.011713897,1.7677493,1113.3570660987818,346.375,0.0,0.06993264,2,1147.3082013130188,826
0.07738083,824850,0.9218796864151955,260.8504,0.01046708,1.749879,1151.1749221727907,357.35,0.0,0.07738083,1,1151.6823217868805,827
0.05524709,826116,0.4085291624069214,261.98724,0.009887594,1.7210704,1163.9023656585935,362.475,0.0,0.05524709,1,1156.0557622909546,828
0.09828202,829668,0.8535577058792114,270.59927,0.01109668,1.7040415,1212.8585601490006,376.65,0.0,0.09828202,2,1160.389202594757,830
0.086654395,831507,0.8207769840955734,276.69244,0.010441159,1.711865,1244.5570837390947,386.025,0.0,0.086654395,1,1164.726309299469,831
0.049815558,834507,0.31894636154174805,282.8111,0.010766925,1.7012783,1297.5914558089926,403.475,0.0,0.049815558,1,1169.0569462776184,832
0.07025473,837429,0.956212043762207,288.24747,0.009985121,1.7083019,1329.8716809938646,414.025,0.0,0.07025473,2,1173.3751547336578,834
0.04310604,841365,0.46910524368286133,293.42972,0.010382299,1.7145275,1377.4279161960712,428.45,0.0,0.04310604,2,1177.7096338272095,836
0.06677813,844341,0.9277448132634163,303.69672,0.01018959,1.7249179,1434.4330013435788,445.675,0.0,0.06677813,1,1182.0205013751984,837
0.066440225,848103,0.9655094891786575,316.07736,0.010582631,1.7337192,1496.4193788435307,463.825,0.0,0.066440225,2,1186.372376203537,839
0.06635846,850809,0.966631080955267,326.83432,0.010534699,1.6959882,1526.069494014301,472.9,0.0,0.06635846,2,1190.6613340377808,841
0.0651553,854082,0.9564380161464214,331.80206,0.009690855,1.697147,1525.6842189863596,472.05,0.0,0.0651553,3,1194.9643149375916,844
0.06442147,857442,0.8280395120382309,335.98508,0.01070045,1.6787121,1523.8236021620555,472.025,0.0,0.06442147,4,1199.2360138893127,848
0.063676864,859905,0.9607163779437542,334.9917,0.010506345,1.6748614,1517.832554282475,469.8,0.0,0.063676864,2,1203.4537937641144,850
0.065841705,862632,0.9756112042814493,329.30737,0.010759879,1.6546632,1487.6451293825764,460.425,0.0,0.065841705,4,1207.7761030197144,854
0.0837319,865566,0.9809507038444281,310.07288,0.011468066,1.6066128,1390.6935616331477,431.0,0.0,0.0837319,4,1212.1004657745361,858
0.07065733,869202,0.9879542496055365,302.02374,0.010331946,1.6024166,1361.8448490622432,422.575,0.0,0.07065733,5,1216.371975183487,863
0.06685217,873522,0.9796578381210566,285.34448,0.010635569,1.6055192,1272.8324610075745,395.05,0.0,0.06685217,5,1220.6525478363037,868
0.05885947,876153,0.9205596521496773,280.39145,0.010502992,1.5882912,1246.2098330587728,387.375,0.0,0.05885947,2,1224.9462189674377,870
0.06732696,878550,0.9394217766821384,271.5937,0.012488779,1.5629895,1183.2418356536368,367.025,0.0,0.06732696,2,1229.1675245761871,872
0.064539455,882033,0.8192104995250702,267.14282,0.010155672,1.5143445,1148.3870645758689,355.55,0.0,0.064539455,3,1233.4646136760712,875
0.06425918,884634,0.9375607594847679,274.23605,0.0104619125,1.5001364,1168.1793174557472,360.575,0.0,0.06425918,1,1237.7566661834717,876
0.057783537,888183,0.9732111506164074,264.74103,0.010922965,1.490276,1111.8990573268593,342.4,0.0,0.057783537,2,1242.037422657013,878
0.078190655,891420,0.9744057729840279,267.16388,0.0119355805,1.4298693,1149.8491135840973,354.15,0.0,0.078190655,2,1246.2768330574036,880
0.053117275,894420,0.006095528602600098,270.97293,0.011445148,1.3808898,1181.3903948511415,363.425,0.0,0.053117275,1,1250.5406892299652,881
0.05086963,900012,0.7995142191648483,278.43903,0.009933313,1.406093,1247.4782724599697,382.75,0.0,0.05086963,3,1254.8200058937073,884
0.047858268,904422,0.8884576633572578,287.85187,0.009872445,1.4272053,1322.5968550882412,405.4,0.0,0.047858268,2,1259.1054742336273,886
0.038952462,907422,0.1320134997367859,294.52338,0.009676194,1.4025933,1383.3824363736032,423.85,0.0,0.038952462,1,1263.3945791721344,887
0.04783979,910422,0.1317843794822693,303.17862,0.01119312,1.4088179,1440.9127329098021,441.5,0.0,0.04783979,1,1267.6779327392578,888
0.06332423,913818,0.9453011602163315,307.36563,0.010272916,1.3909193,1467.1448308178035,449.275,0.0,0.06332423,2,1271.9775936603546,890
0.068600684,917568,0.9622976593673229,320.69196,0.012080789,1.3403376,1534.956336065113,468.625,0.0,0.068600684,2,1276.3277473449707,892
0.051083744,920568,0.28921031951904297,329.76044,0.0101321675,1.2958983,1595.9709563367041,488.225,0.0,0.051083744,1,1280.6339747905731,893
0.12056087,923943,0.9553250037133694,339.58588,0.011939565,1.3364366,1635.215142451752,499.325,0.0,0.12056087,3,1284.9125444889069,896
0.06550872,927603,0.9849219713360071,349.49222,0.0115551185,1.3492128,1673.3552067200937,510.4,0.0,0.06550872,3,1289.2171294689178,899
0.06229688,928227,0.974376518279314,350.12027,0.010034323,1.3406376,1672.784724282837,510.1,0.0,0.06229688,1,1293.5325727462769,900
0.067905925,932346,0.9564911872148514,359.02444,0.01039849,1.3294995,1725.1950638135556,526.2,0.0,0.067905925,3,1297.897251367569,903
0.07975353,935091,0.9715798851102591,363.6167,0.010650836,1.3374492,1748.7096202184352,532.625,0.0,0.07975353,2,1302.5042486190796,905
0.090814665,938091,0.8872423246502876,374.74603,0.010065271,1.3360913,1812.3949543689928,551.675,0.0,0.090814665,1,1306.7836191654205,906
0.06672055,940323,0.9519450664520264,378.88202,0.010881564,1.3325192,1829.1586737277853,556.675,0.0,0.06672055,2,1311.103529214859,908
0.04467738,943323,0.20596599578857422,386.74716,0.010257969,1.3255264,1879.196890429758,571.075,0.0,0.04467738,1,1315.356552362442,909
0.054490253,948111,0.8547371327877045,391.27197,0.009693855,1.3120518,1908.0698250902794,579.675,0.0,0.054490253,3,1319.656066417694,912
0.06149021,953232,0.9603769220411777,404.49097,0.010886157,1.3040717,1988.2119466396882,602.6,0.0,0.06149021,2,1323.932459115982,914
0.07043236,956232,0.9409219026565552,414.35287,0.012432859,1.2997882,2041.5515603318738,618.325,0.0,0.07043236,1,1328.1871047019958,915
0.06338838,959232,0.37698256969451904,412.76328,0.010104567,1.3061078,2052.5481083267764,621.65,0.0,0.06338838,1,1332.473747253418,916
0.083493814,962178,0.9764268565922976,397.7157,0.010594003,1.3067417,1947.1976606307303,589.65,0.0,0.083493814,4,1336.836662530899,920
0.042115055,965178,0.1998271346092224,395.04474,0.011189558,1.3692006,1947.0374244151287,589.65,0.0,0.042115055,1,1341.1670033931732,921
0.07687163,968997,0.9525023102760315,371.95056,0.009667551,1.3763413,1815.8153448080789,549.875,0.0,0.07687163,4,1345.5043017864227,925
0.07030284,972582,0.9707555342465639,359.6635,0.010583561,1.3366245,1716.1244818680698,518.0,0.0,0.07030284,3,1349.865476846695,928
0.06903392,975477,0.9593897834420204,361.11826,0.011439182,1.3377825,1729.376268242379,520.9,0.0,0.06903392,1,1354.265389919281,929
0.069959864,979803,0.9828495196998119,342.9217,0.01020512,1.3143063,1643.6078280490492,493.625,0.0,0.069959864,4,1358.6533026695251,933
0.06297334,982752,0.9216744676232338,346.56558,0.010360261,1.2745407,1681.2848533729186,505.2,0.0,0.06297334,1,1363.055611371994,934
0.061049737,985062,0.9648330397903919,344.8514,0.010210205,1.2911738,1695.093883451677,509.325,0.0,0.061049737,2,1367.4241800308228,936
0.048022285,988062,-0.06841862201690674,349.0004,0.011122841,1.2694687,1724.8831503277568,518.75,0.0,0.048022285,1,1371.9080348014832,937
0.06571698,990387,0.950271476060152,353.796,0.010473096,1.294098,1764.7378358514252,531.1,0.0,0.06571698,1,1376.3265368938446,938
0.05580488,993387,0.5715993046760559,360.63004,0.010560496,1.2908337,1822.2062141722938,548.2,0.0,0.05580488,1,1380.5747153759003,939
0.055188518,996387,0.35287296772003174,370.3145,0.0104835015,1.2950591,1888.937250180736,568.0,0.0,0.055188518,1,1384.7030973434448,940
0.06251562,1000563,0.7396623194217682,372.7238,0.011602014,1.3257337,1912.931210320025,575.175,0.0,0.06251562,2,1388.7031733989716,942
