optimgain,EpisodesSoFar,EpTrueRewMean,TimestepsSoFar,entropy,EpLenMean,TimeElapsed,EpThisIter,ev_tdlam_before,EpRewMean,surrgain,meankl,entloss
0.1608902,44,112.17032656286429,3171,24.134356,23.7,10.13010048866272,44,0.4741176962852478,22.05548,0.1608902,0.0066821477,0.0
0.1586662,85,117.87073036211923,6219,24.114182,24.975,18.784350872039795,41,0.3786921501159668,17.262838,0.1586662,0.0069845635,0.0
0.13851452,122,126.36253397030278,9219,24.076902,26.925,27.488362312316895,37,0.4313819408416748,17.19433,0.13851452,0.00703921,0.0
0.14829007,156,137.87232767310948,12309,24.042967,29.525,35.69293975830078,34,0.40237224102020264,19.410528,0.14829007,0.007859221,0.0
0.1614834,186,145.12276372008043,15306,24.028156,31.325,43.84740447998047,30,0.3745579719543457,18.332253,0.1614834,0.007486189,0.0
0.15596378,216,162.92697397009033,18420,23.992916,34.25,50.529789447784424,30,0.46579819917678833,20.052774,0.15596378,0.007846939,0.0
0.15990704,240,182.68253367369215,21513,23.966793,38.875,56.9615740776062,24,0.5741300880908966,28.573944,0.15990704,0.007958725,0.0
0.157344,266,190.48028692612183,24618,23.928877,40.825,63.37114357948303,26,0.4409322142601013,29.61969,0.157344,0.0076615927,0.0
0.1632314,286,207.17392001367102,27603,23.916828,44.35,69.80759835243225,20,0.4875134229660034,31.980267,0.1632314,0.0073115705,0.0
0.14805177,309,215.65118270942708,30561,23.888922,46.025,76.3033995628357,23,0.5452941954135895,33.615192,0.14805177,0.0073991213,0.0
0.1635659,331,203.8885236953529,33567,23.859604,42.925,82.85222506523132,22,0.4887145161628723,28.574,0.1635659,0.0076245684,0.0
0.16625856,350,231.2361364620562,36600,23.850082,48.9,89.32540011405945,19,0.5941880345344543,33.706764,0.16625856,0.0076766005,0.0
0.1815967,371,252.64223996973524,39936,23.821106,53.075,95.88588356971741,21,0.5639699101448059,35.208946,0.1815967,0.008096028,0.0
0.17116155,391,247.4587247478367,43062,23.790775,51.45,102.44942259788513,20,0.6031257808208466,35.63414,0.17116155,0.008567803,0.0
0.19534782,408,259.4544681887208,46131,23.761717,54.75,109.0206344127655,17,0.5669511556625366,40.1526,0.19534782,0.008014167,0.0
0.19966237,425,276.1365284489499,49206,23.782938,58.125,115.7127001285553,17,0.6307535171508789,41.118626,0.19966237,0.00845207,0.0
0.18914312,441,295.76879404865565,52356,23.791277,62.0,122.32708191871643,16,0.708601713180542,47.32418,0.18914312,0.0077927206,0.0
0.16959763,459,289.98024977738487,55500,23.784445,59.775,128.79104447364807,18,0.696475625038147,48.019775,0.16959763,0.008145718,0.0
0.1683794,475,312.88773411319306,58683,23.729984,63.025,135.2894148826599,16,0.6420912146568298,52.748787,0.1683794,0.0079970835,0.0
0.2111857,490,325.6592856964543,61644,23.705076,65.525,141.88451099395752,15,0.7063921689987183,54.26646,0.2111857,0.0090379575,0.0
0.18731636,506,310.5274978744159,64689,23.718767,63.8,148.36588311195374,16,0.6915352046489716,50.869938,0.18731636,0.008961566,0.0
0.20272821,522,312.221926939044,67716,23.697187,63.75,154.95795226097107,16,0.764201745390892,48.0391,0.20272821,0.009356594,0.0
0.20220679,537,316.19389881508476,70797,23.694601,64.575,161.57506251335144,15,0.6051971018314362,47.693264,0.20220679,0.008632646,0.0
0.20973247,552,322.1010104708756,73815,23.70286,65.85,168.1605474948883,15,0.7665953636169434,45.782055,0.20973247,0.009163162,0.0
0.18575531,567,330.15270153501325,76812,23.712894,67.75,174.78523921966553,15,0.6515752077102661,45.5873,0.18575531,0.008890424,0.0
0.18662222,582,328.76470848718304,79959,23.749578,66.75,181.3815312385559,15,0.7720676958560944,43.040283,0.18662222,0.008491524,0.0
0.19986224,597,335.484075829351,82998,23.717936,68.625,187.9400188922882,15,0.6544129848480225,44.023376,0.19986224,0.009665807,0.0
0.18513374,613,327.4466444179908,85998,23.708744,66.725,194.47568106651306,16,0.7133253812789917,47.394463,0.18513374,0.009005509,0.0
0.18636318,629,318.4035689446781,89172,23.707052,64.775,201.10007166862488,16,0.7374640107154846,47.020855,0.18636318,0.009113442,0.0
0.22715893,641,346.9877360147068,92001,23.711588,69.4,207.70000004768372,12,0.7379959225654602,53.648827,0.22715893,0.008664353,0.0
0.22827509,656,349.7535615186588,95016,23.697023,70.45,214.34131121635437,15,0.7644671201705933,50.96215,0.22827509,0.009883315,0.0
0.19676793,669,361.9397787089073,98001,23.65814,73.575,220.99629831314087,13,0.6974258720874786,50.27975,0.19676793,0.009640973,0.0
0.1903268,682,352.63625462740436,100887,23.664045,72.725,227.71381449699402,13,0.7468192875385284,46.425415,0.1903268,0.009672437,0.0
0.29523873,695,371.3236136003957,103920,23.658758,77.125,234.37386393547058,13,0.6671597957611084,50.133087,0.29523873,0.012303315,0.0
0.22518422,710,357.7737641067795,107067,23.6592,74.275,241.05594944953918,15,0.5977146923542023,47.115154,0.22518422,0.009951648,0.0
0.21873154,723,358.7887680645961,110148,23.643534,74.7,247.72012567520142,13,0.7023952603340149,48.309685,0.21873154,0.00976548,0.0
0.20017047,738,346.16443069577014,113229,23.64284,71.6,254.50647926330566,15,0.7280837595462799,44.73295,0.20017047,0.0100420425,0.0
0.20968482,753,361.7415028869467,116487,23.63421,73.575,261.2823770046234,15,0.7845892757177353,47.564354,0.20968482,0.009143411,0.0
0.21787782,767,363.7767238431553,119733,23.620848,73.05,267.93495202064514,14,0.7660878449678421,48.809586,0.21787782,0.009075647,0.0
0.19607799,781,364.2713896168035,122763,23.620848,72.875,274.67228412628174,14,0.7784357219934464,52.318798,0.19607799,0.009772062,0.0
0.20837936,795,362.64561621747873,125775,23.609213,73.275,281.3751459121704,14,0.7608786374330521,52.012085,0.20837936,0.009817081,0.0
0.20443459,809,361.6524233610455,128922,23.598557,73.375,288.00976181030273,14,0.7630469799041748,52.632324,0.20443459,0.009907314,0.0
0.2107319,821,381.7878532123997,132063,23.561357,77.5,294.6128022670746,12,0.7340520322322845,57.923443,0.2107319,0.009364806,0.0
0.22165994,833,403.85089932974995,135207,23.547285,82.475,301.3334197998047,12,0.7871478945016861,61.892353,0.22165994,0.009819493,0.0
0.2082724,847,409.87002074311897,138414,23.551023,83.125,308.02279686927795,14,0.7947957515716553,59.6404,0.2082724,0.010423414,0.0
0.22046071,859,409.41468198754467,141396,23.503908,83.425,314.7614040374756,12,0.7488524615764618,56.40449,0.22046071,0.010357857,0.0
0.18399605,873,380.19263029641496,144447,23.495296,77.0,321.38028049468994,14,0.7702415138483047,50.66279,0.18399605,0.010540968,0.0
0.2156221,888,365.45913468966125,147564,23.468023,74.525,328.326758146286,15,0.7782920747995377,48.957523,0.2156221,0.010583088,0.0
0.21433079,901,356.0094836225343,150582,23.467691,73.0,335.0081443786621,13,0.7485430240631104,47.525707,0.21433079,0.009497269,0.0
0.22630431,915,343.51553469930684,153492,23.4633,70.6,341.6798713207245,14,0.7499229609966278,44.419476,0.22630431,0.009997023,0.0
0.28036028,926,374.0394937085556,156477,23.495363,77.05,348.34778594970703,11,0.7778555750846863,50.184742,0.28036028,0.010189939,0.0
0.19944102,940,379.12946485731726,159699,23.498842,77.95,354.9625651836395,14,0.7901754528284073,49.932117,0.19944102,0.0100831315,0.0
0.22624688,953,387.7926845911928,162600,23.495382,79.675,361.6443612575531,13,0.7591642439365387,49.63087,0.22624688,0.009993738,0.0
0.2519377,965,380.61740498352395,165537,23.494078,78.1,368.3509545326233,12,0.7572234123945236,47.182953,0.2519377,0.010094236,0.0
0.24761868,978,379.2215871425456,168585,23.49024,77.875,374.9881327152252,13,0.7564034461975098,45.763084,0.24761868,0.010277823,0.0
0.2223852,991,385.47516472414475,171723,23.501646,79.05,381.66047286987305,13,0.7758801281452179,47.148712,0.2223852,0.010572175,0.0
0.2011944,1001,412.9813080436782,174924,23.486574,85.175,388.41523146629333,10,0.8214289098978043,51.197468,0.2011944,0.010841802,0.0
0.22159307,1014,421.7143029652833,178017,23.486326,86.8,395.02904534339905,13,0.7719494551420212,51.72534,0.22159307,0.010886698,0.0
0.21097156,1027,413.73709192934786,180987,23.462893,85.025,401.64848136901855,13,0.8145444095134735,49.78164,0.21097156,0.0116955,0.0
0.24502254,1040,393.9068304178777,184164,23.436832,79.475,408.23756074905396,13,0.8302894979715347,48.86783,0.24502254,0.010204769,0.0
0.2716466,1051,403.86551300379614,187239,23.442205,82.025,414.90570998191833,11,0.7920558899641037,54.491955,0.2716466,0.010816995,0.0
0.22375812,1064,414.35860241038756,190287,23.440363,83.4,421.5615358352661,13,0.8213466107845306,57.01159,0.22375812,0.0103565715,0.0
0.21689764,1077,414.1122650494693,193560,23.43408,84.45,428.30814146995544,13,0.8052829951047897,58.00481,0.21689764,0.010424885,0.0
0.23880008,1091,385.3847665884315,196587,23.440897,77.9,434.965514421463,14,0.6922634541988373,51.02304,0.23880008,0.010158962,0.0
0.23310974,1105,382.9896865600983,200061,23.445051,79.175,441.55363941192627,14,0.7963433265686035,51.493477,0.23310974,0.010886537,0.0
0.22215644,1117,384.9794319656676,203061,23.438295,79.175,448.2025270462036,12,0.7957614660263062,51.558044,0.22215644,0.010902679,0.0
0.23115656,1129,397.39484165219983,206100,23.412836,82.075,454.9422118663788,12,0.8242436349391937,53.1961,0.23115656,0.010569231,0.0
0.22998178,1142,403.11646710610137,209286,23.428305,82.4,461.6090724468231,13,0.7991188615560532,51.214478,0.22998178,0.010412141,0.0
0.22052099,1156,395.220502130641,212457,23.454853,80.525,468.3238914012909,14,0.8489653319120407,49.855957,0.22052099,0.010847552,0.0
0.24835852,1169,387.26256207276504,215583,23.46076,79.025,475.04845809936523,13,0.831449881196022,49.649067,0.24835852,0.010239871,0.0
0.26400822,1180,403.17053687376335,218640,23.45524,81.85,481.79604506492615,11,0.736330658197403,56.990704,0.26400822,0.011167223,0.0
0.29858872,1193,408.4936086290842,221709,23.445784,83.05,488.5049271583557,13,0.7985505610704422,57.843483,0.29858872,0.011004125,0.0
0.24841529,1205,421.60527706188066,224868,23.437096,85.4,495.3423972129822,12,0.8221424221992493,58.203743,0.24841529,0.010771118,0.0
0.27148616,1217,423.9881699569536,227985,23.421453,85.5,502.14910984039307,12,0.8228161484003067,57.825947,0.27148616,0.011579476,0.0
0.29311734,1228,424.5506266557771,230766,23.434248,86.175,508.87664222717285,11,0.8212319314479828,55.57621,0.29311734,0.011015879,0.0
0.24343686,1241,420.9809711523279,233949,23.42798,85.75,515.5645036697388,13,0.800669252872467,56.32669,0.24343686,0.011975262,0.0
0.2337068,1253,398.56669348262193,236763,23.415304,81.65,522.2955024242401,12,0.8164134919643402,54.555504,0.2337068,0.010938346,0.0
0.28385895,1264,419.95290443551403,239976,23.413754,85.4,529.0932869911194,11,0.8283558636903763,55.41981,0.28385895,0.011602547,0.0
0.24583003,1276,416.01686280048625,242955,23.421812,84.85,535.8580029010773,12,0.8292432874441147,54.076195,0.24583003,0.011183254,0.0
0.24978217,1288,431.4584734600718,246150,23.414957,87.525,542.5829067230225,12,0.792887270450592,57.612816,0.24978217,0.012684567,0.0
0.26548624,1300,424.8616945624015,249057,23.413103,85.65,549.209410905838,12,0.8278485238552094,56.120445,0.26548624,0.011447658,0.0
0.25362098,1314,404.63671145329295,252162,23.408224,82.15,555.9426257610321,14,0.8184668570756912,57.689777,0.25362098,0.01190619,0.0
0.25974524,1328,377.2679698148733,255288,23.408468,76.15,562.6607692241669,14,0.7979607135057449,52.721886,0.25974524,0.011074071,0.0
0.25205702,1339,385.63292779240993,258285,23.414324,79.0,569.3728184700012,11,0.7589000165462494,56.330658,0.25205702,0.011984879,0.0
0.26838854,1351,401.3235598994488,261414,23.418219,81.475,576.0144531726837,12,0.7988694608211517,56.41963,0.26838854,0.012120517,0.0
0.24109873,1362,421.4213201142126,264294,23.413836,85.575,582.7215511798859,11,0.8023828417062759,61.188488,0.24109873,0.011963407,0.0
0.2524318,1374,437.6098852169237,267399,23.402815,88.35,589.3643407821655,12,0.8670389354228973,64.027725,0.2524318,0.012896509,0.0
0.2601596,1387,415.24347536618825,270504,23.412027,82.975,596.0272445678711,13,0.8311386257410049,62.998222,0.2601596,0.012055768,0.0
0.23917872,1401,404.1310221435864,273705,23.399885,81.05,602.80655169487,14,0.8099756687879562,60.87804,0.23917872,0.012057995,0.0
0.2761359,1412,408.06959920988936,276663,23.400885,81.275,609.4249310493469,11,0.8038036674261093,59.535076,0.2761359,0.012626834,0.0
0.23631519,1424,414.85623031281074,279636,23.389631,82.9,616.1574785709381,12,0.857093557715416,58.754295,0.23631519,0.012241466,0.0
0.21691212,1437,412.80950989219826,282732,23.394781,82.825,622.920402765274,13,0.8306048959493637,55.200813,0.21691212,0.011579006,0.0
0.26382777,1450,413.5884230427616,285981,23.402582,82.6,629.6319053173065,13,0.8235557973384857,54.647602,0.26382777,0.013230023,0.0
0.23766212,1464,397.7083366886499,289176,23.401384,79.5,636.3551683425903,14,0.8350748121738434,52.68769,0.23766212,0.014011627,0.0
0.29749912,1475,406.1062216063444,292026,23.390158,81.0,642.9998736381531,11,0.7995443642139435,53.812073,0.29749912,0.012836637,0.0
0.2557549,1487,411.79762635924044,295008,23.383463,82.375,649.9040968418121,12,0.822862297296524,54.67024,0.2557549,0.012537273,0.0
0.28209734,1498,425.50782393303416,298089,23.375736,84.925,656.5318911075592,11,0.841956228017807,56.63385,0.28209734,0.0132402135,0.0
0.26594484,1509,447.30872650956314,301227,23.379316,88.925,663.1343393325806,11,0.8455409109592438,60.12863,0.26594484,0.01152049,0.0
0.26909396,1521,455.63806063223217,304401,23.37518,90.6,669.8068120479584,12,0.8427438735961914,63.635162,0.26909396,0.012180567,0.0
0.23194902,1534,440.854666011885,307605,23.368242,88.2,676.4081363677979,13,0.8285367786884308,61.02229,0.23194902,0.011781644,0.0
0.25141308,1547,418.1918153868711,310755,23.377768,83.3,683.5442006587982,13,0.8343573659658432,56.486107,0.25141308,0.012843261,0.0
0.29248077,1560,406.6953329856002,313911,23.38322,81.325,690.2633798122406,13,0.7869279235601425,54.001625,0.29248077,0.01316173,0.0
0.34012377,1573,403.93306903681014,317043,23.38094,81.675,696.9658210277557,13,0.7940176278352737,56.108654,0.34012377,0.013784322,0.0
0.26991028,1584,414.0961440023358,319980,23.38135,83.55,703.6919841766357,11,0.8006685227155685,62.10714,0.26991028,0.0119597055,0.0
0.22981873,1596,413.1820530964904,323076,23.380367,84.15,710.4483709335327,12,0.8278201669454575,63.93635,0.22981873,0.012996467,0.0
0.2568382,1607,427.5417253842585,325929,23.37199,86.55,717.1796836853027,11,0.8317241817712784,64.30358,0.2568382,0.012343096,0.0
0.25061935,1618,427.4615294568657,328791,23.374838,87.3,723.897712469101,11,0.821251854300499,61.329674,0.25061935,0.012381714,0.0
0.24975938,1630,423.7866179370185,331842,23.368341,87.25,730.7309758663177,12,0.8497186005115509,58.20534,0.24975938,0.01361208,0.0
0.25276643,1642,414.5095451979033,334866,23.366533,85.175,737.5170373916626,12,0.799468919634819,57.53547,0.25276643,0.012196938,0.0
0.29193568,1653,420.11075761455504,337845,23.368975,85.725,744.3210003376007,11,0.8293871432542801,58.85424,0.29193568,0.013025343,0.0
0.3161773,1666,422.2757079284023,341034,23.373045,86.55,751.0581338405609,13,0.7460011541843414,59.22887,0.3161773,0.012477335,0.0
0.24433775,1679,408.45291443781935,344172,23.368471,84.425,757.8690819740295,13,0.8706755340099335,56.55311,0.24433775,0.012269694,0.0
0.29997915,1691,406.41961591911036,347310,23.36857,83.9,764.6337192058563,12,0.8233822733163834,57.20875,0.29997915,0.012976128,0.0
0.33060914,1704,393.10731447134714,350355,23.372725,80.7,771.4709963798523,13,0.7839530110359192,57.004128,0.33060914,0.012855544,0.0
0.26120687,1715,419.95450477446394,353493,23.355242,85.325,778.2982270717621,11,0.8512674868106842,62.347607,0.26120687,0.012630679,0.0
0.25425023,1726,431.0848804153238,356283,23.347162,86.2,785.0572037696838,11,0.85443115234375,63.718616,0.25425023,0.012330836,0.0
0.26507443,1737,424.5586368041924,359199,23.348127,85.775,791.8750534057617,11,0.8693689554929733,59.579002,0.26507443,0.012290942,0.0
0.28438413,1750,427.9454547604428,362307,23.353191,85.8,798.5657224655151,13,0.8182169497013092,58.547356,0.28438413,0.012553254,0.0
0.24757892,1762,422.80885753312907,365526,23.354715,85.15,805.3454945087433,12,0.8200364112854004,56.239136,0.24757892,0.011783937,0.0
0.236013,1774,420.2453581152784,368505,23.354572,84.925,812.0635418891907,12,0.8685644865036011,56.87124,0.236013,0.013049575,0.0
0.25833365,1785,421.30610611819066,371223,23.35345,85.125,818.9107530117035,11,0.8858494460582733,57.9199,0.25833365,0.013000755,0.0
0.28043127,1796,419.6382107327896,374142,23.3491,84.75,825.7265632152557,11,0.8511981666088104,59.95515,0.28043127,0.012934336,0.0
0.27553898,1808,425.0535955129515,377229,23.350277,84.925,832.4967200756073,12,0.7657061517238617,59.686962,0.27553898,0.013137402,0.0
0.28276008,1818,444.2800604645762,380034,23.340822,88.225,839.3177826404572,10,0.8758216500282288,62.76051,0.28276008,0.012582729,0.0
0.24933407,1830,432.6033009567852,382968,23.335024,86.075,846.1856164932251,12,0.8333232700824738,58.444714,0.24933407,0.012185123,0.0
0.2964314,1841,440.09885864986484,386001,23.339354,87.95,852.9467980861664,11,0.829721212387085,58.061882,0.2964314,0.012485104,0.0
