meankl,entropy,EpisodesSoFar,optimgain,entloss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean,EpTrueRewMean,ev_tdlam_before,surrgain,TimestepsSoFar
0.006403333,7.9571385,176,0.06120637,0.0,74.188649892807,5,182.85,136.25964,159.91532431371735,0.9234688133001328,0.06120637,44430
0.006511095,7.904542,179,0.059583943,0.0,78.619393825531,3,195.475,140.43527,164.94057404341615,0.9103696271777153,0.059583943,47100
0.0061084223,7.9071083,183,0.07470704,0.0,83.03814673423767,4,205.15,143.3449,177.1583002193472,0.8616130501031876,0.07470704,49815
0.0073645534,7.877548,189,0.0649819,0.0,87.54923367500305,6,202.3,140.5109,199.18443378960242,0.9151045382022858,0.0649819,52923
0.0065036765,7.8765864,195,0.06650485,0.0,92.13104128837585,6,197.825,134.70908,207.2842758836272,0.957406934350729,0.06650485,56340
0.007213994,7.9022093,198,0.06289563,0.0,96.51088547706604,3,208.575,135.02649,205.9932644559636,0.8869030848145485,0.06289563,59154
0.007482159,7.9012575,202,0.06909245,0.0,100.86318016052246,4,210.525,136.68018,225.69558705418157,0.9515103586018085,0.06909245,61470
0.006457763,7.89172,206,0.06233735,0.0,105.27468681335449,4,221.825,140.13751,233.3252788924022,0.9363776817917824,0.06233735,64560
0.0056912564,7.889328,210,0.0806584,0.0,109.67577147483826,4,220.275,137.25577,236.68268105020206,0.9130721166729927,0.0806584,67722
0.0070427693,7.851147,215,0.07986108,0.0,114.10126829147339,5,221.825,138.50558,247.4680241748735,0.9454637095332146,0.07986108,70503
0.0065837596,7.8806276,216,0.064515784,0.0,118.47425937652588,1,222.525,138.96002,249.5618498157991,0.8171005398035049,0.064515784,71133
0.006545908,7.855395,220,0.08042865,0.0,122.89323854446411,4,221.95,142.23209,275.2842460284283,0.8659892827272415,0.08042865,74145
0.0065600034,7.8344154,225,0.10658206,0.0,127.26211547851562,5,234.9,154.42976,311.2895921608972,0.8242038637399673,0.10658206,78777
0.0073759817,7.815903,230,0.069546655,0.0,131.65825605392456,5,240.475,159.29338,335.2862373493828,0.9291796833276749,0.069546655,82263
0.006227771,7.8225675,232,0.07883036,0.0,136.01663184165955,2,250.7,169.48842,366.06164816022766,0.7494369149208069,0.07883036,84906
0.006863311,7.870487,235,0.07593999,0.0,140.41352486610413,3,270.225,177.87915,384.66308485999195,0.9264140948653221,0.07593999,88767
0.006218505,7.8569455,238,0.081750765,0.0,144.93559861183167,3,278.475,191.52654,432.93798207792935,0.8206850737333298,0.081750765,92571
0.005979909,7.844242,241,0.075445384,0.0,149.63929653167725,3,294.425,200.03934,458.35973986977194,0.8583721369504929,0.075445384,96219
0.00592893,7.856216,244,0.09305601,0.0,154.1023120880127,3,297.975,202.62462,473.3166242512067,0.8979409858584404,0.09305601,99033
0.006247364,7.880677,248,0.08334374,0.0,158.54938793182373,4,303.5,204.75658,489.43334803605796,0.800709456205368,0.08334374,102729
0.0065120333,7.880863,251,0.09223011,0.0,163.00983047485352,3,307.1,208.23233,508.9567784391778,0.8422979414463043,0.09223011,105330
0.00684841,7.8518686,254,0.090465255,0.0,167.42812776565552,3,319.95,217.83163,540.2662924175945,0.7974919974803925,0.090465255,108384
0.006368464,7.845153,256,0.078851044,0.0,171.86646127700806,2,336.1,231.30464,577.6256722621924,0.8423131853342056,0.078851044,111465
0.006545703,7.856015,257,0.08309929,0.0,176.35543942451477,1,347.875,235.95523,592.4808055339914,0.8469835072755814,0.08309929,113880
0.0064854613,7.8535614,259,0.088051304,0.0,180.77025532722473,2,361.0,243.92343,620.636532238289,0.7761279493570328,0.088051304,116862
0.0063953632,7.864686,261,0.085865885,0.0,185.16207122802734,2,371.95,245.9292,632.9788987522345,0.5236712396144867,0.085865885,120831
0.007430125,7.862607,263,0.092318565,0.0,189.54159832000732,2,393.325,258.56815,672.9920548270751,0.9085722044110298,0.092318565,124599
0.0063691945,7.86456,265,0.100939274,0.0,193.94672012329102,2,421.625,272.6236,716.0284973815715,0.8179783970117569,0.100939274,129372
0.0068795616,7.865475,268,0.08700277,0.0,198.36040925979614,3,429.875,272.24957,717.3175142414409,0.8097414970397949,0.08700277,132408
0.0069023175,7.866393,269,0.08033355,0.0,202.7507872581482,1,448.3,280.4881,743.5781435593254,0.32749420404434204,0.08033355,135408
0.006994931,7.854859,270,0.09860921,0.0,207.11258816719055,1,467.875,290.559,770.6933468631862,0.698600560426712,0.09860921,138408
0.0061531756,7.868545,271,0.08173907,0.0,211.52324676513672,1,484.9,301.75107,804.2781141555366,0.21587246656417847,0.08173907,141408
0.006577932,7.8522987,274,0.1045316,0.0,215.9234619140625,3,475.45,301.69998,805.8501400597522,0.7153417468070984,0.1045316,145296
0.007030595,7.841079,276,0.08421766,0.0,220.28406858444214,2,482.425,303.94745,820.4680712089864,0.8742498606443405,0.08421766,148860
0.008193629,7.823593,279,0.093089685,0.0,224.68620777130127,3,494.7,316.0125,849.0361580327128,0.8351835161447525,0.093089685,153108
0.0068404153,7.821476,280,0.07457781,0.0,229.0417823791504,1,499.425,317.2242,854.1792351817281,0.7399659156799316,0.07457781,154998
0.007158002,7.8122435,282,0.101074755,0.0,233.45933938026428,2,502.725,322.5627,872.049194148121,0.8436398208141327,0.101074755,157938
0.0065945024,7.8039513,284,0.089738265,0.0,237.9274697303772,2,518.0,334.03842,907.0667147122049,0.8292548954486847,0.089738265,161193
0.006484122,7.7902346,286,0.08904216,0.0,242.2630021572113,2,526.925,335.78302,914.9078427725019,0.9028919488191605,0.08904216,164280
0.006523446,7.7836766,287,0.08739313,0.0,246.73159432411194,1,543.425,346.97354,948.0195844350303,0.8264465034008026,0.08739313,166989
0.006945816,7.7935786,289,0.09716542,0.0,251.18939065933228,2,557.4,357.89053,982.0505980491823,0.6344797313213348,0.09716542,170469
0.007650973,7.7774696,292,0.09153049,0.0,255.55203008651733,3,561.2,362.71576,995.884904478626,0.7674718797206879,0.09153049,174105
0.007063263,7.795944,294,0.09343297,0.0,259.90791273117065,2,576.55,366.87183,1011.0383037453112,0.845790445804596,0.09343297,177570
0.0063310442,7.7884674,295,0.07084012,0.0,264.3549551963806,1,584.45,375.29434,1036.3305851745913,-0.011714935302734375,0.07084012,180570
0.0069234204,7.7829595,296,0.099981695,0.0,268.8035202026367,1,589.4,376.5385,1042.875843834197,0.8961205184459686,0.099981695,182193
0.0072548236,7.7796025,297,0.10025885,0.0,273.2168653011322,1,592.0,378.74637,1053.427569338603,0.8083848357200623,0.10025885,184920
0.0074192816,7.7734995,299,0.090113044,0.0,277.68810057640076,2,594.55,391.78186,1077.6355944070024,0.5086638033390045,0.090113044,188208
0.0073526492,7.7616706,302,0.09984554,0.0,282.0861678123474,3,563.825,379.0799,1041.5142458777016,0.8137847632169724,0.09984554,190851
0.0065276483,7.7625604,305,0.08740069,0.0,286.4543282985687,3,540.925,373.46823,1025.1602086658954,0.7906971573829651,0.08740069,194283
0.0065740794,7.7788706,307,0.08285163,0.0,290.94672322273254,2,548.025,383.4218,1060.0973104811933,0.8976641073822975,0.08285163,197400
0.0077316607,7.7768526,310,0.099939235,0.0,295.3726212978363,3,515.7,375.40634,1034.0069865664213,0.8185526579618454,0.099939235,200292
0.0074874274,7.769668,314,0.07895907,0.0,299.75066208839417,4,502.95,358.7995,997.4811825107005,0.7183154225349426,0.07895907,205650
0.0073888935,7.759156,318,0.08982299,0.0,304.1489589214325,4,478.9,344.62753,969.5727558262421,0.7612020075321198,0.08982299,209841
0.0070605064,7.755428,320,0.09288503,0.0,308.5440671443939,2,487.525,355.04355,1004.7487032604413,0.7971353381872177,0.09288503,213501
0.007064115,7.7584376,324,0.093223505,0.0,312.898414850235,4,466.4,339.24066,962.4624843725775,0.8348718136548996,0.093223505,217161
0.006945934,7.7518272,327,0.09258125,0.0,317.26016068458557,3,445.375,331.90234,941.2731176516525,0.8082478493452072,0.09258125,220434
0.0073728673,7.7372584,330,0.090634115,0.0,321.60435152053833,3,424.425,316.65936,901.9466848465017,0.7638570964336395,0.090634115,223182
0.00783021,7.7411623,333,0.10215574,0.0,325.95857977867126,3,411.2,316.48788,898.2503726520141,0.8744683265686035,0.10215574,226029
0.0073157605,7.6917076,336,0.10633533,0.0,330.34443378448486,3,401.5,321.8541,897.9632826992172,0.8362904489040375,0.10633533,230373
0.0070900163,7.6782966,338,0.10552832,0.0,334.72786927223206,2,387.675,315.85873,880.9175714376881,0.7354055941104889,0.10552832,232893
0.0073277405,7.6763268,340,0.103926405,0.0,339.1030263900757,2,384.25,308.46402,868.6941137526322,0.7521573007106781,0.103926405,235740
0.008061105,7.6616216,341,0.10922729,0.0,343.49150037765503,1,402.15,319.45377,905.6446095900568,0.7068095505237579,0.10922729,238626
0.006591821,7.6605344,342,0.085154414,0.0,347.84563517570496,1,405.05,320.65576,910.3506371509753,0.7302984595298767,0.085154414,239457
0.007447377,7.665466,344,0.0904339,0.0,352.3220636844635,2,403.1,316.9002,906.4026776607705,0.8434326499700546,0.0904339,241773
0.00796627,7.6544194,346,0.122778386,0.0,356.75161504745483,2,396.7,314.61603,894.5869739964859,0.8538603037595749,0.122778386,244242
0.007427355,7.643554,349,0.095947936,0.0,361.1731688976288,3,408.8,315.04092,915.5922189937243,0.7785867899656296,0.095947936,248673
0.0086292215,7.6327033,350,0.08322517,0.0,365.53919315338135,1,428.175,331.63632,964.811189974614,0.31280797719955444,0.08322517,251673
0.007197267,7.606998,353,0.08761996,0.0,369.9534547328949,3,422.575,336.85168,982.5710369240467,0.7874185591936111,0.08761996,255744
0.0075974986,7.609754,354,0.12900358,0.0,374.320604801178,1,427.325,342.9143,998.2169327414427,0.8068720251321793,0.12900358,256929
0.007804094,7.599442,356,0.094757766,0.0,378.73289036750793,2,433.05,348.20297,1018.1269182403114,0.8252158313989639,0.094757766,260016
0.007761487,7.613892,358,0.10384743,0.0,383.14629316329956,2,443.35,363.23257,1054.5911401205608,0.7595623135566711,0.10384743,263043
0.008240175,7.605408,361,0.108260974,0.0,387.50968766212463,3,430.325,353.97568,1025.7394810612298,0.7154012620449066,0.108260974,265863
0.007260695,7.586898,362,0.1342049,0.0,391.932980298996,1,431.85,358.2271,1035.145972790949,0.6060945391654968,0.1342049,267012
0.0075622117,7.5750737,365,0.103458546,0.0,396.4434962272644,3,435.625,362.8814,1053.5025237931573,0.7714671045541763,0.103458546,270705
0.008570641,7.5725584,367,0.11149372,0.0,400.8505482673645,2,437.725,367.60678,1064.3382394025825,0.7436805069446564,0.11149372,272961
0.008041273,7.5691075,370,0.09546404,0.0,405.28346133232117,3,442.575,371.98642,1073.9484310191488,0.8577252924442291,0.09546404,276291
0.007709514,7.560856,372,0.097388126,0.0,409.7111096382141,2,457.65,386.44165,1119.6647138277503,0.8458143174648285,0.097388126,279855
0.007689603,7.5593133,374,0.10144855,0.0,414.1022093296051,2,454.425,379.40347,1108.3194241481501,0.8935002461075783,0.10144855,282480
0.0071327807,7.551822,376,0.08829202,0.0,418.4671046733856,2,455.25,372.41998,1107.2302911170348,0.8119253814220428,0.08829202,285003
0.009003356,7.545109,379,0.114797086,0.0,422.8302192687988,3,455.475,368.9428,1110.2434600826252,0.8195798397064209,0.114797086,288594
0.0073917145,7.548141,381,0.09605953,0.0,427.2399616241455,2,433.75,354.8506,1072.5148796205572,0.8780414909124374,0.09605953,290676
0.008377718,7.5413165,384,0.097186625,0.0,431.63240933418274,3,432.675,356.08917,1077.014424813863,0.8917358592152596,0.097186625,293694
0.007571223,7.5216713,386,0.1165864,0.0,436.00996589660645,2,433.3,358.15787,1088.9867529319959,0.8314837217330933,0.1165864,296238
0.00831538,7.5053744,387,0.087265454,0.0,440.3909592628479,1,437.825,361.5993,1101.1082391085815,0.11866718530654907,0.087265454,299238
0.0086384965,7.519164,388,0.078245744,0.0,444.7911334037781,1,453.1,375.81934,1148.4856002019292,-0.011811614036560059,0.078245744,302238
0.008276051,7.5139647,389,0.09382603,0.0,449.19420337677,1,468.35,392.46674,1198.9344932651209,0.6453860104084015,0.09382603,304875
0.008425793,7.518859,392,0.12502569,0.0,453.7886996269226,3,439.85,368.14786,1123.9926893809186,0.8256559818983078,0.12502569,307983
0.008603297,7.5136685,394,0.09260482,0.0,458.2023298740387,2,442.45,372.86676,1135.357165410458,0.7044563293457031,0.09260482,310023
0.0080464445,7.5072174,397,0.09322268,0.0,462.5888879299164,3,438.325,359.83325,1110.890066659835,0.8406452089548111,0.09322268,314802
0.0074468665,7.4780307,400,0.099823885,0.0,467.0007095336914,3,448.95,369.9352,1144.5646159139465,0.8890112191438675,0.099823885,318810
0.0075731063,7.4624643,402,0.09474839,0.0,471.4260251522064,2,456.675,371.24765,1161.7532022668172,0.8393750786781311,0.09474839,321813
0.0076187067,7.444047,403,0.110798985,0.0,475.8611409664154,1,450.975,363.79434,1140.9603221920966,0.661421149969101,0.110798985,323013
0.008187326,7.4312263,405,0.08971136,0.0,480.23738861083984,2,469.525,380.867,1193.2178548158959,0.5707695484161377,0.08971136,327048
0.0077814627,7.408399,406,0.092474885,0.0,484.5872642993927,1,467.925,378.51532,1187.78789207999,0.7381876111030579,0.092474885,327984
0.008826872,7.4107795,407,0.10423216,0.0,488.99206924438477,1,479.15,392.085,1226.9245520204634,0.8823129087686539,0.10423216,330459
