meankl,optimgain,surrgain,entloss,entropy,EpThisIter,ev_tdlam_before,TimeElapsed,EpisodesSoFar,TimestepsSoFar,EpLenMean,EpTrueRewMean,EpRewMean
0.0093159,0.09983404,0.09983404,0.0,7.5097613,2,0.7774851769208908,906.5034606456757,564,640593,575.9,1567.486349804886,517.55566
0.010057207,0.09598319,0.09598319,0.0,7.5151987,2,0.5624403357505798,910.9401171207428,566,646194,599.675,1638.8436829636296,539.2147
0.01048044,0.17945492,0.17945492,0.0,7.526355,1,0.7424711585044861,915.3413219451904,567,649134,602.525,1638.3586533242028,536.22906
0.009551732,0.11344111,0.11344111,0.0,7.5511346,1,0.7220521867275238,919.7912497520447,568,651744,614.45,1675.2241226262959,546.3317
0.008964652,0.1204338,0.1204338,0.0,7.5374885,1,0.31306546926498413,924.2556617259979,569,654744,632.85,1732.7491744762315,564.1522
0.00989132,0.09815398,0.09815398,0.0,7.5170164,1,0.5305841565132141,928.7063283920288,570,657576,642.275,1760.5705117108453,572.4373
0.0098179,0.13730271,0.13730271,0.0,7.4906454,1,0.6624985635280609,933.1593861579895,571,660318,651.925,1798.229957685821,584.0804
0.009744008,0.08858555,0.08858555,0.0,7.462032,2,0.6403024792671204,937.6085088253021,573,664581,658.075,1812.9638573637974,586.3597
0.009709566,0.08710101,0.08710101,0.0,7.4691315,1,0.08511006832122803,942.0239238739014,574,667581,658.075,1818.4709976502054,585.8721
0.009378234,0.073829785,0.073829785,0.0,7.4637456,1,0.06779700517654419,946.501350402832,575,670581,658.075,1820.570947656585,585.74554
0.009457285,0.096616626,0.096616626,0.0,7.4553385,2,0.6454891264438629,950.973313331604,577,674709,663.2,1839.85952389969,589.58826
0.010354796,0.1013751,0.1013751,0.0,7.4659433,2,0.7793624103069305,955.3889591693878,579,678510,673.025,1861.6181056692562,595.4671
0.00981977,0.11275995,0.11275995,0.0,7.429625,1,0.7839708626270294,959.789678812027,580,680001,671.325,1853.5884140938956,593.7501
0.009285856,0.104583174,0.104583174,0.0,7.4400067,3,0.8165615051984787,964.2435266971588,583,683382,656.85,1804.6051964174608,577.27356
0.009087652,0.081887275,0.081887275,0.0,7.414371,2,0.6727291941642761,968.6668598651886,585,688383,663.1,1813.1546214730429,578.70764
0.009953463,0.10615079,0.10615079,0.0,7.4301114,1,0.8526808023452759,973.060346364975,586,689868,658.05,1802.5469189664723,574.7591
0.009592956,0.19296224,0.19296224,0.0,7.4344487,1,0.7348669767379761,977.5427896976471,587,691098,654.95,1795.7126849072665,572.5036
0.009023338,0.11622374,0.11622374,0.0,7.430771,1,0.9384030774235725,981.8939919471741,588,692952,664.225,1825.2317673365476,581.20703
0.008672414,0.09970111,0.09970111,0.0,7.4454336,2,0.5986186563968658,986.3692615032196,590,698571,675.8,1875.5525041488036,597.99164
0.009199941,0.11985369,0.11985369,0.0,7.4538007,2,0.8626804500818253,990.7326447963715,592,701295,671.025,1870.1704449808385,596.32526
0.009734476,0.12062347,0.12062347,0.0,7.436325,1,0.3009861707687378,995.0864782333374,593,704295,685.1,1914.5755855920186,609.0963
0.008791581,0.08941167,0.08941167,0.0,7.45485,1,0.7882048934698105,999.4848153591156,594,705924,687.825,1930.3122894671676,613.8368
0.010397624,0.11148119,0.11148119,0.0,7.4567995,1,0.4644632935523987,1003.8770296573639,595,708924,687.825,1934.6191092866175,613.26733
0.009347148,0.07950645,0.07950645,0.0,7.4178953,1,0.06693166494369507,1008.24342918396,596,711924,701.9,1972.9357601942697,625.42737
0.009799592,0.07556124,0.07556124,0.0,7.404252,1,0.10763049125671387,1012.6379008293152,597,714924,718.575,2024.8613483234233,641.80096
0.011648985,0.08617768,0.08617768,0.0,7.3968663,1,0.782130241394043,1017.1119267940521,598,716433,724.2,2044.7383737045827,647.232
0.010708708,0.08639796,0.08639796,0.0,7.3825235,1,0.037476301193237305,1021.5551762580872,599,719433,739.175,2094.8966680002914,661.15894
0.009703127,0.06864977,0.06864977,0.0,7.4152355,1,0.00830376148223877,1026.0044190883636,600,722433,743.25,2103.166508187017,661.7455
0.009330301,0.08961123,0.08961123,0.0,7.3779287,1,-0.0526118278503418,1030.3964467048645,601,725433,762.5,2164.2982420836975,679.5992
0.009243142,0.08471605,0.08471605,0.0,7.365465,2,0.44857877492904663,1034.7913162708282,603,729507,746.45,2127.419205750324,666.1453
0.010320214,0.086762756,0.086762756,0.0,7.3248777,1,-0.01311957836151123,1039.1821603775024,604,732507,765.95,2184.1291281767144,682.91205
0.010847692,0.07375939,0.07375939,0.0,7.31158,1,0.20257997512817383,1043.5794608592987,605,735507,765.95,2184.6382757603164,682.46924
0.01079106,0.08496509,0.08496509,0.0,7.281429,1,-0.13487601280212402,1047.9557609558105,606,738507,769.275,2197.312477324489,684.69855
0.009672164,0.089923665,0.089923665,0.0,7.252377,1,0.03626823425292969,1052.4023699760437,607,741507,769.775,2199.1173971466146,682.4559
0.009183275,0.082589716,0.082589716,0.0,7.235763,1,-0.0235135555267334,1056.8240439891815,608,744507,773.025,2223.977964311308,689.9047
0.009757501,0.09191868,0.09191868,0.0,7.1889634,1,0.07426720857620239,1061.1872923374176,609,747507,773.025,2226.418694742261,689.52673
0.00984575,0.10471837,0.10471837,0.0,7.18907,1,0.7881160080432892,1065.611445426941,610,748614,758.65,2185.4624095086856,676.645
0.009317927,0.102258496,0.102258496,0.0,7.158769,1,0.8573102504014969,1070.156766653061,611,751488,759.75,2185.745469018343,674.94366
0.0092880465,0.14058597,0.14058597,0.0,7.154362,1,0.7540627121925354,1074.5922679901123,612,754488,759.75,2194.2305668046424,675.53845
0.010048517,0.06828492,0.06828492,0.0,7.1975546,1,-0.02314889430999756,1078.9764902591705,613,757488,774.225,2244.9194015669564,688.78644
0.010101595,0.08720801,0.08720801,0.0,7.22321,2,0.7132156491279602,1083.4327964782715,615,761547,758.05,2205.5054857904347,672.5134
0.009706236,0.09292086,0.09292086,0.0,7.2191296,2,0.8863997980952263,1087.8489034175873,617,766503,764.95,2228.2317961827634,675.61395
0.009691035,0.0685151,0.0685151,0.0,7.2292037,1,0.006986737251281738,1092.3104994297028,618,769503,765.775,2233.917595230858,674.8395
0.009454671,0.10066591,0.10066591,0.0,7.220336,1,0.8275837302207947,1096.7182002067566,619,770517,766.725,2238.323180581911,676.2647
0.0089991735,0.0942142,0.0942142,0.0,7.202987,2,0.4463244676589966,1101.119627714157,621,774969,778.0,2270.3252512611857,683.0786
0.011128705,0.091798946,0.091798946,0.0,7.1616073,2,0.6698411405086517,1105.5336689949036,623,778215,790.275,2312.761646749399,694.0126
0.014929266,0.09415231,0.09415231,0.0,7.1351933,1,0.5404044687747955,1109.9075269699097,624,779079,772.475,2261.936205811212,678.5236
0.010561659,0.08512244,0.08512244,0.0,7.1581254,1,0.003975868225097656,1114.3192164897919,625,782079,780.8,2278.5204844709065,682.91174
0.010344061,0.10701253,0.10701253,0.0,7.1747394,1,-0.2763645648956299,1118.7622427940369,626,785079,793.425,2317.2440023614586,693.61053
0.0092941355,0.09858352,0.09858352,0.0,7.161927,1,0.9136137738823891,1123.1927835941315,627,786600,795.85,2327.3972934732183,696.4386
0.010148227,0.15525195,0.15525195,0.0,7.178817,1,0.8231295943260193,1127.5557992458344,628,789588,805.3,2367.368060503767,707.00256
0.009776953,0.121476464,0.121476464,0.0,7.174422,1,0.5945542454719543,1131.9844944477081,629,791946,799.95,2359.905454130775,702.1064
0.010800847,0.09375877,0.09375877,0.0,7.1730185,2,0.35184013843536377,1136.3649516105652,631,795549,792.725,2323.4764404523107,687.94794
0.009962527,0.12155554,0.12155554,0.0,7.1508145,2,0.8664552271366119,1140.8003129959106,633,800523,801.9,2367.721095213636,696.6104
0.010000078,0.10540201,0.10540201,0.0,7.1284747,2,0.7645430415868759,1145.2093369960785,635,804822,799.15,2376.1205570892366,696.08856
0.009991282,0.10293542,0.10293542,0.0,7.1300693,2,0.7579953521490097,1149.6056880950928,637,809028,784.2,2343.3650841584263,680.65
0.009103397,0.109931804,0.109931804,0.0,7.176942,1,0.699720948934555,1154.0353071689606,638,811767,794.45,2385.5018317099484,689.9391
0.009079777,0.081393816,0.081393816,0.0,7.1562505,1,-0.03059709072113037,1158.4697625637054,639,814767,794.45,2393.0145887098965,690.7676
0.009764341,0.107244484,0.107244484,0.0,7.1346297,3,0.7498113214969635,1162.8615386486053,642,817782,744.575,2234.290398286206,642.7943
0.010589467,0.09803519,0.09803519,0.0,7.1022906,1,0.8996623456478119,1167.234354019165,643,819579,750.6,2255.700519058978,648.1613
0.011613812,0.07766019,0.07766019,0.0,7.1288295,1,0.06426006555557251,1171.6579885482788,644,822579,750.6,2256.6545394732516,647.4713
0.009974791,0.12856421,0.12856421,0.0,7.134107,1,0.5618053376674652,1176.072990179062,645,823791,735.7,2210.2320412091312,633.8077
0.009383492,0.07774616,0.07774616,0.0,7.12358,1,0.005922436714172363,1180.5243484973907,646,826791,735.7,2206.3005478104333,631.2659
0.010984893,0.102548584,0.102548584,0.0,7.1131635,2,0.8892417848110199,1184.96266746521,648,830838,719.425,2150.280786897846,612.6896
0.010747323,0.08803891,0.08803891,0.0,7.122331,2,0.40183597803115845,1189.3575744628906,650,835299,722.375,2159.891975442356,614.48315
0.010520918,0.09989077,0.09989077,0.0,7.139174,1,0.8128430396318436,1193.8167343139648,651,836949,712.175,2127.9424019590833,604.53766
0.009741582,0.11047022,0.11047022,0.0,7.1463175,2,0.8640238791704178,1198.25985121727,653,841047,696.325,2084.2910572494197,592.1991
0.008353218,0.085263714,0.085263714,0.0,7.103899,2,0.25482261180877686,1202.745855331421,655,844899,694.6,2078.3377450337507,591.7377
0.009682576,0.12645218,0.12645218,0.0,7.1175375,1,0.6883120238780975,1207.2031362056732,656,846021,680.45,2036.5657582825493,580.21967
0.00996051,0.12218137,0.12218137,0.0,7.0968013,1,0.7881947755813599,1211.7108647823334,657,846948,670.375,2000.4575088950864,571.0714
0.010222644,0.11219771,0.11219771,0.0,7.0571914,1,0.8714421540498734,1216.087630033493,658,847284,648.175,1927.2399944095264,552.1357
0.0106369695,0.117124856,0.117124856,0.0,7.0701766,2,0.8694708198308945,1220.4468941688538,660,851676,651.325,1956.8142605406072,558.2631
0.01024135,0.090454,0.090454,0.0,7.0171347,1,0.8638640493154526,1224.8907787799835,661,854442,662.275,2002.5351760914557,568.652
0.011387581,0.12473495,0.12473495,0.0,7.013688,2,0.903176873922348,1229.3236932754517,663,858057,665.35,2026.6698904990474,571.2657
0.010277659,0.15454286,0.15454286,0.0,7.0308185,2,0.8001362383365631,1233.6903841495514,665,860616,654.475,2013.2273814347966,565.2103
0.009497134,0.09939727,0.09939727,0.0,6.977644,2,0.8077370971441269,1238.0823707580566,667,861906,627.55,1931.3885933886045,542.5216
0.011054747,0.12495005,0.12495005,0.0,6.9701576,1,0.9351382106542587,1242.5473506450653,668,863625,616.975,1897.587321651003,531.17346
0.011306388,0.09578517,0.09578517,0.0,6.9425797,3,0.8063487857580185,1246.9747972488403,671,868953,611.7,1891.2424464787412,525.2152
0.012728984,0.11722015,0.11722015,0.0,6.9266973,3,0.8637235015630722,1251.3921773433685,674,872514,577.625,1760.4918387300174,490.36212
0.010161477,0.13306007,0.13306007,0.0,6.881103,1,0.7919235229492188,1255.8140966892242,675,875454,588.6,1806.6411869616772,500.8666
0.0101373885,0.0847566,0.0847566,0.0,6.889848,1,-0.028265714645385742,1260.2173063755035,676,878454,588.6,1799.4773137745208,498.83994
0.009720437,0.13368466,0.13368466,0.0,6.903259,1,0.9022963047027588,1264.5976576805115,677,881427,603.325,1859.2026888198554,512.2349
0.011789294,0.10638143,0.10638143,0.0,6.8908086,2,0.8941855579614639,1268.9852240085602,679,885174,586.725,1805.1953971070375,496.10532
0.0093004545,0.09129682,0.09129682,0.0,6.838314,1,0.7480432689189911,1273.3399469852448,680,886974,597.275,1844.7752416873277,505.05795
0.010331299,0.1774856,0.1774856,0.0,6.8638263,3,0.7255875766277313,1277.6997125148773,683,889992,586.775,1816.8965800789804,495.6241
0.011052348,0.100182295,0.100182295,0.0,6.848024,3,0.7832251191139221,1282.1232714653015,686,895368,571.475,1784.8907864737198,484.53107
0.012843155,0.08696,0.08696,0.0,6.829952,2,0.6823797821998596,1286.4826302528381,688,899808,574.75,1794.8233718266995,486.47284
0.0097097885,0.09145911,0.09145911,0.0,6.80403,2,0.6430189907550812,1290.8903849124908,690,905049,581.25,1830.097624934145,494.0166
0.011716005,0.09050518,0.09050518,0.0,6.8124995,2,0.6319204568862915,1295.2821290493011,692,909030,580.8,1825.712441794767,491.264
0.009325333,0.12353324,0.12353324,0.0,6.799252,1,-0.10687422752380371,1299.7192447185516,693,912030,591.525,1857.2515309026871,499.72958
0.01102541,0.10417293,0.10417293,0.0,6.841841,2,0.6679571866989136,1304.0909090042114,695,914955,583.8,1833.4845983603707,492.19034
0.010943821,0.10284442,0.10284442,0.0,6.8422384,1,0.8270701318979263,1308.4824495315552,696,916452,586.925,1844.821449488402,494.60645
0.010522611,0.10621654,0.10621654,0.0,6.8010907,1,0.5352647602558136,1312.8911740779877,697,919452,604.2,1911.3618348309858,510.6132
0.009313459,0.08843824,0.08843824,0.0,6.8731127,1,0.7634468078613281,1317.2872445583344,698,920880,613.3,1944.5324052008123,519.27356
0.009962363,0.07776803,0.07776803,0.0,6.8542347,1,-0.08013260364532471,1321.7406032085419,699,923880,619.05,1963.992782339655,523.25305
0.009965713,0.08945559,0.08945559,0.0,6.8404503,2,0.8624989986419678,1326.176856994629,701,926910,603.9,1901.7021710971517,506.7674
0.0102665145,0.0724394,0.0724394,0.0,6.901302,1,-0.14687812328338623,1330.6180369853973,702,929910,614.15,1930.1271220462484,514.159
0.009860005,0.07798538,0.07798538,0.0,6.9233403,1,-0.15113472938537598,1335.0714464187622,703,932910,623.775,1967.9234616748095,522.8737
0.009061056,0.101495564,0.101495564,0.0,6.9046054,1,0.7634074091911316,1339.4728157520294,704,934476,622.525,1957.5120300916558,520.84814
0.010292716,0.07044138,0.07044138,0.0,6.8853617,1,-0.02508413791656494,1344.2069172859192,705,937476,640.5,2022.795739152535,535.44226
0.010826664,0.08457352,0.08457352,0.0,6.8881793,1,0.006088554859161377,1348.6202037334442,706,940476,659.475,2079.863035570609,550.9448
0.010964405,0.10959358,0.10959358,0.0,6.856569,2,0.907013788819313,1353.0145409107208,708,943797,668.1,2105.013903404589,557.83606
0.0108882105,0.10344522,0.10344522,0.0,6.822026,2,0.8565270006656647,1357.398502588272,710,947058,660.875,2073.908525290509,549.9394
0.009601093,0.09616886,0.09616886,0.0,6.81334,2,0.41513144969940186,1361.7649190425873,712,952629,683.15,2154.0678769529572,568.8496
0.010392043,0.103261314,0.103261314,0.0,6.8001533,2,0.9008406177163124,1366.0807087421417,714,956460,699.55,2218.5133631477593,583.2289
0.010373098,0.08581921,0.08581921,0.0,6.7657433,2,0.7423553764820099,1370.475836277008,716,961428,691.45,2192.937415313395,574.76184
0.010344231,0.1123806,0.1123806,0.0,6.7464166,1,0.9253339543938637,1374.8347265720367,717,962931,679.2,2152.1786683468426,564.6391
0.010704838,0.12213404,0.12213404,0.0,6.7814326,2,0.7802668064832687,1379.2581188678741,719,965499,669.375,2113.658853041864,556.0346
0.010564224,0.101109505,0.101109505,0.0,6.799421,1,0.07264798879623413,1383.6838862895966,720,968499,679.375,2146.747044300807,564.95856
0.011559006,0.11031259,0.11031259,0.0,6.8106866,1,0.8219326734542847,1388.1300864219666,721,971172,682.175,2154.881651683811,568.13293
0.010089822,0.094881564,0.094881564,0.0,6.7984004,2,0.8405769169330597,1392.4635138511658,723,974385,703.275,2229.796734759417,585.521
0.010528889,0.08894956,0.08894956,0.0,6.8164077,1,0.20884859561920166,1396.900093793869,724,977385,703.275,2228.9751435949306,584.8666
0.009308469,0.11014435,0.11014435,0.0,6.7832503,2,0.8559420704841614,1401.3236510753632,726,982779,728.425,2323.4827305119516,607.44543
0.009860578,0.11839126,0.11839126,0.0,6.82326,3,0.9175312146544456,1405.7869701385498,729,986376,696.4,2219.514100581268,579.8783
0.011588051,0.12527005,0.12527005,0.0,6.8236556,3,0.8815644234418869,1410.2005834579468,732,989088,667.15,2113.5604147254967,553.4272
0.011169858,0.08958902,0.08958902,0.0,6.8028574,1,-0.14250361919403076,1414.5334408283234,733,992088,667.15,2117.8623353207586,552.4837
0.009793501,0.13349158,0.13349158,0.0,6.8090816,1,0.8457445353269577,1418.954968214035,734,995004,671.85,2147.7074798817803,557.2665
0.009958175,0.10177323,0.10177323,0.0,6.8543735,2,0.6230207979679108,1423.3825016021729,736,1000209,697.975,2240.481704415727,579.63495
