EpisodesSoFar,surrgain,meankl,TimestepsSoFar,EpLenMean,entloss,EpTrueRewMean,EpRewMean,ev_tdlam_before,entropy,EpThisIter,TimeElapsed,optimgain
1047,0.08141494,0.011631106,401025,801.3,0.0,2646.6690681315426,371.6224,0.1499916911125183,4.2657685,1,1752.5186178684235,0.08141494
1048,0.11563564,0.013679254,401832,796.475,0.0,2620.981781631973,369.18442,0.896973267197609,4.3017917,1,1756.8369309902191,0.11563564
1049,0.0748196,0.011395425,402832,811.4,0.0,2672.796954838496,374.174,-0.11095190048217773,4.291782,1,1761.1304728984833,0.0748196
1050,0.046880104,0.0039192736,403832,811.4,0.0,2664.823101143034,374.84604,0.23352843523025513,4.301453,1,1765.4391541481018,0.046880104
1051,0.08801596,0.011246886,404832,826.65,0.0,2715.8616133086452,382.21823,0.37958842515945435,4.270536,1,1769.7002177238464,0.08801596
1052,0.08446284,0.013106858,405832,844.0,0.0,2772.285281045545,388.65543,0.29802465438842773,4.2008944,1,1774.0010902881622,0.08446284
1053,0.093929105,0.010528298,406832,854.925,0.0,2807.597758188744,392.38324,0.4297977685928345,4.145419,1,1778.2707769870758,0.093929105
1055,0.10030343,0.011402218,408317,842.05,0.0,2758.1756996845747,389.41644,0.8921813368797302,4.1198726,2,1782.5307869911194,0.10030343
1056,0.08364616,0.0101949405,409317,842.05,0.0,2742.9414516980005,389.47955,0.7221207916736603,4.1293883,1,1786.834962129593,0.08364616
1057,0.10177599,0.011713564,410317,854.975,0.0,2787.0822494414424,396.612,0.7170172333717346,4.1365066,1,1791.1521916389465,0.10177599
1058,0.09825667,0.011964411,411317,854.975,0.0,2786.2899590682728,397.35318,0.46033233404159546,4.141146,1,1795.46062874794,0.09825667
1059,0.10336706,0.011330248,412155,865.925,0.0,2828.284171713668,402.45792,0.69982048869133,4.170377,1,1799.7665042877197,0.10336706
1061,0.07096654,0.0103592845,413548,850.75,0.0,2747.1831075856885,394.6844,0.6114660203456879,4.1830425,2,1804.0810420513153,0.07096654
1062,0.12043249,0.010949247,413811,841.75,0.0,2711.2071686535724,389.55478,0.8615750968456268,4.167419,1,1808.442932844162,0.12043249
1064,0.07132925,0.010515252,415811,847.425,0.0,2698.437991367762,388.5029,-0.1922760009765625,4.217767,2,1812.833932876587,0.07132925
1065,0.092746295,0.010642391,416811,847.425,0.0,2703.4712852538787,389.32275,0.21568894386291504,4.231447,1,1817.2171235084534,0.092746295
1066,0.113481194,0.01126481,417811,847.425,0.0,2696.7624914643084,387.75507,0.44385653734207153,4.2048016,1,1821.6288425922394,0.113481194
1067,0.18392514,0.013106855,418354,836.0,0.0,2660.2474093668943,383.7645,0.8748199343681335,4.220664,1,1826.0065340995789,0.18392514
1069,0.10724402,0.011143051,419187,806.825,0.0,2546.425112914978,369.10098,0.9252163171768188,4.190498,2,1830.3781971931458,0.10724402
1070,0.096054986,0.0107756015,420187,822.75,0.0,2598.9690003341707,375.54675,0.2865723967552185,4.1911635,1,1834.7755768299103,0.096054986
1073,0.10472514,0.010943843,421996,801.625,0.0,2528.569944586396,363.15024,0.6642102599143982,4.2011113,3,1839.125938653946,0.10472514
1075,0.11776594,0.0117704775,422776,790.825,0.0,2489.42214886333,357.73798,0.9336546286940575,4.2301655,2,1843.501893043518,0.11776594
1076,0.12119319,0.010887004,423362,780.475,0.0,2454.1564361205915,352.80835,0.8671009391546249,4.2772446,1,1847.8398904800415,0.12119319
1077,0.09654391,0.013738705,424362,785.15,0.0,2466.2315297415867,353.05786,0.14376819133758545,4.278441,1,1852.2149755954742,0.09654391
1078,0.09612413,0.01122216,425362,792.825,0.0,2491.4913058633974,356.27042,0.08180946111679077,4.302802,1,1856.5995886325836,0.09612413
1079,0.08562849,0.011815421,426362,792.825,0.0,2484.6129413670574,355.6848,-0.050221800804138184,4.26104,1,1860.9514389038086,0.08562849
1080,0.10481338,0.012761838,427362,799.775,0.0,2501.831692556636,358.30704,0.023836493492126465,4.2364173,1,1865.2877712249756,0.10481338
1082,0.13800535,0.012261958,428648,784.15,0.0,2452.488709194895,352.38736,0.8982499539852142,4.2445087,2,1869.5801117420197,0.13800535
1083,0.12692061,0.012102243,429505,780.575,0.0,2440.3296033078377,353.34113,0.8136189728975296,4.25763,1,1873.9147946834564,0.12692061
1084,0.11799352,0.013946624,430505,799.925,0.0,2509.097050795889,361.34024,0.29868054389953613,4.24692,1,1878.224039554596,0.11799352
1085,0.1120745,0.013465586,431075,801.25,0.0,2521.070739810464,361.96094,0.8905641883611679,4.2626357,1,1882.5531656742096,0.1120745
1087,0.06357944,0.0038813301,431583,763.95,0.0,2398.336987961393,348.09634,0.8938576504588127,4.2687097,2,1886.8528730869293,0.06357944
1088,0.089954056,0.011071782,432583,768.775,0.0,2419.276540207902,350.33252,0.11490708589553833,4.28186,1,1891.1561062335968,0.089954056
1090,0.124800935,0.01085338,433669,745.925,0.0,2344.3706522096127,341.25885,0.8139980286359787,4.344322,2,1895.4625334739685,0.124800935
1091,0.1914658,0.011796499,434156,733.1,0.0,2304.802978960722,334.69046,0.8582975715398788,4.308566,1,1899.8217811584473,0.1914658
1092,0.09739916,0.010823443,434971,728.475,0.0,2291.611613893228,332.63892,0.8808785676956177,4.318244,1,1904.150563955307,0.09739916
1094,0.099022925,0.012002084,435982,707.425,0.0,2218.668348714928,321.54678,0.8922153860330582,4.3261995,2,1908.509691476822,0.099022925
1096,0.10743704,0.0115472,437808,712.275,0.0,2250.064403404839,326.6769,0.578624814748764,4.3126497,2,1912.8471415042877,0.10743704
1097,0.1492887,0.011446031,438808,712.275,0.0,2252.8986095017476,325.23297,0.2513335347175598,4.3436546,1,1917.1648199558258,0.1492887
1098,0.10667736,0.012313669,439808,712.275,0.0,2253.788187615356,325.44775,0.2326582670211792,4.3205223,1,1921.4717319011688,0.10667736
1100,0.096802875,0.0103448555,441808,716.325,0.0,2289.0903771551493,328.52646,0.5585523545742035,4.3242817,2,1925.7841012477875,0.096802875
1102,0.10947515,0.01205871,443522,742.775,0.0,2378.091901757721,339.90552,0.6086735427379608,4.3131695,2,1930.0993716716766,0.10947515
1104,0.11870918,0.013811091,445108,732.425,0.0,2374.2774122248275,338.3392,0.7071232497692108,4.362481,2,1934.3772103786469,0.11870918
1105,0.12645164,0.012634274,445966,728.875,0.0,2364.6288089245304,338.08282,0.7867092341184616,4.321927,1,1938.693054676056,0.12645164
1106,0.11435199,0.013503723,446595,719.6,0.0,2331.030888178823,333.72934,0.4754596948623657,4.358702,1,1943.0408601760864,0.11435199
1107,0.10437697,0.011367533,447566,730.3,0.0,2363.7264777856844,339.43817,0.7176539599895477,4.3622823,1,1947.3885383605957,0.10437697
1108,0.10134418,0.011721344,448566,747.7,0.0,2424.1880649009245,345.6413,0.1405867338180542,4.350009,1,1951.7636015415192,0.10134418
1110,0.1116246,0.012753437,450071,747.1,0.0,2423.0741876700727,345.85858,0.6720366775989532,4.3515396,2,1956.1127271652222,0.1116246
1112,0.10029966,0.0122331325,451823,751.45,0.0,2441.644891837478,349.8277,0.582720935344696,4.3565617,2,1960.4877665042877,0.10029966
1113,0.09634891,0.011854112,452823,770.675,0.0,2510.866979660842,358.07578,-0.18176031112670898,4.3624496,1,1964.8525195121765,0.09634891
1114,0.14019044,0.011684549,453350,778.4,0.0,2542.30310973094,361.25507,0.9065808206796646,4.3225703,1,1969.220807313919,0.14019044
1116,0.08882786,0.011283288,454852,787.25,0.0,2563.174046438242,364.70105,0.506163477897644,4.33728,2,1973.5962841510773,0.08882786
1118,0.10649362,0.0106399935,455723,759.025,0.0,2467.7809579039713,351.87842,0.88510362803936,4.334512,2,1977.964720249176,0.10649362
1119,0.18357253,0.012849107,456325,749.075,0.0,2439.3874678257644,348.15463,0.7839413285255432,4.3156357,1,1982.3041610717773,0.18357253
1121,0.102632955,0.011438796,457244,731.625,0.0,2383.6405080470995,341.17905,0.9249571785330772,4.281333,2,1986.6720213890076,0.102632955
1122,0.09632254,0.013413881,458244,739.9,0.0,2402.7480285322613,343.80145,0.24185127019882202,4.247498,1,1991.038135766983,0.09632254
1123,0.09903842,0.011228949,459155,741.25,0.0,2404.333702054758,340.63275,0.49735623598098755,4.277671,1,1995.387438774109,0.09903842
1124,0.09213646,0.010247657,459569,726.6,0.0,2357.672285786697,334.73633,0.8328298777341843,4.2992573,1,1999.6882348060608,0.09213646
1125,0.11240718,0.01403171,460569,737.35,0.0,2394.994681743023,339.86584,-0.18344581127166748,4.289097,1,2004.019057750702,0.11240718
1127,0.10124789,0.01118896,462077,762.35,0.0,2492.8590594360294,351.0184,0.769980177283287,4.289307,2,2008.3522689342499,0.10124789
1128,0.12244714,0.011235369,462467,747.1,0.0,2439.8670340992767,344.25116,0.8487657904624939,4.276186,1,2012.7397751808167,0.12244714
1130,0.10116703,0.010788831,463978,757.725,0.0,2472.906911995525,347.8619,0.6846331059932709,4.247959,2,2017.097239971161,0.10116703
1131,0.14170378,0.012454271,464749,764.825,0.0,2502.7554333285407,352.21124,0.9101687222719193,4.2595806,1,2021.4764668941498,0.14170378
1133,0.11577673,0.011242701,466119,763.875,0.0,2486.0424326884026,351.60815,0.9021852910518646,4.273832,2,2025.8779740333557,0.11577673
1134,0.108438805,0.011507093,467119,778.425,0.0,2543.90399404423,360.03162,0.2770766019821167,4.2921124,1,2030.2456912994385,0.108438805
1135,0.13241318,0.011819203,467525,763.575,0.0,2490.5876283019134,353.00848,0.8177290111780167,4.286582,1,2034.656895160675,0.13241318
1137,0.13620098,0.012189945,469525,767.925,0.0,2493.905560508426,352.60107,-0.04267466068267822,4.2855506,2,2039.050895690918,0.13620098
1138,0.12390808,0.012651742,470084,756.9,0.0,2458.0293747194564,347.72678,0.910516545176506,4.262485,1,2043.4872014522552,0.12390808
1139,0.10286876,0.012081886,471084,756.9,0.0,2466.883621841151,347.25604,0.14557790756225586,4.290622,1,2047.858493089676,0.10286876
1142,0.11198127,0.010944435,472865,733.575,0.0,2396.9233912991026,333.7448,0.8349418789148331,4.3098373,3,2052.241457223892,0.11198127
1143,0.09298655,0.012842289,473865,733.575,0.0,2407.0177267437803,334.94043,0.053369343280792236,4.3130107,1,2056.6370265483856,0.09298655
1145,0.11216631,0.012651326,475191,730.625,0.0,2374.890346770438,330.15546,0.4179415702819824,4.2661138,2,2061.0471839904785,0.11216631
1148,0.1048113,0.01126628,476215,691.225,0.0,2245.2829581797782,313.14087,0.8918247818946838,4.296903,3,2065.460202932358,0.1048113
1150,0.1362614,0.011320597,477157,677.15,0.0,2203.661790849238,307.3128,0.8327405154705048,4.25763,2,2069.91459274292,0.1362614
1152,0.09585539,0.012110451,478718,672.375,0.0,2188.7139143447594,305.08344,0.48953038454055786,4.2611065,2,2074.306317090988,0.09585539
1153,0.12654296,0.011144065,479718,672.375,0.0,2193.5436113199225,308.28372,0.42209571599960327,4.2650824,1,2078.677312850952,0.12654296
1154,0.08603166,0.013126919,480718,684.2,0.0,2231.749397197326,313.7717,0.23450708389282227,4.276394,1,2083.0619645118713,0.08603166
1155,0.1088199,0.013547919,481718,684.2,0.0,2235.163576415437,315.20996,0.07817715406417847,4.2925797,1,2087.432678937912,0.1088199
1157,0.115119115,0.011689985,483718,709.15,0.0,2328.419749088475,325.09662,-0.08869695663452148,4.340536,2,2091.815863132477,0.115119115
1158,0.12748176,0.011805415,484387,716.6,0.0,2361.2999851085724,329.1907,0.9186068028211594,4.306276,1,2096.1804342269897,0.12748176
1159,0.095151335,0.01171769,485387,726.55,0.0,2365.901622840327,330.0252,0.7404702305793762,4.2538223,1,2100.568587779999,0.095151335
1161,0.13364056,0.012767247,486630,734.65,0.0,2393.687392903402,332.54004,0.863932803273201,4.2211304,2,2104.957546234131,0.13364056
1162,0.096916735,0.011065605,487630,734.65,0.0,2409.7689454844176,335.05087,0.10883039236068726,4.2441335,1,2109.340341091156,0.096916735
1163,0.09902055,0.011627572,488630,736.875,0.0,2407.320249149464,335.3401,0.006512820720672607,4.2639775,1,2113.7306632995605,0.09902055
1165,0.0966506,0.010573537,489634,726.625,0.0,2369.70973091733,330.02438,0.8378504514694214,4.2797623,2,2118.1378660202026,0.0966506
1167,0.08924055,0.0113865305,490799,718.05,0.0,2324.7426172975493,324.424,0.5006836652755737,4.2803016,2,2122.5463082790375,0.08924055
1168,0.07095858,0.0039780317,491729,731.55,0.0,2375.403754039523,330.40485,0.8931529894471169,4.251707,1,2126.912151813507,0.07095858
1169,0.10148509,0.0112312455,492535,726.7,0.0,2360.5258723721117,329.31985,0.6941534876823425,4.227561,1,2131.2790517807007,0.10148509
1170,0.13517714,0.011847136,492944,724.15,0.0,2356.7415110761203,328.87128,0.8850535526871681,4.2457943,1,2135.672777891159,0.13517714
1171,0.10312624,0.011426494,493516,719.175,0.0,2329.87660784794,323.64407,0.813763901591301,4.2733374,1,2140.056851387024,0.10312624
1172,0.11836685,0.012181846,494516,727.625,0.0,2373.5541864233264,327.30682,0.3936161398887634,4.274087,1,2144.429830312729,0.11836685
1173,0.061870717,0.004761183,495516,734.925,0.0,2393.81089313516,329.62192,0.05072212219238281,4.264593,1,2148.7966396808624,0.061870717
1174,0.13403986,0.012050853,496516,734.925,0.0,2385.561136070014,326.3815,0.11092972755432129,4.2718487,1,2153.181285381317,0.13403986
1175,0.12133427,0.01165284,497444,747.975,0.0,2430.7972077756604,331.63968,0.8675805181264877,4.2735004,1,2157.599451303482,0.12133427
1177,0.11654786,0.012099644,498010,712.125,0.0,2313.79081906216,316.75995,0.7081827223300934,4.2410283,2,2161.94432926178,0.11654786
1178,0.09459129,0.010341954,499010,723.15,0.0,2336.561757643224,318.5274,0.1365875005722046,4.2319555,1,2166.366237640381,0.09459129
1180,0.10024722,0.010528015,500616,714.5,0.0,2311.700720682603,316.97296,0.6839222013950348,4.2199764,2,2170.7195937633514,0.10024722
1182,0.09057002,0.010929383,502048,729.575,0.0,2366.8718564906662,324.77637,0.67767134308815,4.2288203,2,2175.0839993953705,0.09057002
1184,0.11352424,0.01176624,503246,709.525,0.0,2311.149053265541,317.22836,0.9106877520680428,4.183479,2,2179.7329621315002,0.11352424
1185,0.13349412,0.014268734,504097,722.65,0.0,2358.9025473281677,323.579,0.8369479179382324,4.191979,1,2184.0882041454315,0.13349412
1186,0.111952394,0.011223402,505097,739.6,0.0,2424.819409607085,332.70862,-0.07308399677276611,4.185091,1,2188.446099281311,0.111952394
1187,0.11077854,0.011706682,505859,749.75,0.0,2458.7980446033907,337.35583,0.8320863395929337,4.1725698,1,2192.841166496277,0.11077854
1188,0.10114953,0.0128338095,506859,766.1,0.0,2515.5131865040235,345.33813,0.3356325030326843,4.1635976,1,2197.1844959259033,0.10114953
1189,0.09306219,0.011617554,507859,774.25,0.0,2541.24117421661,347.20834,0.12230789661407471,4.1414204,1,2201.515657186508,0.09306219
1191,0.14948149,0.013273496,508936,769.475,0.0,2525.061589799917,347.36816,0.9041343703866005,4.15439,2,2205.8324072360992,0.14948149
1192,0.12562668,0.010763913,509653,773.375,0.0,2541.5396105710593,348.2387,0.9043911099433899,4.1265798,1,2210.1248881816864,0.12562668
1193,0.15012923,0.012441343,510581,771.575,0.0,2534.657575034968,344.6507,0.9111174792051315,4.1296663,1,2214.4027230739594,0.15012923
1195,0.106302895,0.01337211,512209,762.275,0.0,2502.406629285079,340.7816,0.5801181793212891,4.1189556,2,2218.6925089359283,0.106302895
1196,0.1045581,0.013119025,513209,762.275,0.0,2502.4302178361622,339.7724,0.1342824101448059,4.1131663,1,2223.1030967235565,0.1045581
1198,0.06193202,0.003786257,515209,770.55,0.0,2518.1541018728217,342.8775,0.12042456865310669,4.132073,2,2227.5320143699646,0.06193202
1199,0.117327824,0.012555689,516090,767.575,0.0,2540.6694751264054,346.01334,0.6283975541591644,4.169532,1,2232.0075278282166,0.117327824
1200,0.05938852,0.004429642,517090,774.0,0.0,2561.6134712807593,349.6124,0.17630040645599365,4.149141,1,2236.466634273529,0.05938852
1201,0.09538379,0.011675279,518090,786.5,0.0,2602.6213101761446,355.94415,-0.09943568706512451,4.1351247,1,2240.854901790619,0.09538379
1203,0.120177805,0.011604439,519202,764.3,0.0,2538.65876153728,347.11505,0.8313343822956085,4.1440654,2,2245.173396587372,0.120177805
1204,0.10063484,0.011218401,519613,758.575,0.0,2517.4577182265384,344.4814,0.9123422279953957,4.138245,1,2249.4550297260284,0.10063484
1206,0.14063157,0.01262887,521197,764.075,0.0,2545.723109986707,348.17642,0.7641116678714752,4.1578746,2,2253.790681362152,0.14063157
1207,0.11191677,0.011315156,522170,784.275,0.0,2619.978703495649,357.24213,0.7593954801559448,4.1403575,1,2258.128966331482,0.11191677
1208,0.08545658,0.0038896443,522921,779.8,0.0,2599.4124388523064,354.7375,0.8408752232789993,4.122742,1,2262.4672679901123,0.08545658
1210,0.070672885,0.00466103,523924,774.5,0.0,2579.059517163255,350.70782,0.8707286864519119,4.130547,2,2266.8239555358887,0.070672885
1211,0.11124311,0.010524508,524919,785.075,0.0,2622.2140000267923,354.38876,0.9262499660253525,4.181007,1,2271.162948846817,0.11124311
1213,0.14051716,0.01246052,526613,777.425,0.0,2604.8947965550374,352.65518,0.7939127832651138,4.1462736,2,2275.513922691345,0.14051716
1215,0.15225527,0.013887422,527967,763.075,0.0,2565.3999615314215,348.90784,0.8722733557224274,4.161904,2,2279.843879699707,0.15225527
1218,0.11779579,0.012972076,529775,769.125,0.0,2602.7707980220475,353.4226,0.7451615035533905,4.165528,3,2284.1868267059326,0.11779579
1219,0.089618504,0.0111205205,530775,769.125,0.0,2596.474384307039,354.40778,0.04677671194076538,4.1921678,1,2288.5230815410614,0.089618504
1220,0.123999216,0.011284389,531647,775.775,0.0,2620.147550235679,356.88788,0.86402927339077,4.1790447,1,2292.8264875411987,0.123999216
1222,0.11219394,0.010793765,532568,763.0,0.0,2575.5068296246145,349.75565,0.8930814787745476,4.17496,2,2297.1579010486603,0.11219394
1224,0.15919413,0.01222385,534219,774.325,0.0,2624.180562861102,355.63943,0.7768965065479279,4.1736174,2,2301.5029084682465,0.15919413
1225,0.16125107,0.013128421,534992,772.375,0.0,2620.3763373132024,354.2945,0.8448642790317535,4.1367507,1,2305.797167301178,0.16125107
1226,0.10704309,0.012392197,535992,772.375,0.0,2620.3823602527,352.60995,0.3075202703475952,4.154848,1,2310.0787506103516,0.10704309
1227,0.12469384,0.0117225405,536992,778.325,0.0,2644.713937742311,354.45087,0.2463676929473877,4.154326,1,2314.3712878227234,0.12469384
1229,0.062358763,0.0037702103,538482,765.575,0.0,2608.2154125020716,349.40262,0.7511659562587738,4.136347,2,2318.7243690490723,0.062358763
1231,0.12899368,0.012621,539702,769.15,0.0,2627.5941724604263,351.2221,0.8251696825027466,4.155638,2,2322.9779512882233,0.12899368
1232,0.12801614,0.012634994,540500,771.175,0.0,2636.0109233719813,351.91815,0.9014806374907494,4.19564,1,2327.2680835723877,0.12801614
1234,0.1424832,0.0113154035,542022,761.025,0.0,2601.586302755211,346.86127,0.8710653632879257,4.1911387,2,2331.5673627853394,0.1424832
1235,0.12101631,0.012580404,542385,754.4,0.0,2572.285111219185,343.264,0.9092260077595711,4.209556,1,2335.8369743824005,0.12101631
1236,0.13594759,0.012498935,543381,754.3,0.0,2582.8889796937024,344.66742,0.7605942189693451,4.2252827,1,2340.076662302017,0.13594759
1239,0.12460748,0.013078842,544850,719.0,0.0,2461.254802229027,330.5888,0.9169780761003494,4.2258015,3,2344.329130411148,0.12460748
1241,0.07477723,0.011941303,546438,708.7,0.0,2394.6519078112697,320.22943,0.5691041946411133,4.2077565,2,2348.6019599437714,0.07477723
1243,0.1345583,0.0133645935,547684,712.05,0.0,2410.957327007925,320.61108,0.8541669547557831,4.2363353,2,2352.8794112205505,0.1345583
1244,0.124566264,0.010611794,548630,725.425,0.0,2461.605382681915,325.71576,0.7953917682170868,4.2310724,1,2357.2188551425934,0.124566264
1245,0.13653593,0.01200564,549440,720.675,0.0,2453.9168756966346,323.2733,0.9439388141036034,4.255154,1,2361.473997116089,0.13653593
1248,0.12386993,0.012262741,550781,696.5,0.0,2363.543164433682,310.11908,0.897632047533989,4.2372055,3,2365.813904762268,0.12386993
1249,0.061380543,0.0041163154,551781,709.775,0.0,2417.303642859368,315.2167,0.4136620759963989,4.242344,1,2370.1167142391205,0.061380543
1250,0.13341369,0.012460838,552621,717.425,0.0,2448.363621161735,318.04663,0.8357173204421997,4.259117,1,2374.4534294605255,0.13341369
1251,0.1696082,0.01268308,553118,704.975,0.0,2409.452947713175,315.30743,0.8310224860906601,4.285128,1,2378.7642266750336,0.1696082
1253,0.12049849,0.013455694,553858,681.125,0.0,2321.0874083606077,305.9074,0.9055411070585251,4.291958,2,2383.074698448181,0.12049849
1255,0.1247721,0.013079531,555694,693.175,0.0,2367.7693103289375,309.35083,0.7778603732585907,4.31195,2,2387.4384982585907,0.1247721
1256,0.17135021,0.013765656,556314,683.675,0.0,2341.4519740873257,304.89804,0.8680750280618668,4.339322,1,2391.802682876587,0.17135021
1257,0.09748554,0.011430457,557314,698.725,0.0,2388.5462259397514,311.42365,0.08191066980361938,4.3487563,1,2396.1759190559387,0.09748554
1259,0.12702489,0.011556359,558141,684.15,0.0,2331.3637017826786,305.32773,0.916804626584053,4.336271,2,2400.5034127235413,0.12702489
1260,0.19769248,0.01162163,559141,687.35,0.0,2335.414435236266,306.31958,0.3634946346282959,4.3129044,1,2404.8938126564026,0.19769248
1262,0.100155026,0.013199531,560820,706.3,0.0,2400.149874859686,315.48853,0.7550206929445267,4.3214507,2,2409.275223970413,0.100155026
1263,0.11323364,0.013764593,561820,706.3,0.0,2394.266977873959,316.16348,0.035016775131225586,4.2920876,1,2413.673160791397,0.11323364
1265,0.1389634,0.012178557,562739,693.675,0.0,2341.130494786504,311.12067,0.7582035064697266,4.303988,2,2418.027101755142,0.1389634
1266,0.083758295,0.0037768867,563101,677.725,0.0,2279.702798657315,303.85855,0.8479890078306198,4.3005924,1,2422.3826756477356,0.083758295
1268,0.09819796,0.0132056195,565101,677.725,0.0,2280.2171037242997,302.8012,0.1856449842453003,4.294977,2,2426.7027616500854,0.09819796
1269,0.0649332,0.0039850944,566101,690.475,0.0,2333.6089125464555,308.68365,0.06712430715560913,4.307427,1,2431.0255105495453,0.0649332
1271,0.12917975,0.013717357,567657,698.875,0.0,2362.327897796692,309.0647,0.7007761895656586,4.3309383,2,2435.3664071559906,0.12917975
1273,0.117021814,0.013765987,568889,691.2,0.0,2319.994900054275,305.83466,0.8126158714294434,4.3214493,2,2439.7215478420258,0.117021814
1274,0.1586556,0.014419,569571,688.725,0.0,2304.6818949153617,302.73737,0.8892496600747108,4.323908,1,2444.0788834095,0.1586556
1276,0.094925515,0.0109901875,571187,695.15,0.0,2334.124360837263,303.3786,0.7242785394191742,4.3155785,2,2448.4356434345245,0.094925515
1277,0.10408882,0.011713659,572187,702.05,0.0,2355.9210665819182,304.99042,0.21143686771392822,4.3546524,1,2452.804975271225,0.10408882
1278,0.09874427,0.011875797,573187,714.2,0.0,2397.809320886675,308.675,-0.04812264442443848,4.371561,1,2457.1631031036377,0.09874427
1280,0.1061137,0.0117074475,575187,733.425,0.0,2497.290873210125,322.15656,0.08543550968170166,4.382204,2,2461.9289979934692,0.1061137
1281,0.0809406,0.0137117775,576187,743.725,0.0,2531.1107244329346,327.08063,-0.0037734508514404297,4.392111,1,2467.165649652481,0.0809406
1284,0.10333499,0.011629018,577724,727.35,0.0,2468.3875087271736,323.61685,0.8535180985927582,4.3785787,3,2472.3264677524567,0.10333499
1285,0.12737486,0.012576394,578689,731.225,0.0,2475.545896646509,327.55624,0.687038779258728,4.395141,1,2477.245640039444,0.12737486
1286,0.14621106,0.013256414,579627,743.7,0.0,2512.546058986739,334.43384,0.5438875257968903,4.449395,1,2482.0811421871185,0.14621106
1287,0.1280959,0.011361199,580598,757.9,0.0,2570.405898737219,342.0493,0.8849624246358871,4.436301,1,2486.883362531662,0.1280959
1288,0.12765577,0.013001798,581486,767.625,0.0,2602.2165268245594,348.5327,0.7602343857288361,4.4310846,1,2491.251478910446,0.12765577
1289,0.14272894,0.0141046345,582259,761.95,0.0,2577.7185715532114,348.03253,0.7084836661815643,4.4309344,1,2495.6200017929077,0.14272894
1290,0.0994144,0.012792511,583259,765.95,0.0,2585.4268059635415,352.30078,0.07319056987762451,4.4392366,1,2499.887938976288,0.0994144
1292,0.17203963,0.012688139,584310,773.175,0.0,2591.585438086625,354.46466,0.9277821183204651,4.4526925,2,2504.181536912918,0.17203963
1294,0.1458746,0.012180277,585580,768.05,0.0,2577.9068346133517,351.91528,0.8092013895511627,4.4480977,2,2508.43549990654,0.1458746
1295,0.12735792,0.012575103,586580,772.15,0.0,2594.682001147418,355.36923,-0.038085103034973145,4.455424,1,2512.711294412613,0.12735792
1297,0.11437436,0.012323579,587510,754.9,0.0,2539.739062925132,348.84198,0.9217515587806702,4.428533,2,2516.9647057056427,0.11437436
1298,0.15032141,0.014872167,588148,760.375,0.0,2556.988883626109,351.4251,0.7090329229831696,4.4517198,1,2521.237258911133,0.15032141
1299,0.105702564,0.011439882,589148,775.175,0.0,2606.2305605812176,359.431,0.029038608074188232,4.490661,1,2525.498869419098,0.105702564
1301,0.06501508,0.0039093015,590617,761.9,0.0,2570.0902589185844,354.1364,0.6659314930438995,4.523078,2,2529.765620946884,0.06501508
1302,0.12431226,0.012477428,591617,769.925,0.0,2598.605528684174,357.3344,-0.15275704860687256,4.5110493,1,2533.999095916748,0.12431226
1303,0.15855062,0.012496166,592288,761.7,0.0,2574.0153633572795,353.96695,0.8324566930532455,4.519741,1,2538.2355332374573,0.15855062
1305,0.09589629,0.012222353,594034,782.375,0.0,2647.9278164520115,361.68503,0.7466135025024414,4.5177393,2,2542.480607509613,0.09589629
1306,0.15317671,0.011969484,594874,794.325,0.0,2689.245297736088,368.54648,0.8937455341219902,4.530274,1,2546.7167217731476,0.15317671
1307,0.113731936,0.014273517,595874,794.325,0.0,2690.0425835438546,369.1563,0.2549315094947815,4.547791,1,2550.960683107376,0.113731936
1308,0.13302842,0.01279152,596767,791.65,0.0,2686.4348078340277,370.0666,0.7249362766742706,4.501443,1,2555.1882421970367,0.13302842
1309,0.10769106,0.013757198,597767,791.65,0.0,2683.5310258086065,370.88004,0.1443672776222229,4.4951234,1,2559.394252538681,0.10769106
1310,0.11118347,0.012480225,598767,791.65,0.0,2678.9430084236105,372.53265,0.24767839908599854,4.492153,1,2563.589574575424,0.11118347
1311,0.102887444,0.011782715,599767,802.75,0.0,2717.372670917534,378.7187,0.23433822393417358,4.5115013,1,2567.824606657028,0.102887444
1313,0.113693595,0.012280784,601456,814.175,0.0,2773.088951280197,386.39307,0.8956014737486839,4.469549,2,2571.9937829971313,0.113693595
1314,0.13803329,0.013302403,602456,822.125,0.0,2809.459814708362,391.36087,0.01131969690322876,4.4582524,1,2576.17986369133,0.13803329
1316,0.07213793,0.003901348,603910,818.075,0.0,2789.100963450989,391.98535,0.7913046926259995,4.4585505,2,2580.37508559227,0.07213793
1318,0.11984338,0.013808817,605158,799.275,0.0,2729.1114426676904,386.74722,0.6441496908664703,4.45322,2,2584.561553001404,0.11984338
1320,0.1117793,0.011391134,606263,776.9,0.0,2648.914763775324,376.63568,0.8024067580699921,4.492838,2,2588.76425075531,0.1117793
1321,0.10637295,0.011676309,607263,776.9,0.0,2651.3245418325287,376.6002,0.022080659866333008,4.493917,1,2592.9961495399475,0.10637295
1322,0.11553854,0.013340954,608263,777.3,0.0,2643.9459864494484,375.43225,0.7123473286628723,4.5122128,1,2597.1905744075775,0.11553854
1323,0.1611553,0.011190815,609248,798.075,0.0,2722.750593229979,385.1527,0.9033731743693352,4.533747,1,2601.369832754135,0.1611553
