EpTrueRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,ev_tdlam_before,optimgain,meankl,entropy,surrgain,EpisodesSoFar,EpLenMean,EpRewMean,entloss
1.612266752482467,3054,4.848716974258423,47,0.3401877284049988,0.06291464,0.0076165777,8.469616,0.06291464,47,21.25,21.175867,0.0
2.2172487065311306,6225,8.833398342132568,32,0.4314057230949402,0.059090137,0.0073017534,8.446486,0.059090137,79,30.275,36.244892,0.0
8.074740503921713,9354,12.861329317092896,21,0.415477991104126,0.06731663,0.0069259955,8.417721,0.06731663,100,42.175,51.79364,0.0
13.24830888455764,12297,16.68724036216736,13,0.6073265969753265,0.06174884,0.00616455,8.377886,0.06174884,113,55.525,67.72797,0.0
12.006992489977895,15339,20.486300230026245,11,0.7160166501998901,0.061247252,0.006173927,8.3161745,0.061247252,124,69.35,83.104996,0.0
14.080655648731883,17835,24.309085845947266,7,0.8577833026647568,0.06308171,0.0069219833,8.260146,0.06308171,131,83.2,98.34884,0.0
14.5429561491165,20814,28.13409686088562,7,0.8392352014780045,0.07205531,0.0063456665,8.205459,0.07205531,138,97.8,112.71816,0.0
31.165761902703935,24564,31.929332494735718,8,0.8712379485368729,0.059517704,0.0069865007,8.143265,0.059517704,146,114.35,131.35551,0.0
32.816098679493464,27582,35.76446294784546,7,0.7969079911708832,0.0621079,0.0062172506,8.121763,0.0621079,153,127.375,142.82541,0.0
43.78366774206153,30621,39.53851914405823,5,0.9174573570489883,0.061296552,0.0070378967,8.111561,0.061296552,158,142.55,157.6066,0.0
59.163091239502776,33807,43.32941389083862,5,0.9125448316335678,0.06575319,0.006750225,8.123731,0.06575319,163,156.15,171.01326,0.0
70.01466800234664,37092,47.159554958343506,6,0.9361634626984596,0.062348228,0.005949345,8.096135,0.062348228,169,167.05,179.67175,0.0
93.41439769365238,39852,51.05585432052612,5,0.8950540348887444,0.06723574,0.0068169693,7.9950676,0.06723574,174,170.25,184.23291,0.0
116.36086297979037,42777,54.88691854476929,5,0.9181671664118767,0.067909904,0.006441663,7.9862666,0.067909904,179,175.25,189.12192,0.0
128.5295177406871,45912,58.795711278915405,5,0.9356800764799118,0.063975945,0.0059142895,7.9733424,0.063975945,184,183.575,194.12715,0.0
158.25665902477317,49356,62.64918327331543,3,0.9123464152216911,0.07463585,0.006323005,7.982068,0.07463585,187,201.625,211.94522,0.0
188.29830604012008,52191,66.57688808441162,5,0.8841933310031891,0.07549963,0.006689584,7.952572,0.07549963,192,208.45,218.89444,0.0
220.02749300095397,56058,70.47431111335754,4,0.9540387876331806,0.07017851,0.006987803,7.9703403,0.07017851,196,222.675,231.80229,0.0
242.67979144912124,59538,74.45024013519287,3,0.9172077998518944,0.06580562,0.0061765737,7.954053,0.06580562,199,236.45,242.78683,0.0
250.9198706994999,61176,78.2830400466919,3,0.9514336846768856,0.061521433,0.0060017044,7.9361696,0.061521433,202,235.3,240.6995,0.0
269.62555091148795,64416,82.1195125579834,4,0.9314566031098366,0.058353264,0.0057150396,7.9522552,0.058353264,206,244.175,246.87454,0.0
268.9749135347187,68283,86.04136300086975,4,0.9184965640306473,0.061844077,0.0065276907,8.016613,0.061844077,210,253.825,247.95035,0.0
280.80513976076134,71046,89.95498442649841,2,0.925798699259758,0.0649835,0.006898556,7.9907084,0.0649835,212,269.725,258.97467,0.0
287.00202864892697,73434,93.71457934379578,3,0.8894462063908577,0.07786917,0.00589553,8.033276,0.07786917,215,272.15,258.52716,0.0
302.1267663809168,77418,97.61922860145569,4,0.9434473104774952,0.07352082,0.0064535104,8.071532,0.07352082,219,288.675,268.4582,0.0
307.3007390727351,80091,101.52371740341187,5,0.8849025815725327,0.08651048,0.0056991545,8.058547,0.08651048,224,284.825,263.9609,0.0
299.0301200499531,82875,105.38277888298035,4,0.9309215247631073,0.07052164,0.005730088,8.018569,0.07052164,228,273.425,250.38628,0.0
312.4917760158809,87294,109.22233247756958,5,0.9589600116014481,0.07578004,0.00674902,7.984665,0.07578004,233,284.975,256.3001,0.0
308.76125339310806,89781,113.06156754493713,4,0.9706763830035925,0.07861585,0.006114411,7.9436045,0.07861585,237,275.85,247.12778,0.0
307.8279013640096,93825,116.87027645111084,5,0.9507055170834064,0.068375215,0.006062695,7.9495997,0.068375215,242,272.075,239.57597,0.0
316.46653456468323,96198,120.72511196136475,2,0.9151428639888763,0.07963863,0.00733729,7.917434,0.07963863,244,278.15,242.41354,0.0
325.37735247755995,98760,124.591787815094,4,0.9178835451602936,0.07267472,0.0057737557,7.918027,0.07267472,248,271.275,237.10515,0.0
345.1292672539292,102396,128.40911054611206,4,0.9717844445258379,0.08103808,0.006349723,7.922486,0.08103808,252,261.25,232.16777,0.0
