EpThisIter,EpLenMean,EpTrueRewMean,TimeElapsed,optimgain,entropy,entloss,surrgain,meankl,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar,EpRewMean
5,196.075,196.075,1978.1464550495148,0.01316003,0.5425871,0.0,0.01316003,0.0064441315,0.6054396629333496,419787,2284,57.018333
5,196.075,196.075,1982.4663772583008,0.017722365,0.52205527,0.0,0.017722365,0.008195971,0.6443645656108856,420787,2289,56.730774
5,196.075,196.075,1988.166306734085,0.018105317,0.5207881,0.0,0.018105317,0.00595422,0.5748496353626251,421787,2294,57.23623
5,195.325,195.325,1993.8311116695404,0.008918183,0.5249022,0.0,0.008918183,0.008625982,0.17310672998428345,422757,2299,56.34011
6,193.975,193.975,1998.9087328910828,0.0061996537,0.48895448,0.0,0.0061996537,0.00756632,0.08464723825454712,423854,2305,55.02776
5,196.675,196.675,2004.1512587070465,0.009734662,0.517214,0.0,0.009734662,0.010216758,0.011583447456359863,424854,2310,54.461597
5,196.675,196.675,2008.8728733062744,0.009194545,0.51049805,0.0,0.009194545,0.0091275,0.2864222526550293,425854,2315,53.079174
5,196.675,196.675,2014.058456659317,0.0065299245,0.5299072,0.0,0.0065299245,0.0052907327,0.12993663549423218,426854,2320,53.89805
6,195.85,195.85,2019.639939546585,0.009792818,0.4879791,0.0,0.009792818,0.008160845,0.25757771730422974,428021,2326,51.720665
5,195.85,195.85,2025.451693534851,0.008264256,0.54033625,0.0,0.008264256,0.0066621522,0.0499611496925354,429021,2331,49.45202
5,196.6,196.6,2031.2969732284546,0.011226231,0.542606,0.0,0.011226231,0.00924168,0.5230088829994202,430021,2336,47.209614
8,183.525,183.525,2037.1875712871552,0.022770783,0.48032597,0.0,0.022770783,0.008082267,0.22656947374343872,431098,2344,43.529755
5,186.1,186.1,2042.3562428951263,0.010785219,0.53550494,0.0,0.010785219,0.010852001,-0.14916861057281494,432098,2349,44.220287
6,179.2,179.2,2046.7806468009949,0.016813125,0.4725395,0.0,0.016813125,0.009121057,0.27187013626098633,433022,2355,44.378685
5,179.2,179.2,2052.0254032611847,0.0049449084,0.50787735,0.0,0.0049449084,0.009266438,0.04893386363983154,434022,2360,44.807087
5,180.025,180.025,2057.5443983078003,0.012371398,0.5115414,0.0,0.012371398,0.006867774,0.07651114463806152,435022,2365,47.87102
6,180.025,180.025,2062.8037118911743,0.008603154,0.5053609,0.0,0.008603154,0.0058385385,0.18208599090576172,436222,2371,50.4694
5,180.025,180.025,2069.6318533420563,0.004801491,0.5082448,0.0,0.004801491,0.007419262,0.4180144667625427,437222,2376,54.275227
5,190.225,190.225,2075.496751308441,0.0065709874,0.51172054,0.0,0.0065709874,0.005919859,0.45901989936828613,438222,2381,59.31073
6,189.15,189.15,2081.900468349457,0.008565605,0.47440755,0.0,0.008565605,0.0048383605,0.5155889987945557,439264,2387,61.29783
5,192.775,192.775,2088.139877319336,0.014165578,0.5048932,0.0,0.014165578,0.008617807,0.48820602893829346,440264,2392,64.052414
5,195.575,195.575,2094.1225469112396,0.01002585,0.46877772,0.0,0.01002585,0.007851963,0.5149406492710114,441245,2397,66.3206
5,195.575,195.575,2099.160962820053,0.0043781092,0.47542137,0.0,0.0043781092,0.0057710255,0.5086379945278168,442245,2402,67.19688
5,195.575,195.575,2104.4418041706085,0.0062230784,0.4895017,0.0,0.0062230784,0.0050592204,0.5372673571109772,443245,2407,67.708115
5,195.575,195.575,2109.623758792877,0.011701402,0.45572942,0.0,0.011701402,0.008354122,0.5353050231933594,444245,2412,69.29309
5,195.575,195.575,2115.445885658264,0.016222768,0.46877813,0.0,0.016222768,0.007650017,-0.1834733486175537,445245,2417,72.06726
6,199.475,199.475,2121.388160943985,0.010287015,0.47369653,0.0,0.010287015,0.008753629,-0.2920314073562622,446445,2423,78.79942
5,199.525,199.525,2126.7612504959106,0.010049637,0.4383031,0.0,0.010049637,0.007284077,-0.21369051933288574,447445,2428,90.73242
5,200.0,200.0,2131.777989625931,0.012675023,0.47289342,0.0,0.012675023,0.008204297,0.2598503828048706,448445,2433,95.27101
5,200.0,200.0,2137.53191280365,0.013153662,0.4954866,0.0,0.013153662,0.009117829,0.14637285470962524,449445,2438,110.637375
5,200.0,200.0,2143.8289844989777,0.011648441,0.45446283,0.0,0.011648441,0.007828971,0.2778050899505615,450445,2443,119.355125
5,200.0,200.0,2148.9976143836975,0.013258619,0.44031203,0.0,0.013258619,0.008182077,0.28701817989349365,451445,2448,132.81001
5,200.0,200.0,2153.9436645507812,0.006614927,0.4362259,0.0,0.006614927,0.005660386,0.30409055948257446,452445,2453,143.16602
5,200.0,200.0,2158.854766845703,0.008300792,0.41184217,0.0,0.008300792,0.008653911,0.4488372206687927,453445,2458,154.2741
6,200.0,200.0,2163.6198732852936,0.008080209,0.38262448,0.0,0.008080209,0.0070355,0.5827340185642242,454645,2464,157.95987
5,200.0,200.0,2169.1983597278595,0.020089556,0.38107565,0.0,0.020089556,0.009491042,0.49076223373413086,455645,2469,164.61484
5,200.0,200.0,2174.583144903183,0.01821307,0.37920058,0.0,0.01821307,0.009681543,0.49577295780181885,456645,2474,175.0612
5,200.0,200.0,2180.44522023201,0.012494323,0.37949193,0.0,0.012494323,0.008177342,0.6891021132469177,457645,2479,175.37581
5,200.0,200.0,2186.068945646286,0.009947438,0.3613391,0.0,0.009947438,0.007951722,0.6916086375713348,458645,2484,183.68896
5,200.0,200.0,2191.4192078113556,0.012342593,0.38761532,0.0,0.012342593,0.008727636,0.5127111971378326,459645,2489,184.52698
5,200.0,200.0,2197.374834060669,0.006922066,0.41506016,0.0,0.006922066,0.0051626647,0.5937961637973785,460645,2494,193.24237
5,200.0,200.0,2204.429875612259,0.0054999217,0.44016343,0.0,0.0054999217,0.0030757063,0.6282072067260742,461645,2499,200.92093
6,200.0,200.0,2210.252923965454,0.015702121,0.4345914,0.0,0.015702121,0.00940498,0.5708526074886322,462845,2505,201.35483
5,200.0,200.0,2216.25439119339,0.007943135,0.44848943,0.0,0.007943135,0.0063799964,0.6876266300678253,463845,2510,202.18034
5,200.0,200.0,2221.7845599651337,0.0030195783,0.4289082,0.0,0.0030195783,0.0029701455,0.7875282466411591,464845,2515,199.92035
5,200.0,200.0,2228.711219072342,0.012277831,0.42288175,0.0,0.012277831,0.008459279,0.8472871482372284,465845,2520,194.59895
5,200.0,200.0,2234.2796959877014,0.01017596,0.4110485,0.0,0.01017596,0.0060278834,0.8454964756965637,466845,2525,189.26752
5,200.0,200.0,2240.074113368988,0.006643097,0.4342575,0.0,0.006643097,0.005853745,0.8688325881958008,467845,2530,180.31723
5,200.0,200.0,2245.8111481666565,0.008601928,0.46238104,0.0,0.008601928,0.008961442,0.9707317259162664,468845,2535,171.84982
5,200.0,200.0,2252.438265323639,0.015036667,0.44844317,0.0,0.015036667,0.009850752,0.9721164852380753,469845,2540,158.83481
5,200.0,200.0,2258.0993871688843,0.01695222,0.43707633,0.0,0.01695222,0.008516281,0.9906009491533041,470845,2545,155.117
6,200.0,200.0,2264.4641506671906,0.009239751,0.43483824,0.0,0.009239751,0.0088619515,0.9819026347249746,472045,2551,147.30408
5,200.0,200.0,2270.4672877788544,0.0035824473,0.4454042,0.0,0.0035824473,0.004484092,0.9546961337327957,473045,2556,142.13423
5,200.0,200.0,2275.8427197933197,0.0043660467,0.4090428,0.0,0.0043660467,0.0074398834,0.921550378203392,474045,2561,140.4708
5,200.0,200.0,2281.2162597179413,0.0070272516,0.4081475,0.0,0.0070272516,0.008947458,0.9178692549467087,475045,2566,138.371
5,200.0,200.0,2286.6534180641174,0.008722164,0.46755397,0.0,0.008722164,0.008082838,0.7992831170558929,476045,2571,135.57631
5,200.0,200.0,2291.6457896232605,0.0075687235,0.4998297,0.0,0.0075687235,0.009832749,0.6629031300544739,477045,2576,132.72562
5,200.0,200.0,2297.5386683940887,0.0043942956,0.50114036,0.0,0.0043942956,0.0064318003,0.46871334314346313,478045,2581,127.84923
5,200.0,200.0,2303.984412431717,0.00839223,0.54409075,0.0,0.00839223,0.007870324,0.5532935261726379,479045,2586,121.54639
6,200.0,200.0,2310.539052963257,0.00646811,0.52378595,0.0,0.00646811,0.008237451,0.5964220464229584,480245,2592,111.85471
5,200.0,200.0,2315.7830708026886,0.011759631,0.5724584,0.0,0.011759631,0.010079777,0.4816005229949951,481245,2597,103.55029
5,200.0,200.0,2321.994749069214,0.0062155304,0.58884865,0.0,0.0062155304,0.008126663,0.2953241467475891,482245,2602,94.22949
6,195.975,195.975,2328.4124522209167,0.008230556,0.50998825,0.0,0.008230556,0.0070688794,0.4920436143875122,483284,2608,83.343605
5,195.975,195.975,2333.990603208542,0.013334061,0.56522715,0.0,0.013334061,0.0077076918,0.6766491532325745,484284,2613,79.27276
7,187.05,187.05,2339.582356452942,0.01995353,0.5030776,0.0,0.01995353,0.0082586445,0.5264473557472229,485327,2620,70.48364
5,183.975,183.975,2344.296313762665,0.0047887187,0.5012872,0.0,0.0047887187,0.006683481,0.4681021571159363,486204,2625,69.12866
6,183.975,183.975,2350.146176099777,0.009170369,0.5439477,0.0,0.009170369,0.007596122,0.6478962600231171,487404,2631,70.0192
5,183.975,183.975,2355.355621099472,0.007942433,0.566118,0.0,0.007942433,0.0050809956,0.48989397287368774,488404,2636,69.6581
5,183.975,183.975,2360.2422852516174,0.010909124,0.5271922,0.0,0.010909124,0.0062913075,0.21447783708572388,489404,2641,69.94319
5,186.425,186.425,2365.2603011131287,0.0075100698,0.5455485,0.0,0.0075100698,0.0054742387,0.276691198348999,490404,2646,71.06025
6,184.975,184.975,2370.924074649811,0.0029871413,0.4806696,0.0,0.0029871413,0.005242735,0.37068241834640503,491483,2652,66.71927
5,193.9,193.9,2376.176054239273,0.0047453544,0.56181645,0.0,0.0047453544,0.006382852,0.5183444321155548,492483,2657,67.736046
6,188.3,188.3,2381.492644071579,0.010498692,0.47871646,0.0,0.010498692,0.0074319635,0.4073881506919861,493459,2663,61.647083
5,191.375,191.375,2386.607073545456,0.005732356,0.5536786,0.0,0.005732356,0.0053067748,0.26041078567504883,494459,2668,61.133137
6,189.625,189.625,2391.0524628162384,0.006723657,0.49902433,0.0,0.006723657,0.008946473,0.33712220191955566,495589,2674,57.418713
5,186.6,186.6,2396.1197469234467,0.009675639,0.46353626,0.0,0.009675639,0.005734713,0.37355393171310425,496468,2679,54.19441
5,186.6,186.6,2401.217955350876,0.0036028,0.5102359,0.0,0.0036028,0.0055555804,0.1599239706993103,497468,2684,53.93041
6,189.475,189.475,2406.02948141098,0.0075299474,0.52917385,0.0,0.0075299474,0.00705148,0.4346081614494324,498668,2690,51.359325
5,189.625,189.625,2411.2211408615112,0.006885891,0.51986635,0.0,0.006885891,0.007818705,-0.00608515739440918,499668,2695,49.671764
5,193.6,193.6,2416.149658203125,0.0054209656,0.5395024,0.0,0.0054209656,0.006416687,0.02366691827774048,500668,2700,50.65722
7,186.825,186.825,2421.3537175655365,0.0114404345,0.4902606,0.0,0.0114404345,0.0063294983,0.19877898693084717,501732,2707,47.750465
5,188.575,188.575,2425.7753121852875,0.008976931,0.48033094,0.0,0.008976931,0.008466588,0.09539210796356201,502732,2712,47.090294
5,188.575,188.575,2431.267481803894,0.0070954366,0.49729338,0.0,0.0070954366,0.0036147593,-0.06817150115966797,503732,2717,45.93572
5,191.425,191.425,2436.293436765671,0.0061440524,0.52036715,0.0,0.0061440524,0.00533903,0.009267568588256836,504725,2722,46.379936
6,188.675,188.675,2441.5914459228516,0.0074190553,0.48620516,0.0,0.0074190553,0.008263611,0.12743639945983887,505815,2728,45.53077
6,183.85,183.85,2446.813199043274,0.014120121,0.48542053,0.0,0.014120121,0.007339119,0.08748835325241089,506822,2734,44.932007
5,183.85,183.85,2452.3364152908325,0.008619189,0.5028951,0.0,0.008619189,0.0050306,0.05011868476867676,507822,2739,43.708744
5,187.9,187.9,2457.4009160995483,0.008017218,0.47931737,0.0,0.008017218,0.008494731,0.06278663873672485,508822,2744,43.24394
5,192.25,192.25,2462.5085389614105,0.0057908357,0.5277326,0.0,0.0057908357,0.00610442,-0.0017358064651489258,509822,2749,44.17412
6,189.9,189.9,2467.727693796158,0.0089285495,0.4635132,0.0,0.0089285495,0.0082542505,-0.02207040786743164,510928,2755,42.892418
5,190.075,190.075,2472.717425107956,0.0063459286,0.49529505,0.0,0.0063459286,0.006044008,0.026153385639190674,511928,2760,44.16532
5,190.65,190.65,2478.9760150909424,0.0133278975,0.5141485,0.0,0.0133278975,0.0070785484,0.08908599615097046,512928,2765,45.361122
5,195.525,195.525,2484.326826095581,0.0076716673,0.5230924,0.0,0.0076716673,0.007870297,0.20120000839233398,513928,2770,48.118153
5,197.65,197.65,2489.240112543106,0.011201238,0.5073948,0.0,0.011201238,0.0059385896,0.3466988801956177,514928,2775,52.769142
5,197.65,197.65,2494.546326160431,0.011009095,0.5059885,0.0,0.011009095,0.008543019,0.364627480506897,515928,2780,56.774036
5,197.65,197.65,2500.4066581726074,0.00897027,0.5161922,0.0,0.00897027,0.007983888,0.3471546173095703,516928,2785,60.043102
6,197.65,197.65,2505.7960166931152,0.007632944,0.5309575,0.0,0.007632944,0.008317067,0.18343514204025269,518128,2791,72.125694
5,199.775,199.775,2510.8440732955933,0.01157,0.4843165,0.0,0.01157,0.0074635297,-0.08617639541625977,519119,2796,86.91996
5,198.375,198.375,2515.1922652721405,0.0137912985,0.46701154,0.0,0.0137912985,0.008874405,0.26074689626693726,520063,2801,95.95447
5,198.375,198.375,2519.8371725082397,0.010002391,0.49278954,0.0,0.010002391,0.008491691,0.04929286241531372,521063,2806,117.87117
5,198.375,198.375,2525.3318722248077,0.0094963685,0.5213939,0.0,0.0094963685,0.0057063103,0.2355690598487854,522063,2811,139.98367
6,198.375,198.375,2529.9514207839966,0.005304913,0.47561282,0.0,0.005304913,0.005833335,0.3365725874900818,523263,2817,173.80132
5,198.375,198.375,2534.1167035102844,0.0069124443,0.45379552,0.0,0.0069124443,0.0046092262,0.33983397483825684,524263,2822,201.77953
5,198.375,198.375,2538.435693025589,0.013241196,0.48829505,0.0,0.013241196,0.007807763,0.5104356408119202,525263,2827,225.56946
5,195.325,195.325,2543.024364709854,0.0074686008,0.47632205,0.0,0.0074686008,0.0047001587,0.3971904516220093,526141,2832,239.70894
7,191.875,191.875,2548.2025196552277,0.013877733,0.4395195,0.0,0.013877733,0.0076622264,0.40925586223602295,527338,2839,252.41907
5,191.875,191.875,2553.1715030670166,0.015297715,0.4733665,0.0,0.015297715,0.009212192,0.80464106798172,528338,2844,261.6999
5,191.875,191.875,2558.354033946991,0.010519398,0.45262626,0.0,0.010519398,0.007837648,0.8941259607672691,529338,2849,262.06366
5,191.875,191.875,2563.578779697418,0.0084012,0.47256157,0.0,0.0084012,0.0056954,0.846214547753334,530338,2854,256.56903
5,191.875,191.875,2568.57418012619,0.022320094,0.45924962,0.0,0.022320094,0.008640765,0.9128119125962257,531338,2859,240.32748
5,191.875,191.875,2573.4984636306763,0.009422829,0.49160498,0.0,0.009422829,0.0041844673,0.9202956557273865,532338,2864,228.44339
5,191.875,191.875,2578.6686131954193,0.008544374,0.48613483,0.0,0.008544374,0.005624817,0.9420920871198177,533338,2869,213.3425
5,194.925,194.925,2583.3597090244293,0.010873944,0.4877284,0.0,0.010873944,0.008549962,0.9606509804725647,534338,2874,200.35217
6,197.125,197.125,2587.954330444336,0.01249325,0.4822086,0.0,0.01249325,0.007913506,0.8880487158894539,535423,2880,190.28288
5,197.125,197.125,2592.1946823596954,0.009203268,0.5242491,0.0,0.009203268,0.0061580804,0.9858713708817959,536423,2885,175.05511
5,197.125,197.125,2596.8001339435577,0.008523893,0.48146904,0.0,0.008523893,0.0075261435,0.9844497507438064,537423,2890,162.60527
6,197.125,197.125,2601.4940254688263,0.0117250625,0.49910322,0.0,0.0117250625,0.009660517,0.9826402273029089,538623,2896,148.57579
5,197.125,197.125,2606.582894563675,0.017576516,0.47559264,0.0,0.017576516,0.009973938,0.9890619069337845,539623,2901,141.66591
5,197.125,197.125,2611.3847954273224,0.007816637,0.47464746,0.0,0.007816637,0.009097226,0.9767864067107439,540623,2906,137.0694
5,197.125,197.125,2617.0209872722626,0.0140030235,0.4693018,0.0,0.0140030235,0.008480366,0.9335653334856033,541623,2911,134.6118
5,200.0,200.0,2622.1656007766724,0.012030232,0.47656906,0.0,0.012030232,0.00831799,0.9864648701623082,542623,2916,135.4415
5,200.0,200.0,2626.9808859825134,0.015224006,0.4392115,0.0,0.015224006,0.00892088,0.9719589091837406,543623,2921,134.93832
5,200.0,200.0,2632.0094137191772,0.014714957,0.44682294,0.0,0.014714957,0.0070161643,0.9714287333190441,544623,2926,134.38379
5,200.0,200.0,2636.817545890808,0.014765514,0.46443117,0.0,0.014765514,0.00884012,0.942844320088625,545623,2931,132.80627
5,200.0,200.0,2642.137552022934,0.015723705,0.44496432,0.0,0.015723705,0.007559346,0.9692868944257498,546623,2936,131.18956
6,200.0,200.0,2647.003895044327,0.004678879,0.44533274,0.0,0.004678879,0.0071088895,0.8133722245693207,547823,2942,127.2343
5,200.0,200.0,2652.2336485385895,0.0027542673,0.44034532,0.0,0.0027542673,0.005811193,0.6647092998027802,548823,2947,121.76797
5,200.0,200.0,2657.564700603485,0.006035513,0.42338997,0.0,0.006035513,0.006159121,0.8709278702735901,549823,2952,115.99249
5,200.0,200.0,2662.7144315242767,0.009124036,0.41989833,0.0,0.009124036,0.008586185,0.9047050178050995,550823,2957,109.61001
5,200.0,200.0,2667.748523235321,0.0060307956,0.43867838,0.0,0.0060307956,0.007725094,0.34755057096481323,551823,2962,101.767494
5,200.0,200.0,2672.4547414779663,0.006177075,0.422872,0.0,0.006177075,0.0050125695,0.1746513843536377,552823,2967,92.97818
5,200.0,200.0,2677.923122882843,0.009850655,0.38930285,0.0,0.009850655,0.009690506,0.5761949121952057,553823,2972,85.97864
5,200.0,200.0,2682.830638885498,0.0074938317,0.40691346,0.0,0.0074938317,0.00772037,0.4450981020927429,554823,2977,79.5787
6,200.0,200.0,2687.559792995453,0.009750836,0.4458636,0.0,0.009750836,0.0071814423,0.4518638253211975,556023,2983,71.92869
5,200.0,200.0,2692.331051826477,0.0129710715,0.4461493,0.0,0.0129710715,0.007287645,0.07659989595413208,557023,2988,66.97659
5,200.0,200.0,2697.4674999713898,0.006003046,0.43309107,0.0,0.006003046,0.004894102,0.05117785930633545,558023,2993,62.42163
5,200.0,200.0,2702.187486410141,0.0076313387,0.40137696,0.0,0.0076313387,0.008546371,-0.1846938133239746,559023,2998,58.493614
5,200.0,200.0,2706.990581035614,0.0060237185,0.41784924,0.0,0.0060237185,0.0037321877,-0.10704207420349121,560023,3003,56.28192
5,200.0,200.0,2712.146591424942,0.0050367597,0.3946045,0.0,0.0050367597,0.0064371494,-0.12656235694885254,561023,3008,55.55592
5,200.0,200.0,2717.0748419761658,0.013620038,0.39560416,0.0,0.013620038,0.006060068,-0.1233365535736084,562023,3013,53.464806
5,200.0,200.0,2721.4797270298004,0.010551784,0.40247923,0.0,0.010551784,0.0068356823,-0.02539992332458496,563023,3018,52.763245
6,200.0,200.0,2726.8047013282776,0.0044155703,0.42285988,0.0,0.0044155703,0.006043788,0.03121572732925415,564223,3024,51.915936
5,200.0,200.0,2732.0612416267395,0.006718941,0.43941635,0.0,0.006718941,0.008923479,0.17393875122070312,565223,3029,52.99873
5,200.0,200.0,2737.0292251110077,0.012834285,0.40742368,0.0,0.012834285,0.0068511413,0.26458680629730225,566223,3034,52.32191
5,200.0,200.0,2741.612076997757,0.009304341,0.41101503,0.0,0.009304341,0.01001624,0.380209743976593,567223,3039,52.669502
5,200.0,200.0,2746.411459207535,0.009037798,0.40880424,0.0,0.009037798,0.006389505,0.31667739152908325,568223,3044,52.645824
5,200.0,200.0,2751.802979707718,0.0062295916,0.4075063,0.0,0.0062295916,0.0058155777,0.3896145224571228,569223,3049,52.29673
5,200.0,200.0,2757.8715150356293,0.012422845,0.39505413,0.0,0.012422845,0.007014403,0.518223226070404,570223,3054,52.179222
5,200.0,200.0,2763.8774185180664,0.0059396904,0.4012531,0.0,0.0059396904,0.008428898,0.48145949840545654,571223,3059,51.33413
5,200.0,200.0,2768.9994592666626,0.0035204254,0.37165308,0.0,0.0035204254,0.004017578,0.33308327198028564,572223,3064,50.935295
6,200.0,200.0,2773.9630393981934,0.021406215,0.40537196,0.0,0.021406215,0.010566868,0.3878655433654785,573423,3070,51.084236
5,200.0,200.0,2779.406969308853,0.0073815905,0.4160806,0.0,0.0073815905,0.0069666924,0.3478468060493469,574423,3075,51.525196
5,200.0,200.0,2784.5898921489716,0.0073880916,0.37504178,0.0,0.0073880916,0.010301404,0.3854728937149048,575423,3080,51.00016
5,200.0,200.0,2789.8752887248993,0.01776346,0.42317596,0.0,0.01776346,0.009771986,0.34133243560791016,576423,3085,50.986053
5,200.0,200.0,2795.0770869255066,0.009621509,0.42378226,0.0,0.009621509,0.0056341174,0.04160964488983154,577423,3090,49.78016
5,200.0,200.0,2800.0955011844635,0.012241826,0.4225173,0.0,0.012241826,0.006968805,-0.1630866527557373,578423,3095,50.11928
5,200.0,200.0,2805.074141263962,0.00572608,0.450373,0.0,0.00572608,0.008803682,-0.043114304542541504,579423,3100,49.940693
5,200.0,200.0,2809.7956902980804,0.010842392,0.41068906,0.0,0.010842392,0.008686746,0.03196996450424194,580423,3105,48.743427
7,194.725,194.725,2814.708559513092,0.0065926625,0.41546458,0.0,0.0065926625,0.005642658,0.196544349193573,581612,3112,46.32002
5,193.95,193.95,2819.624274253845,0.0060417205,0.42366797,0.0,0.0060417205,0.0072929966,0.18298178911209106,582581,3117,45.363945
5,193.95,193.95,2824.5953574180603,0.011341969,0.41866508,0.0,0.011341969,0.01039126,0.054719746112823486,583581,3122,44.71981
5,193.95,193.95,2828.969249486923,0.010888011,0.46090427,0.0,0.010888011,0.005400221,0.16170287132263184,584581,3127,45.652386
5,193.95,193.95,2833.861029624939,0.013499345,0.42437455,0.0,0.013499345,0.0061836787,0.33449965715408325,585581,3132,46.79769
5,193.95,193.95,2838.5968985557556,0.007896887,0.4587701,0.0,0.007896887,0.0048104124,0.4513988494873047,586581,3137,46.46246
5,193.95,193.95,2843.7237379550934,0.010584823,0.419119,0.0,0.010584823,0.008644838,0.27360832691192627,587581,3142,47.30659
6,194.275,194.275,2848.8579840660095,0.017232,0.42795286,0.0,0.017232,0.0074124527,0.498664915561676,588781,3148,47.524742
5,199.225,199.225,2853.097449541092,0.007998043,0.43055966,0.0,0.007998043,0.0064033205,0.3563993573188782,589781,3153,48.758892
5,200.0,200.0,2858.4474472999573,0.010219963,0.42551422,0.0,0.010219963,0.0067917323,0.3430938720703125,590781,3158,48.423462
5,200.0,200.0,2863.937080383301,0.011151401,0.4689086,0.0,0.011151401,0.008330347,0.1911488175392151,591781,3163,47.778694
5,200.0,200.0,2869.0534830093384,0.009495671,0.47249383,0.0,0.009495671,0.0066847512,0.25614678859710693,592781,3168,47.31521
5,200.0,200.0,2874.1917617321014,0.011373968,0.438886,0.0,0.011373968,0.01088487,0.1820572018623352,593781,3173,46.02755
5,200.0,200.0,2879.697638988495,0.009874264,0.40763193,0.0,0.009874264,0.0074643185,-0.052423954010009766,594781,3178,45.011143
5,200.0,200.0,2884.7129237651825,0.008963947,0.4466123,0.0,0.008963947,0.008283926,-0.12537932395935059,595781,3183,42.731365
6,200.0,200.0,2889.3818278312683,0.009452522,0.4370659,0.0,0.009452522,0.008118378,0.006480574607849121,596981,3189,41.21387
5,200.0,200.0,2893.670071363449,0.009611245,0.4438048,0.0,0.009611245,0.009163871,0.13788437843322754,597981,3194,40.871155
5,200.0,200.0,2898.8066222667694,0.008240519,0.43405437,0.0,0.008240519,0.0041128835,0.18593424558639526,598981,3199,41.64983
5,200.0,200.0,2904.0364418029785,0.010796148,0.39909112,0.0,0.010796148,0.008362732,0.17812561988830566,599981,3204,44.028088
5,200.0,200.0,2908.741014480591,0.00857497,0.4410073,0.0,0.00857497,0.005485299,0.305083692073822,600981,3209,44.31752
5,200.0,200.0,2913.922098875046,0.009764016,0.44648507,0.0,0.009764016,0.0055993404,0.16354900598526,601981,3214,45.344704
5,199.125,199.125,2918.4438304901123,0.011673266,0.41624856,0.0,0.011673266,0.008813564,0.3419948220252991,602946,3219,49.384804
6,199.125,199.125,2924.0431344509125,0.0047681765,0.44393554,0.0,0.0047681765,0.004390435,0.35224854946136475,604146,3225,53.247936
5,199.125,199.125,2929.3329894542694,0.0065363455,0.44491792,0.0,0.0065363455,0.007693165,0.37933868169784546,605146,3230,56.567883
6,193.85,193.85,2934.671956062317,0.01767395,0.4146722,0.0,0.01767395,0.0069946735,0.21857041120529175,606135,3236,55.012367
5,193.85,193.85,2940.090757369995,0.008414072,0.4219138,0.0,0.008414072,0.0073511004,0.4436020851135254,607135,3241,53.572094
5,193.225,193.225,2944.8412339687347,0.011864843,0.4125685,0.0,0.011864843,0.008195416,0.5341379046440125,608110,3246,52.150764
6,191.225,191.225,2949.656623363495,0.0061963545,0.41825402,0.0,0.0061963545,0.006797956,0.4452812075614929,609230,3252,52.079887
5,190.0,190.0,2955.032610177994,0.0047128657,0.40949568,0.0,0.0047128657,0.006532662,0.533850908279419,610146,3257,49.722008
5,190.0,190.0,2960.0960829257965,0.010855414,0.42167497,0.0,0.010855414,0.008567113,0.520821213722229,611146,3262,46.976707
6,187.225,187.225,2965.2247881889343,0.010502579,0.39228043,0.0,0.010502579,0.00958048,0.5459686517715454,612235,3268,43.884182
5,189.35,189.35,2970.0532841682434,0.013831032,0.38726467,0.0,0.013831032,0.00720384,0.6179761588573456,613235,3273,45.87095
5,192.5,192.5,2975.471095561981,0.012619007,0.4217773,0.0,0.012619007,0.0077114883,0.3790118098258972,614235,3278,47.537304
5,193.125,193.125,2981.882237434387,0.009836796,0.39786392,0.0,0.009836796,0.007836441,0.567752867937088,615235,3283,47.48177
6,193.125,193.125,2987.092458486557,0.010790568,0.37408215,0.0,0.010790568,0.007472669,0.45949798822402954,616435,3289,47.61361
5,196.75,196.75,2992.757827281952,0.0069447495,0.4167012,0.0,0.0069447495,0.0074537755,0.23648488521575928,617435,3294,46.602337
5,197.225,197.225,2997.849239587784,0.0081248,0.39585304,0.0,0.0081248,0.009450043,0.3695821166038513,618435,3299,44.197643
5,200.0,200.0,3002.4026062488556,0.009981088,0.41063425,0.0,0.009981088,0.0079907365,0.24305087327957153,619435,3304,43.42523
5,200.0,200.0,3007.293225288391,0.007744104,0.4085011,0.0,0.007744104,0.009817575,-0.02591085433959961,620435,3309,41.760036
5,200.0,200.0,3012.842670917511,0.011797281,0.4474327,0.0,0.011797281,0.008520127,0.1384139060974121,621435,3314,40.44358
5,200.0,200.0,3018.5253808498383,0.0056425417,0.42434052,0.0,0.0056425417,0.0060154363,0.015054404735565186,622435,3319,40.64707
5,200.0,200.0,3023.9034271240234,0.004682192,0.457309,0.0,0.004682192,0.006150702,0.06480425596237183,623435,3324,42.062317
6,200.0,200.0,3028.423847913742,0.015200297,0.46238354,0.0,0.015200297,0.00916837,-0.04988396167755127,624635,3330,44.565758
5,200.0,200.0,3033.2290363311768,0.010047736,0.47012934,0.0,0.010047736,0.006590232,-0.1450577974319458,625635,3335,50.758995
5,200.0,200.0,3038.25390458107,0.004061413,0.43260878,0.0,0.004061413,0.0073196283,0.11489158868789673,626635,3340,61.30774
5,200.0,200.0,3043.2248833179474,0.0077063893,0.44760233,0.0,0.0077063893,0.008035144,0.23097467422485352,627635,3345,74.650856
5,200.0,200.0,3048.5161089897156,0.01020752,0.4540239,0.0,0.01020752,0.009095366,0.09597170352935791,628635,3350,87.97568
5,200.0,200.0,3054.0996317863464,0.008328641,0.45178533,0.0,0.008328641,0.008173179,0.175481379032135,629635,3355,99.574295
