entloss,EpTrueRewMean,surrgain,EpRewMean,optimgain,EpisodesSoFar,meankl,TimeElapsed,TimestepsSoFar,EpThisIter,EpLenMean,entropy,ev_tdlam_before
0.0,734.7624902093237,0.061928652,582.8498,0.061928652,243,0.009123453,629.5474815368652,455817,2,697.025,4.143556,0.5245832800865173
0.0,741.5733267921617,0.070683494,586.187,0.070683494,245,0.008914009,633.731115102768,459285,2,695.9,4.1375356,0.5362783968448639
0.0,742.4494004301739,0.060914695,586.54126,0.060914695,246,0.007994128,637.9350829124451,462285,1,695.9,4.1346436,-0.013032078742980957
0.0,744.4633052410651,0.06979725,580.61145,0.06979725,249,0.009366274,642.1380116939545,467253,3,682.75,4.127991,0.29954296350479126
0.0,754.486646182981,0.063640825,583.63995,0.063640825,251,0.0085587865,646.3625059127808,472095,2,685.025,4.120332,0.5571277141571045
0.0,771.4355656158016,0.044653706,594.9583,0.044653706,252,0.009214435,650.5937736034393,475095,1,701.025,4.1257563,-0.0430830717086792
0.0,744.0058048563418,0.066541195,570.6123,0.066541195,254,0.010183729,654.7095336914062,476700,2,664.4,4.133263,0.8094727098941803
0.0,748.1503263067866,0.054573476,571.72156,0.054573476,255,0.010376321,658.9055144786835,479700,1,664.4,4.132751,-0.15044379234313965
0.0,749.7261326282912,0.057473667,573.0405,0.057473667,256,0.006569855,663.1633241176605,481794,1,666.2,4.123696,0.23486602306365967
0.0,751.1364230939853,0.042630453,573.7004,0.042630453,257,0.00887246,667.4007248878479,484794,1,666.2,4.1194687,-0.09795129299163818
0.0,747.0219826608104,0.051627897,572.09033,0.051627897,258,0.008302979,671.6618385314941,487794,1,666.2,4.1188946,-0.02759718894958496
0.0,756.1345865545102,0.07028265,577.7443,0.07028265,259,0.008332126,675.8576490879059,489045,1,672.625,4.111665,0.9238942638039589
0.0,757.2160525101164,0.06120076,578.07166,0.06120076,260,0.007908115,680.0979266166687,492045,1,672.625,4.1101975,0.02117300033569336
0.0,737.7317515305865,0.07592644,562.2295,0.07592644,261,0.008661439,684.3162083625793,492417,1,650.725,4.1070333,0.9048101007938385
0.0,745.5133276683619,0.057052948,563.2135,0.057052948,262,0.008677326,688.5505411624908,495417,1,667.5,4.0946026,-0.009093880653381348
0.0,744.7024284625202,0.049157627,562.8749,0.049157627,263,0.0079457015,692.7406649589539,498417,1,667.5,4.101623,0.001484692096710205
0.0,755.8807726409116,0.04488555,572.07587,0.04488555,264,0.0072621815,696.9881796836853,501417,1,680.65,4.1002426,-0.0018275976181030273
0.0,754.5170309933279,0.07222151,571.3795,0.07222151,265,0.010334276,701.1693336963654,504054,1,677.625,4.1043086,0.1791011095046997
0.0,746.8849273573105,0.058416672,561.6727,0.058416672,267,0.008620803,705.329140663147,508263,2,669.45,4.121832,0.6455050110816956
0.0,761.5270902479144,0.06425338,562.1297,0.06425338,268,0.008732207,709.5724947452545,511263,1,689.6,4.1356807,-0.030871868133544922
0.0,760.7978418601999,0.054864276,562.4862,0.054864276,269,0.008199267,713.8017721176147,514263,1,689.6,4.1666584,-0.026604294776916504
0.0,744.994778650035,0.07846978,545.7992,0.07846978,271,0.00825109,718.0506613254547,515316,2,669.375,4.162875,0.6348146200180054
0.0,745.3683814104859,0.051757216,545.3237,0.051757216,272,0.009016272,722.2340495586395,518316,1,669.375,4.173464,0.006239950656890869
0.0,743.5834939289322,0.04385911,542.75616,0.04385911,273,0.008017159,726.4638998508453,521316,1,669.375,4.169396,0.10796958208084106
0.0,759.3775090184647,0.07873264,547.40173,0.07873264,274,0.012304729,730.6840579509735,524187,1,686.15,4.1667852,0.7994119077920914
0.0,755.7026356358156,0.07155228,541.4845,0.07155228,275,0.008235122,734.9370195865631,525825,1,674.8,4.1661453,0.8884231895208359
0.0,767.2682538818339,0.06709201,540.119,0.06709201,277,0.0084617995,739.1697444915771,530328,2,672.325,4.1637573,0.39187347888946533
0.0,774.3142612493764,0.04686189,544.1384,0.04686189,278,0.013376241,743.4223532676697,533328,1,683.775,4.165444,0.009963631629943848
0.0,793.0306141389191,0.05153653,550.1474,0.05153653,279,0.008704044,747.6684617996216,536328,1,704.45,4.1652837,-0.011070489883422852
0.0,837.9689121624509,0.06886931,576.80084,0.06886931,281,0.009748382,751.9468281269073,541716,2,744.05,4.166864,0.05701261758804321
0.0,839.0956745972231,0.085152656,572.9428,0.085152656,283,0.009427461,756.2591788768768,544416,2,738.325,4.169,0.4527129530906677
0.0,852.644650210076,0.07562508,576.7812,0.07562508,285,0.008544676,760.4939811229706,547983,2,739.15,4.1723256,0.4966568946838379
0.0,863.5868054370767,0.08426591,576.8909,0.08426591,286,0.010165509,764.7805216312408,550674,1,736.575,4.176058,0.9490664415061474
0.0,850.9543878969907,0.061542783,568.3516,0.061542783,288,0.008421042,769.0366945266724,554091,2,727.75,4.1591263,0.003945589065551758
0.0,840.5216311813745,0.08216365,553.54126,0.08216365,292,0.008552207,773.2852394580841,559608,4,704.275,4.1518226,0.9174153506755829
0.0,865.5674881988216,0.08266963,563.8753,0.08266963,294,0.009169768,777.5089211463928,562812,2,717.6,4.1558776,0.9264521822333336
0.0,850.193567404482,0.07749808,548.3384,0.07749808,297,0.009070979,781.7238521575928,568140,3,694.55,4.1535935,0.6167088747024536
0.0,843.8632512436634,0.074499935,537.50256,0.074499935,299,0.009003863,785.9713678359985,570369,2,677.7,4.1270976,0.5929406881332397
0.0,853.8928058261511,0.06370477,540.1392,0.06370477,301,0.009078357,790.2085709571838,574098,2,680.675,4.131287,0.3697350025177002
0.0,834.5238720105724,0.0797079,519.83234,0.0797079,303,0.00903078,794.484504699707,576297,2,649.0,4.1295447,0.6885156333446503
0.0,844.6102832448074,0.07883945,514.3624,0.07883945,305,0.009448511,798.7187390327454,580353,2,635.825,4.121948,0.5861109495162964
0.0,849.795948135083,0.07485685,511.46948,0.07485685,307,0.0093542095,802.9730820655823,584004,2,631.175,4.1130385,0.6197748482227325
0.0,842.1914402868169,0.061163783,501.49725,0.061163783,309,0.0082748495,807.1756672859192,587955,2,614.1,4.1134963,0.6740004122257233
0.0,872.5720777924504,0.083451435,519.69403,0.083451435,311,0.00824035,811.5015532970428,591786,2,637.25,4.1220407,0.7521961331367493
0.0,877.8201414454386,0.059129044,519.7619,0.059129044,312,0.00823145,815.7368559837341,594786,1,637.25,4.1347585,0.004401147365570068
0.0,879.494599295634,0.050952725,519.4336,0.050952725,313,0.008756391,819.9585592746735,597786,1,637.25,4.1214542,0.06035423278808594
0.0,886.9630351648577,0.084524736,520.01013,0.084524736,314,0.011300384,824.1977958679199,600777,1,638.25,4.1201453,0.9685529433190823
0.0,890.830528719857,0.046447866,525.44226,0.046447866,315,0.007955879,828.5101418495178,603777,1,649.6,4.1335225,0.0436478853225708
0.0,887.8711179295744,0.061945856,524.61816,0.061945856,316,0.0077183554,832.8186686038971,606777,1,649.6,4.128174,-0.009763836860656738
0.0,889.1532763370717,0.10808997,526.2186,0.10808997,317,0.01086954,837.1277718544006,608439,1,650.925,4.1291823,0.6694851219654083
