meankl,EpLenMean,EpThisIter,EpRewMean,ev_tdlam_before,entloss,TimeElapsed,surrgain,EpisodesSoFar,EpTrueRewMean,optimgain,entropy,TimestepsSoFar
0.009966861,712.275,2,694.2098,0.3548732399940491,0.0,892.671544790268,0.08659488,528,2149.604052797461,0.08659488,6.936021,625923
0.010555382,720.6,1,700.0608,0.10549885034561157,0.0,897.1188168525696,0.09900829,529,2175.2462658633253,0.09900829,6.9113774,628923
0.0100959055,720.6,1,700.8844,0.04805159568786621,0.0,901.8696105480194,0.08185658,530,2182.420751937624,0.08185658,6.898603,631923
0.010252877,720.6,1,701.2341,0.07169044017791748,0.0,906.3144962787628,0.08198465,531,2192.2161004596933,0.08198465,6.899898,634923
0.0106933005,686.475,2,673.198,0.9208262711763382,0.0,910.7264099121094,0.1462153,533,2094.017764127819,0.1462153,6.900331,636828
0.010133566,703.2,1,690.6572,0.9229904636740685,0.0,915.1652944087982,0.1430797,534,2151.30610749527,0.1430797,6.8922596,639399
0.009364974,706.925,1,695.6165,0.9630625806748867,0.0,919.6265428066254,0.11238748,535,2172.5985191347345,0.11238748,6.8661456,641511
0.00986632,694.975,2,682.6127,0.5148421823978424,0.0,924.0433282852173,0.1127334,537,2127.3621495857733,0.1127334,6.8458858,646077
0.009481465,703.05,1,687.9198,0.8483623713254929,0.0,928.4916982650757,0.10195896,538,2147.459589686818,0.10195896,6.880917,648357
0.010789548,726.3,2,711.925,0.9127626866102219,0.0,932.9560952186584,0.12638947,540,2230.8221259370703,0.12638947,6.831295,652755
0.009608058,747.15,2,730.46704,0.7501118332147598,0.0,937.3890895843506,0.086977206,542,2294.286443899561,0.086977206,6.8248463,657615
0.010841886,760.675,1,741.3018,0.06176048517227173,0.0,941.8759729862213,0.078987315,543,2337.867663963751,0.078987315,6.8226943,660615
0.010852373,769.05,1,748.1315,0.9222390204668045,0.0,946.3976345062256,0.120079316,544,2358.7430579368893,0.120079316,6.8135333,663333
0.0107974745,755.45,3,730.70184,0.8815596476197243,0.0,950.8052537441254,0.10735046,547,2301.1145116450098,0.10735046,6.788692,667572
0.010125652,746.25,2,721.7317,0.6294813752174377,0.0,955.1869313716888,0.0889914,549,2272.7075311210774,0.0889914,6.7603154,671220
0.009921288,746.475,2,723.563,0.9222453758120537,0.0,959.6393039226532,0.13454793,551,2277.1097906895166,0.13454793,6.734807,674949
0.009424486,728.225,2,702.81067,0.9187111258506775,0.0,964.1156756877899,0.10124109,553,2203.9330030810293,0.10124109,6.7142506,677736
0.009984309,718.375,2,693.8036,0.8937390074133873,0.0,968.6159963607788,0.101971135,555,2171.98167088744,0.101971135,6.709901,679590
0.009459561,721.3,1,694.8424,-0.00957643985748291,0.0,973.0051372051239,0.09669627,556,2168.165601951021,0.09669627,6.7060366,682590
0.009996897,711.625,2,685.5576,0.5436530411243439,0.0,977.4080038070679,0.0929129,558,2133.754381987553,0.0929129,6.6698003,686166
0.0091485735,718.55,1,692.09247,0.019915640354156494,0.0,981.8576428890228,0.08429724,559,2155.7117755004415,0.08429724,6.6856065,689166
0.009527961,718.5,1,693.1668,0.9079474210739136,0.0,986.2575178146362,0.11631478,560,2163.6038491796867,0.11631478,6.6930556,692160
0.009927462,708.3,1,684.53534,0.9207392111420631,0.0,990.710499048233,0.10383337,561,2132.199848435491,0.10383337,6.7203937,693549
0.00980231,677.675,2,656.98596,0.9336118325591087,0.0,995.1433756351471,0.12521568,563,2036.9663208213751,0.12521568,6.7079473,695874
0.009928096,677.625,2,655.44104,0.6517282128334045,0.0,999.5162954330444,0.09388724,565,2037.8079258818009,0.09388724,6.6842084,699693
0.009675307,687.975,1,664.16394,-0.07863271236419678,0.0,1003.934730052948,0.07845539,566,2068.6100837188815,0.07845539,6.6979933,702693
0.010510128,681.625,1,660.0181,0.8893379867076874,0.0,1008.2869753837585,0.1221497,567,2054.792790709223,0.1221497,6.6645494,704718
0.010230511,681.625,1,661.30273,-0.022806286811828613,0.0,1012.6680710315704,0.08042226,568,2057.9012787405345,0.08042226,6.6329494,707718
0.010620424,678.3,1,658.848,0.9296127110719681,0.0,1017.0184621810913,0.1319561,569,2044.381914881654,0.1319561,6.57751,710319
0.011171894,663.0,3,643.82434,0.8746337294578552,0.0,1021.4348368644714,0.10869935,572,1989.7842456215708,0.10869935,6.532269,715446
0.0104910415,672.3,1,649.62463,0.8896802738308907,0.0,1025.897031545639,0.16837084,573,2010.555151579602,0.16837084,6.484788,717504
0.01042158,675.875,1,651.8245,-0.004491567611694336,0.0,1030.3474731445312,0.09488411,574,2018.760914606882,0.09488411,6.461529,720504
0.009316817,669.95,2,644.32117,0.8361396342515945,0.0,1034.8289182186127,0.11631679,576,1983.7242197570401,0.11631679,6.455872,724905
0.010299353,681.9,1,654.81836,0.015114843845367432,0.0,1039.2439301013947,0.07895817,577,2020.4008995921752,0.07895817,6.487366,727905
0.009078788,684.425,1,660.5259,0.8615865111351013,0.0,1043.6752228736877,0.14211677,578,2038.824631362885,0.14211677,6.5062904,730488
0.008360738,687.65,1,661.3377,0.04368621110916138,0.0,1048.1437139511108,0.088932805,579,2044.309746501362,0.088932805,6.5339203,733488
0.011502986,697.775,1,672.21967,0.3288854956626892,0.0,1052.532597541809,0.10790906,580,2082.897888715664,0.10790906,6.533387,736488
0.011329846,678.1,3,651.71295,0.7125040888786316,0.0,1056.9536306858063,0.122045726,583,2010.6291962840078,0.122045726,6.518232,741987
0.010899635,670.75,1,645.255,0.8342558890581131,0.0,1061.3814635276794,0.1684615,584,1987.8357573854803,0.1684615,6.515119,743823
0.011406749,666.425,1,642.2306,0.8640115410089493,0.0,1065.8012001514435,0.12278959,585,1976.3014325804675,0.12278959,6.5266128,746304
0.0108779315,686.825,1,664.32306,0.8913866728544235,0.0,1070.302134513855,0.15878288,586,2057.3540599655266,0.15878288,6.5193014,749211
0.009700787,705.325,1,679.0778,-0.10636270046234131,0.0,1074.6960594654083,0.08006732,587,2106.147284837577,0.08006732,6.5268097,752211
0.010482874,705.325,1,677.6421,0.021639347076416016,0.0,1079.0992777347565,0.08847113,588,2102.15741795785,0.08847113,6.551435,755211
0.010128999,721.8,1,694.3463,0.8997316882014275,0.0,1083.4947519302368,0.121323004,589,2160.724713933475,0.121323004,6.529649,757836
0.011072711,724.1,1,692.4027,0.23737329244613647,0.0,1087.9085314273834,0.11770382,590,2154.8886433102575,0.11770382,6.5347714,760836
0.010907777,725.525,1,692.7837,0.22250717878341675,0.0,1092.3207094669342,0.08534367,591,2161.333048633832,0.08534367,6.5171504,762012
0.010849912,746.95,2,711.99207,0.5527946650981903,0.0,1096.7599875926971,0.08954438,593,2229.817747770396,0.08954438,6.5099335,767370
0.014263514,749.625,1,715.817,0.7991488724946976,0.0,1101.1817038059235,0.09509209,594,2243.65240887311,0.09509209,6.5042257,769209
0.010437597,771.825,1,738.55383,0.03263115882873535,0.0,1105.564620733261,0.08743313,595,2323.9885011299557,0.08743313,6.4462748,772209
0.0096363835,768.575,1,733.08545,0.8581820875406265,0.0,1109.9987800121307,0.11547231,596,2310.3367045471214,0.11547231,6.492874,774819
0.01021819,768.575,1,733.57324,0.008289933204650879,0.0,1114.422763824463,0.10089613,597,2311.4916037651374,0.10089613,6.466853,777819
0.009461784,773.675,2,740.91077,0.9355264529585838,0.0,1118.8296852111816,0.10931633,599,2338.876928350116,0.10931633,6.468079,782007
0.012146841,767.9,1,731.5851,0.8160239905118942,0.0,1123.2364168167114,0.09682262,600,2310.7572583989613,0.09682262,6.4873505,784308
0.008750883,781.325,1,742.298,-0.05195176601409912,0.0,1127.6526319980621,0.08092478,601,2351.8254402767975,0.08092478,6.5350966,787308
0.011784326,794.575,1,755.57556,-0.037558913230895996,0.0,1132.0618886947632,0.11297215,602,2397.4726170549366,0.11297215,6.5329576,790308
0.010084158,805.35,1,768.5986,0.9197905659675598,0.0,1136.4959859848022,0.11659774,603,2443.8420221316023,0.11659774,6.4964776,792516
0.0099671185,805.35,1,767.4807,-0.06263446807861328,0.0,1140.9175252914429,0.07127385,604,2440.624704732377,0.07127385,6.495057,795516
0.009169327,823.525,1,784.7528,-0.10632944107055664,0.0,1145.3048522472382,0.11688438,605,2504.4562013418636,0.11688438,6.4839945,798516
0.011423233,823.525,1,783.19836,0.2270851731300354,0.0,1149.6738765239716,0.0810003,606,2507.446423612952,0.0810003,6.5267286,801516
0.009096809,831.65,1,788.1239,0.021539747714996338,0.0,1154.0894162654877,0.087237954,607,2528.2878679924042,0.087237954,6.5147133,804516
0.009288359,828.55,1,785.54407,0.6165593266487122,0.0,1158.4992504119873,0.12924534,608,2527.815482566818,0.12924534,6.495559,807144
0.010154374,831.875,1,788.11804,0.6153854727745056,0.0,1162.8752400875092,0.10985912,609,2544.212790300506,0.10985912,6.5184374,810144
0.010109824,850.075,2,804.71936,-0.01361536979675293,0.0,1167.3466687202454,0.07984044,611,2608.929647600999,0.07984044,6.510479,816144
0.010303369,864.15,1,817.09875,-0.08815014362335205,0.0,1171.7017703056335,0.124318175,612,2655.297203732477,0.124318175,6.507187,819144
0.00912804,846.925,2,800.6471,0.8761190101504326,0.0,1176.1646859645844,0.1114131,614,2606.943004252495,0.1114131,6.4915586,822135
0.013950187,841.025,2,794.63,0.9058767259120941,0.0,1180.6232488155365,0.2878404,616,2602.3622203814575,0.2878404,6.482792,825828
0.011299936,841.025,1,794.4611,0.5221244096755981,0.0,1185.0393118858337,0.107356556,617,2605.882585256009,0.107356556,6.4793234,828828
0.011401324,844.5,1,794.8126,-0.1608794927597046,0.0,1189.5126945972443,0.10237716,618,2613.967951245661,0.10237716,6.4997554,831828
0.010988336,844.5,1,795.5138,-0.14231812953948975,0.0,1194.0092589855194,0.11238041,619,2618.9935191209365,0.11238041,6.5162916,834828
0.010635132,821.625,2,773.5834,0.8231604844331741,0.0,1198.4329981803894,0.11641819,621,2549.221395720854,0.11641819,6.490905,838083
0.011412793,833.75,1,784.33514,0.10309600830078125,0.0,1202.8565950393677,0.10007146,622,2590.4547696830978,0.10007146,6.513503,841083
0.009580152,850.8,1,802.50555,0.8930756449699402,0.0,1207.29115152359,0.109499134,623,2658.219135615468,0.109499134,6.495362,844083
0.010263063,842.175,2,795.2278,0.9028569161891937,0.0,1211.675333738327,0.10648288,625,2644.8731135247026,0.10648288,6.4898634,847365
0.010414165,832.85,1,784.4524,0.7401044964790344,0.0,1216.1378276348114,0.10593423,626,2607.510923743837,0.10593423,6.491717,849153
0.010303145,830.35,1,785.36725,0.8520200401544571,0.0,1220.5945482254028,0.21199393,627,2621.9035535599587,0.21199393,6.5011635,851853
0.012062106,817.45,2,772.13837,0.7086578905582428,0.0,1225.021919965744,0.08406244,629,2582.326421262145,0.08406244,6.4533267,855930
0.01059843,819.15,2,775.3981,0.7273436188697815,0.0,1229.4688687324524,0.08527474,631,2601.752787509007,0.08527474,6.422246,860310
0.011327062,810.15,1,767.8602,0.9808828681707382,0.0,1233.9200925827026,0.13969393,632,2580.0404037056514,0.13969393,6.3734736,862230
0.009861764,815.5,1,772.94745,0.4481297731399536,0.0,1238.314317703247,0.10572563,633,2600.857801467317,0.10572563,6.39124,865230
0.01236064,825.175,1,780.44226,-0.07401025295257568,0.0,1242.7687139511108,0.09518638,634,2627.2968138326296,0.09518638,6.3770604,868230
0.010796925,813.5,2,769.81085,0.666167676448822,0.0,1247.215167760849,0.085694194,636,2593.73120878807,0.085694194,6.3833055,872439
0.011946373,804.425,2,758.2761,0.48228883743286133,0.0,1251.607388973236,0.12656683,638,2555.334999074036,0.12656683,6.341385,876489
0.009171762,811.775,2,764.96326,0.593637615442276,0.0,1255.9956254959106,0.092040084,640,2576.9684280492083,0.092040084,6.2783217,881721
0.013173965,805.675,1,761.326,0.7747297137975693,0.0,1260.3759038448334,0.14046134,641,2567.5129212285765,0.14046134,6.292926,883989
0.011390647,795.25,1,750.87415,0.8419701159000397,0.0,1264.7397339344025,0.10637431,642,2535.808339609074,0.10637431,6.2672725,885738
0.012792457,791.225,1,743.74493,0.9202565550804138,0.0,1269.12504696846,0.10050739,643,2513.144262274447,0.10050739,6.2711754,887463
0.013175605,774.625,1,728.1234,0.9523487463593483,0.0,1273.4628007411957,0.12886679,644,2459.1791338762823,0.12886679,6.2886357,888471
0.011365883,774.625,1,727.48303,0.21742689609527588,0.0,1277.9292125701904,0.09441844,645,2453.5126609132085,0.09441844,6.2794847,891471
0.011341512,774.625,1,728.63684,0.053634464740753174,0.0,1282.3292434215546,0.081014544,646,2450.9317710631703,0.081014544,6.291302,894471
0.010895764,774.625,1,728.93317,-0.08038818836212158,0.0,1286.7637493610382,0.0940693,647,2450.1272544266576,0.0940693,6.297307,897471
0.011135568,777.725,1,733.37946,-0.04845833778381348,0.0,1291.1635420322418,0.08972472,648,2463.7077472098827,0.08972472,6.2935743,900471
0.0100502055,777.725,1,731.61145,-0.06967020034790039,0.0,1295.617526292801,0.07185828,649,2457.6762065327016,0.07185828,6.280288,903471
0.014064182,777.725,1,730.84937,-0.0016158819198608398,0.0,1299.9813885688782,0.08624597,650,2450.490887166237,0.08624597,6.311356,906471
0.011306299,770.475,2,724.1669,0.6119029521942139,0.0,1304.4034147262573,0.09846851,652,2424.0631698097386,0.09846851,6.345172,911601
0.011722658,772.875,1,726.4865,0.8661828488111496,0.0,1308.792332649231,0.12053863,653,2430.9613952141863,0.12053863,6.342206,913425
0.0127617875,785.75,1,737.9502,-0.12682414054870605,0.0,1313.2578039169312,0.07743226,654,2474.547126663011,0.07743226,6.3375664,916425
0.010215234,783.85,1,736.915,0.8652621209621429,0.0,1317.6642217636108,0.10659617,655,2470.950735857681,0.10659617,6.310748,918084
0.010750426,760.65,3,713.06555,0.518957644701004,0.0,1322.1162848472595,0.11477177,658,2384.8506014369773,0.11477177,6.363022,923106
0.009982365,760.65,1,713.2909,0.3698195219039917,0.0,1326.57079744339,0.10434738,659,2382.74549829634,0.10434738,6.341366,926106
0.011318232,772.3,1,723.2503,0.33059751987457275,0.0,1330.9828963279724,0.08828148,660,2416.824477033841,0.08828148,6.366944,929106
0.009997401,783.525,1,734.6551,-0.06149744987487793,0.0,1335.392496585846,0.07628399,661,2460.627343880499,0.07628399,6.3486943,932106
0.010902515,783.525,2,730.464,-0.03424227237701416,0.0,1339.8436555862427,0.087218374,663,2437.943296624158,0.087218374,6.3156176,938106
0.010804996,780.2,2,725.7579,0.8970187678933144,0.0,1344.5342087745667,0.11338045,665,2417.2858970398056,0.11338045,6.2942324,940989
0.010691324,790.3,1,735.11475,0.11993414163589478,0.0,1348.9560983181,0.09388499,666,2449.8518856888136,0.09388499,6.278141,943989
0.012099384,792.8,2,738.3403,0.028731703758239746,0.0,1353.3463146686554,0.100909196,668,2451.4325085483574,0.100909196,6.3123794,949989
0.012601431,808.825,1,752.6734,-0.18177330493927002,0.0,1357.7469382286072,0.11032884,669,2498.315763424993,0.11032884,6.323552,952989
0.01090209,808.825,1,751.3893,0.031736552715301514,0.0,1362.1256668567657,0.09536865,670,2495.3160538909096,0.09536865,6.340351,955989
0.010322775,822.325,1,763.6718,-0.23814022541046143,0.0,1366.4693083763123,0.1255353,671,2536.498316076208,0.1255353,6.316059,958989
0.013004109,831.325,1,770.8498,-0.016457557678222656,0.0,1370.8946952819824,0.0884722,672,2561.8839369501816,0.0884722,6.2899327,961989
0.012135975,820.475,2,759.2971,0.7627088278532028,0.0,1375.2734127044678,0.10988927,674,2517.709187581987,0.10988927,6.286785,966687
0.010841114,820.475,1,758.81757,-0.09487426280975342,0.0,1379.5670680999756,0.08945769,675,2520.987959549364,0.08945769,6.30458,969687
0.010681488,835.4,1,771.3823,-0.0714942216873169,0.0,1383.8957402706146,0.089566424,676,2563.6199859605404,0.089566424,6.280781,972687
0.0119913835,835.4,1,771.42206,-0.24128222465515137,0.0,1388.3130841255188,0.12858535,677,2561.7867901209615,0.12858535,6.259751,975687
0.013639538,846.5,1,781.515,0.6753684282302856,0.0,1392.6466319561005,0.104424916,678,2599.8041261160765,0.104424916,6.24638,978069
0.012339032,846.5,1,781.3792,0.08227407932281494,0.0,1397.0082726478577,0.09655303,679,2601.8659032596775,0.09655303,6.255189,981069
0.010755203,852.9,1,786.3019,-0.05917012691497803,0.0,1401.4298384189606,0.09362553,680,2622.0731372312594,0.09362553,6.245061,984069
0.011345951,858.8,1,790.1857,0.821431890130043,0.0,1405.8349359035492,0.13268793,681,2633.4151614511807,0.13268793,6.2702785,987045
0.012526697,861.225,2,792.9934,0.8196465075016022,0.0,1410.2305009365082,0.116369955,683,2643.1053118265263,0.116369955,6.2392564,990810
0.009858204,877.825,1,808.5765,-0.15773189067840576,0.0,1414.6641709804535,0.096287616,684,2697.2410728778887,0.096287616,6.2106733,993810
0.010348737,877.825,1,809.16046,-0.02035069465637207,0.0,1419.046552658081,0.08514692,685,2700.853466507803,0.08514692,6.235394,996810
0.0119989,877.825,1,809.0653,-0.18008959293365479,0.0,1423.4318459033966,0.1685158,686,2704.910850287441,0.1685158,6.259259,999810
0.014966843,876.05,1,809.4171,0.5438978374004364,0.0,1430.1620936393738,0.10821395,687,2708.3017597027374,0.10821395,6.2414126,1002597
