TimeElapsed,entloss,EpThisIter,EpRewMean,EpLenMean,optimgain,ev_tdlam_before,meankl,TimestepsSoFar,surrgain,EpTrueRewMean,EpisodesSoFar,entropy
4707.121778726578,0.0,4,180.0109,578.0,0.11002937,0.8050706535577774,0.010720131,550674,0.11002937,1753.9461893916382,721,6.804741
4733.051127672195,0.0,4,164.10422,519.6,0.111487836,0.9093590378761292,0.009310088,553233,0.111487836,1581.1529518999207,725,6.7886586
4759.4216866493225,0.0,3,156.9288,493.15,0.10810615,0.8915709629654884,0.010020464,556506,0.10810615,1501.75119954502,728,6.7907677
4785.298392772675,0.0,2,153.38197,476.3,0.1361843,0.8279583752155304,0.008978694,558624,0.1361843,1452.6162353348125,730,6.784988
4811.204405546188,0.0,3,146.49614,438.975,0.12700945,0.9293752536177635,0.010033101,562323,0.12700945,1367.4293576870873,733,6.769035
4836.8846554756165,0.0,1,154.20917,458.9,0.11697353,0.15993249416351318,0.009802277,565323,0.11697353,1444.8401709874865,734,6.745496
4863.210522651672,0.0,3,143.2571,423.775,0.10648552,0.8724287152290344,0.009223942,567756,0.10648552,1330.7526069776172,737,6.748254
4889.150132894516,0.0,2,144.49849,428.075,0.12102249,0.9365424290299416,0.010510007,571935,0.12102249,1342.0530981500149,739,6.748523
4915.007173061371,0.0,4,137.64688,404.125,0.10673526,0.924221083521843,0.0090478,576042,0.10673526,1269.2114799945116,743,6.7455606
4940.351937294006,0.0,2,139.75558,411.15,0.10046575,0.8754747956991196,0.009875351,578628,0.10046575,1293.8420228403259,745,6.7417383
4966.487262248993,0.0,1,143.04155,422.175,0.14420688,0.9399342611432076,0.010217681,580659,0.14420688,1328.4089201897539,746,6.701962
4992.61589550972,0.0,2,144.71024,425.65,0.093082376,0.8489749729633331,0.009449922,584889,0.093082376,1343.4181415693733,748,6.7222514
5018.191095113754,0.0,2,146.35287,433.1,0.10290658,0.9125823453068733,0.013155392,588222,0.10290658,1368.1877160231882,750,6.7544622
5044.33172249794,0.0,2,147.267,434.425,0.10841574,0.8236147910356522,0.010387998,592359,0.10841574,1388.6395782478444,752,6.7664876
5070.443424940109,0.0,2,144.28587,426.725,0.1128599,0.8173376023769379,0.009387737,595035,0.1128599,1361.5552468033366,754,6.7550125
5097.089907884598,0.0,2,144.3478,427.675,0.098179206,0.9423829428851604,0.009464826,597165,0.098179206,1367.9514492957246,756,6.755143
5122.686736106873,0.0,1,150.31796,446.8,0.09800131,-0.2729891538619995,0.009701425,600165,0.09800131,1435.6978968433316,757,6.7488947
5149.050335645676,0.0,2,148.21237,446.4,0.110747114,0.9160484597086906,0.009480798,602982,0.110747114,1421.3369084837911,759,6.734364
5174.510466575623,0.0,1,152.73743,460.575,0.12177545,0.8131074458360672,0.010027821,605685,0.12177545,1472.3402058848303,760,6.719066
5200.994100809097,0.0,1,160.40475,483.425,0.09407745,-0.09934163093566895,0.0096005425,608685,0.09407745,1556.9643317186524,761,6.7057734
5226.939574956894,0.0,1,166.61742,503.775,0.08782444,0.21954280138015747,0.011856603,611685,0.08782444,1622.0586318775881,762,6.6848793
5253.506691932678,0.0,1,171.70758,523.3,0.08747139,-0.11902546882629395,0.010018222,614685,0.08747139,1681.9567483107494,763,6.6596904
5279.111791372299,0.0,3,178.71883,551.15,0.09299156,0.88108991086483,0.01139139,620472,0.09299156,1746.9511098699888,766,6.6450467
5306.169211864471,0.0,2,183.4673,567.575,0.09593907,0.5939479470252991,0.01027909,624615,0.09593907,1799.2491039095162,768,6.641369
5331.621182441711,0.0,2,182.12129,564.225,0.12133968,0.8160225450992584,0.009370578,626331,0.12133968,1782.5600245414303,770,6.6301723
5357.676463842392,0.0,1,184.20769,574.2,0.076192975,-0.013165950775146484,0.009247112,629331,0.076192975,1806.9643111120217,771,6.6656575
5383.810523509979,0.0,2,185.46548,577.475,0.10970971,0.9047495350241661,0.010155683,631620,0.10970971,1810.2488120335267,773,6.6407056
5410.917701721191,0.0,2,184.13249,572.0,0.12811649,0.9009827524423599,0.009734571,634875,0.12811649,1793.0441293983845,775,6.639695
5436.1332132816315,0.0,2,191.08806,589.725,0.09205648,0.6422644555568695,0.010128363,638523,0.09205648,1869.701068840246,777,6.642951
5462.849379301071,0.0,1,189.87248,586.3,0.11983444,0.851046234369278,0.011098256,640011,0.11983444,1856.6073158384738,778,6.6464505
5488.380353450775,0.0,1,189.25839,582.3,0.12908912,0.9034742265939713,0.010034947,641811,0.12908912,1845.9232651029338,779,6.618493
5515.385281324387,0.0,1,190.31265,584.825,0.13693242,0.7764137983322144,0.00966884,643785,0.13693242,1855.036923973065,780,6.638821
5540.619775533676,0.0,2,196.0015,603.425,0.10555531,0.6997686922550201,0.011283798,647694,0.10555531,1917.5137140725735,782,6.6532297
5566.993372440338,0.0,1,199.32382,612.95,0.13119934,0.7516868263483047,0.008541497,649596,0.13119934,1954.978334568147,783,6.6543736
5592.614796876907,0.0,2,206.40903,637.225,0.10604713,0.45107996463775635,0.011208284,655095,0.10604713,2030.985337855266,785,6.647952
5619.001318693161,0.0,2,205.41293,632.125,0.09084896,0.49568551778793335,0.0100170765,659514,0.09084896,2020.0819378837434,787,6.677819
5644.876780033112,0.0,2,203.4914,628.475,0.114537224,0.7748121023178101,0.010375731,661890,0.114537224,2001.7767843437875,789,6.6801367
5671.296148777008,0.0,2,202.3085,624.5,0.104362376,0.6782625615596771,0.010442237,665955,0.104362376,1987.330734440034,791,6.6741605
5696.654591083527,0.0,2,201.43335,623.6,0.11832747,0.9183102324604988,0.009331014,668439,0.11832747,1981.736159105074,793,6.701732
5723.391493797302,0.0,2,201.78741,623.2,0.11688702,0.9196146577596664,0.010086216,671184,0.11688702,1978.5037915175108,795,6.6845818
5748.667808532715,0.0,1,208.16508,641.7,0.11496268,0.6268382966518402,0.010291435,674169,0.11496268,2040.697260745005,796,6.660191
5774.713863611221,0.0,1,203.76782,628.6,0.09953559,0.8891598358750343,0.0097567355,675597,0.09953559,1992.649675585791,797,6.664261
5800.501696109772,0.0,2,206.10034,631.0,0.13694248,0.8148680478334427,0.01060795,678702,0.13694248,2014.533890009651,799,6.649342
5827.333806037903,0.0,2,198.72403,608.8,0.13104491,0.9399018585681915,0.01082687,681741,0.13104491,1928.6591409300847,801,6.626454
5852.459596633911,0.0,2,192.13632,586.025,0.14173202,0.8702023029327393,0.010232156,685008,0.14173202,1860.4170379918446,803,6.596748
5878.817986965179,0.0,1,192.2985,587.725,0.09310307,0.1340622901916504,0.012608407,688008,0.09310307,1862.5424621182688,804,6.586361
5904.999013900757,0.0,2,197.06345,599.275,0.09618077,0.8830899000167847,0.010021476,692385,0.09618077,1926.9872859331615,806,6.5814962
5931.335284233093,0.0,1,197.17159,599.275,0.08504814,-0.12195372581481934,0.009580123,695385,0.08504814,1928.1565913017155,807,6.5712323
5956.397181987762,0.0,2,206.0793,621.65,0.08815848,0.6613359153270721,0.009765439,700359,0.08815848,2014.9747803047212,809,6.587093
5982.508880376816,0.0,1,212.01729,641.9,0.09884127,-0.0646904706954956,0.010527728,703359,0.09884127,2081.8192157828285,810,6.5933523
6008.203139781952,0.0,2,210.0313,634.2,0.118017495,0.8361232429742813,0.009489522,706395,0.118017495,2063.0298183154005,812,6.569829
