entloss,meankl,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar,optimgain,EpRewMean,TimeElapsed,surrgain,entropy,EpTrueRewMean,EpLenMean,EpThisIter
0.0,0.0042619314,0.8814567551016808,952863,3699,0.16454089,68.06696,2050.4026005268097,0.16454089,22.994608,558.3760407879103,110.625,10
0.0,0.014287581,0.826348140835762,955968,3708,0.31582475,70.95154,2057.080173254013,0.31582475,22.999104,563.756353029836,112.55,9
0.0,0.0040731216,0.8603326678276062,958794,3715,0.14886683,71.71399,2063.7928397655487,0.14886683,22.999348,581.783211133019,114.925,7
0.0,0.0043674055,0.8855640217661858,962037,3723,0.16042294,76.42094,2070.5191123485565,0.16042294,22.998537,613.1359887013845,120.525,8
0.0,0.0038323128,0.8682298362255096,965364,3734,0.14049166,75.515854,2077.384362220764,0.14049166,22.999092,587.2033158761021,117.2,11
0.0,0.004133379,0.8904245495796204,968553,3744,0.18259755,75.52376,2084.0063886642456,0.18259755,22.998112,598.5460983336149,117.8,10
0.0,0.0045760814,0.8946918845176697,971652,3752,0.15631698,74.505936,2090.703275680542,0.15631698,22.997887,592.053604826842,116.1,8
0.0,0.004243523,0.9108632206916809,974841,3763,0.14656812,69.82412,2097.4076659679413,0.14656812,22.997808,542.3795958123803,106.7,11
0.0,0.004154166,0.8768533319234848,978024,3772,0.16304275,71.72548,2104.1343278884888,0.16304275,22.996746,571.3253304862499,110.4,9
0.0,0.003809641,0.8149725943803787,981123,3780,0.15716465,73.32454,2110.8458552360535,0.15716465,22.99294,587.3507752079151,113.75,8
0.0,0.004569241,0.8339095115661621,984312,3788,0.17085643,76.41582,2117.4786801338196,0.17085643,22.99365,617.798818137708,119.35,8
0.0,0.0044568535,0.8760451450943947,987369,3796,0.15993127,77.399475,2124.19242811203,0.15993127,22.99341,619.1594334264267,119.9,8
0.0,0.0041314526,0.8906271308660507,990507,3806,0.1549102,77.43192,2130.82901930809,0.1549102,22.990496,622.8336267927718,121.5,10
0.0,0.0042599477,0.868639811873436,993609,3813,0.17093307,79.419044,2137.570070028305,0.17093307,22.99406,637.5790372685891,125.325,7
0.0,0.0051412783,0.9009407311677933,996513,3821,0.15999502,79.76762,2144.2131855487823,0.15999502,22.993004,638.5609487868214,125.05,8
0.0,0.0043401546,0.9019813984632492,999477,3830,0.16723192,77.41077,2151.757869243622,0.16723192,22.990946,619.7602714257257,120.7,9
0.0,0.0043337275,0.8421821892261505,1002348,3840,0.17433429,74.90857,2160.2314960956573,0.17433429,22.990902,597.1298947685751,116.45,10
