TimeElapsed,EpThisIter,surrgain,EpTrueRewMean,entropy,ev_tdlam_before,EpisodesSoFar,optimgain,EpRewMean,TimestepsSoFar,meankl,entloss,EpLenMean
769.1645572185516,1,0.051268555,2763.4474708241723,2.6366243,0.578147828578949,351,0.051268555,653.5621,547122,0.01024867,0.0,776.525
773.4318425655365,1,0.046889722,2803.0579867317856,2.6219785,0.96835146099329,352,0.046889722,662.76575,549474,0.010034173,0.0,786.05
777.6220736503601,1,0.046667673,2840.2642127230383,2.566334,-0.022533655166625977,353,0.046667673,671.39026,552474,0.0094269905,0.0,796.375
781.8102784156799,2,0.05619797,2835.992498510039,2.591074,0.9843663908541203,355,0.05619797,670.27765,555462,0.0101696905,0.0,793.85
786.0447137355804,2,0.041116666,2844.0071265960496,2.7071447,0.7171808183193207,357,0.041116666,670.5039,561210,0.009333296,0.0,794.2
790.3756849765778,1,0.053169124,2860.3004855378235,2.6737087,0.958510261029005,358,0.053169124,673.2713,563694,0.009200388,0.0,796.7
794.5655076503754,1,0.043517146,2900.1690965702364,2.727659,0.00014448165893554688,359,0.043517146,681.4088,566694,0.010243408,0.0,808.125
798.8397734165192,1,0.037077405,2905.009867637738,2.814065,-0.004434704780578613,360,0.037077405,682.0419,569694,0.010455949,0.0,808.125
803.1046390533447,1,0.041118875,2909.5704369964647,2.8246787,0.08432835340499878,361,0.041118875,682.7333,572694,0.009808522,0.0,808.125
807.3482758998871,1,0.050193883,2924.016924349047,2.913726,0.9821937773376703,362,0.050193883,685.2046,575607,0.009438197,0.0,811.525
811.5739305019379,1,0.05864541,2899.966011858552,2.851075,0.9813574925065041,363,0.05864541,679.6933,577578,0.009653924,0.0,802.95
815.8167707920074,1,0.043025754,2923.2478626292154,2.8591926,0.013635814189910889,364,0.043025754,683.9798,580578,0.010410322,0.0,811.05
820.0958218574524,2,0.058698654,2875.2717879624593,2.8757913,0.9538294412195683,366,0.058698654,673.9266,584676,0.010322807,0.0,795.2
824.4035131931305,2,0.05930913,2870.5326111765476,2.8909402,0.9524872787296772,368,0.05930913,672.66516,586776,0.009862276,0.0,794.075
828.6958570480347,2,0.048736062,2948.147354563729,2.8839192,0.8225759565830231,370,0.048736062,690.3942,591951,0.008955325,0.0,815.775
832.9735896587372,1,0.048427537,2982.659823495582,2.8724692,0.9532695263624191,371,0.048427537,699.2511,594681,0.009008065,0.0,825.525
837.248631477356,2,0.046247855,2933.195984442746,2.8629448,0.13365566730499268,373,0.046247855,688.9668,597897,0.008876242,0.0,812.225
841.5280609130859,1,0.0543487,2898.714081485504,2.9078448,0.9681094698607922,374,0.0543487,681.799,599208,0.009749485,0.0,803.175
845.8652317523956,1,0.035423413,2905.577972938986,2.9462378,0.35706013441085815,375,0.035423413,683.73865,602208,0.009270656,0.0,806.1
850.1265802383423,1,0.039032824,2948.919402424014,2.903384,0.002139568328857422,376,0.039032824,693.54626,605208,0.01077452,0.0,819.325
854.3886506557465,1,0.04936532,2938.611258113331,2.892995,0.9716921374201775,377,0.04936532,691.9376,607788,0.010236716,0.0,815.825
858.9763441085815,1,0.052104767,2940.096453797294,2.8774009,0.7162595987319946,378,0.052104767,692.1365,610788,0.008787587,0.0,815.825
863.2899129390717,1,0.050203558,2940.265343594867,2.8402433,0.9074692651629448,379,0.050203558,692.9649,613242,0.010105468,0.0,815.7
867.5152745246887,1,0.048668265,2939.3759084778335,2.7993858,-0.06929671764373779,380,0.048668265,692.505,616242,0.009128911,0.0,815.7
871.804605960846,1,0.059804857,2921.824150091871,2.827128,0.9834964536130428,381,0.059804857,688.90314,618669,0.010356732,0.0,810.925
876.0538606643677,1,0.043937534,2999.352619649847,2.811746,0.0005682110786437988,382,0.043937534,706.12726,621669,0.0137494905,0.0,832.3
880.3293573856354,1,0.070768684,2998.0864129698994,2.8716743,0.9716072846204042,383,0.070768684,706.6852,624531,0.009969589,0.0,831.15
884.6564085483551,1,0.03313799,2997.5217801989847,2.856384,-0.0807046890258789,384,0.03313799,705.6107,627531,0.009854492,0.0,832.0
888.888269662857,2,0.05017201,2927.7187748860224,2.788149,0.7160217463970184,386,0.05017201,691.2831,631164,0.009510566,0.0,812.275
893.2140009403229,1,0.040464662,2927.028186415491,2.7945535,-0.0067528486251831055,387,0.040464662,691.18835,634164,0.00961971,0.0,812.275
897.5071356296539,1,0.04655586,2970.9614274449486,2.762756,0.020731687545776367,388,0.04655586,700.4017,637164,0.009562572,0.0,825.35
901.8140339851379,1,0.05255811,2942.265744244031,2.8088176,0.9603567980229855,389,0.05255811,694.37555,639114,0.009812849,0.0,816.6
906.1528623104095,1,0.04003196,2941.7496953463897,2.840668,0.413360595703125,390,0.04003196,693.5379,642114,0.009596094,0.0,816.6
910.4897384643555,2,0.05038304,2885.131523327843,2.7966092,0.7445497810840607,392,0.05038304,679.59924,645729,0.009814786,0.0,802.125
914.8174350261688,2,0.056655332,2858.050051385205,2.804507,0.9626148343086243,394,0.056655332,671.8463,649242,0.010096772,0.0,794.1
919.0967848300934,1,0.0374347,2899.515692805218,2.772572,0.03279823064804077,395,0.0374347,680.09906,652242,0.010278066,0.0,806.5
923.3846728801727,2,0.043284073,2865.894657272424,2.737427,0.8105598092079163,397,0.043284073,671.8681,656976,0.012737621,0.0,798.05
927.695378780365,1,0.054990605,2859.429293810546,2.7030854,0.943448431789875,398,0.054990605,670.06836,659274,0.009694286,0.0,796.5
931.9932608604431,1,0.051499613,2859.4955439421624,2.6287036,0.8812581822276115,399,0.051499613,669.7079,662274,0.010238523,0.0,796.5
936.2228648662567,1,0.04923966,2857.6917612744933,2.5957425,-0.13501346111297607,400,0.04923966,668.8256,665274,0.009794898,0.0,796.5
940.5466341972351,2,0.056651276,2848.4270624796104,2.5179756,0.9879302401095629,402,0.056651276,664.77344,670803,0.010528661,0.0,793.3
944.9062097072601,1,0.042359166,2874.3517775090363,2.519345,0.019921720027923584,403,0.042359166,669.5203,673803,0.010246136,0.0,801.875
949.2175991535187,1,0.038242146,2874.644984937407,2.5781884,-0.05776071548461914,404,0.038242146,669.3439,676803,0.010089624,0.0,801.875
953.4796679019928,1,0.0380586,2877.067832232254,2.5704534,-0.03160703182220459,405,0.0380586,668.7084,679803,0.010147089,0.0,803.45
957.757993221283,2,0.049589906,2893.063229760589,2.5867896,0.9659727029502392,407,0.049589906,672.82996,683157,0.010925471,0.0,807.925
962.067703962326,1,0.031064294,2964.764763240026,2.572541,-0.0262526273727417,408,0.031064294,688.52405,686157,0.009772566,0.0,828.175
966.3266296386719,2,0.053413797,2901.7401797842153,2.5471504,-0.05577445030212402,410,0.053413797,673.36993,689385,0.010543352,0.0,811.95
970.582515001297,1,0.03507292,2906.611597314267,2.5646763,-0.04539668560028076,411,0.03507292,672.7471,692385,0.010223929,0.0,814.2
974.8543136119843,1,0.03681822,2906.5901077585513,2.625125,-0.01260364055633545,412,0.03681822,671.35144,695385,0.009476235,0.0,814.2
979.1413171291351,1,0.03605281,2991.312443285545,2.6277046,0.021620512008666992,413,0.03605281,688.724,698385,0.010582417,0.0,837.4
983.4546897411346,1,0.044364043,3039.7984471107566,2.5945153,0.05100435018539429,414,0.044364043,698.65344,701385,0.0096438555,0.0,851.475
987.7436556816101,1,0.036974125,3038.5258402167624,2.596089,0.04435431957244873,415,0.036974125,697.9203,704385,0.011368688,0.0,851.475
992.0571172237396,1,0.06020379,2977.862191932574,2.5755644,0.9771912377327681,416,0.06020379,685.6351,705207,0.012793549,0.0,833.325
996.3224885463715,1,0.06607913,2984.1280831224453,2.6232693,0.9644360244274139,417,0.06607913,686.50684,708012,0.009686722,0.0,835.2
