EpTrueRewMean,EpisodesSoFar,surrgain,ev_tdlam_before,entropy,EpThisIter,TimestepsSoFar,EpRewMean,EpLenMean,TimeElapsed,meankl,optimgain,entloss
23.525,43,0.021081848,0.043414950370788574,0.68447196,43,1014,16.291416,23.525,7.838666915893555,0.008876571,0.021081848,0.0
24.275,85,0.02449457,-0.05763864517211914,0.66182894,42,2031,17.0741,24.275,11.951489448547363,0.008876512,0.02449457,0.0
31.3,113,0.01931731,0.03771376609802246,0.6386783,28,3021,20.54747,31.3,16.215755462646484,0.008143099,0.01931731,0.0
46.675,130,0.025580652,0.06555068492889404,0.61360395,17,4072,28.684326,46.675,21.591674327850342,0.00765835,0.025580652,0.0
61.375,143,0.018892631,0.2926662564277649,0.60653144,13,5109,37.58204,61.375,26.184800624847412,0.008115674,0.018892631,0.0
82.575,149,0.016689125,0.39070993661880493,0.61077523,6,6109,51.858177,82.575,31.125497341156006,0.007917669,0.016689125,0.0
99.8,157,0.016628144,0.43940800428390503,0.5843023,8,7167,63.042664,99.8,35.96595358848572,0.009479022,0.016628144,0.0
111.9,162,0.011119353,0.6036670506000519,0.60391986,5,8090,70.4364,111.9,39.99122643470764,0.0078113507,0.011119353,0.0
127.35,170,0.0146452375,0.4252470135688782,0.55725664,8,9166,79.728195,127.35,44.69815182685852,0.0074670864,0.0146452375,0.0
136.775,176,0.012298154,0.6680846214294434,0.5673593,6,10125,83.90536,136.775,49.51780462265015,0.008231018,0.012298154,0.0
153.3,182,0.017671542,0.465956449508667,0.5734301,6,11142,98.0249,153.3,54.65248680114746,0.00904082,0.017671542,0.0
154.275,188,0.012191896,0.543601930141449,0.53757787,6,12183,100.20416,154.275,58.98690319061279,0.0075003235,0.012191896,0.0
161.925,194,0.0068557924,0.024305522441864014,0.542892,6,13274,122.109985,161.925,64.04233646392822,0.0032944991,0.0068557924,0.0
165.95,199,0.0082740355,0.061192214488983154,0.53745866,5,14205,129.0796,165.95,68.9535825252533,0.005381707,0.0082740355,0.0
165.275,206,0.005469948,0.00018149614334106445,0.54323786,7,15240,140.3802,165.275,73.49300527572632,0.006266406,0.005469948,0.0
172.75,212,0.007877382,0.00023549795150756836,0.5468647,6,16341,153.65909,172.75,77.65724587440491,0.0070321984,0.007877382,0.0
173.2,217,0.009658381,-9.393692016601562e-05,0.53627217,5,17253,159.23482,173.2,82.1370689868927,0.0072383895,0.009658381,0.0
176.325,223,0.008347239,-0.00335085391998291,0.52415943,6,18389,157.86154,176.325,86.56229996681213,0.0057051834,0.008347239,0.0
180.15,228,0.017266937,-0.005769252777099609,0.53915024,5,19389,159.59598,180.15,90.56040716171265,0.008363646,0.017266937,0.0
182.35,233,0.012013895,-0.006713509559631348,0.5355538,5,20374,148.33115,182.35,95.26274871826172,0.008463521,0.012013895,0.0
182.1,239,0.0076105874,-0.003525257110595703,0.57849145,6,21489,138.76859,182.1,100.54933977127075,0.00783461,0.0076105874,0.0
188.85,244,0.010537224,0.32481908798217773,0.566203,5,22489,135.7944,188.85,105.51467061042786,0.008196068,0.010537224,0.0
193.7,249,0.010647629,0.08852547407150269,0.55580217,5,23489,133.76016,193.7,109.99784708023071,0.007985142,0.010647629,0.0
194.9,254,0.007230293,-0.009974122047424316,0.54838574,5,24449,131.37039,194.9,114.90734672546387,0.005892637,0.007230293,0.0
194.325,260,0.0132812625,-0.00976097583770752,0.54837763,6,25584,125.3336,194.325,120.38259100914001,0.008252093,0.0132812625,0.0
194.6,265,0.009996863,-0.0007729530334472656,0.5332173,5,26573,124.38335,194.6,124.84519410133362,0.0057064127,0.009996863,0.0
194.475,270,0.009012239,-0.0009496212005615234,0.5514106,5,27568,124.936424,194.475,129.70435976982117,0.0061182887,0.009012239,0.0
195.025,275,0.015935697,-0.0013037919998168945,0.5483548,5,28568,126.21598,195.025,134.19532346725464,0.010180792,0.015935697,0.0
196.975,280,0.009371457,-0.0006955862045288086,0.56392646,5,29568,128.20158,196.975,138.95318245887756,0.007640861,0.009371457,0.0
196.25,285,0.008554431,-0.0006262063980102539,0.5422301,5,30539,128.30267,196.25,142.68772411346436,0.006532184,0.008554431,0.0
192.0,292,0.009739775,-0.0006353855133056641,0.50514394,7,31729,127.32926,192.0,147.00035119056702,0.006081849,0.009739775,0.0
193.625,297,0.010778051,-0.001017928123474121,0.5176675,5,32729,129.3771,193.625,152.1294083595276,0.007972365,0.010778051,0.0
193.625,302,0.009286579,-0.0001634359359741211,0.5047791,5,33729,130.4598,193.625,156.69869995117188,0.007979619,0.009286579,0.0
193.9,307,0.009596485,-0.00017976760864257812,0.52915573,5,34729,131.68826,193.9,161.81691908836365,0.007607954,0.009596485,0.0
192.125,312,0.011068848,-0.00013577938079833984,0.51963013,5,35653,130.59738,192.125,166.08947372436523,0.0072904574,0.011068848,0.0
190.275,318,0.0065467823,0.014102458953857422,0.5222125,6,36779,129.7799,190.275,170.20601654052734,0.00663526,0.0065467823,0.0
187.625,324,0.0076550576,-0.10624480247497559,0.53304595,6,37873,126.08474,187.625,174.71247911453247,0.0058125914,0.0076550576,0.0
191.475,329,0.011395654,-0.0016463994979858398,0.5061986,5,38873,127.49685,191.475,179.55648827552795,0.008316658,0.011395654,0.0
193.6,334,0.012261648,-0.007525801658630371,0.50703245,5,39873,126.56709,193.6,184.26575779914856,0.008508302,0.012261648,0.0
193.6,339,0.0074385577,0.003912687301635742,0.50988686,5,40873,124.42332,193.6,189.11121368408203,0.0062086293,0.0074385577,0.0
193.6,344,0.013463412,-0.001125335693359375,0.51899207,5,41873,122.56816,193.6,193.93197870254517,0.009585079,0.013463412,0.0
193.8,349,0.008431113,-0.010042071342468262,0.5282059,5,42873,120.95325,193.8,199.01062488555908,0.0077665923,0.008431113,0.0
195.575,354,0.0074983286,-4.673004150390625e-05,0.5652081,5,43873,123.439316,195.575,203.75001740455627,0.00905123,0.0074983286,0.0
193.725,360,0.011100069,0.0022954940795898438,0.5042167,6,44928,120.751785,193.725,208.63352799415588,0.0072188107,0.011100069,0.0
195.475,365,0.010076195,0.10789871215820312,0.5262369,5,45892,123.35718,195.475,213.45821356773376,0.007518123,0.010076195,0.0
195.475,371,0.013704142,-0.00948631763458252,0.5173431,6,47092,124.80483,195.475,218.26073098182678,0.009002598,0.013704142,0.0
195.475,376,0.016565423,0.000522911548614502,0.5215093,5,48092,125.497314,195.475,223.4729769229889,0.0069533116,0.016565423,0.0
191.075,382,0.017526483,0.3267289400100708,0.49627447,6,49116,125.19231,191.075,228.20035910606384,0.008740997,0.017526483,0.0
180.425,389,0.01896456,-0.0011430978775024414,0.48751467,7,50090,122.918945,180.425,233.4027714729309,0.008740055,0.01896456,0.0
175.4,396,0.011194014,-0.0004404783248901367,0.49389276,7,51200,121.09425,175.4,237.71241664886475,0.009026853,0.011194014,0.0
170.625,402,0.012558662,-0.01843106746673584,0.4660128,6,52153,118.96083,170.625,243.00299787521362,0.00858983,0.012558662,0.0
169.775,407,0.0121840155,-0.002802610397338867,0.5102848,5,53083,118.34424,169.775,248.1829936504364,0.00804936,0.0121840155,0.0
167.975,413,0.0070397733,0.06898486614227295,0.48320407,6,54211,114.6235,167.975,252.21321606636047,0.008903984,0.0070397733,0.0
170.3,418,0.015904695,-0.005169868469238281,0.5055814,5,55211,114.618164,170.3,256.7057433128357,0.008952642,0.015904695,0.0
172.775,423,0.010517766,-0.0001461505889892578,0.4713738,5,56201,116.35972,172.775,261.09888076782227,0.0059357835,0.010517766,0.0
181.55,428,0.008134088,-0.00017547607421875,0.5147119,5,57201,121.61465,181.55,265.8685290813446,0.00556418,0.008134088,0.0
186.4,433,0.0058999537,0.08086121082305908,0.51229364,5,58201,123.285416,186.4,269.9884431362152,0.0063276,0.0058999537,0.0
195.325,438,0.0064201,0.0008756518363952637,0.49107423,5,59201,130.09721,195.325,274.28972268104553,0.0075316383,0.0064201,0.0
197.15,444,0.003743275,-0.06031644344329834,0.47639394,6,60401,132.0898,197.15,279.06929659843445,0.007951753,0.003743275,0.0
198.0,449,0.0072747637,0.30315226316452026,0.46007958,5,61401,132.27676,198.0,283.7973084449768,0.005199598,0.0072747637,0.0
199.75,454,0.008299196,0.11896198987960815,0.44226497,5,62401,130.42572,199.75,288.5835611820221,0.005837036,0.008299196,0.0
199.975,459,0.005501878,0.2743247151374817,0.45013493,5,63401,126.733116,199.975,293.4526278972626,0.0066441963,0.005501878,0.0
196.725,465,0.011886947,0.21006566286087036,0.4342789,6,64470,118.63259,196.725,298.6518015861511,0.0061418423,0.011886947,0.0
196.725,470,0.01702439,0.5231163799762726,0.44149548,5,65470,112.21361,196.725,303.07041668891907,0.009436643,0.01702439,0.0
196.725,475,0.011913035,0.3394174575805664,0.4654323,5,66470,104.77376,196.725,307.67697644233704,0.009849566,0.011913035,0.0
196.725,480,0.008330258,-0.049706101417541504,0.46518153,5,67470,100.15825,196.725,312.2121992111206,0.0057836375,0.008330258,0.0
196.725,485,0.0045389794,0.015930235385894775,0.46676522,5,68470,98.47725,196.725,316.86170411109924,0.004555262,0.0045389794,0.0
196.725,490,0.0071144793,-0.0023543834686279297,0.45540178,5,69470,98.63063,196.725,322.1532635688782,0.0067626927,0.0071144793,0.0
196.725,495,0.010197958,0.0013962388038635254,0.4523005,5,70470,107.97484,196.725,326.4596428871155,0.005878072,0.010197958,0.0
197.125,501,0.008514002,0.007770657539367676,0.4433611,6,71649,121.5554,197.125,331.2853190898895,0.006439817,0.008514002,0.0
199.475,506,0.009911364,0.003441751003265381,0.42459565,5,72649,135.09764,199.475,336.01830863952637,0.006711833,0.009911364,0.0
199.475,511,0.007023542,0.0006693601608276367,0.45826253,5,73649,147.5959,199.475,340.9045467376709,0.0072998805,0.007023542,0.0
199.475,516,0.0076950705,0.0004394650459289551,0.4074185,5,74649,160.91809,199.475,345.2644965648651,0.0072570364,0.0076950705,0.0
199.475,521,0.006594516,0.0004190802574157715,0.39194065,5,75649,173.90225,199.475,350.38615465164185,0.008058917,0.006594516,0.0
199.0,526,0.00952108,-0.005460500717163086,0.43448812,5,76630,178.96106,199.0,355.5360631942749,0.005770215,0.00952108,0.0
199.0,531,0.009401711,-0.0011947154998779297,0.46900246,5,77630,183.52628,199.0,360.42221117019653,0.009891038,0.009401711,0.0
199.0,537,0.016035285,-0.0005887746810913086,0.4553179,6,78830,178.63565,199.0,364.68938660621643,0.0084158275,0.016035285,0.0
199.525,542,0.006796009,-0.0007781982421875,0.43001825,5,79830,167.88445,199.525,369.82357358932495,0.007814543,0.006796009,0.0
196.2,547,0.013140151,0.0027616024017333984,0.41807652,5,80697,162.19318,196.2,374.3024628162384,0.006964166,0.013140151,0.0
194.15,553,0.009471189,-0.009705424308776855,0.40126556,6,81815,154.27592,194.15,378.7414698600769,0.008579379,0.009471189,0.0
194.15,558,0.006202763,-0.001613616943359375,0.45134348,5,82815,144.53986,194.15,383.91795563697815,0.006372861,0.006202763,0.0
194.15,563,0.0072612674,-0.0008418560028076172,0.45787698,5,83815,139.64914,194.15,388.1451094150543,0.00467884,0.0072612674,0.0
194.625,568,0.0076725786,0.006843149662017822,0.49363005,5,84815,135.17819,194.625,393.1916310787201,0.006796928,0.0076725786,0.0
194.625,574,0.009229895,-0.004031777381896973,0.4777754,6,86015,136.6718,194.625,398.215788602829,0.006845054,0.009229895,0.0
194.625,579,0.013934838,0.029550492763519287,0.46941724,5,87015,139.07957,194.625,402.72780179977417,0.008444695,0.013934838,0.0
197.025,584,0.009885459,0.3452391028404236,0.48143774,5,88015,141.95859,197.025,407.3771824836731,0.008443765,0.009885459,0.0
196.475,589,0.015034964,0.5964525640010834,0.46122292,5,88956,141.81277,196.475,412.31700468063354,0.00526076,0.015034964,0.0
198.525,594,0.009252811,0.6461252868175507,0.5088225,5,89956,142.11545,198.525,416.7192165851593,0.00979858,0.009252811,0.0
198.525,599,0.011281608,0.614745020866394,0.5028781,5,90956,141.23628,198.525,421.22865319252014,0.007915772,0.011281608,0.0
197.1,605,0.01213995,0.6335825026035309,0.47419068,6,92099,138.98734,197.1,426.1760838031769,0.0068103564,0.01213995,0.0
196.85,610,0.007222926,0.7232742309570312,0.4871971,5,93089,137.43396,196.85,430.4783089160919,0.0060483078,0.007222926,0.0
194.925,615,0.01609299,0.6980880796909332,0.47015643,5,94012,135.68198,194.925,435.4014837741852,0.010001814,0.01609299,0.0
193.75,621,0.011402023,0.744453638792038,0.47823656,6,95165,132.2637,193.75,440.7749001979828,0.008840453,0.011402023,0.0
193.75,626,0.009894397,0.7677727043628693,0.48811188,5,96165,132.57103,193.75,445.13897037506104,0.007350094,0.009894397,0.0
195.225,631,0.014838929,0.7999226897954941,0.44960278,5,97165,133.49518,195.225,449.72274136543274,0.0086895665,0.014838929,0.0
195.225,636,0.010493644,0.6938841938972473,0.5147885,5,98165,133.62503,195.225,454.39380502700806,0.008385232,0.010493644,0.0
196.65,641,0.008937303,0.796379804611206,0.4923486,5,99165,134.81339,196.65,459.0581922531128,0.008359455,0.008937303,0.0
195.925,647,0.016733143,0.6978012919425964,0.51322556,6,100336,135.4932,195.925,463.4213855266571,0.009456918,0.016733143,0.0
197.75,652,0.008137314,0.4806114435195923,0.5391644,5,101336,137.16327,197.75,467.7093722820282,0.0044312263,0.008137314,0.0
198.1,657,0.021233855,0.778703972697258,0.49168494,5,102336,137.31729,198.1,471.8668375015259,0.009259498,0.021233855,0.0
199.275,662,0.008319782,0.40050405263900757,0.50373036,5,103336,136.94754,199.275,476.6744136810303,0.008234443,0.008319782,0.0
197.0,668,0.0070597534,0.5992617011070251,0.4702162,6,104445,132.74414,197.0,481.3637385368347,0.0061307554,0.0070597534,0.0
197.0,673,0.0098741725,0.11597603559494019,0.5184019,5,105445,128.55856,197.0,486.2996253967285,0.0077062813,0.0098741725,0.0
195.35,678,0.015876291,0.5121616423130035,0.46836329,5,106379,122.62605,195.35,491.2995946407318,0.009098256,0.015876291,0.0
195.425,683,0.008824662,-0.08626329898834229,0.4782587,5,107353,115.983665,195.425,496.5524790287018,0.007342746,0.008824662,0.0
194.6,689,0.0065248352,0.012262403964996338,0.45741248,6,108520,105.516335,194.6,501.05978775024414,0.0062963227,0.0065248352,0.0
194.1,694,0.014725244,0.24397063255310059,0.45061943,5,109500,96.31731,194.1,506.1641607284546,0.0075625945,0.014725244,0.0
194.1,699,0.011831053,0.5801585912704468,0.47162974,5,110500,86.53984,194.1,511.172244310379,0.0061813644,0.011831053,0.0
196.375,704,0.011939857,0.8092746138572693,0.50114334,5,111500,78.328835,196.375,515.8569443225861,0.008569974,0.011939857,0.0
196.375,709,0.011088002,0.394974946975708,0.49990094,5,112500,71.31218,196.375,520.6348829269409,0.008796696,0.011088002,0.0
195.45,715,0.010168625,0.19266337156295776,0.42738244,6,113663,67.191185,195.45,525.4117467403412,0.008445941,0.010168625,0.0
197.1,720,0.012001619,0.1390487551689148,0.46581486,5,114663,65.28383,197.1,530.2938213348389,0.007885944,0.012001619,0.0
196.025,725,0.011789037,-0.13726723194122314,0.4136746,5,115594,64.93454,196.025,535.2322340011597,0.007045136,0.011789037,0.0
196.85,730,0.0151141845,0.1202666163444519,0.4649169,5,116594,65.78542,196.85,539.7926547527313,0.009292134,0.0151141845,0.0
195.3,736,0.00567801,0.12591612339019775,0.4479246,6,117712,67.79964,195.3,544.9911420345306,0.0064536203,0.00567801,0.0
195.3,741,0.006241391,0.11989754438400269,0.45807713,5,118712,72.088234,195.3,549.6722762584686,0.007426275,0.006241391,0.0
195.3,746,0.011493558,0.17260664701461792,0.4765522,5,119712,74.606895,195.3,554.2320024967194,0.008319149,0.011493558,0.0
195.3,751,0.012535569,0.5497989654541016,0.44896764,5,120712,78.481735,195.3,559.3731679916382,0.006050596,0.012535569,0.0
196.225,756,0.008673111,0.4611917734146118,0.48703814,5,121712,79.11943,196.225,563.8331699371338,0.006895642,0.008673111,0.0
197.75,761,0.0056499974,0.34226107597351074,0.46347588,5,122712,79.53326,197.75,568.4262962341309,0.0061761187,0.0056499974,0.0
197.95,766,0.0075257635,0.2882887125015259,0.4434432,5,123712,78.36305,197.95,573.1252593994141,0.005693893,0.0075257635,0.0
197.95,772,0.008764699,0.4519065022468567,0.47176415,6,124912,77.05672,197.95,577.572660446167,0.008603286,0.008764699,0.0
200.0,777,0.0061598625,0.48266172409057617,0.45110995,5,125912,76.79746,200.0,582.4571671485901,0.004790105,0.0061598625,0.0
200.0,782,0.0076815696,0.44457340240478516,0.43400317,5,126912,75.92859,200.0,587.3567845821381,0.0062801987,0.0076815696,0.0
200.0,787,0.0074366173,0.4097360372543335,0.41039065,5,127912,75.35922,200.0,592.6522748470306,0.008140185,0.0074366173,0.0
200.0,792,0.008804096,0.4194551706314087,0.38728893,5,128912,72.96062,200.0,597.3519189357758,0.007598553,0.008804096,0.0
200.0,797,0.005434371,0.10636508464813232,0.38682628,5,129912,69.91284,200.0,602.2540309429169,0.006193568,0.005434371,0.0
200.0,802,0.007154795,0.4832143187522888,0.40705281,5,130912,68.34762,200.0,607.3904790878296,0.006810915,0.007154795,0.0
200.0,807,0.0072861095,0.0018793940544128418,0.42774898,5,131912,66.48759,200.0,611.9612829685211,0.008750883,0.0072861095,0.0
200.0,813,0.0068977936,-0.37536025047302246,0.36806026,6,133112,64.096695,200.0,616.7735137939453,0.0061290846,0.0068977936,0.0
200.0,818,0.009669018,-0.15133988857269287,0.3785665,5,134112,61.328297,200.0,621.0852618217468,0.008187195,0.009669018,0.0
200.0,823,0.0053036343,-0.24518907070159912,0.35504323,5,135112,55.637096,200.0,625.7836081981659,0.00826397,0.0053036343,0.0
200.0,828,0.0097653195,0.11811423301696777,0.34254333,5,136112,51.712006,200.0,630.3046360015869,0.008281079,0.0097653195,0.0
200.0,833,0.0052054324,0.07285845279693604,0.3418868,5,137112,48.343834,200.0,635.6078896522522,0.0064190673,0.0052054324,0.0
200.0,838,0.0058165966,0.006951689720153809,0.34080875,5,138112,48.57283,200.0,640.3867263793945,0.008974385,0.0058165966,0.0
200.0,843,0.01143235,0.0032096505165100098,0.32556254,5,139112,48.499447,200.0,645.2354443073273,0.0064281523,0.01143235,0.0
200.0,848,0.004135255,0.056405484676361084,0.34513313,5,140112,49.696575,200.0,650.1804094314575,0.0027366807,0.004135255,0.0
200.0,854,0.011152035,0.05933493375778198,0.3715089,6,141312,49.18061,200.0,654.6679067611694,0.0089332815,0.011152035,0.0
200.0,859,0.005055893,0.1011805534362793,0.32377318,5,142312,51.831688,200.0,659.4096596240997,0.0046266736,0.005055893,0.0
200.0,864,0.008635599,0.10077500343322754,0.37851527,5,143312,55.26336,200.0,664.3640732765198,0.00698178,0.008635599,0.0
200.0,869,0.0045975787,0.14712810516357422,0.32977453,5,144312,58.215553,200.0,668.4223499298096,0.0068043643,0.0045975787,0.0
200.0,874,0.00552852,0.2679978609085083,0.3004802,5,145312,60.715862,200.0,673.5466170310974,0.007144092,0.00552852,0.0
200.0,879,0.002912121,0.255524218082428,0.28452867,5,146312,62.6552,200.0,677.4358701705933,0.008432312,0.002912121,0.0
200.0,884,0.0042639086,0.20499330759048462,0.28505257,5,147312,64.37272,200.0,682.6063802242279,0.007790542,0.0042639086,0.0
200.0,889,0.008958493,0.17553722858428955,0.3035851,5,148312,70.17659,200.0,687.2950332164764,0.0076812543,0.008958493,0.0
200.0,894,0.0072114198,0.12482893466949463,0.3410828,5,149312,73.52411,200.0,692.3818113803864,0.0060403794,0.0072114198,0.0
200.0,900,0.011840959,0.15575653314590454,0.336937,6,150512,82.010254,200.0,697.5070714950562,0.009668395,0.011840959,0.0
200.0,905,0.007871558,0.2860996723175049,0.3407407,5,151512,91.6121,200.0,702.8537447452545,0.006758336,0.007871558,0.0
200.0,910,0.0062007466,0.30415964126586914,0.33718258,5,152512,98.50572,200.0,708.4132509231567,0.008165415,0.0062007466,0.0
200.0,915,0.00986384,0.33198225498199463,0.3442058,5,153512,110.579445,200.0,712.9149081707001,0.00615465,0.00986384,0.0
200.0,920,0.0048231883,0.277446448802948,0.37424493,5,154512,119.124756,200.0,717.4805116653442,0.0074031637,0.0048231883,0.0
200.0,925,0.008903207,0.26412761211395264,0.3781209,5,155512,129.36305,200.0,721.8051323890686,0.008180108,0.008903207,0.0
200.0,930,0.003702303,0.49994605779647827,0.36199898,5,156512,133.74084,200.0,726.5937778949738,0.008568894,0.003702303,0.0
200.0,935,0.0056026108,0.5459023714065552,0.3256352,5,157512,141.96744,200.0,731.120815038681,0.006566431,0.0056026108,0.0
196.1,941,0.0077595143,-0.13449180126190186,0.32781982,6,158556,141.31747,196.1,736.3897359371185,0.006769629,0.0077595143,0.0
188.675,948,0.0072818706,0.442157506942749,0.33437693,7,159659,139.05576,188.675,740.9215793609619,0.007820945,0.0072818706,0.0
179.025,955,0.009197628,0.552573561668396,0.34109634,7,160673,128.92241,179.025,745.6980810165405,0.009003742,0.009197628,0.0
173.975,961,0.016821805,0.6499424576759338,0.3285585,6,161671,122.547714,173.975,749.7050619125366,0.009129044,0.016821805,0.0
173.25,966,0.016449936,0.3332594633102417,0.34847873,5,162642,118.33276,173.25,755.2199728488922,0.011325857,0.016449936,0.0
173.25,971,0.0079214275,0.24581265449523926,0.3366691,5,163642,116.173485,173.25,760.5944187641144,0.007807599,0.0079214275,0.0
174.6,977,0.005209242,0.2994367480278015,0.373117,6,164842,110.76815,174.6,765.1056780815125,0.008891817,0.005209242,0.0
177.15,982,0.0064606452,0.4873300790786743,0.34310555,5,165842,109.7782,177.15,769.8607063293457,0.00861663,0.0064606452,0.0
181.925,987,0.0039269067,0.4482554793357849,0.35178137,5,166842,109.94739,181.925,773.9590361118317,0.0062173074,0.0039269067,0.0
190.925,992,0.007812978,0.5542932450771332,0.39161122,5,167842,112.20823,190.925,779.2465524673462,0.0049206447,0.007812978,0.0
196.15,997,0.007903174,0.7024927735328674,0.35589287,5,168842,112.09021,196.15,784.245662689209,0.008516969,0.007903174,0.0
200.0,1002,0.0061833058,0.13458853960037231,0.3719292,5,169842,110.950516,200.0,788.4280893802643,0.008676607,0.0061833058,0.0
200.0,1007,0.011013119,0.04426681995391846,0.4071808,5,170842,103.36965,200.0,792.8892955780029,0.007422976,0.011013119,0.0
200.0,1012,0.0043035783,0.33295148611068726,0.38449857,5,171842,97.248566,200.0,797.4937365055084,0.0067383265,0.0043035783,0.0
200.0,1018,0.012067361,0.46073096990585327,0.37337232,6,173042,87.84998,200.0,802.0947115421295,0.010183774,0.012067361,0.0
200.0,1023,0.0115209725,0.19839787483215332,0.41688597,5,174042,79.4277,200.0,807.4213562011719,0.009449352,0.0115209725,0.0
200.0,1028,0.004996963,0.19533789157867432,0.43801588,5,175042,68.980896,200.0,812.047837972641,0.0073198294,0.004996963,0.0
200.0,1033,0.0050914525,-0.04442131519317627,0.4004146,5,176042,60.45788,200.0,816.9077525138855,0.006710657,0.0050914525,0.0
200.0,1038,0.003936013,0.5498279333114624,0.3624441,5,177042,53.64396,200.0,821.5765311717987,0.006619189,0.003936013,0.0
200.0,1043,0.0079219,0.19171863794326782,0.41606632,5,178042,48.624023,200.0,826.3269979953766,0.005240013,0.0079219,0.0
200.0,1048,0.00931438,0.03508150577545166,0.38082236,5,179042,48.2651,200.0,831.2334439754486,0.009414571,0.00931438,0.0
200.0,1053,0.012932692,0.012737512588500977,0.3646683,5,180042,52.174244,200.0,836.0919933319092,0.007908557,0.012932692,0.0
200.0,1059,0.018759625,-0.041533589363098145,0.382981,6,181242,68.57121,200.0,840.8418023586273,0.009298008,0.018759625,0.0
200.0,1064,0.007361097,0.08291834592819214,0.37531352,5,182242,80.12718,200.0,845.9845371246338,0.009373808,0.007361097,0.0
200.0,1069,0.0073016775,-0.03353917598724365,0.35054898,5,183242,110.92849,200.0,851.1562871932983,0.0076640155,0.0073016775,0.0
200.0,1074,0.0063557317,-0.04311931133270264,0.3408016,5,184242,148.18225,200.0,855.9208450317383,0.009379718,0.0063557317,0.0
200.0,1079,0.014219727,0.12966734170913696,0.3670685,5,185242,188.3499,200.0,860.7583403587341,0.009760318,0.014219727,0.0
200.0,1084,0.01305144,0.14942163228988647,0.40468976,5,186242,223.66948,200.0,865.3245470523834,0.008572486,0.01305144,0.0
200.0,1089,0.013558073,0.10305392742156982,0.40268064,5,187242,259.39062,200.0,870.3735949993134,0.009690631,0.013558073,0.0
200.0,1094,0.0058149016,0.3606210947036743,0.4004898,5,188242,284.7959,200.0,875.3443460464478,0.007674436,0.0058149016,0.0
200.0,1099,0.0076015545,0.5645957887172699,0.3995106,5,189242,294.59415,200.0,880.5630662441254,0.006548768,0.0076015545,0.0
200.0,1105,0.01970461,0.7524243593215942,0.39580572,6,190442,302.8429,200.0,885.0921821594238,0.00855891,0.01970461,0.0
200.0,1110,0.013774151,0.7892877608537674,0.44298434,5,191442,283.54318,200.0,890.0061798095703,0.0075211953,0.013774151,0.0
199.875,1115,0.011066169,0.8641546666622162,0.42437297,5,192437,259.5716,199.875,894.7516138553619,0.007838855,0.011066169,0.0
198.1,1120,0.011621784,0.9246544986963272,0.46541497,5,193366,230.84024,198.1,900.1948025226593,0.008857704,0.011621784,0.0
198.1,1125,0.0087147225,0.9301874339580536,0.42795682,5,194366,205.7161,198.1,905.6149423122406,0.008419197,0.0087147225,0.0
198.1,1131,0.0033387076,0.9561301544308662,0.41254887,6,195566,170.35269,198.1,910.068838596344,0.003687256,0.0033387076,0.0
198.1,1136,0.008545275,0.9627958536148071,0.4594583,5,196566,155.19124,198.1,915.1661121845245,0.008030752,0.008545275,0.0
198.1,1141,0.013855208,0.9704439248889685,0.4468033,5,197566,142.06805,198.1,920.1555078029633,0.009102825,0.013855208,0.0
198.1,1146,0.013563366,0.7863779813051224,0.44283488,5,198566,138.65164,198.1,925.3273584842682,0.008797984,0.013563366,0.0
198.1,1151,0.008047882,0.5219849944114685,0.48907685,5,199566,138.90785,198.1,930.1171500682831,0.009222867,0.008047882,0.0
199.075,1156,0.012492778,0.8390408605337143,0.46461278,5,200566,140.54646,199.075,935.1973354816437,0.008996438,0.012492778,0.0
200.0,1161,0.007535067,0.1913919448852539,0.48838127,5,201566,140.79837,200.0,940.6465976238251,0.009338604,0.007535067,0.0
200.0,1166,0.01530919,0.5036448538303375,0.5125983,5,202566,138.35068,200.0,946.2884311676025,0.009723204,0.01530919,0.0
200.0,1172,0.016357843,0.7802851647138596,0.48353443,6,203766,129.71156,200.0,951.3309593200684,0.009714951,0.016357843,0.0
200.0,1177,0.009631973,0.4034457206726074,0.51871777,5,204766,122.170944,200.0,956.0686583518982,0.009979467,0.009631973,0.0
200.0,1182,0.007168715,0.6090731024742126,0.506286,5,205766,112.87376,200.0,961.8313024044037,0.008214756,0.007168715,0.0
200.0,1187,0.009992595,0.5943427681922913,0.49914718,5,206766,101.191315,200.0,967.2149305343628,0.009947174,0.009992595,0.0
200.0,1192,0.007681893,0.08370214700698853,0.5351313,5,207766,91.00653,200.0,971.5779395103455,0.007759437,0.007681893,0.0
200.0,1197,0.008837931,0.2114098072052002,0.53877413,5,208766,83.52307,200.0,976.0599505901337,0.0075959023,0.008837931,0.0
200.0,1202,0.014044445,0.17999142408370972,0.504918,5,209766,77.70712,200.0,980.2369601726532,0.009300992,0.014044445,0.0
200.0,1207,0.012253238,0.14649218320846558,0.50852853,5,210766,71.86124,200.0,984.6372764110565,0.00934439,0.012253238,0.0
200.0,1213,0.005971157,0.12714314460754395,0.48422623,6,211966,69.77089,200.0,989.2740213871002,0.0067136246,0.005971157,0.0
200.0,1218,0.006133616,-0.05652487277984619,0.4982475,5,212966,68.6485,200.0,993.985387802124,0.008626673,0.006133616,0.0
200.0,1223,0.0050760624,0.1964200735092163,0.51031196,5,213966,68.31824,200.0,998.676016330719,0.008504086,0.0050760624,0.0
