optimgain,EpThisIter,meankl,surrgain,EpRewMean,TimeElapsed,ev_tdlam_before,EpTrueRewMean,TimestepsSoFar,EpLenMean,entropy,EpisodesSoFar,entloss
0.058232732,2,0.008572607,0.058232732,387.03384,5051.721959114075,0.9172058179974556,2152.548333787182,204236,612.05,3.4830937,550,0.0
0.05725487,1,0.008472319,0.05725487,393.4355,5075.026874542236,0.9240144789218903,2192.9901845960117,204885,623.125,3.4893603,551,0.0
0.06270063,1,0.009782821,0.06270063,403.6766,5097.585175991058,0.9437700286507607,2250.85324690859,205584,638.15,3.5329647,552,0.0
0.06586913,2,0.009709079,0.06586913,406.42294,5121.386796474457,0.9585690014064312,2278.904507950804,206616,645.55,3.470297,554,0.0
0.053134985,1,0.0089133615,0.053134985,413.13788,5143.473506689072,0.9699515141546726,2327.768781557434,207603,658.475,3.4923816,555,0.0
0.0436692,1,0.0093141,0.0436692,421.20157,5167.936087608337,0.0657995343208313,2380.465547251074,208603,672.825,3.4993627,556,0.0
0.049992096,2,0.008560406,0.049992096,428.3015,5189.626746177673,0.6446415185928345,2435.611187168447,210316,687.525,3.4594805,558,0.0
0.05984406,1,0.009117059,0.05984406,432.34628,5214.079250335693,0.8107754588127136,2474.224665358659,211316,698.5,3.4599364,559,0.0
0.06061346,2,0.0096594915,0.06061346,439.01398,5236.161518335342,0.9322622790932655,2526.85946545145,212346,712.275,3.4309726,561,0.0
0.048142742,1,0.010126306,0.048142742,434.5484,5259.554047822952,0.9545964635908604,2507.3796329233387,212889,706.45,3.3754942,562,0.0
0.05836822,1,0.00941858,0.05836822,436.6228,5282.642788171768,0.9201630651950836,2527.1459490847074,213468,711.5,3.3633895,563,0.0
0.05797233,1,0.009762614,0.05797233,442.59732,5305.4584839344025,0.9673820249736309,2568.128250089737,214240,722.525,3.3503115,564,0.0
0.06277005,2,0.00951638,0.06277005,439.38446,5329.069296836853,0.9792170841246843,2557.4367415095594,215064,719.375,3.3451936,566,0.0
0.06314571,2,0.009563887,0.06314571,437.57104,5351.688331127167,0.9644149914383888,2553.617038580952,216482,716.15,3.2953835,568,0.0
0.063078694,1,0.00902655,0.063078694,435.2542,5375.869968414307,0.9607199877500534,2537.8725078281204,216905,711.0,3.2740445,569,0.0
0.04410228,1,0.0091245035,0.04410228,439.28564,5397.094606876373,0.12047970294952393,2561.2366753802107,217905,716.825,3.3185842,570,0.0
0.050233167,3,0.009047495,0.050233167,435.74112,5422.372011184692,0.7399797439575195,2536.421226804475,219522,709.6,3.3010483,573,0.0
0.064701,2,0.009960629,0.064701,440.85464,5443.441223859787,0.9653319232165813,2557.8514895403523,220588,714.05,3.2758255,575,0.0
0.05892342,1,0.009179588,0.05892342,443.7457,5467.319516181946,0.9531333148479462,2566.8684805811044,221314,716.0,3.2643504,576,0.0
0.06571136,2,0.010079841,0.06571136,438.20792,5490.325801610947,0.9718586709350348,2519.6917013365355,222077,701.65,3.2497694,578,0.0
0.046487674,2,0.009704003,0.046487674,432.9593,5513.045315027237,0.6418040096759796,2476.481765292258,223525,688.8,3.1994498,580,0.0
0.059497103,2,0.008566514,0.059497103,424.47284,5536.253579616547,0.8632716089487076,2407.4575974188047,224639,666.65,3.2470746,582,0.0
0.05320763,3,0.009176615,0.05320763,411.78125,5559.250089883804,0.7639980018138885,2301.6453154825813,226213,633.975,3.199222,585,0.0
0.058364615,1,0.010088629,0.058364615,417.42056,5582.457725286484,0.9503799416124821,2331.8365176935577,226928,641.85,3.1396818,586,0.0
0.056825556,3,0.009493303,0.056825556,410.61127,5604.111713647842,0.9802433885633945,2270.648313492655,228418,622.825,3.037647,589,0.0
0.057698447,1,0.009532873,0.057698447,411.8251,5629.056165456772,0.9755978994071484,2272.7300913454865,229148,622.8,3.037306,590,0.0
0.06510481,3,0.009776136,0.06510481,412.2685,5650.94052028656,0.979736415669322,2265.881997347062,230798,619.125,2.9993055,593,0.0
0.06641258,1,0.009153555,0.06641258,416.68768,5674.6266169548035,0.9656954929232597,2287.8087215662053,231594,624.45,3.0390017,594,0.0
0.060953453,1,0.010440484,0.060953453,407.92664,5697.50369644165,0.9750975053757429,2230.723430180458,231957,608.85,3.0078077,595,0.0
0.060007356,1,0.009703025,0.060007356,404.2112,5720.8566110134125,0.9657986238598824,2201.2267691493207,232604,600.025,3.0412292,596,0.0
0.060762417,1,0.010011587,0.060762417,399.3277,5744.366117954254,0.9201472029089928,2159.3603302622696,233129,588.15,2.9851904,597,0.0
0.04813379,1,0.009014134,0.04813379,402.98468,5767.250650167465,0.02565819025039673,2182.0397258768317,234129,595.325,2.992224,598,0.0
0.048247255,1,0.009908785,0.048247255,404.70987,5789.871290922165,0.31402671337127686,2182.281122200403,235129,595.325,3.0226767,599,0.0
0.06034931,1,0.009881849,0.06034931,408.714,5811.186721324921,0.9744413159787655,2204.1403151786335,235862,600.9,3.0459108,600,0.0
0.060690966,2,0.009944126,0.060690966,409.2337,5836.442693471909,0.968117244541645,2201.1065701888997,236883,599.85,2.9922223,602,0.0
0.052565165,1,0.009424339,0.052565165,405.02875,5857.756001472473,0.9845769368112087,2173.7121141952557,237163,592.375,2.9638047,603,0.0
0.05288335,3,0.009061183,0.05288335,406.8736,5881.996293067932,0.9555656239390373,2189.8890323794903,238959,597.375,2.9554331,606,0.0
0.07141257,1,0.010001538,0.07141257,400.66034,5904.428224563599,0.9815869983285666,2151.937313549236,239362,587.325,2.8804007,607,0.0
0.08376153,3,0.010983184,0.08376153,383.03506,5927.4406633377075,0.9801552705466747,2051.087781273092,240294,559.725,2.8344285,610,0.0
0.067522615,1,0.009552134,0.067522615,375.30243,5951.629442214966,0.973297469317913,2010.3369829747921,240807,547.55,2.8546793,611,0.0
0.053056706,2,0.009837461,0.053056706,381.95773,5974.307372331619,0.7112835347652435,2059.018617339587,242005,562.075,2.9080296,613,0.0
0.042253967,1,0.010555264,0.042253967,385.78253,5997.0213170051575,0.004205763339996338,2087.583460054285,243005,570.375,2.9684153,614,0.0
0.058488734,1,0.009817725,0.058488734,391.02792,6019.309145450592,0.9624060578644276,2122.1648911656057,243773,579.625,2.9577308,615,0.0
0.053662673,4,0.009734796,0.053662673,370.09744,6043.7634608745575,0.9805336501449347,2014.8059888438324,245048,549.275,2.9233503,619,0.0
0.06531108,3,0.010430096,0.06531108,362.6325,6065.917289733887,0.9831602424383163,1983.7460282955599,246248,540.225,2.9158385,622,0.0
0.06823293,1,0.009995125,0.06823293,362.2168,6090.879917144775,0.9544405415654182,1984.5082275814966,247248,540.225,2.9049242,623,0.0
0.045698643,1,0.0093911495,0.045698643,371.0617,6112.973793506622,0.05326586961746216,2045.8877996844117,248248,558.425,2.9272647,624,0.0
0.047331456,1,0.008947566,0.047331456,374.5014,6136.7114996910095,0.11656272411346436,2076.4921426846763,248926,567.825,2.9798927,625,0.0
0.0452605,1,0.010421779,0.0452605,376.74478,6158.905061244965,-0.05215001106262207,2097.3203686136685,249926,574.95,2.9165785,626,0.0
0.044866923,1,0.011044478,0.044866923,380.3907,6182.73482298851,-0.011845946311950684,2123.72225937237,250926,583.275,2.8863738,627,0.0
0.09378817,1,0.01032733,0.09378817,386.94507,6205.723356962204,0.9682525359094143,2168.0901707082776,251664,594.925,2.8902235,628,0.0
0.03905183,1,0.010248998,0.03905183,392.32184,6227.365789890289,0.08255922794342041,2204.987111651849,252664,606.15,2.9090211,629,0.0
0.057029393,1,0.010289265,0.057029393,395.25494,6252.396064043045,0.9789712969213724,2228.176613228916,253657,612.725,2.9518895,630,0.0
0.05015109,1,0.00976648,0.05015109,394.79703,6274.008627176285,0.01264721155166626,2233.601725466816,254657,615.65,2.9364724,631,0.0
0.05529288,2,0.010557518,0.05529288,400.88422,6299.205569028854,0.9758660010993481,2276.7037751513285,255909,627.775,2.8907378,633,0.0
0.06106964,1,0.009771985,0.06106964,401.25714,6320.347575187683,0.9844122193753719,2285.596720216135,256805,630.275,2.9004316,634,0.0
0.03848431,1,0.009249574,0.03848431,409.6855,6345.254299879074,0.02135831117630005,2340.1333295333143,257805,646.2,2.8937511,635,0.0
0.054821473,1,0.01051933,0.054821473,414.33194,6367.44758439064,0.5198619067668915,2369.3484748929363,258805,655.025,2.8841116,636,0.0
0.05486718,1,0.010121993,0.05486718,416.53857,6391.693354845047,0.9784527029842138,2385.8843307346733,259499,659.25,2.8471754,637,0.0
0.05090378,1,0.009722834,0.05090378,416.26474,6414.295185804367,0.0021287202835083008,2386.0251791583423,260499,659.25,2.8307207,638,0.0
0.043225884,1,0.012015755,0.043225884,415.16156,6436.82492518425,0.08127003908157349,2385.610855782236,261499,659.25,2.8297708,639,0.0
0.04580879,1,0.0096427975,0.04580879,418.03378,6461.538859367371,0.06779152154922485,2406.608062259917,262499,665.925,2.8790417,640,0.0
0.06196866,2,0.00996816,0.06196866,412.7088,6483.267391681671,0.9885531924664974,2379.3961287637576,263244,659.025,2.8893201,642,0.0
0.056127198,1,0.009420755,0.056127198,418.14966,6508.769494771957,0.9801201224327087,2411.222806361645,263865,667.55,2.8596,643,0.0
0.05731076,1,0.010120644,0.05731076,418.2071,6530.260899066925,0.9798799436539412,2407.9173448728966,264800,665.925,2.860527,644,0.0
0.039656624,1,0.009397374,0.039656624,425.30972,6555.870928287506,0.06434720754623413,2450.1833406668948,265800,678.175,2.9074898,645,0.0
0.060364302,2,0.009610767,0.060364302,430.29443,6577.412684440613,0.963727742433548,2477.807408472532,266792,685.75,2.9149935,647,0.0
0.059289858,3,0.010245132,0.059289858,440.52435,6601.948723077774,0.9569374211132526,2534.520418823563,268342,701.2,2.8946066,650,0.0
0.053212836,3,0.00993523,0.053212836,432.43146,6624.494948863983,0.9700654093176126,2482.848776514915,269435,685.75,2.852881,653,0.0
0.044025775,1,0.0103222495,0.044025775,433.16202,6646.179254770279,0.07369911670684814,2482.4528858722856,270435,685.75,2.8503618,654,0.0
0.048688374,1,0.0106222555,0.048688374,437.2745,6671.167111873627,0.1123272180557251,2501.7447780341113,271435,691.55,2.8308527,655,0.0
0.05716453,1,0.009634566,0.05716453,441.79404,6692.632717132568,0.9761682637035847,2525.725837086951,272001,697.7,2.7675314,656,0.0
0.050063796,1,0.011173307,0.050063796,451.47168,6718.570947170258,0.23127132654190063,2581.4785797770173,273001,713.675,2.7409918,657,0.0
0.05179721,2,0.009453673,0.05179721,465.22284,6740.197136640549,0.981112776324153,2659.9899921957085,274435,734.675,2.7170386,659,0.0
0.059215255,3,0.009171807,0.059215255,474.2455,6765.6737844944,0.9809471424669027,2707.1637749463857,276127,746.975,2.7164626,662,0.0
0.06337297,2,0.009446139,0.06337297,459.6469,6787.431083679199,0.9817754328250885,2611.7543319935126,277002,718.85,2.7658122,664,0.0
0.039493337,1,0.009414808,0.039493337,466.3623,6812.600159883499,0.05194658041000366,2641.8050738094885,278002,726.9,2.7658696,665,0.0
0.05812566,2,0.010970199,0.05812566,454.2829,6834.823861122131,0.9652677476406097,2562.5331419901204,279038,702.8,2.7738497,667,0.0
0.056524653,1,0.008929823,0.056524653,457.74097,6858.069528102875,0.9490091763436794,2576.7579088532584,279937,706.825,2.719046,668,0.0
0.05780147,1,0.009217344,0.05780147,458.3658,6881.505070447922,0.005815327167510986,2575.3953610391372,280937,706.825,2.729462,669,0.0
0.04586837,2,0.009954771,0.04586837,447.3003,6903.141248703003,0.575765997171402,2504.973893942638,282213,688.9,2.7168486,671,0.0
0.045646854,1,0.009906844,0.045646854,454.59613,6929.216870546341,0.03296053409576416,2541.968923502346,283213,700.1,2.7036133,672,0.0
0.056305762,2,0.009972809,0.056305762,457.49033,6950.51203751564,0.9492043219506741,2545.254110465435,284850,701.125,2.7137375,674,0.0
0.048110034,1,0.009606131,0.048110034,451.37338,6975.557393550873,0.9622228182852268,2504.2789626132217,285359,688.85,2.6519682,675,0.0
0.07948068,4,0.009757547,0.07948068,424.49854,6996.750313282013,0.9273552224040031,2338.3548362654765,287145,641.15,2.6814919,679,0.0
0.042121988,1,0.010507781,0.042121988,425.53888,7021.909332752228,0.2429969310760498,2336.932704362603,288145,641.15,2.6920948,680,0.0
0.060365573,1,0.009879304,0.060365573,429.64316,7043.322466850281,0.9302432090044022,2361.1150317912015,288813,648.175,2.7039564,681,0.0
0.053205233,1,0.009909892,0.053205233,436.52856,7066.643554925919,0.965723279863596,2399.4187943799197,289584,658.5,2.6906512,682,0.0
0.04106712,1,0.010308356,0.04106712,442.4272,7090.130570650101,0.04497426748275757,2429.2409877343644,290584,667.975,2.6413548,683,0.0
0.047129095,1,0.009966299,0.047129095,442.7209,7111.2174949646,-0.0012089014053344727,2428.361334759713,291584,669.6,2.5754855,684,0.0
0.049208265,1,0.009969156,0.049208265,442.98566,7136.777234792709,0.5320402681827545,2426.5976375323858,292584,669.6,2.5960162,685,0.0
0.040943224,1,0.0094389245,0.040943224,450.19745,7157.579412698746,0.0011688470840454102,2466.8476220822704,293584,682.375,2.527517,686,0.0
0.053945933,1,0.009900519,0.053945933,451.0563,7183.681372880936,0.9729058425873518,2474.3805376950418,294158,684.15,2.5220525,687,0.0
0.04320797,1,0.011470024,0.04320797,450.46542,7204.892817258835,0.010712146759033203,2469.0470483960535,295158,684.15,2.5885026,688,0.0
0.043518223,1,0.011293016,0.043518223,461.67847,7229.725700616837,0.06110668182373047,2531.94202938083,296158,702.875,2.6202242,689,0.0
0.048958488,1,0.00975425,0.048958488,471.61914,7251.3820197582245,0.20998221635818481,2588.352219625906,297158,720.4,2.625748,690,0.0
0.04831104,2,0.010332498,0.04831104,484.57977,7274.259828329086,0.6772312223911285,2665.0730567167843,298898,743.525,2.638922,692,0.0
0.042505164,1,0.011338308,0.042505164,495.60748,7298.253954410553,0.02765655517578125,2725.6248608233013,299898,761.575,2.636717,693,0.0
0.03313692,1,0.009356888,0.03313692,495.50815,7320.008389472961,-0.009939312934875488,2721.955432722966,300898,761.575,2.6567686,694,0.0
0.06298932,1,0.010091021,0.06298932,494.5218,7345.399917840958,0.8343176990747452,2718.457864468207,301898,761.575,2.6536796,695,0.0
0.06520691,1,0.010036833,0.06520691,499.8374,7366.734043598175,0.9291599839925766,2754.60746526275,302898,772.425,2.7374399,696,0.0
0.07152763,1,0.011007103,0.07152763,499.41193,7392.777774333954,0.9541312120854855,2752.735242652565,303874,771.825,2.7402825,697,0.0
0.03869498,1,0.010291557,0.03869498,502.90375,7413.971801042557,-0.027337193489074707,2770.747123509034,304874,778.475,2.7446482,698,0.0
0.038025316,1,0.009490001,0.038025316,506.5661,7440.197379112244,-0.03644239902496338,2791.9145175312633,305874,785.975,2.769373,699,0.0
0.05003232,1,0.011948926,0.05003232,508.51935,7460.782643318176,0.06909781694412231,2800.1658151071506,306874,790.05,2.8025415,700,0.0
0.047957312,2,0.009785355,0.047957312,524.1582,7482.95819067955,0.7057314813137054,2886.55382618937,308765,815.95,2.812992,702,0.0
0.04341995,1,0.009646239,0.04341995,532.9933,7507.855805397034,-0.060959458351135254,2935.7306242653513,309765,830.65,2.7349794,703,0.0
0.03725896,1,0.010230598,0.03725896,541.3259,7529.345990657806,0.9110173881053925,2982.7971387635334,310765,844.075,2.6697693,704,0.0
0.03996852,1,0.009972596,0.03996852,540.82886,7555.088128566742,0.0012662410736083984,2981.421769310167,311765,844.075,2.656245,705,0.0
0.04176646,2,0.010392198,0.04176646,545.91864,7575.997294425964,0.7335920035839081,3010.8014890495383,313189,853.775,2.666256,707,0.0
0.04195111,1,0.010475046,0.04195111,546.5549,7601.897079229355,0.03359442949295044,3014.915229823195,314189,856.3,2.6676931,708,0.0
0.043729603,1,0.010627119,0.043729603,546.8355,7623.323155164719,-0.05919337272644043,3015.1047249531503,315189,856.3,2.666392,709,0.0
0.04372941,1,0.010682595,0.04372941,547.4415,7648.45934510231,0.02859562635421753,3015.8936785004253,316189,856.3,2.6855297,710,0.0
0.04324464,1,0.011487563,0.04324464,560.4372,7669.609969139099,0.10147631168365479,3082.8009108618,317189,874.4,2.6648254,711,0.0
0.05500494,1,0.010439797,0.05500494,560.4723,7691.238907814026,0.3043278455734253,3083.1108976214264,318189,874.4,2.6481688,712,0.0
0.051442184,1,0.009994885,0.051442184,560.30176,7716.803244352341,0.9630451947450638,3081.374309581425,319145,873.3,2.6194086,713,0.0
0.038232476,1,0.010084282,0.038232476,565.67633,7737.969471216202,0.03106677532196045,3110.000212439341,320145,882.375,2.5728967,714,0.0
0.039986394,1,0.013954615,0.039986394,573.38544,7763.366268634796,0.1551039218902588,3150.85831640599,321145,894.65,2.5520709,715,0.0
0.045374192,2,0.01165547,0.045374192,576.95886,7784.345472812653,0.7295023202896118,3173.3998914993003,322581,901.975,2.5180843,717,0.0
0.043612495,1,0.0100870775,0.043612495,585.5281,7810.390084266663,0.17523610591888428,3221.795525058202,323581,916.9,2.4854183,718,0.0
0.039154604,1,0.009467788,0.039154604,596.6688,7831.7560868263245,0.020737886428833008,3288.1268597399962,324581,935.9,2.4472904,719,0.0
0.049260855,1,0.010550752,0.049260855,595.8701,7853.32835316658,0.074410080909729,3287.0678537383305,325581,935.9,2.4490268,720,0.0
0.053019684,1,0.009520116,0.053019684,601.5837,7878.227575540543,0.6577851474285126,3315.8914293982975,326581,944.2,2.4609263,721,0.0
0.049932517,2,0.00998614,0.049932517,599.33075,7899.002342939377,0.7175988554954529,3306.6209511536276,328249,941.625,2.4821768,723,0.0
0.04383748,1,0.010879885,0.04383748,599.22644,7924.859252691269,-0.010915875434875488,3308.4537533485986,329249,941.625,2.4345343,724,0.0
0.041295886,2,0.009945744,0.041295886,592.39417,7946.022480726242,0.7651511281728745,3270.1780204388756,330782,929.95,2.4843223,726,0.0
0.041618474,1,0.010228237,0.041618474,599.29114,7971.665418386459,0.1758541464805603,3305.6763468894774,331782,940.6,2.483126,727,0.0
0.044259295,2,0.010005775,0.044259295,591.76965,7992.847478866577,0.898642010986805,3268.1639262615417,333305,928.675,2.5223577,729,0.0
0.043143764,1,0.009355081,0.043143764,592.66327,8017.975528240204,0.11649900674819946,3272.55271203272,334305,928.675,2.5513306,730,0.0
0.047530696,1,0.010107066,0.047530696,592.7514,8040.294526576996,0.006099283695220947,3272.7063641791005,335305,928.675,2.5556488,731,0.0
0.044196475,1,0.013636039,0.044196475,596.8089,8062.244694471359,0.07178348302841187,3293.256851805014,336305,935.175,2.5535214,732,0.0
0.051620644,2,0.009862982,0.051620644,588.46674,8087.415992975235,0.9385078400373459,3245.8763721776722,337688,919.75,2.6133864,734,0.0
0.039551176,1,0.009843031,0.039551176,588.66547,8108.508965969086,-0.021389365196228027,3244.8219578737185,338688,919.75,2.6479702,735,0.0
0.045334965,1,0.011039382,0.045334965,590.0084,8134.575478553772,0.5505129098892212,3243.7386637465675,339688,919.75,2.5940163,736,0.0
0.058096465,1,0.009750208,0.058096465,590.978,8155.741913795471,0.827641949057579,3244.350925017815,340688,920.35,2.518904,737,0.0
0.049331076,1,0.009551887,0.049331076,592.07007,8181.364911079407,0.5119688510894775,3247.4679637634276,341688,920.35,2.5040274,738,0.0
0.048957273,1,0.009902894,0.048957273,586.984,8202.010717868805,0.9117414951324463,3217.55529680453,342311,910.925,2.522583,739,0.0
0.036813393,1,0.009629379,0.036813393,587.9155,8225.681999444962,0.06980866193771362,3219.533946043667,343311,910.925,2.5402777,740,0.0
0.04267649,1,0.010321171,0.04267649,587.6186,8249.185948848724,0.7053486704826355,3219.3424318083403,344311,910.925,2.5187376,741,0.0
0.04898027,1,0.010105058,0.04898027,585.9889,8271.409257173538,0.9626453928649426,3207.459477907508,345058,907.325,2.5184717,742,0.0
0.058853474,1,0.010447211,0.058853474,581.1273,8295.860512971878,0.9686008952558041,3179.829588867344,345706,898.525,2.5001638,743,0.0
0.04149092,1,0.011048366,0.04149092,581.1085,8317.349089860916,0.12568902969360352,3177.112364421223,346706,898.525,2.4891167,744,0.0
0.033610627,1,0.010211745,0.033610627,580.8929,8342.934126615524,-0.03751349449157715,3176.632865713497,347706,898.525,2.5112884,745,0.0
0.03770274,1,0.010268008,0.03770274,580.8537,8363.939472675323,0.032523930072784424,3176.457213203509,348706,898.525,2.5043013,746,0.0
0.060835965,1,0.010076444,0.060835965,586.8842,8389.981114387512,0.784358561038971,3215.1825535456583,349606,910.425,2.5325155,747,0.0
0.041867547,1,0.0120361615,0.041867547,585.7965,8410.630207777023,0.016783595085144043,3213.9853003485878,350606,910.425,2.5843909,748,0.0
0.044341043,1,0.009767246,0.044341043,584.9471,8433.701124429703,0.06031006574630737,3213.2753170344745,351606,910.425,2.5542812,749,0.0
0.03934488,1,0.009960454,0.03934488,583.1383,8457.62038564682,0.11929476261138916,3209.6706436130376,352606,910.425,2.612848,750,0.0
0.0343854,1,0.010111001,0.0343854,580.84753,8479.864575862885,0.021633386611938477,3207.2267263271997,353606,910.425,2.580884,751,0.0
0.03582779,1,0.009943346,0.03582779,579.2428,8504.62588429451,0.0004373788833618164,3204.4935824786544,354606,910.425,2.6009862,752,0.0
0.040038243,1,0.011057623,0.040038243,577.23175,8525.92803144455,0.10334712266921997,3202.2825097085943,355606,911.525,2.6577446,753,0.0
0.05817154,1,0.00942372,0.05817154,573.22375,8551.60482931137,0.9810959883034229,3182.0685315838605,356357,905.3,2.6514375,754,0.0
0.040752016,1,0.009895211,0.040752016,571.9386,8572.502239704132,0.07181304693222046,3179.9900275730115,357357,905.3,2.6852567,755,0.0
0.04778254,1,0.009259046,0.04778254,571.3443,8598.0445830822,0.038273394107818604,3179.8579274445015,358357,905.3,2.751093,756,0.0
0.037348017,1,0.009696767,0.037348017,578.71606,8619.66620516777,0.08433115482330322,3226.617547335146,359357,919.4,2.8141387,757,0.0
0.056450047,1,0.009438609,0.056450047,578.29254,8643.093101024628,0.05029779672622681,3226.9858493176616,360357,919.4,2.7924442,758,0.0
0.045507934,1,0.01026243,0.045507934,577.67126,8666.659449577332,0.06146615743637085,3226.3536311814014,361357,919.4,2.8618855,759,0.0
0.059817396,1,0.008967625,0.059817396,577.6283,8688.952981233597,0.9255244955420494,3227.180134762134,362357,919.4,2.8631938,760,0.0
0.04373426,1,0.011021209,0.04373426,576.5433,8713.846621751785,0.02997535467147827,3226.417868684199,363357,919.4,2.8847373,761,0.0
0.060696714,2,0.0095393,0.060696714,574.7145,8735.96598649025,0.9398241639137268,3213.1990361583057,364863,915.35,2.9062903,763,0.0
0.057554834,2,0.009451548,0.057554834,563.4689,8760.374782800674,0.95791956782341,3149.042940861666,366116,896.675,2.8382864,765,0.0
0.06492087,2,0.010656695,0.06492087,556.37616,8781.173195362091,0.9794420767575502,3104.100930660673,367119,883.425,2.8163104,767,0.0
0.039001793,1,0.010343561,0.039001793,556.44824,8806.94897556305,0.020434856414794922,3105.4147168602913,368119,883.425,2.8621507,768,0.0
0.05927188,1,0.009277986,0.05927188,556.01263,8827.723988056183,0.9800187349319458,3100.0396914634052,368581,881.9,2.8288832,769,0.0
0.041799754,3,0.008629235,0.041799754,541.08887,8850.295313835144,0.8441102802753448,3014.8641986110697,370554,856.225,2.8794558,772,0.0
0.046063993,1,0.010055239,0.046063993,540.00714,8874.677978038788,0.11147689819335938,3012.7511486986577,371554,856.225,2.8917556,773,0.0
0.043132484,1,0.010043381,0.043132484,549.0281,8897.040961265564,0.07808327674865723,3066.549416393759,372554,871.65,2.8635848,774,0.0
0.056007776,1,0.009879269,0.056007776,540.9806,8921.590259313583,0.9831735379993916,3021.326541583915,373003,857.875,2.8314805,775,0.0
0.057955496,1,0.011732619,0.057955496,540.42334,8943.247625350952,0.02923882007598877,3021.428865023656,374003,857.875,2.8333502,776,0.0
0.03857694,1,0.009868238,0.03857694,539.6729,8967.624496936798,0.07040095329284668,3020.7840965988166,375003,857.875,2.8233984,777,0.0
0.05783233,2,0.012284484,0.05783233,537.64044,8988.77612543106,0.7129544913768768,3014.6088794896277,376576,856.625,2.817071,779,0.0
0.051501095,2,0.012560455,0.051501095,528.45355,9019.937144041061,0.7413709163665771,2968.6972253599174,378029,842.95,2.8081758,781,0.0
0.06294921,1,0.009933134,0.06294921,519.9485,9029.91185092926,0.9088612794876099,2926.6236922667385,378342,832.1,2.7624888,782,0.0
0.04950583,1,0.01033646,0.04950583,524.0106,9039.365875959396,0.11981123685836792,2954.8735839638584,379342,840.9,2.715436,783,0.0
0.05666165,1,0.009948727,0.05666165,522.5701,9048.713431119919,0.11479073762893677,2954.181021893642,380342,840.9,2.6995459,784,0.0
0.059115883,2,0.0095643075,0.059115883,520.3175,9058.4825091362,0.7400177717208862,2947.5774176387304,382239,838.325,2.7378652,786,0.0
0.05685617,1,0.009711298,0.05685617,516.1133,9071.186932325363,0.9693292398005724,2920.6537831567266,382800,829.85,2.6778321,787,0.0
0.037484996,1,0.0096578635,0.037484996,515.6196,9083.1156103611,-0.03239333629608154,2921.0896845305424,383800,829.85,2.7073417,788,0.0
0.045455553,1,0.010015539,0.045455553,514.50055,9092.701909065247,0.07205832004547119,2919.873237127096,384800,829.85,2.6537466,789,0.0
0.03947798,1,0.010713485,0.03947798,513.8643,9102.437513113022,0.0747230052947998,2920.4000593464193,385800,829.85,2.7646427,790,0.0
0.039329395,1,0.010516885,0.039329395,513.69714,9115.945280075073,-0.0042459964752197266,2920.102799339381,386800,829.85,2.7972167,791,0.0
0.05251074,1,0.009188156,0.05251074,506.07022,9128.763229846954,0.9699970185756683,2878.860782512317,387309,817.575,2.8297174,792,0.0
0.036313415,1,0.009638316,0.036313415,505.5146,9143.366454601288,0.05114263296127319,2878.9683342134213,388309,817.575,2.8409195,793,0.0
0.0380742,1,0.010959645,0.0380742,507.56503,9153.525422811508,0.07548671960830688,2896.884120854977,389309,823.8,2.8798141,794,0.0
0.055715535,1,0.010228063,0.055715535,507.32852,9162.82467007637,0.966340184211731,2897.866987617725,390279,823.05,2.8393273,795,0.0
0.049429923,2,0.009478161,0.049429923,500.21143,9172.658517599106,0.7382175624370575,2861.218276930151,391868,812.775,2.8195071,797,0.0
0.04134965,1,0.010136897,0.04134965,499.65546,9187.368080615997,-0.1009589433670044,2861.422824785731,392868,812.775,2.8186133,798,0.0
0.040565696,1,0.009341724,0.040565696,500.15927,9199.416908979416,-0.10022568702697754,2863.0693920910976,393868,812.775,2.7625792,799,0.0
0.045663398,1,0.009473453,0.045663398,498.18896,9214.117133617401,0.03776735067367554,2859.5418795930755,394868,812.775,2.7000847,800,0.0
0.03684517,1,0.010329548,0.03684517,496.3243,9228.010830879211,0.05078381299972534,2855.7060684238304,395868,812.775,2.6817472,801,0.0
0.036813118,1,0.010280869,0.036813118,494.6667,9237.322005271912,0.0444830060005188,2851.3189162434,396868,813.1,2.670101,802,0.0
0.04194068,1,0.009647389,0.04194068,500.49878,9246.806599378586,-0.020138978958129883,2891.551762681031,397868,825.125,2.6054823,803,0.0
0.048530035,2,0.009773546,0.048530035,502.61426,9257.52522945404,0.9071272164583206,2911.380246308173,399355,830.975,2.6534863,805,0.0
0.047404286,1,0.010475478,0.047404286,511.53827,9271.00539112091,0.046425819396972656,2965.9182507935084,400355,846.65,2.6163177,806,0.0
0.039148815,1,0.010488317,0.039148815,514.95825,9280.61627960205,0.08078217506408691,2995.0953047985386,401355,855.9,2.5968091,807,0.0
0.05244174,1,0.010244459,0.05244174,512.34265,9290.34895157814,0.9652791321277618,2979.438480332288,402162,851.075,2.558173,808,0.0
0.044143043,1,0.010075502,0.044143043,519.2467,9299.8071641922,0.0024327635765075684,3025.008870921629,403162,864.525,2.5675108,809,0.0
0.051094174,1,0.009992063,0.051094174,518.1097,9309.405207157135,0.02707463502883911,3021.908408343741,404162,864.525,2.6023138,810,0.0
0.04822193,1,0.010795425,0.04822193,522.57385,9323.438118457794,0.1693185567855835,3054.381655510526,405162,874.55,2.6169462,811,0.0
