meankl,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean,surrgain,EpThisIter,TimeElapsed,entloss,EpLenMean,entropy,EpRewMean,EpisodesSoFar,optimgain
0.006888241,0.3153235912322998,1028,20.346641516467365,0.048422888,41,33.64384078979492,0.0,25.375,4.2742524,20.93784,41,0.048422888
0.0065361722,0.3868246078491211,2088,45.54398421717042,0.039510712,19,63.538633584976196,0.0,40.375,4.2272034,31.764423,60,0.039510712
0.0063608414,0.627716064453125,3208,70.21093765971142,0.04106956,7,91.3930811882019,0.0,62.225,4.2221446,47.20504,67,0.04106956
0.007342002,0.7116871476173401,4202,100.95265797772316,0.043116756,5,123.63431286811829,0.0,84.6,4.1894336,63.686424,72,0.043116756
0.0056847082,0.7349725365638733,5289,131.526842632487,0.04305537,4,151.35566926002502,0.0,108.825,4.1578517,80.3266,76,0.04305537
0.0066575697,0.4338495135307312,6664,161.96076968065034,0.043995753,2,180.88651704788208,0.0,142.25,4.142342,106.327225,78,0.043995753
0.0054750443,0.4070764183998108,6991,170.43912257368675,0.044359747,1,210.85089921951294,0.0,149.8,4.1297565,111.8979,79,0.044359747
0.0076639913,-0.01881277561187744,7991,194.19824658287817,0.026557244,1,238.8708140850067,0.0,174.325,4.1515393,129.51372,80,0.026557244
0.0063977996,-0.043029069900512695,8991,217.9836398494232,0.029327722,1,271.324871301651,0.0,199.075,4.1631145,146.30067,81,0.029327722
0.006202994,-0.009199738502502441,9991,237.80650377745692,0.027593043,1,298.9793679714203,0.0,221.775,4.1787868,160.9347,82,0.027593043
0.005227169,0.0017418265342712402,10991,262.28631581979226,0.0330448,1,329.6829979419708,0.0,246.325,4.1794763,175.98682,83,0.0330448
0.006121146,0.5862007141113281,12830,300.657865697148,0.038529836,3,358.8718192577362,0.0,286.2,4.1879277,197.85725,86,0.038529836
0.0074304575,-0.05486786365509033,13830,325.54510671963027,0.029392168,1,387.468355178833,0.0,310.325,4.132,211.30356,87,0.029392168
0.0072879363,0.00012409687042236328,14830,349.5833810621076,0.029248796,1,420.04072880744934,0.0,334.2,4.158027,223.95581,88,0.029248796
0.0077287545,-0.0029883384704589844,15830,372.6746007317,0.02852194,1,449.0152220726013,0.0,357.9,4.1236725,236.23404,89,0.02852194
0.0068774046,-0.011010885238647461,16830,396.03756697408676,0.030413492,1,479.4336860179901,0.0,382.025,4.175486,248.3851,90,0.030413492
0.0059830025,0.29402440786361694,18217,430.0743003347446,0.03437342,2,507.8148066997528,0.0,415.7,4.113053,264.16168,92,0.03437342
0.0071983472,-0.0005267858505249023,19217,453.43512151420174,0.02599708,1,537.225347995758,0.0,439.4,4.1600947,274.5266,93,0.02599708
0.006550556,0.7612200826406479,19711,462.5684056151757,0.045749668,1,568.9345712661743,0.0,448.475,4.1686535,277.13412,94,0.045749668
0.0062771034,0.5943539142608643,21552,505.52412389380277,0.04968168,2,597.360024690628,0.0,491.875,4.140244,294.30463,96,0.04968168
0.0068967906,0.7270908355712891,22523,527.544028240832,0.05627366,2,627.699526309967,0.0,514.05,4.12282,302.267,98,0.05627366
0.007175346,-0.0005803108215332031,23523,548.736065677462,0.028030122,1,656.0919990539551,0.0,537.075,4.1014867,310.55914,99,0.028030122
0.0067663398,0.009275197982788086,24523,573.327658890487,0.032476477,1,684.3542995452881,0.0,560.875,4.07855,319.00714,100,0.032476477
0.007017495,-0.004236102104187012,25523,590.022275613574,0.02817993,1,715.8329813480377,0.0,579.45,4.076114,323.76337,101,0.02817993
0.005859648,-0.008951187133789062,26523,611.4058465293814,0.028275881,1,744.0460317134857,0.0,600.325,4.1616025,328.83954,102,0.028275881
0.0063400636,-0.00469970703125,27523,636.0705827137166,0.03499439,1,774.1294009685516,0.0,624.0,4.1422973,336.14078,103,0.03499439
0.0065825707,-0.006460070610046387,28523,658.9567187159295,0.024920743,1,802.6843545436859,0.0,645.95,4.1414814,341.47736,104,0.024920743
0.0064237705,0.2033800482749939,29523,679.5479617527433,0.047510147,1,832.6914052963257,0.0,667.525,4.07703,346.75385,105,0.047510147
0.0072445385,-0.008629679679870605,30523,701.7624256857227,0.029408686,1,862.8793888092041,0.0,689.95,4.080403,351.96103,106,0.029408686
0.00624985,-0.0384753942489624,31523,718.7551314106327,0.027469236,1,891.7624185085297,0.0,707.875,4.0695043,354.65485,107,0.027469236
0.006916961,0.023757219314575195,32523,740.2137131278599,0.026994387,1,922.2762105464935,0.0,729.975,4.108303,359.27383,108,0.026994387
0.0061621396,-0.235071063041687,33523,762.092996291207,0.041017096,1,949.969473361969,0.0,752.15,4.098463,363.88693,109,0.041017096
0.005400577,-0.017081141471862793,34523,781.1514830505749,0.05571863,1,981.0982086658478,0.0,772.025,4.0864563,366.9365,110,0.05571863
0.007101425,0.027847111225128174,35523,798.0110972015148,0.039507203,1,1011.2942254543304,0.0,789.55,4.0560718,367.54044,111,0.039507203
0.006794844,0.014448285102844238,36523,814.297944203055,0.04219624,1,1040.5723097324371,0.0,808.025,4.038725,368.65753,112,0.04219624
0.0077950703,0.011987686157226562,37523,830.887745299519,0.03794311,1,1069.5194897651672,0.0,825.425,4.059626,369.43228,113,0.03794311
0.0069196844,-0.3671133518218994,38523,851.9366800805743,0.055995252,1,1097.4664356708527,0.0,845.875,4.0507565,371.49725,114,0.055995252
0.0074027525,0.02978724241256714,39523,874.4427256304552,0.044109862,1,1127.4606177806854,0.0,868.65,4.0341105,375.60254,115,0.044109862
0.0067357393,0.049113929271698,39804,865.1964273478752,0.053289607,1,1156.4274911880493,0.0,862.875,4.005841,369.24905,116,0.053289607
0.006411893,0.0030062198638916016,41797,884.7806334727522,0.040295925,2,1184.888447523117,0.0,878.325,3.9887042,353.28174,118,0.040295925
0.0065755616,-0.287483811378479,42797,901.8049156595798,0.046326473,1,1214.78280544281,0.0,895.15,4.0156837,352.4665,119,0.046326473
0.008136212,-0.1914207935333252,43797,903.4702078887128,0.049980316,1,1241.7489230632782,0.0,895.15,4.0051923,339.79333,120,0.049980316
0.0087582115,-0.017000794410705566,44797,905.906548404572,0.048844986,1,1272.0707776546478,0.0,895.15,3.9929178,328.29205,121,0.048844986
0.006857533,0.033452749252319336,45797,908.0702870479236,0.05877398,1,1302.9251563549042,0.0,895.15,3.9706113,317.50336,122,0.05877398
0.006796484,-0.15223932266235352,46797,909.1549186082614,0.05483637,1,1331.625589132309,0.0,895.15,3.9542866,307.1636,123,0.05483637
0.0074543003,-0.10895264148712158,47797,910.4851191944408,0.079762615,1,1362.0680050849915,0.0,895.15,3.9576263,297.63275,124,0.079762615
0.007476055,0.009831488132476807,48797,920.1879328371145,0.047430813,1,1390.4972577095032,0.0,903.25,3.9579983,292.20963,125,0.047430813
0.007029464,0.03087913990020752,50110,925.5137872594735,0.04036334,2,1420.2236952781677,0.0,907.0,3.9880102,282.51718,127,0.04036334
0.007865116,0.02149099111557007,51320,907.6042305775602,0.05031559,2,1450.6321527957916,0.0,887.25,3.9655282,260.9975,129,0.05031559
0.008306249,0.024321317672729492,51818,897.1398304780629,0.070630305,1,1479.4258666038513,0.0,874.7,4.003823,251.3592,130,0.070630305
0.007382623,-0.04017150402069092,52215,898.9721518232224,0.06067629,1,1510.0703938007355,0.0,874.95,4.010311,248.99072,131,0.06067629
0.007524305,0.03270930051803589,53215,899.7603899981165,0.052930187,1,1538.530588388443,0.0,874.95,4.0169735,241.26035,132,0.052930187
0.009088256,0.061537325382232666,54180,900.8675702058226,0.05726269,1,1568.3294203281403,0.0,874.075,4.01387,234.43652,133,0.05726269
0.0064384425,-0.009160757064819336,54992,911.4953553927917,0.06964788,1,1597.3656845092773,0.0,882.025,4.0130496,233.92976,134,0.06964788
0.008613867,0.27188020944595337,55826,884.126148923441,0.060781565,3,1626.3711466789246,0.0,852.6,3.9897501,217.86446,137,0.060781565
0.007507611,0.3262033462524414,56796,896.4370758554309,0.07208935,1,1657.3889997005463,0.0,856.825,3.9895246,218.99162,138,0.07208935
0.0077551156,0.21502679586410522,57669,850.16932482778,0.0667043,3,1686.2395312786102,0.0,803.65,3.9822736,198.55855,141,0.0667043
0.007702635,-0.21768701076507568,59225,821.9255568764063,0.08137561,3,1715.7982034683228,0.0,767.55,3.9825404,183.87442,144,0.08137561
0.008820696,0.05014932155609131,60160,748.4182739017981,0.08042428,4,1745.660694360733,0.0,690.925,3.984964,160.613,148,0.08042428
0.007907704,0.6980143487453461,60954,679.3935783019859,0.06747326,4,1774.7435488700867,0.0,610.775,3.9857824,145.93283,152,0.06747326
0.009438934,0.41261786222457886,61823,657.0330581004084,0.07729514,2,1804.6562283039093,0.0,582.5,3.985145,142.84613,154,0.07729514
0.007875933,0.7625854760408401,62943,636.8734049942675,0.066632435,3,1833.822450876236,0.0,553.65,3.98291,139.20697,157,0.066632435
0.0076152794,0.7633802592754364,64078,599.0387917985544,0.0652035,3,1864.1623368263245,0.0,507.025,3.980696,134.75891,160,0.0652035
0.008099271,0.6742122769355774,65184,583.7101406089298,0.07088615,2,1892.693902015686,0.0,484.675,3.981695,134.74037,162,0.07088615
0.008786846,0.8570687025785446,66273,573.465197210788,0.07026532,2,1922.2136497497559,0.0,461.9,3.963659,136.31964,164,0.07026532
0.0085779345,0.6112050414085388,67246,522.1056480273916,0.071683146,5,1951.2907392978668,0.0,398.15,3.958576,133.05981,169,0.071683146
0.008506268,0.8607026934623718,68246,533.9937670827359,0.06826653,2,1980.7330799102783,0.0,400.775,3.9690187,138.41054,171,0.06826653
0.00841531,0.8904355689883232,69422,495.6697764285095,0.059634894,6,2010.5169763565063,0.0,339.9,3.9774911,140.31467,177,0.059634894
0.007814365,0.6439507305622101,70309,473.07968805233406,0.061493725,4,2039.794192314148,0.0,316.0,3.9863796,134.56462,181,0.061493725
0.008823632,0.9555082432925701,71353,456.2687127808939,0.06898706,6,2069.042428255081,0.0,282.325,3.9736807,137.79024,187,0.06898706
0.009770444,0.8368488401174545,72388,447.9509932498837,0.058275707,7,2097.061476945877,0.0,264.125,3.9646811,136.12344,194,0.058275707
0.008688638,0.9537219330668449,73300,425.81434613819613,0.06581564,5,2126.7504217624664,0.0,235.625,3.9406962,131.86398,199,0.06581564
0.008761008,0.9336816295981407,74343,382.1037635376778,0.0627568,8,2155.5810191631317,0.0,189.0,3.9469836,121.68031,207,0.0627568
0.008143392,0.9742225967347622,75366,362.61255412688195,0.064455286,7,2184.5447838306427,0.0,164.2,3.9515321,116.6396,214,0.064455286
0.008298809,0.9837633743882179,76442,353.25878761626774,0.06433465,8,2213.6208307743073,0.0,147.85,3.938294,114.31197,222,0.06433465
0.009303328,0.9558766409754753,77503,364.90905950220224,0.06648858,7,2251.175838470459,0.0,147.95,3.9380946,115.98808,229,0.06648858
0.008627599,0.9268091097474098,78554,374.4070540457245,0.06659949,7,2277.1691451072693,0.0,146.125,3.9253654,117.90562,236,0.06659949
0.008310008,0.8798355460166931,79529,396.103380129409,0.06549295,5,2299.7388808727264,0.0,149.85,3.9064367,125.21413,241,0.06549295
0.00973319,0.90219946205616,80494,421.1970454537395,0.071878284,5,2324.077342271805,0.0,157.0,3.8782346,132.5496,246,0.071878284
0.0083164405,0.9212831631302834,81375,444.3012147568941,0.08080901,4,2347.4371445178986,0.0,163.5,3.8494334,138.85275,250,0.08080901
0.009887981,0.9249254837632179,82378,484.3377417081666,0.07232499,4,2371.6320793628693,0.0,175.3,3.8076115,152.29199,254,0.07232499
0.007936282,0.8927806913852692,83518,526.627812644133,0.05798434,5,2394.8954679965973,0.0,187.0,3.7667634,166.73927,259,0.05798434
0.009117216,0.9711699038743973,84655,564.3997583334282,0.075556375,5,2419.855551481247,0.0,199.175,3.7520638,178.49367,264,0.075556375
0.009321652,0.835515633225441,85642,585.805915708622,0.06271132,5,2442.923893928528,0.0,203.475,3.702804,184.28215,269,0.06271132
0.009506563,0.9102827832102776,86571,616.2913422838335,0.058040477,4,2466.66943359375,0.0,211.375,3.6572165,192.2151,273,0.058040477
0.009451626,0.9511518031358719,87706,641.8947638088864,0.06801267,5,2490.4040892124176,0.0,217.325,3.6423132,197.9734,278,0.06801267
0.009277781,0.941971629858017,88673,672.2095017530161,0.07913514,4,2513.1459126472473,0.0,224.575,3.6004853,204.54428,282,0.07913514
0.009865031,0.9450361095368862,89617,693.2781926028565,0.060534224,4,2538.0783517360687,0.0,228.075,3.5435812,208.6574,286,0.060534224
0.009019898,0.725709855556488,90612,690.8323198563919,0.06525652,5,2559.5750641822815,0.0,226.35,3.5575125,204.23792,291,0.06525652
0.009217411,0.9595662541687489,91522,704.2844398382807,0.059303336,3,2585.0295634269714,0.0,228.6,3.561806,205.26498,294,0.059303336
0.009063382,0.8439189344644547,91926,718.074973054099,0.06226006,1,2607.2915132045746,0.0,232.825,3.5473142,207.406,295,0.06226006
0.00965918,0.9679922237992287,93057,742.7205895157867,0.06356674,4,2632.058235168457,0.0,238.475,3.5548368,208.87175,299,0.06356674
0.009495238,0.9717510398477316,94286,776.3519345920128,0.06611449,4,2654.9386382102966,0.0,245.825,3.5033154,213.56206,303,0.06611449
0.008680955,0.9665054976940155,95383,808.6267889845673,0.0618854,3,2679.6632742881775,0.0,256.975,3.4759257,218.91403,306,0.0618854
0.010058876,0.9473582282662392,96667,883.9000966985362,0.051613748,2,2702.4130322933197,0.0,281.05,3.4414556,240.47305,308,0.051613748
0.009497345,0.9461936987936497,97598,917.4203899447512,0.056643017,2,2727.132217645645,0.0,292.0,3.44121,248.20444,310,0.056643017
0.008845782,0.9498808793723583,98574,966.5264066470005,0.06796655,2,2750.1792838573456,0.0,307.475,3.4654748,259.8502,312,0.06796655
0.009538546,0.9559309519827366,99635,1006.3245178063738,0.063550636,2,2773.4577581882477,0.0,320.425,3.453623,270.38507,314,0.063550636
0.009068459,0.9139224663376808,100557,1062.4559247271886,0.054859374,1,2798.0560762882233,0.0,338.525,3.38485,286.4962,315,0.054859374
0.008851224,0.9650322385132313,101393,1114.874975126584,0.051131774,1,2820.1097164154053,0.0,354.8,3.3392866,302.01102,316,0.051131774
0.008891684,0.9811197146773338,102735,1182.488181595166,0.057442542,2,2846.1215789318085,0.0,375.725,3.3193648,319.69345,318,0.057442542
0.010734015,0.07867461442947388,103735,1238.8873431027755,0.043973476,1,2867.87526512146,0.0,395.3,3.374086,336.24973,319,0.043973476
0.009750392,0.3564743399620056,104735,1294.3349274431828,0.05372231,1,2893.484034538269,0.0,414.525,3.405342,352.13107,320,0.05372231
0.008909584,0.9349610954523087,105373,1324.0788696902694,0.06417221,1,2915.6240944862366,0.0,424.75,3.4027956,357.63718,321,0.06417221
0.009598703,0.10580891370773315,107373,1425.4741373868032,0.048620433,2,2940.3436994552612,0.0,460.975,3.423399,381.98703,323,0.048620433
0.009625117,0.9355194196105003,107729,1436.9271696847775,0.067146964,1,2963.229197740555,0.0,465.05,3.4532838,383.60223,324,0.067146964
0.009200552,0.936788871884346,108456,1474.2963315490724,0.06723984,1,2988.691433429718,0.0,476.9,3.4599252,391.4666,325,0.06723984
0.009433413,0.054315149784088135,109456,1524.7356394583287,0.04488872,1,3011.6880218982697,0.0,495.975,3.4401588,402.80865,326,0.04488872
0.009292155,0.9500974491238594,110057,1562.526098946783,0.054557774,1,3036.3629438877106,0.0,507.725,3.4900494,410.7727,327,0.054557774
0.01019658,0.7961725741624832,111587,1644.4553334930556,0.057012115,2,3059.4556794166565,0.0,535.625,3.480005,428.7836,329,0.057012115
0.008891078,0.5623210370540619,112587,1697.5866049398421,0.06420323,1,3081.332936525345,0.0,554.275,3.5210896,440.24677,330,0.06420323
0.009362756,0.9574718736112118,113517,1756.3945906975573,0.068647325,1,3106.6585426330566,0.0,572.625,3.5282402,452.71613,331,0.068647325
0.008473562,0.9709354396909475,114246,1789.3935558647954,0.05752209,1,3128.202270269394,0.0,583.85,3.5443552,458.08487,332,0.05752209
0.008349199,0.16042393445968628,115246,1826.7461300051232,0.044651423,1,3154.299748659134,0.0,599.125,3.586456,464.75775,333,0.044651423
0.008554907,0.6620703935623169,116246,1882.3246628071386,0.058008496,1,3176.1778242588043,0.0,618.1,3.583336,476.19684,334,0.058008496
0.010510464,0.614732414484024,117246,1921.4612014285842,0.046326242,1,3201.375370979309,0.0,633.0,3.5442996,482.91113,335,0.046326242
0.00924716,0.9738458935171366,117770,1936.9352864902326,0.05392635,1,3223.8825907707214,0.0,638.325,3.49326,484.1104,336,0.05392635
0.009090802,0.3063673973083496,118770,1985.6294992924406,0.042613573,1,3249.116578102112,0.0,657.2,3.4969668,493.68854,337,0.042613573
0.008580624,0.7826971709728241,120499,2069.7432825684273,0.04566779,2,3272.2333986759186,0.0,686.05,3.5263157,508.7828,339,0.04566779
0.008772395,0.29968345165252686,121499,2116.531904991321,0.04427349,1,3296.6597125530243,0.0,703.225,3.4897728,517.3984,340,0.04427349
0.008358393,0.8592202812433243,122642,2139.0117555300812,0.06034366,2,3320.2545800209045,0.0,713.9,3.5113978,516.86334,342,0.06034366
0.00964661,0.934861570596695,123642,2199.424616123877,0.065573655,1,3342.127110719681,0.0,733.9,3.4910407,528.4885,343,0.065573655
0.008749137,0.21169352531433105,124642,2250.7118528895758,0.042901047,1,3368.0762145519257,0.0,752.125,3.5122836,538.32324,344,0.042901047
0.008404051,0.6388080716133118,125635,2260.344661014363,0.046312533,2,3390.3660044670105,0.0,756.3,3.497608,535.88855,346,0.046312533
0.010354417,0.23787742853164673,126559,2260.672727470691,0.04479017,1,3416.3983573913574,0.0,757.8,3.5615847,528.72363,347,0.04479017
0.0089510195,0.9464730061590672,128123,2299.407421342782,0.06681818,2,3438.045130968094,0.0,770.05,3.5633998,531.77405,349,0.06681818
0.008516159,0.4084033966064453,129123,2350.9860391466636,0.042272795,1,3463.908571958542,0.0,788.125,3.5607567,541.9033,350,0.042272795
0.008799562,0.9779824409633875,129634,2367.225852751994,0.05552316,1,3486.129476547241,0.0,793.1,3.519417,545.7584,351,0.05552316
0.00942583,0.9677712470293045,130270,2366.407063895421,0.05771446,1,3511.5296092033386,0.0,792.4,3.531052,543.19775,352,0.05771446
0.008552389,0.7791524082422256,131711,2393.9446248051418,0.04826057,2,3534.232907295227,0.0,801.9,3.517095,543.4252,354,0.04826057
0.008894385,0.9649287573993206,132461,2381.898526531824,0.05622527,1,3559.2333142757416,0.0,797.6,3.5041754,535.78937,355,0.05622527
0.008716536,0.9548877999186516,133185,2336.040130123085,0.06309091,2,3582.009293317795,0.0,782.575,3.4669454,519.6985,357,0.06309091
0.009567871,0.9700555447489023,134102,2343.69584592636,0.054994814,1,3606.1430122852325,0.0,784.175,3.4136205,517.0329,358,0.054994814
0.010353445,0.2625551223754883,135102,2346.70364627346,0.053029243,1,3629.9428582191467,0.0,784.175,3.3618274,512.5078,359,0.053029243
0.009060888,0.2334790825843811,136102,2349.0557564498304,0.038995843,1,3651.6172404289246,0.0,784.175,3.336738,508.7378,360,0.038995843
0.009470398,0.7671293318271637,137215,2310.477733656054,0.06452631,2,3676.979519844055,0.0,771.05,3.3880599,495.75537,362,0.06452631
0.009755759,0.9741457365453243,138003,2275.0875960883623,0.07548088,2,3698.82382440567,0.0,756.85,3.361898,486.3934,364,0.07548088
0.00950766,0.9017625451087952,139373,2207.243794746947,0.066886514,3,3724.929193019867,0.0,732.9,3.3333457,469.26678,367,0.066886514
0.009246368,0.9196080788969994,140274,2164.1863095342424,0.06914747,2,3745.752205133438,0.0,717.175,3.3571393,459.83487,369,0.06914747
0.009482071,0.7676329016685486,141583,2066.697040953695,0.06269498,3,3771.471690893173,0.0,683.425,3.3076246,437.59302,372,0.06269498
0.009677887,0.966592900454998,142257,2052.0297916895397,0.063166365,1,3793.5980763435364,0.0,675.275,3.221985,434.6288,373,0.063166365
0.009183146,0.9730427898466587,143412,2000.5641734222968,0.07018523,2,3818.44558429718,0.0,654.15,3.2418742,426.58154,375,0.07018523
0.010076605,0.9451331496238708,144323,2036.8621301618139,0.06016095,1,3841.2993969917297,0.0,663.825,3.1699295,436.68906,376,0.06016095
0.009440903,0.9708083886653185,144920,2016.695783244934,0.061399102,1,3864.1802141666412,0.0,653.75,3.0883255,434.70856,377,0.061399102
0.012527395,0.08633214235305786,145920,2022.2251117845033,0.033453144,1,3888.750478744507,0.0,653.75,3.091197,437.51953,378,0.033453144
0.009356007,0.5936463177204132,147419,1936.9343554298764,0.055501223,3,3911.481665611267,0.0,623.0,3.045411,422.09335,381,0.055501223
0.009670816,0.9532208777964115,148150,1988.073590430427,0.05929377,1,3936.4089505672455,0.0,637.7,3.0404544,435.29706,382,0.05929377
0.010705629,0.11389362812042236,149150,1989.322897626646,0.048505966,1,3959.5222890377045,0.0,637.7,2.994134,436.70782,383,0.048505966
0.00881309,0.45215946435928345,150150,1994.8402375433907,0.046681106,1,3984.504831314087,0.0,637.7,2.905077,438.41016,384,0.046681106
0.0097681945,0.968983756378293,150961,2043.9050099287422,0.06723549,1,4006.9970066547394,0.0,651.25,2.8766878,449.5293,385,0.06723549
0.009624287,0.16061872243881226,151961,2068.012223195341,0.043155447,1,4032.194185256958,0.0,658.15,2.8391724,454.899,386,0.043155447
0.0105810575,0.9688878245651722,152492,2044.324429817887,0.06061237,1,4054.335498571396,0.0,648.325,2.7534094,451.30157,387,0.06061237
0.009950595,0.9701750613749027,153270,2044.7020238826553,0.06282993,1,4079.3452558517456,0.0,647.45,2.761061,452.54874,388,0.06282993
0.010612919,0.194846510887146,154270,2066.3168710248683,0.039659165,1,4101.427713871002,0.0,653.675,2.797347,455.70483,389,0.039659165
0.009492396,0.9754186049103737,155156,2065.5531850451353,0.06355061,1,4125.8406348228455,0.0,650.825,2.7714825,455.6629,390,0.06355061
0.009504814,0.9808186907321215,156100,2101.4860922541557,0.05852505,1,4149.207298278809,0.0,661.65,2.7961366,462.55536,391,0.05852505
0.010010197,0.9825517442077398,157075,2053.881115279921,0.06190954,2,4172.712442874908,0.0,645.125,2.7830637,452.09943,393,0.06190954
0.009434966,0.9815150164067745,158047,2038.1783670631426,0.06341934,2,4197.025943040848,0.0,639.65,2.7681124,448.8885,395,0.06341934
0.009116739,0.5835060179233551,159047,2077.992295804209,0.054149196,1,4219.758121967316,0.0,652.7,2.723422,454.91812,396,0.054149196
0.0087468745,0.1897130012512207,160047,2138.7447657464168,0.035351187,1,4244.910974025726,0.0,671.55,2.7210963,466.17596,397,0.035351187
0.009830248,0.9603363983333111,161137,2076.4623188362225,0.055848904,2,4267.590086936951,0.0,650.875,2.6722436,451.7033,399,0.055848904
0.00875948,0.8492415100336075,162506,2036.6462805012015,0.05112549,2,4293.024993658066,0.0,637.2,2.606841,440.41006,401,0.05112549
0.010125418,0.977749839425087,163493,2106.493538579529,0.050602447,1,4315.863388538361,0.0,656.95,2.5629747,455.11972,402,0.050602447
0.009266503,0.9720981940627098,164306,2110.260452104589,0.06567055,2,4340.621242523193,0.0,657.575,2.5855074,455.1378,404,0.06567055
0.009873902,0.993968112859875,165184,2084.599921213312,0.06749197,2,4363.408347129822,0.0,648.575,2.5582054,449.14178,406,0.06749197
0.010250591,0.9829139895737171,166096,2123.693330872005,0.08184608,2,4387.738644838333,0.0,658.5,2.6104472,458.05402,408,0.08184608
0.009721175,0.9898580024018884,167867,2166.8980299606433,0.062982105,3,4410.810704231262,0.0,669.225,2.608629,467.48868,411,0.062982105
0.010888963,0.9944188073277473,168686,2138.424134136467,0.064419895,2,4433.519871473312,0.0,660.725,2.5379755,460.0053,413,0.064419895
0.010752561,0.9880793830379844,170057,2079.995976941572,0.06202586,3,4457.570285320282,0.0,643.35,2.5614545,443.18985,416,0.06202586
0.00962996,0.9929275549948215,171050,1956.2033639147933,0.06496243,3,4481.349527835846,0.0,603.25,2.5643942,416.57608,419,0.06496243
0.010371123,0.9869279097765684,171987,1998.3149798873771,0.06886808,2,4505.817852497101,0.0,614.2,2.6109908,426.23242,421,0.06886808
0.009950485,0.986418160609901,173176,1960.8171292999054,0.07771109,2,4528.966281175613,0.0,600.65,2.6453955,417.69586,423,0.07771109
0.010524305,0.9892326779663563,174202,1823.5414979841305,0.0807454,3,4553.628508090973,0.0,556.025,2.5979939,391.6543,426,0.0807454
0.009992659,0.9871577378362417,175120,1714.2396736906892,0.074742764,3,4576.694749355316,0.0,521.25,2.630106,372.2237,429,0.074742764
0.0102053145,0.9713159948587418,176248,1622.0451354608772,0.06626204,3,4601.494651317596,0.0,491.975,2.587385,355.09244,432,0.06626204
0.009530436,0.9891352243721485,177225,1583.0517421639365,0.057597313,3,4624.2910306453705,0.0,479.45,2.5482512,348.7231,435,0.057597313
0.009562794,0.9064776077866554,178282,1474.478998104961,0.05956184,3,4648.889468431473,0.0,444.4,2.4929733,331.06342,438,0.05956184
0.00925343,0.9829805884510279,179232,1391.958335680281,0.060509484,3,4671.964068174362,0.0,418.15,2.5264618,316.9935,441,0.060509484
0.010460279,0.7117114663124084,180088,1313.7399776549537,0.058036145,3,4695.628138542175,0.0,394.55,2.5025294,302.142,444,0.058036145
0.010166277,0.9932534005492926,181261,1313.68520786892,0.061750084,3,4719.513220071793,0.0,394.225,2.4257061,300.60782,447,0.061750084
0.010525855,0.9615923725068569,182456,1217.658983076189,0.084171385,4,4741.942462205887,0.0,364.725,2.4171689,281.1058,451,0.084171385
0.010539274,0.9850919926539063,182904,1228.96502192784,0.05841833,1,4765.727693080902,0.0,368.025,2.3764174,282.24097,452,0.05841833
0.01020904,0.9923185044899583,184051,1199.3298409490467,0.07015097,3,4789.188906908035,0.0,358.725,2.3737128,274.80386,455,0.07015097
0.0105797555,0.9837733302265406,185184,1211.8437893524801,0.061389416,3,4813.428458690643,0.0,362.35,2.3411596,275.46875,458,0.061389416
0.009372076,0.9958071555010974,186425,1207.3379033752062,0.058413215,3,4836.250117063522,0.0,360.95,2.392581,272.5066,461,0.058413215
0.010493318,0.9859508387744427,187500,1142.0899836897727,0.054966215,4,4861.436002969742,0.0,341.5,2.328314,257.72922,465,0.054966215
0.009901009,0.988849719054997,188861,1204.6505234970602,0.06541718,2,4883.560799598694,0.0,359.875,2.2922537,267.95734,467,0.06541718
0.009439093,0.9407199658453465,189804,1199.1221368251493,0.058161564,3,4909.208334684372,0.0,358.025,2.3017066,265.00226,470,0.058161564
0.0110181775,0.9657235182821751,190669,1180.6068968085835,0.0613143,3,4931.29750752449,0.0,352.375,2.3245392,259.37302,473,0.0613143
0.009564996,0.9904808457940817,191726,1215.4622187848659,0.059415996,2,4954.834920883179,0.0,362.525,2.3352506,265.248,475,0.059415996
0.010329162,0.9817253164947033,192558,1244.848378713487,0.06343207,2,4979.042031764984,0.0,370.6,2.3080492,270.73984,477,0.06343207
0.010148259,0.9865495497360826,193709,1238.1324110792502,0.06282966,3,5002.148065090179,0.0,368.25,2.341633,268.15726,480,0.06282966
0.010929171,0.9896863400936127,194851,1285.768660907236,0.064946726,2,5026.190306425095,0.0,382.5,2.3306847,275.92914,482,0.064946726
0.011028179,0.973303722217679,195795,1322.6712010004862,0.072919145,2,5048.971187591553,0.0,392.675,2.3034546,282.9549,484,0.072919145
0.010493472,0.9689566157758236,196797,1308.408873135732,0.05955732,3,5072.884573459625,0.0,388.4,2.2776604,279.74716,487,0.05955732
0.009966384,0.15376460552215576,198797,1419.1196498212544,0.043625385,2,5096.3043122291565,0.0,423.775,2.2486231,298.16104,489,0.043625385
0.010991884,0.9833404775708914,199703,1442.908569216916,0.06298311,2,5120.795306682587,0.0,431.175,2.2294562,301.60928,491,0.06298311
0.009964177,0.9821696374565363,200687,1486.922539707056,0.061250877,1,5143.236193656921,0.0,444.575,2.2261007,309.90112,492,0.061250877
0.009895429,0.14530587196350098,201687,1545.682337474535,0.03907537,1,5168.396585702896,0.0,463.075,2.1789887,320.30096,493,0.03907537
0.010426946,0.7350906133651733,203429,1549.376231071326,0.048663594,4,5190.739008665085,0.0,464.775,2.1268322,319.23926,497,0.048663594
