surrgain,ev_tdlam_before,EpLenMean,TimeElapsed,meankl,EpTrueRewMean,entloss,EpisodesSoFar,TimestepsSoFar,entropy,EpThisIter,EpRewMean,optimgain
0.3025711,0.824490025639534,97.65,5765.2085745334625,0.013652571,520.794378773341,0.0,2665,611061,23.325132,11,17.034317,0.3025711
0.29308465,0.806781217455864,93.325,5793.539288043976,0.014236151,495.5433502600132,0.0,2676,614007,23.321037,11,16.184162,0.29308465
0.2922409,0.8132054954767227,96.575,5822.864758729935,0.01296363,511.93041362663814,0.0,2687,617244,23.314072,11,16.398579,0.2922409
0.28655365,0.788120836019516,95.675,5851.112548828125,0.013659334,506.9170461557922,0.0,2697,620478,23.310928,10,16.454935,0.28655365
0.15688862,0.8133931159973145,100.125,5879.702071428299,0.0037653416,526.0260859851571,0.0,2707,623601,23.31096,10,16.511799,0.15688862
0.2438773,0.8936061859130859,100.45,5907.8879544734955,0.012206389,526.0444485221242,0.0,2718,626751,23.318447,11,16.287077,0.2438773
0.2607716,0.8090565055608749,97.775,5936.604283094406,0.013614159,509.1172635475149,0.0,2729,629658,23.320204,11,15.81883,0.2607716
0.26125628,0.8182669132947922,98.75,5965.239943265915,0.012959271,508.6701097425541,0.0,2738,632655,23.317564,9,15.450976,0.26125628
0.33458075,0.7414085566997528,98.175,5992.982846021652,0.013781602,510.58744331055095,0.0,2748,635679,23.314735,10,16.638119,0.33458075
0.2851989,0.8473530411720276,97.775,6022.052101135254,0.013368274,512.0872097267629,0.0,2759,638811,23.312223,11,17.144285,0.2851989
0.26682854,0.8516764640808105,98.35,6049.838769197464,0.014308669,517.5617245984882,0.0,2770,641781,23.31166,11,17.298647,0.26682854
0.34899175,0.7689268440008163,94.35,6078.064542770386,0.012276402,499.1977946815832,0.0,2780,644652,23.307957,10,16.85696,0.34899175
0.29488242,0.8047367483377457,92.225,6105.975510835648,0.013501393,486.3971396524845,0.0,2792,647808,23.30286,12,15.712332,0.29488242
0.28253746,0.8731531649827957,91.75,6134.4330859184265,0.013350886,490.6077962672107,0.0,2803,650838,23.308006,11,15.345871,0.28253746
0.26370168,0.8759780898690224,96.2,6162.639745473862,0.01346675,513.7037475845377,0.0,2812,653895,23.304382,9,16.395626,0.26370168
0.32683295,0.8080705106258392,97.725,6190.330878973007,0.014657639,521.9140583578759,0.0,2822,656883,23.305042,10,16.100657,0.32683295
0.27800232,0.8262846171855927,98.675,6218.308950424194,0.01355187,531.4771512412419,0.0,2834,660234,23.301836,12,16.529179,0.27800232
0.33535385,0.7982746511697769,101.25,6247.2179799079895,0.013171512,542.3555188265998,0.0,2843,662988,23.299501,9,16.895807,0.33535385
0.2702844,0.8127778768539429,98.5,6276.438994884491,0.01331336,527.2029314459353,0.0,2853,666018,23.302172,10,15.918478,0.2702844
0.43431243,0.8082434386014938,98.525,6304.03081870079,0.013756437,522.0017033005648,0.0,2863,669066,23.307217,10,16.333395,0.43431243
0.3608504,0.7608069330453873,102.0,6333.0647304058075,0.013798777,537.9477591836845,0.0,2873,672171,23.304277,10,17.145916,0.3608504
0.35306573,0.8182851374149323,102.975,6360.789919614792,0.0140023725,542.1840555349704,0.0,2883,675345,23.308989,10,17.625786,0.35306573
0.27833155,0.8680023550987244,101.3,6389.519490480423,0.013063384,538.9109953790027,0.0,2894,678453,23.308327,11,17.684975,0.27833155
0.27663758,0.8766690716147423,101.45,6416.984272956848,0.013451338,539.3160916568988,0.0,2904,681546,23.311539,10,17.6523,0.27663758
0.2859618,0.8621807247400284,100.275,6446.081579208374,0.0129494155,529.8589504195572,0.0,2915,684810,23.309048,11,16.668375,0.2859618
0.3078564,0.8442917019128799,101.3,6474.306294202805,0.013753611,535.11670010893,0.0,2924,687891,23.309772,9,16.701284,0.3078564
0.34208503,0.7581703513860703,104.725,6503.046247005463,0.014982333,546.5673317412651,0.0,2933,690753,23.313454,9,17.48968,0.34208503
0.3086181,0.8080657720565796,101.9,6531.9829750061035,0.014088972,530.133961525009,0.0,2944,693774,23.3141,11,17.479397,0.3086181
0.289574,0.8393754065036774,101.75,6559.9376537799835,0.0144377705,530.9465424551938,0.0,2954,696693,23.310213,10,17.504011,0.289574
0.27700043,0.7739172279834747,95.8,6588.510141849518,0.013238552,499.3808500342575,0.0,2964,699387,23.315306,10,16.910046,0.27700043
0.1575398,0.8824340105056763,93.95,6615.74497294426,0.0039637587,496.86542229655043,0.0,2974,702456,23.312069,10,16.824797,0.1575398
0.30001453,0.8298110663890839,98.875,6644.75163936615,0.013357563,519.0035823367718,0.0,2983,705366,23.310682,9,17.214426,0.30001453
0.15012379,0.7798088490962982,98.65,6672.738225221634,0.003821042,523.7730233099253,0.0,2993,708297,23.309938,10,17.719715,0.15012379
0.25217226,0.8653404116630554,100.525,6701.997723340988,0.012738122,529.3365081139386,0.0,3004,711450,23.308596,11,18.076794,0.25217226
0.2967979,0.8374840766191483,98.075,6729.354913949966,0.014576858,514.7230500670206,0.0,3015,714609,23.311968,11,17.09047,0.2967979
0.28565738,0.8715203702449799,98.7,6758.63090801239,0.0142013235,521.8206672780341,0.0,3026,718089,23.30833,11,16.034822,0.28565738
0.28602055,0.8678670972585678,96.25,6787.435909986496,0.013635104,513.1755569232022,0.0,3037,721161,23.312904,11,15.159332,0.28602055
0.3931786,0.8480599224567413,100.975,6814.939882278442,0.014558419,539.9019110592342,0.0,3047,724296,23.316698,10,15.548868,0.3931786
0.30492106,0.8720649480819702,98.1,6844.125854969025,0.014135009,523.6526978775179,0.0,3058,727527,23.322521,11,14.944971,0.30492106
0.4357987,0.7569756656885147,95.75,6872.027897834778,0.014919922,511.6544404293994,0.0,3068,730134,23.323977,10,15.539663,0.4357987
0.28957057,0.6964648962020874,95.925,6900.913628101349,0.013435048,507.4515636116363,0.0,3079,733323,23.321129,11,17.03034,0.28957057
0.2917463,0.8274555653333664,90.4,6927.8277497291565,0.013347299,478.0247628490333,0.0,3090,736251,23.327496,11,16.880978,0.2917463
0.3223292,0.8450723588466644,94.675,6956.846129179001,0.014620545,499.00675608640694,0.0,3100,739320,23.324093,10,18.234554,0.3223292
0.14778945,0.7151502370834351,96.75,6984.442842006683,0.003775464,508.3231469335078,0.0,3110,742356,23.318178,10,18.026844,0.14778945
0.15910813,0.7879379987716675,97.325,7013.5768785476685,0.0037995458,515.368498576721,0.0,3120,745239,23.319674,10,17.566664,0.15910813
0.14273567,0.8621992468833923,99.45,7041.4489715099335,0.0039350973,524.6067098683811,0.0,3130,748185,23.31995,10,17.718859,0.14273567
0.2843483,0.7308884561061859,96.0,7070.016966342926,0.0129976785,499.56248132284054,0.0,3141,751161,23.31413,11,17.577995,0.2843483
0.15086332,0.8471596539020538,98.4,7099.165158987045,0.004008712,516.7329158623315,0.0,3151,754350,23.319395,10,18.08633,0.15086332
0.3072825,0.8696654886007309,101.725,7126.6193151474,0.014710596,534.8058806802442,0.0,3160,757446,23.32624,9,18.125828,0.3072825
0.15169355,0.8716434687376022,101.875,7155.204350471497,0.0039535924,535.6590461484727,0.0,3171,760737,23.326368,11,17.36871,0.15169355
0.15345317,0.8910864442586899,104.0,7183.219794511795,0.003774997,552.093719973831,0.0,3181,763641,23.325655,10,16.68578,0.15345317
0.14526501,0.8329868167638779,101.25,7212.389533519745,0.0039142314,536.1304198144314,0.0,3192,766830,23.314848,11,16.232635,0.14526501
0.28613144,0.83973628282547,101.075,7239.67121219635,0.0143963285,537.0030658955031,0.0,3201,769842,23.313234,9,16.244059,0.28613144
0.15152355,0.8567398637533188,101.35,7268.897330999374,0.004057249,545.3761220603578,0.0,3211,772899,23.310001,10,16.412825,0.15152355
0.14841777,0.820912629365921,102.45,7297.150212526321,0.00382352,550.3105212133482,0.0,3221,775935,23.319777,10,17.16601,0.14841777
0.2908975,0.7454304397106171,101.425,7325.504132270813,0.0139333755,540.114304033333,0.0,3232,779001,23.31824,11,17.50806,0.2908975
0.1471812,0.8178132921457291,98.15,7354.275672674179,0.003918481,515.5672978215441,0.0,3242,781881,23.311417,10,16.247173,0.1471812
0.15903766,0.7547524869441986,96.575,7382.11340546608,0.004073986,504.7001253257922,0.0,3253,784998,23.31209,11,16.395931,0.15903766
0.15556473,0.7922072261571884,98.0,7411.377340078354,0.0040413206,512.4034746309351,0.0,3263,788196,23.312447,10,16.10939,0.15556473
0.31649777,0.7076921761035919,99.7,7439.134762763977,0.0147888195,526.1722405384696,0.0,3273,791214,23.308868,10,16.181385,0.31649777
0.3248928,0.6248813271522522,100.5,7467.493206739426,0.013996247,533.2632448638808,0.0,3283,794214,23.307564,10,17.888311,0.3248928
0.13929915,0.8455033004283905,97.55,7495.46649646759,0.0038669615,514.8440470265057,0.0,3294,797193,23.310286,11,17.954988,0.13929915
0.1527215,0.7734297513961792,97.65,7524.14830493927,0.003821041,515.3548880328468,0.0,3304,800208,23.31218,10,17.984314,0.1527215
0.14843486,0.8287288993597031,98.2,7551.807796001434,0.004006258,513.7908181656043,0.0,3314,803214,23.309523,10,17.328413,0.14843486
0.31345263,0.7906501889228821,97.35,7580.58291220665,0.014949586,509.66255495545573,0.0,3325,806367,23.31062,11,15.922567,0.31345263
0.13661323,0.8476668298244476,95.475,7609.855624437332,0.0038102567,500.5778882019078,0.0,3336,809508,23.30846,11,15.208524,0.13661323
0.24461137,0.8858517482876778,99.425,7638.150324583054,0.013914728,514.9504446517509,0.0,3346,812745,23.302605,10,15.207586,0.24461137
0.2805572,0.8682182431221008,102.1,7666.377680540085,0.014286317,531.3614352301902,0.0,3355,815667,23.304869,9,15.648834,0.2805572
0.15943539,0.816929429769516,99.125,7694.621571063995,0.003806597,520.1078628238773,0.0,3367,818874,23.309578,12,16.077595,0.15943539
0.28376073,0.8631472438573837,98.85,7723.528200626373,0.0144257685,516.1849015359516,0.0,3378,821988,23.30663,11,16.241932,0.28376073
0.30717844,0.7837731242179871,96.85,7751.786699056625,0.014583546,514.7790030645644,0.0,3388,825099,23.305666,10,16.976242,0.30717844
0.35106188,0.8695212602615356,99.2,7780.089859247208,0.01490258,529.452949911265,0.0,3398,828258,23.305727,10,17.22559,0.35106188
0.2930814,0.8539438545703888,101.075,7808.1170036792755,0.014760554,539.5190477135022,0.0,3409,831558,23.314726,11,16.990332,0.2930814
0.1753013,0.7379047274589539,102.4,7836.835401773453,0.0038604783,548.838369408736,0.0,3419,834681,23.315523,10,18.271542,0.1753013
0.29314974,0.7397414147853851,99.675,7865.576843261719,0.014415044,532.5828548693901,0.0,3431,837906,23.309002,12,17.453844,0.29314974
0.136374,0.7252806425094604,97.375,7893.060640573502,0.0038586939,512.1329662175067,0.0,3441,840900,23.312233,10,17.384102,0.136374
0.14655878,0.8145464062690735,100.3,7922.101300239563,0.0038295598,526.6859391336568,0.0,3452,844443,23.310713,11,18.204721,0.14655878
0.15900035,0.8533620536327362,94.275,7950.170532464981,0.0041335216,501.8724796033715,0.0,3465,847719,23.309792,13,16.68406,0.15900035
0.3526479,0.7606815844774246,99.975,7978.413170099258,0.013493873,526.9707294259994,0.0,3474,850875,23.307371,9,17.810165,0.3526479
0.15657087,0.8202733397483826,98.725,8006.481979608536,0.0040290332,523.681351918759,0.0,3485,854241,23.307356,11,16.91983,0.15657087
0.1545978,0.8356161564588547,99.875,8035.704020023346,0.0042392174,530.3437891636711,0.0,3494,857121,23.303776,9,16.807373,0.1545978
0.3019124,0.8502525836229324,103.825,8063.433830738068,0.014549954,551.6764345751841,0.0,3505,860178,23.30474,11,16.749266,0.3019124
0.16815904,0.8381364941596985,102.625,8092.2760944366455,0.004040599,554.3240281033143,0.0,3514,863190,23.300188,9,16.171915,0.16815904
0.28527325,0.8907108083367348,101.875,8120.3124458789825,0.01460234,549.0091948094298,0.0,3524,866259,23.30302,10,16.881748,0.28527325
0.29720464,0.7560392022132874,110.875,8149.785434961319,0.0140498355,590.5008860131439,0.0,3532,869550,23.30554,8,17.985508,0.29720464
0.33546776,0.8141938149929047,111.0,8178.645587205887,0.014053037,582.3131058335479,0.0,3542,872697,23.302975,10,18.18813,0.33546776
0.46327844,0.6956747472286224,117.125,8206.492731332779,0.014782438,607.0657323173551,0.0,3550,875796,23.305183,8,18.265846,0.46327844
0.30181742,0.7128985524177551,115.675,8235.929298400879,0.013959044,595.245974167191,0.0,3560,879039,23.299696,10,18.130436,0.30181742
0.303492,0.8147510439157486,114.725,8264.09795498848,0.014702985,592.6502243224002,0.0,3570,882387,23.295473,10,18.085316,0.303492
0.31883937,0.8515377193689346,111.4,8292.947479248047,0.014905392,579.9377617447651,0.0,3580,885489,23.285885,10,17.45821,0.31883937
0.15432137,0.8561508059501648,108.775,8319.830216646194,0.0038198852,576.0541295217142,0.0,3589,888495,23.283327,9,17.386526,0.15432137
0.15157148,0.8268789350986481,109.675,8349.209228515625,0.003951903,585.050110264182,0.0,3598,891462,23.280657,9,18.383886,0.15157148
0.3078683,0.8429968655109406,107.5,8377.638731241226,0.014245868,568.2492403001472,0.0,3607,894495,23.28128,9,17.920782,0.3078683
0.15485214,0.8070863038301468,111.375,8405.848354816437,0.0042319093,586.9408508628554,0.0,3616,897630,23.279522,9,18.34296,0.15485214
0.14618117,0.8533151596784592,114.1,8433.966591358185,0.0038443843,598.051819950907,0.0,3625,900819,23.282063,9,18.246256,0.14618117
0.1437493,0.802156388759613,113.525,8462.378921508789,0.004147114,590.6037614279714,0.0,3634,903816,23.28523,9,18.085718,0.1437493
0.14794172,0.7911136746406555,116.525,8491.319147586823,0.0038955398,606.7570964211516,0.0,3642,906660,23.284649,8,18.316523,0.14794172
0.17191789,0.7389481067657471,111.7,8518.943113565445,0.004718308,587.1650505869786,0.0,3652,909669,23.28668,10,18.169455,0.17191789
0.1505273,0.8314538300037384,106.95,8548.166198015213,0.0039903778,567.594498749618,0.0,3663,912930,23.286867,11,18.5233,0.1505273
0.28793114,0.8300534337759018,103.175,8576.107300758362,0.014831878,546.3787359186616,0.0,3673,915954,23.292067,10,18.16955,0.28793114
0.14263763,0.8534715622663498,102.175,8604.984501123428,0.004268078,548.2103096380665,0.0,3682,918921,23.296738,9,17.832293,0.14263763
0.2709886,0.7748614102602005,101.425,8633.124171733856,0.014283806,537.1845692854365,0.0,3692,921840,23.30136,10,17.32121,0.2709886
0.15353511,0.7752405107021332,100.7,8662.139290332794,0.0037951558,529.844896165384,0.0,3701,924480,23.307468,9,16.610815,0.15353511
0.14517003,0.8142858445644379,100.15,8689.648394584656,0.0038537309,524.4479160702575,0.0,3711,927381,23.30412,10,15.822908,0.14517003
0.151372,0.7749387323856354,95.4,8717.803900957108,0.0038412055,497.1449700822148,0.0,3721,929961,23.302158,10,15.987079,0.151372
0.15112938,0.7686850428581238,95.9,8745.5353577137,0.00406942,504.12953048680293,0.0,3731,933045,23.29901,10,16.399977,0.15112938
0.29558957,0.8015240430831909,99.55,8775.264839887619,0.014826387,526.4914970437983,0.0,3740,936204,23.294624,9,16.72964,0.29558957
0.15100968,0.8909963443875313,103.125,8803.452253341675,0.0039006963,544.97495963161,0.0,3749,939207,23.294935,9,17.702795,0.15100968
0.14907202,0.8351015597581863,109.325,8831.229798078537,0.0039817365,576.6496807818052,0.0,3758,942273,23.292295,9,17.757345,0.14907202
0.14047611,0.7735097408294678,108.875,8860.33853173256,0.0037656433,571.3909629698684,0.0,3769,945540,23.29562,11,16.674917,0.14047611
0.1618436,0.73622265458107,104.0,8888.603173017502,0.0039024944,544.3129847276562,0.0,3780,948684,23.295671,11,16.65347,0.1618436
0.14824335,0.7830629348754883,104.8,8917.987240076065,0.0040347115,550.9430018034598,0.0,3789,951783,23.296146,9,16.784054,0.14824335
0.13953106,0.8278331309556961,99.025,8944.826793670654,0.00409519,521.847088136566,0.0,3800,954789,23.293383,11,16.634304,0.13953106
0.15136293,0.8201000094413757,97.95,8974.354027032852,0.004028637,523.3357288620531,0.0,3811,957882,23.29291,11,16.474009,0.15136293
0.15623626,0.8206834197044373,101.475,9002.688101530075,0.0039038048,544.3886410241979,0.0,3820,960861,23.29005,9,16.42012,0.15623626
0.15158696,0.818144291639328,96.65,9031.713183641434,0.0038794284,517.7777229672377,0.0,3830,963666,23.300478,10,15.495142,0.15158696
0.14442717,0.759040892124176,98.875,9059.088389396667,0.0039082216,525.8333482908514,0.0,3839,966408,23.303188,9,15.473285,0.14442717
0.1595173,0.7907496839761734,100.525,9088.101185798645,0.0042441096,529.2765258557295,0.0,3850,969570,23.30232,11,16.059597,0.1595173
0.28542268,0.8620492368936539,98.625,9116.60517525673,0.014745666,519.1164265470537,0.0,3860,972696,23.297306,10,15.368937,0.28542268
0.29929,0.7300213575363159,102.225,9144.810663461685,0.01388314,538.7940805120203,0.0,3869,975618,23.295662,9,16.01976,0.29929
0.1504997,0.828333780169487,101.0,9173.402328491211,0.004021728,535.9976872260146,0.0,3879,978528,23.301455,10,16.839045,0.1504997
0.13567036,0.7343019247055054,102.925,9201.430406570435,0.0041176705,544.004528623011,0.0,3889,981630,23.298801,10,16.503983,0.13567036
0.14157513,0.8496167212724686,100.4,9230.15394616127,0.003964803,528.7008561047496,0.0,3900,984744,23.302849,11,16.602814,0.14157513
0.15820973,0.8426991701126099,100.95,9257.111371278763,0.0038481718,534.0974204034119,0.0,3910,987987,23.304134,10,17.053204,0.15820973
0.1556052,0.8781488239765167,102.9,9286.329870939255,0.004156642,549.9865166762563,0.0,3920,991188,23.30441,10,17.121513,0.1556052
0.15398066,0.6975246369838715,103.85,9314.10964012146,0.003995727,553.5621203910908,0.0,3930,994425,23.301094,10,18.017742,0.15398066
0.3518055,0.7505293041467667,105.95,9342.206718921661,0.014738398,557.7877160181426,0.0,3940,997458,23.308123,10,19.044254,0.3518055
0.16252358,0.7645704746246338,103.75,9366.24859905243,0.0038574045,543.1467377012781,0.0,3950,1000437,23.311058,10,18.406748,0.16252358
