TimestepsSoFar,EpRewMean,EpisodesSoFar,EpTrueRewMean,ev_tdlam_before,entloss,meankl,EpThisIter,EpLenMean,optimgain,TimeElapsed,surrgain,entropy
726979,127.19818,3831,200.0,0.9414632320404053,0.0,0.00820463,5,200.0,0.008471676,3534.8886387348175,0.008471676,0.14805116
727979,126.2719,3836,200.0,0.9584664404392242,0.0,0.009568912,5,200.0,0.008972539,3539.614448785782,0.008972539,0.14727998
728979,127.41878,3841,200.0,0.9047419726848602,0.0,0.005099134,5,200.0,0.0073106755,3544.8637874126434,0.0073106755,0.13441187
729979,131.64717,3846,200.0,0.9267173334956169,0.0,0.008661417,5,200.0,0.008170506,3549.7137410640717,0.008170506,0.13099626
730979,135.36604,3851,200.0,0.7970660030841827,0.0,0.006624986,5,200.0,0.0059614363,3554.340217590332,0.0059614363,0.1456237
731979,136.79114,3856,200.0,0.8509611636400223,0.0,0.0070480304,5,200.0,0.002634703,3559.5864400863647,0.002634703,0.11328204
733179,135.33829,3862,200.0,0.5796950459480286,0.0,0.0069606123,6,200.0,0.00792576,3564.689215898514,0.00792576,0.14057545
734179,129.23116,3867,200.0,0.6154220700263977,0.0,0.008414163,5,200.0,0.0040618107,3569.596395969391,0.0040618107,0.13743757
735179,123.43196,3872,200.0,0.6090819835662842,0.0,0.008303551,5,200.0,0.008185543,3574.117340326309,0.008185543,0.14757457
736179,116.020065,3877,200.0,0.2564622163772583,0.0,0.008369859,5,200.0,0.011866,3578.941559791565,0.011866,0.14056838
737179,106.45921,3882,200.0,0.32212913036346436,0.0,0.009387728,5,200.0,0.008448419,3583.305997133255,0.008448419,0.1621199
738179,95.20213,3887,200.0,0.03633636236190796,0.0,0.008164132,5,200.0,0.00772301,3588.3483834266663,0.00772301,0.1486851
739179,86.90782,3892,200.0,0.18820911645889282,0.0,0.0038253262,5,200.0,0.0024868106,3593.902964115143,0.0024868106,0.15211654
740179,75.744156,3897,200.0,-0.5230321884155273,0.0,0.009332674,5,200.0,0.01133827,3599.5006470680237,0.01133827,0.12412116
741179,71.93069,3902,200.0,0.21386688947677612,0.0,0.012166229,5,200.0,0.00904754,3605.0298688411713,0.00904754,0.15210377
742379,73.102,3908,200.0,0.5976322591304779,0.0,0.0072727203,6,200.0,0.0057897246,3609.8283751010895,0.0057897246,0.112324476
743379,75.52592,3913,200.0,0.3823421597480774,0.0,0.008494447,5,200.0,0.017809354,3614.558572769165,0.017809354,0.1357063
744379,77.52157,3918,200.0,0.4027920365333557,0.0,0.009341935,5,200.0,0.007952173,3619.6924242973328,0.007952173,0.14363483
745379,86.05476,3923,200.0,0.3985685110092163,0.0,0.00906284,5,200.0,0.01131019,3624.4227347373962,0.01131019,0.11540148
746379,97.35216,3928,200.0,0.4724286198616028,0.0,0.011506315,5,200.0,0.009074517,3629.7094674110413,0.009074517,0.11533617
747361,108.12402,3933,199.55,0.8207056969404221,0.0,0.0072133876,5,199.55,0.01884633,3634.6399137973785,0.01884633,0.12158524
748358,121.94971,3938,199.475,0.9372861757874489,0.0,0.0077382377,5,199.475,0.012336301,3639.6913056373596,0.012336301,0.109460115
749558,127.11633,3944,199.475,0.9295156896114349,0.0,0.0087800305,6,199.475,0.00707788,3644.277594566345,0.00707788,0.1256591
750544,131.11163,3949,199.125,0.9553501643240452,0.0,0.0035575759,5,199.125,0.005588648,3649.4047544002533,0.005588648,0.1220361
751544,129.58417,3954,199.125,0.9810662623494864,0.0,0.005896539,5,199.125,0.0057071825,3654.647980928421,0.0057071825,0.12095153
752535,128.57478,3959,198.9,0.984238026663661,0.0,0.008333143,5,198.9,0.013743627,3659.420161485672,0.013743627,0.12948674
753535,124.442894,3964,198.9,0.9839087016880512,0.0,0.0068363417,5,198.9,0.017888092,3665.1370878219604,0.017888092,0.14023162
754535,120.03636,3969,198.9,0.895959809422493,0.0,0.007886471,5,198.9,0.0034467445,3669.7711737155914,0.0034467445,0.13898915
755535,116.800705,3974,199.35,0.8376759886741638,0.0,0.008302849,5,199.35,0.015538969,3675.31121468544,0.015538969,0.14440763
756735,112.47384,3980,199.425,0.6291346549987793,0.0,0.0053487513,6,199.425,0.008234204,3680.5742003917694,0.008234204,0.12791607
757735,114.366356,3985,199.425,0.7824997454881668,0.0,0.0080400035,5,199.425,0.0086953165,3685.528808116913,0.0086953165,0.12632519
758735,113.93655,3990,199.775,0.38910895586013794,0.0,0.008529254,5,199.775,0.003184723,3690.2570831775665,0.003184723,0.1298817
759735,113.91178,3995,199.775,0.6526903212070465,0.0,0.009629978,5,199.775,0.023527337,3695.2316114902496,0.023527337,0.15602572
760735,114.25956,4000,200.0,0.4249180555343628,0.0,0.009373393,5,200.0,0.009208633,3700.595933675766,0.009208633,0.12105056
761735,110.083115,4005,200.0,0.4504983425140381,0.0,0.007890334,5,200.0,0.0053680576,3705.9027061462402,0.0053680576,0.13613977
762735,104.01567,4010,200.0,0.3018328547477722,0.0,0.0070160395,5,200.0,0.008524188,3710.5744631290436,0.008524188,0.16225712
763735,97.91461,4015,200.0,0.4109019637107849,0.0,0.004029339,5,200.0,0.0065101143,3715.4567670822144,0.0065101143,0.14752701
764735,91.05901,4020,200.0,0.29054659605026245,0.0,0.0072141904,5,200.0,0.0042495644,3720.1522164344788,0.0042495644,0.19421071
765935,81.40578,4026,200.0,0.176893413066864,0.0,0.007583715,6,200.0,0.008448256,3725.269744157791,0.008448256,0.17096107
766935,74.5984,4031,200.0,0.1650126576423645,0.0,0.005501246,5,200.0,0.0036365371,3730.4032945632935,0.0036365371,0.15581334
767935,68.8725,4036,200.0,0.3696669340133667,0.0,0.0095500415,5,200.0,0.0072940467,3735.386022567749,0.0072940467,0.18291049
768935,66.01894,4041,200.0,-0.5738762617111206,0.0,0.0080087,5,200.0,0.010094649,3740.4115126132965,0.010094649,0.20122851
769935,62.774742,4046,200.0,-0.03212893009185791,0.0,0.0064802086,5,200.0,0.003130701,3745.970465183258,0.003130701,0.18251166
770935,57.913033,4051,200.0,-0.056615591049194336,0.0,0.0073458017,5,200.0,0.006057222,3750.6911396980286,0.006057222,0.20260927
771935,55.219734,4056,200.0,-0.2066556215286255,0.0,0.007199326,5,200.0,0.002540302,3755.5165746212006,0.002540302,0.17880309
772935,55.10393,4061,200.0,0.2373221516609192,0.0,0.009533,5,200.0,0.013811473,3760.8103590011597,0.013811473,0.17503145
774135,53.429516,4067,200.0,-0.0662069320678711,0.0,0.0072015845,6,200.0,0.0075688795,3765.8959534168243,0.0075688795,0.16481459
775135,58.572063,4072,200.0,0.2884752154350281,0.0,0.0064171497,5,200.0,0.005903328,3770.722416639328,0.005903328,0.14951757
776135,58.38867,4077,200.0,0.39727652072906494,0.0,0.007910419,5,200.0,0.010569159,3776.0877783298492,0.010569159,0.14582524
777135,62.848183,4082,200.0,0.416892945766449,0.0,0.0096397875,5,200.0,0.012643144,3781.5729281902313,0.012643144,0.15503854
778135,73.826805,4087,200.0,0.44430869817733765,0.0,0.007890867,5,200.0,0.014439022,3786.2458889484406,0.014439022,0.16486233
779135,88.3668,4092,200.0,0.489827036857605,0.0,0.009384696,5,200.0,0.007054281,3791.4565856456757,0.007054281,0.14518927
780135,100.904274,4097,200.0,0.48081594705581665,0.0,0.008164938,5,200.0,0.007987176,3796.124780654907,0.007987176,0.18345277
781133,115.88872,4102,199.95,0.7438301146030426,0.0,0.005560928,5,199.95,0.010303834,3801.328593969345,0.010303834,0.18069209
782333,134.00938,4108,199.95,0.8088913708925247,0.0,0.004931721,6,199.95,0.0071728053,3806.845337152481,0.0071728053,0.16775492
783306,137.57162,4113,199.275,0.8800264671444893,0.0,0.007737209,5,199.275,0.006985319,3811.914638519287,0.006985319,0.17295486
784306,143.98837,4118,199.275,0.9311148822307587,0.0,0.008400144,5,199.275,0.009119502,3817.0838770866394,0.009119502,0.17350659
785276,146.21933,4123,198.525,0.9492058269679546,0.0,0.007877276,5,198.525,0.016245121,3822.002375602722,0.016245121,0.19580573
786267,146.46744,4128,198.3,0.8726153522729874,0.0,0.01281764,5,198.3,0.010473559,3826.9775924682617,0.010473559,0.17577429
787267,142.26765,4133,198.3,0.8702319860458374,0.0,0.0084112,5,198.3,0.0086554615,3831.6633372306824,0.0086554615,0.17696565
788467,140.80469,4139,198.3,0.8635934889316559,0.0,0.006254097,6,198.3,0.00685456,3836.9548687934875,0.00685456,0.20942476
789467,134.94417,4144,198.35,0.7469030022621155,0.0,0.007855424,5,198.35,0.009735236,3841.689816236496,0.009735236,0.20610127
790467,137.4203,4149,198.35,0.6299811005592346,0.0,0.005993167,5,198.35,0.009946672,3847.172852754593,0.009946672,0.21642606
791467,135.74503,4154,199.025,0.40223509073257446,0.0,0.0064308057,5,199.025,0.0029181493,3852.7646861076355,0.0029181493,0.2065056
792467,137.11023,4159,199.775,0.8312468379735947,0.0,0.009025901,5,199.775,0.017385416,3858.1481890678406,0.017385416,0.20718038
793467,134.30542,4164,200.0,0.5602849423885345,0.0,0.0050561456,5,200.0,0.013352321,3863.188652038574,0.013352321,0.26273566
794467,130.36111,4169,200.0,0.7312945425510406,0.0,0.008461498,5,200.0,0.010767599,3868.7480278015137,0.010767599,0.271393
795467,124.18929,4174,200.0,0.3618859052658081,0.0,0.0061876075,5,200.0,0.009305644,3873.978108406067,0.009305644,0.30290014
796667,112.851395,4180,200.0,0.3375074863433838,0.0,0.006722685,6,200.0,0.006349314,3879.007169485092,0.006349314,0.25990975
797667,104.62234,4185,200.0,0.6280941069126129,0.0,0.0066919187,5,200.0,0.010891109,3883.6637213230133,0.010891109,0.27543035
798667,93.32485,4190,200.0,0.19008982181549072,0.0,0.008740045,5,200.0,0.012379286,3888.8252193927765,0.012379286,0.29531574
799667,85.66771,4195,200.0,0.3835608959197998,0.0,0.010656951,5,200.0,0.010269699,3894.348612308502,0.010269699,0.31451118
800624,81.08274,4200,198.925,0.5252486169338226,0.0,0.0061520687,5,198.925,0.014112331,3899.618150472641,0.014112331,0.31254584
801595,76.40287,4205,198.2,0.15258395671844482,0.0,0.008695771,5,198.2,0.015672432,3905.014787912369,0.015672432,0.32176515
802752,69.60189,4211,197.125,0.3823981285095215,0.0,0.0060519166,6,197.125,0.010528069,3910.0416634082794,0.010528069,0.3349886
803752,69.646935,4216,197.125,-0.17645061016082764,0.0,0.007154732,5,197.125,0.0075656306,3915.0255794525146,0.0075656306,0.3042671
804752,70.78699,4221,197.125,0.2655431032180786,0.0,0.012826122,5,197.125,0.019281873,3919.3384895324707,0.019281873,0.32323492
805819,69.86112,4227,193.8,0.46611684560775757,0.0,0.0071412334,6,193.8,0.018566184,3924.1373891830444,0.018566184,0.30860934
806743,74.290474,4232,191.9,0.42447054386138916,0.0,0.01010434,5,191.9,0.012049151,3928.8003668785095,0.012049151,0.3006795
807743,73.59056,4237,192.975,0.30852389335632324,0.0,0.0044637443,5,192.975,0.00921808,3933.9539716243744,0.00921808,0.30668902
808943,73.0495,4243,192.975,0.06543236970901489,0.0,0.005632794,6,192.975,0.007923693,3938.8905699253082,0.007923693,0.30494657
809943,73.4855,4248,194.775,-0.039293766021728516,0.0,0.0076108007,5,194.775,0.0054585203,3943.8576674461365,0.0054585203,0.2816023
810943,75.73839,4253,194.775,0.2679939270019531,0.0,0.008962838,5,194.775,0.02264759,3949.5217583179474,0.02264759,0.29602596
811943,75.187,4258,194.775,0.27330929040908813,0.0,0.0103193205,5,194.775,0.016931396,3954.7064242362976,0.016931396,0.31519428
812943,73.31215,4263,194.775,0.5172222554683685,0.0,0.0047669364,5,194.775,0.004424668,3959.80899643898,0.004424668,0.3373478
813943,80.46512,4268,200.0,0.3286370635032654,0.0,0.0049414616,5,200.0,0.013071504,3964.340448141098,0.013071504,0.35048187
814943,83.18303,4273,200.0,0.4079434871673584,0.0,0.008225439,5,200.0,0.01190048,3970.0069632530212,0.01190048,0.37265828
815943,91.952255,4278,200.0,0.39727604389190674,0.0,0.009544216,5,200.0,0.013573088,3975.7566895484924,0.013573088,0.35812753
817143,107.299805,4284,200.0,0.3284466862678528,0.0,0.0076604295,6,200.0,0.012550765,3981.0883831977844,0.012550765,0.39086127
818107,119.6499,4289,199.1,0.3383405804634094,0.0,0.0067784693,5,199.1,0.015957456,3986.33211517334,0.015957456,0.4098175
819107,128.30118,4294,199.1,0.6893021166324615,0.0,0.007913362,5,199.1,0.013794361,3991.2808933258057,0.013794361,0.40891236
820147,133.08798,4302,185.1,0.516245037317276,0.0,0.0065624537,8,185.1,0.013171286,3997.0131919384003,0.013171286,0.3677827
821241,139.30707,4308,182.45,0.6450789272785187,0.0,0.007526285,6,182.45,0.005906648,4002.437989473343,0.005906648,0.35663998
822268,148.31747,4314,178.125,0.5486767590045929,0.0,0.005163504,6,178.125,0.016037082,4007.531720161438,0.016037082,0.3264913
823268,154.6916,4319,178.125,0.601014256477356,0.0,0.0073690508,5,178.125,0.008108746,4012.607141494751,0.008108746,0.37407517
824268,160.61617,4324,178.125,0.5897933840751648,0.0,0.0076154526,5,178.125,0.014087583,4017.7645814418793,0.014087583,0.36241084
825268,161.72322,4329,179.025,0.7023234665393829,0.0,0.006796259,5,179.025,0.0046836077,4022.4371361732483,0.0046836077,0.3683087
826341,157.71333,4335,177.475,0.34019792079925537,0.0,0.0063263485,6,177.475,0.013343004,4027.214419364929,0.013343004,0.35092527
827341,162.34337,4340,186.225,0.7269423007965088,0.0,0.004118316,5,186.225,0.0066733784,4032.256372690201,0.0066733784,0.39289665
828341,164.39755,4345,189.85,0.8141374588012695,0.0,0.008819158,5,189.85,0.006635071,4037.8007078170776,0.006635071,0.3805232
829341,159.46248,4350,193.65,0.6581205725669861,0.0,0.00946614,5,193.65,0.012346478,4043.2294940948486,0.012346478,0.41954398
830341,150.47665,4355,196.825,0.533252477645874,0.0,0.007118127,5,196.825,0.016077178,4048.462354660034,0.016077178,0.3630761
831341,140.41678,4360,196.825,0.7920130640268326,0.0,0.008250203,5,196.825,0.009704752,4053.377240419388,0.009704752,0.3797633
832341,125.06421,4365,196.825,0.7429093420505524,0.0,0.005567667,5,196.825,0.0110411,4058.902492046356,0.0110411,0.34155753
833341,118.63367,4370,198.3,0.657991886138916,0.0,0.008785164,5,198.3,0.012835154,4064.5377366542816,0.012835154,0.3546185
834541,111.444374,4376,200.0,0.760887548327446,0.0,0.0072796796,6,200.0,0.015040999,4069.78879737854,0.015040999,0.3709528
835541,106.42812,4381,200.0,0.8014621436595917,0.0,0.0035769236,5,200.0,0.00520371,4074.6072540283203,0.00520371,0.40567267
836541,99.82871,4386,200.0,0.8004528135061264,0.0,0.0053994735,5,200.0,0.007566662,4079.765826702118,0.007566662,0.42779827
837470,97.37684,4391,198.225,0.8824547007679939,0.0,0.0059819296,5,198.225,0.004333111,4084.5158932209015,0.004333111,0.40552574
838593,94.30953,4397,196.3,0.7820388227701187,0.0,0.006139175,6,196.3,0.009234103,4089.9287033081055,0.009234103,0.43805748
839593,91.28828,4402,196.3,0.6622262001037598,0.0,0.0067281816,5,196.3,0.013825842,4094.746472597122,0.013825842,0.4049198
840593,89.465706,4407,196.3,0.4297339916229248,0.0,0.0058866777,5,196.3,0.009897362,4099.7085592746735,0.009897362,0.3592012
841593,84.333755,4412,196.3,0.443561315536499,0.0,0.008413382,5,196.3,0.011986345,4105.357115745544,0.011986345,0.36813006
842561,82.31026,4417,195.5,0.4209241271018982,0.0,0.008728493,5,195.5,0.00918076,4110.280522346497,0.00918076,0.33268532
843685,78.15084,4423,193.6,0.6658241152763367,0.0,0.003947097,6,193.6,0.0074234204,4116.063229560852,0.0074234204,0.33418372
844628,76.27208,4428,193.95,0.47646135091781616,0.0,0.006011031,5,193.95,0.008920529,4121.2626168727875,0.008920529,0.34619927
845746,72.19153,4434,193.825,0.5993755161762238,0.0,0.0064820517,6,193.825,0.011559112,4125.511172533035,0.011559112,0.36415827
846716,69.37013,4439,193.075,0.5642710030078888,0.0,0.0069576,5,193.075,0.010542853,4130.351319313049,0.010542853,0.34120908
847716,66.13127,4444,193.075,0.553969532251358,0.0,0.006340051,5,193.075,0.0063556,4135.491009235382,0.0063556,0.31755581
848716,65.43126,4449,193.075,0.5512654185295105,0.0,0.008077805,5,193.075,0.003688402,4140.740683794022,0.003688402,0.32511538
849916,63.93401,4455,193.075,0.6742788255214691,0.0,0.010296684,6,193.075,0.013248045,4145.767126321793,0.013248045,0.31697387
850916,61.937164,4460,193.875,0.6227331459522247,0.0,0.008274508,5,193.875,0.009665715,4150.878177881241,0.009665715,0.33041918
851892,60.013245,4465,195.875,0.600511372089386,0.0,0.009261627,5,195.875,0.006474864,4155.957388877869,0.006474864,0.3128332
852892,58.493805,4470,196.6,0.7106555700302124,0.0,0.009850217,5,196.6,0.01439448,4161.143662214279,0.01439448,0.30587637
853892,56.68929,4475,198.65,0.17449289560317993,0.0,0.010145988,5,198.65,0.008362642,4166.187235116959,0.008362642,0.2778802
855022,55.547264,4481,197.65,0.7082941830158234,0.0,0.008459721,6,197.65,0.0075745215,4171.733731508255,0.0075745215,0.2716899
856022,53.801147,4486,197.65,0.668440967798233,0.0,0.00779608,5,197.65,0.01706279,4176.972434043884,0.01706279,0.2754736
856993,52.589245,4491,196.925,0.5111005008220673,0.0,0.007850666,5,196.925,0.0093701035,4181.88561630249,0.0093701035,0.27482003
857993,51.29824,4496,196.925,0.5049967169761658,0.0,0.008165642,5,196.925,0.007884734,4186.926032781601,0.007884734,0.2501666
858993,49.418274,4501,196.925,0.009332358837127686,0.0,0.007908929,5,196.925,0.004238128,4191.721510887146,0.004238128,0.26665086
859993,47.392395,4506,197.525,0.25433874130249023,0.0,0.0073881354,5,197.525,0.009794842,4196.595920801163,0.009794842,0.22656472
860993,45.979275,4511,197.525,0.0043648481369018555,0.0,0.009965015,5,197.525,0.0067461706,4201.007632493973,0.0067461706,0.26717222
862193,43.57386,4517,197.525,0.11645001173019409,0.0,0.00329778,6,197.525,0.0036977446,4205.908726215363,0.0036977446,0.23701605
863193,41.96221,4522,199.275,-0.016927719116210938,0.0,0.0048207818,5,199.275,0.006048631,4210.680132865906,0.006048631,0.21144417
864193,40.29335,4527,199.275,0.04155617952346802,0.0,0.0077945846,5,199.275,0.00310029,4215.976576089859,0.00310029,0.20725605
865193,39.155357,4532,200.0,0.14930325746536255,0.0,0.0037573732,5,200.0,0.0035510072,4220.954651594162,0.0035510072,0.17896777
866193,38.267292,4537,200.0,0.21570545434951782,0.0,0.0081370585,5,200.0,0.009578766,4225.773592948914,0.009578766,0.19013715
867193,39.18348,4542,200.0,0.35852688550949097,0.0,0.008219733,5,200.0,0.006019082,4231.137576580048,0.006019082,0.21583611
868193,39.56268,4547,200.0,0.47359293699264526,0.0,0.009840888,5,200.0,0.013956919,4235.913024425507,0.013956919,0.20634036
869193,39.476685,4552,200.0,0.1991099715232849,0.0,0.00595041,5,200.0,0.004310806,4240.981928348541,0.004310806,0.1624215
870393,40.362385,4558,200.0,0.10274726152420044,0.0,0.01029917,6,200.0,0.0087389685,4245.275891780853,0.0087389685,0.19367807
871393,41.125725,4563,200.0,0.4301123023033142,0.0,0.0084507745,5,200.0,0.009187259,4250.400571107864,0.009187259,0.1997729
872393,42.05425,4568,200.0,0.48769956827163696,0.0,0.008536637,5,200.0,0.0070117465,4255.060089349747,0.0070117465,0.16975805
873393,43.371277,4573,200.0,0.5514209568500519,0.0,0.005702251,5,200.0,0.0065498357,4259.722177743912,0.0065498357,0.19844364
874393,45.024803,4578,200.0,0.5371032357215881,0.0,0.008476682,5,200.0,0.009360818,4264.725250720978,0.009360818,0.20783173
875393,46.982517,4583,200.0,0.5733108520507812,0.0,0.0057994258,5,200.0,0.0038290336,4270.066816568375,0.0038290336,0.18926239
876393,48.801186,4588,200.0,0.6598388850688934,0.0,0.0073601846,5,200.0,0.011832869,4274.6962304115295,0.011832869,0.18202016
877393,51.654644,4593,200.0,0.6644524037837982,0.0,0.007845455,5,200.0,0.010763326,4280.15131187439,0.010763326,0.1780223
878393,54.414093,4598,200.0,0.5152239203453064,0.0,0.007830881,5,200.0,0.011848839,4285.16472029686,0.011848839,0.21797897
879593,57.40786,4604,200.0,0.5864357054233551,0.0,0.0071137985,6,200.0,0.0052473946,4290.092507600784,0.0052473946,0.19490385
880593,60.333496,4609,200.0,0.6255524158477783,0.0,0.009325526,5,200.0,0.011855783,4294.786101341248,0.011855783,0.22461583
881593,65.91933,4614,200.0,-0.06711387634277344,0.0,0.0085490085,5,200.0,0.012726378,4299.541383743286,0.012726378,0.2391371
882593,67.03588,4619,200.0,0.24294418096542358,0.0,0.00842329,5,200.0,0.0046283267,4304.732944488525,0.0046283267,0.21102172
883593,74.15015,4624,200.0,-0.09819376468658447,0.0,0.009050165,5,200.0,0.014393195,4310.201247215271,0.014393195,0.22593385
884593,83.531204,4629,200.0,-0.10659337043762207,0.0,0.0039790533,5,200.0,0.0067676576,4315.693864583969,0.0067676576,0.25846422
885593,94.189026,4634,200.0,0.3033329248428345,0.0,0.00965123,5,200.0,0.0128091965,4320.475699901581,0.0128091965,0.27533498
886593,99.94704,4639,200.0,0.29173576831817627,0.0,0.009487522,5,200.0,0.010747522,4325.572818517685,0.010747522,0.24899793
887793,121.796616,4645,200.0,0.3475976586341858,0.0,0.009206468,6,200.0,0.0043205502,4330.616600751877,0.0043205502,0.26310456
888793,144.70236,4650,200.0,0.4517260193824768,0.0,0.0048339386,5,200.0,0.011523599,4336.377713918686,0.011523599,0.28108114
889793,152.76498,4655,200.0,0.35983675718307495,0.0,0.008133544,5,200.0,0.009037958,4342.002859592438,0.009037958,0.27017027
890793,170.00491,4660,200.0,0.522914320230484,0.0,0.0066512236,5,200.0,0.008257509,4346.588930606842,0.008257509,0.25310212
891793,185.62093,4665,200.0,0.4269924759864807,0.0,0.008162831,5,200.0,0.0140456725,4351.267860651016,0.0140456725,0.28851262
892793,198.58298,4670,200.0,0.5400120913982391,0.0,0.0083010085,5,200.0,0.0074289343,4356.414341211319,0.0074289343,0.29489714
893793,210.23523,4675,200.0,0.6123989522457123,0.0,0.004796384,5,200.0,0.0073002973,4361.3913559913635,0.0073002973,0.26051462
894793,221.04895,4680,200.0,0.5698621869087219,0.0,0.00975441,5,200.0,0.018270906,4366.686758041382,0.018270906,0.31526566
895993,220.86502,4686,200.0,0.6206542253494263,0.0,0.007096715,6,200.0,0.0067778043,4371.666876792908,0.0067778043,0.31622645
896993,211.27095,4691,200.0,0.6775673627853394,0.0,0.012508583,5,200.0,0.017770369,4376.581590414047,0.017770369,0.29046345
897993,209.79695,4696,200.0,0.8092242330312729,0.0,0.0055719353,5,200.0,0.007584517,4381.250210285187,0.007584517,0.33003914
898993,207.85849,4701,200.0,0.7726981043815613,0.0,0.005663844,5,200.0,0.010667309,4386.3570721149445,0.010667309,0.32478556
899993,199.01994,4706,200.0,0.8307195752859116,0.0,0.006653863,5,200.0,0.006746758,4391.566675424576,0.006746758,0.34984607
900993,190.6303,4711,200.0,0.8723733574151993,0.0,0.007479733,5,200.0,0.008466077,4396.725297451019,0.008466077,0.32717523
901993,184.5081,4716,200.0,0.913366474211216,0.0,0.007041323,5,200.0,0.0061254483,4400.9986782073975,0.0061254483,0.30085406
902993,178.18234,4721,200.0,0.931883841753006,0.0,0.007312138,5,200.0,0.0067648105,4406.061067342758,0.0067648105,0.3326096
903993,170.67024,4726,200.0,0.9144662246108055,0.0,0.0061346954,5,200.0,0.0070810597,4411.437707185745,0.0070810597,0.33561847
905193,168.9388,4732,200.0,0.9593165591359138,0.0,0.0042290236,6,200.0,0.0058084317,4416.884481430054,0.0058084317,0.35264608
906193,162.38826,4737,200.0,0.9596852473914623,0.0,0.0062333527,5,200.0,0.005713425,4422.062434911728,0.005713425,0.3297255
907193,157.64874,4742,200.0,0.9346187561750412,0.0,0.007639215,5,200.0,0.011194973,4427.315221071243,0.011194973,0.28569967
908193,151.25008,4747,200.0,0.9654930122196674,0.0,0.0063016443,5,200.0,0.005960813,4432.472610235214,0.005960813,0.24478707
909193,146.39911,4752,200.0,0.9555601254105568,0.0,0.005052275,5,200.0,0.006967992,4437.673573732376,0.006967992,0.2968751
910193,142.6753,4757,200.0,0.9590228982269764,0.0,0.0046502734,5,200.0,0.0053746887,4442.25954079628,0.0053746887,0.3039808
911193,140.23164,4762,200.0,0.9496230483055115,0.0,0.00720658,5,200.0,0.009646102,4447.398199558258,0.009646102,0.3165747
912193,139.55339,4767,200.0,0.9505314156413078,0.0,0.0054577636,5,200.0,0.0058710426,4453.368829011917,0.0058710426,0.2863465
913393,137.66782,4773,200.0,0.9451149292290211,0.0,0.0037060357,6,200.0,0.009330633,4458.319963693619,0.009330633,0.30006474
914393,137.14091,4778,200.0,0.9549400731921196,0.0,0.0046700337,5,200.0,0.0140538085,4462.380001068115,0.0140538085,0.31426907
915393,137.16542,4783,200.0,0.9657756574451923,0.0,0.007575854,5,200.0,0.009502242,4467.142109632492,0.009502242,0.34669322
916393,137.0584,4788,200.0,0.9482831880450249,0.0,0.0069604255,5,200.0,0.0113667,4471.752876758575,0.0113667,0.326905
917452,134.08424,4794,196.475,0.8251068145036697,0.0,0.0083909,6,196.475,0.0073988927,4477.179311990738,0.0073988927,0.27870303
918452,133.99352,4799,196.475,0.9555281214416027,0.0,0.0057766726,5,196.475,0.0066938167,4482.692102432251,0.0066938167,0.32757398
919452,132.66812,4804,196.475,0.9701102804392576,0.0,0.006151094,5,196.475,0.009565001,4487.951413631439,0.009565001,0.33831513
920452,131.67305,4809,196.475,0.9775085803121328,0.0,0.0054442217,5,196.475,0.0067563783,4492.62106013298,0.0067563783,0.3291681
921452,130.01704,4814,196.475,0.9874620158225298,0.0,0.0078569185,5,196.475,0.010323789,4497.363659858704,0.010323789,0.30439585
922452,128.50018,4819,196.475,0.987092605791986,0.0,0.0033737565,5,196.475,0.007826565,4503.424608945847,0.007826565,0.29623872
923452,127.71519,4824,196.475,0.9882053714245558,0.0,0.0068933144,5,196.475,0.0059235417,4508.805348396301,0.0059235417,0.26585197
924652,125.973465,4830,196.475,0.9845615085214376,0.0,0.008866303,6,196.475,0.0141540915,4513.96367931366,0.0141540915,0.25943395
925652,126.87935,4835,200.0,0.9876405233517289,0.0,0.0062768618,5,200.0,0.008280334,4519.437614202499,0.008280334,0.26773468
926652,125.317764,4840,200.0,0.9884581929072738,0.0,0.004886094,5,200.0,0.009593591,4524.47761797905,0.009593591,0.2626787
927652,123.90437,4845,200.0,0.98688695859164,0.0,0.0066487985,5,200.0,0.010298748,4529.270014047623,0.010298748,0.26635116
928652,122.71863,4850,200.0,0.9809658043086529,0.0,0.008856651,5,200.0,0.014517079,4533.904599428177,0.014517079,0.25339806
929652,121.58463,4855,200.0,0.9740114752203226,0.0,0.00734892,5,200.0,0.016207408,4538.877101659775,0.016207408,0.27982157
930652,120.7479,4860,200.0,0.9783611167222261,0.0,0.0060091726,5,200.0,0.009048328,4543.510730743408,0.009048328,0.2392056
931652,119.29976,4865,200.0,0.9866983024403453,0.0,0.0077827107,5,200.0,0.009291791,4548.680226564407,0.009291791,0.24925096
932852,118.92041,4871,200.0,0.9811250548809767,0.0,0.0071107354,6,200.0,0.005994434,4553.826525211334,0.005994434,0.23958254
933852,118.771866,4876,200.0,0.9831247236579657,0.0,0.00608647,5,200.0,0.0073990794,4558.815838098526,0.0073990794,0.22873348
934852,118.776535,4881,200.0,0.9796327613294125,0.0,0.004755632,5,200.0,0.0035149057,4563.547379016876,0.0035149057,0.21091963
935852,118.39632,4886,200.0,0.9785195682197809,0.0,0.005245939,5,200.0,0.0075687016,4568.845715999603,0.0075687016,0.21268092
936852,118.10234,4891,200.0,0.9893796294927597,0.0,0.011231929,5,200.0,0.007897107,4574.202677249908,0.007897107,0.21334468
937852,116.89563,4896,200.0,0.9835579842329025,0.0,0.0053704213,5,200.0,0.008743834,4578.700436592102,0.008743834,0.20052172
