EpRewMean,entropy,ev_tdlam_before,TimeElapsed,EpTrueRewMean,EpLenMean,entloss,TimestepsSoFar,meankl,surrgain,EpisodesSoFar,optimgain,EpThisIter
826.7715,3.7083457,-0.03456568717956543,739.3813736438751,922.9579347866857,853.45,0.0,599409,0.010854129,0.040113002,308,0.040113002,1
826.4535,3.7058332,-1.3232231140136719e-05,743.0514369010925,922.677302443848,853.45,0.0,602409,0.008846346,0.04951373,309,0.04951373,1
826.7721,3.697111,-0.0004413127899169922,746.8042643070221,922.7340728070054,853.45,0.0,605409,0.008760054,0.053094007,310,0.053094007,1
827.12854,3.72101,-0.002287745475769043,750.6935150623322,923.9012072275684,853.45,0.0,608409,0.009519852,0.053283457,311,0.053283457,1
826.3246,3.7278464,-0.0009145736694335938,754.4542808532715,924.028294080601,853.45,0.0,611409,0.008986684,0.047281474,312,0.047281474,1
827.5084,3.7197812,0.6488774716854095,758.1299321651459,932.5501634007845,860.325,0.0,616068,0.008763989,0.06379611,314,0.06379611,2
827.85077,3.814333,-0.049108147621154785,761.8950402736664,933.0376674405136,860.325,0.0,619068,0.009621001,0.045023974,315,0.045023974,1
827.43713,3.8290164,-0.0018101930618286133,765.5576186180115,933.0104955070528,860.325,0.0,622068,0.009561647,0.043076925,316,0.043076925,1
837.7785,3.8195806,0.027895331382751465,769.1872308254242,944.6150516824467,873.125,0.0,627126,0.0089436695,0.05724161,318,0.05724161,2
839.56116,3.8193645,0.005906403064727783,772.797908782959,946.0761794349822,873.125,0.0,630126,0.009360785,0.05476692,319,0.05476692,1
812.64124,3.8121357,0.11705970764160156,776.4390215873718,916.7615321658061,844.95,0.0,632745,0.009553527,0.067741245,321,0.067741245,2
816.0864,3.820982,-0.01842200756072998,780.1515200138092,922.3911084685133,852.3,0.0,635745,0.009922804,0.04333727,322,0.04333727,1
817.09344,3.829466,0.013899445533752441,783.7918581962585,923.0414649476086,852.3,0.0,638745,0.009114714,0.0640634,323,0.0640634,1
802.32275,3.8284225,0.04595440626144409,787.5122077465057,906.402078329782,839.95,0.0,644118,0.009116082,0.0651639,326,0.0651639,3
801.9212,3.8373349,-0.003569483757019043,791.1428644657135,906.8056542197974,839.95,0.0,647118,0.01080107,0.053686954,327,0.053686954,1
783.42206,3.831856,-0.004797816276550293,794.959862947464,887.2039071965198,819.025,0.0,650607,0.009504046,0.06265774,329,0.06265774,2
769.3368,3.8375838,0.6984138786792755,798.6616299152374,872.8763597607671,803.625,0.0,651759,0.008322083,0.0676168,330,0.0676168,1
780.1746,3.8290343,0.5292190909385681,802.2391805648804,885.5206463274378,814.775,0.0,656646,0.0088717,0.076214924,332,0.076214924,2
780.202,3.8238847,-0.00791919231414795,805.9711577892303,886.3508739019087,814.775,0.0,659646,0.009259293,0.05413785,333,0.05413785,1
781.04144,3.8182983,-0.009573101997375488,809.6132159233093,886.7350478660861,814.775,0.0,662646,0.010404952,0.050712783,334,0.050712783,1
780.9867,3.8226702,-0.00937199592590332,813.2536838054657,885.2561153988879,814.775,0.0,665646,0.009293969,0.04780406,335,0.04780406,1
776.78577,3.83683,0.7922735810279846,816.9291477203369,880.8841362159098,809.725,0.0,668040,0.008815306,0.07210854,336,0.07210854,1
777.3236,3.8418958,-0.03630483150482178,820.6392736434937,881.2994115234302,809.725,0.0,671040,0.008359228,0.06940229,337,0.06940229,1
788.65106,3.8576982,0.02817589044570923,824.3655200004578,892.4408483305745,822.125,0.0,672963,0.0086023435,0.07576332,338,0.07576332,1
767.51074,3.8647215,0.5573627054691315,828.0271954536438,868.1406011386741,799.15,0.0,676206,0.01010862,0.07163555,340,0.07163555,2
767.4323,3.8542416,-0.025656580924987793,831.7124972343445,869.0386760470919,799.15,0.0,679206,0.008824195,0.06161622,341,0.06161622,1
775.22784,3.8947735,0.8357180953025818,835.4040768146515,878.8738600062261,808.075,0.0,681159,0.009469503,0.0636419,342,0.0636419,1
774.45264,3.8957593,-0.08176755905151367,839.0894284248352,879.5774975124459,808.075,0.0,684159,0.010376232,0.07348202,343,0.07348202,1
773.1297,3.9173343,-0.0173722505569458,842.7379703521729,879.060513694704,808.075,0.0,687159,0.009142774,0.04170093,344,0.04170093,1
794.5369,3.937225,-0.04812920093536377,846.5007257461548,902.348499485983,831.25,0.0,690159,0.0086881,0.048573386,345,0.048573386,1
794.6883,3.9368346,-0.009055137634277344,850.2452628612518,901.5771386124021,831.25,0.0,696159,0.009575666,0.050063737,347,0.050063737,2
785.9511,3.896034,-0.11139810085296631,853.9531061649323,892.437777752516,821.825,0.0,698028,0.010022892,0.05611843,348,0.05611843,1
785.5867,3.9012775,0.03033047914505005,857.733993768692,891.9601896139305,821.825,0.0,704028,0.009420202,0.057148635,350,0.057148635,2
784.9465,3.9038386,-0.020680904388427734,861.4113881587982,890.455044045583,821.825,0.0,707028,0.0084865475,0.04494232,351,0.04494232,1
785.5199,3.9028857,0.011435329914093018,865.14502120018,890.6534277169394,821.825,0.0,710028,0.0103835,0.049674235,352,0.049674235,1
774.63477,3.8930376,-0.01842820644378662,868.7463264465332,876.2016545476533,813.4,0.0,713676,0.009359904,0.07210762,354,0.07210762,2
768.1493,3.912727,0.19825118780136108,872.4437758922577,868.7206451133349,807.4,0.0,715956,0.0076492894,0.0710527,355,0.0710527,1
769.27783,3.8731976,-0.004785060882568359,876.0703840255737,868.4442623890736,807.4,0.0,718956,0.009605102,0.049734846,356,0.049734846,1
769.35614,3.8462903,-0.009081602096557617,879.8425951004028,867.7813101935723,807.4,0.0,721956,0.011743346,0.058506716,357,0.058506716,1
775.6207,3.8791196,-0.23348581790924072,883.5819711685181,875.9109120763478,815.25,0.0,724956,0.009545457,0.059961624,358,0.059961624,1
773.93866,3.8776858,-0.027848124504089355,887.2600004673004,874.6824310833579,815.25,0.0,727956,0.009516699,0.047518045,359,0.047518045,1
780.8617,3.8788207,0.0367550253868103,890.9382739067078,879.7425183551107,819.85,0.0,730362,0.0076696416,0.066362984,360,0.066362984,1
798.31903,3.8515935,0.040615200996398926,894.74658203125,899.1616213936056,838.475,0.0,733362,0.010343607,0.05835471,361,0.05835471,1
798.3168,3.8559022,0.15579909086227417,898.3998572826385,898.7175928288009,838.475,0.0,736362,0.008187356,0.06099443,362,0.06099443,1
796.59216,3.8432026,-0.0353701114654541,902.0573887825012,897.6804513780323,838.475,0.0,739362,0.008853965,0.051950276,363,0.051950276,1
800.6287,3.8009017,-0.012314081192016602,905.7763514518738,902.6406059901725,843.775,0.0,743196,0.010197502,0.073527016,365,0.073527016,2
805.5584,3.7911985,0.008656620979309082,909.4210202693939,908.8368363110694,850.65,0.0,746196,0.009380607,0.06916389,366,0.06916389,1
805.8566,3.7804265,-0.005581974983215332,913.1331143379211,907.7261533007444,850.65,0.0,749196,0.010449896,0.055602573,367,0.055602573,1
816.7638,3.7743301,0.002891242504119873,916.834869146347,918.8031390594497,863.575,0.0,754236,0.008558074,0.0603864,369,0.0603864,2
830.8587,3.7314754,-0.0025801658630371094,920.5103256702423,933.5265460388225,878.975,0.0,757236,0.009285316,0.053227276,370,0.053227276,1
830.8724,3.7090986,-0.0030870437622070312,924.143150806427,930.8100159374087,879.4,0.0,760236,0.010546094,0.04504391,371,0.04504391,1
840.6466,3.6949847,0.028708159923553467,927.9003233909607,941.035954149932,888.25,0.0,763236,0.008830227,0.061448924,372,0.061448924,1
841.17773,3.6831052,-0.009013652801513672,931.5848770141602,940.2014361376483,888.25,0.0,766236,0.010158805,0.051463857,373,0.051463857,1
841.3739,3.6861506,-0.06988275051116943,935.2347476482391,940.5648120071444,888.25,0.0,769236,0.008501627,0.0559344,374,0.0559344,1
833.7731,3.675224,0.3248392343521118,938.8724679946899,930.41961667006,878.5,0.0,771066,0.0076812236,0.0761618,375,0.0761618,1
837.4176,3.6739588,-0.0007224082946777344,942.5265834331512,934.3237450507964,883.55,0.0,774066,0.010395907,0.064762816,376,0.064762816,1
838.0496,3.6535642,-0.04275190830230713,946.1422650814056,932.5421073959442,883.55,0.0,777066,0.010487761,0.05594556,377,0.05594556,1
847.0286,3.6360173,-0.1704777479171753,949.8502488136292,943.0320904907128,892.525,0.0,780066,0.009427085,0.07141438,378,0.07141438,1
848.00256,3.6324222,-0.13271164894104004,953.5507924556732,942.126154380888,892.525,0.0,783066,0.010817001,0.059019655,379,0.059019655,1
869.6771,3.6187217,-0.0024373531341552734,957.1531307697296,964.4548990027291,915.5,0.0,786066,0.009922864,0.052987978,380,0.052987978,1
869.5112,3.6234357,-0.1379990577697754,960.9348003864288,963.8190320754638,915.5,0.0,789066,0.010328537,0.06702207,381,0.06702207,1
867.8136,3.5954814,0.1721491813659668,964.5780923366547,959.7255702210166,912.05,0.0,790605,0.009293137,0.06961533,382,0.06961533,1
869.92175,3.5787594,-0.0005877017974853516,968.3279376029968,958.1553558801112,912.05,0.0,793605,0.011012116,0.05160571,383,0.05160571,1
871.1113,3.6096108,-0.11860454082489014,971.9987578392029,957.436450668691,912.05,0.0,796605,0.009722015,0.05484605,384,0.05484605,1
851.23615,3.5954366,0.024087071418762207,975.6206452846527,936.060869414024,890.875,0.0,797064,0.009794757,0.074511826,385,0.074511826,1
851.1066,3.5713198,-0.00026810169219970703,979.2611453533173,936.6667057104994,890.875,0.0,800064,0.010408467,0.05647438,386,0.05647438,1
852.1791,3.622589,-0.0006555318832397461,982.9520225524902,937.0905928454324,890.875,0.0,803064,0.010045725,0.05316954,387,0.05316954,1
862.1232,3.637266,-0.028718948364257812,986.5734930038452,945.6887677998508,900.3,0.0,806064,0.009249734,0.06028772,388,0.06028772,1
863.0666,3.6218345,-0.04952561855316162,990.3172795772552,945.3877889833963,900.3,0.0,809064,0.009820159,0.055024408,389,0.055024408,1
861.9469,3.6689677,-0.016189932823181152,994.0462419986725,945.0172709366132,900.3,0.0,812064,0.009619055,0.045769688,390,0.045769688,1
852.3385,3.6685116,0.0014142990112304688,997.7117207050323,932.9564883696545,888.6,0.0,816660,0.010067118,0.065372705,392,0.065372705,2
857.0869,3.6742315,0.24230962991714478,1001.420690536499,937.7997588337624,890.2,0.0,820500,0.010319479,0.08424741,394,0.08424741,2
861.3345,3.668846,0.005212604999542236,1005.1448006629944,941.8889075101091,894.175,0.0,823257,0.00910425,0.06508424,395,0.06508424,1
845.30334,3.6471643,0.5907282531261444,1008.7917394638062,928.2236391024253,876.95,0.0,827190,0.009947985,0.049592696,397,0.049592696,2
845.8763,3.6944563,-0.1481398344039917,1012.5513484477997,928.0029951869826,876.95,0.0,830190,0.010353701,0.05142752,398,0.05142752,1
830.65686,3.6720808,0.9136608392000198,1016.1963076591492,913.7851286307354,859.65,0.0,831114,0.010668655,0.06924782,399,0.06924782,1
833.1227,3.6536798,0.18821966648101807,1019.8632380962372,918.2422077708634,864.6,0.0,834114,0.0095521845,0.06970009,400,0.06970009,1
833.5656,3.6426923,-0.12131953239440918,1023.4583103656769,918.5606574667569,864.6,0.0,837114,0.011799935,0.063766226,401,0.063766226,1
834.6992,3.635712,-0.11071014404296875,1027.1700654029846,918.5319983062014,864.6,0.0,840114,0.010670058,0.06073054,402,0.06073054,1
836.7921,3.6461508,-0.12785685062408447,1030.8371438980103,918.815072641569,864.6,0.0,843114,0.008486532,0.05490201,403,0.05490201,1
837.1924,3.63877,0.035993337631225586,1034.474350452423,919.3550508073997,864.6,0.0,846114,0.009409368,0.05837386,404,0.05837386,1
854.6582,3.6406167,0.6203736364841461,1038.1345014572144,938.1226871379513,882.65,0.0,849114,0.010044234,0.07184856,405,0.07184856,1
855.2736,3.6270468,-0.003443002700805664,1041.718236207962,939.5585465463998,882.65,0.0,852114,0.009078804,0.049515903,406,0.049515903,1
856.7894,3.6294472,-0.01453244686126709,1045.3540344238281,940.267066927152,882.65,0.0,855114,0.00994773,0.06576128,407,0.06576128,1
855.4457,3.6415708,-0.00020265579223632812,1049.1005697250366,941.2010412517833,882.65,0.0,858114,0.009653777,0.052906528,408,0.052906528,1
862.3957,3.689018,-0.00014448165893554688,1052.7931180000305,950.1076914575908,890.65,0.0,861114,0.008570126,0.043473244,409,0.043473244,1
856.8377,3.6708395,0.9364442601799965,1056.4694304466248,946.6524456842164,883.55,0.0,863262,0.012005152,0.13350874,410,0.13350874,1
856.6289,3.6567378,-0.0010591745376586914,1060.1089730262756,946.0971006900942,883.55,0.0,866262,0.009210305,0.07253961,411,0.07253961,1
852.4385,3.6630185,-0.3973531723022461,1063.8758580684662,941.7936977163465,880.475,0.0,868893,0.009010527,0.07981135,412,0.07981135,1
852.1336,3.709571,0.0028847455978393555,1067.6379199028015,941.5223862042828,880.475,0.0,871893,0.00996669,0.06506444,413,0.06506444,1
859.8965,3.707831,-0.033732056617736816,1071.2542083263397,951.8833691844426,890.225,0.0,877893,0.011708349,0.07273212,415,0.07273212,2
859.5552,3.6849973,0.01362234354019165,1074.877775669098,953.5051124433139,890.225,0.0,880893,0.011041389,0.055732924,416,0.055732924,1
858.6927,3.6707456,-0.0004215240478515625,1078.4915022850037,954.0319548905225,890.225,0.0,883893,0.009718128,0.045931943,417,0.045931943,1
857.6284,3.6845617,0.000885307788848877,1082.293288230896,954.2925293835244,890.225,0.0,886893,0.010359241,0.057204172,418,0.057204172,1
857.6842,3.709815,-0.028816580772399902,1085.9432368278503,955.8675995705269,890.225,0.0,889893,0.010494196,0.056322277,419,0.056322277,1
856.5775,3.7032182,0.007690608501434326,1089.6583924293518,956.0248673010599,890.225,0.0,892893,0.009666878,0.06615375,420,0.06615375,1
848.08905,3.7204,0.3706008791923523,1093.3368573188782,947.9160920356533,881.2,0.0,896349,0.009584155,0.06004939,422,0.06004939,2
848.6881,3.7171087,-0.04514920711517334,1097.083355665207,948.1423882077985,881.2,0.0,899349,0.009443607,0.057063393,423,0.057063393,1
857.91833,3.700173,0.6934349238872528,1100.851066350937,960.1826006286803,889.425,0.0,903795,0.010861436,0.07312913,425,0.07312913,2
857.34424,3.699676,-0.05006670951843262,1104.5018446445465,960.179308943583,889.425,0.0,909795,0.00911022,0.058228422,427,0.058228422,2
855.0836,3.7203372,-0.0024760961532592773,1108.2090284824371,960.5958132826839,889.425,0.0,912795,0.00976825,0.05503846,428,0.05503846,1
854.6481,3.71566,0.025829732418060303,1111.8398559093475,960.1400096734035,889.425,0.0,915795,0.0103030745,0.06404973,429,0.06404973,1
854.96594,3.6986086,0.05875927209854126,1115.550791978836,960.2134928798614,889.425,0.0,918795,0.010781747,0.061311558,430,0.061311558,1
854.35693,3.7092657,-0.01834416389465332,1119.4251327514648,960.0098060959605,889.425,0.0,921795,0.010181823,0.059735768,431,0.059735768,1
849.3978,3.7040343,0.6027527153491974,1123.0291850566864,955.0688936856811,884.95,0.0,923907,0.009732156,0.07082198,433,0.07082198,2
846.7871,3.662347,-0.02490532398223877,1126.8039116859436,953.9148315593204,886.725,0.0,926907,0.009436405,0.06756652,434,0.06756652,1
849.11475,3.6591513,0.007194042205810547,1130.4733362197876,954.95588889313,888.75,0.0,929907,0.010059446,0.042469144,435,0.042469144,1
849.4232,3.6686406,0.5556432902812958,1134.0246403217316,953.5035012966222,888.75,0.0,932907,0.0091931615,0.066945426,436,0.066945426,1
863.6248,3.6711664,0.006998181343078613,1137.7034981250763,965.4657464075142,905.975,0.0,935907,0.010550987,0.057200253,437,0.057200253,1
864.3883,3.6821268,0.08367598056793213,1141.3993692398071,965.9103363141206,905.975,0.0,938907,0.010308694,0.067077324,438,0.067077324,1
880.31757,3.6839054,-0.02717447280883789,1145.1510772705078,979.3330351299162,923.275,0.0,941907,0.009081506,0.048205674,439,0.048205674,1
881.5588,3.6990683,-0.019701838493347168,1148.7638380527496,978.5693933198679,923.275,0.0,944907,0.008798639,0.054619435,440,0.054619435,1
861.39777,3.690428,0.6990315020084381,1152.4058618545532,960.8178367629192,903.1,0.0,948486,0.009036839,0.06269551,442,0.06269551,2
841.8299,3.6992269,0.36512213945388794,1156.1016762256622,942.636860414442,883.925,0.0,952185,0.009762518,0.065276384,444,0.065276384,2
841.08826,3.7128234,0.022325336933135986,1159.7899405956268,942.4144975557567,883.925,0.0,955185,0.011394784,0.057370987,445,0.057370987,1
821.43274,3.7272356,0.6374608278274536,1163.4905107021332,921.245789454774,863.475,0.0,958731,0.010671302,0.06971987,447,0.06971987,2
822.8195,3.717308,0.7239560782909393,1167.145982503891,918.5541530728693,863.475,0.0,961731,0.009063084,0.067368686,448,0.067368686,1
823.85266,3.7114625,0.007157087326049805,1170.842071056366,917.3375839249424,863.475,0.0,964731,0.009538535,0.0538868,449,0.0538868,1
830.8994,3.721922,0.16301828622817993,1174.4998915195465,919.9001849987774,870.575,0.0,967731,0.0101237,0.055795673,450,0.055795673,1
830.5887,3.7258604,0.023577988147735596,1178.1203994750977,919.0890064141804,870.575,0.0,970731,0.009325443,0.060578845,451,0.060578845,1
833.45935,3.7238138,0.004021883010864258,1181.7797224521637,922.1724024489038,873.65,0.0,973731,0.009419221,0.05873645,452,0.05873645,1
832.775,3.70648,-0.018977761268615723,1185.4781169891357,922.3965709639162,873.65,0.0,976731,0.01029904,0.053462297,453,0.053462297,1
831.51904,3.7210453,-0.007032990455627441,1189.586127281189,921.9848212885215,873.65,0.0,979731,0.010500829,0.049297966,454,0.049297966,1
829.90753,3.697723,0.029893338680267334,1193.590716600418,920.1613193569185,873.65,0.0,982731,0.009155063,0.06219848,455,0.06219848,1
827.2087,3.7066061,0.6938216686248779,1198.0008084774017,912.4743310961807,868.725,0.0,985140,0.009440222,0.07936867,456,0.07936867,1
827.79376,3.7031927,0.03157532215118408,1201.958312511444,912.6372258226438,868.725,0.0,988140,0.008547662,0.06283553,457,0.06283553,1
828.4049,3.6946795,-0.03707242012023926,1205.7114078998566,912.4098758618435,868.725,0.0,991140,0.010449069,0.054205135,458,0.054205135,1
818.04736,3.6760566,0.6079248785972595,1209.587732553482,899.0349194788541,853.65,0.0,995331,0.009560325,0.048729874,460,0.048729874,2
817.7664,3.6838057,-0.008863091468811035,1213.438860654831,896.4397668463691,853.65,0.0,998331,0.010404275,0.05843982,461,0.05843982,1
838.1576,3.6575382,0.0003247857093811035,1217.291675567627,917.623070390761,874.85,0.0,1001331,0.010315064,0.065058075,462,0.065058075,1
