meankl,entropy,EpTrueRewMean,ev_tdlam_before,EpLenMean,surrgain,optimgain,entloss,EpRewMean,TimestepsSoFar,EpThisIter,EpisodesSoFar,TimeElapsed
0.010606054,23.130486,451.73009123342644,0.7521329969167709,85.725,0.22555771,0.22555771,0.0,18.51206,329493,11,1658,3154.1772997379303
0.011867358,23.150501,441.0337873739639,0.696260005235672,83.425,0.27194327,0.27194327,0.0,17.96627,332646,14,1672,3182.3978621959686
0.010719728,23.16051,446.282054052652,0.74282106757164,85.075,0.25932026,0.25932026,0.0,17.924038,335775,11,1683,3211.6204628944397
0.010990232,23.166948,415.89620460358947,0.7185957431793213,80.175,0.23150057,0.23150057,0.0,15.548662,338928,14,1697,3240.358263015747
0.010639339,23.16816,417.30548590396995,0.7376194298267365,80.625,0.2273699,0.2273699,0.0,15.264511,342021,13,1710,3268.6893434524536
0.010872066,23.161512,397.31116786599324,0.7917004972696304,76.65,0.23125848,0.23125848,0.0,13.939383,344973,13,1723,3298.418860435486
0.01085028,23.151995,408.0920015318524,0.8190793097019196,78.4,0.21772337,0.21772337,0.0,14.063995,347841,12,1735,3326.0641527175903
0.010248492,23.149431,418.9952400947115,0.7605831176042557,80.7,0.20150317,0.20150317,0.0,14.244754,350844,11,1746,3354.9672589302063
0.01147663,23.144451,442.02139397346235,0.6716790199279785,85.375,0.28677306,0.28677306,0.0,15.683594,353955,12,1758,3383.10985994339
0.01084074,23.134172,432.71795161607116,0.6772716045379639,84.15,0.23541264,0.23541264,0.0,15.663327,356778,12,1770,3412.278655529022
0.011752343,23.11888,441.3991403361708,0.80860835313797,85.675,0.23131442,0.23131442,0.0,16.041214,359913,12,1782,3440.9690868854523
0.011477503,23.120165,437.4553453793684,0.8002681136131287,84.475,0.2566561,0.2566561,0.0,14.920611,362751,11,1793,3469.148938179016
0.012693184,23.127491,437.83667723459877,0.687018871307373,84.1,0.25458938,0.25458938,0.0,15.499245,365805,12,1805,3498.5099272727966
0.010464938,23.129932,449.7543675821191,0.7663594186306,87.15,0.23840708,0.23840708,0.0,16.111689,368784,11,1816,3526.5267045497894
0.010861431,23.11984,448.00153653439986,0.7194798290729523,86.325,0.23010348,0.23010348,0.0,16.24174,371865,12,1828,3555.386937856674
0.011236458,23.112766,450.7520614696341,0.7553931474685669,87.55,0.2304594,0.2304594,0.0,16.767307,375096,12,1840,3583.5185194015503
0.011221768,23.10875,457.66206511474775,0.8114200979471207,88.05,0.23926312,0.23926312,0.0,18.524324,378162,12,1852,3612.4124054908752
0.011275096,23.109627,450.2295058728634,0.6656206846237183,86.175,0.2453406,0.2453406,0.0,18.566637,381228,12,1864,3640.513991355896
0.011626965,23.112312,446.79163161518517,0.6548663377761841,85.15,0.23873618,0.23873618,0.0,17.741056,384168,12,1876,3669.673809528351
0.01159911,23.109013,449.9183709691744,0.7199937105178833,85.9,0.29342878,0.29342878,0.0,17.605457,387399,12,1888,3698.766058444977
0.011325955,23.101765,426.6929517812999,0.7579585313796997,82.825,0.20853905,0.20853905,0.0,16.084812,390507,13,1901,3726.9130907058716
0.011199865,23.088078,421.2992299356086,0.7763935923576355,81.825,0.24842447,0.24842447,0.0,14.895703,393819,14,1915,3756.271364212036
0.012063862,23.086027,413.2018448851504,0.8332045823335648,80.525,0.29286018,0.29286018,0.0,13.012485,396828,12,1927,3785.097254514694
0.011093761,23.089638,444.9216909989018,0.7899746745824814,85.475,0.25180185,0.25180185,0.0,14.216171,400290,12,1939,3813.716616630554
0.011676553,23.084948,466.8167955120166,0.8217837512493134,89.15,0.25451788,0.25451788,0.0,15.337511,403425,11,1950,3841.9661395549774
0.011907005,23.086315,491.75247977256987,0.8234058767557144,94.375,0.22445744,0.22445744,0.0,16.73504,406638,11,1961,3870.130758047104
0.011792954,23.085634,491.63022349232017,0.7361136972904205,93.7,0.25079277,0.25079277,0.0,17.208944,409515,11,1972,3899.308523416519
0.011538581,23.086637,492.87402958642394,0.80128613114357,93.575,0.23863107,0.23863107,0.0,17.568722,412455,11,1983,3927.9777512550354
0.011858594,23.083778,484.5332625707648,0.7482571601867676,92.4,0.2590881,0.2590881,0.0,17.65148,415542,11,1994,3956.2433869838715
0.011056172,23.094099,486.36695575447027,0.7362463772296906,92.85,0.25234467,0.25234467,0.0,18.942272,418506,10,2004,3984.3020968437195
0.0116364565,23.085173,500.3685926943141,0.7687313854694366,94.75,0.25638628,0.25638628,0.0,19.27139,421557,11,2015,4012.9513709545135
0.012012656,23.07098,489.38060402275596,0.7848055958747864,92.85,0.23521258,0.23521258,0.0,18.327955,424911,12,2027,4041.6278512477875
0.012056794,23.0778,482.68279139691504,0.7887424677610397,91.4,0.25255865,0.25255865,0.0,17.912334,428097,12,2039,4070.7153289318085
0.011937399,23.063871,473.9081609312234,0.7672626674175262,90.6,0.24916121,0.24916121,0.0,17.58377,431271,12,2051,4098.799145698547
0.012320814,23.070557,492.0429155342179,0.7408875823020935,94.425,0.30215445,0.30215445,0.0,18.129408,434265,9,2060,4128.412657260895
0.011655795,23.06652,486.3947811794193,0.7478487491607666,93.125,0.27996203,0.27996203,0.0,18.005713,437244,11,2071,4156.159883737564
0.01169561,23.07976,487.2301653392231,0.7856114357709885,93.175,0.24946983,0.24946983,0.0,17.80283,440394,12,2083,4185.874673604965
0.012283234,23.078041,452.58929706160706,0.844491183757782,86.325,0.2451098,0.2451098,0.0,16.264784,443169,12,2095,4215.310259819031
0.0118125975,23.077456,460.0768192468778,0.8286406695842743,88.05,0.22346115,0.22346115,0.0,16.838488,446106,10,2105,4243.626551389694
0.011812156,23.076874,448.33311557007255,0.82600998878479,86.25,0.25234246,0.25234246,0.0,16.321886,449028,12,2117,4272.939359426498
0.011931688,23.069584,461.04797552610745,0.7860857248306274,88.8,0.2578079,0.2578079,0.0,16.937824,452229,11,2128,4300.481420516968
0.011703157,23.068207,482.1013950014245,0.8243452459573746,91.675,0.23289663,0.23289663,0.0,17.04869,455304,11,2139,4330.323035240173
0.011331495,23.071712,468.03228993861774,0.6962295174598694,89.55,0.338349,0.338349,0.0,15.991785,458394,12,2151,4358.416578054428
0.012890185,23.063066,498.34354635018417,0.7119386494159698,94.75,0.2560081,0.2560081,0.0,16.820854,461262,10,2161,4387.018305301666
0.012060995,23.067034,486.1679809251693,0.774921640753746,92.2,0.25947767,0.25947767,0.0,16.028946,464535,12,2173,4415.709392309189
0.012898535,23.064922,488.5972838247603,0.7680346369743347,92.95,0.27854437,0.27854437,0.0,16.911053,467577,11,2184,4445.692212820053
0.011466871,23.064985,481.1906500644051,0.8592212945222855,91.05,0.22457439,0.22457439,0.0,16.619457,470667,12,2196,4475.051808595657
0.011898479,23.063902,474.205809134189,0.6973031759262085,90.725,0.2968594,0.2968594,0.0,17.643421,473805,11,2207,4502.309017658234
0.012664446,23.065279,469.2457059554698,0.7690493613481522,89.775,0.25910792,0.25910792,0.0,18.372257,476775,12,2219,4532.057027101517
0.011884117,23.06274,463.773126949834,0.7819351255893707,88.425,0.28263956,0.28263956,0.0,18.382057,479766,11,2230,4560.272228002548
0.013136713,23.06398,470.4510987058604,0.777938038110733,89.025,0.26928833,0.26928833,0.0,17.723421,482787,11,2241,4589.900226593018
0.012326033,23.061325,467.76417949306926,0.8412025421857834,88.175,0.2708332,0.2708332,0.0,16.453888,485901,12,2253,4617.440057277679
0.012221497,23.051277,469.9466568112196,0.7521996051073074,88.625,0.30234486,0.30234486,0.0,15.654333,489015,12,2265,4646.801372289658
0.012092457,23.03966,449.3438505296379,0.8308248072862625,84.8,0.2377772,0.2377772,0.0,14.135175,492072,12,2277,4676.372667312622
0.012915067,23.036114,456.208671715198,0.7757100611925125,86.225,0.27804962,0.27804962,0.0,14.84553,495060,11,2288,4704.255576848984
0.014201593,23.031456,454.875283531099,0.8260805010795593,86.525,0.32012343,0.32012343,0.0,14.768911,498147,12,2300,4733.643846988678
0.012008259,23.038033,473.5833689146292,0.8607232570648193,90.1,0.2589737,0.2589737,0.0,15.532514,501390,12,2312,4762.026929855347
0.012771643,23.046297,463.3576064644747,0.8038537949323654,88.125,0.28674173,0.28674173,0.0,15.512283,504489,12,2324,4791.708972930908
0.012614054,23.040606,489.0580173556946,0.8174865394830704,92.95,0.25607547,0.25607547,0.0,16.230486,507642,10,2334,4819.2977249622345
0.013100046,23.033138,478.5837046885059,0.7977543324232101,91.2,0.31517667,0.31517667,0.0,16.591282,510585,11,2345,4849.125449180603
0.013324302,23.033295,486.1753078673766,0.5930894017219543,93.5,0.3583753,0.3583753,0.0,17.455616,513408,10,2355,4877.221490621567
0.01231662,23.03206,491.6964250206014,0.8271671235561371,94.675,0.28008974,0.28008974,0.0,18.00647,516402,11,2366,4906.124408960342
0.012747125,23.033104,497.27475969959744,0.7566471993923187,95.85,0.28531423,0.28531423,0.0,18.33817,519414,9,2375,4934.960866689682
0.013510821,23.033659,514.3772245131875,0.8522567003965378,98.3,0.29114684,0.29114684,0.0,18.306858,522771,12,2387,4963.6195187568665
0.01253437,23.037323,493.094373019933,0.7542933225631714,94.2,0.29216298,0.29216298,0.0,17.340937,525732,12,2399,4992.88285779953
0.012579767,23.0321,489.3264801242065,0.7019246816635132,93.25,0.25992295,0.25992295,0.0,16.272503,528765,11,2410,5021.14829325676
0.012214011,23.026777,473.34547437719647,0.7936214208602905,90.4,0.24602678,0.24602678,0.0,15.152423,531978,11,2421,5049.561426639557
0.01335451,23.021406,496.7840694837717,0.7166124880313873,95.2,0.40141812,0.40141812,0.0,16.531054,534945,9,2430,5077.9761526584625
0.01243629,23.022743,501.80001423943315,0.7801094353199005,94.975,0.28875655,0.28875655,0.0,17.30286,537879,12,2442,5106.930167913437
0.013759693,23.012892,496.19818754366287,0.7986118793487549,93.675,0.25722414,0.25722414,0.0,17.712482,540984,12,2454,5134.838806629181
0.013070374,23.015882,478.16689314767973,0.7968641221523285,88.9,0.2589756,0.2589756,0.0,17.6319,544092,11,2465,5164.009087085724
0.012592599,23.0128,499.42990675324563,0.7601992040872574,94.05,0.2773937,0.2773937,0.0,18.109379,547236,9,2474,5192.506997823715
0.012758711,23.011217,526.9196667692413,0.7961023896932602,100.025,0.33625785,0.33625785,0.0,19.148346,550383,10,2484,5221.777477264404
0.0144076655,23.018116,527.2422103247919,0.8220052123069763,101.1,0.32463297,0.32463297,0.0,18.924374,553611,12,2496,5249.906646490097
0.013396759,23.015697,520.0735852230002,0.7220554649829865,99.9,0.28167745,0.28167745,0.0,17.550827,556755,11,2507,5278.437246084213
0.012614288,23.009478,489.6829635045673,0.8492204248905182,93.85,0.26402137,0.26402137,0.0,15.757601,559833,11,2518,5307.359192371368
0.01373063,23.008776,478.7604594202245,0.7964569926261902,91.75,0.31905678,0.31905678,0.0,15.306749,562770,11,2529,5335.670764923096
0.013418075,22.998613,477.0515976030142,0.8478314876556396,90.575,0.25302932,0.25302932,0.0,15.689987,565950,11,2540,5364.42925620079
0.013338803,22.999325,496.89208444034847,0.8421249836683273,93.65,0.27890033,0.27890033,0.0,16.294693,569310,12,2552,5392.16409778595
0.012931574,22.997953,481.27195187853397,0.7879130840301514,90.975,0.29614392,0.29614392,0.0,16.24595,572229,11,2563,5421.405202627182
0.013530558,22.992668,496.0288660975746,0.8222120702266693,93.825,0.29424176,0.29424176,0.0,16.42929,575085,10,2573,5448.890140533447
0.0038164337,22.992998,495.92513323308486,0.6836044192314148,93.725,0.19406225,0.19406225,0.0,16.787363,578025,10,2583,5478.233358621597
0.013188822,22.987907,486.7522590783149,0.8271244168281555,93.5,0.28058866,0.28058866,0.0,16.697697,580842,10,2593,5507.076805114746
0.013018663,22.980455,495.6262383985257,0.7687111049890518,94.675,0.35290048,0.35290048,0.0,16.705143,583842,11,2604,5535.377242088318
0.013224568,22.982512,481.7068527357351,0.7805264443159103,93.4,0.24562812,0.24562812,0.0,16.531662,586794,11,2615,5564.82067656517
0.014084302,22.982573,466.248145907184,0.8440489172935486,90.625,0.26455504,0.26455504,0.0,15.383573,590028,12,2627,5592.639751911163
0.012723338,22.97932,465.1192295432459,0.8427451550960541,90.775,0.2858461,0.2858461,0.0,15.794327,593289,11,2638,5622.11176776886
0.013480764,22.979097,486.5769269830682,0.7815304398536682,94.125,0.295393,0.295393,0.0,16.342655,596331,10,2648,5650.102276086807
0.013925081,22.975126,508.523516667484,0.7816252708435059,97.825,0.32231075,0.32231075,0.0,17.673113,599184,9,2657,5678.724094629288
0.013802723,22.982363,519.9735988545226,0.8440658152103424,100.025,0.24386293,0.24386293,0.0,17.714458,602352,11,2668,5707.1705849170685
0.013186313,22.976244,515.4459199862624,0.8083213120698929,98.125,0.26066023,0.26066023,0.0,17.783298,605367,11,2679,5736.325857162476
0.0137246195,22.977932,495.9123602906895,0.7505473494529724,94.55,0.29304236,0.29304236,0.0,17.765823,608478,11,2690,5765.036578178406
0.013820769,22.977201,500.2654566331292,0.8304092288017273,95.875,0.28364965,0.28364965,0.0,17.9121,611385,9,2699,5792.781269073486
0.013827452,22.977669,512.0662858693784,0.8538316339254379,97.8,0.27512264,0.27512264,0.0,18.038269,614562,11,2710,5821.8452978134155
