EpThisIter,EpTrueRewMean,EpisodesSoFar,ev_tdlam_before,meankl,TimeElapsed,TimestepsSoFar,EpRewMean,entloss,EpLenMean,entropy,optimgain,surrgain
42,22.192507963125674,42,0.3929670453071594,0.008626398,34.49583458900452,1001,18.847971,0.0,23.625,4.275517,0.042099766,0.042099766
14,49.45642195958234,56,0.47920703887939453,0.0073870798,63.58918380737305,2019,32.917828,0.0,41.65,4.195576,0.04181864,0.04181864
9,75.14496537458601,65,0.5134466290473938,0.0061759977,91.51436448097229,3055,49.63307,0.0,61.325,4.137724,0.04646308,0.04646308
4,108.91262091563276,69,0.6864170134067535,0.0067500724,122.60144925117493,4138,69.975975,0.0,87.05,4.0936584,0.054237492,0.054237492
3,134.40437194826478,72,0.5581071376800537,0.006677642,150.1010184288025,5089,85.59647,0.0,108.65,4.045819,0.04596337,0.04596337
3,161.4998827631907,75,0.6493366658687592,0.0055070203,180.2773675918579,5892,98.78453,0.0,127.0,4.009973,0.048463173,0.048463173
4,194.93485283124636,79,0.4213522672653198,0.006311752,209.27152705192566,7064,118.78546,0.0,153.7,3.9671936,0.051985133,0.051985133
1,220.90637107882813,80,-0.09355330467224121,0.0047055227,237.24363493919373,8064,133.97006,0.0,177.95,3.9591699,0.033241183,0.033241183
1,248.08398823110275,81,0.6664406061172485,0.0059726955,269.3399085998535,9064,148.84946,0.0,202.625,3.9454687,0.02625703,0.02625703
1,275.67851382157664,82,-0.001092672348022461,0.0057768766,296.79980087280273,10064,162.59677,0.0,226.575,3.9282804,0.043239508,0.043239508
2,307.8593622028619,84,0.7037700712680817,0.007192105,326.51412630081177,11285,177.6107,0.0,253.475,3.9203,0.03386204,0.03386204
2,327.721377785801,86,0.9474598206579685,0.0055942517,355.4066650867462,11917,185.65538,0.0,266.425,3.8851511,0.056593537,0.056593537
1,353.7248337897098,87,-0.008958697319030762,0.006782272,383.21887373924255,12917,198.24957,0.0,289.575,3.837377,0.041096263,0.041096263
1,379.4471437043224,88,-0.01162862777709961,0.0052950378,415.8133282661438,13917,209.82243,0.0,313.975,3.8269713,0.031885292,0.031885292
1,403.48680266012485,89,0.0007968544960021973,0.0054146005,445.68608474731445,14917,220.43967,0.0,336.725,3.8249743,0.035951853,0.035951853
1,428.8676938631681,90,0.010619759559631348,0.006278056,475.98701310157776,15917,231.68784,0.0,360.975,3.8278697,0.03445209,0.03445209
1,455.27163362758745,91,0.521864503622055,0.005592757,504.2619798183441,16917,242.3188,0.0,385.0,3.8014984,0.038370594,0.038370594
2,494.4888516757067,93,0.6499446034431458,0.005796145,532.9664559364319,18449,255.9205,0.0,417.875,3.7907739,0.036973197,0.036973197
1,519.3617077016652,94,0.04225796461105347,0.006371117,563.7421011924744,19449,265.10898,0.0,441.1,3.775577,0.036137484,0.036137484
1,540.3796664840254,95,0.8913069814443588,0.007361022,592.4619588851929,20449,272.80176,0.0,461.15,3.7658725,0.05313912,0.05313912
3,581.646259482224,98,0.4961667060852051,0.007384794,622.4629426002502,21822,285.67706,0.0,491.1,3.7645683,0.060419563,0.060419563
3,614.3378903838792,101,0.8130013644695282,0.007381697,650.9442591667175,22923,293.33148,0.0,509.05,3.7633858,0.053204916,0.053204916
1,632.6851040500828,102,0.845942959189415,0.006571595,679.5485146045685,23513,299.46094,0.0,522.125,3.7401085,0.06374835,0.06374835
2,658.0962425247276,104,-0.10902929306030273,0.008220715,709.1754946708679,24641,304.83286,0.0,544.775,3.7479303,0.0537989,0.0537989
3,673.2430200630791,107,0.964181911200285,0.00740293,736.7629334926605,25604,303.75165,0.0,549.55,3.7682266,0.049190354,0.049190354
3,681.2978430668148,110,0.978629544377327,0.0068640555,765.7643702030182,26385,302.1279,0.0,549.575,3.7674694,0.054903887,0.054903887
3,694.3856688114972,113,0.9432978294789791,0.0073312735,795.1960573196411,27411,301.08008,0.0,549.325,3.7866266,0.05275911,0.05275911
3,714.4252123334902,116,0.9450643844902515,0.006337471,823.9954044818878,28326,303.59003,0.0,553.775,3.7929707,0.06427206,0.06427206
2,724.4418424326025,118,0.9606515020132065,0.006466018,855.1902546882629,29077,301.98907,0.0,554.925,3.7895985,0.067728736,0.067728736
6,649.2927650341887,124,0.9929192056879401,0.008217965,882.8867089748383,30133,258.90347,0.0,471.2,3.7716315,0.05057492,0.05057492
5,591.5024066645962,129,0.6783514022827148,0.0074700895,912.2428750991821,31156,228.50371,0.0,405.975,3.7605567,0.05333654,0.05333654
5,507.94317072637557,134,0.8224600106477737,0.0072221067,940.7114601135254,31976,194.76566,0.0,313.175,3.758745,0.076252684,0.076252684
5,469.1383856523847,139,0.9370544701814651,0.007345252,969.6121385097504,32953,182.11804,0.0,271.2,3.7426934,0.057098873,0.057098873
5,436.5525311190289,144,0.9847435038536787,0.007735501,1000.5923643112183,33970,175.66614,0.0,233.225,3.7347207,0.06375773,0.06375773
5,429.3274135251166,149,0.9716955833137035,0.0077587967,1028.606264591217,35045,175.7266,0.0,223.775,3.7317662,0.07138554,0.07138554
4,423.59263998667154,153,0.877180926501751,0.006605203,1058.8141250610352,35966,172.0844,0.0,213.875,3.727537,0.057717197,0.057717197
4,410.46485289477744,157,0.9727522898465395,0.007945146,1085.9637558460236,36907,167.21391,0.0,199.95,3.7304797,0.07562726,0.07562726
5,425.31661662003046,162,0.9737249854952097,0.0076901824,1115.5163853168488,37922,169.23453,0.0,203.2,3.7343903,0.06432976,0.06432976
5,436.7070225758715,167,0.8468157351016998,0.0077500176,1145.756724357605,38884,169.88104,0.0,202.025,3.7368808,0.047565416,0.047565416
5,463.56461498096377,172,0.9474694319069386,0.008365155,1172.5377473831177,39941,175.02737,0.0,207.6,3.7592294,0.057188343,0.057188343
4,489.06846397000265,176,0.9360675662755966,0.007806426,1203.695039510727,40841,182.02148,0.0,213.025,3.7465377,0.059379138,0.059379138
4,521.2942473716988,180,0.9628405496478081,0.0076020104,1230.8964562416077,41855,188.71907,0.0,218.5,3.7394447,0.05063274,0.05063274
5,546.6822354292659,185,0.9492280147969723,0.008148701,1259.761964082718,43063,190.8129,0.0,221.025,3.7455523,0.05046591,0.05046591
3,565.1957031019589,188,0.9798454511910677,0.0075401505,1289.8835701942444,43806,191.90312,0.0,223.3,3.741709,0.057979513,0.057979513
5,588.3675795799629,193,0.9609719254076481,0.0077817896,1318.595678806305,44886,193.5241,0.0,223.0,3.7211664,0.05710531,0.05710531
5,599.1556210903085,198,0.9466324895620346,0.008822132,1349.1607315540314,45844,190.20528,0.0,219.05,3.7009473,0.0591811,0.0591811
4,634.9535835972135,202,0.8100781738758087,0.00751947,1377.7045192718506,46946,194.03328,0.0,225.6,3.6564562,0.042249214,0.042249214
3,682.4055047021563,205,0.9732435140758753,0.008344853,1406.4918611049652,48130,201.46439,0.0,240.05,3.6404185,0.055730477,0.055730477
3,702.1069934656228,208,0.9507115744054317,0.007879559,1435.996056318283,48938,202.00943,0.0,243.625,3.611763,0.05922825,0.05922825
1,710.0025798044169,209,0.9481150433421135,0.008293828,1465.204153060913,49127,203.00798,0.0,245.15,3.5965116,0.053661034,0.053661034
1,769.36751035126,210,0.8432924449443817,0.007874499,1495.3580074310303,50127,214.41284,0.0,265.225,3.6015587,0.059234828,0.059234828
2,833.3653702998432,212,0.8020538687705994,0.007915529,1523.9743914604187,51333,224.44087,0.0,284.8,3.5872233,0.059594467,0.059594467
1,862.3509216116611,213,0.9455052502453327,0.00840713,1553.5354371070862,51959,228.15591,0.0,294.375,3.5300384,0.05176194,0.05176194
1,927.7644611293748,214,-0.0408550500869751,0.007582874,1583.070541381836,52959,240.45561,0.0,316.225,3.5166354,0.060444135,0.060444135
1,953.4723243577384,215,0.9405582696199417,0.007995987,1611.137523174286,53609,241.77829,0.0,324.325,3.5152059,0.050949287,0.050949287
1,1009.0477524875517,216,0.9485910497605801,0.00802602,1640.7192277908325,54449,250.24605,0.0,340.2,3.5057735,0.055912115,0.055912115
2,1073.5304124387417,218,0.800128772854805,0.008262275,1670.3791117668152,55811,258.37207,0.0,360.225,3.5060344,0.05639211,0.05639211
2,1124.4289819757967,220,0.14513009786605835,0.0077306307,1698.5579388141632,56940,263.73178,0.0,377.125,3.532848,0.04242259,0.04242259
2,1162.7967950006982,222,0.9649640843272209,0.007946892,1729.2639572620392,58003,266.87875,0.0,388.125,3.5574641,0.056998834,0.056998834
1,1205.6257793347438,223,0.9629679061472416,0.008244515,1756.9028408527374,58753,272.51816,0.0,401.575,3.5482755,0.05272931,0.05272931
2,1280.0728244940412,225,0.9533530063927174,0.009267648,1786.7172358036041,60006,282.75095,0.0,423.575,3.5174785,0.05555363,0.05555363
1,1332.8066699383076,226,0.2803773283958435,0.008195752,1816.8106253147125,61006,290.21533,0.0,441.275,3.472084,0.045436256,0.045436256
1,1387.8697801486655,227,-0.003055095672607422,0.007911122,1845.2698934078217,62006,297.18427,0.0,459.9,3.450554,0.050318375,0.050318375
1,1445.9799431398974,228,-0.09797704219818115,0.009267199,1875.0107381343842,63006,305.8962,0.0,480.0,3.4260488,0.03811041,0.03811041
1,1499.7324399921822,229,0.08762598037719727,0.008553506,1903.2708342075348,64006,314.25204,0.0,498.375,3.4407961,0.048670955,0.048670955
2,1591.6075620664935,231,0.7223859131336212,0.008750728,1932.2772805690765,65518,327.55804,0.0,527.0,3.4024577,0.04964359,0.04964359
1,1638.8163008437637,232,0.9430875182151794,0.008251099,1961.1561214923859,66282,333.52795,0.0,540.3,3.3731275,0.049509786,0.049509786
2,1722.769456437322,234,0.9604202471673489,0.008060651,1990.5560178756714,67715,344.46634,0.0,565.7,3.36603,0.06309561,0.06309561
2,1846.2363971300808,236,0.7265277206897736,0.009324452,2020.266785621643,69594,363.42532,0.0,604.575,3.347481,0.042203367,0.042203367
1,1909.3761005418971,237,-0.09192299842834473,0.009121371,2048.5817215442657,70594,372.77826,0.0,624.6,3.3671987,0.041922975,0.041922975
2,1959.1695402753953,239,0.9660596363246441,0.008038536,2077.087165594101,71836,376.67612,0.0,639.05,3.353702,0.05579614,0.05579614
1,2025.806928287076,240,0.474582314491272,0.0075344257,2107.0063750743866,72836,387.8588,0.0,659.275,3.3220313,0.052488066,0.052488066
1,2072.669054484965,241,-0.09632349014282227,0.009817369,2135.3609647750854,73836,393.32437,0.0,675.5,3.3069596,0.039374754,0.039374754
1,2120.7946608365883,242,0.9346840605139732,0.008602932,2165.4568989276886,74531,401.06302,0.0,689.625,3.3187432,0.062762395,0.062762395
2,2183.837157091707,244,0.6995757818222046,0.008353499,2193.7871792316437,76216,409.61362,0.0,707.125,3.3420844,0.045198515,0.045198515
1,2243.5786263553105,245,0.8668859302997589,0.009615249,2223.415282726288,77153,420.61972,0.0,725.575,3.3276038,0.057138517,0.057138517
2,2342.397366312873,247,0.7058795690536499,0.009332761,2260.068629026413,78925,436.98364,0.0,755.1,3.3332937,0.0534153,0.0534153
1,2402.4600361559487,248,0.041953325271606445,0.008346975,2282.807695865631,79925,446.5197,0.0,774.675,3.330099,0.05139312,0.05139312
1,2465.2397694622077,249,0.5316605865955353,0.00864357,2306.3364090919495,80925,457.32153,0.0,794.95,3.3150218,0.05870959,0.05870959
1,2470.124459836051,250,0.0053337812423706055,0.008612919,2329.9377250671387,81925,455.18134,0.0,794.95,3.3058188,0.046689447,0.046689447
1,2481.055546304518,251,0.9381170757114887,0.008937103,2351.6986026763916,82838,456.13666,0.0,796.05,3.2803917,0.0555935,0.0555935
2,2530.1047983872713,253,0.6378403007984161,0.00854886,2376.27010178566,84386,464.64142,0.0,810.675,3.297346,0.055740945,0.055740945
1,2535.9513116687062,254,-0.07174456119537354,0.008399371,2398.1901302337646,85386,464.0368,0.0,810.675,3.2843726,0.04780908,0.04780908
2,2491.661400529424,256,0.8800558224320412,0.009193672,2422.1591930389404,86334,456.43048,0.0,797.125,3.303185,0.060486034,0.060486034
2,2521.652931902735,258,0.95995032787323,0.008276499,2445.331136703491,87942,462.12158,0.0,803.275,3.2984374,0.06005256,0.06005256
2,2596.472715327191,260,0.23479199409484863,0.008901569,2469.5123014450073,89942,475.23526,0.0,825.05,3.2859683,0.043719966,0.043719966
1,2613.797618106616,261,0.9168251305818558,0.008797521,2492.5967135429382,90781,479.07642,0.0,828.55,3.2436085,0.064664856,0.064664856
1,2662.2200239100357,262,0.1521262526512146,0.010770336,2516.166449546814,91781,488.0769,0.0,844.45,3.2310731,0.051094424,0.051094424
1,2672.5644204375203,263,0.9299370720982552,0.009156484,2539.8740050792694,92640,491.46075,0.0,847.175,3.2100317,0.05203017,0.05203017
1,2673.195239541007,264,-0.17589259147644043,0.009314915,2561.8986690044403,93640,493.37344,0.0,847.175,3.1805284,0.048751526,0.048751526
2,2627.5702120499495,266,0.9198039695620537,0.008618775,2586.7537932395935,94237,488.1042,0.0,830.775,3.2124362,0.05863774,0.05863774
2,2561.5057703226457,268,0.9576489590108395,0.00942591,2608.481278896332,95262,479.69775,0.0,806.4,3.2113209,0.06662901,0.06662901
2,2479.9388542053034,270,0.9638531059026718,0.00889089,2633.2678236961365,96140,467.24493,0.0,778.35,3.1957953,0.060715735,0.060715735
1,2465.4435176727684,271,0.9467304572463036,0.010675762,2655.4553451538086,96494,466.03168,0.0,774.4,3.1424463,0.05882188,0.05882188
2,2372.6272698709995,273,0.9557167291641235,0.009135411,2680.16290473938,97136,453.67593,0.0,746.6,3.0955107,0.0673017,0.0673017
1,2419.679256346278,274,0.6522127985954285,0.008594445,2702.8387820720673,98136,465.36612,0.0,760.525,3.0497096,0.0633157,0.0633157
1,2409.402084942162,275,0.9452652335166931,0.009032164,2727.171062231064,98989,467.0441,0.0,756.85,3.044654,0.062693894,0.062693894
2,2352.5359201443007,277,0.6386511325836182,0.008512333,2749.7328419685364,100130,460.16974,0.0,738.4,3.0405664,0.04359796,0.04359796
2,2338.0788686110654,279,0.5861377418041229,0.009558433,2773.723279953003,101271,459.93954,0.0,735.875,3.09871,0.058590487,0.058590487
3,2224.1832009230848,282,0.9478964582085609,0.008820726,2797.255730867386,102494,444.74396,0.0,699.075,3.0888255,0.057877183,0.057877183
1,2184.4349425757086,283,0.948128417134285,0.009655172,2819.401385307312,102962,438.73468,0.0,685.775,2.993961,0.07810785,0.07810785
1,2211.552016641726,284,0.4981653690338135,0.008620021,2844.7167360782623,103962,443.99698,0.0,693.65,2.969616,0.04732678,0.04732678
1,2162.7766680057985,285,0.9319927990436554,0.008896889,2866.0125024318695,104276,435.4677,0.0,678.075,2.929695,0.058662087,0.058662087
2,2110.7698409758013,287,0.9677105098962784,0.010018257,2891.3141572475433,105378,427.54825,0.0,661.325,2.9127104,0.057659484,0.057659484
2,2058.7527016466365,289,0.9884486645460129,0.0098654395,2913.598302125931,106606,421.6123,0.0,642.025,2.9050493,0.07200277,0.07200277
3,1916.9311617650983,292,0.9662627018988132,0.008751827,2937.975304365158,107656,398.19794,0.0,595.45,2.9546487,0.05708294,0.05708294
2,1900.6916889847685,294,0.9595238417387009,0.009836692,2960.8246459960938,108935,397.70062,0.0,588.725,2.9069328,0.055526093,0.055526093
1,1897.7061437030322,295,0.9775186944752932,0.0077782786,2985.9773683547974,109646,398.0123,0.0,586.6,2.935721,0.092884436,0.092884436
5,1748.5026583122883,300,0.7411956787109375,0.009849135,3008.846442937851,111509,372.11722,0.0,539.175,2.8960683,0.06705934,0.06705934
2,1712.6177192500577,302,0.6362037062644958,0.009405023,3032.5479934215546,112870,364.39594,0.0,527.225,2.906907,0.039543517,0.039543517
2,1638.8260092580872,304,0.987742094323039,0.008740562,3056.2710745334625,113784,349.71768,0.0,503.6,2.9090993,0.058514636,0.058514636
1,1666.0534783080998,305,0.9823643732815981,0.009337354,3077.7394914627075,114442,354.6521,0.0,510.8,2.959383,0.05993876,0.05993876
2,1701.347270670921,307,0.984672206453979,0.008667552,3103.267020225525,115512,361.11652,0.0,519.225,2.9313197,0.058484066,0.058484066
2,1695.878997582155,309,0.9642036631703377,0.009148058,3124.7626004219055,116488,359.95538,0.0,516.625,2.903101,0.11403766,0.11403766
2,1707.1691766954034,311,0.9755226355046034,0.009601773,3149.955762863159,117253,360.74054,0.0,518.975,2.8988214,0.059457388,0.059457388
3,1665.7602247212508,314,0.983591353520751,0.010420241,3172.1712102890015,118351,350.35046,0.0,505.375,2.8757133,0.07556662,0.07556662
1,1659.280202369464,315,0.9835038539022207,0.0096721705,3197.4269864559174,119090,347.12027,0.0,502.525,2.816299,0.056504063,0.056504063
1,1634.049447853757,316,0.9624390341341496,0.010787588,3219.690510749817,119741,342.61166,0.0,493.8,2.7664557,0.05897621,0.05897621
1,1707.3286980219789,317,0.7642340511083603,0.008438835,3244.3585329055786,120741,354.39716,0.0,515.275,2.7377458,0.0388856,0.0388856
2,1691.1729254720128,319,0.05810868740081787,0.010076557,3267.5820484161377,121640,349.11517,0.0,509.225,2.682363,0.04667733,0.04667733
2,1713.0315349727075,321,0.9702608603984118,0.00998861,3290.715321302414,122632,350.76324,0.0,514.65,2.6647053,0.06565253,0.06565253
2,1742.3044885303418,323,0.63286092877388,0.009138547,3315.2691786289215,123905,352.4303,0.0,523.575,2.6432483,0.032790877,0.032790877
1,1742.5551360489376,324,0.18469274044036865,0.0094167255,3336.7755603790283,124905,351.06006,0.0,523.575,2.7236426,0.03977449,0.03977449
1,1760.3364513267638,325,0.972454160451889,0.009463126,3362.583032608032,125421,353.69614,0.0,528.625,2.7496414,0.060001098,0.060001098
2,1762.4614426040903,327,0.9861086420714855,0.010249183,3383.662545442581,126545,352.2507,0.0,529.175,2.7381177,0.058266908,0.058266908
2,1771.267362858013,329,0.7195580303668976,0.010167349,3408.458541870117,127887,350.86127,0.0,532.025,2.7023854,0.04941808,0.04941808
3,1799.8934580952646,332,0.7632296681404114,0.009241767,3430.3510093688965,129291,353.3066,0.0,540.875,2.7072992,0.04701204,0.04701204
2,1756.2441495252128,334,0.14057427644729614,0.009807665,3454.793881416321,130137,341.15875,0.0,530.05,2.6492682,0.0537057,0.0537057
2,1733.304837716961,336,0.8358127623796463,0.009641404,3477.2212312221527,131583,335.20282,0.0,523.425,2.676678,0.049886994,0.049886994
3,1795.0027858281148,339,0.9264845848083496,0.010329949,3500.9861545562744,132957,344.60718,0.0,540.775,2.6414394,0.05429952,0.05429952
3,1753.3578849334613,342,0.9695727899670601,0.01011278,3524.2006096839905,133958,335.76947,0.0,527.2,2.678321,0.062426917,0.062426917
1,1796.974561462412,343,-0.003222942352294922,0.010267833,3546.165282726288,134958,341.14377,0.0,541.075,2.634306,0.0480191,0.0480191
2,1843.0863701875219,345,0.5908106863498688,0.009769272,3571.456149816513,136648,346.28363,0.0,555.15,2.5579998,0.048619065,0.048619065
1,1867.759193175393,346,0.5418540835380554,0.009605538,3592.7369346618652,137648,347.79135,0.0,563.4,2.5753787,0.06437193,0.06437193
4,1864.1655279763538,350,0.9853478819131851,0.009756807,3618.0347752571106,139431,343.68774,0.0,562.8,2.5262842,0.06345211,0.06345211
1,1918.6758739562538,351,0.09596222639083862,0.009414867,3639.1961312294006,140431,351.67383,0.0,579.45,2.481776,0.05138045,0.05138045
4,1845.674598837355,355,0.9843820836395025,0.0098831775,3664.096593618393,141424,336.1337,0.0,558.35,2.535346,0.060183298,0.060183298
2,1819.336013928138,357,0.8087563365697861,0.010355711,3686.4148540496826,142769,330.14926,0.0,550.7,2.5051203,0.050866343,0.050866343
4,1738.268192337863,361,0.9299558103084564,0.010183043,3710.942776441574,143698,315.88174,0.0,526.65,2.4616144,0.05709204,0.05709204
2,1732.738944092615,363,0.9866036735475063,0.009806401,3733.9663112163544,144868,315.99756,0.0,524.075,2.4777052,0.069228366,0.069228366
1,1733.8075750773737,364,0.4257267117500305,0.011937495,3755.792399406433,145868,316.2849,0.0,524.075,2.4335835,0.038683057,0.038683057
2,1760.35756847546,366,0.9790973402559757,0.009664405,3780.6244645118713,147140,322.299,0.0,531.775,2.3860092,0.06588215,0.06588215
3,1697.89477028506,369,0.9652616679668427,0.01186111,3802.0682859420776,148421,312.25662,0.0,513.35,2.4102457,0.056666855,0.056666855
1,1689.0623565541187,370,0.9825379271060228,0.01089378,3827.712126016617,148861,311.3513,0.0,510.85,2.3749835,0.057064883,0.057064883
2,1686.6118102753167,372,0.9722027238458395,0.01031413,3849.4802350997925,149678,311.4951,0.0,509.675,2.4278002,0.05850555,0.05850555
2,1715.8477111825953,374,0.9825209937989712,0.0100516165,3874.254118204117,150782,321.66855,0.0,516.125,2.3471453,0.0496898,0.0496898
3,1666.2542767594828,377,0.9787014760077,0.010589909,3895.947429418564,152017,315.10507,0.0,500.8,2.3262084,0.06486866,0.06486866
2,1652.5499476701364,379,0.9530246816575527,0.010776592,3921.473960161209,152863,314.02484,0.0,497.65,2.2761574,0.056423966,0.056423966
2,1652.731516893975,381,0.9728384371846914,0.01056983,3943.5659086704254,153659,314.28647,0.0,497.825,2.2491915,0.059455536,0.059455536
1,1710.4290293342303,382,0.9760248325765133,0.011135427,3967.3570487499237,154537,324.64725,0.0,514.475,2.2229443,0.058374792,0.058374792
2,1650.7743886519631,384,0.9841132871806622,0.012321458,3990.3260016441345,155741,317.85773,0.0,494.575,2.2219715,0.058759663,0.058759663
1,1674.6080526012374,385,0.9801619928330183,0.010271968,4012.601753473282,156700,322.75592,0.0,501.3,2.1987393,0.0626233,0.0626233
1,1615.4060262810208,386,0.9714541528373957,0.00965488,4037.7426795959473,156977,313.8008,0.0,483.225,2.2092593,0.04358576,0.04358576
1,1624.8232581612242,387,0.9645859710872173,0.010029786,4060.4108114242554,157872,316.8874,0.0,485.825,2.2388842,0.07551217,0.07551217
2,1674.9827574854353,389,0.8796640858054161,0.010520444,4084.817121744156,159173,327.18195,0.0,500.2,2.2055836,0.049877565,0.049877565
1,1736.1124788939392,390,0.10464972257614136,0.011551691,4106.857874393463,160173,338.02252,0.0,518.55,2.1353757,0.039532702,0.039532702
2,1734.5393040066724,392,0.9808698054403067,0.01020207,4132.234350442886,161308,339.66022,0.0,517.1,2.0998363,0.06623859,0.06623859
2,1760.1540214425381,394,0.9442835077643394,0.0104476325,4154.477277040482,162145,344.04858,0.0,525.225,2.054082,0.056706045,0.056706045
2,1763.6117503446415,396,0.6825478076934814,0.011291897,4179.404100418091,163471,346.69366,0.0,526.175,2.0568743,0.042660482,0.042660482
3,1773.9579616580456,399,0.9805396273732185,0.011054562,4201.305645227432,164440,349.97003,0.0,528.925,2.0534372,0.051360257,0.051360257
3,1790.3477235683476,402,0.7796535491943359,0.010439131,4224.948812246323,165327,353.48135,0.0,533.525,2.032775,0.05005422,0.05005422
3,1681.5449851750054,405,0.7810701727867126,0.010608994,4248.6507823467255,166827,334.79663,0.0,501.975,2.0881574,0.046112612,0.046112612
1,1715.4571711827593,406,0.9759151246398687,0.010228999,4271.300303697586,167597,341.244,0.0,511.425,2.12137,0.05037765,0.05037765
3,1755.5661679470031,409,0.9793342389166355,0.0105517395,4296.062143802643,169339,348.0148,0.0,522.95,2.0865338,0.04838232,0.04838232
3,1726.3387609970512,412,0.9776646364480257,0.010040453,4318.606335639954,170248,341.62262,0.0,514.25,2.101833,0.05304268,0.05304268
3,1686.3668993720378,415,0.9501626566052437,0.011213163,4343.850635051727,171394,330.8264,0.0,502.525,2.1372385,0.18698901,0.18698901
2,1738.9197766981838,417,0.9708414431661367,0.010624743,4366.1117107868195,172713,339.6102,0.0,517.4,2.1538095,0.050701693,0.050701693
2,1805.5852648979758,419,0.08792144060134888,0.010945501,4390.505663156509,174350,349.2375,0.0,537.175,2.0954561,0.047780234,0.047780234
2,1843.6981694353774,421,0.979997094720602,0.010800003,4413.18385219574,175564,356.4277,0.0,547.625,2.0505278,0.055548802,0.055548802
1,1853.6674071220284,422,0.08841204643249512,0.009753831,4437.262139081955,176564,357.6106,0.0,550.675,2.0481827,0.041193955,0.041193955
3,1793.5701728841145,425,0.9243640154600143,0.011016566,4460.167204380035,178006,344.25482,0.0,532.65,2.0294266,0.05860044,0.05860044
1,1855.6103142568875,426,0.19121259450912476,0.010235746,4482.908371448517,179006,353.74472,0.0,550.725,1.9876803,0.046082363,0.046082363
1,1864.1029114419027,427,0.13413745164871216,0.009924217,4506.615771770477,180006,353.28094,0.0,553.35,2.0445452,0.037901822,0.037901822
2,1869.066901339446,429,0.7363755106925964,0.00968163,4530.114498376846,181363,351.8365,0.0,554.75,2.0795152,0.04279673,0.04279673
3,1801.666982170515,432,0.9769210387021303,0.010574496,4554.083150625229,182672,337.12045,0.0,534.1,2.0462983,0.0588948,0.0588948
1,1841.6738920290404,433,0.12129944562911987,0.011071263,4576.338992357254,183672,342.07123,0.0,545.7,1.966172,0.040006317,0.040006317
1,1901.536402903912,434,0.12374269962310791,0.010004597,4601.0362548828125,184672,350.86652,0.0,563.175,1.9824189,0.0399737,0.0399737
2,1900.963225118212,436,0.7266430854797363,0.010329339,4623.6918342113495,185970,346.55096,0.0,562.475,1.9449252,0.03490845,0.03490845
2,1950.712270244013,438,0.718827098608017,0.010108922,4648.617937803268,187208,351.2929,0.0,576.75,1.879242,0.04160564,0.04160564
2,2029.4718559321786,440,0.6968318223953247,0.011184106,4671.026597499847,188734,362.03604,0.0,598.475,1.8577621,0.042685885,0.042685885
1,2096.0413105495572,441,0.09636741876602173,0.010261262,4694.446866989136,189734,371.0203,0.0,618.05,1.8319367,0.038019948,0.038019948
2,2110.444910607827,443,0.7222844958305359,0.010130908,4717.686388731003,191097,368.72705,0.0,621.575,1.8463533,0.042794675,0.042794675
4,2033.1033797142868,447,0.9815965574234724,0.010115368,4740.64209151268,192319,348.455,0.0,598.875,1.871421,0.05363404,0.05363404
1,2017.0419932568977,448,0.9911597492173314,0.010717198,4764.872217416763,192736,343.88583,0.0,593.875,1.8562291,0.060931798,0.060931798
1,2071.8185971902676,449,0.5826640129089355,0.010351106,4788.065197944641,193736,350.41132,0.0,609.925,1.9672062,0.036820456,0.036820456
3,2078.6125346033537,452,0.981359051540494,0.01205903,4811.795100688934,194687,348.55255,0.0,610.975,1.9229203,0.059036497,0.059036497
3,2066.2262966665867,455,0.7883483618497849,0.009325476,4834.085155963898,195706,342.21164,0.0,607.8,1.8650142,0.05396255,0.05396255
2,2056.3604312195466,457,0.7345928847789764,0.01068332,4858.9607446193695,196914,335.80832,0.0,605.025,1.8931273,0.042408645,0.042408645
1,2008.5076096225857,458,0.9664358496665955,0.009962424,4880.95698428154,197340,325.7556,0.0,590.675,1.8443097,0.05198513,0.05198513
2,2044.5415994386908,460,0.977209622040391,0.010506533,4906.002132177353,198676,328.8322,0.0,599.525,1.8397216,0.06419802,0.06419802
2,1970.9291052646531,462,0.7170068621635437,0.011299791,4928.349129676819,199713,311.77692,0.0,578.725,1.810498,0.0426789,0.0426789
3,1924.4362503999387,465,0.9752409365028143,0.010315534,4951.359841585159,200626,300.49188,0.0,565.5,1.7867925,0.060193405,0.060193405
1,1899.125544828971,466,0.9878193335607648,0.010772491,4975.4802095890045,201308,295.0031,0.0,557.55,1.759322,0.05812133,0.05812133
2,1828.677622827477,468,0.3778771162033081,0.0111574875,4998.603684663773,202497,280.5511,0.0,537.275,1.7411463,0.055987917,0.055987917
1,1848.6287010430624,469,0.982371861115098,0.010773262,5022.475444316864,203071,282.5609,0.0,542.7,1.7349207,0.054987185,0.054987185
2,1846.0163799568247,471,0.9881578739732504,0.010975668,5045.1280970573425,204039,280.28934,0.0,541.7,1.7451096,0.050444856,0.050444856
2,1814.6608238227295,473,0.9881727881729603,0.010098735,5068.5708129405975,204938,273.83234,0.0,531.65,1.754568,0.06295215,0.06295215
4,1644.4131134207958,477,0.9664025530219078,0.011179852,5091.523660898209,206183,245.39001,0.0,480.325,1.7184333,0.06302554,0.06302554
3,1603.9759778122675,480,0.9881298197433352,0.010070831,5116.656601905823,207439,238.09526,0.0,467.625,1.6773491,0.05304397,0.05304397
