EpThisIter,meankl,EpisodesSoFar,TimestepsSoFar,TimeElapsed,entropy,EpRewMean,ev_tdlam_before,EpTrueRewMean,EpLenMean,surrgain,optimgain,entloss
47,0.0070454236,47,1046,7.657239675521851,24.141111,18.308176,0.46792006492614746,104.56969228271991,22.075,0.14668304,0.14668304,0.0
42,0.0074146166,89,2069,14.305561304092407,24.120544,16.534302,0.3657251000404358,114.33097244856057,24.5,0.13939676,0.13939676,0.0
38,0.007083305,127,3083,20.984288215637207,24.075922,17.69479,0.41948211193084717,124.03829156375905,26.65,0.3614153,0.3614153,0.0
37,0.0070367022,164,4107,27.678743362426758,24.075989,17.501759,0.616450309753418,128.31577246177523,27.3,0.15353295,0.15353295,0.0
34,0.007594688,198,5126,34.364166021347046,24.068598,18.43487,0.5457762777805328,138.42592735984312,29.375,0.15146585,0.15146585,0.0
29,0.0075990055,227,6131,41.086708545684814,24.066168,21.438328,0.6281711161136627,157.8144283137834,33.675,0.1541866,0.1541866,0.0
28,0.007942629,255,7144,47.84118175506592,24.036438,24.24087,0.5539945960044861,166.6309762686805,36.0,0.16125798,0.16125798,0.0
26,0.0074358163,281,8176,54.59774136543274,24.012634,27.088734,0.4357994794845581,181.6031443633287,38.6,0.17128307,0.17128307,0.0
24,0.008033987,305,9213,61.348923683166504,23.98161,29.039429,0.6630071699619293,192.62704915276024,41.225,0.15690091,0.15690091,0.0
24,0.0078814365,329,10265,68.12765169143677,23.942322,31.20318,0.6720532476902008,204.40201633485623,43.975,0.15900949,0.15900949,0.0
22,0.007821887,351,11290,74.95292067527771,23.913797,32.439198,0.6222225427627563,206.5157544303538,44.475,0.1599707,0.1599707,0.0
17,0.007889785,368,12302,81.8417706489563,23.913254,43.22703,0.6759418547153473,245.35047754302158,52.125,0.16636269,0.16636269,0.0
20,0.008015097,388,13360,88.771080493927,23.916727,47.17991,0.6376492083072662,264.46063124528945,55.85,0.16183507,0.16183507,0.0
18,0.007934412,406,14424,95.65632629394531,23.89378,44.563923,0.6879473328590393,260.5636059865875,55.2,0.16993256,0.16993256,0.0
18,0.008192963,424,15468,102.53220629692078,23.911068,50.052715,0.5977272391319275,276.8671489491311,57.7,0.19707924,0.19707924,0.0
18,0.008460395,442,16494,109.42781257629395,23.902079,50.56882,0.7243732213973999,283.2313724013699,58.675,0.17335907,0.17335907,0.0
15,0.00847991,457,17481,116.4078016281128,23.887192,56.94322,0.743852972984314,299.96428637659164,62.325,0.24482903,0.24482903,0.0
16,0.008759342,473,18496,123.29740571975708,23.854671,56.9128,0.7479515671730042,305.24173095908446,63.25,0.17169417,0.17169417,0.0
16,0.008412494,489,19499,130.22309851646423,23.85179,56.22218,0.7678044587373734,308.8157357688735,63.525,0.17946401,0.17946401,0.0
13,0.008308774,502,20467,137.15486550331116,23.82497,58.567707,0.7739749848842621,325.27388330684266,67.35,0.20239758,0.20239758,0.0
13,0.008348337,515,21399,144.064049243927,23.818048,59.319527,0.7485820651054382,333.5371368675866,69.55,0.17674561,0.17674561,0.0
16,0.008367451,531,22441,150.9991307258606,23.834,56.836784,0.7931331843137741,335.7165275052531,70.15,0.17031772,0.17031772,0.0
14,0.008799788,545,23441,157.91783952713013,23.792723,51.295784,0.7577019035816193,327.03248256546595,67.825,0.19015479,0.19015479,0.0
15,0.0090747615,560,24460,164.8621735572815,23.780537,51.062447,0.6931523978710175,329.5001702605911,67.1,0.20888388,0.20888388,0.0
16,0.009560877,576,25485,171.81358361244202,23.768072,51.340355,0.8118939995765686,327.03838023670266,66.575,0.18904352,0.18904352,0.0
15,0.009111704,591,26508,178.77497935295105,23.73167,52.033142,0.7054679095745087,329.18736339900624,66.65,0.18196866,0.18196866,0.0
15,0.008828701,606,27550,185.70759677886963,23.717793,51.83557,0.7871129661798477,334.09242495597744,67.65,0.16527918,0.16527918,0.0
13,0.008820537,619,28571,192.6760652065277,23.692644,54.42644,0.8427609801292419,350.28513659254395,71.475,0.19237685,0.19237685,0.0
13,0.008873285,632,29526,199.61720323562622,23.679182,57.00478,0.7252920269966125,361.16824919530154,73.6,0.20067702,0.20067702,0.0
14,0.008999685,646,30511,206.589191198349,23.6723,62.935036,0.7877599447965622,363.9892583347355,74.025,0.19610253,0.19610253,0.0
15,0.008990127,661,31548,213.52675580978394,23.656742,62.84021,0.6893851459026337,351.57012176607,70.625,0.20222227,0.20222227,0.0
15,0.009487702,676,32598,220.52739810943604,23.628927,63.63874,0.7965473979711533,349.8299228140841,70.525,0.20205304,0.20205304,0.0
16,0.009249729,692,33659,227.50664019584656,23.658934,66.83073,0.7886484861373901,344.3347997822546,68.8,0.19598998,0.19598998,0.0
13,0.008663299,705,34690,234.41709995269775,23.647196,71.88401,0.8068319410085678,360.8570827945804,72.275,0.20089033,0.20089033,0.0
16,0.009015054,721,35723,241.35693883895874,23.656513,70.007034,0.7565140873193741,347.1317268909711,69.95,0.21517499,0.21517499,0.0
14,0.009147977,735,36710,248.28313398361206,23.6201,68.36472,0.8277114033699036,344.84318337570664,69.325,0.19359554,0.19359554,0.0
15,0.009123043,750,37710,255.19135069847107,23.593586,70.84121,0.7868426144123077,335.9303455552887,66.8,0.18188086,0.18188086,0.0
15,0.0095701665,765,38753,262.10869240760803,23.556952,74.15507,0.7798797935247421,344.97604280426634,69.225,0.21439841,0.21439841,0.0
14,0.009365181,779,39766,269.04555463790894,23.521421,70.1787,0.8272018730640411,343.5909031884541,69.7,0.19180617,0.19180617,0.0
15,0.009397324,794,40764,276.03436160087585,23.54151,65.76756,0.8279726207256317,339.64397780892625,68.9,0.21117441,0.21117441,0.0
14,0.009962147,808,41795,283.0292866230011,23.540936,64.24862,0.773075059056282,348.6897893229014,71.0,0.23456621,0.23456621,0.0
15,0.009761637,823,42819,289.92755126953125,23.494562,63.53437,0.8140589892864227,341.82537498384653,69.625,0.20105962,0.20105962,0.0
14,0.009471051,837,43807,296.9343409538269,23.512468,67.64122,0.7887594401836395,348.6354680093979,71.15,0.19852984,0.19852984,0.0
14,0.010247708,851,44840,304.17272567749023,23.505857,65.38507,0.8270987421274185,353.11406992848543,71.05,0.22120917,0.22120917,0.0
14,0.009932866,865,45909,312.2353928089142,23.500017,69.23809,0.7898017466068268,373.27915398758296,74.15,0.223194,0.223194,0.0
13,0.009857589,878,46922,320.35502076148987,23.49341,70.266685,0.7421954274177551,381.77305131091606,75.75,0.24306047,0.24306047,0.0
13,0.0102245305,891,47927,328.4336054325104,23.494143,71.02739,0.7842613905668259,381.6606071230434,77.175,0.24624243,0.24624243,0.0
14,0.010317447,905,48999,336.43338990211487,23.504133,67.487526,0.7961094826459885,377.0983628508853,77.25,0.22177756,0.22177756,0.0
14,0.009633453,919,50034,344.52068567276,23.49188,66.721375,0.7942427843809128,367.7167314502569,76.325,0.22256817,0.22256817,0.0
13,0.009864269,932,51061,352.5897648334503,23.437323,63.935127,0.7889377176761627,368.3909953680201,75.625,0.20274961,0.20274961,0.0
14,0.009949175,946,52073,360.1764123439789,23.412336,61.20241,0.770050659775734,364.45018817653806,74.65,0.2240447,0.2240447,0.0
12,0.010544352,958,53076,367.59995794296265,23.42845,61.284264,0.7903246283531189,381.1312127791308,78.175,0.24411094,0.24411094,0.0
14,0.010343265,972,54036,375.15875363349915,23.394854,57.22119,0.7452563047409058,361.4813219024769,74.375,0.21318963,0.21318963,0.0
14,0.01088842,986,55083,382.6868827342987,23.383806,60.22212,0.8293260931968689,367.39123904446603,75.25,0.2546203,0.2546203,0.0
13,0.010040541,999,56097,390.2143323421478,23.372784,56.72361,0.6536667346954346,360.54952705043013,73.925,0.2575337,0.2575337,0.0
13,0.011373117,1012,57110,397.7526285648346,23.37199,58.693653,0.8427548557519913,378.6340661497522,76.85,0.21287477,0.21287477,0.0
12,0.011138119,1024,58111,405.2388319969177,23.355448,60.153423,0.8414500504732132,388.74139123249984,79.325,0.20751029,0.20751029,0.0
12,0.010642044,1036,59095,412.7749607563019,23.330814,62.433594,0.8128910064697266,388.6318047958283,79.725,0.30043113,0.30043113,0.0
13,0.01090911,1049,60118,420.30054998397827,23.332987,65.228874,0.8474041670560837,390.2601763506936,80.575,0.2180427,0.2180427,0.0
12,0.011233386,1061,61103,427.7957127094269,23.333967,61.197975,0.8213524371385574,385.20543149905745,80.675,0.25069305,0.25069305,0.0
12,0.010730482,1073,62096,434.72976875305176,23.327147,63.584637,0.8245631158351898,393.3785806927598,81.2,0.2162767,0.2162767,0.0
12,0.011077052,1085,63127,441.62947177886963,23.316961,67.00747,0.8873548433184624,401.42924101824417,82.675,0.23193309,0.23193309,0.0
12,0.010871608,1097,64131,448.43720626831055,23.332014,66.962234,0.8316748738288879,415.3981084698395,83.9,0.25917342,0.25917342,0.0
13,0.010517736,1110,65182,455.3294508457184,23.32269,66.28912,0.8275196552276611,422.9706306087999,84.75,0.21080133,0.21080133,0.0
12,0.010854099,1122,66218,462.2332100868225,23.329107,68.47927,0.7892734110355377,419.2584091446697,84.3,0.2618059,0.2618059,0.0
13,0.010602606,1135,67254,469.14672231674194,23.320063,68.62325,0.8491131812334061,418.1486342284223,84.3,0.22399797,0.22399797,0.0
12,0.010989567,1147,68276,476.08434295654297,23.305422,71.37468,0.8489151298999786,415.8113238325801,83.75,0.2158421,0.2158421,0.0
13,0.011083482,1160,69298,483.02778720855713,23.303057,65.79905,0.7850545048713684,404.5278823450629,82.0,0.22527173,0.22527173,0.0
13,0.0111859925,1173,70343,489.949499130249,23.304136,63.55604,0.8393298536539078,400.13348982072455,81.075,0.24671058,0.24671058,0.0
13,0.010328894,1186,71384,496.8597106933594,23.273355,64.91036,0.7993211299180984,394.9734527302873,80.0,0.22729123,0.22729123,0.0
14,0.014756039,1200,72448,503.82045125961304,23.267256,61.851654,0.8376667201519012,389.418485814467,78.75,0.25306174,0.25306174,0.0
13,0.011003885,1213,73502,510.9931764602661,23.271505,62.360558,0.8615937680006027,389.6079134436386,78.975,0.250268,0.250268,0.0
14,0.010761447,1227,74540,517.998697757721,23.259212,56.5902,0.8494154661893845,373.4295160939963,76.675,0.2159321,0.2159321,0.0
10,0.011561403,1237,75529,524.9742031097412,23.249994,65.11689,0.774270623922348,403.69579793965534,82.575,0.29410625,0.29410625,0.0
13,0.0109737385,1250,76569,532.0047147274017,23.255938,63.8734,0.73910853266716,397.74991701641113,82.375,0.23641948,0.23641948,0.0
13,0.01151861,1263,77575,539.0144221782684,23.251139,63.016285,0.8397833555936813,402.4561280056445,83.85,0.20942962,0.20942962,0.0
11,0.010914627,1274,78553,546.0039720535278,23.247248,60.608727,0.8514286875724792,403.52713325438503,83.1,0.23229705,0.23229705,0.0
13,0.011397423,1287,79558,553.0068321228027,23.238508,55.059155,0.8531310111284256,387.26727457241805,79.125,0.21865624,0.21865624,0.0
11,0.011319255,1298,80563,560.005175113678,23.22243,60.382454,0.8110049068927765,422.21412169291125,85.225,0.26594764,0.26594764,0.0
13,0.010765959,1311,81651,566.9849829673767,23.2102,60.33739,0.8836135566234589,424.6338760944168,85.8,0.21815506,0.21815506,0.0
13,0.0118066035,1324,82673,574.0009911060333,23.196224,58.119873,0.8791637942194939,409.9918093197472,83.05,0.24050695,0.24050695,0.0
13,0.0120539535,1337,83712,580.9975650310516,23.193193,55.380836,0.862698495388031,404.9311103518971,82.025,0.39688402,0.39688402,0.0
13,0.012180645,1350,84749,588.0111711025238,23.199873,54.71305,0.8934694081544876,395.98814700259555,80.05,0.2287491,0.2287491,0.0
13,0.012025924,1363,85727,595.0489847660065,23.196783,54.839684,0.8141528815031052,387.1262411523003,78.4,0.23532566,0.23532566,0.0
14,0.011477483,1377,86784,602.0861442089081,23.199442,56.66963,0.8924520835280418,377.00302826738647,76.8,0.22709447,0.22709447,0.0
13,0.011858807,1390,87763,609.1106808185577,23.194563,54.973682,0.8404492139816284,367.73865236085345,75.35,0.22030708,0.22030708,0.0
12,0.012199623,1402,88820,616.1683442592621,23.187738,57.34326,0.9152283370494843,388.440910943996,79.175,0.24354401,0.24354401,0.0
12,0.012156088,1414,89785,623.2233619689941,23.193598,58.372723,0.914500042796135,406.22234391264016,81.375,0.22825775,0.22825775,0.0
14,0.012768281,1428,90860,630.2466871738434,23.18856,57.670288,0.8084145933389664,404.8767156576297,80.9,0.24425256,0.24425256,0.0
13,0.011077685,1441,91880,637.2977089881897,23.185057,56.520313,0.9074704945087433,393.0222438293175,78.175,0.22399372,0.22399372,0.0
13,0.012360411,1454,92928,644.399172782898,23.18017,56.2448,0.9018024876713753,392.65773981229205,78.575,0.24327259,0.24327259,0.0
13,0.013189606,1467,93993,651.4074635505676,23.178934,61.55382,0.9002661630511284,403.33194964974,79.975,0.24103308,0.24103308,0.0
11,0.011779968,1478,95048,658.4828934669495,23.186762,65.716156,0.8557642698287964,426.54833770974926,84.9,0.2577486,0.2577486,0.0
10,0.010937073,1488,96018,665.5119299888611,23.182697,70.05017,0.8871076479554176,446.26725150091295,89.825,0.2329042,0.2329042,0.0
14,0.011836165,1502,97066,672.5232574939728,23.187262,66.96263,0.8706542253494263,435.4117693450415,87.4,0.23441681,0.23441681,0.0
13,0.012027544,1515,98075,679.6619558334351,23.184816,64.0833,0.8734420239925385,426.9074283436886,85.15,0.25807,0.25807,0.0
13,0.012671524,1528,99105,686.7483530044556,23.194155,58.294575,0.854732483625412,388.6937395823019,77.175,0.26343042,0.26343042,0.0
12,0.01239524,1540,100111,693.8432712554932,23.18768,60.087593,0.870910719037056,397.00945439653754,79.975,0.25648153,0.25648153,0.0
14,0.01234596,1554,101196,700.9291582107544,23.19061,59.329163,0.8793236240744591,394.4122997575734,80.075,0.21592122,0.21592122,0.0
12,0.011966968,1566,102263,707.9991488456726,23.183592,60.351044,0.8401980847120285,404.0789974436341,81.725,0.2535739,0.2535739,0.0
14,0.013107337,1580,103310,715.4397737979889,23.176598,56.71174,0.8709534108638763,395.47653159103004,79.975,0.23557357,0.23557357,0.0
11,0.011946961,1591,104236,722.6229867935181,23.174826,58.21003,0.8497992157936096,402.2323929988512,81.875,0.2638677,0.2638677,0.0
12,0.011670211,1603,105240,729.8124933242798,23.166323,54.568165,0.9005066305398941,394.49548224224196,80.75,0.24051294,0.24051294,0.0
12,0.012013917,1615,106268,737.0135383605957,23.17747,56.168568,0.8245031535625458,405.0565106430461,84.0,0.25395215,0.25395215,0.0
12,0.011849518,1627,107279,744.2058918476105,23.16237,54.517414,0.8833633586764336,404.70506224436065,83.9,0.2102727,0.2102727,0.0
12,0.013043046,1639,108336,751.428863286972,23.162333,55.006233,0.8984468951821327,420.40977097314135,86.9,0.26396778,0.26396778,0.0
11,0.013164247,1650,109296,758.6073820590973,23.154457,53.932007,0.866938054561615,420.15874472111574,87.0,0.2902634,0.2902634,0.0
12,0.011270754,1662,110269,765.850179195404,23.143732,51.710793,0.8750964254140854,415.342415245987,85.25,0.26461372,0.26461372,0.0
14,0.012650567,1676,111300,773.0300006866455,23.138592,47.67675,0.8673093765974045,391.99177516468933,79.8,0.22272493,0.22272493,0.0
11,0.012412895,1687,112307,780.2064626216888,23.13621,49.159946,0.8641272336244583,408.32175727421105,83.25,0.23456298,0.23456298,0.0
13,0.013294075,1700,113401,787.3898892402649,23.135736,48.816673,0.8597284108400345,405.2739299746415,81.575,0.27672756,0.27672756,0.0
11,0.011765411,1711,114379,794.5041396617889,23.1363,52.061363,0.8549730628728867,430.48495760681635,86.75,0.25238654,0.25238654,0.0
11,0.012403978,1722,115362,801.700932264328,23.137856,55.30542,0.8700305670499802,437.2405132055572,88.85,0.31686944,0.31686944,0.0
11,0.0125493985,1733,116344,808.8610184192657,23.125471,56.377033,0.8239705264568329,434.5185428762893,88.5,0.25629872,0.25629872,0.0
13,0.01379128,1746,117421,816.0369598865509,23.12922,58.709545,0.855121836066246,428.1747835123639,88.55,0.2868263,0.2868263,0.0
11,0.011577385,1757,118435,823.28098487854,23.12567,58.129528,0.8729091882705688,428.64234316985704,87.625,0.2714452,0.2714452,0.0
11,0.01307214,1768,119466,830.4570593833923,23.131428,58.693665,0.7998495697975159,429.5981477937665,87.975,0.28587773,0.28587773,0.0
11,0.011941471,1779,120492,837.6639428138733,23.121832,61.36742,0.8045189380645752,448.5200009036213,92.375,0.25000256,0.25000256,0.0
13,0.012569804,1792,121542,844.8332672119141,23.123222,59.61161,0.8771895244717598,427.43782122027994,89.225,0.2711398,0.2711398,0.0
13,0.012499385,1805,122631,851.9115664958954,23.131102,55.846657,0.8706927448511124,410.19597143235643,84.225,0.219501,0.219501,0.0
11,0.013552239,1816,123576,859.0071969032288,23.125246,55.18327,0.8531316071748734,412.3206241991793,85.65,0.25861496,0.25861496,0.0
11,0.014168841,1827,124603,866.1589858531952,23.119635,53.393036,0.8652743250131607,418.1089706888514,85.95,0.2480997,0.2480997,0.0
13,0.012349027,1840,125649,873.2613055706024,23.123781,52.41929,0.8715541660785675,420.5734761614506,85.75,0.24559964,0.24559964,0.0
11,0.012236328,1851,126608,880.3239886760712,23.124289,51.072712,0.833129808306694,419.0399818506268,86.45,0.2650443,0.2650443,0.0
12,0.013590662,1863,127612,887.411646604538,23.11859,50.63307,0.7895727753639221,414.5003714535246,85.425,0.35592976,0.35592976,0.0
11,0.013853365,1874,128710,894.523387670517,23.121742,51.771893,0.8959519788622856,425.2358152484602,87.85,0.2698691,0.2698691,0.0
11,0.013082065,1885,129667,901.6168954372406,23.113363,50.476143,0.8534010052680969,430.0904388946673,89.325,0.25715598,0.25715598,0.0
12,0.013345139,1897,130752,908.7637271881104,23.109686,52.041176,0.842864915728569,443.3886632706623,91.0,0.2949617,0.2949617,0.0
12,0.014045403,1909,131798,915.8797428607941,23.109781,50.211193,0.8268087804317474,439.7370032658372,89.55,0.27417934,0.27417934,0.0
9,0.011780227,1918,132781,922.9904501438141,23.11135,52.232002,0.7981632053852081,458.4794142455953,92.6,0.2549005,0.2549005,0.0
12,0.013319863,1930,133759,930.0494630336761,23.11125,49.74868,0.8529823124408722,440.7818954071325,88.575,0.2658003,0.2658003,0.0
12,0.0038136917,1942,134777,937.1711568832397,23.111082,52.269066,0.8004191070795059,447.45394201659053,91.025,0.13814878,0.13814878,0.0
11,0.014275533,1953,135819,944.2668125629425,23.111334,51.394306,0.7964704036712646,439.8677508961653,89.75,0.26191738,0.26191738,0.0
11,0.014215274,1964,136833,951.3414013385773,23.103697,52.099426,0.8006709516048431,436.94111945559206,89.3,0.35457164,0.35457164,0.0
13,0.014934054,1977,137848,958.4974811077118,23.103987,51.728455,0.8190111219882965,414.01850527034986,85.95,0.37118784,0.37118784,0.0
12,0.012567471,1989,138904,965.7342722415924,23.1027,53.92405,0.8318375051021576,415.95941695556576,85.825,0.25589687,0.25589687,0.0
10,0.003806815,1999,139934,972.8228716850281,23.105448,54.75103,0.8212086409330368,423.5684855005047,87.325,0.14466837,0.14466837,0.0
13,0.0038410225,2012,140972,980.3291668891907,23.105204,55.027138,0.8297367542982101,423.97001566711344,87.8,0.13472618,0.13472618,0.0
13,0.014048603,2025,142046,987.8059706687927,23.101542,54.91448,0.8166651576757431,429.63654689371106,88.65,0.2507664,0.2507664,0.0
13,0.003942665,2038,143062,995.0910263061523,23.10091,46.538887,0.8029687851667404,389.053619714514,80.475,0.1501988,0.1501988,0.0
11,0.0146136675,2049,144021,1002.4546172618866,23.103495,51.988884,0.8408128023147583,400.0447369496924,81.5,0.26505232,0.26505232,0.0
12,0.013780726,2061,144979,1009.9897863864899,23.10547,54.61167,0.8200059682130814,400.83986062353597,82.35,0.2791329,0.2791329,0.0
13,0.013643514,2074,146075,1017.5763177871704,23.10695,56.925976,0.815370500087738,399.41543608696065,82.35,0.30597532,0.30597532,0.0
12,0.0038316026,2086,147120,1024.822992324829,23.11017,56.28191,0.8163183182477951,414.6364141255759,84.575,0.14777713,0.14777713,0.0
14,0.01415213,2100,148242,1032.00661110878,23.107098,58.3409,0.740934282541275,411.4158328477132,83.9,0.33165115,0.33165115,0.0
11,0.0037958135,2111,149203,1039.2154123783112,23.103924,57.673553,0.818734809756279,416.6852012528228,84.325,0.14191881,0.14191881,0.0
11,0.01493791,2122,150205,1046.3601522445679,23.104715,56.716137,0.8470025360584259,419.6091230304417,86.0,0.31699145,0.31699145,0.0
12,0.014031248,2134,151211,1053.5482943058014,23.103777,57.86444,0.794867679476738,427.0602479848193,87.9,0.3105911,0.3105911,0.0
12,0.013436576,2146,152264,1060.716275215149,23.10256,56.464397,0.8752914667129517,415.0834855065077,85.625,0.27586496,0.27586496,0.0
12,0.013647545,2158,153276,1067.8884041309357,23.091047,54.71695,0.8238113969564438,418.1293838549159,85.975,0.25501952,0.25501952,0.0
11,0.013920404,2169,154317,1075.0387115478516,23.092043,58.3579,0.7535475343465805,421.87465642931346,87.125,0.38622248,0.38622248,0.0
12,0.0038883034,2181,155385,1082.2605001926422,23.094465,59.078876,0.8362325727939606,433.46128303128853,89.35,0.15275365,0.15275365,0.0
13,0.014130053,2194,156468,1089.3907098770142,23.094072,62.108265,0.8416530936956406,437.3003109784687,90.125,0.29695708,0.29695708,0.0
11,0.014327046,2205,157420,1096.5323250293732,23.0908,59.99464,0.8329716771841049,420.58405046471324,86.1,0.29275715,0.29275715,0.0
13,0.0138572175,2218,158441,1103.7402687072754,23.092857,62.756493,0.7689062654972076,415.2568074596749,83.675,0.3302316,0.3302316,0.0
13,0.012981373,2231,159488,1111.0650916099548,23.087318,65.12067,0.8345307558774948,411.50692820497517,82.575,0.25470948,0.25470948,0.0
11,0.013854371,2242,160495,1118.2735826969147,23.090248,68.63533,0.7857989966869354,408.78282486156377,82.375,0.39934048,0.39934048,0.0
12,0.0038521972,2254,161506,1125.4792001247406,23.088385,69.47728,0.8513828068971634,424.36195859995405,84.875,0.14388917,0.14388917,0.0
10,0.0039404673,2264,162497,1132.6935386657715,23.086504,70.24098,0.8430673778057098,446.8653282186666,89.625,0.14656967,0.14656967,0.0
13,0.0039157877,2277,163528,1139.8997511863708,23.086002,63.467907,0.7396538853645325,429.0536072995707,85.9,0.13013116,0.13013116,0.0
12,0.014494127,2289,164593,1147.0209975242615,23.08991,63.885864,0.8166366368532181,438.8020863316189,88.825,0.27417225,0.27417225,0.0
11,0.0038458202,2300,165583,1154.109007358551,23.09051,62.2459,0.8230818957090378,436.65345090908113,89.15,0.1494073,0.1494073,0.0
11,0.014429843,2311,166594,1161.367027759552,23.093,57.597534,0.8426527231931686,428.5047540659163,88.075,0.29166657,0.29166657,0.0
11,0.0038492782,2322,167619,1168.7796132564545,23.09424,60.83744,0.8674555718898773,450.5339169316793,91.125,0.14463744,0.14463744,0.0
12,0.004255994,2334,168625,1175.9304819107056,23.089762,61.648743,0.8420049548149109,447.92673718908264,89.475,0.14350855,0.14350855,0.0
12,0.004127084,2346,169564,1183.06569647789,23.089424,61.975292,0.8374776095151901,440.61743030124245,87.65,0.15390801,0.15390801,0.0
12,0.0141538605,2358,170611,1190.253259897232,23.091146,64.595146,0.8643904030323029,432.0897914938185,83.675,0.27921116,0.27921116,0.0
12,0.014204759,2370,171696,1197.4080510139465,23.094954,63.496864,0.8622626066207886,438.49293200758,85.775,0.276792,0.276792,0.0
11,0.013767209,2381,172713,1204.5488884449005,23.092222,59.742798,0.8455570936203003,448.79001891177523,88.1,0.27532238,0.27532238,0.0
11,0.014057729,2392,173733,1211.7931056022644,23.093283,58.64605,0.8372770249843597,460.19841613614125,91.075,0.3056143,0.3056143,0.0
9,0.01426556,2401,174752,1219.3816468715668,23.089434,59.91515,0.8696194589138031,484.9759258733916,97.375,0.2694505,0.2694505,0.0
11,0.004161363,2412,175738,1226.6398429870605,23.087467,60.02715,0.8014044612646103,481.61511017422765,95.925,0.14299236,0.14299236,0.0
12,0.014989084,2424,176685,1233.9248805046082,23.087807,61.531334,0.8921574652194977,448.4871610768917,88.525,0.32526946,0.32526946,0.0
13,0.013940323,2437,177706,1241.3330612182617,23.087955,59.874836,0.9253374189138412,433.16386033432383,84.55,0.28312343,0.28312343,0.0
11,0.0037693393,2448,178686,1248.5420496463776,23.082525,58.77433,0.9148599728941917,417.8262052869592,81.525,0.13999072,0.13999072,0.0
12,0.004114695,2460,179704,1255.737976551056,23.087223,59.18347,0.9110289290547371,429.6027631559685,83.775,0.14808705,0.14808705,0.0
12,0.0044281324,2472,180734,1263.5171384811401,23.090736,58.460896,0.9039728343486786,430.75704975591196,85.225,0.14520009,0.14520009,0.0
11,0.013760675,2483,181762,1271.5385222434998,23.089605,59.54884,0.8931570127606392,436.8889310048965,86.65,0.28189802,0.28189802,0.0
11,0.0039836327,2494,182856,1278.7722511291504,23.087896,61.57118,0.8857590332627296,457.4162386923105,90.925,0.14544742,0.14544742,0.0
10,0.014889022,2504,183867,1285.8289320468903,23.086897,63.96801,0.8527996689081192,486.9150430145588,96.225,0.30983466,0.30983466,0.0
10,0.01448879,2514,184894,1292.967642068863,23.091877,62.917114,0.8980619087815285,500.2973428021717,98.525,0.2927853,0.2927853,0.0
10,0.014170732,2524,185890,1300.037185907364,23.089193,62.6032,0.856583908200264,511.1463854832017,100.5,0.29591507,0.29591507,0.0
12,0.014294372,2536,186863,1307.1138291358948,23.091536,57.96352,0.8815949186682701,477.36337737550383,94.625,0.26050833,0.26050833,0.0
12,0.003962012,2548,187836,1314.3441803455353,23.088314,53.596672,0.9124145209789276,449.22680711645336,90.175,0.17539045,0.17539045,0.0
14,0.014616892,2562,188896,1321.6365675926208,23.088629,50.55372,0.8985391184687614,402.76049596090036,80.1,0.26165983,0.26165983,0.0
11,0.014398668,2573,189945,1329.5032842159271,23.088215,52.69381,0.8166473656892776,422.2139147359394,83.35,0.4130803,0.4130803,0.0
9,0.003984526,2582,190941,1336.6664292812347,23.091242,57.34768,0.7917750030755997,452.3911631310515,89.05,0.14220242,0.14220242,0.0
12,0.0037781077,2594,191972,1343.9768619537354,23.091143,59.019936,0.8820726573467255,466.19377078322833,92.075,0.14336708,0.14336708,0.0
11,0.014930371,2605,193014,1351.460470199585,23.09162,60.820934,0.8830661699175835,483.6302553700342,95.925,0.29535168,0.29535168,0.0
11,0.013742257,2616,194026,1358.597665309906,23.09416,59.608177,0.8798417821526527,472.8515845098603,94.075,0.2906726,0.2906726,0.0
11,0.013991214,2627,195078,1366.2949781417847,23.0908,60.058983,0.8921819776296616,465.0032300868132,93.5,0.284249,0.284249,0.0
12,0.01332549,2639,196059,1373.9382061958313,23.091131,59.621174,0.8635008633136749,452.0303093113154,91.325,0.2868262,0.2868262,0.0
12,0.014333021,2651,197041,1381.1926517486572,23.085365,58.015747,0.8981896489858627,418.2841029621624,86.15,0.28732184,0.28732184,0.0
12,0.013721146,2663,198059,1388.21777009964,23.086176,55.7591,0.8433892577886581,408.69919791959046,83.55,0.25697213,0.25697213,0.0
11,0.014780632,2674,199109,1395.3940832614899,23.087912,58.348255,0.8785778433084488,421.13366703121767,86.05,0.35459328,0.35459328,0.0
12,0.0040176963,2686,200121,1402.6301364898682,23.085533,57.97112,0.8910289332270622,428.8271442212901,86.85,0.14412111,0.14412111,0.0
11,0.0039340053,2697,201133,1409.8286755084991,23.083565,58.760426,0.887633852660656,438.1848665205915,88.625,0.14455259,0.14455259,0.0
12,0.0038949852,2709,202215,1416.9955022335052,23.084208,57.519886,0.8659882843494415,442.56747213825065,88.85,0.14918602,0.14918602,0.0
10,0.0038984139,2719,203144,1424.0720748901367,23.085024,56.003307,0.8505591601133347,446.54902095979287,89.975,0.15742153,0.15742153,0.0
12,0.014467027,2731,204241,1431.074505329132,23.085203,57.212257,0.9080567359924316,467.34009158220744,94.0,0.31852436,0.31852436,0.0
11,0.0042608157,2742,205345,1438.3984248638153,23.083002,57.817772,0.8611033856868744,466.1151680017736,93.975,0.16829568,0.16829568,0.0
