optimgain,EpTrueRewMean,EpLenMean,ev_tdlam_before,entropy,EpRewMean,EpThisIter,meankl,TimeElapsed,surrgain,EpisodesSoFar,entloss,TimestepsSoFar
0.054732554,686.4408331633216,627.775,0.7090309858322144,3.7283,324.3061,2,0.009463009,843.716409444809,0.054732554,358,0.0,613224
0.07661392,703.8415653931139,646.05,0.9609286114573479,3.7285771,333.02066,1,0.009867009,848.1999394893646,0.07661392,359,0.0,616038
0.04946241,720.706607574442,666.825,-0.05502879619598389,3.7132812,342.54913,1,0.009199675,852.6756250858307,0.04946241,360,0.0,619038
0.057751067,733.0787474261599,685.225,-0.007556319236755371,3.7273026,349.9603,1,0.011553067,857.1055684089661,0.057751067,361,0.0,622038
0.05893883,739.395530034516,696.125,-0.0019299983978271484,3.745909,354.78027,2,0.009769919,861.5329043865204,0.05893883,363,0.0,626646
0.06278421,713.9602397663215,668.075,0.5605271756649017,3.7749557,341.49228,3,0.00988978,866.2898411750793,0.06278421,366,0.0,631041
0.072154455,721.6502545390795,676.45,0.9007243141531944,3.7726762,345.65997,1,0.009068221,870.8508076667786,0.072154455,367,0.0,632883
0.073456086,741.7851779616125,699.525,0.7537617534399033,3.7537215,356.76285,2,0.008417726,875.4150238037109,0.073456086,369,0.0,637491
0.06674829,733.6485201726476,686.575,0.9891784451901913,3.76783,351.03165,1,0.009146124,879.9138662815094,0.06674829,370,0.0,638937
0.058174428,727.0237327346625,676.55,0.7160331904888153,3.787903,346.56815,2,0.009085497,884.3470749855042,0.058174428,372,0.0,643734
0.0529007,724.2510468443613,677.075,-0.014102458953857422,3.7805195,346.3876,1,0.008683201,888.8960547447205,0.0529007,373,0.0,646734
0.07777715,721.3042029211417,668.6,0.9893064796924591,3.7765808,343.07806,1,0.0086613195,893.3963034152985,0.07777715,374,0.0,648717
0.08387365,731.8196462145285,680.225,0.9740785378962755,3.7722151,348.71942,1,0.009583254,897.9420320987701,0.08387365,375,0.0,650871
0.074665666,747.4024635132935,693.45,0.979661300778389,3.7793257,355.46625,1,0.007974108,902.4202799797058,0.074665666,376,0.0,653337
0.070715316,746.7732275097802,691.8,0.10808336734771729,3.7724242,354.7562,1,0.009195253,906.880496263504,0.070715316,377,0.0,656139
0.061403744,743.3314996232173,688.275,0.9865101762115955,3.7972395,352.93314,2,0.012102728,911.3540711402893,0.061403744,379,0.0,658947
0.05132213,744.0485554329646,688.275,-0.06735825538635254,3.797235,352.74792,1,0.010092946,915.9194390773773,0.05132213,380,0.0,661947
0.050374895,751.7484572418361,700.75,0.7771696597337723,3.7956238,358.29974,2,0.00846384,920.443822145462,0.050374895,382,0.0,665484
0.05058276,771.2889136155846,720.375,0.45482683181762695,3.776648,367.61166,1,0.009372772,924.9508032798767,0.05058276,383,0.0,668484
0.058982905,772.9250594289606,720.375,-0.2067657709121704,3.801581,367.39624,1,0.008671185,929.4792990684509,0.058982905,384,0.0,671484
0.06374118,789.5550594218838,738.675,0.4924718141555786,3.7795413,376.06927,1,0.008752942,933.956741809845,0.06374118,385,0.0,674484
0.05718279,802.0830793689627,750.175,0.7359849214553833,3.7686691,381.9671,2,0.0090777185,938.3972845077515,0.05718279,387,0.0,679740
0.06173267,802.9184695232696,750.175,-0.006934523582458496,3.7686832,382.1186,1,0.00939809,942.90873503685,0.06173267,388,0.0,682740
0.07262548,816.1787574085415,767.675,-0.0013153553009033203,3.7598262,389.86197,1,0.009889955,947.3817069530487,0.07262548,389,0.0,685740
0.061521165,804.5388368938771,751.675,0.9922842695377767,3.7900453,382.7258,1,0.012524933,951.8632140159607,0.061521165,390,0.0,686820
0.053224113,804.5958912315842,751.675,-0.08800268173217773,3.7801802,382.6047,1,0.009785158,956.1134696006775,0.053224113,391,0.0,689820
0.049826074,825.8201062385294,773.3,-0.01233375072479248,3.7625144,393.1542,1,0.010482296,960.561562538147,0.049826074,392,0.0,692820
0.057795085,825.182659518224,775.925,-0.03150343894958496,3.7388244,394.36447,1,0.009173178,964.9606521129608,0.057795085,393,0.0,695820
0.05004676,843.034113544317,795.075,0.027355730533599854,3.754118,403.0277,1,0.010322614,969.4301085472107,0.05004676,394,0.0,698820
0.055840485,843.8576608609604,795.85,0.0034083127975463867,3.7557964,403.22894,1,0.0077447467,973.804123878479,0.055840485,395,0.0,701820
0.056778394,846.459272724017,800.625,-0.011777639389038086,3.7481914,405.2344,1,0.009273419,978.235687494278,0.056778394,396,0.0,704820
0.048248112,846.3435963473412,800.625,-0.041283249855041504,3.7409685,405.05734,1,0.009471682,982.6281368732452,0.048248112,397,0.0,707820
0.05295164,855.9491856127883,813.3,0.8217443823814392,3.751091,410.80176,1,0.01026111,987.0124995708466,0.05295164,398,0.0,710820
0.046973065,855.171879841542,814.85,-0.013181924819946289,3.7739258,411.1665,1,0.010440277,991.4502909183502,0.046973065,399,0.0,713820
0.048826676,857.51458852262,814.85,-0.012253761291503906,3.7892756,411.75497,1,0.010112919,995.8689250946045,0.048826676,400,0.0,716820
0.060553566,859.9598206606246,814.85,-0.04607868194580078,3.7893143,412.108,1,0.0095618,1000.2442448139191,0.060553566,401,0.0,719820
0.05762452,860.6255805289835,814.85,-0.004517793655395508,3.8128984,411.9711,1,0.008587578,1004.605926990509,0.05762452,402,0.0,722820
0.051206615,872.6152844935266,826.45,0.0029442310333251953,3.7917724,417.27277,1,0.0076560676,1009.049996137619,0.051206615,403,0.0,725820
0.054105643,873.8218719966346,826.45,-0.00104522705078125,3.8012083,417.28818,1,0.008812261,1013.5170366764069,0.054105643,404,0.0,728820
0.05948738,894.1926834719383,847.025,-0.018001675605773926,3.8162777,427.40558,1,0.008720111,1018.0275123119354,0.05948738,405,0.0,731820
0.049723648,911.9489021302103,864.825,0.016322314739227295,3.8154972,435.79727,1,0.008586536,1022.4583508968353,0.049723648,406,0.0,734820
0.07628443,912.4703706886518,861.4,0.9905222859233618,3.7889388,436.47003,1,0.008755217,1026.971403837204,0.07628443,407,0.0,736251
0.05274857,906.6529998666068,855.0,0.042855024337768555,3.799438,433.4026,2,0.008882788,1031.4253849983215,0.05274857,409,0.0,740091
0.059905197,918.3864167367519,867.95,0.010470926761627197,3.7676716,439.8563,1,0.0093371775,1035.8625156879425,0.059905197,410,0.0,743091
0.051755857,924.7461000034139,867.95,-0.0135270357131958,3.769041,441.88965,1,0.009564941,1040.3462052345276,0.051755857,411,0.0,746091
0.058651753,935.2443031257717,877.975,-0.18047332763671875,3.7439346,447.3911,1,0.009528321,1044.79030251503,0.058651753,412,0.0,749091
0.041253034,938.8856322652895,877.975,0.7315901517868042,3.7278135,447.86484,1,0.008164672,1049.2415835857391,0.041253034,413,0.0,752091
0.056634765,944.7104545464732,886.45,-0.05331134796142578,3.7003706,451.14996,1,0.011752634,1053.7466433048248,0.056634765,414,0.0,755091
0.06483278,932.4671685509005,871.575,0.71358922123909,3.6856928,444.65488,2,0.008500172,1058.2072772979736,0.06483278,416,0.0,757926
0.06581424,933.2027532653412,866.05,0.9818503893911839,3.6636026,442.9249,1,0.008717626,1062.7202320098877,0.06581424,417,0.0,760065
0.057666816,962.5155210638677,892.65,0.06506085395812988,3.662911,457.18393,2,0.009910952,1067.2218809127808,0.057666816,419,0.0,766065
0.055314895,963.7045238415278,892.65,-0.08898353576660156,3.6531966,457.21417,1,0.008904108,1071.6814639568329,0.055314895,420,0.0,769065
0.06822452,972.326673278918,897.75,0.025570273399353027,3.6288388,459.64493,2,0.009595184,1076.033521413803,0.06822452,422,0.0,773214
0.06600281,975.2447149012727,897.75,-0.041785359382629395,3.6012492,460.25275,1,0.009857154,1080.371575832367,0.06600281,423,0.0,776214
0.052622765,976.0710189654474,897.75,-0.04448831081390381,3.6135252,460.4047,1,0.009809451,1084.762945175171,0.052622765,424,0.0,779214
0.051762357,979.1682206506728,897.75,0.033934950828552246,3.64801,460.68076,1,0.008403359,1089.237271308899,0.051762357,425,0.0,782214
0.07375395,973.6539828548379,888.2,0.9598887972533703,3.6368098,456.74942,1,0.009499759,1093.7626984119415,0.07375395,426,0.0,784068
0.06239237,978.8661489546137,894.4,-0.012818336486816406,3.6559222,459.51758,1,0.009379034,1098.2077305316925,0.06239237,427,0.0,787068
0.05349136,979.3978289653726,894.4,-0.002408266067504883,3.6181943,459.4558,1,0.009510117,1102.7286479473114,0.05349136,428,0.0,790068
0.053757146,982.1466179308067,894.4,0.010925889015197754,3.6253684,459.6668,1,0.009040985,1107.2084167003632,0.053757146,429,0.0,793068
0.064076565,996.086916903346,910.4,0.08555281162261963,3.6363764,467.09366,1,0.009250853,1111.7473621368408,0.064076565,430,0.0,796068
0.053170405,979.0085791773072,887.85,0.48435860872268677,3.656586,456.9206,2,0.008584997,1116.2079598903656,0.053170405,432,0.0,799362
0.06454946,982.3656995881181,887.85,0.08964115381240845,3.634865,457.0451,1,0.00834529,1120.6736419200897,0.06454946,433,0.0,802362
0.051278226,986.9763755321803,887.85,0.013985931873321533,3.6138022,458.2042,1,0.009123476,1125.1790781021118,0.051278226,434,0.0,805362
0.09342618,974.7248495095089,872.9,0.9533971659839153,3.633828,452.12418,1,0.010372722,1129.6585528850555,0.09342618,435,0.0,806568
0.07329858,979.0545768376953,867.7,0.46552222967147827,3.6060197,453.40167,2,0.010210258,1134.0631642341614,0.07329858,437,0.0,811944
0.047502942,965.8761632712738,853.0,0.005216360092163086,3.5912492,446.3712,2,0.009067496,1138.5683069229126,0.047502942,439,0.0,816180
0.052653346,967.1427475008837,853.0,-0.012090325355529785,3.597109,446.11566,1,0.009350704,1143.0153050422668,0.052653346,440,0.0,819180
0.065541096,971.5919124882603,852.775,0.9293330982327461,3.6100092,447.8283,1,0.009315118,1147.4222614765167,0.065541096,441,0.0,822153
0.056026805,932.7939363275931,812.525,0.5603973567485809,3.578736,428.63956,3,0.009561138,1151.9320731163025,0.056026805,444,0.0,826323
0.05516477,938.04542903326,812.525,-0.055202364921569824,3.6040564,429.89404,1,0.00945402,1156.3706607818604,0.05516477,445,0.0,829323
0.06701849,905.1797581353898,782.675,0.6042781472206116,3.5667112,413.7835,3,0.008883662,1160.8585996627808,0.06701849,448,0.0,833172
0.048267882,924.3299086422124,800.675,0.044010162353515625,3.5401325,422.32758,1,0.009140332,1165.3239841461182,0.048267882,449,0.0,836172
0.06149734,905.9254966427437,781.55,0.6927378177642822,3.5636287,411.7752,2,0.009506621,1169.7688965797424,0.06149734,451,0.0,839877
0.056269277,907.579655822629,781.55,0.04667043685913086,3.594444,411.8982,1,0.0084007755,1174.30251288414,0.056269277,452,0.0,842877
0.076624624,908.397700283775,781.55,-0.11702656745910645,3.5963447,411.73553,1,0.009313169,1178.7401685714722,0.076624624,453,0.0,845877
0.09267363,916.8016748884922,779.95,0.9480510838329792,3.6180048,413.5839,2,0.00897033,1183.1746933460236,0.09267363,455,0.0,849591
0.09478968,902.0767252700953,768.025,0.9386592544615269,3.6061995,407.1306,1,0.009500503,1187.5757269859314,0.09478968,456,0.0,850089
0.05069858,893.8562983927447,758.925,0.6685546934604645,3.6222856,400.90756,2,0.0076923473,1192.0410914421082,0.05069858,458,0.0,854136
0.055125285,895.4134369923629,758.925,0.07420092821121216,3.6086957,400.7705,1,0.0096827615,1196.3943078517914,0.055125285,459,0.0,857136
0.083392814,890.3570361593098,749.55,0.8497982621192932,3.6103523,397.89874,2,0.008915209,1200.8544383049011,0.083392814,461,0.0,860160
0.07481325,875.5043140109526,735.675,-0.0122605562210083,3.6147683,391.12497,1,0.01062681,1205.3026857376099,0.07481325,462,0.0,861495
0.054898024,879.1016394047456,735.675,-0.06686246395111084,3.615014,391.2098,1,0.008610203,1209.7410426139832,0.054898024,463,0.0,864495
0.06994344,830.2557514807719,688.475,0.8531530946493149,3.6333003,367.56512,3,0.00941393,1214.2848818302155,0.06994344,466,0.0,866685
0.07637257,818.7075940000452,673.525,0.6497259140014648,3.6074812,362.90863,1,0.00873598,1218.7495350837708,0.07637257,467,0.0,867891
0.047749422,786.3603345623395,634.025,0.8670598417520523,3.6175005,344.73032,3,0.010722723,1223.1611938476562,0.047749422,470,0.0,872151
0.065425284,783.1790428558677,630.45,0.6861640214920044,3.627198,343.50433,2,0.0080335075,1227.5710308551788,0.065425284,472,0.0,875016
0.055357393,786.0437693060682,630.45,0.0367732048034668,3.6457298,345.1333,1,0.008106729,1232.0440084934235,0.055357393,473,0.0,878016
0.07309642,769.7631746154802,610.95,0.6364579200744629,3.6792924,339.83984,3,0.010279914,1236.4848430156708,0.07309642,476,0.0,882882
0.08500092,768.3436766512503,607.675,0.9190561324357986,3.6603155,336.45493,1,0.010074062,1240.9727275371552,0.08500092,477,0.0,884865
0.077243224,774.0745081147975,602.9,0.7720684260129929,3.6508172,334.89362,2,0.009005119,1245.4676971435547,0.077243224,479,0.0,888528
0.07386252,734.2911650776894,564.5,0.9730773381888866,3.6390603,314.4665,2,0.009463288,1250.0090334415436,0.07386252,481,0.0,889893
0.052152906,739.2760415435611,564.5,0.13762396574020386,3.6220992,314.59793,1,0.008750944,1254.4548952579498,0.052152906,482,0.0,892893
0.053812526,765.1096205398932,586.7,-0.04748833179473877,3.6260664,325.36224,1,0.010891621,1259.0178649425507,0.053812526,483,0.0,895893
0.068053424,756.2357973577191,581.775,-0.02023637294769287,3.6202397,321.4412,2,0.009750981,1263.4144146442413,0.068053424,485,0.0,899136
0.07328402,761.8022052869064,581.775,0.0232468843460083,3.6144125,324.18365,1,0.009547804,1267.9350488185883,0.07328402,486,0.0,902136
0.079693004,796.022918019269,604.25,-0.39588677883148193,3.6150897,338.7094,1,0.009511602,1272.396252155304,0.079693004,487,0.0,905136
0.056998663,823.9734893465331,624.7,0.022294938564300537,3.5909665,349.84903,1,0.009381213,1276.8108627796173,0.056998663,488,0.0,908136
0.053198017,824.7971519386126,624.7,0.0761336088180542,3.5943906,349.2037,1,0.010099802,1281.2325172424316,0.053198017,489,0.0,911136
0.053883877,831.1594740622153,624.7,0.021676361560821533,3.563835,349.1695,1,0.010973246,1285.7243721485138,0.053883877,490,0.0,914136
0.065362096,793.1611552549201,595.875,0.7823318839073181,3.561949,332.3887,3,0.010701615,1290.18550157547,0.065362096,493,0.0,917382
0.07080732,775.4020971356961,586.35,0.7149578928947449,3.5743167,325.7671,1,0.008816112,1294.6615436077118,0.07080732,494,0.0,919152
0.05846254,795.2878405575678,604.675,-0.08930456638336182,3.6172793,333.99976,1,0.011845209,1299.1291933059692,0.05846254,495,0.0,922152
0.050947532,817.4245067243104,625.525,-0.09840452671051025,3.609739,343.23462,1,0.009270042,1303.5523557662964,0.050947532,496,0.0,925152
0.07597029,809.808841006188,622.95,0.9069215506315231,3.6155417,341.5207,1,0.010218387,1307.904578924179,0.07597029,497,0.0,927843
0.077398896,804.7783975574598,617.525,0.9115815907716751,3.619692,340.7614,2,0.00946733,1312.60507106781,0.077398896,499,0.0,931239
0.06789644,819.727057323487,633.8,0.8291653096675873,3.6191037,349.2359,1,0.0099232085,1316.9862501621246,0.06789644,500,0.0,934077
0.06108986,824.2335380851753,640.975,-0.10020804405212402,3.6259222,351.0343,1,0.00979378,1321.3992512226105,0.06108986,501,0.0,937077
0.076582894,835.7145377486729,646.35,0.9229563474655151,3.5936296,356.69858,1,0.009085407,1325.8233804702759,0.076582894,502,0.0,939057
0.07429962,837.1091312261608,646.35,0.21209585666656494,3.584145,357.34473,1,0.010190427,1330.287986755371,0.07429962,503,0.0,942057
0.06164032,861.896122949394,667.175,0.014756917953491211,3.5752785,369.01773,1,0.0102716405,1334.6417253017426,0.06164032,504,0.0,945057
0.057723276,884.034867365622,685.175,0.05936920642852783,3.5715048,378.14053,1,0.010123709,1339.0434458255768,0.057723276,505,0.0,948057
0.051757075,897.6771377741952,703.1,0.05400359630584717,3.5710676,386.34048,1,0.009498825,1343.4710280895233,0.051757075,506,0.0,951057
0.06649338,909.3257411860293,718.05,-0.07867133617401123,3.6023934,390.70697,1,0.010072567,1347.8820660114288,0.06649338,507,0.0,954057
0.04730959,908.8331043325376,718.05,0.1049993634223938,3.593416,390.56647,1,0.009938305,1352.2883276939392,0.04730959,508,0.0,957057
0.05653722,926.9592291760455,737.55,0.03787863254547119,3.5599754,400.2334,1,0.010594495,1356.6665818691254,0.05653722,509,0.0,960057
0.04464024,926.7965278106274,740.05,0.5890905857086182,3.5739377,401.02066,2,0.009054772,1361.0857214927673,0.04464024,511,0.0,963651
0.06357284,947.7471265262659,763.625,-0.046788573265075684,3.6174905,412.20782,1,0.009235265,1365.4382269382477,0.06357284,512,0.0,966651
0.06048149,941.7768741869538,763.625,0.09330528974533081,3.6339943,410.29623,1,0.010563206,1369.77152967453,0.06048149,513,0.0,969651
0.057889476,937.9138742725451,762.3,0.8099426925182343,3.5924442,406.36432,1,0.009268928,1374.1679723262787,0.057889476,514,0.0,972174
0.05519304,957.9063401208739,782.175,0.1294373869895935,3.576569,416.80023,1,0.00903102,1378.5672590732574,0.05519304,515,0.0,975174
0.06778888,968.0037075740936,794.1,-0.21831321716308594,3.5818784,420.88922,1,0.008949041,1382.977416753769,0.06778888,516,0.0,978174
0.0702357,957.1878356329613,789.125,-0.12164878845214844,3.612823,417.07812,1,0.009726367,1387.2897310256958,0.0702357,517,0.0,979560
0.06137267,949.5940133770046,789.125,0.163824200630188,3.6268008,416.01166,1,0.00940553,1391.7607486248016,0.06137267,518,0.0,982560
0.0622946,973.5633171900515,816.05,0.4924585819244385,3.6028154,429.64325,2,0.00938165,1396.1650862693787,0.0622946,520,0.0,987102
0.055438384,992.0713027128111,835.075,-0.18313920497894287,3.5871892,439.08954,1,0.009619911,1400.6544449329376,0.055438384,521,0.0,990102
0.066737615,990.9669607335815,826.9,0.8132234066724777,3.5741355,438.3585,2,0.009588432,1405.004486322403,0.066737615,523,0.0,995121
0.06654176,987.8402902442074,824.4,0.8798190280795097,3.5856564,437.80865,2,0.009452572,1408.6486008167267,0.06654176,525,0.0,998064
0.057055593,983.46745855999,824.4,0.1612432599067688,3.6098554,435.9566,1,0.008667584,1412.3261613845825,0.057055593,526,0.0,1001064
